@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-8-29, 12.21, -0.008, -0.034, -0.016, -0.004, 0.0065, -3.12, -2.11, -0.23, -0.445, -5.95, 5.17, -0.0255, 0.07, 0.29, 294.94, 283.5, 123.43, -44.77, -18.32, 29.93, -2.65, 2.24, -15.65, -1.14, -2.54, -3.52, -0.015, -0.016, -0.017, 3.95, -14.22, -2.62, -4.48, 0.005, 0.125, 0.13, 0.004, 0.004, 0.004, 0.004, -0.015, -0.015, -0.015, -0.015, 6.16, 0.29, -0.0025, -0.001, -0.005, -0.014, -0.014, -0.014, -0.014, 366.0, 370.0, 145.0, -21.95, -272.03, -214.69, -69.86, -20.18, -31.53, -21.68, -28.85, -34.34, 0.7, -24.72, -5.87, -15.09, 0.0011, 0.0002, 3.88, 0.55, 1.0, 1.47, -2.71, -65.4, 5.2, 67.4, 0.0024, -19.86, 21.92, 104.12, -3.03, 0.1, 0.015, 0.085, 0.001, -0.0041, -0.0048, -0.3, 0.9, 1.05, -7.53, -3.59, -4.18, -38.92, -36.9, -19.65, -25.29, 0.0394, 0.061, 0.0061, -0.24, -0.18, -0.17, -0.09, -19.86, -5.05, 0.27
2012-8-30, -22.16, 0.004, 0.003, 0.015, 0.001, -0.0036, 0.92, -0.07, -0.47, -32.18, -3.73, -10.52, -0.017, 0.08, -0.21, -1037.21, -192.57, -915.22, 7.89, -1.36, -30.3, -18.72, -13.67, -46.8, 1.19, 0.32, 0.98, -0.008, -0.021, -0.027000000000000003, 4.05, 8.65, 4.05, 3.97, -0.01, 0.0, -0.18, 0.066, 0.066, 0.066, 0.066, 0.015, 0.015, 0.015, 0.015, -3.04, 0.0, 0.0012, -0.0017, 0.0025, 0.032, 0.032, 0.032, 0.032, -1188.0, -90.0, -1000.0, -42.0, 85.22, 156.63, 0.54, -36.12, -6.1, 4.49, -2.51, 0.15, -1.35, 4.9, -9.1, -0.44, -0.0012, -0.0008, 3.56, 4.48, 4.68, 3.49, -1.72, -27.5, -38.7, -9.9, 0.0015, -49.44, -5.18, -24.4, -49.68, -0.01, 0.165, 0.079, 0.078, -0.0042, -0.0033, 0.3, -2.68, -1.45, 12.52, 8.28, 0.59, -0.11, -35.74, -46.52, -53.26, -0.0375, -0.001, -0.0003, 0.19, 0.03, -0.038, -0.11, -0.33, -9.66, -2.72
2012-8-31, -1.26, -0.034, 0.001, -0.011, -0.032, -0.0023, -2.61, -0.77, -1.15, -24.08, -32.23, -33.58, -0.0005, -0.03, 0.05, -112.76, -1044.85, -160.1, -115.08, -51.3, -74.71, -25.9, -7.32, 27.25, -11.01, -3.87, -9.56, -0.021, 0.039, -0.008, -32.48, -11.32, -19.7, -21.7, -0.06, -0.32, -0.02, 0.015, 0.015, 0.015, 0.015, -0.024, -0.024, -0.024, -0.024, -2.62, -1.37, 0.0031, 0.0032, 0.0024, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -143.0, -1190.0, -125.0, -23.51, -159.09, -153.57, -43.67, -23.66, -46.09, -106.77, -43.44, -102.36, -3.4, -7.35, -6.35, -7.37, -0.0086, -0.0082, -9.2, 3.56, -1.82, -4.76, 0.22, -111.0, -60.7, -95.5, -0.0047, -163.02, -74.3, -158.49, -67.59, 0.11, -0.03, 0.047, 0.07, -0.0024, -0.0031, -0.47, 0.28, -0.05, -0.17, -0.23, 9.17, -123.14, -38.35, -26.08, -77.03, 0.0107, -0.0441, -0.0013, -0.08, 0.0, -0.464, -0.505, -24.23, -8.25, -18.55
2012-9-3, 7.59, 0.008, -0.03, -0.018000000000000002, -0.001, 0.0071, 1.74, 1.39, 0.12, -7.97, 20.24, 2.34, 0.001, -0.13, 0.0, -194.98, 326.91, -181.49, 75.3, 32.95, 18.79, 5.46, -6.91, -56.55, 7.1, 3.01, 1.95, 0.013, -0.025, -0.02, 18.25, 2.91, 10.98, -5.33, -0.125, 0.115, 0.02, 0.01, 0.01, 0.01, 0.01, -0.08, -0.08, -0.08, -0.08, 5.17, 0.94, -0.006, 0.0, -0.0037, 0.024, 0.024, 0.024, 0.024, -20.0, 330.0, -270.0, -463.74, 195.19, -349.47, 9.72, 19.51, -12.76, 90.13, 50.5, 23.73, 1.55, 5.55, 4.04, 1.22, -0.0013, -0.0035, 3.45, -9.16, -2.98, -2.47, 4.72, 225.5, 120.0, -17.4, 0.0081, 319.93, 123.36, 50.83, 34.75, 0.13, 0.08, 0.204, 0.071, 0.0054, 0.0004, -1.09, 0.9, 0.0, -0.445, -1.77, -1.665, 62.61, -54.56, -22.82, -2.79, 0.033, 0.0475, 0.0149, -0.23, -0.28, 1.003, 0.06, 18.18, 6.48, 3.06
2012-9-4, -5.58, 0.0, 0.004, -0.027000000000000003, 0.025, 0.0017, 2.61, 0.74, 1.05, 46.93, -5.36, -6.93, -0.021, -0.06, -0.36, 220.0, -377.86, 235.11, 44.04, 4.86, 54.46, 16.32, 16.4, -4.75, -0.82, -1.89, -1.2, 0.0075, 0.0135, 0.012, 4.05, -3.195, 1.87, -0.175, -0.28, -0.33, -0.45, 0.034, 0.034, 0.034, 0.034, 0.013, 0.013, 0.013, 0.013, -0.43, 2.39, -0.0006, -0.0052, 0.0, 0.006, 0.006, 0.006, 0.006, -28.0, -400.0, 275.0, 381.29, -359.21, 18.85, 49.65, 6.0, 19.73, -27.45, -29.74, -12.775, 0.175, 5.59, 4.48, 5.75, -0.0124, -0.0105, 5.025, 1.735, 4.49, 0.805, -2.04, 13.7, 17.4, 189.8, 0.002, 166.69, 150.22, 266.87, 57.62, 0.154, 0.261, 0.091, 0.21, -0.0059, -0.0006, -1.81, -2.5, -3.45, -0.445, -1.77, -1.665, -3.78, 22.825, -5.2, 16.11, -0.01, 0.0004, 0.008, -0.13, 0.0, 0.815, 1.3230000000000002, 20.78, 11.28, 8.71
2012-9-5, -33.1, -0.041, -0.009000000000000001, 0.009000000000000001, -0.041, -0.0027, -3.23, 0.55, 0.32, -86.4, 0.0, -42.72, -0.025, 0.08, 0.3, -1047.55, -184.79, -751.97, -82.25, -0.6, -24.25, -0.33, -2.79, 20.25, -0.82, -1.89, -1.2, 0.0075, 0.0135, 0.012, 4.05, -3.195, 1.87, -0.175, 0.245, -0.095, 0.12, 0.003, 0.003, 0.003, 0.003, 0.013, 0.013, 0.013, 0.013, -0.48, 1.96, 0.0, -0.0005, -0.0011, 0.021, 0.021, 0.021, 0.021, -1052.0, -350.0, -845.0, -253.51, -3.91, 78.1, -74.84, 0.24, -19.86, -27.45, -29.74, -12.775, 0.175, -13.78, -2.5, -7.46, -0.0007, -0.0014, 5.025, 1.735, 4.49, 0.805, -1.66, 54.0, 100.7, 93.0, -0.0017, -44.54, 108.21, 145.62, -12.7, -0.281, -0.091, -0.104, -0.239, -0.0033, -0.0048, 1.65, -0.8, 0.7, -6.17, 0.88, -1.29, -3.78, 22.825, -5.2, 16.11, -0.0003, -0.0195, -0.008, 0.16, 0.05, 0.163, -0.058, -18.57, 1.32, 8.93
2012-9-6, 7.21, 0.021, -0.034, -0.019, -0.017, 0.0034, 0.17, -2.31, -1.14, -14.15, -82.5, -23.46, 0.033, 0.4, 0.11, 630.01, -368.06, 33.82, 32.11, -12.18, -27.14, -14.69, -14.9, -48.3, -1.5, -0.5, 4.69, 0.063, 0.043, 0.021, -5.79, 9.32, 0.49, 22.3, 0.385, 0.405, 0.35, 0.039, 0.039, 0.039, 0.039, 0.022, 0.022, 0.022, 0.022, 3.29, -2.71, 0.0046, 0.0045, 0.0015, 0.038, 0.038, 0.038, 0.038, 639.0, -240.0, -55.0, 24.49, -98.4, 36.92, 62.38, -3.54, 6.53, 11.54, 3.52, 41.65, -4.45, 2.38, -9.51, -3.6, -0.0032, -0.0036, -0.91, 10.03, 1.11, 12.3, 2.42, 5.8, 19.6, -22.6, 0.0032, -94.55, -72.33, -164.09, -29.9, -0.14800000000000002, -0.163, -0.183, -0.149, -0.0001, -0.0006, 3.03, 3.16, 3.3, 0.15, -4.97, -6.06, 48.44, -43.87, 19.31, 26.83, 0.0441, 0.0312, 0.0243, -0.03, 0.06, -0.076, 0.515, -1.72, -10.96, -16.57
2012-9-7, 48.34, 0.08199999999999999, 0.036000000000000004, 0.075, 0.037000000000000005, 0.003, 7.6, 6.16, 1.79, 119.48, 110.07, 22.98, -0.02, -0.2, 0.12, 1457.33, 1424.31, 631.88, 202.64, 168.79, 85.0, 46.35, 33.45, 12.7, 28.68, 23.31, 2.19, -0.009000000000000001, 0.01, 0.049, 66.54, 15.37, 53.06, 25.13, -0.32, -0.01, 0.0, 0.01, 0.01, 0.01, 0.01, 0.08, 0.08, 0.08, 0.08, -0.26, -0.76, -0.0077, -0.0005, -0.0047, 0.142, 0.142, 0.142, 0.142, 1447.0, 1395.0, 680.0, 413.14, 351.39, 48.07, 102.67, 96.96, 80.59, 244.52, 198.22, 26.34, -2.55, 20.33, 23.0, 9.48, 0.0065, -0.0004, 16.72, -0.91, 14.35, 1.54, 1.86, 368.0, 302.5, 111.4, 0.003, 652.24, 477.48, 119.64, 27.51, -0.402, -0.243, -0.235, -0.385, 0.0073, 0.0021, -2.51, -0.06, -0.2, -1.1, 1.23, 3.55, 149.59, 106.99, 150.34, 65.15, -0.1173, -0.0177, -0.0976, 0.47, 0.07, 0.34700000000000003, 0.165, 51.61, 42.94, 19.21
2012-9-10, -4.88, 0.016, 0.081, 0.054000000000000006, 0.044, 0.0185, 1.14, 3.79, 8.08, 17.46, 21.59, 115.01, -0.0465, -0.61, -0.7, 41.43, 546.315, 728.215, 47.17, 76.19, 204.74, 34.43, 19.51, 103.7, 5.8, 5.8, 28.01, 0.133, 0.115, 0.027000000000000003, 0.61, 45.28, 3.8, 40.5, -0.485, -0.365, -0.6, -0.039, -0.039, -0.039, -0.039, -0.008, -0.008, -0.008, -0.008, 7.38, -1.4, -0.0042, -0.0079, -0.0043, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, 32.5, 622.5, 752.5, 56.81, 160.43, 398.33, 9.45, 28.97, 80.66, 14.64, 26.14, 221.14, 4.8, 12.42, 11.09, 26.12, 0.0058, 0.0079, 4.32, 16.8, 4.55, 16.8, -1.9, 20.8, 162.1, 301.4, 0.0074, 329.95, 406.68, 758.74, 40.82, -0.365, -0.511, -0.516, -0.368, 0.011, 0.0068, -3.85, -5.05, -4.85, 9.45, 8.155, 8.175, 128.28, 153.42, 126.63, 147.9, 0.0602, -0.0062, -0.0456, -0.59, -0.36, 1.014, -0.17, 18.94, 37.82, 58.31
2012-9-11, -4.7, -0.026, -0.012, -0.032, 0.026, -0.0057, -2.07, -2.73, -1.78, -1.6, -0.78, 4.2, -0.022, -0.07, -0.14, 41.43, 546.315, 728.215, -0.8, -14.59, 21.05, 4.64, 4.25, 21.35, -8.84, 0.82, -2.47, 0.044, 0.048, 0.124, -32.4, -1.88, -5.72, -25.41, -0.155, -0.445, -0.16, 0.034, 0.034, 0.034, 0.034, -0.014, -0.014, -0.014, -0.014, -3.9, 10.44, -0.001, -0.0046, -0.0011, 0.021, 0.021, 0.021, 0.021, 32.5, 622.5, 752.5, -52.68, -48.36, -148.43, -29.45, -13.79, -17.71, -52.35, 3.83, -14.83, 10.7, -3.3, -1.52, 2.36, -0.0057, -0.0002, -2.9, 4.25, 0.52, 0.98, 0.93, -25.1, -136.2, -37.5, -0.0017, -18.21, -35.32, 75.46, 16.98, 0.044, -0.188, -0.118, -0.113, -0.0035, 0.0072, -1.3, -1.45, -1.3, 9.45, 8.155, 8.175, -52.58, 62.68, 32.81, 69.29, -0.0185, -0.0388, 0.1111, 0.01, 0.15, -0.059, 1.28, -4.89, -16.44, 0.28
2012-9-12, 30.03, 0.032, 0.004, -0.003, -0.001, 0.0096, 0.61, -1.38, -2.42, -1.01, -10.23, -12.85, -0.008, -0.02, 0.12, 1018.45, 93.85, 79.45, 96.41, 79.56, -17.02, 3.61, -0.78, 26.55, 4.48, -0.98, 0.15, 0.015, 0.013, 0.018000000000000002, 0.51, -26.33, -16.03, -3.66, -0.075, 0.075, 0.09, -0.081, -0.081, -0.081, -0.081, 0.046, 0.046, 0.046, 0.046, 8.57, 1.43, -0.0046, -0.001, -0.0042, -0.006, -0.006, -0.006, -0.006, 1201.0, -55.0, 135.0, 7.78, -3.18, 129.74, -4.57, -42.15, -35.47, 69.07, 30.24, 1.82, 3.85, 9.0, 3.33, -6.45, 0.0041, -0.0024, 2.55, -2.91, 0.85, 0.34, 1.26, 72.7, 42.6, -66.9, 0.0081, 134.6, 83.31, -132.64, -5.3, -0.001, 0.125, 0.058, 0.115, 0.0083, -0.0002, -0.66, 0.6, 0.35, -0.76, -2.62, -3.36, 5.02, -18.02, -39.65, -19.87, 0.0824, 0.0678, 0.0075, -0.51, -0.48, -0.065, 0.11, 5.99, -3.88, -14.38
2012-9-13, 0.66, 0.045, 0.026, 0.065, 0.031, 0.0045, -0.01, 3.25, 2.04, -10.11, 24.68, -6.64, -0.0015, 0.08, -0.16, 499.25, 620.97, 801.27, 33.42, 96.88, 120.85, 2.46, 0.49, 41.0, 3.0, 1.39, 3.86, -0.005, 0.02, 0.02, 9.78, 10.32, 2.26, -0.28, -0.165, -0.285, -0.34, 0.044, 0.044, 0.044, 0.044, 0.058, 0.058, 0.058, 0.058, 1.15, 5.93, 0.0033, -0.001, 0.0003, 0.101, 0.101, 0.101, 0.101, 470.0, 455.0, 755.0, 249.41, 134.33, 54.32, -13.5, 26.32, 7.74, 9.99, 19.28, 64.31, -0.1, 9.19, 11.31, 13.02, 0.0042, 0.0074, 3.2, 2.46, 0.02, 0.71, -3.49, 61.7, 143.2, 198.7, 0.0037, 193.13, 261.31, 358.21, 18.74, -0.08, -0.17, -0.116, -0.084, 0.0036, 0.0088, -1.28, -2.36, -2.4, 3.13, 4.63, 5.71, 12.17, 23.15, 20.62, 7.2, -0.0248, -0.0031, 0.0308, 0.08, 0.04, -0.276, -0.91, 21.66, 27.21, 21.04
2012-9-14, 56.89, -0.029, 0.02, 0.024, 0.0, 0.0089, -1.5, -3.4, -1.62, 37.84, 5.33, 12.68, 0.006999999999999999, 0.14, 0.24, 2036.32, 1980.83, 423.69, -33.21, -57.14, -27.25, 2.37, -5.94, 4.35, 23.43, 24.61, 2.35, 0.017, 0.025, 0.0, 41.52, 2.33, 47.51, 13.8, 0.235, 0.115, 0.08, -0.031, -0.031, -0.031, -0.031, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, 4.43, 0.51, -0.0078, 0.0005, -0.005, -0.083, -0.083, -0.083, -0.083, 2017.0, 2145.0, 395.0, 406.0, 375.46, 106.99, 23.42, -11.73, -0.16, 206.51, 199.71, 7.59, 1.35, 0.54, -1.24, 7.35, 0.0054, 0.001, 11.0, 3.29, 15.47, 2.48, 2.47, -56.2, -108.3, -63.6, 0.0048, -175.51, -37.47, -81.77, -3.46, -0.006, 0.053, 0.02, 0.037000000000000005, 0.01, 0.0027, 1.76, 0.93, 0.7, -0.79, -2.66, 0.14, 127.54, -27.56, 81.29, -6.77, 0.0824, 0.1156, 0.0172, -0.36, -0.6, 1.483, 0.2, -12.92, -7.41, 8.37
2012-9-17, -5.23, 0.092, 0.022, 0.055, 0.033, 0.0138, 3.68, 4.11, 3.63, 95.63, 106.05, 49.66, -0.034, -1.44, -1.42, 147.35, 1311.67, 2194.39, 101.81, 93.25, 108.56, 104.52, 62.78, 142.3, 5.78, 10.75, 24.73, 0.125, 0.087, 0.061, 28.12, 48.58, 28.04, 51.64, -1.47, -0.1, -1.21, 0.076, 0.076, 0.076, 0.076, 0.14800000000000002, 0.14800000000000002, 0.14800000000000002, 0.14800000000000002, -1.89, -3.03, 0.0033, -0.0052, -0.0033, 0.15, 0.15, 0.15, 0.15, 173.0, 1255.0, 2265.0, 39.09, 480.22, 390.9, 45.94, 60.83, 65.73, 53.51, 79.91, 208.83, 2.3, 28.68, 32.48, 21.23, -0.0051, 0.0035, 8.58, 11.01, 7.86, 13.59, -3.25, 218.6, 262.7, 222.4, 0.0062, 380.17, 227.72, 373.9, 86.36, 0.183, -0.098, 0.122, -0.039, -0.002, 0.0096, -11.77, -0.85, -9.8, 1.2625, 2.5275, 2.13, 139.31, 211.38, 163.73, 165.95, -0.3127, -0.0697, -0.2201, 0.9, 0.33, -0.113, 1.67, 45.03, 40.31, 33.08
2012-9-18, 2.61, -0.021, 0.046, -0.023, 0.053, -0.001, -1.13, -2.01, -0.41, -22.03, -16.94, 63.3, 0.047, -0.16, -0.23, -299.49, -736.42, -271.58, -8.44, -32.25, -6.32, -7.18, -5.02, 32.35, -4.58, -8.88, -2.52, -0.042, -0.023, 0.013, -5.28, 17.16, -12.27, 4.37, -0.075, -1.435, -0.39, 0.032, 0.032, 0.032, 0.032, -0.026, -0.026, -0.026, -0.026, -1.11, 5.31, 0.003, 0.0037, 0.0059, -0.022, -0.022, -0.022, -0.022, -413.0, -730.0, -340.0, -72.01, -324.14, -47.43, -6.84, -4.8, -6.14, -40.27, -60.09, -7.27, -5.75, -6.45, -6.54, 4.15, -0.0045, -0.0063, -5.8, 8.58, -3.82, -0.21, -6.12, -6.5, -74.4, -37.9, 0.0033, -154.36, -122.63, -89.71, -1.72, 0.193, 0.236, 0.182, 0.242, -0.0027, -0.0043, -0.55, -11.47, -3.2, 1.2625, 2.5275, 2.13, -52.61, 48.44, -21.06, 72.21, -0.0677, -0.298, -0.1038, 0.31, 0.7, -0.305, -0.19, 2.85, -2.69, -4.36
2012-9-19, 2.92, -0.032, -0.033, -0.046, -0.048, -0.0069, -1.68, -1.13, -1.96, -25.36, -22.16, -45.7, -0.025, 0.34, 0.27, -1.65, -560.1, -105.0, -56.0, -39.22, -78.22, -34.48, -15.06, -9.95, -1.87, -4.16, -1.42, -0.006999999999999999, -0.021, 0.003, -0.87, -9.78, -4.03, 0.78, 0.3, 0.27, 0.38, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.031, -0.031, -0.031, -0.031, 0.83, 2.33, -0.0005, 0.0006, 0.0038, -0.058, -0.058, -0.058, -0.058, 12.0, -575.0, -75.0, -30.5, -130.82, 41.11, -15.22, -26.77, -16.47, 11.54, -11.03, -8.86, 2.35, -7.55, -6.89, -9.56, -0.0012, -0.003, -1.97, -5.79, -5.79, -1.76, 3.96, -89.7, -56.9, -100.5, -0.0006, -394.06, -177.71, -360.78, -31.39, -0.075, 0.197, 0.032, 0.073, 0.0011, -0.001, 2.4, 2.25, 3.2, 1.2625, 2.5275, 2.13, -24.15, -71.75, -58.67, -40.97, 0.0161, -0.0146, 0.0341, 0.12, 0.35, 0.34600000000000003, -0.19, -25.05, -11.45, -11.56
2012-9-20, -17.55, -0.028, 0.009000000000000001, -0.003, -0.013, 0.0, 0.24, 0.38, -0.04, 20.32, 0.87, 23.49, -0.07200000000000001, -0.17, -0.06, -152.5, 382.52, 72.05, 43.07, 21.12, 21.99, -30.16, -16.18, -22.9, 1.73, 3.68, 1.75, 0.026, 0.041, 0.039, 4.82, 5.42, 9.98, 0.88, -0.375, -0.025, -0.19, 0.016, 0.016, 0.016, 0.016, -0.038, -0.038, -0.038, -0.038, -1.61, -4.34, 0.0003, -0.0001, -0.0006, -0.031, -0.031, -0.031, -0.031, -209.0, 370.0, 0.0, 350.36, 244.63, 93.48, 33.62, 21.25, 15.81, 13.32, 44.36, 38.93, -3.0, 5.45, 2.77, 5.04, 0.0015, -0.0009, -0.85, -1.98, 0.36, 0.94, -1.79, 40.5, 49.7, 82.4, -0.0021, 24.2, -144.28, -84.2, 20.82, -0.219, -0.17600000000000002, -0.185, -0.187, -0.0007, 0.0025, -2.76, -0.3, -1.73, 1.2625, 2.5275, 2.13, 13.45, 18.87, 12.79, 14.45, 0.0418, 0.0117, -0.1016, -0.44, -0.25, -0.125, 0.545, 2.68, -1.7, 1.85
2012-9-21, 12.04, -0.027000000000000003, -0.085, -0.045, -0.044, -0.0079, -1.47, -2.69, -2.0, -33.84, -5.91, -36.65, 0.023, 0.56, 0.13, 36.14, -605.89, -558.29, -1.27, -5.66, -13.1, -1.7, 0.16, -22.9, -0.79, -3.92, -7.9, -0.057, -0.033, -0.047, -6.66, -12.2, -10.9, -13.83, 0.33, 0.6, -0.01, 0.021, 0.021, 0.021, 0.021, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -4.58, -0.68, 0.0024, 0.0051, 0.0018, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, 84.0, -625.0, -570.0, -440.97, -10.96, -91.48, -14.23, -3.66, -6.19, 18.97, -27.46, -53.74, -5.8, -6.2, -5.85, -6.25, -0.0059, -0.0041, -4.57, -0.84, -3.18, -7.98, 2.15, -76.7, -61.4, -70.1, -0.0007, -269.95, -203.82, -224.06, -27.19, 0.083, -0.133, -0.021, -0.001, 0.0026, -0.0048, 2.51, 4.8, 0.13, 0.23, -4.91, -2.43, -26.91, -69.38, -30.75, -47.48, 0.0577, 0.131, 0.1463, -0.13, -0.24, 0.099, -0.345, 7.38, -2.68, -11.95
2012-9-24, 1.07, -0.011, 0.034, 0.0, 0.01, 0.0011, -0.09, 1.11, 1.13, -2.02, -0.91, 14.5, 0.003, 0.09, 0.57, -367.9, 314.99, 339.44, 62.13, 88.07, 77.92, 6.75, -2.63, 136.9, -0.11, 5.84, 9.53, 0.032, -0.006999999999999999, 0.033, 4.0, 28.02, 18.48, 21.63, 0.1, -0.28, 0.43, -0.015, -0.015, -0.015, -0.015, -0.011, -0.011, -0.011, -0.011, 1.61, -0.19, -0.0006, -0.0034, -0.0009, 0.031, 0.031, 0.031, 0.031, -428.0, 255.0, 350.0, -161.65, -297.04, -213.41, 49.33, 40.01, 36.59, -17.46, 48.08, 68.53, 4.7, -0.34, 3.73, 2.1, 0.0039, 0.0039, 4.0, -4.58, 4.09, 4.4, -0.2, 208.6, 142.7, 74.5, 0.0013, 160.82, 18.7, 114.5, 27.1, -0.003, 0.076, -0.043, 0.006999999999999999, -0.0001, 0.0063, 0.85, -2.1, 3.2, 14.325, 15.08, 6.765, -25.65, 81.71, 41.37, 25.23, 0.0199, -0.0521, 0.0615, -0.08, 0.08, -0.051, 0.28, 13.55, 16.61, 28.95
2012-9-25, -12.03, -0.033, -0.035, -0.036000000000000004, -0.032, -0.0049, -2.31, -2.58, -2.74, -13.78, -34.95, -32.77, -0.009000000000000001, 0.08, 0.1, 589.92, -291.74, -224.94, -38.46, -38.04, -2.86, -13.05, -6.73, -21.55, -3.26, -6.35, -7.45, -0.059, -0.045, -0.054000000000000006, -19.18, -39.51, -29.19, -27.38, 0.155, 0.045, 0.01, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.039, -0.039, -0.039, -0.039, -2.86, -4.78, 0.0024, 0.0036, 0.0026, -0.038, -0.038, -0.038, -0.038, 528.0, -250.0, -250.0, 222.52, -62.79, -115.11, -8.6, 3.6, 5.75, -20.55, -45.2, -49.85, -1.0, -0.16, -6.29, -5.45, -0.0001, -0.0005, -3.75, 3.96, -3.51, -2.17, -0.23, -92.3, -48.6, 47.0, -0.0009, -124.03, -141.73, -129.19, -43.71, -0.106, 0.038, 0.016, -0.048, -0.0063, -0.009000000000000001, 1.22, 0.3, 0.3, 14.325, 15.08, 6.765, -70.06, -111.6, -91.07, -87.4, 0.0803, 0.0645, 0.03, -0.31, -0.29, -0.6459999999999999, -0.665, -12.81, -4.47, -2.96
