@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Low numeric
@attribute Brazil_Open numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_Low numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Copper_Low numeric
@attribute Corn_Low numeric
@attribute CSE_Open numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute EUR_USD_High numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Low numeric
@attribute HEATING_OIL_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute IDR_KRW_Open numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute INR_KRW_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute NIKKEI_High numeric
@attribute NZD_USD_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_High numeric
@attribute SET_High numeric
@attribute Silver_Open numeric
@attribute Silver_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute USD_CAD_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute WTI_High numeric

@data
2013-6-20, -2.002849108, -2.620485359, -1.657489925, -1.563783677, -2.4964968969999997, -2.373801709, -1.5412813459999999, 6.219122348, 4.579929988, -3.0350595780000003, -2.850703189, -3.17971424, -0.452403393, -0.910029083, -3.50877193, -1.2297672640000001, -0.453276855, -0.96696648, 0.019119588, 3.284509543, 5.287569573, 5.46728972, -1.161714564, 0.927623773, -2.684563758, 0.338218715, 0.154520864, -2.04613929, -3.045646713, -1.3709014480000001, -2.515069041, 0.256979325, -0.281096275, -0.8348863209999999, 6.647940075, -3.093012878, -2.1562682669999997, -0.398323871, -2.877030382, 1.073894145, -0.477027366, 1.490244891, -1.01016559, -1.020538334, -0.239466701, 6.649616367999999, 6.131767776, -6.384682586, -5.392775017000001, -0.7896409809999999, 1.347875296, 0.9525760520000001, 0.027464982000000002, -3.4105923469999997, -2.508956191, -3.6167394880000003, 1.150844301, -4.858299595, -0.34949759700000005, -3.675525209, -2.162774292, 0.8915504390000001, 2.896161997, 1.4251781469999998, 0.618046972, 0.496472656, -0.317910348, 0.100478346, -0.83242174, -1.08935713, -2.281598513, -2.251987174, -2.534560874, -2.857142857, -0.88877406, -0.795690935, -1.089815859, -3.08467536, -2.394712341, -3.1545956260000003, -2.501028282, -1.647263944, -2.737413362, -1.076355531, -1.433801537, -3.6607124680000003, -2.44304626, -0.785978385, -2.429047241, -2.772632905, -0.837355055, -2.465634316, -2.104046243, -9.347524294, -3.0493467260000005, -2.251056937, 5.279503106, 5.6782334379999995, 7.763769077999999, 3.592017738, -0.985430983, -1.1103789929999999, -1.233535268, -0.969467897, -0.113247926, 0.11127873699999999, 7.450796626, 7.532956685, 8.809746954, 6.95900858, 1.020606532, 0.8396392659999999, 1.309143387, 2.8462192010000003, 2.8462192010000003, -4.1547861510000015, -0.65093572, -4.101722724, -0.422160618, 1.83115304, -0.98979901
2013-6-21, -1.4947392309999998, -1.24020124, -1.1341991340000002, -0.6158805079999999, -0.973721258, 0.36287096700000004, -0.12692503, 2.954856361, 2.39888424, -1.078800912, -0.904334651, 0.678864523, -3.33270214, -2.395379663, -1.6805896809999998, 0.360723775, 0.81921578, 0.276376199, 0.055527235999999994, 5.113880533000001, 3.3039647580000002, 2.436863093, 1.4883079119999998, 1.1595596879999999, 0.0, -1.086142322, 0.032370328999999996, -1.723419333, -1.55106952, -2.283206592, -0.295953782, -0.710707212, -0.14094432699999998, -0.368337969, 2.414398595, -1.8934056540000002, -1.6270605459999998, -2.981813943, -0.468837978, -2.074373893, -1.5136226030000002, 0.327990593, 0.16792611300000002, 0.090217812, -0.298429999, 0.299760192, 2.519975415, 0.44326930600000003, -0.5096440329999999, -2.289973357, 0.900169205, 1.19724026, 1.400329489, -1.5584050319999998, -1.4272276919999998, -1.114692625, -2.695434517, 2.872340426, 1.91144235, -2.475599299, -4.065914836, 0.119941567, 2.540045767, 0.702576112, 4.9140049139999995, 0.282660917, 0.5730538470000001, 0.861358957, -2.005213252, -0.7294589779999999, -0.219637168, -1.0962838529999999, -0.8662278409999999, 0.207747662, -1.9855234919999998, 1.057781093, -1.785714286, -1.161953276, -1.474657546, -1.238215844, 0.266970577, -2.215902796, -0.41784488, -3.8862792839999996, -2.244046924, -0.33324603399999997, 0.22634283, -1.636332366, -0.039696962999999995, -0.523987294, -2.201321262, -0.496678199, -6.565895135, 0.66360388, -1.000393541, -0.9049477690000001, 3.83480826, 3.28358209, 0.20525451600000005, 2.033390411, -0.531041369, -0.362354606, -0.215830887, -0.527481061, -0.11337632199999999, 0.111155045, 5.6694286960000015, 2.057793345, 4.3927648580000005, 2.807486631, 0.9333205040000001, 0.637335526, -0.152625153, 4.9979347380000005, 4.9979347380000005, 0.8924776879999999, -2.375102375, 1.4970059880000002, -0.4592795670000001, 0.143857983, -2.234009997
2013-6-24, -1.30675927, -1.596374837, -1.561724611, -2.000984565, -1.972515105, 1.007810053, 0.432093536, 6.590486314, 5.9111958589999976, -2.326461056, -2.8448680889999998, -2.4278854930000002, -1.459353575, -1.406537977, -0.369852059, 1.391331233, 1.072893657, 0.20852410300000002, 0.054586643, 1.7579721999999998, 7.1215351810000005, 5.579584775, -0.051796279, 0.031694047, -1.280788177, -1.476713366, -0.891425444, -2.132307785, -1.712747328, 0.238269124, -0.9337961920000001, -0.082140343, -0.258762644, -0.814848348, 8.272610373, -0.933737665, -2.7063195039999997, -0.703627399, -1.516144908, -2.092482563, -2.100409836, 0.564677119, -0.6899219809999999, -0.4120525370000001, -0.149661635, 6.096832038, 5.575539568, -1.145865593, 0.535897234, -0.918127848, 0.47625436, 0.24730967199999998, 0.656647712, -1.9090413240000002, -2.25962823, -2.4895780569999997, -2.321527276, -4.426059979, 0.129054461, -1.9026126319999999, -0.5713984320000001, 0.18942399699999998, 3.726846686, 2.9069767439999996, 1.8735363, 0.642447225, 0.067772218, -0.303664387, 0.107940571, -0.859442085, -1.086901482, -1.230176287, -0.9591626940000001, -1.3656453730000002, -0.032802, 0.718510767, 0.064474533, -1.175613354, -1.4967291759999999, -1.253739849, -1.214496085, 0.009442157, -1.100969766, 1.384872326, -0.318323366, -0.595658926, -1.323812112, -0.6040170570000001, -1.4802626069999998, -5.299310212, -0.815011554, -0.10807966599999999, 1.390293225, -0.60851927, -2.312203378, -2.3421182419999997, 4.829545455, 2.3121387280000003, 3.482179435, 2.55926159, -0.5338764739999999, -0.363672389, -0.216297725, -0.530278178, -0.11350501, 0.11103162800000001, 5.736690053999999, 6.735306735, 7.1369636960000005, 5.938448201, 0.648236416, -0.173646578, 0.580862122, 0.078678206, 0.078678206, 0.631844987, -0.293624161, 0.0, -0.37337800600000004, -1.580164624, -0.260851419
2013-6-25, -1.021673031, 0.948081264, -0.5070873610000001, -0.670764139, 0.571031482, 0.8709213729999999, -0.160283449, -0.84766891, -1.9032921809999999, 1.002401034, 0.914310538, -2.279429163, 0.387635424, 0.432900433, 1.033410254, 0.228706474, 1.0068685609999999, 0.046141737, -0.644680251, 1.888308558, -1.711783439, -0.7374027040000001, 0.714997125, -0.015842002, 0.632069195, 0.23059185199999999, -0.056529939, -0.459695919, 0.916425783, -0.852269463, 0.813812128, -0.21139166199999998, -0.129716981, 0.038034383, -1.741884402, -0.36929987200000003, 0.271944165, -1.4236033330000002, 0.09396623900000001, -1.372031662, -1.6221873359999999, -0.7951421609999999, 0.201272562, 0.064649599, 0.332355816, 0.9014084509999999, -0.05678591700000001, -0.156641604, -0.19597084, 0.390162335, -0.731023433, 0.043339112, -0.12105723300000001, 0.721548483, -0.469923589, 0.970912578, 2.172115092, 0.411166414, 0.421034542, -0.23908106199999998, -1.346524499, -0.277977915, 0.796041308, 0.11299435, -0.574712644, -0.798142993, 0.024247694, 0.320799952, -0.666199429, 0.369444913, 0.816981655, 0.727818229, 0.993641785, 0.33719422200000004, -0.551609156, -1.424386625, -0.141752577, 1.539374539, 0.34267802399999997, 0.804357236, 0.9497231559999999, -0.7080949409999999, 1.0741317540000002, -1.36832165, 0.08917435900000001, 1.218708063, 1.424026304, 0.10896524699999999, 0.67539527, -0.189992054, -5.08927622, -0.841370965, -1.969583645, -0.025510203999999998, 2.040425024, 0.395736314, -3.25203252, 0.847457627, 0.950118765, 1.247698916, -0.26274084600000003, -0.372871525, -0.438487836, -0.16281205599999998, 0.22224622, -0.452538354, -1.2490242, 1.72829582, -0.9626492109999999, 0.490998363, -0.09471490800000001, 0.081858181, -0.658561297, 2.672955975, 2.672955975, 0.669736291, 1.13588557, 0.04214075, -1.014606341, -0.036489425, 0.606758029
2013-6-26, 0.158370914, 1.6159809180000002, 0.220559745, 1.5618027669999999, 0.829152522, -0.58491515, 0.405576679, -1.408096555, 0.8127949659999999, 2.220607822, 0.743583496, 2.0374292290000002, 0.099009901, -0.186128527, -0.446871897, 0.635113807, 0.291708523, -0.847350335, -0.025625069, -1.577287066, 1.417577967, 1.485761453, -1.27432063, -0.570402451, 0.429752066, 0.996932515, -0.987720539, 0.8944430590000001, 0.968937314, 0.6837226959999999, 0.681609495, -0.164764034, -0.047231077999999996, -0.47905102299999996, -0.644641418, 2.034394288, 0.5676919220000001, 1.207642932, 0.996997894, -2.247191011, -0.85106383, -0.490127197, -0.06479621599999999, -0.23258819, -0.643024162, 0.67001675, -1.420454545, -3.54565422, -3.487276155, -0.510097856, 0.195030095, -0.5864907189999999, -0.255875025, 2.830027472, -0.122940099, 0.09760859, 0.426039536, 1.2931034479999999, -0.624625652, 3.82133894, 0.34301820200000005, -0.5534062670000001, 0.29882604100000004, 0.0, 0.23121387300000001, 0.267057786, -0.549202528, -0.41672690799999995, 0.607089691, 1.231786663, 0.8462046240000001, 0.749420251, 1.1356226090000001, -0.36369471, 0.374535175, -0.340388171, -0.193573364, 1.374351345, 1.289257949, 0.9741653840000001, 0.959049892, 0.9350119170000001, 0.9625322590000001, 1.071877126, 2.445329557, 1.14113031, -0.44579864799999996, -0.019154344, 0.812943575, -0.40877566299999996, -0.224590924, 2.295715096, -5.16276704, -4.848175555, 2.115611047, 1.59196144, -1.680672269, -2.521008403, -4.941176471, -2.101010101, -0.17394940399999995, -0.513161725, -0.3939718170000001, -0.22161823100000005, -0.17266700000000001, 0.108800051, -3.1225296439999997, -0.15804029999999994, -1.710730949, -0.9771986970000001, -0.17064846399999994, -0.061343420999999995, 0.183579806, -2.7182235830000003, -2.7182235830000003, -1.746361746, -0.083194676, -0.631844987, -0.6478269010000001, -1.277596075, -0.488717895
2013-6-27, 2.87364378, 1.153101344, 1.5851301119999999, 1.3971880490000002, 1.212644877, 0.385054994, -0.319784566, -2.4228513130000002, -1.690507152, 0.5195994820000001, 1.4052428540000002, 0.493760672, 0.5539070229999999, 1.4231033469999999, 1.4064837909999999, -0.15116301, 0.510449774, 0.603777715, -0.017392896, -3.245192308, -0.47923322700000004, -1.9113460759999998, -0.31841687399999996, -0.154042282, -0.098749177, 0.303720577, -0.283004311, 1.73551317, 1.5221418180000001, 1.0243067190000001, 1.026427113, 0.12967110699999998, 0.271707029, -0.229217604, -3.203568532, 0.439956571, 1.004983675, 1.041804943, 1.252050759, 2.435686918, 0.777896996, -1.04608537, -0.719704338, -0.615205284, -0.621036805, -1.885745979, -2.2478386169999998, 10.62134027, 10.69335938, 1.402113634, -0.667852468, -0.15754366, -0.141767367, 0.273552346, 2.489327711, 1.597111495, 0.982097404, 1.0425531909999999, 0.146375065, 1.9185959069999998, 3.69331693, -1.53033621, -3.979570121, -1.0158013540000002, -3.5755478660000004, -1.296219571, -0.507686747, -0.59269128, 1.757103554, 0.006034957, 0.759429184, 0.595135824, 0.889323365, 1.6757027569999998, 0.355369184, 0.179759573, 0.6982156709999999, 1.4168661230000001, 1.3521283819999999, 1.355457711, 0.619986777, 0.8899244470000001, 0.8899244470000001, 2.344730284, 2.016089126, 2.361196833, 0.450806985, 0.401568625, 0.144117573, -0.076351524, 1.09128402, 2.406298903, -0.777688388, -1.662644141, 1.5595937990000002, 2.296205505, -2.564102564, -2.873563218, -0.9075907590000001, -2.434997936, -0.335100991, -0.298450066, -0.386370449, -0.443382784, 0.280058668, 0.146678415, -1.264789882, -3.244954491, -2.92721519, -1.603618421, -0.23741690399999998, 0.624040921, 0.346126438, -2.6367571819999998, -2.6367571819999998, 2.920016928, -1.082431307, 0.635862654, -1.014301653, -0.480676793, 1.7868338559999999
2013-6-28, 1.559928054, -0.046410442, 1.162246033, 0.207990294, 1.159846924, -0.664495236, -0.616293795, -0.862519603, -0.8730158729999999, -0.776548777, 0.07075931099999999, 1.005921729, 1.082038166, 0.09676795, 0.20657092300000002, -1.112730163, -2.1464162509999998, -0.699877612, -1.005301178, 1.118012422, -3.451043339, -0.8706467659999999, -0.801444397, -0.622439751, -0.889621087, -1.249053747, 0.8300216970000001, 0.8760470779999999, -0.169832024, 0.638685153, -0.24448304699999998, 0.56510478, 0.589066918, 0.359932608, 0.502723083, -1.239041973, -0.033052537, 1.263810766, 0.685594725, -3.9273310180000003, -3.699760447, -0.7997077440000001, -0.346133751, -0.430051476, -0.243389028, -3.052572075, 0.0, 1.080723423, 1.080723423, 0.024077322999999998, -0.47638353899999997, -0.574095213, -0.574634938, -1.041507317, 0.585176383, 0.188069884, -1.03976306, 0.31585597, -0.62763305, 3.061540929, 1.689046606, 0.9502629440000001, -1.4627659569999998, -3.7628278219999998, -0.47846890000000003, -1.2824027279999999, -1.317934897, -1.423551749, -0.432447989, 0.359812626, 0.04086, -0.191119003, -0.372856297, 2.813096694, 1.797997504, 3.86640986, 0.038520801, -0.8613264429999999, 0.259597366, 0.54105081, -0.428961071, 0.291327407, -0.334902019, 2.1713222919999997, 2.0984406019999997, 2.075776484, 1.027255205, 1.056943012, 0.34320903, 1.497428218, 0.375655124, 0.646885493, -0.243243243, -0.818107445, 0.147815999, 0.7790792559999999, -0.29239766100000003, -0.8875739640000001, -0.81182348, -1.226734349, 0.229895685, 0.011738958999999998, -0.030511252000000006, 0.034096362000000005, 0.27927653, 0.146463585, 0.743801653, -1.7586912069999998, 1.466992665, -0.793982449, 0.46644455, 0.7930052870000001, 0.892766562, 0.525464834, 0.525464834, -1.315789474, 2.9461279460000003, -0.168491997, -0.7319251090000001, -2.4892997269999997, 0.420901345
2013-7-1, -0.407337441, 0.806755855, 0.10418173900000001, 0.570786128, -0.157141194, -2.08855943, -0.662589195, 8.858423412, 0.587136376, 0.23751934800000002, -0.12393985699999999, -0.317418842, -0.836901518, 0.261020882, -0.235594385, -1.833317386, -0.7990599290000001, -0.912053902, -0.545674833, -0.6961506959999999, 0.22859517899999998, -0.543705563, -0.7016792540000001, -0.123126338, 0.79787234, 0.191644308, -0.008489851, -0.19349936899999998, -0.200603582, -0.699093935, 0.180049446, 0.12877546199999998, 0.046849379000000003, -0.289965662, -0.708628595, 1.4455407340000002, 0.042712336, -0.447352404, 0.124361279, -1.3626251390000002, -0.304035379, -0.564480862, -0.386657055, -0.20941037899999998, 0.112100231, 1.4577259480000002, 0.884433962, 2.392901302, 2.392901302, -0.209766162, -0.5872967379999999, -0.307276718, -0.849935405, 1.860177516, -0.70498571, 0.273160375, -0.10825267400000001, -0.5037783379999999, -0.545077003, -0.860154807, 0.7347834190000001, -0.292865992, -0.20242915, 1.54028436, 3.004807692, -1.122035457, -1.293586857, -1.039723902, 1.200292086, 0.494565789, 0.917946081, 1.215000148, 1.405956692, 0.96966896, 1.471432298, 1.0074728000000002, -0.680272109, 1.2710686359999999, -0.032579992, 0.011301793000000001, 0.540379012, -0.083171955, 0.544639177, 2.454070197, 1.381497941, 1.986384172, 0.20310641100000001, 0.14912532, 0.5040473879999999, 0.8099191090000001, 0.399400396, 0.215831257, 5.581143322000001, 6.488864448999999, 0.755299985, 0.750223085, 2.93255132, 1.194029851, -2.6023084990000003, -1.177730193, 0.22936837699999998, 0.011737581, -0.030520564, 0.034084741, 0.278498748, 0.146249383, -0.533223954, 1.7485428809999999, 0.321285141, 1.769165965, -0.18002653, 0.534597539, 0.412267471, -0.40209087299999996, -0.40209087299999996, 1.0, -1.39002453, 1.097046414, -2.12053736, -0.49532867, 0.4702514820000001
2013-7-2, -0.038259876, 0.123787316, 0.664912839, -0.18918221699999999, 0.705333722, 0.626595275, 0.06841115099999999, -0.775006055, -0.026532237, -0.479442046, -0.178981239, -0.49789392299999996, 1.000981354, 0.39533314, 1.259470629, -0.557537478, -0.714680565, -0.370390845, -0.264104972, -0.701030928, 0.22807381300000001, -0.546677881, -0.507584743, -0.6967894090000001, 3.133245383, -0.38255547100000004, 0.139931161, -0.138749653, -0.20671002800000002, 0.41202822, -0.27555728399999996, 0.362445925, 0.117068602, 0.09948725800000001, -1.8891687659999998, -0.607132022, -0.23989712300000002, 1.485165241, 0.821502581, 1.212292078, 1.663432215, -0.46468025, 0.111842105, -0.059020264, -0.296403636, -1.1494252870000001, -1.227352425, -0.9873561590000001, -0.9873561590000001, 0.23777525100000002, -0.020489003999999998, -0.799349682, -0.17144424600000002, -0.259260664, 1.503134195, 1.421470531, -4.664159283, -0.52742616, -0.600260983, -1.020418843, 1.028760736, -0.355070806, -1.374802795, 5.017502917, 2.9171528589999998, -1.012778207, -1.050339994, -0.846330659, 0.299144657, 0.215401185, -0.031736881, 0.0061215919999999995, -0.439610414, -0.700136467, 0.881027065, 1.702625244, 1.05970535, -0.36460969600000004, 0.11664008, 0.303375377, -0.054490514000000004, 0.280162507, -0.186982072, 1.3599236319999999, 0.083330824, 0.534886691, 0.202694725, 0.148903268, 0.501519492, 0.567350294, 0.58619584, 0.215366429, 0.564536823, -0.361476891, -0.109158036, -0.339430315, -2.564102564, 0.294985251, -0.861883215, -0.780065005, 0.322974714, 0.347056309, 0.315336038, 0.49048476399999996, 0.705655685, 0.921928095, -1.81443299, -0.24549918199999998, -2.28182546, -1.6970198680000002, 0.417655434, 0.963178489, 0.861205688, -0.24222850199999998, -0.24222850199999998, 2.392739274, 0.538971808, 1.210350584, 0.622222222, -0.076583752, 1.617826618
2013-7-3, -1.636640036, -0.5692926970000001, -0.850061744, -0.669136441, -0.7872192640000001, -1.060390781, -0.136728764, -7.175982426, -0.3980891720000001, -0.282543046, -1.475457519, -4.223553581, 1.224251846, 1.8344218209999998, 1.2340880379999999, -0.24896590899999999, -0.165042752, -0.46239781, 0.195806022, 0.6229235879999999, -0.91021928, 0.084566596, -0.538517327, 0.80962919, 0.35177486399999996, 2.91858679, 0.090330849, -1.849311296, -1.8237305959999999, -0.329325241, -0.077872245, -0.256290774, -0.853601497, -0.366972477, -0.599058622, -0.539512981, -1.276748786, -0.06087720200000001, -1.297215351, 1.8941504180000002, 0.8999181890000001, 1.392990861, -0.41401064600000004, 0.41338582700000004, -0.046244302, -2.61627907, -3.6094674560000004, 0.7174115790000001, 0.7174115790000001, 2.028327833, 0.553316483, 0.853591915, 0.501476953, -1.557071488, -2.157665889, -3.090788737, -0.510408773, -6.044538706, -0.087519692, -3.204897752, -1.923172954, 0.09860543699999999, 2.58226691, -0.111111111, -0.34013605399999997, 1.282915152, 1.105316212, -0.109247877, 0.287761158, -0.070153442, 0.299120405, -0.303728987, 0.077593603, -1.479287415, -1.24968142, 0.468339724, -0.9079283890000001, -0.588093475, -1.0802336940000001, -1.038236212, 0.082399881, -0.174070334, -0.136920654, -0.8315119190000001, -0.636590978, -0.23194618600000005, -0.268508619, -0.313406497, -0.480360448, -0.612491029, -0.551897271, -0.757924994, -0.944118398, 0.36278828700000004, -0.741404595, -0.5427686820000001, 1.4619883040000001, -0.588235294, 3.8035209739999996, 2.8827254860000004, -0.797331109, -0.13366415199999998, -0.270153087, -0.877391268, -0.452969034, -0.023302394, 1.00797984, -3.609515997, -1.433838591, -3.2, -0.122884961, -0.705555003, 0.129070691, 1.295022258, 1.295022258, -2.37711523, 2.268041237, 0.041237113, 0.524046236, 0.881388148, 2.3130069090000003
2013-7-4, 0.793572501, 2.512867966, 0.7965242579999999, 2.544234995, 1.484830805, -0.10698279599999999, 0.034228992, 0.604785696, 0.799360512, 2.198698689, 1.801674283, -0.40006916200000003, 1.602994817, -0.037725172, 0.7007103090000001, -0.330162723, -0.181249627, 0.890069868, 0.375957342, -0.123813454, 0.918580376, 0.971694128, 0.9680420409999999, -0.144562831, -1.147227533, -20.42835821, -0.34242614299999996, 0.468424395, 1.725531896, 0.240321957, 0.3777862870000001, -0.607334735, 0.330227621, -0.06138735400000001, 0.7318123120000001, 3.437456855, 3.2058940660000004, -1.174979457, 0.7220450070000001, 1.06615637, -0.081081081, -1.493119266, 0.844661476, -0.10455466199999999, -0.489094514, 0.29850746300000003, -1.90300798, -11.17244818, -11.35764656, -0.29651593800000003, -0.129076087, -0.216670052, 0.29391661, 3.068085216, 0.5036517979999999, 2.206809584, 1.89976925, 1.83972912, 0.499299229, 0.10443179699999999, -2.466008584, -0.687473288, -3.541991535, -2.113459399, -2.9579067119999998, -0.266113431, -0.701368058, 1.106121905, -0.364647159, 0.811811976, 0.518487544, 0.7047689220000001, 0.34963193600000003, 1.144535514, -0.295941982, -0.506538405, 0.361336947, 1.7903079119999998, 2.041169797, 1.482616691, 0.510087222, 0.22246630399999998, 0.315972504, -0.012342532, 0.7619668940000001, 0.756114372, 0.17273631399999995, 0.3131602000000001, 0.68648424, 0.5931995170000001, 1.282218238, -0.691987158, 1.8804739819999998, 0.092951201, 2.036405139, 1.2854173070000001, -0.288184438, 2.366863905, -2.219430486, -2.610910635, 0.475013452, -0.283579967, 0.11955722, 0.610657365, 1.084453443, 0.45646674299999995, -0.831600832, 2.382978723, 0.7481296759999999, 1.261418008, -0.075714556, 0.130104083, -0.694100149, 0.0, 0.0, -0.016508461000000002, -2.3145161290000003, -0.14014839199999998, -0.801334565, 1.195812377, -0.596985711
2013-7-5, -0.316995987, -0.55851739, 2.017241379, 0.8091801059999999, 1.233148409, 0.533557176, 0.248075278, 0.44432828, 0.687285223, -1.117557728, 0.751216605, 1.5776899469999999, -0.292867265, 1.7831870930000002, 0.44800305, 0.412098746, 0.317263948, -0.194308868, -0.261442756, 5.619834711, 0.9515928840000001, 1.0041841, -1.159644055, 0.134048257, -1.160541586, 27.12659201, -0.665464656, 1.682298985, -0.7426472829999999, 0.239745795, 0.37636443399999997, 0.658049354, 0.611261314, -0.8138820640000001, -0.7264957259999999, -1.73619304, 0.596021672, 3.0787159280000003, 2.159114075, -0.18934271, 0.054097917, -0.996530769, -1.367622039, -1.3410087, -1.315090329, -1.30952381, 3.316645807, 10.19606271, 10.42629274, 1.3822237240000002, 0.20406775, 0.210354889, -0.074967628, -1.6695826040000001, 2.4633446119999998, 0.850812256, -1.44443223, 0.853374709, -0.13945785800000002, 0.455703164, 0.576188974, -0.027290428, 0.09237875300000001, -2.272727273, -0.46893317700000003, -0.923349688, -0.16763142, -0.848657538, 1.165441728, 0.808237952, 0.515813117, 0.69983669, 0.34841377, 0.530242678, 1.642866388, 1.5394145469999998, 0.69435515, -0.655196474, 0.6814902829999999, 0.518626546, 0.507498537, 0.22197249, 0.314977262, 0.9116966540000001, 0.038672871, -1.7690206830000001, -0.260959047, -0.3790554470000001, -0.533431534, 0.05483276, -0.029671536000000002, -0.477379503, -0.32869785100000004, -3.6010937419999998, -0.633460128, 0.863930045, 1.445086705, 0.0, -0.128479657, 0.087183958, 0.527993708, 0.39637931600000004, 0.425883709, 0.410090665, 0.173891385, 0.35135262, 4.528301887, -0.33250207800000003, 3.5891089110000003, 2.4484536080000003, 0.49251752200000004, 1.1494252870000001, 1.0683974040000002, 9.308829405, 9.308829405, -0.148600677, -0.272434574, -0.272434574, 0.9579579579999999, -0.9939939940000001, 2.077385055
