@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-02-23, 1968.39, 1.507, 1.423, 1.5319999999999998, 1.415, 177.27, 176.16, 177.32, 175.38, 51065.73333333333, 50399.38, 1793.82, 1800.92, 1842.49, 1781.82, 1.7590000000000001, 1.663, 1.764, 1.663, 142.9, 141.86, 142.96, 141.4, 2.145, 2.017, 2.1519999999999997, 1.9980000000000002, 51586.0, 51080.0, 51016.66666666666, 10698.0, 10591.6, 10730.1, 10526.6, 21266.25, 21070.15, 21328.25, 20890.41, 1108.87, 1101.77, 1109.2, 1097.9, 1474.95, 1470.09, 1479.13, 1467.1, 15284.61, 15249.03, 15349.01, 15190.16, 3573.59, 3533.44
2015-02-24, 1976.12, 1.358, 1.422, 1.435, 1.351, 177.2, 177.11, 177.82, 176.91, 51280.64, 50861.31, 1782.99, 1793.705, 1814.49, 1768.425, 1.808, 1.814, 1.831, 1.7830000000000001, 142.89, 142.78, 143.4, 142.65, 2.061, 2.113, 2.136, 2.0540000000000003, 52030.0, 51740.0, 51645.0, 10990.1, 11001.3, 11015.4, 10935.1, 21964.29, 22040.61, 22083.47, 21862.77, 1108.4, 1108.95, 1112.3, 1107.65, 1503.34, 1497.08, 1506.42, 1492.15, 15200.26, 15127.59, 15204.59, 15120.75, 3658.12, 3640.33
2015-02-25, 1990.47, 1.324, 1.3630000000000002, 1.389, 1.298, 176.79, 177.03, 178.5, 176.54, 51874.17, 51049.05, 1772.16, 1786.49, 1786.49, 1755.03, 1.7630000000000001, 1.806, 1.834, 1.761, 142.565, 142.75, 143.925, 142.36, 1.972, 2.066, 2.108, 1.972, 52623.0, 51930.0, 51645.0, 11064.5, 11027.7, 11082.7, 10951.1, 22149.75, 21969.49, 22167.17, 21775.59, 1105.83, 1108.4, 1116.48, 1105.37, 1501.15, 1506.7, 1508.59, 1499.88, 15164.97, 15215.1, 15274.99, 15150.7, 3670.44, 3637.66
2015-02-26, 1993.08, 1.327, 1.3230000000000002, 1.391, 1.305, 175.85, 176.61, 176.92, 175.16, 51811.02, 51050.85, 1746.23, 1772.4, 1773.73, 1727.7, 1.726, 1.73, 1.739, 1.6880000000000002, 141.895, 142.43, 142.695, 141.38, 1.972, 1.9880000000000002, 2.002, 1.9569999999999999, 52534.0, 51650.0, 51650.0, 11049.5, 11027.9, 11072.5, 11011.7, 21937.24, 22109.47, 22133.32, 21853.07, 1100.71, 1105.83, 1106.7, 1097.49, 1508.5, 1501.69, 1509.81, 1498.77, 15228.57, 15201.43, 15258.85, 15155.11, 3688.95, 3660.57
2015-02-27, 1985.8, 1.354, 1.314, 1.368, 1.285, 176.18, 175.68, 176.26, 174.6, 51760.54, 51181.33, 1760.66, 1746.79, 1769.48, 1735.39, 1.7309999999999999, 1.692, 1.743, 1.671, 142.19, 141.76, 142.27, 140.91, 2.031, 1.972, 2.0380000000000003, 1.931, 52469.0, 52500.0, 51810.0, 11139.5, 11023.3, 11145.9, 11014.4, 22165.13, 21934.63, 22172.62, 21910.34, 1102.65, 1100.71, 1103.19, 1093.87, 1517.94, 1514.98, 1521.32, 1511.56, 15241.16, 15273.09, 15318.36, 15241.16, 3713.84, 3673.58
2015-03-02, 1996.81, 1.3, 1.345, 1.3880000000000001, 1.298, 175.66, 176.0, 176.19, 174.91, 51583.09, 51474.36, 1758.97, 1760.67, 1769.21, 1741.08, 1.7890000000000001, 1.755, 1.797, 1.7530000000000001, 141.99, 142.05, 142.2, 141.39, 1.996, 2.026, 2.052, 1.993, 52292.0, 52710.0, 51965.0, 11178.3, 11142.9, 11184.5, 11070.8, 22337.79, 22175.65, 22338.82, 22098.43, 1101.28, 1102.4, 1102.86, 1097.51, 1526.77, 1526.48, 1530.215, 1520.475, 15234.34, 15237.63, 15333.61, 15234.34, 3714.44, 3681.23
2015-03-03, 2001.38, 1.3730000000000002, 1.3019999999999998, 1.393, 1.273, 175.86, 175.61, 176.54, 175.21, 51020.81, 50774.73, 1783.34, 1759.25, 1789.54, 1759.25, 1.788, 1.7819999999999998, 1.798, 1.7369999999999999, 142.23, 141.96, 142.71, 141.72, 2.089, 2.005, 2.096, 1.9909999999999999, 51681.0, 52290.0, 51365.0, 11178.5, 11190.5, 11239.8, 11123.3, 22297.6, 22381.46, 22514.89, 22184.06, 1103.05, 1102.05, 1106.7, 1100.1, 1535.6, 1537.98, 1539.11, 1529.39, 15264.05, 15240.93, 15283.72, 15212.26, 3729.61, 3703.93
2015-03-04, 1998.29, 1.425, 1.368, 1.442, 1.368, 174.81, 175.68, 176.17, 174.38, 51304.1, 50995.26, 1807.7, 1783.44, 1825.74, 1769.63, 1.8419999999999999, 1.797, 1.8659999999999999, 1.774, 141.425, 142.1, 142.505, 141.12, 2.122, 2.08, 2.128, 2.073, 51910.0, 51515.0, 51515.0, 11014.7, 11197.6, 11212.8, 11001.7, 21987.18, 22365.8, 22410.97, 21942.47, 1096.83, 1103.05, 1105.1, 1095.35, 1526.59, 1539.38, 1540.08, 1524.51, 15133.85, 15258.04, 15258.04, 15109.88, 3720.95, 3665.27
2015-03-05, 1998.38, 1.506, 1.432, 1.5319999999999998, 1.421, 175.67, 174.65, 175.83, 174.33, 50468.05, 50399.11, 1759.35, 1807.71, 1816.21, 1756.36, 1.875, 1.874, 1.892, 1.849, 142.03, 141.29, 142.17, 141.05, 2.119, 2.122, 2.142, 2.094, 51115.0, 51300.0, 50925.0, 11051.3, 11048.1, 11079.3, 10921.4, 22131.08, 22087.24, 22131.08, 21860.52, 1101.52, 1096.83, 1102.6, 1094.87, 1529.78, 1533.06, 1534.01, 1527.22, 15082.84, 15108.7, 15135.92, 14995.07, 3702.16, 3669.37
2015-03-06, 2012.94, 1.531, 1.504, 1.571, 1.504, 175.93, 175.49, 176.08, 175.15, 50365.2, 50114.42, 1760.55, 1760.67, 1791.97, 1746.09, 1.865, 1.87, 1.909, 1.8230000000000002, 142.135, 141.9, 142.245, 141.66, 2.117, 2.112, 2.147, 2.096, 50924.0, 51405.0, 50650.0, 11124.4, 11078.1, 11154.3, 11039.2, 22400.08, 22230.03, 22444.44, 22124.02, 1102.35, 1101.52, 1103.35, 1099.63, 1536.63, 1534.8066666666666, 1539.5666666666666, 1529.2666666666669, 15103.11, 15136.7, 15189.1, 15094.84, 3735.71, 3697.22
2015-03-09, 1992.82, 1.6130000000000002, 1.5290000000000001, 1.6369999999999998, 1.52, 177.38, 175.75, 177.71, 175.05, 49981.19, 49779.36, 1728.55, 1761.29, 1766.8, 1723.22, 1.9480000000000002, 1.8559999999999999, 1.964, 1.835, 143.205, 141.99, 143.445, 141.35, 2.247, 2.121, 2.259, 2.101, 50507.0, 50915.0, 50295.0, 11091.9, 11144.5, 11158.9, 11070.2, 22436.13, 22449.49, 22575.4, 22370.82, 1110.81, 1101.95, 1112.84, 1097.33, 1543.48, 1536.553333333333, 1545.1233333333334, 1531.313333333333, 14952.5, 15067.46, 15145.28, 14910.3, 3753.48, 3722.9
2015-03-10, 1984.77, 1.5719999999999998, 1.6130000000000002, 1.6130000000000002, 1.541, 178.0, 177.3, 178.33, 176.72, 49181.01, 48951.61, 1696.965, 1744.0749999999994, 1746.83, 1693.555, 1.9340000000000002, 1.944, 1.9480000000000002, 1.906, 143.685, 143.14, 143.955, 142.74, 2.1919999999999997, 2.25, 2.25, 2.186, 49627.0, 50310.0, 49440.0, 11054.2, 11007.9, 11078.8, 10962.4, 22564.35, 22345.2, 22567.89, 22250.32, 1115.0, 1111.41, 1117.09, 1108.4, 1550.33, 1538.3, 1550.68, 1533.36, 14854.49, 14964.6, 14964.6, 14854.49, 3722.68, 3699.48
2015-03-11, 1980.83, 1.534, 1.568, 1.575, 1.5090000000000001, 180.04, 177.84, 180.04, 177.83, 48293.4, 48292.94, 1665.38, 1726.86, 1726.86, 1663.89, 1.8019999999999998, 1.923, 1.93, 1.797, 145.26, 143.54, 145.28, 143.54, 2.121, 2.201, 2.211, 2.117, 48767.0, 49000.0, 48600.0, 10902.2, 11060.5, 11081.2, 10858.4, 22345.77, 22594.3, 22631.37, 22280.21, 1127.41, 1115.05, 1127.41, 1115.0, 1546.27, 1552.31, 1556.7, 1541.94, 14641.76, 14784.72, 14784.72, 14627.97, 3719.53, 3669.46
2015-03-12, 1970.59, 1.5019999999999998, 1.518, 1.5590000000000002, 1.4869999999999999, 180.78, 179.88, 180.97, 179.31, 48905.58, 48308.69, 1671.47, 1665.41, 1692.31, 1655.61, 1.81, 1.788, 1.8659999999999999, 1.781, 145.685, 145.13, 145.965, 144.69, 2.109, 2.128, 2.16, 2.096, 49343.0, 48865.0, 48740.0, 11021.8, 10950.3, 11048.2, 10908.0, 22833.04, 22409.4, 22860.68, 22408.78, 1132.08, 1127.5, 1133.27, 1123.9, 1561.81, 1546.98, 1564.72, 1544.12, 14739.2, 14650.49, 14778.92, 14637.62, 3724.41, 3675.54
2015-03-13, 1985.79, 1.4969999999999999, 1.5, 1.51, 1.452, 179.75, 180.59, 181.53, 178.54, 48880.4, 48684.32, 1664.7, 1671.71, 1680.78, 1656.37, 1.74, 1.801, 1.808, 1.7109999999999999, 144.88, 145.55, 146.4, 143.95, 2.11, 2.105, 2.123, 2.042, 49272.0, 49605.0, 49090.0, 11011.8, 11022.9, 11068.0, 10993.1, 22809.01, 22828.24, 22893.1, 22772.87, 1125.64, 1132.08, 1136.8, 1119.25, 1565.75, 1562.08, 1569.37, 1557.95, 14770.72, 14744.84, 14809.06, 14719.68, 3733.59, 3709.84
2015-03-16, 1987.33, 1.475, 1.5019999999999998, 1.516, 1.4569999999999999, 181.82, 179.61, 181.97, 178.98, 48595.81, 47904.85, 1627.88, 1664.59, 1668.95, 1621.95, 1.705, 1.764, 1.7930000000000001, 1.6909999999999998, 146.56, 144.79, 146.62, 144.29, 2.1180000000000003, 2.116, 2.148, 2.084, 48976.0, 49200.0, 48065.0, 11033.8, 11072.9, 11077.7, 10993.5, 22713.59, 22907.37, 22924.8, 22579.89, 1138.12, 1125.97, 1139.01, 1121.38, 1564.475, 1560.375, 1566.4699999999998, 1554.26, 14731.5, 14734.66, 14738.93, 14606.19, 3730.91, 3714.85
2015-03-17, 2029.91, 1.433, 1.459, 1.475, 1.411, 180.75, 181.67, 181.96, 180.08, 48848.21, 48393.5, 1609.85, 1626.77, 1636.14, 1609.85, 1.685, 1.693, 1.705, 1.656, 145.775, 146.45, 146.685, 145.23, 2.074, 2.1069999999999998, 2.1069999999999998, 2.065, 49233.0, 49000.0, 48750.0, 11114.7, 11082.4, 11146.7, 11077.4, 22930.92, 22784.96, 23008.89, 22756.57, 1131.91, 1138.35, 1139.11, 1128.83, 1563.2, 1558.67, 1563.57, 1550.57, 14862.76, 14733.51, 14913.54, 14719.27, 3775.75, 3729.87
2015-03-18, 2028.45, 1.412, 1.4340000000000002, 1.436, 1.395, 180.7, 180.54, 181.19, 179.92, 50285.12, 48840.99, 1611.69, 1609.96, 1627.54, 1604.27, 1.679, 1.681, 1.704, 1.633, 145.48, 145.62, 145.97, 144.82, 2.052, 2.08, 2.08, 2.0380000000000003, 50653.0, 48980.0, 48980.0, 11028.1, 11117.5, 11129.0, 10953.7, 22723.06, 22961.06, 22987.55, 22603.55, 1129.3, 1131.71, 1133.5, 1125.53, 1571.0500000000006, 1560.79, 1572.8, 1556.44, 14898.53, 14817.96, 14922.09, 14722.47, 3786.1, 3719.56
2015-03-19, 2037.89, 1.324, 1.4140000000000001, 1.4140000000000001, 1.314, 178.45, 180.5, 181.56, 178.22, 51526.19, 49787.68, 1632.12, 1611.74, 1640.27, 1611.74, 1.595, 1.6769999999999998, 1.6780000000000002, 1.578, 143.275, 145.33, 145.775, 143.09, 1.9180000000000001, 2.056, 2.0580000000000003, 1.906, 51970.0, 50580.0, 50130.0, 11050.0, 11057.4, 11076.0, 10957.7, 22565.19, 22790.94, 22818.55, 22397.86, 1111.66, 1129.15, 1130.95, 1111.32, 1578.9, 1562.91, 1582.03, 1562.31, 14962.24, 14869.0, 15028.01, 14825.18, 3738.42, 3712.56
2015-03-20, 2037.24, 1.307, 1.324, 1.344, 1.3, 181.09, 178.31, 181.47, 178.11, 50953.53, 50790.52, 1607.97, 1634.77, 1652.68, 1607.49, 1.5319999999999998, 1.5430000000000001, 1.5730000000000002, 1.516, 144.61, 143.16, 144.93, 142.99, 1.97, 1.916, 1.989, 1.899, 51277.0, 51800.0, 51105.0, 11091.0, 11062.9, 11146.5, 11040.2, 22805.17, 22656.76, 22915.49, 22644.88, 1122.03, 1111.83, 1124.36, 1110.59, 1601.2, 1578.6, 1618.8, 1576.22, 14873.93, 14942.45, 14964.18, 14817.49, 3745.2, 3719.7
2015-03-23, 2036.59, 1.304, 1.304, 1.3159999999999998, 1.286, 179.44, 180.92, 181.88, 178.94, 51966.58, 50964.41, 1628.64, 1607.97, 1640.8, 1599.67, 1.52, 1.52, 1.5590000000000002, 1.506, 143.53, 144.47, 145.41, 143.18, 1.932, 1.965, 1.975, 1.923, 52335.0, 51505.0, 51370.0, 11419.6, 11109.8, 11458.3, 11090.2, 23176.68, 22904.69, 23203.57, 22767.55, 1113.51, 1122.07, 1128.15, 1111.61, 1610.775, 1600.645, 1621.005, 1588.09, 14942.41, 14913.86, 14998.03, 14913.86, 3772.1, 3735.41
2015-03-24, 2041.37, 1.308, 1.306, 1.3219999999999998, 1.288, 178.11, 179.24, 180.5, 177.72, 51908.46, 51515.95, 1602.85, 1629.29, 1638.82, 1597.64, 1.514, 1.515, 1.5390000000000001, 1.483, 142.69, 143.4, 144.39, 142.38, 1.909, 1.925, 1.942, 1.906, 52145.0, 52200.0, 51850.0, 11452.8, 11394.0, 11465.4, 11364.3, 23057.12, 23177.59, 23196.95, 23014.12, 1106.73, 1113.5, 1120.0, 1105.46, 1620.35, 1622.69, 1623.21, 1599.96, 14957.21, 14962.87, 15019.07, 14925.1, 3763.38, 3730.62
2015-03-25, 2042.81, 1.305, 1.317, 1.337, 1.2919999999999998, 177.87, 177.91, 178.69, 177.22, 51506.07, 51006.4, 1618.62, 1602.33, 1623.85, 1590.62, 1.51, 1.51, 1.528, 1.479, 142.295, 142.54, 143.085, 141.82, 1.8730000000000002, 1.92, 1.925, 1.8659999999999999, 51746.0, 52500.0, 51260.0, 11579.3, 11428.5, 11618.3, 11409.9, 23333.2, 23022.31, 23381.86, 22977.9, 1103.69, 1106.62, 1109.6, 1100.73, 1608.61, 1615.96, 1627.56, 1605.18, 15081.26, 14959.42, 15103.18, 14930.92, 3773.56, 3733.86
2015-03-26, 2022.56, 1.345, 1.298, 1.345, 1.2819999999999998, 177.38, 177.76, 178.37, 176.79, 51858.3, 51507.37, 1615.5, 1618.62, 1625.99, 1595.9, 1.48, 1.4669999999999999, 1.5019999999999998, 1.444, 142.095, 142.21, 142.715, 141.61, 1.9269999999999998, 1.8780000000000001, 1.932, 1.8519999999999999, 52111.0, 51700.0, 51700.0, 11464.7, 11560.7, 11591.7, 11449.3, 23145.1, 23256.77, 23366.5, 23128.58, 1101.9, 1103.69, 1106.78, 1099.35, 1611.44, 1605.08, 1617.47, 1590.97, 14929.37, 15103.16, 15161.61, 14929.37, 3776.89, 3740.65
2015-03-27, 2019.8, 1.4269999999999998, 1.341, 1.442, 1.3019999999999998, 177.93, 177.2, 178.48, 176.95, 50579.85, 50528.1, 1581.84, 1615.54, 1633.21, 1574.26, 1.588, 1.5, 1.598, 1.483, 142.505, 141.96, 143.055, 141.75, 1.996, 1.9269999999999998, 2.012, 1.89, 50736.0, 51800.0, 50580.0, 11453.8, 11400.4, 11453.8, 11294.7, 22900.27, 22993.4, 23062.98, 22659.62, 1105.07, 1101.9, 1109.2, 1100.35, 1594.18, 1592.36, 1599.05, 1588.58, 14869.8, 14945.39, 14996.74, 14848.99, 3721.47, 3668.25
2015-03-30, 2030.04, 1.3769999999999998, 1.419, 1.444, 1.367, 177.59, 177.75, 178.26, 177.19, 50094.66, 49908.52, 1571.55, 1581.84, 1594.31, 1569.69, 1.541, 1.5819999999999999, 1.64, 1.5330000000000001, 142.35, 142.36, 142.85, 142.09, 1.96, 2.0, 2.002, 1.944, 50242.0, 50800.0, 50070.0, 11427.4, 11469.7, 11524.2, 11403.9, 22984.23, 23022.2, 23048.06, 22745.48, 1103.73, 1105.05, 1107.55, 1102.75, 1607.06, 1607.235, 1615.385, 1603.835, 14812.42, 14856.08, 14897.78, 14717.68, 3734.07, 3700.82
2015-03-31, 2041.03, 1.3719999999999999, 1.376, 1.3940000000000001, 1.361, 178.43, 177.5, 178.56, 177.31, 51243.45, 50099.79, 1612.84, 1571.77, 1615.55, 1571.67, 1.581, 1.551, 1.5830000000000002, 1.531, 142.81, 142.21, 142.92, 142.12, 1.953, 1.956, 1.975, 1.9409999999999998, 51456.0, 50570.0, 50380.0, 11529.1, 11459.8, 11543.2, 11432.3, 23260.57, 23015.51, 23263.12, 23003.69, 1107.49, 1104.25, 1108.38, 1103.05, 1619.94, 1622.11, 1631.72, 1619.09, 14908.39, 14855.4, 14994.95, 14855.4, 3765.86, 3716.01
2015-04-01, 2028.45, 1.3559999999999999, 1.374, 1.402, 1.3430000000000002, 178.88, 178.06, 179.5, 177.99, 51150.16, 50612.12, 1626.18, 1612.93, 1626.18, 1606.39, 1.579, 1.57, 1.6, 1.541, 143.05, 142.67, 143.57, 142.46, 1.9269999999999998, 1.954, 1.9680000000000002, 1.923, 51253.0, 51200.0, 50730.0, 11521.1, 11510.8, 11596.1, 11444.6, 23157.12, 23232.63, 23336.94, 23006.22, 1108.99, 1106.31, 1113.4, 1105.88, 1625.77, 1621.17, 1625.9, 1614.05, 14902.44, 14867.8, 14962.83, 14813.71, 3779.75, 3722.22
2015-04-02, 2029.07, 1.3159999999999998, 1.369, 1.376, 1.301, 177.19, 178.71, 178.98, 176.76, 52321.76, 51186.27, 1661.9, 1625.21, 1662.81, 1613.83, 1.547, 1.585, 1.624, 1.5319999999999998, 141.67, 142.92, 143.1, 141.34, 1.859, 1.93, 1.9469999999999998, 1.8519999999999999, 52500.0, 51365.0, 51350.0, 11569.8, 11482.0, 11662.8, 11454.3, 23358.99, 23092.49, 23447.36, 23072.13, 1098.3, 1108.99, 1109.5, 1096.77, 1630.83, 1621.31, 1636.5, 1620.12, 14942.55, 14925.16, 14972.28, 14878.53, 3774.36, 3716.55
2015-04-03, 2045.42, 1.314, 1.31, 1.341, 1.2919999999999998, 176.1, 177.0, 177.71, 175.62, 53123.02, 52321.76, 1679.24, 1661.9, 1682.28, 1656.36, 1.5859999999999999, 1.556, 1.601, 1.5119999999999998, 140.76, 141.54, 142.09, 140.38, 1.913, 1.859, 1.916, 1.831, 53323.0, 52450.0, 52325.0, 11634.0, 11583.6, 11649.9, 11559.2, 23308.53, 23407.38, 23453.85, 23289.91, 1091.29, 1098.3, 1101.6, 1089.36, 1640.87, 1633.85, 1643.23, 1633.79, 15026.62, 14925.54, 15070.31, 14912.33, 3773.31, 3744.88
2015-04-06, 2046.43, 1.33, 1.293, 1.355, 1.2839999999999998, 175.43, 175.92, 177.23, 174.86, 53430.14, 52721.91, 1681.47, 1679.61, 1692.87, 1676.49, 1.59, 1.589, 1.59, 1.589, 140.15, 140.61, 141.6, 139.71, 1.8419999999999999, 1.9040000000000001, 1.906, 1.8019999999999998, 53575.5, 52855.0, 52695.0, 11666.166666666664, 11627.6, 11690.533333333333, 11595.9, 23441.13333333333, 23438.92, 23548.05, 23352.28, 1086.48, 1091.23, 1097.8, 1084.1, 1642.4, 1638.36, 1644.305, 1636.12, 15063.635, 14977.135, 15115.515, 14964.41, 3797.703333333333, 3756.94
2015-04-07, 2047.03, 1.3459999999999999, 1.276, 1.369, 1.276, 175.37, 175.15, 175.98, 174.8, 53737.26, 53122.06, 1700.64, 1681.8, 1701.24, 1679.31, 1.588, 1.59, 1.59, 1.588, 140.1, 139.93, 140.58, 139.65, 1.899, 1.831, 1.911, 1.8259999999999998, 53828.0, 53260.0, 53065.0, 11698.333333333336, 11671.6, 11731.166666666664, 11632.6, 23573.73666666667, 23470.46, 23642.25, 23414.65, 1086.13, 1085.89, 1089.9, 1083.7, 1643.93, 1642.87, 1645.38, 1638.45, 15100.65, 15028.73, 15160.72, 15016.49, 3822.0966666666654, 3769.0
2015-04-08, 2059.26, 1.344, 1.341, 1.371, 1.3319999999999999, 176.81, 175.14, 176.88, 175.1, 53729.16, 53436.15, 1695.64, 1700.64, 1709.81, 1684.23, 1.591, 1.575, 1.625, 1.575, 141.33, 139.97, 141.38, 139.9, 1.8869999999999998, 1.899, 1.9280000000000002, 1.881, 53822.0, 53945.0, 53515.0, 11730.5, 11715.6, 11771.8, 11669.3, 23706.34, 23502.0, 23736.45, 23477.02, 1095.57, 1085.82, 1095.91, 1085.6, 1660.75, 1652.32, 1660.9, 1651.48, 15188.84, 15115.25, 15266.62, 15115.25, 3846.49, 3781.06
2015-04-09, 2058.87, 1.3419999999999999, 1.337, 1.369, 1.328, 176.2, 176.64, 177.04, 175.43, 53661.11, 53507.77, 1683.63, 1695.51, 1695.51, 1669.88, 1.581, 1.571, 1.599, 1.558, 141.02, 141.19, 141.5, 140.4, 1.906, 1.8880000000000001, 1.925, 1.8730000000000002, 53763.0, 54200.0, 53565.0, 11655.5, 11738.4, 11771.4, 11615.8, 23578.7, 23709.74, 23785.74, 23538.81, 1092.93, 1095.57, 1096.9, 1089.18, 1650.84, 1655.1, 1658.45, 1647.83, 15213.6, 15188.59, 15249.52, 15175.35, 3853.02, 3827.79
2015-04-10, 2087.76, 1.3730000000000002, 1.337, 1.382, 1.311, 176.74, 176.04, 176.88, 175.47, 53802.66, 53292.23, 1667.6, 1683.1, 1683.1, 1648.38, 1.574, 1.567, 1.594, 1.52, 141.515, 140.88, 141.555, 140.5, 1.963, 1.902, 1.9669999999999999, 1.876, 53830.0, 53800.0, 53350.0, 11734.6, 11688.4, 11747.3, 11655.2, 23803.9, 23653.15, 23803.9, 23624.07, 1096.74, 1092.98, 1097.15, 1089.95, 1663.6733333333332, 1662.72, 1668.746666666667, 1656.4266666666665, 15326.31, 15216.21, 15359.3, 15216.21, 3871.66, 3838.29
2015-04-13, 2098.92, 1.374, 1.375, 1.383, 1.331, 176.2, 176.56, 176.94, 175.73, 54214.11, 53555.96, 1657.02, 1667.62, 1674.34, 1635.94, 1.585, 1.626, 1.6269999999999998, 1.567, 141.16, 141.38, 141.67, 140.84, 1.949, 1.963, 1.9669999999999999, 1.919, 54256.0, 54100.0, 53410.0, 11749.3, 11755.3, 11778.0, 11679.2, 23877.25, 23878.85, 23917.76, 23773.2, 1093.96, 1096.74, 1098.0, 1092.64, 1676.506666666667, 1670.34, 1679.043333333333, 1665.023333333333, 15388.43, 15362.27, 15406.06, 15350.36, 3905.71, 3879.02
2015-04-14, 2111.72, 1.3519999999999999, 1.374, 1.395, 1.3519999999999999, 177.2, 176.08, 177.56, 175.86, 54239.77, 54004.28, 1678.19, 1657.1, 1694.8, 1654.49, 1.598, 1.585, 1.642, 1.5719999999999998, 142.15, 141.06, 142.44, 140.89, 1.93, 1.949, 1.982, 1.926, 54210.0, 54250.0, 53985.0, 11866.4, 11761.7, 11884.6, 11760.8, 24008.91, 23907.76, 24047.58, 23897.24, 1101.64, 1094.26, 1103.89, 1092.9, 1689.34, 1677.96, 1689.34, 1673.62, 15383.59, 15401.34, 15446.45, 15352.14, 3908.76, 3891.9
2015-04-15, 2119.96, 1.319, 1.347, 1.35, 1.2930000000000001, 175.81, 177.0, 177.36, 175.5, 53981.92, 53773.31, 1647.39, 1678.43, 1678.43, 1641.92, 1.515, 1.581, 1.591, 1.501, 140.86, 142.02, 142.3, 140.65, 1.9, 1.9280000000000002, 1.932, 1.855, 53985.0, 54250.0, 53760.0, 11704.7, 11798.5, 11862.6, 11645.6, 23752.91, 23974.58, 24024.23, 23642.91, 1092.06, 1101.61, 1102.78, 1091.14, 1678.82, 1686.65, 1693.94, 1678.38, 15389.28, 15372.11, 15402.98, 15342.06, 3910.33, 3872.85
2015-04-16, 2139.9, 1.345, 1.315, 1.3559999999999999, 1.288, 176.04, 175.65, 177.12, 175.61, 54918.74, 54037.28, 1677.7, 1647.29, 1681.7, 1643.14, 1.5590000000000002, 1.537, 1.5730000000000002, 1.527, 140.91, 140.72, 141.87, 140.67, 1.89, 1.891, 1.9180000000000001, 1.8719999999999999, 54747.0, 54105.0, 54090.0, 11778.4, 11742.4, 11815.6, 11710.4, 24030.54, 23804.71, 24081.74, 23787.77, 1092.34, 1092.06, 1099.5, 1091.57, 1686.6, 1682.47, 1689.43, 1679.79, 15450.87, 15437.02, 15524.75, 15437.02, 3903.65, 3883.82
2015-04-17, 2143.5, 1.376, 1.3519999999999999, 1.421, 1.3330000000000002, 175.01, 175.84, 176.68, 174.37, 54674.21, 54315.74, 1686.79, 1678.04, 1686.84, 1661.38, 1.605, 1.581, 1.619, 1.548, 139.885, 140.78, 141.425, 139.4, 1.895, 1.895, 1.926, 1.869, 55527.0, 55650.0, 55185.0, 11611.7, 11772.3, 11772.3, 11580.3, 23610.81, 24035.53, 24063.21, 23584.53, 1084.45, 1092.39, 1096.28, 1081.72, 1686.31, 1690.36, 1690.81, 1677.71, 15386.77, 15429.72, 15454.25, 15324.96, 3891.18, 3855.59
2015-04-20, 2146.71, 1.41, 1.375, 1.443, 1.3430000000000002, 174.87, 174.83, 175.66, 173.9, 53954.79, 53896.0, 1656.59, 1686.79, 1694.04, 1656.59, 1.588, 1.577, 1.607, 1.535, 139.805, 139.77, 140.325, 139.05, 1.865, 1.891, 1.912, 1.844, 54802.0, 55300.0, 54680.0, 11359.4, 11565.5, 11598.0, 11299.9, 23044.08, 23577.16, 23780.19, 23010.93, 1083.79, 1084.57, 1087.7, 1078.84, 1682.885, 1680.735, 1686.56, 1673.38, 15360.55, 15364.63, 15367.56, 15275.53, 3862.2, 3779.73
