@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-08-30, 1926.36, 367.13, 366.58, 367.56, 364.56, 6483.05, 6430.06, 6500.51, 6429.95, 181.81, 181.83, 182.08, 181.08, 49921.88, 49866.92, 50557.9, 49845.0, 8194.55, 8189.02, 8199.29, 8129.99, 1300.67, 1299.65, 1312.27, 1296.06, 1371.89, 1369.64, 1380.61, 1366.8, 5409.05, 5316.5, 5428.9, 5303.0, 1638.17, 1633.5, 1646.41, 1630.88, 3.2439999999999998, 3.304, 3.3139999999999996, 3.233, 2097.23, 2108.44, 2110.89, 2088.24, 1473.44, 1486.19, 1487.64, 1470.09, 3620.3, 3587.07, 3635.84, 3587.07, 143.485, 143.66, 143.755, 142.92, 1.0532, 1.0487, 1.0543, 1.0477, 49281.0, 49625.0, 50020.0, 49065.0, 16.7199, 16.1735, 16.7341, 16.1081, 108.8, 109.53, 110.07, 107.72, 39162.49, 39248.71, 39527.54, 38953.09, 7724.25, 14840.95, 14817.91, 14916.01, 14792.11, 113.15, 114.25, 114.25, 112.75, 1224.31, 1222.79, 1225.53, 1218.42, 115.16, 115.86, 117.04, 114.18, 1725.27, 1729.76, 1731.92, 1719.59, 1.1385, 1.1407, 1.1473, 1.1366, 1026.94, 1016.43, 1029.05, 1015.59, 8432.1, 8433.7, 8458.1, 8354.0, 4103.59, 4041.5, 4103.59, 4026.86, 0.777, 0.7797, 0.7839, 0.7749, 5825.06, 5753.84, 5835.72, 5753.2, 1112.79, 1113.5, 1114.4, 1109.0, 1178.41, 1173.86, 1178.41, 1166.43, 12704.73, 12607.22, 12742.71, 12607.22, 7766.52, 7751.32, 7741.34, 1292.53, 1283.0, 1293.9, 1273.7, 24.09, 24.33, 24.415, 23.66, 3.923, 3.929, 3.945, 3.908, 2719.84, 2702.16
2013-09-02, 1924.81, 362.93, 366.93, 367.35, 362.68, 6412.93, 6483.05, 6502.19, 6409.6, 181.39, 181.71, 181.81, 181.04, 50011.75, 49932.22, 50480.08, 49648.91, 8103.15, 8197.72, 8201.49, 8101.95, 1290.96, 1300.67, 1303.57, 1285.42, 1364.65, 1372.02, 1372.83, 1357.98, 5471.8, 5407.45, 5493.3, 5360.2, 1632.97, 1638.89, 1640.08, 1628.05, 3.225, 3.237, 3.262, 3.208, 2098.38, 2097.22, 2114.39, 2089.1, 1467.78, 1472.54, 1473.77, 1461.33, 3589.87, 3621.59, 3621.78, 3581.05, 143.135, 143.4, 143.495, 142.87, 1.0537, 1.0534, 1.0562, 1.0509, 49528.0, 49600.0, 50255.0, 48705.0, 16.894000000000002, 16.7096, 16.8947, 16.4477, 107.65, 108.17, 108.75, 106.75, 39484.46, 39157.33, 39687.6, 39148.08, 7710.84, 14810.31, 14844.1, 14848.24, 14762.35, 112.1, 113.5, 113.5, 112.0, 1214.35, 1226.17, 1226.23, 1214.02, 114.01, 114.2, 115.53, 113.63, 1721.59, 1724.23, 1725.77, 1715.16, 1.1346, 1.1378, 1.1428, 1.1328, 1010.9, 1026.93, 1026.93, 1009.46, 8290.5, 8406.2, 8424.3, 8290.5, 4195.09, 4099.26, 4195.09, 4093.8, 0.7726, 0.7767, 0.7796, 0.7717, 5834.04, 5825.46, 5839.57, 5808.62, 1110.02, 1112.79, 1112.79, 1108.7, 1184.255, 1180.9699999999998, 1184.255, 1175.45, 12653.9, 12704.59, 12746.52, 12652.95, 7850.235000000002, 7815.03, 7794.05, 1294.3, 1300.44, 1301.96, 1285.05, 23.463, 23.775, 24.015, 23.385, 3.9130000000000003, 3.927, 3.927, 3.907, 2710.21, 2673.42
2013-09-03, 1933.74, 369.26, 366.31, 369.7, 366.31, 6506.19, 6412.93, 6532.3, 6412.93, 179.55, 181.29, 181.39, 179.41, 51835.15, 50012.33, 51976.44, 50012.33, 8243.87, 8224.34, 8268.73, 8211.03, 1291.98, 1290.96, 1301.37, 1290.41, 1367.53, 1364.75, 1373.69, 1364.27, 5550.75, 5480.25, 5564.9, 5478.85, 1636.37, 1637.42, 1645.715, 1630.73, 3.2605000000000004, 3.2435, 3.2905, 3.2235, 2098.45, 2104.09, 2108.68, 2078.46, 1449.5, 1467.98, 1469.44, 1447.61, 3601.24, 3622.115, 3629.42, 3587.335, 141.695, 143.05, 143.145, 141.57, 1.0545, 1.0522, 1.0559, 1.0513, 50841.0, 50850.0, 51140.0, 50330.0, 16.6467, 16.8605, 16.8708, 16.5877, 106.75, 105.91, 107.29, 105.86, 40129.04, 39491.13, 40176.91, 39491.13, 7818.32, 14822.134999999998, 14822.825, 14890.795, 14769.915, 112.45, 113.25, 114.0, 112.45, 1230.88, 1222.11, 1232.38, 1220.98, 114.33, 114.0, 114.57, 112.2, 1708.1, 1720.71, 1725.36, 1705.35, 1.1435, 1.1397, 1.1485, 1.1362, 1013.58, 1018.905, 1026.885, 1009.23, 8429.6, 8370.2, 8476.2, 8369.8, 4101.23, 4196.72, 4206.95, 4061.64, 0.7809999999999999, 0.7742, 0.7833, 0.7741, 5782.72, 5834.4, 5842.36, 5782.72, 1098.77, 1110.02, 1110.02, 1098.54, 1190.1, 1188.08, 1190.1, 1184.47, 12697.2, 12679.45, 12787.325, 12653.63, 7933.95, 7878.74, 7846.76, 1323.7, 1298.99, 1323.7, 1296.35, 24.22300000000001, 23.318, 24.405, 23.318, 3.9610000000000003, 3.92, 3.963, 3.887, 2721.48, 2697.16
2013-09-04, 1933.03, 367.09, 369.87, 369.87, 365.58, 6468.41, 6506.19, 6523.16, 6456.95, 179.51, 179.45, 179.61, 178.7, 51625.5, 51833.25, 52289.16, 51422.03, 8180.71, 8259.37, 8264.72, 8142.86, 1293.11, 1291.98, 1306.21, 1287.28, 1373.82, 1366.99, 1384.13, 1366.99, 5341.45, 5574.7, 5580.95, 5323.75, 1639.77, 1635.95, 1651.35, 1633.41, 3.2960000000000003, 3.25, 3.319, 3.239, 2123.11, 2100.45, 2123.85, 2095.45, 1446.99, 1448.49, 1450.61, 1441.93, 3612.61, 3622.64, 3637.06, 3593.62, 141.685, 141.61, 141.745, 141.02, 1.0534, 1.0547, 1.0563, 1.0509, 50904.0, 50500.0, 51180.0, 50425.0, 16.2445, 16.6364, 16.6516, 16.0819, 108.54, 107.07, 108.83, 104.21, 39541.51, 40132.85, 40377.86, 39352.72, 7855.4, 14833.96, 14801.55, 14933.35, 14777.48, 112.8, 113.0, 114.5, 112.9, 1238.64, 1235.37, 1240.99, 1226.22, 115.68, 114.45, 116.0, 114.06, 1709.58, 1707.0, 1714.3, 1699.67, 1.1586, 1.1424, 1.1597, 1.1416, 1016.26, 1010.88, 1026.84, 1009.0, 8445.2, 8438.5, 8513.6, 8331.1, 4164.01, 4112.63, 4172.32, 4110.16, 0.7801, 0.7804, 0.7839, 0.777, 5752.36, 5786.46, 5786.55, 5746.58, 1098.7, 1099.12, 1099.2, 1094.55, 1179.73, 1187.34, 1189.66, 1172.76, 12740.5, 12654.31, 12828.13, 12654.31, 7831.76, 7933.95, 7823.03, 1315.41, 1323.11, 1334.15, 1312.63, 24.381999999999998, 23.2, 24.46, 23.1, 3.9619999999999997, 3.998, 4.005, 3.9560000000000004, 2721.98, 2685.43
2013-09-05, 1951.65, 368.26, 367.86, 369.01, 365.16, 6474.74, 6468.41, 6486.4, 6423.51, 178.81, 179.35, 180.22, 178.7, 51716.16, 51621.39, 51829.52, 51107.58, 8195.92, 8201.56, 8206.87, 8095.91, 1298.53, 1293.11, 1298.72, 1285.27, 1375.66, 1372.98, 1375.91, 1365.23, 5448.1, 5358.65, 5460.25, 5318.9, 1653.08, 1640.72, 1655.72, 1637.41, 3.236, 3.2969999999999997, 3.2969999999999997, 3.2239999999999998, 2127.62, 2121.68, 2133.0, 2115.75, 1445.5, 1445.63, 1452.87, 1439.51, 3649.04, 3619.05, 3651.78, 3612.22, 141.115, 141.55, 142.235, 140.99, 1.0494, 1.0534, 1.0545, 1.0474, 51022.0, 50700.0, 51160.0, 50360.0, 16.3169, 16.2293, 16.3959, 16.0449, 107.23, 108.44, 108.61, 106.77, 39773.53, 39541.84, 39986.0, 39403.73, 7821.1, 14930.87, 14832.42, 14956.74, 14799.09, 112.55, 112.55, 112.55, 112.55, 1242.52, 1240.48, 1244.59, 1232.71, 114.91, 115.65, 116.09, 114.4, 1710.12, 1707.77, 1716.83, 1701.53, 1.1691, 1.1578, 1.1715, 1.1548, 1025.58, 1016.24, 1025.61, 1015.69, 8490.3, 8473.3, 8517.9, 8358.6, 4073.45, 4143.74, 4144.62, 4069.7, 0.7905, 0.7798, 0.7927, 0.7789, 5744.89, 5753.57, 5767.34, 5742.92, 1094.37, 1098.35, 1103.0, 1094.2, 1179.7575, 1183.1225, 1187.24, 1171.685, 12757.81, 12740.5, 12758.87, 12692.06, 7662.96, 7831.76, 7648.44, 1303.21, 1310.97, 1319.14, 1301.37, 23.369, 24.305, 24.375, 23.35, 4.046, 4.039, 4.053, 4.016, 2708.63, 2669.45
2013-09-06, 1955.31, 369.95, 368.87, 370.6, 366.29, 6532.44, 6474.74, 6543.22, 6461.68, 179.37, 178.71, 179.71, 177.95, 52351.86, 51715.3, 52498.24, 51255.52, 8234.98, 8205.56, 8257.73, 8165.36, 1339.8, 1298.53, 1339.8, 1297.67, 1422.4, 1375.66, 1422.4, 1373.29, 5592.95, 5553.75, 5625.75, 5552.7, 1655.08, 1653.28, 1659.17, 1653.07, 3.241, 3.24, 3.2560000000000002, 3.219, 2122.43, 2125.25, 2127.86, 2115.24, 1440.17, 1444.43, 1452.44, 1437.5, 3658.78, 3652.44, 3665.01, 3651.17, 141.535, 141.03, 141.805, 140.42, 1.0506, 1.0498, 1.0518, 1.0475, 51417.0, 51250.0, 51750.0, 50550.0, 16.6279, 16.3067, 16.6606, 16.237000000000002, 108.37, 107.59, 108.54, 107.13, 39686.45, 39725.98, 39863.29, 39558.84, 7853.47, 14937.48, 14929.49, 14987.47, 14923.27, 112.55, 113.55, 113.55, 111.55, 1243.9, 1241.87, 1250.11, 1241.59, 115.26, 114.95, 115.55, 114.29, 1711.35, 1708.91, 1721.06, 1701.07, 1.1687, 1.1688, 1.1707, 1.1648, 1028.69, 1025.56, 1031.15, 1025.56, 8550.0, 8512.8, 8564.1, 8473.0, 4050.86, 4094.15, 4123.73, 4015.44, 0.7883, 0.7905, 0.7914, 0.7853, 5686.99, 5745.31, 5748.25, 5686.99, 1097.69, 1094.12, 1099.75, 1089.45, 1179.785, 1178.905, 1184.8200000000004, 1170.61, 12845.06, 12757.81, 12851.74, 12757.81, 7634.3, 7662.96, 7554.75, 1313.49, 1309.03, 1326.56, 1306.48, 23.206, 23.46, 23.62, 22.995, 4.064, 4.086, 4.098, 4.046, 2721.81, 2691.96
2013-09-09, 1974.67, 371.04, 369.62, 372.8, 367.4, 6547.33, 6532.44, 6568.18, 6492.49, 178.5, 179.29, 179.59, 178.39, 53749.42, 52353.88, 54124.87, 52353.88, 8275.67, 8222.21, 8295.81, 8174.32, 1345.6, 1339.8, 1369.0, 1334.22, 1423.4, 1421.86, 1448.68, 1418.83, 5680.4, 5617.45, 5688.6, 5566.15, 1655.17, 1657.44, 1664.83, 1640.62, 3.258, 3.24, 3.282, 3.24, 2139.99, 2119.33, 2143.24, 2119.02, 1439.92, 1439.49, 1442.0, 1431.7, 3660.01, 3672.82, 3677.07, 3618.77, 140.88, 141.49, 141.7, 140.77, 1.0404, 1.0507, 1.0507, 1.0381, 52606.0, 51700.0, 52950.0, 51460.0, 16.7446, 16.6213, 16.8153, 16.5246, 110.53, 108.52, 110.7, 108.12, 39915.06, 39690.8, 40216.56, 39580.73, 7875.95, 14922.5, 14941.55, 15009.84, 14789.4, 113.95, 113.95, 113.95, 113.95, 1249.05, 1244.95, 1250.13, 1238.45, 116.12, 115.35, 116.56, 115.02, 1707.68, 1710.64, 1713.49, 1699.87, 1.1703, 1.1681, 1.1766, 1.1657, 1029.55, 1028.66, 1034.77, 1015.72, 8655.0, 8534.3, 8678.8, 8524.0, 4072.35, 4058.46, 4072.35, 4012.68, 0.7998, 0.7882, 0.8021, 0.7878, 5672.64, 5683.39, 5700.58, 5668.01, 1092.5, 1097.94, 1099.1, 1092.5, 1179.8125, 1174.6875, 1182.4, 1169.535, 12820.92, 12845.06, 12888.69, 12796.66, 7638.715, 7649.309999999998, 7561.965, 1336.25, 1315.57, 1337.03, 1312.92, 23.842, 23.175, 23.86, 23.165, 4.1610000000000005, 4.172, 4.172, 4.138, 2735.84, 2699.66
2013-09-10, 1994.06, 369.78, 371.49, 371.83, 369.02, 6530.74, 6547.33, 6555.86, 6508.76, 177.59, 178.39, 178.42, 177.49, 54251.85, 53751.6, 54531.11, 53257.16, 8276.32, 8275.01, 8310.37, 8246.77, 1380.37, 1345.6, 1380.37, 1345.6, 1451.54, 1423.4, 1455.28, 1421.45, 5788.575, 5677.975, 5796.725, 5652.174999999997, 1671.71, 1656.85, 1672.4, 1656.85, 3.2760000000000002, 3.258, 3.2960000000000003, 3.2569999999999997, 2212.52, 2151.35, 2218.53, 2151.35, 1440.82, 1437.81, 1443.64, 1430.77, 3706.18, 3675.12, 3708.42, 3675.12, 140.17, 140.77, 140.83, 140.07, 1.0371, 1.0408, 1.042, 1.0357, 53353.0, 52950.0, 53570.0, 52330.0, 16.6602, 16.7341, 16.7385, 16.6498, 109.52, 110.28, 110.46, 108.76, 40953.85, 39916.22, 41019.26, 39846.11, 7898.35, 15063.12, 14927.19, 15088.41, 14927.19, 113.85, 114.0, 114.0, 114.0, 1249.11, 1249.44, 1251.05, 1242.49, 113.72, 115.93, 116.18, 113.0, 1705.88, 1707.08, 1710.12, 1699.35, 1.1709, 1.1714, 1.1742, 1.1676, 1046.08, 1029.52, 1046.08, 1029.52, 8632.5, 8628.9, 8645.2, 8568.7, 4191.26, 4105.94, 4191.26, 4102.42, 0.8016, 0.7996, 0.8031, 0.7958, 5605.26, 5671.79, 5677.19, 5605.26, 1087.0, 1092.1, 1092.1, 1086.6, 1179.84, 1170.47, 1179.98, 1168.46, 12854.64, 12820.92, 12861.39, 12820.92, 7643.13, 7635.66, 7569.18, 1384.31, 1353.35, 1384.31, 1352.85, 23.66800000000001, 24.0, 24.0, 23.47, 4.102, 4.085, 4.113, 4.085, 2732.44, 2715.23
2013-09-11, 2003.85, 376.31, 372.27, 376.79, 372.27, 6583.99, 6530.74, 6599.51, 6530.74, 177.51, 177.55, 177.95, 176.65, 53979.03, 54252.26, 54739.92, 53769.25, 8446.54, 8357.69, 8464.25, 8350.42, 1390.55, 1380.37, 1393.95, 1377.97, 1453.57, 1451.54, 1464.19, 1447.01, 5896.75, 5738.5, 5904.85, 5738.2, 1683.99, 1674.32, 1684.09, 1674.32, 3.261, 3.26, 3.2880000000000003, 3.259, 2237.98, 2214.81, 2238.55, 2202.82, 1441.45, 1440.34, 1443.83, 1433.16, 3729.02, 3724.67, 3729.38, 3716.44, 140.09, 140.14, 140.46, 139.43, 1.0349, 1.0371, 1.038, 1.0327, 53055.0, 53740.0, 53820.0, 52830.0, 17.0158, 16.6559, 17.0326, 16.5716, 107.39, 108.92, 108.95, 106.39, 41732.98, 40958.99, 41732.98, 40822.03, 7972.05, 15191.06, 15067.23, 15192.13, 15067.23, 112.35, 114.6, 114.6, 114.6, 1268.22, 1255.68, 1268.25, 1255.68, 111.25, 113.0, 113.55, 110.59, 1709.35, 1705.73, 1710.55, 1697.1, 1.1812, 1.1704, 1.1822, 1.1693, 1055.72, 1046.04, 1055.76, 1046.04, 8801.6, 8698.1, 8813.9, 8678.3, 4358.14, 4226.14, 4358.14, 4225.8, 0.8068, 0.8013, 0.8075, 0.8004, 5667.33, 5605.37, 5683.09, 5604.59, 1086.37, 1087.75, 1089.15, 1082.25, 1198.44, 1189.82, 1200.09, 1188.23, 12824.48, 12854.64, 12854.64, 12793.7, 7864.56, 7643.13, 7643.13, 1393.17, 1395.3, 1413.98, 1384.47, 22.965999999999998, 23.7, 23.7, 22.8, 4.125, 4.091, 4.137, 4.087, 2773.72, 2750.6
2013-09-12, 2004.06, 375.05, 375.9, 376.25, 374.1, 6588.43, 6583.99, 6589.85, 6559.72, 177.53, 177.34, 178.13, 177.0, 53570.46, 53982.47, 54303.81, 53307.4, 8495.73, 8453.32, 8502.79, 8446.69, 1394.03, 1390.55, 1398.92, 1384.96, 1454.12, 1452.52, 1459.67, 1449.69, 5913.15, 5887.25, 5924.35, 5832.7, 1689.13, 1681.04, 1689.13, 1678.7, 3.2560000000000002, 3.2680000000000002, 3.282, 3.255, 2241.27, 2244.96, 2258.07, 2233.0, 1445.91, 1440.14, 1447.54, 1437.21, 3725.01, 3710.79, 3726.59, 3704.22, 140.075, 139.96, 140.565, 139.69, 1.032, 1.0345, 1.0366, 1.0309, 52567.0, 52900.0, 53345.0, 52350.0, 17.1665, 16.9995, 17.24, 16.9533, 107.56, 107.36, 108.09, 106.53, 41640.53, 41744.13, 42158.14, 41403.44, 8026.86, 15326.6, 15194.13, 15326.6, 15194.13, 116.45, 114.0, 116.0, 114.0, 1270.66, 1268.1, 1274.16, 1265.86, 111.5, 111.52, 112.49, 111.02, 1718.16, 1707.69, 1719.57, 1703.92, 1.1812, 1.181, 1.1826, 1.1765, 1055.34, 1055.64, 1057.56, 1051.47, 8875.2, 8789.5, 8882.6, 8761.4, 4349.42, 4377.1, 4404.74, 4289.81, 0.8082, 0.8064, 0.809, 0.8034, 5730.21, 5667.64, 5730.21, 5667.25, 1086.21, 1085.87, 1090.05, 1083.75, 1200.43, 1197.5, 1206.0, 1196.04, 12825.42, 12824.48, 12840.43, 12764.5, 7855.19, 7864.56, 7837.05, 1411.18, 1395.8, 1411.61, 1381.12, 23.121, 22.77, 23.17, 22.755, 4.2010000000000005, 4.186, 4.208, 4.168, 2789.85, 2769.93
2013-09-13, 1994.32, 376.66, 375.94, 377.58, 375.06, 6588.98, 6588.43, 6606.12, 6558.61, 177.06, 177.45, 177.52, 176.72, 53307.09, 53570.46, 53838.99, 52945.21, 8494.0, 8509.49, 8516.98, 8466.61, 1401.46, 1394.03, 1408.71, 1386.22, 1450.23, 1454.21, 1461.17, 1441.59, 5850.7, 5931.15, 5932.0, 5815.8, 1683.42, 1689.21, 1689.97, 1681.96, 3.2119999999999997, 3.272, 3.272, 3.195, 2255.6, 2236.17, 2270.27, 2226.29, 1440.58, 1444.93, 1446.73, 1436.77, 3715.97, 3724.53, 3731.84, 3713.08, 139.695, 140.01, 140.085, 139.45, 1.0322, 1.032, 1.0337, 1.0303, 52408.0, 52800.0, 52980.0, 51980.0, 17.0774, 17.1553, 17.2179, 16.9464, 108.6, 107.77, 109.16, 107.3, 40785.68, 41637.54, 41656.39, 40692.94, 8010.76, 15300.64, 15327.14, 15345.32, 15283.26, 116.25, 115.75, 116.1, 115.75, 1268.3, 1269.82, 1271.38, 1265.18, 112.63, 111.51, 113.05, 111.33, 1712.14, 1717.46, 1719.47, 1709.63, 1.1751, 1.1808, 1.1845, 1.1695, 1048.48, 1055.2, 1055.31, 1048.48, 8924.2, 8878.2, 8951.4, 8861.6, 4356.6, 4331.29, 4372.1, 4318.6, 0.8137, 0.8079, 0.8157, 0.8076, 5744.5, 5729.47, 5744.5, 5725.64, 1083.22, 1086.21, 1086.21, 1081.75, 1202.81, 1202.05, 1205.45, 1198.39, 12701.05, 12825.41, 12825.41, 12693.86, 7893.67, 7855.19, 7845.81, 1397.9, 1414.44, 1422.19, 1397.9, 22.099, 23.125, 23.14, 21.87, 4.058, 4.125, 4.138, 4.058, 2793.98, 2776.16
2013-09-16, 2013.37, 376.84, 376.03, 377.29, 375.36, 6583.8, 6588.98, 6588.98, 6561.78, 177.54, 176.98, 177.92, 176.9, 53797.51, 53311.05, 53858.68, 52917.36, 8509.42, 8461.31, 8518.18, 8456.84, 1396.57, 1401.46, 1401.8, 1385.6, 1440.74, 1450.66, 1451.89, 1434.74, 5850.6, 5828.0, 5884.3, 5822.9, 1687.99, 1685.04, 1688.73, 1682.22, 3.207, 3.201, 3.23, 3.195, 2236.22, 2251.46, 2259.42, 2228.48, 1444.16, 1439.76, 1447.67, 1439.03, 3722.18, 3723.27, 3724.73, 3701.88, 140.09, 139.63, 140.38, 139.58, 1.0352, 1.0324, 1.0358, 1.0319, 53007.0, 52395.0, 53145.0, 52055.0, 17.1399, 17.0663, 17.1585, 16.8916, 108.21, 108.64, 108.74, 107.23, 41122.47, 40797.64, 41183.04, 40745.03, 7999.82, 15376.06, 15312.86, 15380.97, 15312.86, 115.55, 115.7, 115.7, 115.7, 1265.97, 1266.04, 1266.89, 1262.21, 112.78, 112.87, 112.91, 111.6, 1724.55, 1711.21, 1725.74, 1710.14, 1.1735, 1.1739, 1.1775, 1.171, 1053.98, 1048.47, 1053.98, 1047.66, 8941.6, 8901.1, 8951.6, 8863.7, 4375.54, 4338.79, 4375.54, 4318.22, 0.8131, 0.8137, 0.8168, 0.8093, 5749.46, 5744.4, 5769.85, 5739.8, 1086.33, 1083.22, 1088.55, 1082.75, 1216.59, 1217.455, 1220.585, 1212.61, 12723.4, 12701.14, 12761.08, 12701.14, 7982.13, 7944.695, 7934.215, 1401.08, 1389.62, 1413.28, 1387.86, 21.67, 22.095, 22.17, 21.465, 4.11, 4.102, 4.129, 4.085, 2795.79, 2779.5
2013-09-17, 2005.58, 379.89, 380.71, 381.1, 379.2, 6622.86, 6583.8, 6652.66, 6583.8, 176.75, 177.46, 177.55, 176.63, 53821.63, 53799.17, 54462.78, 53559.49, 8613.0, 8599.65, 8626.11, 8578.01, 1436.14, 1396.57, 1436.14, 1394.77, 1470.48, 1441.06, 1470.48, 1438.79, 5840.55, 5930.3, 5957.25, 5798.15, 1697.6, 1691.7, 1704.95, 1691.7, 3.227, 3.27, 3.279, 3.215, 2231.4, 2244.46, 2248.47, 2226.17, 1442.46, 1444.87, 1453.83, 1441.21, 3717.85, 3755.0, 3756.24, 3712.47, 139.51, 140.03, 140.09, 139.37, 1.0324, 1.0352, 1.0358, 1.028, 52867.0, 53760.0, 53760.0, 52570.0, 17.2163, 17.1288, 17.3321, 17.0487, 106.59, 107.5, 108.0, 106.06, 41130.07, 40960.055, 41284.085, 40772.47, 8019.19, 15494.78, 15381.36, 15549.87, 15381.36, 114.8, 114.8, 114.8, 114.8, 1278.41, 1279.99, 1279.99, 1273.77, 110.07, 111.25, 111.49, 108.73, 1719.62, 1723.4, 1732.8, 1718.47, 1.1758, 1.17, 1.1841, 1.17, 1056.25, 1053.96, 1065.25, 1053.96, 8999.5, 9017.5, 9056.3, 8960.3, 4522.24, 4403.4, 4522.24, 4403.4, 0.8172, 0.8129, 0.8227, 0.8121, 5730.12, 5751.46, 5755.43, 5706.46, 1081.79, 1086.33, 1086.33, 1081.25, 1230.37, 1232.86, 1235.72, 1226.83, 12816.88, 12723.4, 12847.78, 12723.4, 8070.59, 8034.2, 8022.62, 1445.11, 1429.89, 1445.18, 1428.87, 21.963, 22.235, 22.25, 21.7, 4.07, 4.163, 4.163, 4.048, 2829.22, 2813.79
