@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_High numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-01-02, 2031.1, 1.795, 1.765, 1.3216, 1.3236, 1.3258, 1.3167, 342.0, 341.67, 5925.37, 5954.3, 5975.97, 5915.32, 11.078, 11.128, 10.982, 171.32, 171.9, 3.469, 3.412, 3.487, 60415.95, 0.6659999999999999, 0.6659999999999999, 0.6659999999999999, 0.6659999999999999, 7612.39, 7649.89, 7665.68, 7602.89, 1535.05, 1537.44, 1520.79, 1480.37, 1.817, 1.828, 1.765, 5908.35, 1402.43, 1401.58, 3.5780000000000003, 3.575, 2233.25, 2207.91, 2234.87, 2204.0, 1418.81, 1404.98, 2960.31, 2965.12, 138.29, 137.61, 1.992, 1.9680000000000002, 1.7009999999999998, 1.7009999999999998, 1.7009999999999998, 1169.25, 1173.52, 0.9972, 0.9937, 1.306, 1.324, 1.3259999999999998, 61000.0, 19.4967, 19.5088, 19.5602, 19.4354, 90.8, 91.15, 43729.41, 10406.36, 10433.63, 3.19, 3.19, 3.13, 6879.23, 13095.46, 12926.86, 146.85, 1104.73, 1111.17, 1104.69, 1106.83, 1112.0, 1105.66, 0.8164, 109.83, 1729.05, 1715.78, 1.2687, 838.36, 521.44, 524.29, 515.87, 1654.9, 1664.0, 1653.7, 8131.0, 8276.6, 8103.9, 696.25, 688.75, 16273.38, 16484.81, 4316.69, 4324.93, 4289.4, 5.313, 5.325, 0.8227, 5607.13, 5570.2, 0.802, 0.799, 0.799, 1067.64, 1202.715, 1192.17, 1205.9499999999996, 1191.435, 12316.12, 12316.99, 12371.22, 12.4493, 12.6681, 12.3578, 1391.93, 1401.91, 3.0799, 4.508, 4.57, 4.503, 86.09, 86.63, 85.92, 778.38, 784.38, 767.13, 3.338, 3.313, 3.313, 2466.27, 2487.87, 2489.68, 2463.22
2013-01-03, 2019.41, 1.909, 1.798, 1.3186, 1.3205, 1.3302, 1.3157, 350.21, 347.01, 6027.37, 5897.81, 6044.57, 5897.81, 11.021, 11.062, 10.96, 170.7, 171.08, 3.233, 3.3480000000000003, 3.358, 60990.34, 0.74, 0.672, 0.74, 0.672, 7778.78, 7689.46, 7789.94, 7689.46, 1533.4360000000001, 1546.422, 1522.0279999999998, 1487.8719999999994, 1.989, 1.9909999999999999, 1.8940000000000001, 5993.25, 1462.42, 1426.19, 3.7239999999999998, 3.64, 2247.83, 2235.11, 2255.2833333333333, 2221.52, 1403.48, 1398.77, 3112.26, 3091.33, 137.17, 137.13, 2.082, 2.01, 1.835, 1.835, 1.835, 1158.62, 1160.87, 0.9944, 0.9833, 1.442, 1.3719999999999999, 1.4509999999999998, 63000.0, 19.6073, 19.4384, 19.6095, 19.4384, 93.12, 91.78, 44336.04, 10472.406666666668, 10533.83, 3.19, 3.21, 3.18, 6949.8449999999975, 13412.71, 13104.3, 149.4, 1129.96, 1122.46, 1116.62, 1116.36, 1105.24, 1102.79, 0.8101, 111.27, 1744.08, 1724.99, 1.2808, 873.99, 519.99, 520.08, 518.71, 1687.9, 1693.8, 1670.0, 8447.6, 8337.9, 8286.7, 707.25, 687.75, 16893.39, 16893.39, 4346.48, 4364.66, 4316.42, 5.22, 5.22, 0.8394, 5683.79, 5642.87, 0.8123333333333334, 0.7983333333333333, 0.7983333333333333, 1063.5, 1221.31, 1218.6, 1223.53, 1217.13, 12540.77, 12571.76, 12588.75, 12.2649, 12.2907, 12.1701, 1407.45, 1401.39, 3.0329, 4.276, 4.437, 4.268, 86.67, 87.34, 86.51, 758.88, 787.38, 752.63, 3.408, 3.322, 3.322, 2515.27, 2508.17, 2518.57, 2502.72
2013-01-04, 2011.94, 1.935, 1.86, 1.3048, 1.3187, 1.3192, 1.3046, 350.74, 349.34, 6047.34, 6027.37, 6051.3, 6016.8, 11.012, 11.04, 10.963, 170.65, 170.66, 3.198, 3.2310000000000003, 3.236, 62341.48, 0.746, 0.762, 0.772, 0.735, 7756.44, 7762.13, 7777.02, 7737.98, 1531.8220000000001, 1555.404, 1523.266, 1495.374, 2.059, 2.074, 1.979, 6009.5, 1459.37, 1455.53, 3.701, 3.679, 2262.41, 2262.31, 2275.6966666666667, 2239.04, 1401.54, 1386.83, 3100.57, 3108.49, 137.18, 136.86, 2.123, 2.0669999999999997, 1.911, 1.911, 1.911, 1147.3, 1158.28, 0.9885, 0.9839, 1.474, 1.446, 1.484, 62995.0, 19.5172, 19.5567, 19.6566, 19.4404, 92.92, 92.91, 44655.89, 10538.453333333333, 10634.03, 3.2, 3.2, 3.1, 7020.46, 13430.6, 13358.3, 146.5, 1130.4, 1127.61, 1126.1, 1112.26, 1116.36, 1111.42, 0.8083, 111.63, 1730.37, 1710.18, 1.2832, 878.43, 519.67, 519.65, 517.86, 1673.7, 1686.8, 1662.0, 8403.4, 8375.0, 8334.3, 694.75, 685.0, 16909.83, 16915.36, 4399.26, 4401.33, 4356.41, 5.044, 5.069, 0.8353, 5730.45, 5685.07, 0.8226666666666667, 0.7976666666666667, 0.7976666666666667, 1063.2, 1210.62, 1216.79, 1217.45, 1207.13, 12470.44, 12539.14, 12540.58, 12.1826, 12.2507, 12.1523, 1408.41, 1411.56, 3.042, 4.249, 4.29, 4.223, 87.32, 87.36, 86.74, 754.25, 761.13, 750.25, 3.388, 3.4219999999999997, 3.3819999999999997, 2516.85, 2511.23, 2519.45, 2507.39
2013-01-07, 2011.25, 1.9880000000000002, 1.9269999999999998, 1.3069, 1.3048, 1.3091, 1.2999, 351.73, 349.63, 6089.84, 6047.34, 6089.84, 6038.02, 10.998, 11.027, 10.979, 170.51, 170.6, 3.287, 3.198, 3.299, 62414.98, 0.847, 0.858, 0.858, 0.804, 7776.37, 7740.99, 7779.67, 7727.55, 1530.2079999999999, 1564.386, 1524.504, 1502.876, 2.128, 2.1390000000000002, 2.084, 6016.15, 1466.47, 1458.99, 3.679, 3.6710000000000003, 2276.99, 2289.51, 2296.11, 2256.56, 1387.26, 1382.62, 3101.66, 3100.88, 137.14, 137.0, 2.146, 2.104, 1.903, 1.903, 1.903, 1149.28, 1146.9, 0.9924, 0.9847, 1.545, 1.505, 1.564, 63510.0, 19.3373, 19.4965, 19.5823, 19.2735, 93.09, 92.86, 44611.59, 10604.5, 10734.23, 3.13, 3.16, 3.1, 7059.12, 13447.11, 13376.23, 147.35, 1136.77, 1128.87, 1126.38, 1113.6, 1112.7, 1105.5, 0.8095, 110.38, 1713.56, 1702.17, 1.2863, 880.47, 522.12, 519.37, 518.62, 1648.1, 1658.3, 1625.7, 8435.8, 8411.7, 8386.7, 692.25, 679.5, 16959.78, 16970.16, 4410.02, 4418.48, 4389.72, 5.022, 5.0680000000000005, 0.8323, 5747.71, 5731.72, 0.833, 0.797, 0.797, 1062.39, 1208.6999999999996, 1215.345, 1215.955, 1206.27, 12540.81, 12435.12, 12540.81, 12.1884, 12.1933, 12.0149, 1416.66, 1405.48, 3.0225, 4.2669999999999995, 4.242, 4.242, 87.21, 88.4, 87.21, 748.88, 757.63, 739.88, 3.45, 3.4730000000000003, 3.432, 2516.32, 2513.01, 2516.32, 2495.16
2013-01-08, 1997.94, 1.9669999999999999, 1.922, 1.3117, 1.3072, 1.3121, 1.3018, 351.24, 350.62, 6064.58, 6089.84, 6091.5, 6060.75, 10.995, 11.028, 10.853, 170.68, 170.47, 3.266, 3.2769999999999997, 3.352, 61639.34, 0.807, 0.804, 0.81, 0.804, 7732.66, 7760.01, 7767.55, 7713.42, 1528.594, 1573.368, 1525.7420000000006, 1510.3780000000006, 2.093, 2.1109999999999998, 2.079, 5988.4, 1461.89, 1456.62, 3.6630000000000003, 3.6430000000000002, 2285.36, 2271.66, 2293.32, 2266.86, 1388.96, 1383.64, 3098.81, 3089.17, 137.03, 136.78, 2.113, 2.0980000000000003, 1.901, 1.901, 1.901, 1153.39, 1149.13, 0.9888, 0.9851, 1.517, 1.5330000000000001, 1.544, 62610.0, 19.2513, 19.3292, 19.4207, 19.2114, 93.19, 93.21, 44725.77, 10743.69, 10743.69, 3.13, 3.14, 3.1, 7073.13, 13436.13, 13343.32, 150.4, 1130.13, 1136.91, 1130.13, 1116.32, 1113.02, 1111.51, 0.8103, 110.54, 1713.38, 1700.88, 1.2906, 879.15, 524.47, 521.81, 520.86, 1645.5, 1659.9, 1643.8, 8419.0, 8434.3, 8406.3, 690.0, 678.0, 16895.66, 17103.12, 4392.38, 4427.65, 4387.49, 5.074, 5.105, 0.8376, 5746.09, 5750.87, 0.8340000000000001, 0.8420000000000001, 0.8320000000000001, 1063.21, 1206.78, 1213.9, 1214.46, 1205.41, 12499.55, 12503.24, 12540.81, 12.052, 12.142, 12.0152, 1415.32, 1423.27, 3.0185, 4.3469999999999995, 4.283, 4.265, 88.17, 88.37, 87.6, 752.25, 760.25, 743.63, 3.4530000000000003, 3.48, 3.443, 2503.12, 2517.6, 2518.2, 2500.71
2013-01-09, 1991.81, 1.949, 1.902, 1.3083, 1.3116, 1.3142, 1.3058, 349.11, 349.06, 6053.63, 6064.58, 6088.18, 6053.63, 11.0045, 11.0075, 10.853, 170.97, 170.63, 3.218, 3.2760000000000002, 3.281, 61080.92, 0.815, 0.821, 0.831, 0.81, 7695.83, 7710.7, 7754.38, 7683.48, 1526.98, 1582.35, 1526.98, 1517.88, 2.03, 2.092, 2.015, 6001.7, 1457.15, 1451.64, 3.657, 3.6519999999999997, 2276.07, 2284.65, 2289.14, 2262.98, 1394.28, 1387.21, 3091.81, 3098.46, 137.13, 137.01, 2.1069999999999998, 2.094, 1.864, 1.864, 1.864, 1151.93, 1153.64, 0.9885, 0.9842, 1.489, 1.5030000000000001, 1.5219999999999998, 62210.0, 19.3605, 19.2426, 19.3641, 19.1911, 93.15, 93.32, 44638.69, 10544.21, 10602.12, 3.09, 3.1, 3.04, 7088.53, 13377.42, 13293.13, 148.15, 1125.38, 1128.63, 1124.32, 1117.73, 1116.21, 1112.44, 0.8134, 111.12, 1714.9, 1702.33, 1.2911, 876.32, 521.25, 524.27, 520.82, 1661.5, 1659.5, 1647.7, 8453.0, 8388.2, 8374.7, 694.5, 683.75, 16951.14, 17082.0, 4397.55, 4413.94, 4381.65, 5.119, 5.122999999999998, 0.8381, 5751.93, 5746.28, 0.835, 0.84, 0.83, 1064.15, 1203.97, 1202.62, 1209.36, 1201.29, 12504.81, 12490.37, 12504.81, 12.1066, 12.2239, 12.0997, 1417.33, 1415.08, 3.0401, 4.288, 4.3610000000000015, 4.275, 87.75, 87.82, 86.88, 750.88, 759.13, 749.63, 3.432, 3.443, 3.4219999999999997, 2497.62, 2497.35, 2508.89, 2492.75
2013-01-10, 2006.8, 1.9340000000000002, 1.891, 1.3064, 1.3081, 1.3096, 1.3037, 350.0, 348.84, 6098.65, 6053.63, 6112.27, 6053.63, 10.9775, 11.0045, 10.88, 170.32, 170.93, 3.113, 3.218, 3.227, 61102.69, 0.858, 0.81, 0.88, 0.794, 7720.47, 7713.57, 7734.78, 7688.55, 1576.1, 1578.31, 1564.09, 1517.18, 2.028, 2.053, 2.005, 5971.5, 1461.02, 1457.15, 3.656, 3.654, 2275.34, 2271.3, 2283.9, 2259.05, 1391.54, 1381.78, 3105.81, 3099.65, 137.26, 136.71, 2.1069999999999998, 2.092, 1.86, 1.86, 1.86, 1146.31, 1150.96, 0.9881, 0.9852, 1.4809999999999999, 1.505, 1.5130000000000001, 61435.0, 19.3424, 19.3428, 19.4068, 19.2649, 93.1, 93.15, 44863.29, 10405.67, 10620.7, 3.05, 3.06, 3.03, 7152.64, 13416.55, 13329.08, 147.9, 1127.67, 1126.43, 1118.98, 1115.38, 1116.83, 1112.52, 0.8131, 111.11, 1709.34, 1695.02, 1.2909, 879.54, 520.33, 521.08, 518.49, 1654.8, 1662.1, 1651.2, 8606.4, 8491.8, 8485.4, 696.0, 686.5, 17326.27, 17326.27, 4362.93, 4411.77, 4349.79, 5.07, 5.159, 0.8409, 5745.1, 5753.25, 0.831, 0.8220000000000001, 0.8140000000000001, 1060.65, 1210.26, 1206.25, 1210.26, 1204.96, 12522.24, 12508.13, 12528.86, 12.2251, 12.2575, 12.0434, 1423.46, 1422.83, 3.0591, 4.274, 4.275, 4.261, 87.03, 88.01, 86.81, 749.63, 756.88, 745.13, 3.412, 3.412, 3.392, 2506.39, 2503.44, 2510.0, 2490.51
2013-01-11, 1996.67, 1.9580000000000002, 1.91, 1.3271, 1.3065, 1.3273, 1.3039, 350.69, 349.75, 6101.51, 6098.65, 6118.3, 6090.61, 10.9585, 11.0055, 10.868, 170.09, 170.29, 3.193, 3.13, 3.2110000000000003, 61156.05, 0.8640000000000001, 0.853, 0.8640000000000001, 0.853, 7708.47, 7732.14, 7773.69, 7685.08, 1568.59, 1576.32, 1568.59, 1518.41, 2.095, 2.112, 2.0, 5968.65, 1472.12, 1461.02, 3.695, 3.657, 2283.66, 2274.38, 2295.48, 2268.65, 1385.07, 1382.45, 3121.76, 3125.64, 136.77, 136.48, 2.136, 2.095, 1.899, 1.899, 1.899, 1157.03, 1145.78, 0.9882, 0.9829, 1.554, 1.482, 1.57, 61995.0, 19.45, 19.3609, 19.45, 19.3291, 93.82, 93.19, 45013.65, 10635.11, 10686.12, 3.04, 3.04, 3.01, 7175.09, 13478.2, 13382.29, 149.65, 1126.87, 1129.55, 1125.4, 1121.35, 1114.69, 1112.89, 0.8141, 111.6, 1711.76, 1695.83, 1.295, 883.19, 521.73, 520.19, 518.41, 1677.3, 1673.8, 1672.5, 8618.9, 8607.3, 8548.4, 700.5, 694.5, 17451.07, 17561.79, 4317.36, 4377.14, 4298.61, 5.148, 5.178999999999999, 0.8458, 5732.21, 5747.07, 0.83, 0.823, 0.82, 1058.57, 1224.11, 1216.65, 1224.3, 1206.68, 12599.74, 12571.95, 12618.43, 12.0639, 12.0757, 11.928, 1405.99, 1426.73, 3.0762, 4.172, 4.28, 4.129, 87.86, 88.78, 87.84, 746.0, 756.13, 744.13, 3.45, 3.4, 3.385, 2505.27, 2504.58, 2521.27, 2501.5
2013-01-14, 2007.04, 1.975, 1.936, 1.3344, 1.3272, 1.3366, 1.3248, 350.13, 349.27, 6121.58, 6101.51, 6121.58, 6095.07, 10.965, 10.967, 10.783, 169.96, 170.01, 3.327, 3.193, 3.341, 61198.0, 0.907, 0.8909999999999999, 0.951, 0.8420000000000001, 7715.53, 7725.93, 7731.45, 7683.92, 1572.0, 1575.42, 1565.57, 1513.02, 2.082, 2.123, 2.0540000000000003, 5951.3, 1472.05, 1467.58, 3.639, 3.6430000000000002, 2243.0, 2285.19, 2290.2, 2234.95, 1403.29, 1397.09, 3125.64, 3122.12, 136.54, 135.98, 2.1630000000000003, 2.134, 1.8659999999999999, 1.8659999999999999, 1.8659999999999999, 1156.66, 1156.44, 0.9854, 0.9812, 1.584, 1.564, 1.6119999999999999, 61950.0, 19.2527, 19.4383, 19.4599, 19.2261, 93.56, 93.87, 44946.37, 10786.14, 10830.43, 3.07, 3.09, 3.0, 7194.33, 13496.68, 13439.97, 153.35, 1132.28, 1130.0, 1126.66, 1113.22, 1120.6, 1111.39, 0.8201, 109.6, 1712.87, 1697.26, 1.291, 882.62, 519.61, 521.57, 517.26, 1660.0, 1673.1, 1654.2, 8664.7, 8638.0, 8580.0, 723.75, 686.25, 17502.39, 17550.31, 4305.91, 4341.76, 4301.49, 4.905, 4.922, 0.846, 5746.49, 5731.1, 0.8220000000000001, 0.825, 0.812, 1056.49, 1221.7199999999998, 1218.77, 1225.03, 1211.575, 12602.18, 12600.9, 12603.15, 11.9361, 11.9444, 11.7922, 1412.06, 1407.12, 3.0543, 4.117, 4.154, 4.088, 88.78, 89.44, 88.66, 757.88, 771.75, 736.38, 3.485, 3.5, 3.48, 2496.8, 2508.39, 2511.15, 2486.87
2013-01-15, 1983.74, 1.956, 1.9240000000000002, 1.3383, 1.334, 1.3404, 1.3334, 347.34, 346.58, 6107.86, 6121.58, 6134.17, 6104.9, 10.963, 10.968, 10.904000000000002, 169.84, 169.87, 3.373, 3.3789999999999996, 3.411, 61511.35, 0.8590000000000001, 0.897, 0.897, 0.8590000000000001, 7729.52, 7737.61, 7785.82, 7702.36, 1571.73, 1594.17, 1569.66, 1529.57, 2.033, 2.059, 2.017, 6024.05, 1470.68, 1465.69, 3.6189999999999998, 3.6239999999999997, 2311.74, 2236.29, 2317.62, 2235.11, 1411.08, 1408.05, 3117.5, 3113.65, 136.22, 136.13, 2.14, 2.119, 1.848, 1.848, 1.848, 1145.9, 1156.92, 0.9869, 0.983, 1.547, 1.5719999999999998, 1.574, 62150.0, 19.3726, 19.2392, 19.4161, 19.2392, 94.14, 93.74, 45241.74, 10850.395, 10891.37, 3.04, 3.04, 3.02, 7230.77, 13520.18, 13459.84, 153.3, 1132.84, 1133.17, 1130.78, 1115.87, 1114.23, 1110.49, 0.8276, 110.31, 1706.99, 1692.9, 1.2948, 880.98, 519.87, 520.09, 518.41, 1668.9, 1673.8, 1664.1, 8632.1, 8699.2, 8601.3, 726.75, 713.0, 17391.24, 17683.92, 4382.5, 4382.5, 4313.96, 4.9239999999999995, 5.066, 0.8440000000000001, 5748.365, 5733.675, 0.8009999999999999, 0.8195, 0.7955000000000001, 1056.5, 1219.33, 1220.89, 1225.76, 1216.47, 12603.09, 12627.41, 12636.68, 11.8244, 11.8636, 11.773, 1425.07, 1417.16, 3.0065, 4.188, 4.154, 4.131, 89.24, 89.67, 89.05, 770.25, 776.63, 763.5, 3.47, 3.457, 3.44, 2491.38, 2503.2, 2507.66, 2489.36
2013-01-16, 1977.45, 1.94, 1.891, 1.3304, 1.3382, 1.3394, 1.3268, 347.86, 346.05, 6117.31, 6107.86, 6117.31, 6086.21, 10.959, 10.969, 10.815, 170.26, 169.79, 3.455, 3.383, 3.464, 61694.62, 0.843, 0.8590000000000001, 0.8590000000000001, 0.843, 7675.91, 7704.05, 7735.21, 7635.88, 1590.21, 1593.12, 1576.54, 1528.48, 2.0180000000000002, 2.043, 1.9809999999999999, 6056.6, 1472.34, 1463.76, 3.623, 3.597, 2325.68, 2312.47, 2332.78, 2309.32, 1412.08, 1403.04, 3110.78, 3101.06, 136.22, 135.98, 2.129, 2.117, 1.8359999999999999, 1.8359999999999999, 1.8359999999999999, 1135.16, 1145.21, 0.9869, 0.983, 1.5019999999999998, 1.5390000000000001, 1.5490000000000002, 62070.0, 19.3676, 19.3726, 19.4428, 19.3163, 93.28, 94.2, 44919.06, 10914.65, 10952.31, 3.03, 3.03, 3.01, 7272.51, 13546.37, 13445.8, 152.5, 1127.51, 1132.5, 1125.39, 1116.95, 1115.66, 1111.55, 0.8264, 110.19, 1702.84, 1693.81, 1.2945, 884.84, 519.5, 519.66, 518.01, 1683.4, 1684.3, 1671.6, 8601.0, 8549.6, 8520.6, 734.5, 722.0, 17467.48, 17489.98, 4400.82, 4400.82, 4373.35, 5.074, 5.088, 0.8440000000000001, 5750.24, 5736.25, 0.78, 0.8140000000000001, 0.779, 1057.57, 1210.24, 1217.9, 1221.9, 1208.74, 12641.97, 12569.21, 12642.03, 11.8042, 11.9734, 11.76, 1422.86, 1431.62, 3.0693, 4.204, 4.228, 4.136, 89.46, 89.63, 88.27, 783.38, 789.38, 769.13, 3.455, 3.45, 3.44, 2499.4, 2489.89, 2503.77, 2486.41
2013-01-17, 1974.27, 1.906, 1.882, 1.329, 1.3304, 1.3325, 1.3257, 348.84, 346.69, 6103.98, 6117.31, 6117.33, 6076.12, 10.9665, 10.9795, 10.832, 170.32, 170.12, 3.435, 3.445, 3.457, 61241.06, 0.87, 0.816, 0.87, 0.816, 7691.13, 7661.61, 7694.8, 7643.14, 1576.54, 1585.82, 1562.16, 1517.32, 1.999, 2.028, 1.979, 6001.85, 1472.63, 1467.6, 3.591, 3.591, 2309.5, 2322.16, 2326.76, 2279.51, 1406.39, 1403.61, 3117.54, 3110.72, 136.37, 136.18, 2.127, 2.117, 1.819, 1.819, 1.819, 1137.33, 1134.49, 0.988, 0.9838, 1.5, 1.5130000000000001, 1.518, 61855.0, 19.3689, 19.3505, 19.4712, 19.2882, 94.24, 93.4, 44927.87, 10806.41, 10806.41, 3.01, 3.03, 3.01, 7319.35, 13534.89, 13468.96, 153.0, 1130.62, 1127.19, 1123.74, 1119.2, 1116.42, 1115.39, 0.8263, 110.24, 1704.46, 1691.24, 1.2939, 884.6, 518.4, 519.21, 517.15, 1682.7, 1680.5, 1674.4, 8581.1, 8588.9, 8525.5, 735.0, 724.5, 17339.95, 17450.39, 4410.96, 4410.96, 4387.66, 5.0489999999999995, 5.095, 0.8429, 5812.47, 5750.61, 0.757, 0.7709999999999999, 0.754, 1058.8, 1208.65, 1208.99, 1211.39, 1199.89, 12608.82, 12602.47, 12638.42, 11.9045, 12.0742, 11.8925, 1416.14, 1424.9, 3.0227, 4.1930000000000005, 4.2589999999999995, 4.19, 88.8, 88.87, 87.77, 786.75, 790.63, 777.13, 3.398, 3.438, 3.388, 2504.45, 2496.66, 2505.32, 2487.98
2013-01-18, 1987.85, 1.954, 1.8780000000000001, 1.3377, 1.3291, 1.339, 1.3271, 351.19, 347.66, 6132.36, 6103.98, 6135.89, 6087.49, 10.9645, 10.9665, 10.879, 170.2, 170.23, 3.4939999999999998, 3.435, 3.529, 61683.11, 0.935, 0.87, 0.935, 0.87, 7735.46, 7677.28, 7764.03, 7662.43, 1571.15, 1586.8, 1571.13, 1524.94, 2.04, 2.059, 1.989, 6039.2, 1480.94, 1472.63, 3.647, 3.6319999999999997, 2284.91, 2305.14, 2305.6, 2275.88, 1406.23, 1403.32, 3136.0, 3130.49, 136.52, 136.26, 2.185, 2.115, 1.8840000000000001, 1.8840000000000001, 1.8840000000000001, 1134.46, 1136.67, 0.9889, 0.9842, 1.541, 1.479, 1.561, 61955.0, 19.4645, 19.3483, 19.522, 19.3112, 95.49, 94.19, 45143.68, 10660.94, 10694.85, 3.02, 3.02, 2.96, 7430.54, 13633.89, 13510.24, 155.5, 1136.2, 1129.74, 1129.44, 1115.55, 1118.57, 1110.41, 0.8297, 109.45, 1697.13, 1687.65, 1.2899, 891.0, 519.01, 518.11, 516.87, 1690.4, 1694.6, 1671.0, 8628.9, 8568.4, 8565.9, 734.0, 722.5, 17587.35, 17587.35, 4398.38, 4421.34, 4390.02, 5.024, 5.106, 0.8425, 5875.28, 5814.49, 0.746, 0.748, 0.736, 1057.99, 1207.67, 1206.98, 1208.54, 1203.91, 12674.73, 12614.3, 12684.07, 11.9696, 12.0251, 11.7353, 1420.95, 1421.45, 3.009, 4.177, 4.169, 4.133, 88.36, 90.1, 88.11, 785.38, 787.88, 776.38, 3.313, 3.362, 3.307, 2532.43, 2510.07, 2532.43, 2508.83
