@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Open_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2008-06-30, 1674.92, 3.698, 3.698, 3.698, 1.5795, 1.5795, 1.5716, 425.92, 426.3, 428.54, 419.35, 5518.2, 11.321, 152.04, 150.92, 152.76, 150.59, 64321.11, 63951.27, 3.589, 3.589, 3.589, 6464.9, 6348.03, 2307.95, 2280.33, 1765.91, 1757.46, 1772.68, 1725.53, 5.035, 5.035, 5.035, 4315.3, 4119.2, 1283.6, 1289.45, 1272.0, 3.884, 3.8169999999999997, 3.89, 2748.43, 2809.31, 2822.26, 1647.76, 1642.15, 1651.21, 1629.42, 2315.63, 2319.62, 2329.94, 133.705, 133.58, 134.365, 132.48, 4.727, 4.727, 3.969, 3.969, 1008.86, 1.0106, 1.0048, 4.525, 4.525, 64973.0, 64895.0, 24.3575, 24.3691, 24.3575, 140.21, 139.44, 142.99, 29295.0, 29194.16, 29414.61, 13605.26, 13605.56, 13453.35, 5.94, 5.94, 5.94, 5.94, 6861.54, 6897.48, 6803.7, 11452.85, 11556.33, 11248.48, 150.15, 151.7, 149.0, 1002.46, 1005.38, 0.7918, 0.792, 0.7893, 140.31, 138.99, 2081.02, 2073.01, 2082.82, 1.3097, 1.3037, 698.14, 697.87, 654.08, 654.9, 929.3, 12031.9, 12145.3, 11885.1, 1.9948, 1.9888, 1.9806, 753.25, 29198.0, 29373.0, 28895.0, 4.7989999999999995, 4.7989999999999995, 4.7989999999999995, 4.7989999999999995, 0.7605, 0.7637, 2470.43, 2479.21, 2489.88, 2470.43, 1.625, 1.59, 1028.41, 1036.3, 1043.25, 1048.25, 1036.15, 14397.53, 14235.96, 9428.66, 9460.173333333334, 9511.55, 9349.266666666666, 775.73, 768.97, 776.89, 766.46, 3.9066, 3.8834, 3.9827, 3.8696, 5.155, 5.155, 107.22, 105.84, 17.62, 17.205, 17.66, 17.125, 924.0, 890.0, 6.46, 3196.05, 3222.57
2008-07-01, 1666.46, 3.74, 3.74, 3.74, 1.5756, 1.5837, 1.5730000000000002, 425.93, 427.49, 428.79, 419.1, 5529.9, 11.399, 153.33, 151.99, 153.33, 151.69, 65017.58, 64326.13, 3.525, 3.525, 3.525, 6446.54, 6308.24, 2318.61, 2297.0, 1753.67, 1765.91, 1779.6, 1739.6, 5.13, 5.13, 5.13, 4163.0, 4021.7, 1278.06, 1290.31, 1274.86, 3.8960000000000004, 3.8760000000000003, 3.9189999999999996, 2736.1, 2724.4, 2766.8, 1656.01, 1645.33, 1656.22, 1642.37, 2292.98, 2312.42, 2325.49, 134.785, 133.68, 134.825, 133.34, 4.825, 4.825, 3.975, 3.975, 1021.81, 1.0211, 1.0062, 4.628, 4.628, 65839.0, 64520.0, 24.2841, 24.3012, 24.2841, 140.0, 140.6, 143.67, 29395.49, 29295.0, 29477.31, 13584.51, 13598.48, 13454.28, 5.98, 5.98, 5.98, 5.98, 6958.51, 6850.74, 6799.03, 11345.7, 11504.55, 11226.34, 150.9, 154.05, 148.6, 1006.81, 1011.65, 0.7905, 0.7909, 0.7894, 139.83, 139.54, 2094.59, 2079.85, 2094.8, 1.3027, 1.3090000000000002, 689.66, 697.85, 655.2, 659.35, 926.2, 12092.5, 12135.9, 11874.5, 1.9929, 1.9943, 1.988, 753.75, 29346.0, 29369.0, 28932.0, 4.902, 4.902, 4.902, 4.902, 0.7617, 0.7665, 2457.84, 2470.43, 2471.6, 2457.84, 1.595, 1.605, 1031.86, 1039.99, 1051.0, 1051.0, 1040.45, 14492.09, 14346.57, 9352.32, 9324.36, 9399.05, 9237.25, 768.59, 779.15, 781.97, 765.51, 3.9029, 3.936, 3.9972, 3.8785, 5.227, 5.227, 106.47, 104.97, 17.42, 17.57, 17.88, 17.22, 886.5, 839.0, 6.445, 3190.71, 3192.41
2008-07-02, 1623.6, 3.745, 3.745, 3.745, 1.579, 1.5828, 1.5723, 414.52, 424.21, 424.21, 413.72, 5625.9, 11.3775, 153.18, 152.56, 153.58, 152.29, 63396.19, 65017.58, 3.5665, 3.5665, 3.5665, 6405.43, 6260.33, 2303.11, 2241.78, 1693.21, 1753.67, 1759.95, 1693.08, 5.118, 5.118, 5.118, 4075.4, 3878.2, 1276.69, 1285.31, 1260.68, 3.9219999999999997, 3.8819999999999997, 3.932, 2651.61, 2743.16, 2753.33, 1656.58, 1655.46, 1664.95, 1643.57, 2304.97, 2274.24, 2306.91, 134.49, 134.74, 135.02, 133.83, 4.822, 4.822, 4.008, 4.008, 1021.51, 1.0224, 1.0143, 4.614, 4.614, 64205.0, 65700.0, 24.2948, 24.3062, 24.2948, 140.97, 140.18, 143.33, 29221.11, 29395.49, 29395.49, 13514.86, 13576.41, 13448.35, 6.01, 6.01, 6.01, 6.01, 6849.67, 6935.86, 6800.8, 11344.64, 11465.79, 11106.65, 152.7, 153.3, 150.85, 1002.16, 1008.02, 0.7917, 0.7902, 0.7868, 140.67, 140.11, 2092.28, 2094.46, 2105.78, 1.3006, 1.3015, 691.59, 686.77, 656.53, 657.11, 942.5, 12028.5, 12035.2, 11642.3, 1.9949, 1.9933, 1.9888, 722.0, 28786.0, 29346.0, 28516.0, 4.871, 4.871, 4.871, 4.871, 0.7579, 0.763, 2439.96, 2457.84, 2458.0, 2439.96, 1.68, 1.69, 1029.74, 1037.76, 1049.0, 1053.0, 1044.05, 14538.47, 14165.11, 9385.19, 9352.32, 9396.7, 9282.51, 764.3, 773.44, 774.85, 760.5450000000003, 3.9435, 3.9275, 4.007, 3.9186, 5.21, 5.21, 106.39, 105.21, 18.2, 17.44, 18.195, 17.38, 843.0, 839.0, 6.502999999999999, 3156.64, 3165.05
2008-07-03, 1606.54, 3.75, 3.75, 3.75, 1.588, 1.589, 1.5775, 408.4, 413.94, 417.69, 408.4, 5479.9, 11.2535, 151.28, 153.53, 154.12, 150.77, 61106.22, 63396.57, 3.608, 3.608, 3.608, 6395.97, 6295.45, 2242.51, 2242.51, 1709.17, 1693.21, 1720.48, 1693.21, 5.132999999999999, 5.132999999999999, 5.132999999999999, 4107.15, 3848.25, 1285.82, 1292.17, 1261.51, 4.077, 3.9339999999999997, 4.082, 2651.72, 2656.04, 2700.9, 1646.91, 1656.29, 1672.35, 1635.9, 2251.46, 2311.57, 2317.2, 132.99, 134.45, 135.56, 132.71, 4.831, 4.831, 3.9589999999999996, 3.9589999999999996, 1014.07, 1.0118, 1.0088, 4.658, 4.658, 61791.0, 64090.0, 24.3442, 24.3557, 24.3442, 143.57, 141.44, 144.32, 28680.83, 29223.48, 29288.94, 13489.87, 13489.87, 13247.05, 6.04, 6.04, 6.04, 6.04, 6843.75, 6890.95, 6831.32, 11382.34, 11510.41, 11180.58, 153.45, 153.75, 151.95, 997.23, 1015.97, 0.7969, 0.7916, 0.7912, 144.26, 140.4, 2066.69, 2091.94, 2108.21, 1.3067, 1.3011, 672.34, 691.49, 644.5, 661.62, 944.8, 11777.9, 11957.2, 11682.1, 1.9929, 1.995, 1.9843, 720.5, 28974.0, 29344.0, 28601.0, 4.917, 4.917, 4.917, 4.917, 0.7598, 0.7617, 2433.35, 2439.96, 2447.96, 2433.35, 1.66, 1.685, 1025.87, 1036.93, 1037.0, 1057.15, 1035.5, 14584.85, 13983.65, 9467.68, 9385.19, 9474.78, 9385.19, 760.01, 767.73, 767.73, 755.58, 4.0715, 3.9491, 4.0925, 3.921, 5.245, 5.245, 106.79, 105.76, 18.337, 18.11, 18.38, 17.935, 849.75, 840.0, 6.585, 3110.67, 3130.43
2008-07-04, 1577.94, 3.7439999999999998, 3.7439999999999998, 3.7439999999999998, 1.5698, 1.5911, 1.5682, 408.55, 401.58, 409.93, 400.24, 5426.3, 11.3465, 152.54, 151.42, 152.94, 150.28, 59273.38, 61093.82, 3.638, 3.638, 3.638, 6392.08, 6200.56, 2250.96, 2211.73, 1695.47, 1709.17, 1709.17, 1668.83, 5.038, 5.038, 5.038, 4097.35, 3874.85, 1262.96, 1271.48, 1252.01, 3.963, 4.03, 4.0489999999999995, 2703.53, 2610.82, 2746.37, 1640.24, 1646.88, 1666.66, 1635.01, 2245.38, 2261.74, 2262.96, 134.005, 132.95, 134.375, 132.06, 4.727, 4.727, 3.99, 3.99, 1015.08, 1.0184, 1.0111, 4.553, 4.553, 60066.0, 61555.0, 24.0044, 24.0185, 24.0044, 145.29, 144.19, 145.85, 28465.55, 28676.78, 28809.56, 13161.78, 13326.95, 13118.89, 6.14, 6.14, 6.14, 6.14, 6844.06, 6763.45, 6738.79, 11297.33, 11336.49, 11158.02, 149.55, 153.65, 149.0, 1003.25, 1008.55, 0.7916, 0.7969, 0.7909999999999999, 146.08, 144.18, 2072.39, 2066.35, 2086.14, 1.3089, 1.3073, 665.78, 672.76, 648.26, 653.74, 931.9, 11712.5, 12032.7, 11629.7, 1.9829, 1.9933, 1.98, 751.5, 29094.0, 29206.0, 28528.0, 4.806, 4.806, 4.806, 4.806, 0.7564, 0.7617, 2420.06, 2433.35, 2439.97, 2420.06, 1.655, 1.665, 1025.06, 1032.99, 1045.0, 1047.75, 1030.3, 14143.57, 13796.48, 9484.226666666667, 9417.87, 9505.606666666668, 9417.87, 742.15, 752.55, 753.66, 742.13, 4.106, 4.0864, 4.135, 4.0725, 5.1579999999999995, 5.1579999999999995, 106.94, 105.75, 18.285, 18.32, 18.41, 18.0, 868.5, 855.25, 6.497000000000001, 3053.85, 3095.63
2008-07-07, 1579.72, 3.707, 3.707, 3.707, 1.5706, 1.5729, 1.5653, 403.36, 410.12, 410.15, 403.32, 5476.6, 11.386, 152.91, 152.82, 153.72, 151.63, 59365.35, 59266.14, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 6374.84, 6255.16, 2216.35, 2187.44, 1666.75, 1695.47, 1702.9, 1662.38, 4.968, 4.968, 4.968, 4033.5, 3896.4, 1262.93, 1272.715, 1246.345, 3.9139999999999997, 3.951, 3.9665, 2669.89, 2691.21, 2713.48, 1647.33, 1639.45, 1652.26, 1634.15, 2244.350000000001, 2262.715, 2269.75, 134.47, 133.94, 135.05, 133.38, 4.689, 4.689, 3.987, 3.987, 1013.84, 1.0198, 1.0141, 4.496, 4.496, 59773.0, 59950.0, 24.2006, 24.2178, 24.2006, 143.32999999999996, 144.23000000000005, 145.19, 28338.12, 28465.55, 28558.77, 13285.49, 13288.55, 13135.46, 6.19, 6.19, 6.19, 6.19, 6772.74, 6904.99, 6751.6, 11293.26, 11407.005, 11126.23, 145.3, 151.65, 144.45, 1010.41, 1012.05, 0.7921, 0.7915, 0.79, 144.42, 144.25, 2079.82, 2070.83, 2088.66, 1.3119999999999998, 1.3073, 662.02, 669.24, 652.68, 654.13, 929.6, 12009.8, 12021.8, 11695.8, 1.9829, 1.9829, 1.9796, 740.75, 28541.0, 29164.0, 28541.0, 4.779, 4.779, 4.779, 4.779, 0.7599, 0.7606, 2404.54, 2420.06, 2423.74, 2404.54, 1.645, 1.655, 1025.63, 1035.63, 1048.85, 1050.65, 1040.45, 14157.59, 14010.39, 9500.773333333333, 9450.55, 9536.433333333334, 9450.55, 743.03, 744.58, 748.34, 743.03, 4.0378, 4.08, 4.1057500000000005, 4.00445, 5.084, 5.084, 106.91, 106.57, 18.0615, 18.22, 18.28, 17.775, 866.75, 834.25, 6.432, 3109.21, 3112.58
2008-07-08, 1533.47, 3.674, 3.674, 3.674, 1.5722, 1.5753, 1.5609, 411.12, 407.28, 412.2, 404.39, 5412.8, 11.286, 151.37, 151.61, 152.27, 151.0, 59088.2, 59372.01, 3.668, 3.668, 3.668, 6416.24, 6286.67, 2187.65, 2187.65, 1679.32, 1666.75, 1690.8, 1666.75, 4.92, 4.92, 4.92, 4114.5, 4002.0, 1262.9, 1273.95, 1240.68, 3.865, 3.872, 3.884, 2792.4, 2673.55, 2801.53, 1634.3, 1645.78, 1647.33, 1620.99, 2243.32, 2263.69, 2276.54, 133.255, 134.43, 134.525, 132.87, 4.622, 4.622, 3.909, 3.909, 1003.0, 1.0167, 1.0151, 4.428999999999999, 4.428999999999999, 59864.0, 60300.0, 24.2675, 24.2789, 24.2675, 141.37, 144.27, 144.53, 28383.53, 28348.02, 28708.92, 13212.8, 13409.3, 13169.55, 6.13, 6.13, 6.13, 6.13, 6815.73, 6834.06, 6738.93, 11289.19, 11477.52, 11094.44, 141.05, 149.65, 139.9, 993.61, 1010.51, 0.7957, 0.7915, 0.7901, 141.87, 140.33, 2053.79, 2078.85, 2079.81, 1.3028, 1.3102, 658.26, 665.72, 649.89, 654.6, 927.3, 11869.3, 12005.8, 11815.5, 1.9758, 1.9827, 1.9648, 730.0, 28892.0, 28920.0, 28541.0, 4.718, 4.718, 4.718, 4.718, 0.7534, 0.7596, 2401.17, 2404.54, 2411.02, 2401.17, 1.64, 1.67, 1028.95, 1030.4, 1039.5, 1044.75, 1036.45, 14068.72, 13640.24, 9517.32, 9483.23, 9567.26, 9483.23, 730.56, 744.98, 744.98, 730.32, 3.9696, 4.0736, 4.0765, 3.9364, 5.022, 5.022, 107.77, 106.63, 17.838, 18.12, 18.15, 17.55, 865.0, 813.25, 6.352, 3041.2, 3067.45
2008-07-09, 1519.38, 3.7, 3.7, 3.7, 1.5672, 1.574, 1.5634, 402.79, 402.1, 404.96, 397.67, 5512.7, 11.1215, 149.27, 151.77, 151.81, 149.23, 59535.95, 59081.05, 3.589, 3.589, 3.589, 6332.01, 6226.74, 2188.43, 2150.02, 1665.04, 1679.32, 1679.32, 1631.04, 4.908, 4.908, 4.908, 4028.7, 3896.05, 1251.84, 1274.17, 1242.84, 3.7119999999999997, 3.862, 3.862, 2814.95, 2805.61, 2843.6, 1604.32, 1634.01, 1639.83, 1602.29, 2294.44, 2244.9, 2294.44, 131.22, 133.21, 133.68, 131.16, 4.637, 4.637, 3.888, 3.888, 989.18, 1.019, 1.0156, 4.409, 4.409, 59937.0, 59600.0, 24.04, 24.0513, 24.04, 136.04, 141.59, 142.44, 28551.25, 28383.53, 28585.46, 13286.5, 13294.97, 12984.54, 6.11, 6.11, 6.11, 6.11, 6788.13, 6684.97, 6661.13, 11225.03, 11459.52, 11101.19, 139.7, 141.3, 136.95, 976.19, 996.72, 0.7956, 0.7957, 0.7938, 136.43, 135.5, 2016.43, 2053.14, 2061.57, 1.301, 1.3024, 682.72, 659.1, 635.77, 652.01, 921.9, 11732.6, 11943.3, 11682.6, 1.9695, 1.9752, 1.9665, 704.0, 28306.0, 28892.0, 28104.0, 4.695, 4.695, 4.695, 4.695, 0.7533, 0.7542, 2372.5, 2401.17, 2402.13, 2372.5, 1.615, 1.66, 1021.58, 1024.41, 1026.25, 1042.75, 1023.75, 13823.23, 13557.08, 9293.45, 9517.32, 9524.23, 9241.02, 722.5, 726.65, 728.61, 719.51, 3.8202, 3.9854, 3.999, 3.7982, 5.013999999999999, 5.013999999999999, 107.56, 106.23, 17.88, 17.805, 17.91, 17.52, 822.5, 801.0, 6.355, 3017.11, 3031.4
2008-07-10, 1537.43, 3.6839999999999997, 3.6839999999999997, 3.6839999999999997, 1.5742, 1.5753, 1.5649, 410.83, 407.17, 411.18, 405.71, 5440.5, 10.847, 145.66, 150.54, 150.57, 144.93, 59894.345, 59304.325, 3.576, 3.576, 3.576, 6397.82, 6330.69, 2175.02, 2172.54, 1655.75, 1665.04, 1675.77, 1652.21, 4.883, 4.883, 4.883, 4169.4, 3990.9, 1273.38, 1277.36, 1244.57, 3.755, 3.748, 3.764, 2920.55, 2838.86, 2920.55, 1566.33, 1603.42, 1618.31, 1560.73, 2234.89, 2290.63, 2296.03, 127.53, 131.19, 132.39, 127.43, 4.588, 4.588, 3.8169999999999997, 3.8169999999999997, 962.73, 1.0112, 1.0097, 4.417, 4.417, 60379.5, 59450.0, 23.8494, 23.8607, 23.8494, 136.05, 136.0, 138.28, 28095.79, 28551.21, 28764.72, 13169.89, 13284.65, 13038.77, 6.05, 6.05, 6.05, 6.05, 6921.44, 6849.82, 6830.41, 11381.93, 11505.12, 11115.61, 138.35, 139.0, 138.3, 951.22, 985.65, 0.7938, 0.7955, 0.7933, 136.58, 135.9, 1973.13, 2015.48, 2034.67, 1.2987, 1.2995, 663.75, 682.98, 618.01, 641.44, 927.3, 11923.7, 11999.8, 11855.0, 1.9832, 1.9693, 1.967, 694.0, 28771.0, 28779.0, 28306.0, 4.687, 4.687, 4.687, 4.687, 0.7571, 0.7618, 2381.61, 2372.5, 2393.81, 2372.5, 1.615, 1.65, 1004.61, 1014.33, 1004.8, 1029.45, 995.35, 13981.17, 13609.48, 8998.28, 9293.45, 9306.07, 8978.26, 721.13, 729.83, 736.24, 719.65, 3.8516, 3.8209, 3.902, 3.8205, 4.996, 4.996, 107.66, 106.66, 18.1, 17.8, 18.14, 17.8, 829.0, 811.0, 6.345, 3045.3, 3086.62
2008-07-11, 1567.51, 3.7430000000000003, 3.7430000000000003, 3.7430000000000003, 1.5785, 1.5801, 1.569, 401.93, 404.21, 407.95, 399.29, 5529.6, 10.9045, 145.95, 145.42, 146.55, 145.03, 60252.74, 59527.6, 3.4960000000000004, 3.4960000000000004, 3.4960000000000004, 6384.64, 6254.31, 2177.91, 2163.44, 1659.57, 1655.75, 1671.71, 1635.43, 4.864, 4.864, 4.864, 4187.95, 4110.4, 1245.25, 1257.65, 1236.76, 3.733, 3.705, 3.804, 2875.45, 2879.62, 2952.04, 1576.72, 1565.54, 1581.3, 1564.58, 2257.85, 2239.95, 2267.67, 127.995, 127.49, 128.605, 127.47, 4.607, 4.607, 3.8, 3.8, 965.73, 1.0091, 1.0077, 4.387, 4.387, 60822.0, 59300.0, 23.4406, 23.4438, 23.4406, 141.65, 135.8, 142.13, 27877.33, 28092.63, 28101.94, 12934.31, 13139.85, 12930.32, 6.13, 6.13, 6.13, 6.13, 6803.07, 6823.51, 6763.87, 11148.01, 11351.24, 11006.01, 139.25, 139.85, 138.5, 960.55, 964.58, 0.7979, 0.7933, 0.7931, 142.03, 136.18, 1975.28, 1972.79, 1988.19, 1.3087, 1.2982, 670.44, 663.18, 622.04, 622.47, 940.9, 11797.9, 11892.4, 11699.5, 1.9779, 1.9834, 1.9714, 684.0, 28437.0, 28827.0, 28319.0, 4.665, 4.665, 4.665, 4.665, 0.7589, 0.7611, 2405.6, 2381.58, 2409.11, 2381.58, 1.61, 1.58, 982.57, 992.31, 1002.88, 1003.08, 995.38, 13776.48, 13572.63, 9031.92, 9243.976666666667, 9258.04, 9012.06, 721.86, 717.56, 727.47, 713.19, 4.0374, 3.8489, 4.0553, 3.8455, 4.988, 4.988, 107.45, 106.68, 18.245, 18.25, 18.25, 18.18, 818.75, 803.25, 6.295, 3036.86, 3070.16
2008-07-14, 1558.62, 3.779, 3.779, 3.779, 1.5942, 1.5948, 1.5765, 391.98, 404.41, 405.89, 391.98, 5406.8, 10.9195, 146.32, 146.46, 146.95, 145.68, 60148.26, 60256.07, 3.6189999999999998, 3.6189999999999998, 3.6189999999999998, 6332.11, 6139.74, 2186.35, 2161.32, 1622.01, 1659.57, 1674.75, 1618.82, 4.898, 4.898, 4.898, 4215.5, 4014.45, 1248.66, 1257.27, 1225.35, 3.7560000000000002, 3.7769999999999997, 3.787, 2856.63, 2863.81, 2888.29, 1594.2, 1576.23, 1594.4, 1573.71, 2239.08, 2233.38, 2265.86, 128.13, 127.96, 128.77, 127.75, 4.6610000000000005, 4.6610000000000005, 3.9730000000000003, 3.9730000000000003, 969.84, 1.0095, 1.0069, 4.456, 4.456, 60895.0, 60850.0, 23.4389, 23.4426, 23.4389, 145.08, 141.8, 147.27, 27614.54, 27876.27, 27876.27, 13063.5, 13164.1, 12918.22, 6.11, 6.11, 6.11, 6.11, 6638.89, 6840.57, 6638.89, 11226.17, 11292.04, 10908.64, 140.05, 142.2, 139.45, 967.25, 971.6, 0.8009999999999999, 0.7982, 0.7971, 144.49, 141.62, 1990.35, 1974.53, 1994.95, 1.311, 1.307, 674.95, 666.86, 624.61, 625.72, 959.5, 11837.8, 11844.6, 11380.9, 1.9903, 1.9777, 1.9752, 679.75, 27676.0, 28636.0, 27676.0, 4.748, 4.748, 4.748, 4.748, 0.7605, 0.7651, 2425.42, 2405.6, 2435.11, 2405.6, 1.595, 1.62, 989.79, 995.0, 1002.4, 1004.45, 999.6, 13859.93, 13596.56, 9065.56, 9194.503333333334, 9210.01, 9045.86, 730.29, 725.24, 734.02, 723.82, 4.0766, 4.021, 4.1586, 4.021, 5.032, 5.032, 107.33, 105.63, 18.745, 18.5, 18.79, 18.5, 809.5, 801.0, 6.367000000000001, 3043.14, 3057.87
