@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric

@data
2010-01-11, 1694.12, 3.6, 3.6, 3.6, 1.4413, 1.432, 1.4263, 341.94, 341.98, 343.29, 338.23, 12.106, 165.25, 166.63, 165.15, 5.749, 5.827000000000001, 5.853, 5.621, 70455.23, 70765.88, 70158.13, 3.09, 3.09, 3.09, 3.09, 6028.62, 6053.04, 5972.24, 1532.0383333333334, 1441.6033333333335, 1430.985, 1370.0016666666666, 1442.2666666666669, 1368.0066666666667, 4.069, 4.069, 4.069, 5244.75, 5264.25, 5276.75, 5234.7, 1144.98, 1140.52, 1145.39, 3.388, 3.4010000000000002, 3196.0, 3177.26, 3198.92, 1626.32, 1628.24, 1629.34, 1610.64, 2317.17, 2292.24, 2317.6, 2290.61, 145.475, 146.725, 3.58, 3.58, 3.8360000000000003, 3.8360000000000003, 3.8360000000000003, 3.8360000000000003, 1102.4, 1100.02, 1104.56, 1086.8, 1.0343, 1.0385, 3.3789999999999996, 3.3789999999999996, 71004.0, 71365.0, 70810.0, 24.8131, 83.47, 81.8, 32892.04, 33067.57, 33080.05, 10743.3, 10677.56, 6617.88, 6574.67, 6635.78, 6573.95, 10618.19, 10606.4, 10653.11, 10509.74, 145.35, 142.45, 146.0, 141.95, 965.7, 974.9, 965.7, 1042.84, 1044.57, 1030.58, 0.8994, 0.8984, 0.9008, 0.8917, 81.37, 81.51, 80.59, 1808.13, 1811.9, 1798.57, 1.2829, 1.276, 644.56, 644.69, 639.56, 653.6, 655.27, 644.08, 1136.9, 1122.7, 12163.0, 1.5934, 1.6111, 417.5, 423.75, 415.0, 23811.13, 23816.3, 23667.59, 2614.37, 2586.79, 2614.54, 2583.85, 3.975, 3.975, 3.975, 3521.58, 3478.56, 1.369, 1.361, 1.375, 1.355, 1094.38, 1087.11, 1128.25, 1128.25, 1167.97, 1173.34, 1174.12, 1165.815, 11883.26, 12.171, 12.2442, 6281.2266666666665, 6291.793333333334, 6302.0300000000025, 6243.3166666666675, 738.96, 736.29, 740.91, 736.03, 2.2003, 2.1864, 2.1587, 92.28, 18.458, 18.12, 556.63, 5.76, 2591.64, 2606.15
2010-01-12, 1698.64, 3.612, 3.612, 3.612, 1.4514, 1.4432, 1.4407, 340.52, 344.2, 345.56, 340.1, 11.807, 164.14, 164.81, 163.32, 5.454, 5.5760000000000005, 5.625, 5.371, 70267.23, 71068.05, 70158.3, 3.181, 3.181, 3.181, 3.181, 6057.93, 6094.26, 6031.14, 1553.06, 1444.7, 1444.78, 1370.3, 1456.76, 1370.3, 3.9810000000000003, 3.9810000000000003, 3.9810000000000003, 5249.4, 5263.8, 5287.2, 5227.8, 1146.98, 1145.96, 1149.74, 3.429, 3.47, 3212.75, 3301.61, 3306.75, 1626.24, 1625.11, 1631.16, 1613.81, 2312.41, 2324.78, 2326.28, 2302.21, 144.49, 145.26, 3.5469999999999997, 3.5469999999999997, 3.824, 3.824, 3.824, 3.824, 1102.53, 1101.31, 1106.01, 1092.84, 1.0282, 1.0345, 3.345, 3.345, 71005.0, 71725.0, 70740.0, 24.7569, 83.95, 81.96, 32935.38, 32892.11, 33047.23, 10756.825, 10720.62, 6592.26, 6652.78, 6666.45, 6592.26, 10663.99, 10620.31, 10739.87, 10538.91, 143.7, 145.85, 146.95, 142.55, 973.15, 985.69, 973.15, 1043.36, 1047.55, 1038.01, 0.9012, 0.8976, 0.9029, 0.8968, 80.97, 81.53, 80.41, 1804.34, 1809.69, 1794.37, 1.2935, 1.2873, 643.99, 648.4, 641.39, 645.45, 652.86, 643.02, 1161.2, 1143.0, 12074.5, 1.6071, 1.6195, 421.75, 425.0, 418.0, 23774.76, 23946.44, 23771.87, 2632.2, 2615.61, 2649.2, 2615.61, 3.9619999999999997, 3.9619999999999997, 3.9619999999999997, 3549.27, 3514.63, 1.3605, 1.3575, 1.3725, 1.3475, 1084.28, 1082.33, 1120.5, 1115.4, 1169.71, 1180.22, 1180.22, 1169.71, 12070.74, 12.1668, 12.2065, 6291.39, 6318.14, 6318.14, 6248.62, 746.95, 743.08, 748.02, 742.72, 2.1801, 2.2145, 2.166, 91.82, 18.683, 18.665, 568.13, 5.77, 2585.86, 2610.41
2010-01-13, 1671.41, 3.556, 3.556, 3.556, 1.4495, 1.4514, 1.4453, 336.77, 340.69, 341.51, 334.97, 12.2, 164.16, 165.13, 163.61, 5.591, 5.485, 5.605, 5.354, 70428.81, 70428.81, 69284.02, 3.088, 3.088, 3.088, 3.088, 6039.39, 6055.56, 5924.72, 1535.78, 1528.09, 1427.67, 1444.78, 1445.67, 1424.87, 3.937, 3.937, 3.937, 5210.4, 5251.1, 5300.5, 5200.95, 1136.22, 1143.81, 1143.81, 3.3369999999999997, 3.38, 3273.97, 3205.7, 3275.2, 1624.3, 1625.46, 1633.3, 1620.18, 2282.31, 2297.28, 2298.85, 2272.7, 144.515, 145.375, 3.529, 3.529, 3.717, 3.717, 3.717, 3.717, 1101.37, 1101.93, 1107.75, 1097.47, 1.0335, 1.0417, 3.3139999999999996, 3.3139999999999996, 70725.0, 70715.0, 69875.0, 24.5455, 82.34, 79.91, 32792.66, 32950.34, 32976.61, 10770.35, 10763.68, 6541.9, 6596.67, 6608.81, 6517.33, 10627.26, 10662.86, 10701.48, 10523.35, 143.1, 144.0, 144.85, 142.5, 978.24, 981.08, 967.49, 1031.65, 1045.26, 1027.16, 0.8961, 0.9009, 0.9028, 0.8952, 79.3, 80.55, 78.49, 1812.93, 1803.98, 1799.21, 1.29, 1.2733, 635.5, 641.14, 633.62, 641.16, 650.18, 639.78, 1157.2, 1127.2, 11966.1, 1.6109, 1.6197, 419.0, 419.0, 392.5, 23583.35, 23823.47, 23512.35, 2659.55, 2632.31, 2659.98, 2623.77, 3.945, 3.945, 3.945, 3520.39, 3488.95, 1.3519999999999999, 1.354, 1.37, 1.34, 1078.26, 1075.3, 1120.75, 1117.3, 1145.85, 1168.47, 1169.16, 1143.44, 11866.63, 12.3207, 12.3533, 6266.26, 6291.39, 6291.39, 6238.65, 745.24, 745.53, 749.24, 745.15, 2.1318, 2.172, 2.1074, 90.72, 18.243, 18.28, 574.25, 5.71, 2565.05, 2595.46
2010-01-14, 1685.77, 3.61, 3.61, 3.61, 1.4512, 1.4484, 1.4456, 338.18, 335.36, 339.01, 335.32, 12.175999999999998, 164.43, 165.6, 163.72, 5.733, 5.587999999999999, 5.785, 5.432, 70080.52, 70626.26, 69535.22, 3.0060000000000002, 3.0060000000000002, 3.0060000000000002, 3.0060000000000002, 5937.17, 5974.44, 5925.24, 1538.43, 1512.81, 1435.01, 1427.62, 1444.77, 1412.9, 3.966, 3.966, 3.966, 5233.95, 5212.6, 5239.2, 5169.55, 1145.68, 1137.31, 1148.4, 3.388, 3.312, 3172.66, 3204.98, 3232.82, 1629.53, 1622.35, 1640.88, 1617.79, 2307.9, 2289.46, 2313.03, 2274.12, 144.77, 145.8, 3.534, 3.534, 3.793, 3.793, 3.793, 3.793, 1102.93, 1099.58, 1110.18, 1096.52, 1.0391, 1.0413, 3.303, 3.303, 70969.0, 71210.0, 70040.0, 24.684, 80.67, 78.37, 32836.08, 32792.87, 32929.32, 10795.48, 10729.86, 6554.55, 6508.21, 6573.07, 6507.86, 10680.77, 10628.09, 10747.12, 10569.07, 145.15, 142.95, 146.05, 142.75, 969.49, 974.96, 964.35, 1038.05, 1043.08, 1028.69, 0.8909999999999999, 0.8959, 0.897, 0.889, 78.31, 78.49, 77.04, 1828.86, 1810.32, 1805.25, 1.2786, 1.2768, 643.56, 644.79, 633.26, 639.16, 649.01, 635.85, 1136.4, 1121.0, 11958.3, 1.6162, 1.6309, 384.5, 385.25, 368.0, 23658.4, 23485.92, 23462.36, 2632.87, 2657.9, 2657.9, 2623.46, 3.9560000000000004, 3.9560000000000004, 3.9560000000000004, 3541.92, 3494.62, 1.345, 1.34, 1.35, 1.3330000000000002, 1089.76, 1075.12, 1123.0, 1118.8, 1151.9, 1144.87, 1153.11, 1144.34, 11802.81, 12.2853, 12.4166, 6262.83, 6266.26, 6304.05, 6242.21, 746.74, 741.54, 746.74, 741.4, 2.0946, 2.115, 2.06, 90.9, 18.538, 18.325, 537.88, 5.605, 2575.11, 2586.87
2010-01-15, 1701.8, 3.554, 3.554, 3.554, 1.4503, 1.4509999999999998, 1.4446, 340.61, 341.2, 341.77, 339.07, 12.178, 164.5, 164.62, 163.7, 5.587999999999999, 5.754, 5.803999999999999, 5.483, 70376.84, 70508.2, 69661.25, 3.0460000000000003, 3.0460000000000003, 3.0460000000000003, 3.0460000000000003, 5999.08, 6009.91, 5951.69, 1561.91, 1538.22, 1455.65, 1435.01, 1456.3, 1435.01, 3.9810000000000003, 3.9810000000000003, 3.9810000000000003, 5259.9, 5234.5, 5272.85, 5232.5, 1148.46, 1145.68, 1150.41, 3.3760000000000003, 3.4139999999999997, 3215.55, 3183.38, 3219.02, 1629.03, 1628.02, 1633.55, 1620.79, 2316.74, 2303.31, 2322.56, 2303.29, 144.755, 144.915, 3.54, 3.54, 3.742, 3.742, 3.742, 3.742, 1102.87, 1101.84, 1105.07, 1095.17, 1.0305, 1.0324, 3.295, 3.295, 70399.0, 71060.0, 70250.0, 24.6272, 80.36, 78.92, 32729.58, 32843.56, 32847.93, 10778.07, 10774.25, 6627.42, 6588.75, 6646.52, 6573.64, 10710.55, 10680.16, 10767.15, 10619.02, 144.35, 145.15, 145.7, 143.55, 975.61, 984.65, 975.61, 1045.91, 1047.76, 1032.6, 0.8881, 0.8909, 0.8939, 0.8862, 77.82, 78.55, 77.49, 1834.37, 1826.84, 1819.83, 1.2827, 1.2778, 646.43, 647.87, 642.16, 638.61, 641.1, 630.73, 1145.9, 1132.8, 11999.8, 1.6283, 1.6348, 382.25, 382.75, 376.5, 23805.99, 23830.87, 23692.61, 2645.18, 2633.58, 2661.93, 2633.58, 3.987, 3.987, 3.987, 3559.38, 3514.845000000001, 1.338, 1.347, 1.361, 1.334, 1097.43, 1083.66, 1123.0, 1118.4, 1146.95, 1160.05, 1161.08, 1144.37, 11873.62, 12.3204, 12.3636, 6311.5666666666675, 6308.723333333332, 6344.26, 6286.04, 749.42, 750.7, 751.93, 747.94, 2.0829, 2.0985, 2.0649, 90.85, 18.643, 18.555, 534.88, 5.6679999999999975, 2571.37, 2584.31
2010-01-18, 1711.78, 3.491, 3.491, 3.491, 1.4385, 1.4504, 1.4338, 337.99, 341.41, 343.08, 337.48, 12.091, 164.56, 164.82, 164.1, 5.691, 5.5870000000000015, 5.732, 5.519, 69779.55, 69787.84, 68695.3, 2.9730000000000003, 2.9730000000000003, 2.9730000000000003, 2.9730000000000003, 5996.56, 6025.36, 5866.84, 1559.25, 1553.83, 1452.67, 1455.47, 1469.55, 1448.7, 3.937, 3.937, 3.937, 5252.2, 5259.9, 5279.85, 5242.45, 1136.03, 1147.72, 1147.77, 3.355, 3.36, 3224.15, 3217.19, 3241.82, 1616.1, 1627.74, 1629.56, 1609.82, 2287.99, 2316.98, 2322.54, 2279.2, 144.765, 145.055, 3.502, 3.502, 3.676, 3.676, 3.676, 3.676, 1094.44, 1101.46, 1103.49, 1089.8, 1.0231, 1.0316, 3.258, 3.258, 69380.0, 70345.0, 69150.0, 24.5359, 79.31, 77.7, 32262.3, 32725.41, 32728.41, 10917.41, 10878.83, 6576.02, 6637.44, 6664.46, 6562.15, 10609.65, 10706.99, 10736.54, 10529.09, 140.75, 143.85, 144.55, 140.4, 982.1, 986.0, 968.5, 1037.16, 1046.8, 1034.21, 0.8846, 0.8876, 0.8881, 0.8807, 77.11, 78.35, 76.81, 1827.15, 1833.38, 1820.16, 1.2919999999999998, 1.2793, 637.96, 648.12, 633.69, 634.14, 639.73, 631.93, 1133.4, 1127.2, 11845.0, 1.6334, 1.6355, 379.0, 379.75, 369.5, 23472.11, 23893.65, 23457.03, 2647.09, 2646.75, 2655.81, 2638.36, 3.9760000000000004, 3.9760000000000004, 3.9760000000000004, 3576.84, 3535.07, 1.33, 1.328, 1.34, 1.324, 1091.1, 1088.43, 1123.5, 1120.86, 1153.09, 1158.0749999999996, 1160.89, 1146.4899999999998, 11782.62, 12.3747, 12.3891, 6360.303333333332, 6351.1866666666665, 6384.47, 6329.87, 746.52, 751.97, 753.17, 745.59, 2.046, 2.0809, 2.0369, 90.6, 18.410999999999998, 18.39, 527.13, 5.645, 2536.45, 2592.01
2010-01-19, 1710.22, 3.47, 3.47, 3.47, 1.4386, 1.4340000000000002, 1.4334, 339.03, 339.18, 339.59, 336.68, 12.147, 164.74, 165.38, 164.13, 5.6240000000000006, 5.6135, 5.7095, 5.4815000000000005, 68983.2, 69748.16, 68983.2, 2.9530000000000003, 2.9530000000000003, 2.9530000000000003, 2.9530000000000003, 5897.63, 5922.93, 5877.65, 1581.09, 1551.99, 1479.53, 1452.67, 1479.74, 1444.96, 3.9389999999999996, 3.9389999999999996, 3.9389999999999996, 5274.85, 5253.65, 5292.5, 5228.95, 1143.13, 1141.875, 1149.11, 3.3960000000000004, 3.375, 3237.1, 3213.64, 3238.24, 1617.45, 1610.16, 1621.88, 1607.02, 2304.195, 2304.0, 2321.4700000000007, 2284.94, 144.855, 145.485, 3.491, 3.491, 3.687, 3.687, 3.687, 3.687, 1097.39, 1091.67, 1099.03, 1088.39, 1.0303, 1.0316, 3.248, 3.248, 69833.0, 70205.0, 69620.0, 24.638, 79.23, 77.23, 32482.73, 32262.53, 32491.48, 10887.61, 10781.03, 6603.78, 6618.16, 6624.37, 6589.88, 10667.54, 10657.68, 10749.995, 10542.28, 141.13, 141.13, 141.13, 141.13, 970.41, 975.83, 968.76, 1041.88, 1043.68, 1031.2, 0.8806, 0.8818, 0.8835, 0.8778, 77.1, 76.91, 76.39, 1836.64, 1825.21, 1821.71, 1.279, 1.2755, 643.5550000000002, 648.635, 635.815, 638.98, 639.34, 632.04, 1135.9, 1128.85, 11870.7, 1.6255, 1.638, 371.75, 371.75, 371.75, 23509.76, 23554.39, 23388.48, 2642.55, 2645.44, 2648.92, 2629.91, 3.9930000000000003, 3.9930000000000003, 3.9930000000000003, 3586.68, 3522.38, 1.318, 1.321, 1.3259999999999998, 1.314, 1095.88, 1087.02, 1124.6, 1120.7, 1159.23, 1156.1, 1160.7, 1148.61, 11711.12, 12.3929, 12.4365, 6409.04, 6393.65, 6424.68, 6373.7, 746.89, 744.19, 747.87, 743.56, 2.0445, 2.0445, 2.031, 90.57, 18.692999999999998, 18.403, 509.88, 5.568, 2552.71, 2554.73
2010-01-20, 1714.38, 3.477, 3.477, 3.477, 1.4301, 1.4385, 1.4251, 341.61, 338.68, 342.27, 335.72, 12.015, 165.54, 165.58, 164.2, 5.557, 5.64, 5.687, 5.444, 69396.2, 70036.48, 68867.3, 2.9739999999999998, 2.9739999999999998, 2.9739999999999998, 2.9739999999999998, 5905.33, 5988.8, 5849.67, 1580.67, 1556.26, 1484.03, 1479.52, 1485.73, 1454.91, 4.012, 4.012, 4.012, 5225.65, 5274.2, 5287.8, 5218.65, 1150.23, 1136.03, 1150.45, 3.437, 3.39, 3246.87, 3242.22, 3268.81, 1616.27, 1617.11, 1624.93, 1604.86, 2320.4, 2291.02, 2320.4, 2290.68, 145.585, 145.625, 3.514, 3.514, 3.698, 3.698, 3.698, 3.698, 1095.46, 1096.98, 1102.3, 1085.54, 1.0261, 1.0349, 3.2760000000000002, 3.2760000000000002, 70293.0, 70490.0, 69105.0, 24.7006, 79.15, 76.76, 32473.05, 32493.36, 32618.01, 10866.83, 10749.47, 6633.86, 6594.98, 6639.05, 6518.78, 10725.43, 10608.37, 10763.45, 10555.47, 140.9, 141.0, 142.25, 140.15, 973.58, 977.83, 960.65, 1045.81, 1045.92, 1033.29, 0.8735, 0.8804, 0.8814, 0.871, 77.63, 77.23, 75.37, 1850.3, 1836.15, 1833.75, 1.2865, 1.2758, 649.15, 649.15, 637.94, 638.28, 641.04, 632.13, 1138.4, 1130.5, 12022.6, 1.6331, 1.6458, 371.5, 375.25, 367.75, 23705.67, 23451.69, 23141.27, 2666.07, 2642.35, 2666.57, 2640.18, 4.024, 4.024, 4.024, 3532.44, 3462.47, 1.334, 1.317, 1.338, 1.315, 1096.69, 1088.15, 1130.3, 1121.9, 1156.38, 1159.15, 1159.41, 1148.76, 11746.18, 12.4059, 12.4841, 6368.8, 6409.04, 6410.04, 6360.0, 736.48, 747.77, 749.65, 735.35, 2.0454, 2.046, 1.9988, 90.32, 18.784000000000002, 18.48, 509.88, 5.555, 2547.36, 2556.92
2010-01-21, 1722.01, 3.426, 3.426, 3.426, 1.4101, 1.4291, 1.4078, 336.3, 340.89, 342.4, 335.07, 12.158, 167.62, 167.62, 164.91, 5.496, 5.595, 5.624, 5.4639999999999995, 69901.38, 69901.38, 67546.34, 3.025, 3.025, 3.025, 3.025, 5963.71, 5972.77, 5832.09, 1556.97, 1555.92, 1461.23, 1484.03, 1491.36, 1458.22, 4.01, 4.01, 4.01, 5221.7, 5226.1, 5256.7, 5201.4, 1138.04, 1147.95, 1147.95, 3.346, 3.38, 3151.85, 3252.04, 3255.13, 1613.52, 1613.88, 1618.49, 1596.76, 2291.25, 2304.31, 2304.47, 2268.68, 147.29, 147.32, 3.4960000000000004, 3.4960000000000004, 3.653, 3.653, 3.653, 3.653, 1095.76, 1093.01, 1097.22, 1082.72, 1.0313, 1.0493, 3.22, 3.22, 68482.0, 69850.0, 67810.0, 24.952, 79.03, 76.96, 32025.34, 32466.04, 32466.04, 10834.91, 10724.57, 6586.53, 6614.96, 6657.53, 6575.62, 10603.15, 10719.69, 10719.69, 10492.36, 139.2, 140.5, 140.5, 138.45, 976.06, 976.79, 957.16, 1040.22, 1044.64, 1028.99, 0.8658, 0.8732, 0.8740000000000001, 0.8646, 76.32, 77.5, 75.7, 1863.38, 1847.87, 1840.22, 1.2834, 1.2699, 639.61, 645.78, 633.02, 639.45, 643.37, 631.58, 1133.0, 1109.8, 11709.0, 1.6366, 1.6374, 369.25, 370.5, 362.25, 23126.02, 23629.38, 23101.0, 2667.27, 2666.58, 2689.78, 2655.0, 4.023, 4.023, 4.023, 3536.97, 3479.26, 1.338, 1.341, 1.348, 1.3319999999999999, 1092.88, 1080.35, 1144.3, 1126.9, 1151.92, 1152.33, 1160.86, 1151.47, 11699.1, 12.5382, 12.5547, 6382.04, 6368.8, 6423.52, 6368.8, 731.8, 738.3, 740.05, 723.15, 2.0211, 2.0445, 1.9989, 90.79, 17.866, 17.9, 499.38, 5.602, 2516.68, 2551.92
2010-01-22, 1684.35, 3.391, 3.391, 3.391, 1.4091, 1.4106, 1.4026, 332.17, 338.83, 339.68, 331.97, 12.093, 167.72, 167.72, 166.2, 5.615, 5.487, 5.718999999999999, 5.48, 68200.22, 68458.4, 65996.26, 3.069, 3.069, 3.069, 3.069, 5878.24, 5908.85, 5742.45, 1530.29, 1527.33, 1435.9, 1461.23, 1470.54, 1435.45, 3.91, 3.91, 3.91, 5094.15, 5220.2, 5220.35, 5085.45, 1116.48, 1138.68, 1141.58, 3.285, 3.34, 3158.86, 3154.19, 3176.15, 1613.65, 1610.99, 1617.08, 1593.45, 2265.7, 2298.23, 2308.98, 2259.82, 147.33, 147.38, 3.4610000000000003, 3.4610000000000003, 3.595, 3.595, 3.595, 3.595, 1098.43, 1093.95, 1100.32, 1081.74, 1.0465, 1.0526, 3.198, 3.198, 66577.0, 68845.0, 66250.0, 24.7675, 78.36, 75.66, 31205.3, 32033.85, 32151.8, 10704.79, 10649.84, 6578.95, 6625.24, 6666.18, 6576.26, 10389.88, 10603.91, 10651.14, 10334.18, 138.7, 139.45, 140.15, 137.55, 958.19, 968.06, 951.49, 1031.47, 1043.49, 1025.8, 0.87, 0.8654, 0.8725, 0.865, 74.58, 76.06, 74.23, 1854.56, 1861.04, 1831.81, 1.2737, 1.2641, 628.36, 643.77, 627.64, 634.88, 640.72, 629.22, 1107.5, 1089.8, 11444.0, 1.6295, 1.6314, 369.0, 372.0, 364.0, 22876.46, 23301.2, 22863.25, 2638.38, 2664.66, 2664.66, 2621.36, 4.155, 4.155, 4.155, 3544.66, 3474.88, 1.3459999999999999, 1.3319999999999999, 1.3519999999999999, 1.327, 1089.03, 1078.77, 1145.0, 1136.75, 1155.62, 1152.82, 1157.1, 1147.11, 11557.22, 12.6708, 12.7004, 6359.946666666668, 6346.513333333332, 6396.450000000003, 6346.156666666668, 718.99, 727.55, 730.34, 718.99, 1.9856, 2.0246, 1.9779, 89.88, 17.496, 17.615, 498.25, 5.58, 2484.26, 2546.24
