@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Now numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Low numeric

@data
2014-03-05, 1971.24, 2.478, 2.41, 1.372, 392.31, 6708.35, 6708.35, 9.236, 9.2715, 9.174, 174.03, 4.667, 46757.46666666667, 2.24, 2.24, 2.2230000000000003, 9590.11, 9421.16, 1184.22, 1121.68, 1191.05, 1356.54, 1288.78, 1288.78, 2.7030000000000003, 2.6860000000000004, 2.705, 2.675, 6297.95, 6302.15, 1873.91, 1849.23, 1876.23, 3.261, 3.265, 3.213, 2071.47, 2068.11, 1472.55, 1468.97, 4357.21, 4327.53, 138.05, 137.84, 137.82, 2.168, 2.173, 2.188, 2.1590000000000003, 2.701, 2.605, 2.7030000000000003, 2.603, 1207.4, 1206.17, 1.1092, 1.1077, 1.1117, 1.1058, 1.6, 1.5759999999999998, 47686.66666666666, 46981.66666666666, 17.3079, 17.2587, 17.2393, 102.85, 38539.47, 39137.03, 14553.95, 14546.34, 3.5810000000000004, 3.54, 3.5810000000000004, 3.54, 8445.22, 8446.44, 16169.32, 16169.32, 194.9, 194.9, 1343.66, 1363.51, 1343.66, 958.95, 0.8247, 0.8239, 111.32, 109.0, 1782.99, 1794.77, 1.1396, 1.1316, 1187.28, 456.81, 458.06, 1488.7, 10126.7, 10126.7, 1.6664, 1.664, 476.75, 458.0, 20475.12, 19990.39, 19986.52, 4568.65, 3.443, 3.503, 0.8371, 0.8351, 5914.81, 5938.95, 5895.37, 0.611, 0.583, 0.58, 966.01, 965.88, 969.13, 1071.45, 1071.15, 1069.95, 1355.47, 14212.74, 14328.48, 14212.74, 10.4701, 9148.73, 9148.89, 9019.98, 1345.82, 1350.44, 1343.56, 3.0888, 3.415, 3.4539999999999997, 102.21, 101.44, 21.49, 21.49, 21.01, 632.0, 644.63, 3.998, 3.9730000000000003, 3053.82
2014-03-06, 1975.62, 2.494, 2.455, 1.3706, 397.56, 6823.77, 6771.5, 9.204, 9.268, 9.201, 173.71, 4.523, 46589.0, 2.276, 2.2880000000000003, 2.276, 9599.0, 9534.43, 1182.05, 1188.19, 1190.02, 1351.11, 1356.27, 1330.67, 2.72, 2.713, 2.7489999999999997, 2.705, 6328.65, 6336.25, 1873.81, 1874.05, 1876.53, 3.253, 3.27, 3.2489999999999997, 2053.08, 2073.29, 1471.16, 1466.36, 4362.5, 4344.15, 138.035, 138.02, 137.52, 2.171, 2.18, 2.205, 2.167, 2.708, 2.6919999999999997, 2.719, 2.68, 1207.71, 1202.55, 1.1027, 1.109, 1.1103, 1.1027, 1.6019999999999999, 1.6, 47515.0, 46810.0, 17.3476, 17.2432, 17.2368, 100.85, 39088.4, 39219.63, 14905.95, 14897.63, 3.569, 3.5980000000000003, 3.608, 3.5660000000000003, 8459.61, 8474.29, 16395.88, 16343.96, 185.0, 200.9, 1364.1, 1368.14, 1361.99, 962.72, 0.8212, 0.8246, 109.36, 107.55, 1784.94, 1793.62, 1.1421, 1.1342, 1203.06, 457.49, 462.82, 1491.1, 10215.2, 10249.6, 1.6723, 1.6656, 475.25, 472.25, 20756.95, 20416.09, 20401.69, 4621.04, 3.364, 3.438, 0.8387, 0.8373, 5938.2, 5942.3, 5917.69, 0.619, 0.612, 0.608, 971.39, 965.65, 971.57, 1071.3, 1068.15, 1067.75, 1365.9, 14289.86, 14309.2, 14260.97, 10.4371, 9161.33, 9207.24, 9098.22, 1351.64, 1357.39, 1343.54, 3.0387, 3.373, 3.4189999999999996, 102.31, 102.2, 21.2, 21.29, 21.16, 641.0, 644.38, 4.061, 4.056, 3092.86
2014-03-07, 1974.68, 2.524, 2.47, 1.3723, 398.58, 6775.42, 6770.95, 9.245, 9.285, 9.208, 173.81, 4.662, 47093.13, 2.299, 2.299, 2.299, 9587.44, 9505.32, 1164.63, 1182.74, 1194.94, 1337.98, 1351.5, 1301.96, 2.773, 2.74, 2.7910000000000004, 2.738, 6401.15, 6406.6, 1877.03, 1874.18, 1881.94, 3.2760000000000002, 3.278, 3.247, 2059.58, 2050.03, 1475.52, 1459.81, 4371.71, 4341.0, 137.17, 137.97, 137.04, 2.2230000000000003, 2.189, 2.245, 2.185, 2.739, 2.7030000000000003, 2.748, 2.698, 1208.96, 1196.31, 1.0985, 1.1027, 1.1048, 1.0953, 1.651, 1.6130000000000002, 46980.0, 46850.0, 17.4188, 17.3381, 17.2539, 100.13, 39023.26, 39591.79, 14933.76, 14871.56, 3.572, 3.56, 3.583, 3.549, 8484.21, 8499.57, 16360.56, 16360.56, 200.65, 200.65, 1370.61, 1376.45, 1370.5, 967.67, 0.828, 0.821, 108.54, 107.37, 1790.57, 1793.88, 1.1516, 1.138, 1202.07, 462.01, 462.87, 1504.3, 10304.0, 10358.9, 1.6740000000000002, 1.6685, 485.75, 473.75, 20838.05, 20835.26, 20754.4, 4657.01, 3.4139999999999997, 3.372, 0.8414, 0.8403, 5932.34, 5961.93, 5930.41, 0.621, 0.617, 0.614, 969.05, 970.85, 972.98, 1064.55, 1071.25, 1064.05, 1367.16, 14304.17, 14323.28, 14264.68, 10.312, 9248.82, 9251.88, 9161.33, 1352.21, 1354.08, 1348.22, 2.9996, 3.449, 3.384, 103.07, 102.29, 21.225, 21.595, 21.1, 640.88, 648.88, 4.106, 4.05, 3112.44
2014-03-10, 1954.42, 2.565, 2.502, 1.3854, 396.0, 6788.49, 6706.38, 9.254, 9.367, 9.241, 173.0, 4.618, 46244.07, 2.318, 2.335, 2.312, 9543.24, 9346.82, 1158.87, 1163.07, 1179.2, 1339.36, 1337.5, 1322.1, 2.793, 2.778, 2.8280000000000003, 2.752, 6526.65, 6537.8, 1878.04, 1878.52, 1883.57, 3.156, 3.272, 3.147, 2057.91, 2058.38, 1478.22, 1468.81, 4371.39, 4319.15, 137.25, 137.11, 136.57, 2.2119999999999997, 2.221, 2.242, 2.197, 2.79, 2.7439999999999998, 2.821, 2.721, 1213.09, 1202.91, 1.1083, 1.0985, 1.1102, 1.0977, 1.653, 1.632, 47325.0, 46400.0, 17.4372, 17.3822, 17.3431, 101.57, 39176.5, 39217.34, 15280.76, 15145.59, 3.5869999999999997, 3.5869999999999997, 3.5869999999999997, 3.568, 8378.58, 8494.55, 16424.53, 16398.86, 198.0, 198.0, 1372.52, 1376.32, 1356.6, 966.36, 0.8302, 0.8277, 109.09, 107.82, 1781.2, 1783.69, 1.1543, 1.1456, 1199.06, 457.87, 458.45, 1494.6, 10164.2, 10345.3, 1.6713, 1.6707, 481.0, 478.0, 20634.21, 20852.65, 20625.13, 4680.5, 3.362, 3.388, 0.8473, 0.8443, 5962.01, 5975.52, 5961.93, 0.625, 0.62, 0.62, 961.07, 968.42, 969.98, 1065.15, 1063.35, 1060.85, 1363.755, 14276.45, 14335.52, 14268.77, 10.2221, 9296.3, 9307.18, 9229.39, 1355.08, 1358.0, 1351.07, 3.0146, 3.417, 3.427, 103.28, 103.05, 21.475, 21.54, 20.76, 646.0, 662.88, 4.183, 4.14, 3082.61
2014-03-11, 1963.87, 2.548, 2.4859999999999998, 1.3861, 392.01, 6712.67, 6671.62, 9.297, 9.404, 9.264, 173.29, 4.651, 45533.2, 2.347, 2.371, 2.318, 9382.98, 9216.07, 1145.46, 1158.32, 1167.585, 1324.03, 1338.0, 1313.23, 2.7969999999999997, 2.775, 2.819, 2.773, 6537.25, 6562.2, 1877.17, 1877.86, 1877.87, 3.111, 3.153, 3.09, 1999.06, 2042.35, 1481.09, 1475.51, 4339.93, 4307.84, 137.515, 137.11, 137.07, 2.2030000000000003, 2.204, 2.2230000000000003, 2.185, 2.779, 2.79, 2.804, 2.764, 1215.95, 1211.11, 1.1109, 1.1077, 1.1132, 1.1071, 1.6280000000000001, 1.618, 46400.0, 45500.0, 17.5413, 17.4153, 17.3704, 100.85, 38914.4, 38920.32, 15197.53, 15088.11, 3.572, 3.6, 3.6, 3.569, 8367.55, 8404.33, 16453.1, 16334.2, 201.5, 202.3, 1356.25, 1367.19, 1354.35, 962.7, 0.8337, 0.8298, 108.85, 107.75, 1778.92, 1786.62, 1.1503, 1.1421, 1193.24, 453.55, 458.63, 1497.2, 10194.6, 10292.0, 1.6646, 1.6623, 472.0, 470.25, 20753.36, 20620.4, 20564.3, 4654.58, 3.307, 3.362, 0.8467, 0.8437, 5966.31, 5975.23, 5957.61, 0.628, 0.63, 0.621, 960.8, 960.47, 962.17, 1067.3, 1064.6, 1064.5, 1360.35, 14298.97, 14323.37, 14266.75, 10.2991, 9343.78, 9362.48, 9297.45, 1349.05, 1355.9, 1338.48, 3.0023, 3.3710000000000004, 3.4189999999999996, 103.27, 102.97, 20.8, 20.885, 20.6, 654.88, 656.38, 4.216, 4.188, 3078.49
2014-03-12, 1932.54, 2.528, 2.483, 1.3832, 392.58, 6689.45, 6660.59, 9.38, 9.39, 9.304, 173.19, 4.605, 45697.62, 2.342, 2.371, 2.342, 9375.29, 9259.18, 1132.05, 1153.57, 1155.97, 1308.7, 1338.5, 1304.36, 2.78, 2.806, 2.8080000000000003, 2.773, 6511.9, 6562.85, 1867.63, 1878.26, 1882.35, 3.031, 3.1310000000000002, 3.0260000000000002, 2001.16, 1994.42, 1476.84, 1473.16, 4354.43, 4295.47, 137.275, 137.42, 136.94, 2.224, 2.211, 2.237, 2.178, 2.77, 2.783, 2.799, 2.763, 1213.09, 1209.07, 1.1105, 1.1109, 1.1134, 1.1069, 1.639, 1.611, 46000.0, 45695.0, 17.4843, 17.514, 17.4589, 99.32, 38671.01, 38982.32, 15179.47, 15124.36, 3.5639999999999996, 3.569, 3.572, 3.556, 8359.51, 8411.06, 16419.39, 16325.17, 206.65, 207.55, 1363.48, 1365.53, 1353.24, 956.57, 0.8340000000000001, 0.8334, 108.7, 107.83, 1775.14, 1776.37, 1.1464, 1.1351, 1183.43, 453.8, 455.76, 1502.2, 10163.3, 10245.0, 1.6617, 1.6596, 478.0, 468.25, 20833.92, 20821.56, 20694.56, 4672.54, 3.325, 3.3160000000000003, 0.8469, 0.8456, 5959.78, 5962.06, 5927.72, 0.628, 0.628, 0.625, 959.51, 960.04, 962.71, 1065.58, 1066.95, 1063.25, 1370.79, 14302.06, 14330.38, 14260.06, 10.2835, 9354.55, 9376.21, 9313.4, 1364.28, 1366.06, 1351.84, 2.98, 3.4, 3.3789999999999996, 103.02, 103.24, 21.0, 21.26, 20.79, 639.5, 667.38, 4.2010000000000005, 4.178, 3086.76
2014-03-13, 1934.38, 2.4859999999999998, 2.439, 1.3841, 388.51, 6685.52, 6598.36, 9.38, 9.39, 9.318, 173.71, 4.49, 45861.81, 2.318, 2.336, 2.318, 9267.1, 9142.54, 1100.14, 1126.91, 1126.91, 1274.21, 1307.08, 1271.76, 2.75, 2.758, 2.76, 2.7230000000000003, 6516.9, 6546.15, 1868.2, 1866.15, 1868.38, 3.0260000000000002, 3.051, 2.988, 1997.69, 1996.24, 1488.58, 1475.21, 4323.33, 4270.22, 137.865, 137.21, 137.21, 2.187, 2.2159999999999997, 2.2159999999999997, 2.164, 2.7319999999999998, 2.77, 2.773, 2.714, 1224.93, 1212.3, 1.1119, 1.1104, 1.1154, 1.1088, 1.597, 1.577, 45840.0, 45730.0, 17.4886, 17.4755, 17.4539, 97.55, 38689.51, 38777.38, 15003.8, 14828.18, 3.54, 3.557, 3.5580000000000003, 3.5389999999999997, 8310.36, 8368.65, 16350.67, 16260.03, 203.8, 203.8, 1354.84, 1355.22, 1342.68, 962.25, 0.8366, 0.8340000000000001, 108.55, 107.61, 1769.61, 1781.46, 1.1399, 1.1325, 1177.48, 450.47, 455.1, 1525.2, 10070.4, 10169.0, 1.662, 1.6569999999999998, 484.25, 472.0, 20781.46, 20744.75, 20644.85, 4667.39, 3.35, 3.323, 0.8467, 0.8437, 5945.23, 5947.93, 5933.25, 0.623, 0.627, 0.622, 962.77, 958.89, 965.55, 1070.65, 1069.75, 1067.45, 1368.4, 14267.23, 14329.78, 14201.18, 10.3361, 9351.11, 9354.55, 9293.49, 1356.42, 1364.92, 1356.41, 2.9595, 3.417, 3.403, 102.77, 103.0, 21.115, 21.285, 20.945, 658.5, 684.38, 4.197, 4.172, 3066.2
2014-03-14, 1919.9, 2.475, 2.381, 1.3844, 386.06, 6620.9, 6552.46, 9.331, 9.4125, 9.316, 173.54, 4.383, 45443.83, 2.3, 2.3080000000000003, 2.3, 9226.96, 9017.35, 1077.89, 1104.49, 1111.19, 1248.56, 1274.24, 1247.79, 2.694, 2.737, 2.766, 2.688, 6493.1, 6561.45, 1846.34, 1869.06, 1874.4, 2.99, 3.04, 2.971, 2019.11, 2000.69, 1483.99, 1479.82, 4339.9, 4242.94, 137.795, 137.8, 137.29, 2.1390000000000002, 2.186, 2.1919999999999997, 2.137, 2.645, 2.734, 2.755, 2.642, 1222.93, 1218.86, 1.1075, 1.1119, 1.1124, 1.104, 1.548, 1.547, 46225.0, 45550.0, 17.4908, 17.4194, 17.4194, 97.67, 38634.0, 38715.05, 14847.72, 14790.48, 3.53, 3.535, 3.542, 3.52, 8205.9, 8324.73, 16341.55, 16084.1, 206.05, 206.05, 1349.44, 1351.25, 1336.7, 966.48, 0.8342, 0.8364, 108.51, 106.98, 1778.24, 1787.62, 1.1514, 1.137, 1171.87, 454.24, 457.38, 1526.0, 9950.3, 10117.8, 1.6625, 1.6605, 484.25, 477.5, 20591.82, 20856.06, 20591.82, 4691.29, 3.344, 3.3489999999999998, 0.8523, 0.8509, 5933.72, 5937.15, 5907.64, 0.636, 0.622, 0.621, 966.18, 962.5, 968.49, 1070.0, 1067.5, 1067.0, 1373.34, 14319.0, 14328.66, 14215.26, 10.3684, 9386.08, 9406.83, 9342.09, 1370.5, 1370.73, 1361.24, 2.9326, 3.397, 3.427, 101.84, 102.74, 21.185, 21.185, 21.15, 682.38, 696.25, 4.207, 4.122, 3032.17
2014-03-17, 1927.53, 2.4, 2.349, 1.3847, 379.8, 6553.78, 6500.37, 9.381, 9.45, 9.365, 174.04, 4.425, 44965.66, 2.2319999999999998, 2.3, 2.226, 9094.24, 8913.27, 1062.47, 1064.19, 1065.25, 1237.43, 1248.29, 1182.89, 2.6639999999999997, 2.6889999999999996, 2.6910000000000003, 2.642, 6504.2, 6518.45, 1841.13, 1845.07, 1852.44, 3.013, 3.0210000000000004, 2.977, 2004.34, 2008.82, 1490.56, 1479.71, 4272.34, 4241.94, 137.915, 137.66, 137.52, 2.126, 2.125, 2.145, 2.094, 2.656, 2.647, 2.667, 2.61, 1227.84, 1219.73, 1.1105, 1.1071, 1.1113, 1.1063, 1.547, 1.506, 45650.0, 45150.0, 17.5023, 17.4567, 17.4118, 98.06, 38037.5, 38037.5, 14526.28, 14280.75, 3.475, 3.495, 3.502, 3.472, 8114.02, 8186.01, 16106.32, 16046.99, 200.5, 201.35, 1324.18, 1329.95, 1317.92, 967.22, 0.8359, 0.8341, 108.69, 107.24, 1777.0, 1784.76, 1.1464, 1.1393, 1173.23, 452.07, 456.62, 1532.4, 9812.0, 9944.3, 1.6646, 1.6588, 472.25, 480.5, 20346.57, 20430.18, 20111.77, 4676.23, 3.345, 3.366, 0.8540000000000001, 0.8522, 5915.09, 5918.49, 5890.76, 0.625, 0.635, 0.614, 964.59, 965.32, 969.35, 1071.23, 1068.4, 1068.4, 1373.035, 14245.03, 14276.85, 14205.73, 10.4798, 9377.055, 9398.735, 9349.125, 1372.18, 1372.18, 1360.51, 2.9569, 3.4130000000000003, 3.428, 101.36, 101.83, 21.22, 21.71, 21.16, 672.63, 690.88, 4.067, 4.067, 2977.54
2014-03-18, 1940.21, 2.439, 2.384, 1.3879, 382.73, 6527.89, 6527.87, 9.432, 9.5145, 9.38, 172.68, 4.5360000000000005, 45117.8, 2.241, 2.241, 2.228, 9197.81, 9047.49, 1114.66, 1070.41, 1119.24, 1283.7, 1237.52, 1237.52, 2.6839999999999997, 2.665, 2.695, 2.66, 6510.424999999997, 6546.7, 1858.83, 1842.81, 1862.3, 3.002, 3.04, 2.9810000000000003, 2023.67, 2009.88, 1486.52, 1481.03, 4301.28, 4273.01, 137.48, 138.09, 137.37, 2.1390000000000002, 2.126, 2.146, 2.117, 2.694, 2.642, 2.699, 2.638, 1222.52, 1218.3, 1.1054, 1.1102, 1.111, 1.1043, 1.567, 1.541, 45410.0, 45220.0, 17.4783, 17.5053, 17.4318, 97.37, 37994.235, 38450.27, 14254.32, 14203.21, 3.515, 3.48, 3.515, 3.467, 8161.78, 8187.15, 16066.37, 16066.37, 195.35, 195.5, 1328.49, 1350.48, 1327.24, 970.22, 0.8368, 0.8358, 108.6, 106.16, 1784.88, 1787.04, 1.1509, 1.1364, 1186.75, 456.54, 457.82, 1525.6, 9975.0, 9992.5, 1.6637, 1.6604, 479.0, 476.5, 20858.84, 20415.94, 20415.45, 4845.78, 3.319, 3.341, 0.8534, 0.852, 5896.18, 5914.11, 5887.72, 0.631, 0.62, 0.62, 965.94, 966.11, 967.95, 1067.75, 1072.25, 1067.75, 1372.73, 14227.71, 14315.22, 14219.97, 10.473, 9368.03, 9390.64, 9356.16, 1377.1, 1377.29, 1366.75, 2.945, 3.3789999999999996, 3.407, 101.77, 101.32, 21.37, 21.39, 21.37, 686.38, 694.13, 4.0310000000000015, 4.016, 3001.69
2014-03-19, 1937.68, 2.43, 2.403, 1.388, 384.14, 6568.35, 6534.86, 9.447, 9.496, 9.426, 172.39, 4.456, 46150.96, 2.265, 2.267, 2.241, 9315.07, 9105.69, 1161.26, 1121.6, 1164.38, 1335.86, 1285.53, 1278.82, 2.68, 2.693, 2.695, 2.6630000000000003, 6516.65, 6574.95, 1872.25, 1858.92, 1873.76, 2.9939999999999998, 3.03, 2.989, 2025.2, 2026.22, 1490.24, 1483.63, 4334.66, 4284.11, 137.7, 137.38, 137.2, 2.126, 2.137, 2.1430000000000002, 2.121, 2.674, 2.694, 2.701, 2.661, 1224.88, 1219.14, 1.1136, 1.1052, 1.1147, 1.1023, 1.571, 1.551, 45375.0, 45305.0, 17.4998, 17.4632, 17.4403, 97.75, 37950.97, 38863.04, 14491.41, 14399.72, 3.535, 3.543, 3.5610000000000004, 3.535, 8240.07, 8286.37, 16245.93, 16245.93, 191.6, 191.85, 1347.08, 1362.08, 1344.04, 976.29, 0.8397, 0.8365, 106.85, 105.85, 1774.85, 1780.5, 1.1553, 1.1456, 1189.27, 454.12, 458.33, 1511.6, 10051.4, 10109.3, 1.6593, 1.6544, 486.25, 477.0, 21038.03, 20832.22, 20726.56, 4802.02, 3.306, 3.319, 0.8563, 0.8539, 5914.41, 5920.03, 5905.4, 0.621, 0.632, 0.615, 960.44, 965.17, 970.41, 1069.5, 1067.5, 1066.1, 1377.69, 14232.0, 14372.46, 14228.58, 10.453, 9331.69, 9401.95, 9315.07, 1373.08, 1381.21, 1372.63, 2.918, 3.366, 3.3810000000000002, 101.44, 101.75, 21.07, 21.07, 20.655, 676.25, 693.38, 4.099, 4.083, 3037.93
2014-03-20, 1919.52, 2.494, 2.401, 1.3809, 388.01, 6605.28, 6566.85, 9.434, 9.4865, 9.425, 172.42, 4.484, 46567.23, 2.256, 2.265, 2.247, 9325.93, 9221.59, 1155.81, 1160.78, 1177.77, 1319.02, 1335.84, 1312.51, 2.697, 2.697, 2.718, 2.6839999999999997, 6524.05, 6541.2, 1860.77, 1872.25, 1874.14, 3.028, 3.034, 2.928, 2021.73, 2019.98, 1481.07, 1477.84, 4334.3, 4283.53, 137.875, 137.63, 137.5, 2.158, 2.128, 2.1630000000000003, 2.119, 2.773, 2.674, 2.793, 2.661, 1215.92, 1211.96, 1.1238, 1.1137, 1.1274, 1.1121, 1.599, 1.569, 46425.0, 46180.0, 17.5594, 17.4857, 17.4693, 99.34, 38804.75, 39339.68, 14495.73, 14302.37, 3.5239999999999996, 3.5410000000000004, 3.553, 3.515, 8226.55, 8264.81, 16335.71, 16126.29, 191.2, 191.2, 1359.64, 1362.94, 1356.63, 968.16, 0.8362, 0.8396, 106.87, 105.71, 1773.58, 1782.73, 1.1557, 1.1471, 1189.56, 457.66, 460.56, 1493.0, 10093.3, 10135.5, 1.6542, 1.6508, 487.75, 482.25, 20976.99, 21034.49, 20915.34, 4816.71, 3.3360000000000003, 3.302, 0.8619, 0.8525, 5907.94, 5916.09, 5894.52, 0.618, 0.621, 0.609, 952.52, 959.78, 964.44, 1070.68, 1069.3, 1068.3, 1379.87, 14368.98, 14380.91, 14297.35, 10.4204, 9318.63, 9346.38, 9284.95, 1364.27, 1381.12, 1360.26, 2.9108, 3.385, 3.363, 102.34, 101.41, 20.775, 20.785, 20.5, 691.38, 718.38, 4.066, 4.062, 3071.41
2014-03-21, 1934.94, 2.5140000000000002, 2.4530000000000003, 1.3749, 385.67, 6573.13, 6492.62, 9.503, 9.5185, 9.389, 172.44, 4.369, 47278.48, 2.385, 2.39, 2.256, 9296.9, 9156.63, 1150.82, 1142.8, 1157.19, 1320.5, 1316.67, 1302.73, 2.766, 2.76, 2.7939999999999996, 2.753, 6483.1, 6523.65, 1872.01, 1860.09, 1873.49, 2.9760000000000004, 3.0239999999999996, 2.955, 1993.48, 2017.22, 1484.32, 1478.16, 4329.61, 4287.41, 138.745, 137.82, 137.81, 2.19, 2.204, 2.228, 2.185, 2.773, 2.7680000000000002, 2.793, 2.7430000000000003, 1218.79, 1212.64, 1.1241, 1.1239, 1.128, 1.1232, 1.651, 1.626, 46500.0, 46395.0, 17.5617, 17.6357, 17.5045, 99.08, 38817.42, 39770.65, 14548.76, 14207.83, 3.5389999999999997, 3.568, 3.571, 3.535, 8261.69, 8261.69, 16221.98, 16160.33, 184.15, 184.35, 1349.39, 1352.47, 1342.71, 973.7, 0.8348, 0.836, 106.75, 105.41, 1770.35, 1784.39, 1.1573, 1.1459, 1190.08, 455.77, 464.45, 1488.7, 10079.9, 10085.5, 1.6505, 1.6481, 478.5, 478.0, 21094.49, 20820.83, 20810.06, 4691.14, 3.378, 3.3760000000000003, 0.8558, 0.8499, 5911.24, 5922.01, 5908.33, 0.601, 0.619, 0.598, 958.31, 952.12, 959.08, 1077.23, 1076.55, 1074.45, 1380.34, 14332.21, 14377.61, 14264.81, 10.4377, 9305.64, 9319.77, 9259.37, 1361.47, 1361.47, 1351.36, 2.9319, 3.4389999999999996, 3.425, 102.4, 102.3, 20.48, 20.48, 20.25, 714.63, 722.88, 4.141, 4.138, 3054.57
