@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric
@attribute Brazil_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric

@data
2011-1-17, -0.39465508, 0.625904084, 0.23509888, 0.698694838, -0.274272759, -0.212402158, 0.430925124, -0.343783671, -0.023636471000000003, -0.058868547, 0.33347228, 0.24562676600000002, 0.062261578, 0.577020391, 0.21999284, 0.347168497, 0.353478733, 0.773449585, 0.116252034, 0.259152806, -0.019950788, -0.223813787, 0.4506095000000001, 0.017429498, -0.038206383999999996, -0.09189576099999999, -0.653362755, -0.039026293999999996, -0.93607984, 0.00924463, -0.332238188, 0.934249755, 0.767383045, 0.22543623399999999, 0.197256197, 0.003536975, -1.7958658580000002, -2.357014905, 0.036384279, -0.09532434099999999, 0.00511291, 0.145597589, 0.042990413, 1.1666772779999999, 0.52733997, 0.402213735, 0.109028487, 0.348100278, 0.135880002, 0.066324719, -0.878654603, -0.001934835, -0.11879008, -0.4438777, 0.276096794, 0.409065277, 0.79924567, -0.210249082, -0.017258975, 0.040356935, -0.026802466, 0.090138814, 0.114516305, 0.24972253100000005
2011-1-18, -0.160487654, 0.16310507800000001, 0.411147903, 0.485692876, 0.459649979, 1.204777988, 0.767437677, 0.217635909, -0.20686801800000001, 0.094245155, 0.094961125, 0.392068149, 0.9710148809999999, 0.61353519, 0.219509934, 0.345967407, 0.352233662, -0.162805842, 0.431955411, 0.77544882, -0.184581615, 0.805875413, 0.472021827, -0.254426321, 0.205003475, -0.13651811, 2.288771499, 0.5768386120000001, 0.3654125170000001, -0.59608344, 0.031367002000000005, 0.8320274190000001, 0.5563991629999999, 0.224929162, 0.196867863, 1.22551837, 0.597472029, 0.603038895, 0.153482004, -0.286245885, -0.062203892000000004, 0.37494261100000004, 0.7674788359999999, 0.8034276779999999, 1.07321038, 0.400602456, 0.108909744, 0.34689274299999995, 0.440005332, 0.687523705, 0.131940304, -0.756535031, -0.429313196, 0.036176974, 0.352503904, 1.034282817, 0.612077661, 0.257179276, 0.333230762, -0.224114747, 0.223413762, 0.22964697399999998, 0.114385315, 0.24910047100000002
2011-1-19, 0.9162977940000001, 0.5740781629999999, 0.142900327, -1.215268188, 1.162662657, 0.427413135, 0.153078279, 0.134807495, 0.112532575, -0.31777790899999997, -0.219389268, 0.885714769, 0.12227074199999999, -0.308348077, 0.427620245, 0.11495285599999999, 0.047100588, 0.824675022, 1.086805716, 0.58294082, 1.2278217409999999, 0.173073119, -0.503123698, -0.045424368, -0.5860119979999999, 2.7389424289999997, 0.246414713, 1.8312210080000002, -0.404942725, 0.281230539, 0.104618911, -0.58532822, 0.306007317, 0.656149811, -0.06579494400000001, -0.57651488, 0.9643557909999999, 0.299275805, 0.362392551, 0.765513612, 0.614752351, 0.16686572, -1.6102620090000002, -0.20810030399999999, 0.44599399, 0.10052427300000001, -0.112649106, -0.871209772, 0.621895435, 0.04938956, 1.00142503, 0.37140294799999996, 0.48845858799999997, 0.403667214, 1.000106168, 0.053934029, -0.552387308, 0.172758071, 0.009724352, -0.035938904, -0.588497548, -0.426793656, 0.217627856, -0.08834897800000001
2011-1-20, -0.426811111, -1.9676180019999998, -1.852309212, -0.8331935359999999, -1.112891905, -0.9208717190000001, -0.683058555, -1.554239294, 1.017570845, 0.991794085, 0.39220347, -1.2351728309999999, -1.127145848, -0.969447086, -0.088810322, -0.274848779, -0.388886429, 0.244916821, 0.526123159, 0.41728486600000003, -1.8909844969999998, -1.8314053940000001, -1.816720526, 1.0102775640000001, 0.952214859, -0.510536299, 0.612168017, 0.21156356899999998, -2.2680715730000003, -0.693236518, -1.993655386, -0.7850326440000001, -1.553206115, -1.82459163, -1.817787183, 0.361093296, -1.417901993, -0.316651153, -1.134686609, -1.044584778, -2.1533168369999998, -2.134352591, -1.48925104, -0.660532284, -1.693361916, -1.055989865, -0.868994284, -0.598942858, -1.5302069409999999, -1.052288776, -1.2214920759999999, -0.044675375, -0.271550058, -0.906303237, -1.8659787, -1.742676659, -1.294995409, -0.4546676220000001, -0.3747251270000001, 1.069566781, 1.049421473, 0.397040245, -1.346362649, -2.730186802
2011-1-21, -1.743992861, 0.383506424, 1.764245373, 0.834555092, 0.103242263, 1.180505402, 0.46435963399999997, -0.08108916, -0.503660322, -0.15198456800000001, 0.349236415, -0.384316929, 0.545577225, 0.21502093100000005, 0.008965045, 0.59006825, 0.874222695, 1.138616143, 1.57010877, 1.038877089, -1.36715146, -0.44418370799999995, 0.131314165, -0.636788372, -0.117472273, 1.145827405, 2.383225686, 1.3789168369999998, -2.159160655, -2.284380306, -3.8356825110000003, -0.67561823, -0.5216718889999999, 0.166642088, 0.31833757, -0.26437425600000003, 0.637376238, -0.20769881899999998, -1.559693063, -1.583417302, -1.057481617, -0.054436110999999995, 0.175991271, -0.808720113, -0.479522513, 0.21704337, 0.612459578, 0.85033746, -0.053283801, -0.16002085, -1.525201534, -1.388470545, -1.32559424, -1.6680747390000001, -0.082020144, 0.793115937, 0.6979435620000001, 0.228372145, -0.214344167, -0.533570476, -0.106515178, 0.431421895, -0.704380365, 0.9886363640000001
2011-1-24, 0.591327201, 0.660903514, -0.60994038, 0.134213175, 0.9399764909999999, -0.409963189, 0.40101565299999997, -0.733879108, 0.03531697, -0.081962414, 0.14156786400000002, 0.469372987, -0.467085691, -0.331449708, 0.412185956, 0.509434956, 0.200034398, 1.3354603459999999, -0.336051618, 0.329022529, 0.37076091, 0.353565115, 0.255471345, -0.07314269799999999, -0.321699125, 1.7705422290000001, -0.11062756, 0.279536607, -0.9906673690000001, -1.6338137480000001, 0.36439228700000004, -0.111276599, -1.0830408679999999, -0.8793045070000001, -0.11055040099999999, 0.820679365, 0.44008749, 0.67249084, 0.687039395, 0.195017308, 1.308625549, 0.164261816, -0.00087841, -0.0052908090000000005, -0.46406710100000004, -0.026487383, 0.05576165, 0.031199544, -0.311112675, -0.288484272, -4.261005196, -1.525273426, -1.838339995, -3.724424552, 0.869882168, 0.254711017, 0.470612425, 0.227851795, -0.21480458800000002, 0.0, -0.20437177899999998, 0.08054412, -0.653956994, -1.800382581
2011-1-25, 0.21660199, 0.29919383899999996, 0.215618521, 0.050262482000000004, 0.37977679200000003, 0.33547476800000003, 0.235483859, 0.031318059, 0.28832009399999997, -0.134762993, -0.123696766, 0.226811171, 0.175749899, 0.617535259, 0.889207058, 0.423666776, 0.11389598699999999, 0.06746727799999999, 0.067436946, -0.419038943, 1.03022909, 0.06543075200000001, 0.285398794, 0.34506796799999995, 0.12146030000000001, -0.105047824, -0.641618233, -0.594931854, 2.625475933, 1.4463399909999999, 0.762866983, -1.116290761, 0.263901758, 0.416631081, -0.014339659, -0.972445915, 0.80810201, 0.791348158, 1.153298515, 0.729891489, -0.266120601, -0.18125480100000002, 0.900378598, -0.6772594270000001, 0.15252559699999998, 0.380272581, -0.051860395, -0.109164347, 0.065045584, -0.166724884, -0.46799767600000003, -3.128814713, -2.688102122, -1.356259339, 0.4811415, 0.16408292800000002, 0.46703351200000004, -0.447948396, -0.346839986, 0.223513634, 0.044519632999999996, -0.022355361, -1.985942207, -1.3177495129999999
2011-1-26, 1.140094025, -0.31211158699999997, 0.248255317, 0.5023723139999999, 0.249981289, 0.7072278609999999, 0.78184311, 0.031308254, -0.475240554, -0.07040600799999999, -0.09436187800000001, -0.055658575, 0.8276448590000001, 0.619140104, -0.0019200139999999998, -0.019383425, 0.534034907, -0.8090614890000001, -0.381885165, 0.35219320299999995, -0.261639608, 0.638790155, 0.702996629, -0.357775539, -0.23222765199999998, -1.160430965, -0.397037419, 0.39523088100000003, 1.974716868, 1.617536956, 2.021798495, 0.9087757809999999, 0.383697534, 0.749560876, 0.981488155, -0.7305622959999999, -0.329672236, -0.650257259, -0.597453084, 0.429930921, 0.501607048, 1.712077061, 0.665993418, 0.9786007659999999, 0.28730511, 0.294992121, 0.656722891, 0.8508512420000001, -0.166111211, 0.9806668740000001, 1.9704536209999999, -0.23136910600000002, 0.582901554, 1.3717507709999999, -0.23873885399999997, -0.11217871300000001, 0.021282127, -0.325473962, 0.268601607, -0.401427297, -0.21359914600000002, -0.138634229, -0.068298236, -0.104505341
2011-1-27, 0.215592809, 0.288152499, 0.45400764899999996, 0.402665926, -0.85931434, -0.14780538699999998, -0.909196527, -0.644457751, -0.18864587600000002, -0.246594645, -0.401416765, 0.39123685799999997, 0.269381052, 0.382376803, 0.054345784, -0.025766726, 0.037216633, -0.75222041, 1.046317593, -0.364630811, 0.38676262899999997, -0.078300708, 0.050464271, -0.27888168399999996, -0.19455252899999997, -0.66075595, 0.804639161, -0.832341335, 0.36839039100000004, 1.363901169, 2.3797182169999997, 0.658410768, 1.283037337, 0.757564635, 0.641289425, -0.735938787, -0.330762669, -0.654513279, 0.7379421070000001, 0.197210197, 0.503413558, -0.25588927899999997, 0.7696897890000001, 0.858858162, 1.6020376840000001, 0.428802526, 0.11925462, 0.18885887399999998, 1.298770626, 0.14297447800000002, 0.883372356, 1.698916048, 0.966894592, 1.766201422, -0.594034512, -0.455718244, -0.584222053, 0.87803777, 0.457286015, -0.18360949399999998, -0.272029968, -0.506045678, -0.14808064699999998, -0.953155876
2011-1-28, -0.337587056, 0.5111062, -0.106825901, -0.107868898, 0.535419789, -0.365225477, 0.08661021199999999, -1.340150886, 0.13584549099999998, -0.211889347, -0.059269796, 0.489141425, -0.040667674, -0.162347931, 0.041717562, -0.158037976, -1.109113339, 1.680211853, 0.254407498, 0.649588289, -0.323293913, -0.781953383, -1.215575507, 0.17828427600000002, -0.240183793, 1.670393266, 0.56700889, 1.261826671, -0.7685041340000001, -0.995357066, -0.960540053, -0.378811578, -0.435492964, 0.36864882200000004, -0.302499602, -1.6442731469999998, -1.944002934, -1.950716893, -1.12915201, -0.960107532, -0.021442294, -0.438940406, -1.150865509, 0.026676152, -0.15635268900000002, 0.16338987800000002, 0.10604861300000001, -1.4917993530000002, -0.49424738799999995, 0.00259313, -0.49457287299999997, -0.010179981999999999, -0.531457205, -0.75458615, -0.23037928800000002, 0.113122515, -0.200573285, -1.9596948019999998, -1.978561824, 0.13459554, -0.19675356600000002, -0.054012693, 2.361396304, -0.11735711800000001
2011-1-31, -1.809409499, -1.044501251, -0.7677753709999999, -1.077084948, -1.252022411, -1.08214847, -0.936772575, -1.489885708, 0.0058983130000000005, 0.819865518, 0.385482149, -0.8512368859999999, -0.973356016, -0.981443938, -1.3836115009999999, -0.8015671109999999, -0.317095292, -1.787157611, -1.104086902, -1.30442687, -1.604907151, -1.166210153, -1.04161348, 0.24077886699999998, 0.764157856, -0.774348549, -0.387734808, -1.026751545, -2.249104688, -0.7686069179999999, -2.2877393230000003, -0.9443496029999999, -1.457800068, -2.249499143, -1.7776777680000002, -0.113385884, -2.875846099, -1.559383015, -1.181621453, -1.357180941, -1.468683247, -1.527227278, -1.054870637, -1.476732572, -1.602603235, -1.77973731, -1.189863895, 0.10979531, 0.32312877, 0.673603728, -1.805811597, -1.5943474990000002, -1.220232037, -1.060342968, -0.561853521, -1.199108783, -0.932579468, -1.998866485, -2.018499077, 0.35216631600000003, 0.821721403, 0.53771673, 3.465953416, 3.865585713
2011-2-1, 0.111125606, 0.838865587, 1.5391417280000002, 1.3015366529999999, 0.573834221, 1.451353616, 0.746892082, 1.125347665, -0.395163669, -0.7254431640000001, -0.289478348, 0.546615999, 1.173148436, 1.026860171, 0.575417397, 1.097474036, 1.313648484, 1.129297732, 1.402673989, 1.29403638, 0.789069172, 1.411204625, 0.9923808540000001, -0.45603286200000004, -0.536740772, 1.378257064, 0.627369809, 1.6381538, 0.977657318, -1.007129051, 0.8252639540000001, 1.299764256, 1.0548473729999999, 0.9026101809999999, 1.835347153, -1.61099911, 1.5543186219999998, 0.222549915, 0.357299139, 0.638789249, 0.17326193899999998, 0.513783481, 0.18602202399999998, 1.4643674130000002, 0.876123477, 0.9902075990000001, 1.685092101, 0.9902075990000001, 1.248797375, 0.927403895, -0.457421429, 0.483156762, 0.336901536, -0.338543019, 0.10151769699999999, 0.8814630259999999, 0.394758205, 0.270916458, 0.317537287, -0.52952102, -0.48617036399999997, -0.203364928, -0.420077553, 2.183257919
2011-2-7, 0.468622559, 0.925543344, 0.781037392, 1.1494252870000001, 1.7052696680000001, 1.496429103, 2.077535582, -2.9872606360000002, -0.426338228, 0.194472273, -0.5450882810000001, 1.2435969690000002, 1.347703647, 1.530404725, 1.680723145, 1.13563379, 0.932015976, 2.8617930289999998, 1.9373965340000001, 3.073286052, 1.862333085, 1.513957582, 2.116825613, -0.8358104559999999, -0.254151725, -0.293031545, -0.019113323999999998, 0.048250457000000004, 1.31328976, 2.0165004840000003, 1.9134702209999999, 0.8830825959999999, 1.267225623, 2.047755197, 1.4706255869999998, -0.39134608299999996, -1.935058603, -1.783667169, 3.0905640180000002, 3.17367316, -0.65447529, -0.652136309, -0.44404740000000004, 1.501820388, 2.351512947, 1.761639543, 1.0688690920000001, 1.761639543, 1.7356822369999998, 1.1494412109999999, 2.702956163, 0.7124985840000001, 1.20651415, 1.572382749, 1.394951356, 1.2458172220000001, 1.625805895, 2.0438024009999998, 2.603204304, -0.9381031459999999, -0.40637699299999996, -0.9381031459999999, -3.1476473769999997, -3.48721355
