@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute EUR_KRW_Now numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute S&P_BMV_High numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute USD_CAD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric

@data
2009-5-19, 2.994923126, 1.18069221, 5.136423735, 1.595437204, 4.340487099, 1.308644173, 1.786690975, 2.3809523809999997, 2.3809523809999997, 2.3809523809999997, 2.3809523809999997, 3.524299565, 2.0619762230000003, 4.128454221, 1.273268813, 4.0301779280000005, -0.8886690279999999, -1.217861976, -1.9640372469999998, -1.583845861, 5.764411028, 1.83044316, 3.65914787, 3.6580257339999998, 3.021415414, 4.710741849, 2.809259808, 0.697157239, 1.601663815, -0.764822828, 6.9027484139999995, 2.3254648419999997, 6.345989761, 2.2630574269999997, 1.488811425, 3.1989228589999996, -1.226409295, -1.1213078890000001, -1.411852127, 4.191677459, 2.445652174, 4.579486889, 4.773365423, 1.25120308, 3.152610442, -0.441346312, -1.235423632, 4.571488769, 4.618061135, 5.417951232999999, -1.011912484, -2.7720716380000003, -1.890563264, 3.1572717860000004, 5.152650096, 1.7786211859999999, 1.021150338, 1.79752005, 2.8533631369999997, 13.46255938, 2.783589215, 1.733563704, 1.880805625, 1.3712374580000002, 1.782959026, 2.170043453, 2.351675377, 3.871912656, 3.11073272, 4.467620923, 2.439130719, 3.3010397960000004, 0.664619611, 1.991898776, 2.663446455, 0.702197802, 2.1612287969999997, 3.103626878, 0.8069889840000001, 0.9583493890000001, 0.061033761, 3.008033764, 5.060562709, 4.090925919, 5.264264551, 3.020481385, 1.643385979, 3.762315353, 2.770713425, 2.6994479489999996, 3.03333496, -0.732253618, -1.24876115, -1.960169359, -1.5851521430000002, 1.938311141, 4.330007128
2009-5-20, 0.5244326810000001, 1.552072608, -0.323920582, 1.335204643, 0.747245975, -0.043936731, 0.6895934090000001, 1.705426357, 1.705426357, 1.705426357, 1.705426357, 0.817268911, 1.332875038, 0.8067790709999999, 0.9497724809999999, 0.305233171, 0.952788399, 0.11506849300000001, 0.365740488, 0.608339785, -1.1374407579999999, 1.1352885529999999, -0.048355899, 1.63102789, 1.104995555, 1.538717168, -0.360600672, 0.601454941, -0.311926889, 1.17846705, -0.37575398, 0.87672038, 1.043024772, 0.8051276279999999, -0.188357303, -0.008997863, 0.12136300000000001, -0.494790866, 0.590415175, 1.137088319, 0.66153207, 0.3065159, -0.46898928, 0.760456274, 0.155732918, -0.120147491, 0.5408083229999999, -0.015906512, 1.020537861, 3.701611251, 1.349132315, 0.452302318, 0.9147174290000001, 4.67270954, 1.562086052, 0.9612044009999999, 0.9954001309999999, 0.139541374, -3.2498780330000003, 1.848763692, 0.5850194129999999, 0.77894229, 1.5778386969999998, 0.824810294, 0.8590197070000001, 1.035074684, -1.2013815890000001, -0.182020945, 5.68697878, 4.3142528239999995, 3.341773768, -0.026275897000000003, 1.46093797, -0.002047167, -0.115426473, 0.895906765, -0.425310974, 0.469175445, 1.529129067, 2.22721696, 3.463128082, 0.887738782, 1.906387305, 0.531725708, 1.080462692, 0.48947697700000004, 0.394610132, 0.10316330900000001, 1.558170925, 1.023997771, 1.5264915559999999, -1.371170702, 0.120433561, 0.359884837, 0.5746661270000001, 2.943121693, 2.237403928
2009-5-21, -0.9786167029999999, -2.7337589189999996, 0.34408931, -1.325098259, -1.211959015, -0.246153846, -0.48029885299999997, 0.19054878, 0.19054878, 0.19054878, 0.19054878, 0.312375732, -1.1480985940000001, -1.6318134080000002, -2.6526024319999997, -3.084730465, 0.588879275, -0.087570467, -0.016316763, -0.582673703, -0.287631831, -2.712815716, -2.370585389, 0.8707499470000001, -1.250207479, -1.512773114, -0.6580640289999999, -2.6576912619999997, -2.28200659, 0.803088893, 0.560794045, -0.344727131, -1.756823821, -0.31010865, -0.794813729, -2.683854132, -0.111891589, -0.04941627, -0.574461442, -0.7962038709999999, -1.582111034, -0.8692271979999999, -1.5289931719999998, -3.396226415, -3.109815355, -0.095404015, -0.4229284720000001, -0.106325435, -0.46160137100000004, -0.378686721, 0.311874824, 0.8488990129999999, 0.897145376, -1.011208243, -0.18356246399999998, -1.936797431, -2.7095226510000003, -2.58662734, -1.005076957, -1.071924989, -0.8613493940000001, -1.202736345, -1.3068631529999999, 0.589005236, 0.45090180399999996, -0.446937999, -0.480696154, -1.277112147, -2.20902752, 0.16504228599999998, 3.007216909, -1.59314221, -3.7283174110000004, -2.859950458, -0.9024674779999999, -2.615184945, -2.4141029769999998, -1.714225345, -0.9875157370000001, -1.282633842, -1.6406377619999999, -2.251473967, -0.32425883699999997, -0.403318533, -1.950991664, 0.28177115399999997, -0.666036811, 0.668774097, 0.7776249209999999, -0.352812733, 0.068819913, -0.140783106, -0.09623095400000001, -0.039843812, -0.273619829, -0.626405397, 0.100233879
2009-5-22, -1.259100341, 0.432399043, -0.72772994, -0.428663556, -0.069662139, 0.035251608, 0.339619269, 2.6055534419999997, 2.6055534419999997, 2.6055534419999997, 2.6055534419999997, -1.561791045, -0.652918833, 0.25153798899999996, -0.6849772190000001, 0.8552966329999999, 0.7074333159999999, -0.060257464000000004, -0.22303214899999999, 0.03870397, 1.442307692, 1.442307692, 3.815659068, -1.857332381, -0.656529578, -0.131487989, -1.471708291, -0.00380225, 0.41061665799999997, 0.638970253, -1.673000049, -1.583434836, 0.131339665, -2.7504252080000002, -1.68516695, 0.21267742399999998, -0.07467795099999999, -0.21630307199999999, 0.018840671, -0.34797035200000004, 0.841944537, 0.281027384, -0.29296875, 0.1953125, 0.922768305, 0.651858003, 0.523689745, -0.10643860699999999, -0.463742011, -0.38012620799999997, -0.407968273, 0.24093119899999998, 0.265983949, -1.596441688, 0.271010579, -0.454431142, -0.441968388, 0.26642507600000004, -1.6091687890000002, -1.032339493, -0.41385340299999995, -0.199540185, -0.688036457, 1.41509434, 1.8121363259999999, -0.448944503, -0.483018003, -1.293633295, 1.199368858, -0.393888873, 0.081955744, -0.832066401, -0.347207955, 0.634351949, -1.303835988, -0.41869349899999997, 0.470663135, -0.657984887, -0.750104801, -1.628546075, 0.066631573, 0.95668495, -1.630143353, -1.483047085, -0.461724504, -1.313597009, -0.842575282, -2.239122938, -0.237155979, -0.159154865, -0.18533628600000002, -1.409815843, -0.080269706, -0.223214286, -0.12911555800000002, 0.177792145, 0.9679572759999999
2009-5-25, -0.203027605, 0.19989236600000002, 0.214929956, -0.38098140799999997, -0.360171953, -0.220244912, 0.053442594, 0.982391103, 0.982391103, 0.982391103, 0.982391103, 0.439581767, 0.151590016, -0.115728359, 0.148586162, 1.13880621, 0.20742729199999999, 0.016443762, 1.613782576, 0.18791797899999999, -0.118483412, 0.971563981, -0.8353221959999999, 0.639594509, -0.454007106, -0.7940746340000001, -0.101782275, 0.6407034429999999, -0.149229942, 0.153848803, 0.707689219, -0.400990099, -1.3772575930000002, 0.227821885, 0.34713528, -0.461361015, 0.046708600999999995, 1.607209216, 0.18209217600000002, 0.937287164, -0.069309676, -0.334549878, -1.273261508, 0.09746588699999999, 0.178890877, -0.115502021, 1.4849454430000002, 0.492105585, 0.43230258, 1.1070567470000001, -0.041116229, 1.075575718, -0.10244178400000001, -0.329157133, -0.122590423, -0.7150159220000001, 1.153342913, -0.139694693, 0.48358630399999997, 1.185076458, 1.313597397, 1.456005835, 1.306716893, -0.368885325, 0.3755715220000001, -1.5979018740000002, -0.966887925, -0.08302364200000001, 0.448996911, 0.379785245, 1.155428617, -0.525181794, 1.576126173, -0.160206069, -0.09452221300000001, 0.842580717, -0.129561528, 0.13314589400000001, -0.10104943599999999, 0.073118878, 0.518716335, -0.633551135, 0.034524112, 0.66344559, 0.798880831, -0.125806291, -0.17920950100000002, -0.261421405, -0.237719746, -0.159408571, -0.18568041899999999, 0.053624095, 0.032133676, 1.605944391, 0.169683258, 0.4517586320000001, -0.801652893
2009-5-26, -2.060104219, 1.062687025, -0.670215618, 0.818418235, -0.8628731340000001, 0.909411972, -0.35609365299999995, -0.697503671, -0.697503671, -0.697503671, -0.697503671, 0.203370835, -0.595383503, -1.196596176, 1.893889675, -0.9590875670000001, 1.6185845859999999, 1.539979175, -0.488249812, 0.226181939, -0.118623962, 0.962215442, -0.8423586040000001, -0.9065971909999999, 1.050354705, -0.561088221, -0.10188597699999999, 0.636624567, -0.14945297, 1.5217952019999998, -1.1961126340000001, 0.884735822, 0.12276842800000001, 0.22730403600000001, 0.34593442, -0.463499421, 1.652712503, -0.41144738, 0.24443748, -0.45090395, 0.71598536, 0.370547975, 0.337301587, 1.752677702, -0.13888888900000002, 1.177005038, -0.424413905, -1.765231601, 0.41410921700000003, -1.4175072530000001, 1.499074504, -0.574422234, -0.056630342, -1.19866397, -2.164878709, -0.720165218, 1.140192583, -0.13989011199999998, -0.327865013, -2.683646049, -0.38718305299999994, -0.24439632600000002, -0.151633959, 0.7726980040000001, -0.9435496990000001, 0.187217224, 0.18209290600000005, -0.7095846690000001, -2.717305879, -0.7264678059999999, -2.7968368989999997, -0.527954515, 1.5516698969999998, -0.160463141, -0.094611642, 0.8355406129999999, -0.129729607, 1.818464523, -0.15152757, 2.1213799840000003, -0.21854380199999998, -1.42050099, 0.4795379, -0.65728204, -0.896639883, -0.560948345, -0.20942254800000001, -0.486609852, -0.176680499, -0.577332469, -1.049466492, -0.366234926, 1.670414391, -0.397106236, 0.149229652, 0.44972695100000004, -0.808131301
2009-5-27, -0.7302994079999999, 0.29229776399999996, 2.286397286, 0.7776344740000001, 2.767976162, 0.157494094, 0.625390869, 2.865064695, 2.865064695, 2.865064695, 2.865064695, 0.46810521, 0.488122199, 1.4485755669999998, 2.230564444, 3.12136722, -0.929492117, 0.021588946, 0.301935623, 0.6935270809999999, 1.7102137769999999, 0.278940028, 2.9126213589999996, 2.270362215, 0.8301879240000001, 3.330557175, 2.396520743, 0.129874853, 1.055485927, -1.1833784999999999, 2.955863808, 0.8769768929999999, 3.147192561, 1.062928092, 0.36621756, 2.21653085, -0.061236987, 0.28767291, 0.794047768, 1.660085855, 0.881467983, 2.316061501, 3.1837057539999996, 2.23923445, 3.0200675539999997, 0.195926364, 0.073066775, 1.897620035, -0.200953875, 0.345028671, -0.345968825, -0.083708902, 0.42190538899999996, 1.9302739709999999, 3.845697916, 4.043582958, 0.956339532, 3.0652026180000003, 0.714277323, 0.562037999, 1.37431652, 1.187128056, 1.94553035, -0.399361022, 0.7226145509999999, 0.46587075, 0.819862325, 2.173191111, 4.092864499999999, 1.2504174609999998, 0.624619135, 4.430300239, 0.455690131, 2.916088911, 2.587373168, 0.22813021, 1.180995167, 0.951546126, 3.243466718, 0.469823124, 1.710661701, 2.343879563, 0.066887214, 0.313688727, 1.151670383, 0.9619177609999999, 0.39399669600000004, 0.887251858, 1.532388593, 1.5116427909999999, 2.2855453740000002, -0.4930966470000001, -0.047393365, 0.28816168600000003, 0.7530908940000001, 2.0466901180000003, 4.468335293
2009-5-28, 2.213623882, -1.249053747, -1.83572694, -1.0125343470000001, -1.529833664, -0.13977461300000002, 0.24860161600000005, -0.269541779, -0.269541779, -0.269541779, -0.269541779, -0.829642568, -0.458898165, -0.253523589, -0.097226795, 0.307146779, 0.448372382, -0.302180013, 1.4567542869999999, 0.054662731, -1.401214386, -0.139082058, -0.70754717, -0.873391253, -0.9641525879999999, -1.568482054, -2.043393343, -0.831433238, -0.714542763, 0.47822013, -1.660869139, -0.713064713, -1.099608698, 0.102001496, -0.531555475, -1.1184000729999999, -0.297181373, 1.437290204, -0.012406178, -0.444491481, -0.27305188, -0.577316962, -0.44078190899999997, -0.149756645, 0.19286403100000002, -0.444046116, 1.5454508580000001, 0.530419898, 0.133538022, 1.079417351, -2.00771154, 0.864719303, -1.713318439, 1.467703059, -0.300600249, -0.076193313, -0.750472226, -0.837497686, 1.595726067, 3.392260495, 0.13370386199999998, 0.016120314, -0.618496017, 0.593424218, -0.22827327600000002, -0.222167685, -1.105996676, -0.852867377, 2.225477546, 2.225477546, 2.989654302, -1.772324472, -1.408618837, -1.802555832, -1.867135557, -0.48039044, -0.478769327, -0.9493582, -0.417699685, 0.762057361, 0.0, 0.0036009429999999997, -0.090327709, 0.27137285899999997, 0.582941669, -1.3574071319999998, -1.40762313, -1.50895117, 0.6842900009999999, 0.95798178, 0.932861701, 0.081088386, -0.30030029999999996, 1.448476738, 0.46366616, 2.53838922, 0.900466313
2009-5-29, 0.267208746, -0.555768494, 1.8239766530000001, 0.832762948, 0.197590175, 1.320969294, 0.6465326370000001, -1.171171171, -1.171171171, -1.171171171, -1.171171171, 0.642557845, 0.584336131, 0.20060766600000002, 1.442645785, 1.229227061, 1.440599978, -0.259796493, -1.896789234, -0.076486014, 2.321174799, 2.181987001, 2.6128266030000002, 0.126244038, 0.45398399, 0.875142275, 1.247394735, 0.916502239, 1.2437892640000001, 1.2686155540000001, 1.3650856919999999, 0.083624379, -0.475785045, -0.649879987, 1.204655586, 1.068853516, -0.248901453, -1.8802081769999999, -0.05583472900000001, 1.1937918570000001, 0.6276326870000001, 0.47606340399999997, 3.6573628489999996, 1.331083615, 1.25120308, 0.073655782, -2.220979468, 0.7330993020000001, 1.9515703919999998, 1.315964588, 1.4455664680000002, -1.775424389, 0.23273494600000005, 3.6368993360000004, 3.7335292489999996, 0.6897026190000001, 1.104304966, 1.6628948719999999, 3.058658737, 2.018872581, 0.7523761059999999, 0.314348138, 0.782502061, 2.200255102, 1.944762216, 0.05825469, 1.326524016, 1.170978613, 3.2133468730000003, 3.467681474, 3.292923155, 0.638853737, 1.218872341, 2.1079766330000003, 1.574538613, 1.162240915, 1.798107256, 1.248830285, 1.9750646269999999, 0.760327023, 1.7534726330000001, 0.896602632, 1.6255605380000002, 2.080868911, 1.497808527, 0.191164411, 0.282944779, 0.530896481, 0.679639298, 0.9488915720000001, 0.9242398209999999, -1.9445444719999998, -0.26553582800000003, -1.889501048, -0.513248985, 1.8337408309999998, 3.075697211
2009-6-1, 1.3761829369999998, 3.457313548, 0.02639816, 1.41041596, 2.478539943, 1.41599033, 1.311158043, 1.0027347309999999, 1.0027347309999999, 1.0027347309999999, 1.0027347309999999, 0.699512505, 0.595788294, 0.6788539659999999, 1.953446395, 1.4696034830000002, -2.2790090380000003, -1.948122422, -0.12421689300000001, -1.59650082, 1.25, 5.452067242, 1.25, 0.547643361, 2.9347652510000004, 1.28945323, 1.160037315, 3.000841795, 2.133852961, -1.9108101430000002, -2.242258921, 1.017497297, 0.08952294699999999, 0.692877493, 1.078444534, 0.692877493, -1.974616475, -0.420039245, -1.613904407, 0.37292658100000003, 1.213947842, 1.332185996, 1.6713091919999998, 1.9888991669999998, 3.3269961980000002, -1.4638534509999999, -0.024511807000000004, 4.264853952, 2.9246210969999997, 0.749268334, -3.26962266, 0.016610418000000002, -1.78789802, 7.239758704, 5.098417953999999, 2.2678874430000002, 3.316744912, 2.8577329760000003, 1.277837814, 2.526061165, 1.6303491730000002, 1.777159359, 0.686785792, 2.4024961, 2.067970503, 0.573151167, 2.451161782, 0.751743267, 7.3400822, 7.076228824, 3.277133125, 2.3323260390000002, 4.1449021089999984, 2.728179653, 1.790478711, 3.016238777, 2.180264731, 0.49044202200000003, 0.548055073, 1.378141106, 0.48517441899999997, 3.492086151, 1.2223546790000002, 1.831270301, 1.202690887, -0.7080746490000001, -0.958076072, 0.18221076100000005, 0.675051383, 0.939972255, 0.9157758559999999, -0.982372383, -1.9908603219999998, -0.423142326, -1.643671266, 3.06122449, 2.3964131109999998
2009-6-2, -0.158999364, 0.212353774, 0.720102549, 0.43880852299999995, 0.430139984, 0.706623531, 0.755667506, 1.895306859, 1.895306859, 1.895306859, 1.895306859, -0.481721785, -0.09617078400000001, 0.39964283100000003, 0.17906557, 1.21770891, 0.9431015629999999, 0.060877745999999996, -1.524901314, -0.40004444899999997, 7.36168267, 1.163291685, 4.70964792, 2.4895334630000003, 0.40666172799999994, 2.099490905, 2.588592877, 0.39306263799999996, 1.57289335, 1.153478467, 3.1268303989999997, 0.20673360899999998, 1.832749365, 1.9986871590000002, -0.252346379, 0.407433396, 0.141416046, -1.210012624, -0.378548896, 0.118265165, 0.384631292, 0.166692876, -0.273972603, 0.217687075, -0.8279668809999999, -0.099593327, -0.7273618829999999, 0.0030021320000000002, 2.270111779, 3.885890114, 1.08311731, -1.8728910159999999, 0.002364215, 1.618782516, 2.250947376, 1.3991503769999998, 0.734788728, 1.284582776, 0.9020108240000001, 0.020222901, 0.274443956, 1.049760982, 2.2446967, 0.426569165, 1.22506675, 3.052678973, -0.22916355300000002, 1.3790619290000001, 1.125558925, 3.0169090819999997, 6.762455098999999, 3.3216402080000003, 1.215613454, 2.441683017, 2.1239954080000003, 0.169872437, 1.6463401430000002, 1.193126711, 0.335776959, -0.031115661, 1.398158354, -0.979344115, 2.077693795, 0.913824615, 0.897469805, 1.69972148, 1.8277660430000002, 0.270482457, 0.439399899, 0.724322758, 0.24738836600000005, 0.046360686, 0.14596172599999999, -1.199364575, -0.30901846, 0.538730344, 1.917560018
2009-6-3, 0.144389001, -1.7175359680000002, 1.486056523, 0.381354363, -1.097043243, 0.388874799, -1.181034483, 0.265721878, 0.265721878, 0.265721878, 0.265721878, 0.8198687440000001, 0.281165263, -1.299918755, -1.7372686819999998, -4.098293377, 0.070480038, 0.973451327, 0.24710339899999997, 0.284502957, -2.896081772, -2.896081772, -3.9301310039999997, 0.65749612, -0.371987739, -1.166797488, 0.21177306899999998, -0.9208392959999999, -0.907327524, -0.129029337, 0.058503167, 0.022092194, -1.104455741, -0.647996094, -0.643557765, -1.726819811, 0.960271135, 0.280496167, 0.33565547799999995, 1.4697734709999999, 0.049439684000000005, -1.338650255, -1.794871795, -2.525115395, -3.970315399, 2.425853618, 1.49831234, 0.613917464, -0.7955184809999999, 0.056226029000000004, 0.727512203, 0.22463612, 0.669845148, -1.066344915, -5.253562716999999, 0.240498128, -1.005063223, -0.513263907, -0.250741322, 0.613303979, 0.38498357899999996, -0.193189952, 0.148284628, -0.546116505, -2.7307990689999997, -0.7277675140000001, -0.475607929, -2.9109458669999997, -4.488547808, -0.8298410159999999, -2.973014835, 0.627241862, -0.77924043, -0.038692952, -0.038181297999999995, -0.723630159, -1.556805831, -0.916468858, -0.768869675, -0.42907840799999997, -2.659709027, 1.3842939230000002, 0.266910043, 0.4903635870000001, 1.083461485, -0.030511172000000007, 0.133089061, 0.038216537, 0.8727175079999999, 0.023232916, -1.164342842, 0.046339202999999995, 0.975708502, 0.253235791, 0.591402235, -0.144822592, -3.777777778
2009-6-4, -2.597375061, -0.215606915, -2.526556506, -1.8478902330000002, -0.383665717, -1.8778947369999999, -0.375119951, -0.795053004, -0.795053004, -0.795053004, -0.795053004, -1.717287552, -1.71600192, -0.168526465, -0.993712837, 0.19760557399999998, 0.280003779, 0.0, 0.575153374, 0.550703677, -2.324561404, 1.315789474, 0.590909091, -1.751837857, -0.723683828, 0.15149289, -0.850679686, 0.59148675, 0.610852061, 0.262358621, -1.9784434690000001, -1.6488786930000001, -0.232543975, -2.090685727, -0.913517377, 0.009175785, 0.043516100999999995, 0.578070612, 0.523890677, -2.289140491, -1.884985999, -0.543149631, -3.086534875, -0.278551532, 0.07727975299999999, 0.381215021, 1.0868683590000001, 1.0845835959999999, 0.26434021, -0.165071146, -0.6576467779999999, 0.192661959, 0.564405652, -5.252402063, -2.249383452, 0.23225241, 1.200706749, 1.057840809, 0.159566329, -0.561559416, -0.7463812670000001, -0.318070909, -0.661096649, -2.730323368, -0.7656723559999999, -3.0983967310000002, -2.444592171, -0.534556671, -1.670849703, -4.447202053, -2.486763571, -0.091498284, 1.349599695, 0.741256846, -1.0631186940000001, -0.004243987, 0.59208746, -1.508114569, -0.712928663, -0.837395019, 0.5347133820000001, 1.9493344780000001, 0.0841534, 0.926634362, 0.008643939, -0.8863810609999999, -0.21669266899999998, 0.453391773, -2.0575447000000002, -1.718836412, -0.40857554700000004, 1.2320518759999999, 0.036085161, 0.60141935, 0.235170093, 0.94271211, 1.493456505
2009-6-5, 1.20234519, 1.186504928, 0.753017747, 1.480590733, 1.185936547, 0.712324065, 0.7793345009999999, 2.67141585, 2.67141585, 2.67141585, 2.67141585, 0.710730678, 1.151242626, 0.46008303899999997, 2.174644947, 2.521676835, -1.193117093, 0.394390885, 0.038124285, 0.132772737, 3.861697351, 0.9523809520000001, 0.9941256209999999, 0.648642239, 0.8644795940000001, 0.072559014, 0.9927622859999999, 1.112059064, 0.7461811070000001, -1.08681523, 0.05850581, 0.950870146, 0.309947338, 0.07984669400000001, 1.343461894, 0.62389614, 0.382153731, 0.027810395, 0.18837121699999998, 0.225631293, 1.00834164, 0.852239395, 4.503030886, 2.9422718810000004, 2.5675675680000003, 1.805914674, 1.319906924, 2.27330867, 2.256707902, 2.173093643, -1.717329699, -0.5171185389999999, -1.83239145, 1.5863628459999999, 3.540436386, 1.867922879, 0.859981406, 0.493530965, 1.192658548, 2.43631342, 1.024412139, 0.32349904399999996, 0.670053706, 0.627254195, 0.4822375820000001, -0.12198128800000001, 0.6184268039999999, 1.118221358, 3.717767175, 1.948895246, 0.8367211440000001, 1.919407769, 0.78618718, 1.150772305, 1.413419983, 0.9782804759999999, 0.517582749, 0.978216214, 1.28979642, 0.775800658, 1.1992085609999998, 1.8480458219999998, 2.364609788, 1.977762803, 2.935227921, 1.145849565, 0.7984699359999999, 0.154900706, -0.001698735, -0.284167642, -0.054700230999999995, 0.311127379, 0.388777555, 0.023912957000000002, 0.46114639399999996, 1.034482759, 2.4575242719999997
2009-6-8, -0.101096285, -1.70082044, -0.06009164, -1.4552860580000002, -1.469756925, -0.937366851, -0.825440959, -0.520381613, -0.520381613, -0.520381613, -0.520381613, -0.610529959, -1.10563525, -1.5273959959999999, -1.3209144640000001, -1.070062345, -0.86945215, -0.381929289, 0.11432926800000001, 0.41436464100000003, -2.291396455, -2.358490566, -0.134228188, -0.626396629, -2.024095546, -1.5426430759999998, 0.086839775, -0.7679361109999999, -0.9174015759999999, -0.8702061529999999, 0.201943125, -1.3834618230000002, -2.080666548, 1.178508742, -1.274494539, -0.37384029700000004, -0.309511282, 0.18535108600000005, 0.39483579799999996, -0.21986345300000001, -1.330687886, -1.198282427, -2.439922659, -2.225036179, -1.091661961, -1.162744553, -0.146505642, -1.071705156, 0.969248604, 0.934565648, -0.144954938, -1.550178659, -0.19902943399999998, -3.123180713, -1.9466609540000002, -1.4565294359999998, -0.436774833, -0.874290729, -0.548863992, -3.448086893, 0.999384726, 1.4229185119999999, 0.998339359, -2.0726196040000002, -1.599744041, 0.18449465399999998, -1.382588584, -1.8205681319999998, -4.6323753210000005, -1.02252481, -1.095848403, -1.078288217, -0.890157877, -1.223148658, -0.798375755, -0.5632086079999999, -0.823225889, -0.385691254, -0.737260585, -0.11614522599999999, -0.314591032, -0.7509469540000001, 1.14661213, 0.74999174, -0.013434766, -0.82695556, -1.1883996159999999, -0.95797292, -0.001698764, -0.284977456, -0.054730169, 1.614668856, -0.317004032, 0.173725943, 0.11032816599999999, -1.948236633, -1.125259106
2009-6-9, -1.540228235, 0.243911734, -0.514844044, 0.02254622, 0.065021993, 0.6967741940000001, 0.516909059, -0.523103749, -0.523103749, -0.523103749, -0.523103749, -0.503516392, -0.15225629300000001, 1.044579579, 0.36618138100000003, 0.6900394059999999, 2.463338493, 1.221382408, 1.0821686879999999, 0.577716644, 2.079646018, 3.645147123, 3.046594982, -0.836047045, 0.071926524, 0.24466997699999998, 0.06256172, 0.25667647600000004, 1.107188405, 2.451395734, -1.390574554, 0.19018268600000002, 1.328195328, -0.752489524, 0.155454423, 0.38439537799999995, 1.198422801, 1.085381271, 0.418253324, -0.260411176, 0.39690477399999996, 1.005148846, 2.114005285, 0.758556892, 0.761179829, 0.8391552240000001, 0.075343009, 1.781537938, -0.102425825, 0.243661155, 2.31317849, 1.6058759569999999, 0.494195978, 1.014528615, 0.805592725, 0.7409343070000001, 0.630853698, 1.5215084209999998, -1.0614997609999999, -0.8979147040000001, -0.7988339320000001, -0.58684274, -0.614903776, 0.127307447, 0.227605267, -0.084296256, 0.312269199, 0.6485513479999999, 0.786008681, -2.737510327, 0.017326597, -0.367132205, 0.064019281, 1.069086854, 0.237709461, 0.062346115999999986, 1.048098096, 0.9596646640000001, 1.249868631, 0.337581805, 1.176214458, 1.28326917, -0.29169014600000004, -0.308257362, 0.542501554, 0.32547749, 0.319672691, 0.493157141, 0.233300868, 1.417075076, 0.6947692659999999, -1.418439716, 1.191143722, 1.08350636, 0.9275049870000001, 2.523567803, 2.470799641
