Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2012.5.2,1999.07,        836      -0.1981       -0.847      -0.6489,        836      -0.1981      -0.4208      -0.2227,        836      -0.1981        -1.16      -0.9619,        836      -0.1981      -1.2543      -1.0562,        836      -0.1981        -2.17      -1.9719,        836      -0.1981      -3.9112      -3.7131,        836      -0.1981      -0.5479      -0.3498,        836      -0.1981      -0.5301       -0.332
2012.5.3,1995.11,        837      -0.2987      -0.8506      -0.5519,        837      -0.2987      -0.8409      -0.5422,        837      -0.2987      -1.2586      -0.9598,        837      -0.2987      -1.2219      -0.9232,        837      -0.2987      -2.3236      -2.0249,        837      -0.2987      -4.3742      -4.0755,        837      -0.2987      -0.8322      -0.5335,        837      -0.2987      -0.8027       -0.504
2012.5.4,1989.15,        838      -1.6444       -2.001      -0.3566,        838      -1.6444      -2.2917      -0.6473,        838      -1.6444      -2.3683      -0.7239,        838      -1.6444      -2.4607      -0.8163,        838      -1.6444      -4.4573      -2.8128,        838      -1.6444      -6.3943      -4.7499,        838      -1.6444      -1.1904        0.454,        838      -1.6444      -1.2478       0.3966
2012.5.7,1956.44,        839       0.5403       0.8474       0.3071,        839       0.5403       0.3731      -0.1671,        839       0.5403       0.3504      -0.1898,        839       0.5403      -0.0119      -0.5521,        839       0.5403       0.5414       0.0012,        839       0.5403      -1.6274      -2.1676,        839       0.5403       0.3401      -0.2002,        839       0.5403       0.1961      -0.3442
2012.5.8,1967.01,        840        -0.85       -1.312       -0.462,        840        -0.85      -1.0179      -0.1679,        840        -0.85      -1.1516      -0.3016,        840        -0.85      -0.5151       0.3349,        840        -0.85      -0.7692       0.0808,        840        -0.85      -2.7767      -1.9266,        840        -0.85      -0.8707      -0.0207,        840        -0.85       -0.732        0.118
2012.5.9,1950.29,        841      -0.2748      -0.0267       0.2482,        841      -0.2748      -0.1976       0.0773,        841      -0.2748      -0.5458       -0.271,        841      -0.2748      -0.7291      -0.4542,        841      -0.2748      -0.1966       0.0782,        841      -0.2748       -3.639      -3.3642,        841      -0.2748      -0.0476       0.2272,        841      -0.2748       0.0028       0.2776
2012.5.10,1944.93,        842      -1.4294      -0.9592       0.4702,        842      -1.4294      -0.9348       0.4946,        842      -1.4294       -0.833       0.5964,        842      -1.4294      -1.2757       0.1537,        842      -1.4294       -2.467      -1.0376,        842      -1.4294      -5.5554      -4.1261,        842      -1.4294      -0.3829       1.0464,        842      -1.4294      -0.3988       1.0305
2012.5.11,1917.13,        843      -0.1773      -0.8924      -0.7151,        843      -0.1773      -0.8213       -0.644,        843      -0.1773      -1.4172      -1.2399,        843      -0.1773       -0.914      -0.7367,        843      -0.1773      -2.2331      -2.0558,        843      -0.1773       -3.351      -3.1737,        843      -0.1773      -0.7494       -0.572,        843      -0.1773      -0.7787      -0.6013
2012.5.14,1913.73,        844      -0.7718      -0.4961       0.2757,        844      -0.7718        -0.93      -0.1582,        844      -0.7718      -0.9908      -0.2191,        844      -0.7718      -1.4425      -0.6707,        844      -0.7718      -0.3157        0.456,        844      -0.7718      -4.1903      -3.4185,        844      -0.7718      -0.7462       0.0256,        844      -0.7718      -0.6091       0.1627
2012.5.15,1898.96,        845      -3.0769      -1.5314       1.5455,        845      -3.0769      -1.7647       1.3123,        845      -3.0769       -1.502       1.5749,        845      -3.0769       -1.861       1.2159,        845      -3.0769        3.358        6.435,        845      -3.0769      -2.7397       0.3373,        845      -3.0769        -1.06        2.017,        845      -3.0769      -0.9358       2.1412
2012.5.16,1840.53,        846       0.2559       0.7666       0.5107,        846       0.2559       0.7935       0.5376,        846       0.2559        0.596       0.3401,        846       0.2559       0.3502       0.0943,        846       0.2559        4.343       4.0871,        846       0.2559       4.4543       4.1984,        846       0.2559      -0.2231       -0.479,        846       0.2559        -0.19      -0.4459
2012.5.17,1845.24,        847      -3.4023      -3.4806      -0.0783,        847      -3.4023      -3.1862       0.2161,        847      -3.4023      -3.8668      -0.4645,        847      -3.4023      -3.4939      -0.0917,        847      -3.4023       -5.125      -1.7227,        847      -3.4023      -6.9553       -3.553,        847      -3.4023      -1.4481       1.9542,        847      -3.4023      -1.4299       1.9723
2012.5.18,1782.46,        848       0.9352       1.4425       0.5073,        848       0.9352       0.8422       -0.093,        848       0.9352       1.1381       0.2029,        848       0.9352        0.898      -0.0372,        848       0.9352       0.6785      -0.2567,        848       0.9352       1.8747       0.9395,        848       0.9352       0.2933      -0.6419,        848       0.9352       0.4838      -0.4514
2012.5.21,1799.13,        849        1.643       0.2335      -1.4095,        849        1.643       0.7808      -0.8622,        849        1.643      -0.2698      -1.9128,        849        1.643       0.0659      -1.5771,        849        1.643       0.1539      -1.4892,        849        1.643      -0.7226      -2.3656,        849        1.643       0.7926      -0.8504,        849        1.643       0.8637      -0.7794
2012.5.22,1828.69,        850      -1.0975      -1.7431      -0.6456,        850      -1.0975      -2.4883      -1.3908,        850      -1.0975      -1.5266      -0.4291,        850      -1.0975      -2.1322      -1.0347,        850      -1.0975      -2.8371      -1.7396,        850      -1.0975       2.0394       3.1369,        850      -1.0975      -1.0874       0.0102,        850      -1.0975      -1.1927      -0.0951
2012.5.23,1808.62,        851       0.3235       0.2933      -0.0302,        851       0.3235      -0.2045       -0.528,        851       0.3235      -0.5085      -0.8319,        851       0.3235      -1.0903      -1.4137,        851       0.3235       1.6393       1.3158,        851       0.3235      -1.5146      -1.8381,        851       0.3235      -0.1569      -0.4804,        851       0.3235      -0.0731      -0.3966
2012.5.24,1814.47,        852       0.5346      -0.1462      -0.6808,        852       0.5346      -0.6467      -1.1813,        852       0.5346      -0.3995      -0.9341,        852       0.5346      -0.7932      -1.3277,        852       0.5346      -0.6077      -1.1423,        852       0.5346      -5.2683      -5.8029,        852       0.5346       0.1657      -0.3689,        852       0.5346      -0.0583      -0.5929
2012.5.25,1824.17,        853       1.4111       1.3524      -0.0587,        853       1.4111       2.1129       0.7019,        853       1.4111       1.1021       -0.309,        853       1.4111        1.711          0.3,        853       1.4111       5.1945       3.7835,        853       1.4111       3.6317       2.2207,        853       1.4111        0.725      -0.6861,        853       1.4111       0.8021       -0.609
2012.5.29,1849.91,        854       -0.273      -1.2299      -0.9569,        854       -0.273      -0.2876      -0.0146,        854       -0.273      -1.1445      -0.8715,        854       -0.273      -0.4442      -0.1712,        854       -0.273      -2.0002      -1.7272,        854       -0.273      -2.3708      -2.0978,        854       -0.273       -0.592       -0.319,        854       -0.273      -0.4905      -0.2175
2012.5.30,1844.86,        855      -0.0753      -0.8089      -0.7335,        855      -0.0753      -0.7805      -0.7051,        855      -0.0753      -1.4378      -1.3624,        855      -0.0753      -1.3009      -1.2255,        855      -0.0753      -2.2669      -2.1915,        855      -0.0753       -3.539      -3.4637,        855      -0.0753      -0.8179      -0.7425,        855      -0.0753      -0.7396      -0.6642
2012.5.31,1843.47,        856       -0.486      -1.4625      -0.9765,        856       -0.486      -1.0086      -0.5226,        856       -0.486      -1.6828      -1.1968,        856       -0.486      -1.7738      -1.2877,        856       -0.486      -4.2767      -3.7907,        856       -0.486       -6.288       -5.802,        856       -0.486      -0.8387      -0.3526,        856       -0.486      -0.8729      -0.3869
2012.6.1,1834.51,        857      -2.8007      -2.8389      -0.0382,        857      -2.8007      -3.0242      -0.2235,        857      -2.8007      -2.7394       0.0613,        857      -2.8007      -3.1351      -0.3344,        857      -2.8007      -3.8948      -1.0941,        857      -2.8007      -6.1186      -3.3178,        857      -2.8007      -1.0078       1.7929,        857      -2.8007      -0.9379       1.8629
2012.6.4,1783.13,        858       1.0498        1.089       0.0392,        858       1.0498        0.378      -0.6718,        858       1.0498       1.2575       0.2076,        858       1.0498       0.0129       -1.037,        858       1.0498       6.8699         5.82,        858       1.0498      -2.6914      -3.7412,        858       1.0498       0.7327      -0.3171,        858       1.0498       0.5202      -0.5296
2012.6.5,1801.85,        859       2.5585       1.5024      -1.0561,        859       2.5585       2.1092      -0.4492,        859       2.5585       0.8056      -1.7529,        859       2.5585       1.6505       -0.908,        859       2.5585       1.3552      -1.2032,        859       2.5585       5.1617       2.6032,        859       2.5585       2.1649      -0.3936,        859       2.5585        1.885      -0.6735
2012.6.7,1847.95,        860      -0.6661      -1.4783      -0.8121,        860      -0.6661      -0.6185       0.0476,        860      -0.6661       -1.095      -0.4289,        860      -0.6661      -0.6133       0.0528,        860      -0.6661      -1.4874      -0.8213,        860      -0.6661      -4.9766      -4.3105,        860      -0.6661      -0.5016       0.1646,        860      -0.6661      -0.5515       0.1146
2012.6.8,1835.64,        861       1.7106       2.1526       0.4421,        861       1.7106       1.8573       0.1468,        861       1.7106       1.9163       0.2057,        861       1.7106       1.7135       0.0029,        861       1.7106       2.7222       1.0116,        861       1.7106       6.7253       5.0147,        861       1.7106        1.168      -0.5426,        861       1.7106       1.1478      -0.5628
2012.6.11,1867.04,        862      -0.6588      -0.8464      -0.1876,        862      -0.6588       0.0135       0.6723,        862      -0.6588       -0.821      -0.1622,        862      -0.6588       0.2089       0.8677,        862      -0.6588        4.538       5.1968,        862      -0.6588       1.1446       1.8034,        862      -0.6588      -0.8006      -0.1418,        862      -0.6588       -0.533       0.1258
2012.6.12,1854.74,        863       0.2469       0.0744      -0.1725,        863       0.2469      -0.0463      -0.2933,        863       0.2469      -0.1036      -0.3506,        863       0.2469      -0.3181       -0.565,        863       0.2469      -0.2727      -0.5197,        863       0.2469       0.5426       0.2956,        863       0.2469       0.4693       0.2223,        863       0.2469       0.3431       0.0961
2012.6.13,1859.32,        864        0.654      -0.6991      -1.3531,        864        0.654      -0.2017      -0.8557,        864        0.654        -0.86       -1.514,        864        0.654      -0.7389      -1.3929,        864        0.654      -0.0918      -0.7458,        864        0.654      -0.9737      -1.6277,        864        0.654      -0.3722      -1.0262,        864        0.654      -0.1814      -0.8354
2012.6.14,1871.48,        865      -0.7117      -0.0892       0.6225,        865      -0.7117      -0.2577        0.454,        865      -0.7117       0.1941       0.9058,        865      -0.7117      -0.0871       0.6246,        865      -0.7117        1.933       2.6447,        865      -0.7117       4.1851       4.8968,        865      -0.7117       0.5881       1.2998,        865      -0.7117       0.4645       1.1763
2012.6.15,1858.16,        866       1.8055       1.5452      -0.2603,        866       1.8055       1.7643      -0.0413,        866       1.8055       1.2515      -0.5541,        866       1.8055       1.2765      -0.5291,        866       1.8055        2.629       0.8234,        866       1.8055       4.3601       2.5545,        866       1.8055       0.9683      -0.8373,        866       1.8055       0.9201      -0.8854
2012.6.18,1891.71,        867       0.0032      -0.6168        -0.62,        867       0.0032      -0.0573      -0.0605,        867       0.0032      -1.1178       -1.121,        867       0.0032      -0.8977      -0.9009,        867       0.0032      -2.5758       -2.579,        867       0.0032       1.0846       1.0814,        867       0.0032      -0.0729      -0.0761,        867       0.0032       0.0148       0.0116
2012.6.19,1891.77,        868       0.6528       1.0191       0.3662,        868       0.6528       0.0865      -0.5663,        868       0.6528       0.3636      -0.2892,        868       0.6528       -0.286      -0.9388,        868       0.6528       1.6798        1.027,        868       0.6528       1.6186       0.9658,        868       0.6528       0.8659       0.2131,        868       0.6528       0.6016      -0.0513
2012.6.20,1904.12,        869      -0.7862      -0.5761       0.2101,        869      -0.7862       0.1595       0.9457,        869      -0.7862       -0.946      -0.1598,        869      -0.7862      -0.4586       0.3276,        869      -0.7862      -1.3537      -0.5675,        869      -0.7862      -2.9733      -2.1871,        869      -0.7862      -0.0668       0.7194,        869      -0.7862      -0.0901       0.6961
2012.6.21,1889.15,        870      -2.2105      -1.1377       1.0728,        870      -2.2105      -1.8441       0.3664,        870      -2.2105      -1.5349       0.6756,        870      -2.2105      -1.8581       0.3524,        870      -2.2105       -3.093      -0.8825,        870      -2.2105      -6.3983      -4.1878,        870      -2.2105      -0.9146       1.2959,        870      -2.2105      -0.9143       1.2962
2012.6.22,1847.39,        871      -1.1914       -0.546       0.6454,        871      -1.1914      -1.0359       0.1555,        871      -1.1914      -0.8551       0.3363,        871      -1.1914      -0.8976       0.2938,        871      -1.1914       0.0551       1.2465,        871      -1.1914      -3.3818      -2.1904,        871      -1.1914      -0.5197       0.6717,        871      -1.1914      -0.5595        0.632
2012.6.25,1825.38,        872      -0.4147      -0.9783      -0.5636,        872      -0.4147      -1.1167       -0.702,        872      -0.4147      -1.1792      -0.7645,        872      -0.4147      -1.1862      -0.7715,        872      -0.4147       1.2198       1.6345,        872      -0.4147      -2.7772      -2.3625,        872      -0.4147      -0.4443      -0.0296,        872      -0.4147      -0.3823       0.0324
2012.6.26,1817.81,        873      -0.0088       0.6063       0.6151,        873      -0.0088       0.0766       0.0854,        873      -0.0088       0.2645       0.2733,        873      -0.0088      -0.2775      -0.2687,        873      -0.0088       0.0041       0.0129,        873      -0.0088       1.1118       1.1206,        873      -0.0088       0.4902        0.499,        873      -0.0088       0.4507       0.4595
2012.6.27,1817.65,        874       0.0842      -0.0069      -0.0911,        874       0.0842       0.4149       0.3307,        874       0.0842       -0.456      -0.5401,        874       0.0842       0.2636       0.1794,        874       0.0842       0.8376       0.7534,        874       0.0842      -2.3614      -2.4456,        874       0.0842        0.217       0.1329,        874       0.0842       0.0766      -0.0075
2012.6.28,1819.18,        875       1.9146       1.1103      -0.8043,        875       1.9146        0.906      -1.0086,        875       1.9146       0.6635      -1.2511,        875       1.9146       0.3366       -1.578,        875       1.9146       1.1938      -0.7208,        875       1.9146        2.337       0.4224,        875       1.9146       1.4599      -0.4547,        875       1.9146       1.2235      -0.6911
2012.6.29,1854.01,        876      -0.1273      -0.5591      -0.4318,        876      -0.1273      -0.2039      -0.0766,        876      -0.1273      -0.4153       -0.288,        876      -0.1273      -0.7962      -0.6689,        876      -0.1273      -0.9843       -0.857,        876      -0.1273       4.2713       4.3985,        876      -0.1273       0.9193       1.0466,        876      -0.1273       0.7485       0.8758
2012.7.2,1851.65,        877       0.8733       1.3746       0.5013,        877       0.8733       1.2647       0.3915,        877       0.8733       1.1494       0.2761,        877       0.8733       1.4335       0.5602,        877       0.8733       1.4793        0.606,        877       0.8733       1.4646       0.5914,        877       0.8733       0.7674      -0.1059,        877       0.8733       0.7685      -0.1048
2012.7.3,1867.82,        878        0.355       0.1511      -0.2039,        878        0.355       0.2022      -0.1528,        878        0.355      -0.0908      -0.4457,        878        0.355      -0.0306      -0.3856,        878        0.355       2.8818       2.5268,        878        0.355       -1.219       -1.574,        878        0.355       0.3893       0.0343,        878        0.355       0.4046       0.0496
2012.7.4,1874.45,        879       0.0555      -0.2205       -0.276,        879       0.0555       0.1622       0.1067,        879       0.0555      -0.3745        -0.43,        879       0.0555      -0.0347      -0.0902,        879       0.0555      -2.4821      -2.5376,        879       0.0555       -1.157      -1.2125,        879       0.0555      -0.0596      -0.1151,        879       0.0555       0.0591       0.0036
2012.7.5,1875.49,        880      -0.9219      -0.4114       0.5105,        880      -0.9219       0.0407       0.9626,        880      -0.9219      -0.7119         0.21,        880      -0.9219      -0.9138        0.008,        880      -0.9219       0.4272       1.3491,        880      -0.9219       -2.641      -1.7191,        880      -0.9219      -0.6259        0.296,        880      -0.9219      -0.6057       0.3162
2012.7.6,1858.2,        881      -1.1877      -1.4076      -0.2199,        881      -1.1877      -1.3806      -0.1929,        881      -1.1877      -1.8648      -0.6771,        881      -1.1877      -1.3988      -0.2111,        881      -1.1877      -2.6181      -1.4304,        881      -1.1877      -4.4682      -3.2805,        881      -1.1877      -0.9137        0.274,        881      -1.1877      -0.7963       0.3914
2012.7.9,1836.13,        882      -0.3638      -0.4609      -0.0971,        882      -0.3638      -0.3616       0.0022,        882      -0.3638      -0.6488       -0.285,        882      -0.3638      -1.0198       -0.656,        882      -0.3638       0.8121       1.1759,        882      -0.3638      -1.6112      -1.2474,        882      -0.3638       0.1491       0.5129,        882      -0.3638       0.0138       0.3777
2012.7.10,1829.45,        883      -0.1673       0.3226       0.4899,        883      -0.1673       0.0567       0.2239,        883      -0.1673      -0.1745      -0.0072,        883      -0.1673      -0.4498      -0.2826,        883      -0.1673        0.592       0.7593,        883      -0.1673      -4.7406      -4.5734,        883      -0.1673      -0.1472       0.0201,        883      -0.1673      -0.2233       -0.056
2012.7.11,1826.39,        884      -2.2449      -1.7444       0.5005,        884      -2.2449      -2.7411      -0.4963,        884      -2.2449      -1.8614       0.3835,        884      -2.2449      -1.6838        0.561,        884      -2.2449      -2.3189       -0.074,        884      -2.2449      -5.6519       -3.407,        884      -2.2449       -0.799       1.4459,        884      -2.2449      -0.9474       1.2975
2012.7.12,1785.39,        885       1.5403       0.9977      -0.5426,        885       1.5403       0.7168      -0.8235,        885       1.5403       0.5969      -0.9434,        885       1.5403       0.3199      -1.2204,        885       1.5403       6.0415       4.5012,        885       1.5403       3.9329       2.3926,        885       1.5403       0.3189      -1.2213,        885       1.5403       0.2591      -1.2812
2012.7.13,1812.89,        886       0.2703       0.2311      -0.0392,        886       0.2703       0.1959      -0.0744,        886       0.2703       0.1022      -0.1681,        886       0.2703      -0.0382      -0.3085,        886       0.2703       3.1511       2.8808,        886       0.2703      -1.8506      -2.1209,        886       0.2703       0.4045       0.1343,        886       0.2703       0.4226       0.1523
2012.7.16,1817.79,        887       0.2294      -0.0195      -0.2489,        887       0.2294      -0.0653      -0.2947,        887       0.2294      -0.3008      -0.5302,        887       0.2294      -0.5598      -0.7892,        887       0.2294       1.0755       0.8461,        887       0.2294      -4.0418      -4.2712,        887       0.2294       0.2873       0.0579,        887       0.2294       0.0785      -0.1509
2012.7.17,1821.96,        888      -1.4847      -0.1589       1.3257,        888      -1.4847       -0.334       1.1506,        888      -1.4847      -0.3068       1.1779,        888      -1.4847       -0.323       1.1617,        888      -1.4847      -1.8587       -0.374,        888      -1.4847      -2.6195      -1.1348,        888      -1.4847       0.1218       1.6065,        888      -1.4847        0.196       1.6806
2012.7.18,1794.91,        889       1.5628       0.5768       -0.986,        889       1.5628       1.6653       0.1026,        889       1.5628       0.4753      -1.0874,        889       1.5628       0.8718       -0.691,        889       1.5628        0.705      -0.8577,        889       1.5628       5.1875       3.6248,        889       1.5628       0.7644      -0.7983,        889       1.5628       0.6558       -0.907
2012.7.19,1822.96,        890      -0.0016       -0.694      -0.6923,        890      -0.0016      -0.7617        -0.76,        890      -0.0016      -0.7245      -0.7229,        890      -0.0016      -1.0552      -1.0536,        890      -0.0016      -2.1215      -2.1198,        890      -0.0016       1.4546       1.4562,        890      -0.0016      -0.3353      -0.3336,        890      -0.0016      -0.2373      -0.2357
2012.7.20,1822.93,        891      -1.8372      -2.0578      -0.2207,        891      -1.8372      -2.1655      -0.3284,        891      -1.8372      -2.2747      -0.4376,        891      -1.8372      -1.8031        0.034,        891      -1.8372      -2.2251      -0.3879,        891      -1.8372      -5.0745      -3.2373,        891      -1.8372      -1.8236       0.0135,        891      -1.8372      -1.7089       0.1282
2012.7.23,1789.44,        892       0.2509      -0.3653      -0.6162,        892       0.2509      -1.1003      -1.3512,        892       0.2509      -0.9981       -1.249,        892       0.2509      -1.3322      -1.5831,        892       0.2509       4.0382       3.7873,        892       0.2509        4.078       3.8271,        892       0.2509      -0.3287      -0.5796,        892       0.2509      -0.3915      -0.6424
2012.7.24,1793.93,        893      -1.3724      -1.5045      -0.1321,        893      -1.3724      -1.0431       0.3293,        893      -1.3724      -1.9757      -0.6033,        893      -1.3724      -1.8096      -0.4372,        893      -1.3724      -2.1038      -0.7314,        893      -1.3724       -3.576      -2.2036,        893      -1.3724       -0.485       0.8874,        893      -1.3724      -0.5948       0.7776
2012.7.25,1769.31,        894       0.7438      -0.6359      -1.3797,        894       0.7438      -0.6812       -1.425,        894       0.7438      -0.6398      -1.3836,        894       0.7438      -1.0683      -1.8121,        894       0.7438      -1.9326      -2.6764,        894       0.7438      -2.9338      -3.6776,        894       0.7438       0.6612      -0.0826,        894       0.7438       0.4595      -0.2843
2012.7.26,1782.47,        895       2.6194       2.3674       -0.252,        895       2.6194       2.5577      -0.0617,        895       2.6194       2.2967      -0.3227,        895       2.6194       1.4837      -1.1357,        895       2.6194       2.8479       0.2285,        895       2.6194       2.6915       0.0721,        895       2.6194       1.7172      -0.9022,        895       2.6194       1.6022      -1.0172
2012.7.27,1829.16,        896       0.7998       0.5385      -0.2613,        896       0.7998       0.8426       0.0428,        896       0.7998       0.0322      -0.7676,        896       0.7998       0.0763      -0.7235,        896       0.7998      -0.3416      -1.1415,        896       0.7998       0.4878       -0.312,        896       0.7998       1.1152       0.3154,        896       0.7998       1.1508        0.351
2012.7.30,1843.79,        897       2.0718       0.6946      -1.3772,        897       2.0718       0.4853      -1.5866,        897       2.0718       0.2974      -1.7745,        897       2.0718           -0      -2.0719,        897       2.0718        2.723       0.6512,        897       2.0718      -2.3466      -4.4184,        897       2.0718       0.3276      -1.7442,        897       2.0718       0.2821      -1.7898
2012.7.31,1881.99,        898      -0.1095      -0.4335      -0.3241,        898      -0.1095      -0.4618      -0.3523,        898      -0.1095      -0.4663      -0.3569,        898      -0.1095      -0.6135      -0.5041,        898      -0.1095      -0.9695        -0.86,        898      -0.1095       0.5157       0.6252,        898      -0.1095      -0.1628      -0.0533,        898      -0.1095      -0.1103      -0.0009
2012.8.1,1879.93,        899      -0.5601      -1.3001        -0.74,        899      -0.5601      -0.4442       0.1159,        899      -0.5601      -1.7437      -1.1836,        899      -0.5601      -1.0082       -0.448,        899      -0.5601      -3.6789      -3.1188,        899      -0.5601      -3.3541       -2.794,        899      -0.5601      -0.1679       0.3923,        899      -0.5601      -0.1678       0.3923
2012.8.2,1869.4,        900      -1.1084      -0.6347       0.4737,        900      -1.1084      -0.6372       0.4712,        900      -1.1084      -0.6896       0.4188,        900      -1.1084      -1.4258      -0.3174,        900      -1.1084       0.9489       2.0573,        900      -1.1084      -1.6113      -0.5029,        900      -1.1084      -0.3333       0.7751,        900      -1.1084      -0.3842       0.7242
2012.8.3,1848.68,        901       2.0122       1.5665      -0.4458,        901       2.0122       1.9547      -0.0575,        901       2.0122       1.3284      -0.6839,        901       2.0122       1.7134      -0.2988,        901       2.0122         5.04       3.0278,        901       2.0122        4.461       2.4488,        901       2.0122        1.442      -0.5702,        901       2.0122       1.4373       -0.575
2012.8.6,1885.88,        902       0.0488      -0.3184      -0.3672,        902       0.0488      -0.8281      -0.8768,        902       0.0488      -0.7611      -0.8099,        902       0.0488      -0.7656      -0.8144,        902       0.0488       -1.722      -1.7708,        902       0.0488      -2.6843      -2.7331,        902       0.0488       0.4461       0.3973,        902       0.0488       0.3523       0.3035
2012.8.7,1886.8,        903       0.8708        0.158      -0.7128,        903       0.8708       0.4404      -0.4304,        903       0.8708      -0.0186      -0.8894,        903       0.8708       0.0375      -0.8332,        903       0.8708       5.2089       4.3381,        903       0.8708       -5.276      -6.1468,        903       0.8708       0.2105      -0.6602,        903       0.8708       0.2364      -0.6344
2012.8.8,1903.23,        904        1.963       0.3308      -1.6322,        904        1.963      -0.1211      -2.0841,        904        1.963       0.1934      -1.7696,        904        1.963      -0.3595      -2.3225,        904        1.963       1.2054      -0.7575,        904        1.963       0.1274      -1.8356,        904        1.963       0.3138      -1.6491,        904        1.963       0.2453      -1.7176
2012.8.9,1940.59,        905       0.2994      -0.8432      -1.1426,        905       0.2994      -0.6944      -0.9938,        905       0.2994      -1.2427      -1.5421,        905       0.2994      -0.8165      -1.1159,        905       0.2994      -1.6034      -1.9028,        905       0.2994      -4.6164      -4.9158,        905       0.2994      -0.4669      -0.7663,        905       0.2994      -0.3763      -0.6757
2012.8.10,1946.4,        906      -0.7172      -0.3773       0.3399,        906      -0.7172      -0.1635       0.5537,        906      -0.7172      -0.7281      -0.0109,        906      -0.7172      -0.9809      -0.2637,        906      -0.7172       0.5818        1.299,        906      -0.7172      -3.1341      -2.4169,        906      -0.7172       0.0048        0.722,        906      -0.7172      -0.0122       0.7051
2012.8.13,1932.44,        907       1.2689      -0.0279      -1.2968,        907       1.2689       0.1426      -1.1263,        907       1.2689      -0.3034      -1.5723,        907       1.2689      -0.3636      -1.6325,        907       1.2689       1.3914       0.1225,        907       1.2689      -0.1756      -1.4445,        907       1.2689       0.1267      -1.1421,        907       1.2689       0.1678       -1.101
2012.8.14,1956.96,        908       0.0485       -0.162      -0.2105,        908       0.0485      -0.3795       -0.428,        908       0.0485      -0.5009      -0.5495,        908       0.0485      -0.9088      -0.9573,        908       0.0485       1.1615       1.1129,        908       0.0485      -3.8282      -3.8768,        908       0.0485       0.5424       0.4939,        908       0.0485       0.6444       0.5958
2012.8.16,1957.91,        909      -0.5807      -0.1233       0.4574,        909      -0.5807       0.2251       0.8058,        909      -0.5807       -0.577       0.0038,        909      -0.5807      -0.1502       0.4305,        909      -0.5807      -0.7998      -0.2191,        909      -0.5807      -2.2369      -1.6562,        909      -0.5807       0.3323        0.913,        909      -0.5807       0.2025       0.7832
2012.8.17,1946.54,        910      -0.0118      -0.8567      -0.8449,        910      -0.0118      -0.4407      -0.4289,        910      -0.0118      -1.2798       -1.268,        910      -0.0118      -0.9689      -0.9571,        910      -0.0118      -2.6121      -2.6003,        910      -0.0118      -2.2538       -2.242,        910      -0.0118      -0.0969      -0.0851,        910      -0.0118      -0.1288       -0.117
2012.8.20,1946.31,        911      -0.1588       -0.418      -0.2592,        911      -0.1588      -0.5869      -0.4281,        911      -0.1588      -0.6976      -0.5388,        911      -0.1588      -0.1646      -0.0059,        911      -0.1588       0.4703        0.629,        911      -0.1588        0.117       0.2757,        911      -0.1588       0.2201       0.3789,        911      -0.1588       0.1663        0.325
2012.8.21,1943.22,        912      -0.4132      -0.3013        0.112,        912      -0.4132      -0.9859      -0.5726,        912      -0.4132      -0.5672       -0.154,        912      -0.4132      -1.3023       -0.889,        912      -0.4132      -2.6221      -2.2089,        912      -0.4132      -2.0455      -1.6323,        912      -0.4132      -0.3729       0.0403,        912      -0.4132      -0.4617      -0.0485
2012.8.22,1935.19,        913       0.3798      -0.0134      -0.3932,        913       0.3798       0.4763       0.0965,        913       0.3798      -0.7018      -1.0816,        913       0.3798       0.0955      -0.2843,        913       0.3798       0.9882       0.6084,        913       0.3798       0.9829       0.6031,        913       0.3798      -0.0559      -0.4357,        913       0.3798       -0.096      -0.4758
2012.8.23,1942.54,        914      -1.1701      -1.2437      -0.0736,        914      -1.1701      -1.0911        0.079,        914      -1.1701      -1.3618      -0.1917,        914      -1.1701        -1.54      -0.3698,        914      -1.1701        0.412       1.5821,        914      -1.1701      -3.5824      -2.4123,        914      -1.1701      -0.5562       0.6139,        914      -1.1701      -0.5344       0.6357
2012.8.24,1919.81,        915      -0.1011      -0.4806      -0.3795,        915      -0.1011      -0.4663      -0.3653,        915      -0.1011      -0.8075      -0.7065,        915      -0.1011      -0.7096      -0.6086,        915      -0.1011      -0.1415      -0.0404,        915      -0.1011      -2.2672      -2.1661,        915      -0.1011       0.0168       0.1179,        915      -0.1011       0.0061       0.1071
2012.8.27,1917.87,        916      -0.0803      -0.7345      -0.6542,        916      -0.0803      -0.6932      -0.6129,        916      -0.0803      -1.0408      -0.9605,        916      -0.0803       -1.133      -1.0527,        916      -0.0803      -1.2103        -1.13,        916      -0.0803      -4.7168      -4.6365,        916      -0.0803      -0.1571      -0.0768,        916      -0.0803      -0.1859      -0.1056
2012.8.28,1916.33,        917       0.6372      -0.5394      -1.1766,        917       0.6372      -0.5947      -1.2319,        917       0.6372      -1.1579       -1.795,        917       0.6372      -0.6855      -1.3227,        917       0.6372        -0.03      -0.6672,        917       0.6372      -0.5684      -1.2056,        917       0.6372      -0.2181      -0.8553,        917       0.6372        -0.14      -0.7772
