@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2007-11-23, -26.14, 1.4, -0.96, 0.97, 84.4, -71.2, -14.9, 0.0745, 0.0635, 0.026, 0.59, 1.04, 1.14, 71.47, -1233.4, 277.81, 43.68, 11.27, 13.58, -8.55, -41.7, 11.965, 2.23, 0.99, 0.049, -0.025, 7.04, 11.82, 17.225, 4.23, 2.19, 12.44, 0.6, 0.9, 0.92, 0.92, -0.004, -0.004, -0.004, -0.004, 5.28, 7.37, 9.07, -0.0025, 0.0086, -0.0042, 0.0012, -1739.0, -460.0, 250.0, 73.71, -438.68, 42.91, 101.69, 28.84, 6.55, 90.92, -37.015, 35.45, -0.45, -5.44, -5.93, -0.85, -5.9, 8.46, 9.98, 11.31, 0.0032, 7.365, -1.87, 5.355, 3.715, 1.94, -47.4, -111.4, -22.3, 0.0059, 7.0, -373.0, 5.89, 0.015, 0.015, 0.015, 0.015, 0.004, 0.003, 7.43, 4.55, 6.65, 6.95, 6.65, -0.39, -11.29, -5.32, 100.42, -78.77, 4.66, 0.0277, 0.17600000000000002, 0.0507, 0.1618, 0.23, 0.04, 40.85, -12.07, 1.34
2007-11-26, 82.45, 7.54, 5.58, 2.88, 106.8, 106.8, 126.7, -0.012, 0.019, 0.046, -0.16, 0.1, 0.31, 317.89, 232.64, 537.51, 46.86, 39.16, 61.06, 16.19, 89.25, 11.965, 2.23, 0.99, 0.049, -0.025, -6.04, -2.67, 17.225, 4.23, 2.19, 12.44, -0.3, 0.6, -0.06, 0.25, -0.006, -0.006, -0.006, -0.006, -3.83, 7.03, 0.43, 0.0037, -0.0009, 0.0017, 0.0012, 170.0, 110.0, 550.0, 190.71, 117.36, -24.52, 144.72, 112.84, 147.12, 90.92, -37.015, 35.45, -0.45, 2.29, -7.32, 2.2, 1.34, -8.97, 8.31, -6.34, 0.0001, 7.365, -1.87, 5.355, 3.715, -8.39, 75.1, -56.0, -5.4, -0.0068, 647.0, 464.0, 14.84, 0.003, 0.003, 0.003, 0.003, 0.0055, 0.0018, -1.89, -2.9, 4.3, -0.7, 1.1, 4.445, 7.86, 6.04, 86.2, 109.83, 111.86, -0.0113, 0.0399, 0.0557, 0.0299, -0.2, -0.74, 88.73, 69.09, 57.82
2007-11-27, 4.46, -0.65, 6.36, 6.58, -81.6, 45.7, 26.9, -0.0085, -0.0575, -0.213, -0.13, -0.77, -2.77, -1901.73, 225.25, -1594.69, -41.6, 54.37, 10.55, 23.82, 123.1, -33.48, 5.23, -11.52, 0.034, 0.071, 2.03, -28.51, -55.61, 20.83, 12.14, -27.77, -0.26, -3.03, -0.69, -2.71, -0.161, -0.161, -0.161, -0.161, 3.63, -9.48, -19.01, 0.0003, 0.0009, 0.0013, 0.0, -1490.0, 550.0, -1750.0, -827.86, 204.78, -510.63, -10.67, 72.38, 108.81, -237.44, 122.88, -89.03, -0.45, 6.72, 21.24, 2.86, 2.74, 7.17, -14.16, -36.18, -0.0091, -19.96, 12.04, -1.82, -8.99, -16.49, -62.0, 174.5, 27.0, 0.0084, -276.0, 359.0, 63.69, -0.069, -0.069, -0.069, -0.069, -0.0085, -0.0017, -5.67, -1.3, -4.6, -6.1, -3.5, 4.445, 7.86, 6.04, -146.15, 61.85, -71.71, 0.0715, -0.2183, -0.0216, -0.2127, -1.03, -0.33, -2.43, 53.65, 58.57
2007-11-28, -25.1, 0.42, -4.68, -4.57, -39.8, -110.7, -118.7, -0.045, 0.046, 0.168, 0.15, 0.71, 2.67, 362.33, -1588.37, -971.33, -36.01, -128.25, -115.08, -24.96, -33.55, 21.01, -16.6, 1.33, -0.061, -0.052000000000000005, -4.63, 28.62, 39.81, -41.84, -27.76, 6.56, -0.045, 2.5, 0.475, 2.27, 0.106, 0.106, 0.106, 0.106, -6.61, 3.74, 15.9, 0.0057, 0.0027, 0.0089, 0.0022, -198.0, -1900.0, -950.0, 241.64, -728.09, -235.11, 69.94, -12.33, -42.17, 215.0, -64.06, 4.72, 0.15, -4.02, -16.22, -9.36, -3.41, -2.0, 10.76, 45.01, 0.0093, 8.2, -19.15, -12.05, -0.04, 6.37, -14.6, -229.1, -128.9, 0.004, -24.0, -523.0, -20.09, 0.106, 0.106, 0.106, 0.106, 0.0088, 0.0002, -0.36, -0.05, 0.85, 4.65, 0.85, -6.06, -6.76, -5.61, 48.07, -177.88, -119.16, -0.121, 0.2675, 0.0391, 0.1722, 1.48, 0.05, 0.47, -39.45, -24.6
2007-11-29, 42.87, 7.97, 6.56, 1.26, 165.5, 110.3, 47.8, 0.005, -0.068, -0.018000000000000002, 0.17, -0.38, -0.05, 2283.14, 1886.76, 1336.0, 192.31, 182.59, 91.92, 21.2, -80.6, 40.79, 42.13, 25.52, 0.043, 0.006999999999999999, 3.1, -5.76, 82.11, 49.35, 82.0, 60.49, 0.255, -0.05, -0.415, -0.1, 0.095, 0.095, 0.095, 0.095, -3.34, -8.43, -7.29, -0.0094, 0.0069, -0.0002, 0.0025, 2549.0, 1950.0, 2100.0, 1151.74, 1212.48, 478.74, 219.72, 201.86, 131.3, 331.01, 313.13, 246.06, 3.55, 35.73, 26.25, 5.12, 9.99, 15.55, 1.67, -2.31, 0.0205, 26.77, 11.14, 25.02, 13.02, 15.69, 250.9, 246.4, 64.3, -0.0061, 775.0, 648.0, 43.94, 0.06, 0.06, 0.06, 0.06, 0.0164, 0.0076, -1.97, 2.25, -0.35, -2.65, -0.45, 17.96, 6.37, 4.35, 263.03, 263.09, 178.99, -0.0831, -0.1365, -0.1012, -0.1036, 1.37, 1.0, 80.99, 68.64, 21.1
2007-11-30, 28.44, 1.7, 2.92, 9.99, 42.9, 56.1, 163.8, 0.009000000000000001, 0.011, -0.006, -0.17, -0.04, -0.05, 441.7, 1332.41, 2033.28, 41.53, 51.48, 192.9, 9.5, 17.05, 0.7, 2.19, 25.41, 0.062, 0.126, -12.44, -3.19, 5.22, 46.03, 7.28, 41.63, -0.37, 0.27, -0.08, 0.09, -0.117, -0.117, -0.117, -0.117, -7.35, -4.72, -3.54, 0.0111, -0.0112, -0.0007, -0.0013, 198.0, 1300.0, 1100.0, 123.53, 315.03, 1069.65, 83.65, 93.43, 226.34, 22.28, 45.52, 192.17, -0.6, 4.75, 10.01, 38.07, -1.5, -24.13, 0.63, -3.06, -0.0074, -3.98, 21.97, 0.73, 14.73, -2.5, 90.1, 100.0, 255.7, 0.0013, 112.0, 301.0, 27.93, -0.066, -0.066, -0.066, -0.066, -0.0041, 0.0109, 0.26, -2.85, 2.15, -0.55, 0.55, 1.42, 17.93, 12.44, 31.74, 41.37, 216.77, -0.0032, -0.0518, -0.1216, -0.006, -0.3, 1.2, 11.55, 59.13, 83.81
2007-12-3, -3.57, 5.67, 5.56, 4.36, 83.4, 92.3, 60.6, -0.0695, -0.0235, -0.028, -1.28, -0.18, -0.95, 849.82, 510.92, 691.9, 105.33, 113.99, 42.33, 28.05, 128.15, 11.42, 15.13, 12.53, 0.094, 0.052000000000000005, -20.9, -19.72, -7.17, 40.25, 21.03, -6.24, -0.95, -0.38, -0.36, -0.96, 0.02, 0.02, 0.02, 0.02, -16.9, -7.24, -15.35, 0.0031, 0.0128, 0.0022, 0.0088, 1261.0, 550.0, 1900.0, 370.6, 307.18, 236.97, 93.89, 91.64, 84.77, 59.99, 171.28, 75.11, 0.75, 7.6, 7.34, 8.45, -6.3, -19.2, -23.01, -21.38, 0.0025, 1.71, 1.81, 8.7, 2.43, -7.03, 103.3, 106.6, 158.4, -0.006, 376.0, 252.0, -11.49, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, -0.0072, -0.008, -14.66, -7.55, -2.65, -2.45, -6.95, 0.98, -0.785, 2.92, 25.23, 106.22, 24.59, -0.16899999999999998, -0.0162, -0.0152, -0.1434, 1.33, 0.18, 59.97, 27.74, 22.54
2007-12-4, 15.4, -4.7, -0.96, -0.38, -45.9, 0.3, 45.9, 0.0855, 0.0205, 0.02, 0.45, -0.83, -0.02, 193.69, -19.69, 572.37, -33.26, -4.88, 53.89, -11.86, 102.25, -8.72, -7.78, -0.81, -0.096, -0.014, 8.93, 0.65, -23.83, -38.7, -28.42, -5.29, 0.48, -1.0, -0.39, 0.04, -0.097, -0.097, -0.097, -0.097, 7.38, -9.14, 1.15, -0.0001, 0.0013, 0.0025, 0.0052, -189.0, 80.0, -340.0, 198.01, -76.41, 147.94, -122.14, 5.85, -64.85, -57.15, -80.07, -17.72, 0.7, -4.32, -0.62, 0.48, -4.77, 16.19, -4.2, 1.1, -0.0034, -7.8, -3.09, -10.77, -4.84, 2.89, -24.9, 47.3, 66.5, -0.0009, -155.0, 2.0, 38.6, -0.07400000000000001, -0.07400000000000001, -0.07400000000000001, -0.07400000000000001, -0.0002, 0.0016, -4.17, 4.05, -4.25, -3.05, 1.75, 0.98, -0.785, 2.92, -31.95, -67.33, 24.55, 0.0899, -0.1536, -0.065, 0.0127, -0.71, 0.49, -13.35, 9.94, 43.38
2007-12-5, 20.37, -5.36, -5.18, -6.47, -71.4, -57.9, -90.6, 0.009000000000000001, 0.012, 0.045, -0.28, -0.08, 0.12, 281.68, 40.37, -356.91, -28.32, -39.65, -40.54, -4.05, -6.65, -9.63, -9.82, -9.42, -0.063, -0.087, 5.47, 2.34, -17.3, -34.57, -31.81, -23.13, -0.36, 0.47, -0.12, 0.14, 0.05, 0.05, 0.05, 0.05, 5.51, 4.25, 0.77, 0.0124, 0.0005, 0.0112, 0.0014, 268.0, -160.0, -600.0, 30.26, 182.73, 184.65, -61.18, -152.84, -86.64, -65.84, -95.03, -68.04, 0.7, -21.17, -7.69, -21.61, -3.12, -11.45, -1.36, 4.17, -0.0147, -7.91, -11.05, -11.71, -10.31, -5.71, -26.8, -42.5, -95.0, 0.0035, -331.0, -248.0, 26.01, -0.028, -0.028, -0.028, -0.028, -0.0005, -0.0016, -1.63, -2.6, 0.5, -0.9, -0.4, -5.57, -8.8, -6.53, -77.55, -50.17, -66.58, 0.0319, 0.0804, 0.0175, 0.0625, -0.73, -0.58, -63.18, -39.12, -63.52
2007-12-6, 14.97, 10.28, 4.92, 3.99, 178.6, 95.6, 25.9, 0.04, 0.044, 0.032, 0.19, 0.08, 0.07, 1446.43, 1481.83, 1110.4, 135.83, 104.0, 57.5, 60.66, 81.65, 22.22, 14.75, 4.56, 0.018000000000000002, -0.008, -13.98, -3.18, 46.53, 28.62, 35.71, 33.58, 0.01, -0.3, -0.15, -0.05, 0.053, 0.053, 0.053, 0.053, -7.96, 0.99, 2.75, 0.0014, 0.0125, 0.0063, 0.0099, 1532.0, 1420.0, 1940.0, 762.85, 636.2, 260.16, 113.15, 86.95, 41.37, 196.23, 117.79, 104.45, 0.7, 20.65, -0.46, 2.97, -8.23, -29.59, -9.83, -27.56, -0.0028, 13.58, 1.01, 10.11, 8.62, 4.5, 94.0, 45.2, 122.6, -0.0313, 636.0, 333.0, 15.12, 0.003, 0.003, 0.003, 0.003, 0.0064, -0.0017, -11.24, 0.7, -2.2, -0.7, 0.4, 23.24, 14.48, 8.89, 154.92, 101.41, 11.17, -0.0834, 0.033, -0.0059, -0.0369, 1.19, 0.14, 57.95, -1.64, 24.37
2007-12-7, -18.85, 2.63, 6.69, 7.3, -8.2, 98.0, 122.6, -0.0105, 0.0315, 0.011, -0.51, 0.18, -0.42, 862.84, 586.97, 1208.86, -4.19, 44.1, 68.86, -4.23, 14.7, 22.33, 21.93, 16.97, 0.002, 0.0, 0.81, -7.51, 42.67, 16.91, 37.38, 17.3, -0.12, -0.02, 0.05, -0.23, 0.062, 0.062, 0.062, 0.062, -2.59, -7.23, -5.63, -0.0056, 0.0004, -0.0021, -0.0013, 704.0, 550.0, 620.0, 495.66, 471.37, 746.52, -16.45, 23.84, 36.85, 174.93, 139.49, 118.36, -2.15, 3.36, 19.43, 15.22, 3.18, -1.43, -25.12, -8.0, 0.0087, 21.31, 6.76, 19.28, 6.82, 7.26, -106.3, 52.2, -70.5, -0.0066, 45.0, 242.0, 27.34, 0.06, 0.06, 0.06, 0.06, 0.0082, 0.0104, 0.5, -1.25, 0.35, 0.85, -1.65, 4.62, 7.67, 15.28, 115.26, 81.41, 126.51, -0.0374, -0.0849, -0.075, -0.048, 0.34, 0.92, 9.85, 45.28, 22.13
2007-12-10, -27.9, 3.16, 1.05, 5.47, 69.3, -14.0, 47.8, -0.042, -0.06, -0.022, -0.21, -0.74, -0.17, -152.26, 737.83, 586.46, 53.49, 11.72, 46.07, 22.22, 19.6, -2.68, 2.61, 20.47, 0.077, 0.067, -1.99, 2.04, -2.87, 44.46, 2.86, 31.25, -0.4, -0.11, -0.35, -0.26, 0.092, 0.092, 0.092, 0.092, -1.45, -3.37, -1.3, -0.0034, -0.0044, -0.0044, -0.0067, -26.0, 660.0, 530.0, 11.06, 146.36, 356.62, 57.91, 15.96, 89.79, 5.69, 91.53, 151.85, 1.85, 14.47, -2.43, 9.96, 1.08, -1.46, -6.67, -2.17, -0.0067, -1.43, 22.21, 0.35, 17.05, 1.4, 123.7, -45.9, 92.4, 0.004, 218.0, 40.0, -16.45, 0.09, 0.09, 0.09, 0.09, -0.0022, 0.0063, 3.19, -2.9, -1.2, -3.1, -2.2, 6.14, 5.925, 4.255, 13.17, 47.14, 120.31, -0.0542, -0.0457, -0.0504, -0.0505, 0.39, 0.54, 16.27, -4.66, 42.33
2007-12-11, 18.65, 3.25, 1.85, -0.27, 10.5, 18.9, 38.1, 0.0485, 0.0395, 0.0, 0.71, 0.5, 0.06, -192.58, -654.65, -50.37, 39.29, 47.93, -2.36, 32.15, -13.7, 11.3, 7.64, 2.3, -0.034, -0.022, 11.83, 4.43, 12.79, 0.4, 15.88, 10.63, 0.54, -0.41, 0.23, 0.03, 0.053, 0.053, 0.053, 0.053, 4.42, 4.87, 3.35, 0.001, -0.0042, -0.0033, -0.0001, -322.0, -370.0, -100.0, -85.61, 44.73, -31.24, 85.68, 75.54, -10.83, 101.45, 63.0, 68.28, 2.45, 11.2, 16.03, 8.88, 6.3, 22.98, 21.62, 7.01, 0.0115, 5.68, -0.29, 7.01, 3.06, 1.67, 13.1, 37.2, -19.6, 0.0082, 183.0, 241.0, 11.31, 0.042, 0.042, 0.042, 0.042, 0.0052, -0.0041, 4.67, 4.45, -3.05, 2.15, 0.25, 6.14, 5.925, 4.255, 77.39, 90.54, 36.53, 0.0395, -0.0343, -0.0033, 0.0081, -0.03, 0.19, 11.09, 0.89, -29.34
2007-12-12, 2.38, -1.35, 0.58, 1.47, -28.5, 0.8, -10.3, 0.0055, -0.0055, 0.03, 0.32, 0.25, 0.67, -933.7, 576.53, -1100.45, -23.94, 9.35, 28.22, 5.85, 136.65, -38.31, 5.3, -28.97, -0.003, -0.033, -5.54, 6.44, -66.6, 12.36, 6.98, -56.37, 0.01, 0.58, 0.17, 0.44, -0.189, -0.189, -0.189, -0.189, -1.65, -0.99, -0.95, 0.0095, 0.0028, 0.0049, 0.0036, -608.0, 3820.0, -250.0, -855.39, -26.58, -777.65, -29.47, 5.51, 70.32, -294.26, 43.9, -207.61, -0.1, 0.68, -0.39, 6.37, 4.3, -11.34, 4.33, 12.35, -0.0128, -24.93, 5.65, 2.03, -19.25, -5.58, 57.8, 14.1, 31.9, 0.0028, -146.0, -42.0, 20.7, -0.011, -0.011, -0.011, -0.011, -0.0084, 0.001, -2.12, 0.35, 4.95, 1.45, 3.65, 0.48, 4.28, 6.1, -216.65, 38.74, -140.4, 0.0821, 0.0251, 0.0756, 0.0117, -1.04, -0.87, -23.35, 1.79, 11.6
2007-12-13, -11.55, 0.71, 2.67, -4.13, 22.9, 13.4, -83.9, -0.004, 0.039, -0.02, 0.47, 0.7, 0.4, 229.43, -279.08, 374.6, 66.7, 50.75, -55.29, 18.53, 62.05, 8.94, -11.61, -7.76, -0.042, -0.033, 9.21, 1.2, 18.79, -19.83, -22.23, -11.4, 0.335, -0.01, 0.445, 0.15, 0.118, 0.118, 0.118, 0.118, -0.58, 1.32, -0.59, -0.0022, 0.0076, 0.001, 0.0014, 576.0, -3800.0, -360.0, -119.66, -561.44, -316.445, -3.53, 8.59, -97.13, 41.13, -71.94, -75.28, 0.7, -1.7, 0.38, -8.77, 3.38, 17.81, 10.51, 0.74, 0.0131, 5.44, -20.97, -9.0, -2.21, 3.1, -30.5, 76.6, -92.6, 0.0007, 39.0, 224.0, -15.12, 0.032, 0.032, 0.032, 0.032, 0.0167, 0.0012, 0.37, 2.65, 0.25, 3.75, 1.65, 10.14, 5.19, -7.98, 85.67, -85.18, 1.14, -0.0955, 0.0817, 0.0203, -0.0027, 1.62, 0.14, -15.29, -2.29, -54.92
2007-12-14, -20.85, -8.3, -9.51, -2.22, -195.6, -51.1, -65.3, -0.029, -0.062, 0.0, -0.13, -0.24, 0.02, -1880.7, -1436.13, -2035.77, -147.81, -83.47, -5.14, -40.92, -101.2, 1.82, -22.56, 0.98, -0.077, -0.039, -9.69, -5.62, -2.65, -51.81, -42.26, 2.75, -0.17, 0.32, -0.35, -0.1, 0.122, 0.122, 0.122, 0.122, -6.36, -3.49, -4.93, 0.0075, -0.0026, 0.0058, 0.0039, -1915.0, -1130.0, -1640.0, -119.66, -561.44, -316.445, -193.97, -108.33, -70.04, 44.06, -192.25, -18.61, -0.65, -27.76, -6.69, -12.59, -4.76, -9.27, -9.79, 2.59, -0.0116, -2.25, -3.41, -17.09, -4.37, -2.77, -360.8, -226.3, -192.7, 0.0003, -646.0, -394.0, -40.11, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -0.0081, 0.0055, -5.05, -1.75, 2.45, -2.85, -1.05, -8.79, -8.8, 4.99, -62.13, -132.66, -97.3, -0.016, -0.0907, -0.0784, -0.0145, 0.0, 0.78, -77.33, -90.57, -34.07
2007-12-17, -55.23, 3.38, 0.26, -0.77, 32.8, -133.6, -27.5, 0.037000000000000005, 0.019, 0.004, 0.64, 0.55, 0.26, -416.02, -1280.55, -21.32, 20.05, -47.03, -49.71, -33.74, -10.4, -20.46, -2.73, -1.43, -0.002, -0.038, -11.92, -7.99, -32.75, -3.77, 1.55, -6.82, 0.655, -0.17, 0.515, 0.23, 0.029, 0.029, 0.029, 0.029, -3.85, -3.07, -2.62, -0.0034, 0.0088, 0.0013, 0.0033, -278.0, -1090.0, -150.0, -93.14, -138.86, 81.91, 17.5, -102.5, -49.66, -178.11, -29.19, 3.66, 0.6, -4.44, -20.12, -11.69, -2.31, -12.45, 5.33, -8.14, -0.0118, -15.53, -2.51, -0.55, -5.61, -1.38, 76.5, -160.9, -57.0, -0.0195, 52.0, -460.0, -15.67, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, -0.0149, -0.0126, 1.9, 5.2, -1.8, 3.8, 1.7, -22.54, -19.445, -22.445, -73.02, -62.13, 10.48, -0.041, -0.0166, -0.0193, -0.0368, 1.19, 0.77, 44.3, 7.94, -1.14
2007-12-18, 21.65, -7.82, -6.08, -3.95, -119.2, -29.2, -72.4, -0.055, 0.005, -0.011, 0.34, 0.54, 0.66, -2616.76, -1010.11, -2624.7, -122.92, -103.1, -61.25, -7.64, -270.7, -22.05, -21.62, -22.35, -0.064, -0.006, 3.38, -2.33, -61.28, -24.45, -45.51, -60.29, 0.47, 0.62, 0.44, 0.62, -0.091, -0.091, -0.091, -0.091, 6.67, -2.69, -1.04, -0.0112, -0.003, -0.002, -0.0102, -2730.0, -1690.0, -2800.0, -1026.7, -170.49, -873.26, -131.27, -90.67, -87.27, -172.65, -179.16, -172.74, -0.55, -29.83, -12.07, -20.17, -11.24, 13.59, -13.87, -0.28, 0.0028, -14.87, -14.32, -18.23, -14.53, -3.54, -257.2, -151.7, -126.8, -0.0047, -624.0, -134.0, -75.14, -0.042, -0.042, -0.042, -0.042, -0.0123, -0.013, 12.98, 3.55, 5.05, 3.75, 5.05, -22.54, -19.445, -22.445, -287.12, -73.02, -260.63, 0.0718, -0.0501, -0.0086, 0.0064, -0.55, 0.66, -70.3, -46.62, -29.79
2007-12-20, -17.1, -0.74, 2.53, -0.59, 1.5, -52.7, -9.8, 0.0835, 0.0295, 0.003, 0.7, 0.87, 0.36, 1268.07, -1023.17, -406.03, 25.3, 58.57, -15.92, 21.02, -34.7, 9.08, -4.89, -9.78, -0.003, -0.053, 9.35, 6.35, 21.57, -25.64, -21.99, -20.47, 0.68, 0.54, 1.04, 0.5, -0.029, -0.029, -0.029, -0.029, 1.82, 5.67, 7.68, -0.0005, -0.0123, -0.0086, -0.0013, 1183.0, -340.0, -250.0, 286.78, -569.18, -55.84, -77.52, -52.1, -57.17, 65.27, -31.54, -52.6, 1.15, -3.23, -19.06, -7.44, 5.28, 3.33, 15.09, 12.68, 0.0026, 15.0, -11.92, 3.26, -3.21, 5.65, -36.4, -3.1, -26.6, 0.0012, 2.0, -233.0, -18.69, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, 0.0014, -0.0018, 7.06, 5.85, 3.85, 8.15, 3.85, 3.81, 4.79, 9.43, -29.04, -138.3, -80.67, 0.0096, 0.0749, 0.0538, 0.0699, 0.52, -0.09, 18.39, 28.56, 2.03
2007-12-21, 33.95, 4.07, -0.39, 2.14, 66.3, 23.4, 30.0, 0.0075, -0.0025, 0.025, 0.85, 0.52, 0.58, 619.92, 1045.2, 2001.97, 18.45, -23.71, 46.07, 17.82, 24.2, 5.14, 1.37, 11.57, 0.08800000000000001, 0.104, -2.56, 4.12, 44.83, 30.53, 36.5, 51.22, 0.515, 0.67, 0.245, 0.48, -0.068, -0.068, -0.068, -0.068, -0.94, -1.29, 0.01, -0.0047, -0.003, -0.0093, -0.006, 510.0, 890.0, 1930.0, -106.53, -224.06, 171.9, -64.23, -81.35, -89.14, 13.17, 7.16, 53.66, 2.35, -4.63, -3.99, 0.0, -0.33, -20.79, -19.16, -16.59, -0.0026, 13.48, 19.9, 12.81, 14.8, 2.73, -141.9, -169.6, -168.7, -0.0302, -382.0, -441.0, 17.08, -0.025, -0.025, -0.025, -0.025, 0.0038, 0.0027, 10.06, 4.2, 5.8, 2.1, 3.9, 14.08, 6.63, 4.78, 48.94, -67.57, 54.65, 0.0625, 0.0162, 0.036000000000000004, 0.0124, -0.29, 0.05, 0.37, -11.21, 11.74
2007-12-24, 41.15, 6.92, 6.5, 6.51, 88.5, 84.1, 61.1, -0.03, 0.026, 0.027000000000000003, -0.36, 0.47, 0.57, 1381.51, 930.94, 309.19, 133.48, 96.37, 71.21, 4.75, 109.3, 24.34, 23.87, 15.97, 0.136, 0.098, -0.14, 1.02, 51.13, 48.73, 51.11, 66.38, -0.37, 0.49, 0.4, 0.33, 0.118, 0.118, 0.118, 0.118, -0.42, 1.13, 0.7, -0.0094, -0.0015, -0.0029, -0.0044, 1657.0, 1110.0, 1230.0, 489.95, 535.19, 136.8, 65.53, 22.21, 77.15, 205.01, 164.2, 128.68, 0.5, 18.93, 5.94, 0.17, 6.1, -6.0, -2.68, -6.54, 0.0085, 18.06, 15.14, 18.07, 23.68, 3.38, 149.1, 76.5, 126.4, 0.0001, 316.0, 212.0, 17.08, 0.063, 0.063, 0.063, 0.063, 0.0043, 0.0058, 0.51, -3.05, 4.35, 3.15, 2.55, 12.455, 11.635, 15.085, 189.08, 134.95, -1.88, -0.1054, 0.0589, 0.017, -0.0404, 1.07, 0.15, 56.67, 50.77, 47.76
