Date,KOSPI_Now
2014.12.12,5.12
2014.12.15,-1.35
2014.12.16,-16.23
2014.12.17,-3.97
2014.12.18,-2.66
2014.12.19,32.48
2014.12.22,13.14
2014.12.23,-4.1
2014.12.24,7.59
2014.12.26,1.55
2014.12.29,-20.3
2014.12.30,-12.27
