@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute TA_Now numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2016-02-24, 1912.53, 415.43, 417.77, 420.47, 415.42, 5962.31, 6037.73, 6037.73, 5954.18, 9416.77, 9503.12, 9535.12, 9405.22, 1357.77, 1348.82, 1362.86, 1346.11, 43216.58, 43550.79, 43672.97, 43143.59, 1366.53, 1366.51, 8267.6, 8345.4, 8447.8, 8259.0, 17163.46, 17340.23, 17631.37, 17163.46, 1430.23, 12763.44, 12867.59, 12962.78, 12727.54, 3388.63, 3339.44
2016-02-25, 1918.57, 407.52, 414.86, 415.37, 405.6, 5867.18, 5962.31, 5966.73, 5845.55, 9167.8, 9396.48, 9415.33, 9125.19, 1357.59, 1356.24, 1365.62, 1353.55, 43173.73, 43221.06, 43234.37, 42364.89, 1327.85, 1324.46, 8013.7, 8255.0, 8269.1, 7968.1, 16719.36, 17157.73, 17230.71, 16587.67, 1420.76, 12740.27, 12727.38, 12754.88, 12506.05, 3349.6, 3262.13
2016-02-26, 1920.16, 415.38, 413.89, 418.95, 411.61, 6012.81, 5867.18, 6028.97, 5867.18, 9331.48, 9277.02, 9391.31, 9199.09, 1361.61, 1356.24, 1371.72, 1355.09, 43434.55, 43177.53, 43445.15, 42938.99, 1360.97, 1328.24, 8215.6, 8128.1, 8260.2, 8103.5, 17104.54, 16939.52, 17197.86, 16877.32, 1427.09, 12753.6, 12723.98, 12753.6, 12633.69, 3357.57, 3297.79
2016-02-29, 1916.66, 422.66, 420.4, 425.81, 419.64, 6096.01, 6012.81, 6115.37, 6012.81, 9513.3, 9454.52, 9576.88, 9436.33, 1359.24, 1359.87, 1370.82, 1351.85, 43473.37, 43449.91, 43611.7, 43239.4, 1370.8, 1363.46, 8349.2, 8313.3, 8397.8, 8265.2, 17483.76, 17299.03, 17549.76, 17253.34, 1432.51, 12797.79, 12817.54, 12915.72, 12781.15, 3402.89, 3362.12
2016-03-02, 1947.42, 427.27, 419.39, 427.81, 418.06, 6097.09, 6096.01, 6104.98, 6033.21, 9495.4, 9424.93, 9498.57, 9332.42, 1346.34, 1358.98, 1362.36, 1344.41, 43714.93, 43475.0, 43723.86, 43326.94, 1372.54, 1345.17, 8461.4, 8291.9, 8463.4, 8222.6, 17623.07, 17341.74, 17642.88, 17220.78, 1437.93, 12860.35, 12820.09, 12912.6, 12784.79, 3371.82, 3326.48
2016-03-03, 1958.17, 436.31, 439.6, 439.81, 432.34, 6147.06, 6152.88, 6194.01, 6097.77, 9776.62, 9780.84, 9837.11, 9695.98, 1331.43, 1334.09, 1344.26, 1328.3, 44615.75, 44198.39, 44739.01, 44165.6, 1383.71, 1373.34, 8764.5, 8662.3, 8778.5, 8641.2, 18206.41, 18143.22, 18223.46, 18012.33, 1447.89, 13017.93, 12985.23, 13030.37, 12857.97, 3449.02, 3394.54
2016-03-04, 1955.63, 433.95, 437.88, 437.88, 431.98, 6130.46, 6147.06, 6173.7, 6108.35, 9751.92, 9807.06, 9808.52, 9709.68, 1328.25, 1330.27, 1335.49, 1316.54, 44742.22, 44616.46, 44869.97, 44561.04, 1389.45, 1384.17, 8767.0, 8787.9, 8812.0, 8692.9, 18348.5, 18217.98, 18352.63, 18129.14, 1449.75, 13123.65, 13055.19, 13157.42, 13025.54, 3441.31, 3407.52
2016-03-07, 1957.87, 437.99, 436.31, 440.74, 434.89, 6199.43, 6130.46, 6204.14, 6130.46, 9824.17, 9800.86, 9899.11, 9742.76, 1318.83, 1326.73, 1329.58, 1311.37, 44849.02, 44740.53, 45255.92, 44740.53, 1403.77, 1389.95, 8811.6, 8812.6, 8877.9, 8734.6, 18278.98, 18415.36, 18449.24, 18061.27, 1453.615, 13212.5, 13150.54, 13281.83, 13150.54, 3451.34, 3404.71
2016-03-08, 1946.12, 436.0, 437.02, 438.62, 433.04, 6182.4, 6199.43, 6216.1, 6125.64, 9778.93, 9764.08, 9803.73, 9690.0, 1321.57, 1318.35, 1324.53, 1314.54, 44967.16, 44855.25, 45146.33, 44850.97, 1397.04, 1387.82, 8786.8, 8785.7, 8834.7, 8672.8, 18059.27, 18195.6, 18252.76, 17847.14, 1457.48, 13383.6, 13235.25, 13447.68, 13235.25, 3421.02, 3380.09
2016-03-09, 1952.95, 432.89, 433.36, 436.18, 429.88, 6125.44, 6182.4, 6182.45, 6101.89, 9692.82, 9688.47, 9785.05, 9617.69, 1331.39, 1319.78, 1337.52, 1319.3, 44504.29, 44967.22, 45017.63, 44335.39, 1390.58, 1385.51, 8740.3, 8736.3, 8848.8, 8663.2, 18017.56, 17906.02, 18216.75, 17729.09, 1460.48, 13311.05, 13374.14, 13391.84, 13256.75, 3385.45, 3337.33
2016-03-10, 1969.33, 435.56, 433.66, 438.16, 433.07, 6146.32, 6125.44, 6174.82, 6118.23, 9723.09, 9700.16, 9838.95, 9679.19, 1330.66, 1330.05, 1337.18, 1323.39, 44492.5, 44507.49, 44668.4, 44189.56, 1398.47, 1385.18, 8761.1, 8765.5, 8889.6, 8741.0, 18208.92, 17982.37, 18369.22, 17982.37, 1466.47, 13392.9, 13346.17, 13435.94, 13342.74, 3414.51, 3369.63
2016-03-11, 1971.41, 430.18, 436.75, 449.62, 430.18, 6036.7, 6146.32, 6203.4, 6036.7, 9498.15, 9697.64, 9995.84, 9498.15, 1347.99, 1328.93, 1354.23, 1298.21, 44337.04, 44499.49, 44779.09, 43965.23, 1385.06, 1385.06, 8766.9, 8782.0, 9105.8, 8730.6, 18118.23, 18229.24, 19012.19, 18113.72, 1478.61, 13379.14, 13423.57, 13513.2, 13298.32, 3486.5, 3355.04
2016-03-14, 1972.27, 441.75, 437.96, 442.99, 436.8, 6139.79, 6036.7, 6150.88, 6036.7, 9831.13, 9672.05, 9833.9, 9642.79, 1324.62, 1346.51, 1354.02, 1314.22, 44735.5, 44338.94, 45007.27, 44337.04, 1418.39, 1392.07, 9090.6, 8930.3, 9101.3, 8913.6, 18987.75, 18488.82, 18993.71, 18470.92, 1483.175, 13522.0, 13434.45, 13543.29, 13434.45, 3439.68, 3395.2
2016-03-15, 1969.97, 444.08, 444.52, 447.03, 441.98, 6174.57, 6139.79, 6197.83, 6139.79, 9990.26, 9948.21, 10039.61, 9936.06, 1320.55, 1323.27, 1330.89, 1313.47, 44691.8, 44746.33, 44873.25, 44548.55, 1424.19, 1415.12, 9142.7, 9156.1, 9217.3, 9120.1, 18981.77, 19125.11, 19216.53, 18846.96, 1487.74, 13477.54, 13520.08, 13530.33, 13426.11, 3458.7, 3432.45
2016-03-16, 1974.9, 442.0, 441.64, 443.19, 439.57, 6139.97, 6174.57, 6174.57, 6114.77, 9933.85, 9941.46, 9973.58, 9890.12, 1327.46, 1318.81, 1331.45, 1315.2, 44210.44, 44691.01, 44694.31, 44139.54, 1403.95, 1403.12, 8988.3, 9099.5, 9122.2, 8961.6, 18765.37, 18891.72, 18960.14, 18678.52, 1483.36, 13400.31, 13383.13, 13400.31, 13284.22, 3434.9, 3412.91
2016-03-17, 1987.99, 443.83, 443.7, 445.39, 440.64, 6175.49, 6139.97, 6186.18, 6134.27, 9983.41, 9971.04, 10021.7, 9917.92, 1323.37, 1325.84, 1333.12, 1316.9, 44751.4, 44207.54, 44751.62, 44026.18, 1393.1, 1386.88, 8962.8, 9018.4, 9062.0, 8898.6, 18731.75, 18820.79, 18943.18, 18609.66, 1488.76, 13478.13, 13410.45, 13507.32, 13402.02, 3441.06, 3408.09
2016-03-18, 1992.12, 444.06, 447.25, 447.35, 435.73, 6201.12, 6175.49, 6220.02, 6125.7, 9892.2, 10051.69, 10055.29, 9753.04, 1307.28, 1321.49, 1324.57, 1301.65, 45435.09, 44751.4, 45507.87, 44644.34, 1390.86, 1362.29, 8978.8, 9064.9, 9071.2, 8782.8, 18608.03, 18921.43, 18926.79, 18344.17, 1483.21, 13621.3, 13505.15, 13685.45, 13494.57, 3459.13, 3362.53
2016-03-21, 1989.76, 444.79, 445.76, 446.35, 442.05, 6189.64, 6201.12, 6237.02, 6186.24, 9950.8, 9905.67, 9961.48, 9822.52, 1312.16, 1305.52, 1318.93, 1303.91, 45482.39, 45436.18, 46129.66, 45203.17, 1391.38, 1371.66, 9051.1, 8995.3, 9074.5, 8904.7, 18611.34, 18704.37, 18769.7, 18468.17, 1484.265, 13497.07, 13607.87, 13621.77, 13490.1, 3428.86, 3394.57
