@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-02-25, 1990.47, 1.324, 1.3630000000000002, 1.389, 1.298, 1.1336, 479.94, 476.05, 6958.89, 8.627, 8.656, 8.561, 176.79, 177.03, 176.54, 2.9019999999999997, 2.827, 51874.17, 51956.03, 1.656, 1.671, 11128.17, 888.69, 898.04, 869.91, 1.7630000000000001, 1.806, 1.761, 8800.5, 2117.94, 3234.8633333333332, 3247.9466666666667, 4945.14, 142.565, 143.925, 0.59, 1165.81, 1176.46, 1161.09, 1.257, 1.2665, 0.374, 0.359, 0.39299999999999996, 0.359, 52623.0, 51930.0, 52785.0, 17.7872, 49.28, 49.42, 48.68, 43921.55, 43672.1, 18603.48, 18427.98, 8984.61, 18209.19, 18112.57, 144.8, 1680.85, 1685.65, 1666.93, 859.55, 0.7339, 0.735, 59.09, 60.3, 58.1, 1709.01, 1724.4, 1705.94, 1.0529, 1235.45, 1239.15, 392.14, 1262.1, 1262.1, 11064.5, 11027.7, 11082.7, 10951.1, 1.5456, 1.5475, 1.5402, 379.0, 21969.49, 22167.17, 21775.59, 5417.31, 5399.66, 5422.44, 5397.78, 1.3840000000000001, 1.422, 1.422, 1.37, 0.7490000000000001, 0.7521, 0.7534, 0.742, 7311.29, 7329.04, 7336.62, 7305.89, 0.376, 0.379, 0.385, 0.371, 885.87, 880.64, 886.17, 875.6, 1105.83, 1108.4, 1116.48, 1105.37, 1501.15, 1506.7, 1508.59, 1499.88, 15164.97, 15215.1, 15274.99, 15150.7, 9.2942, 9.32, 9.3483, 9.2811, 9294.12, 9234.32, 9307.44, 9207.25, 1598.66, 1597.0, 1604.96, 1595.48, 2.0289, 2.21, 2.21, 1.9981, 1.495, 1.528, 1.528, 1.4809999999999999, 118.98, 118.81, 119.84, 118.74, 16.182000000000002, 16.182000000000002, 16.182000000000002, 16.182000000000002, 503.38, 504.63, 510.63, 502.13, 2.556, 2.551, 2.562, 2.54, 3666.8, 3660.39, 3670.44, 3637.66
2015-02-26, 1993.08, 1.327, 1.3230000000000002, 1.391, 1.305, 1.134, 478.53, 479.8, 6955.41, 8.565, 8.591000000000001, 8.513, 175.85, 176.61, 175.16, 2.8939999999999997, 2.852, 51811.02, 51862.94, 1.595, 1.595, 11208.27, 883.88, 892.06, 875.69, 1.726, 1.73, 1.6880000000000002, 8840.65, 2119.59, 3228.84, 3256.48, 4955.99, 141.895, 142.695, 0.5429999999999999, 1162.24, 1166.09, 1154.53, 1.2488, 1.2499, 0.332, 0.364, 0.369, 0.32, 52534.0, 51650.0, 52610.0, 17.7931, 50.99, 49.16, 48.43, 43802.07, 43915.36, 18648.77, 18552.81, 8977.62, 18224.57, 18208.67, 147.05, 1681.75, 1685.67, 1675.38, 863.37, 0.7317, 0.7346, 58.75, 61.73, 58.41, 1709.24, 1713.79, 1698.52, 1.0609, 1235.65, 1238.25, 390.72, 1265.0, 1265.0, 11049.5, 11027.9, 11072.5, 11011.7, 1.5452, 1.5539, 1.5444, 378.0, 22109.47, 22133.32, 21853.07, 5445.11, 5426.23, 5448.69, 5425.9, 1.3769999999999998, 1.381, 1.401, 1.3730000000000002, 0.7556, 0.7490000000000001, 0.7564, 0.7472, 7304.61, 7320.49, 7330.49, 7298.46, 0.341, 0.374, 0.374, 0.33799999999999997, 885.1, 884.93, 888.48, 880.43, 1100.71, 1105.83, 1106.7, 1097.49, 1508.5, 1501.69, 1509.81, 1498.77, 15228.57, 15201.43, 15258.85, 15155.11, 9.2606, 9.2851, 9.3208, 9.2291, 9320.31, 9294.12, 9327.56, 9255.45, 1589.33, 1602.16, 1603.1, 1584.12, 2.1036, 2.012, 2.1115, 1.997, 1.474, 1.482, 1.495, 1.4709999999999999, 118.86, 118.96, 119.08, 118.59, 16.424, 16.424, 16.424, 16.424, 497.13, 503.0, 505.63, 495.13, 2.522, 2.533, 2.539, 2.502, 3672.08, 3668.35, 3688.95, 3660.57
2015-02-27, 1985.8, 1.354, 1.314, 1.368, 1.285, 1.1361, 482.47, 478.79, 6949.98, 8.541, 8.5935, 8.511000000000001, 176.18, 175.68, 174.6, 2.697, 2.6889999999999996, 51760.54, 51922.43, 1.516, 1.5659999999999998, 11206.66, 911.98, 921.78, 897.59, 1.7309999999999999, 1.692, 1.671, 8786.05, 2113.91, 3298.36, 3222.15, 4955.51, 142.19, 142.27, 0.515, 1159.18, 1162.5, 1149.8, 1.2436, 1.2536, 0.302, 0.32299999999999995, 0.324, 0.284, 52469.0, 52500.0, 52850.0, 17.8623, 48.17, 51.0, 47.8, 44416.49, 43798.73, 18790.83, 18587.13, 9049.49, 18214.42, 18224.41, 140.0, 1678.2, 1686.05, 1678.2, 855.49, 0.7268, 0.7328, 61.85, 62.63, 59.66, 1698.74, 1715.42, 1689.59, 1.0558, 1238.95, 1240.35, 385.38, 1275.1, 1275.1, 11139.5, 11023.3, 11145.9, 11014.4, 1.5528, 1.5553, 1.5391, 376.0, 21934.63, 22172.62, 21910.34, 5451.42, 5429.48, 5459.07, 5429.48, 1.2819999999999998, 1.361, 1.3719999999999999, 1.249, 0.7534, 0.7552, 0.7618, 0.7509999999999999, 7317.44, 7305.39, 7321.24, 7299.88, 0.33799999999999997, 0.33899999999999997, 0.35200000000000004, 0.326, 881.06, 884.15, 887.44, 875.84, 1102.65, 1100.71, 1103.19, 1093.87, 1517.94, 1514.98, 1521.32, 1511.56, 15241.16, 15273.09, 15318.36, 15241.16, 9.2333, 9.2506, 9.2721, 9.1836, 9313.52, 9320.31, 9363.58, 9297.34, 1593.55, 1590.29, 1593.56, 1566.96, 2.1358, 2.1191, 2.1872, 2.075, 1.365, 1.463, 1.473, 1.354, 119.42, 118.86, 119.51, 118.65, 16.583, 16.5, 16.86, 16.49, 500.0, 496.75, 500.88, 490.13, 2.435, 2.487, 2.49, 2.425, 3713.84, 3674.5, 3713.84, 3673.58
2015-03-02, 1996.81, 1.3, 1.345, 1.3880000000000001, 1.298, 1.1199, 483.93, 482.38, 6967.24, 8.58, 8.5925, 8.476, 175.66, 176.0, 174.91, 2.734, 2.6839999999999997, 51583.09, 52457.05, 1.587, 1.587, 11337.11, 896.63, 912.25, 885.11, 1.7890000000000001, 1.755, 1.7530000000000001, 8856.95, 2112.74, 3310.3, 3296.83, 4960.88, 141.99, 142.2, 0.527, 1155.74, 1164.26, 1150.91, 1.2515, 1.2531, 0.324, 0.306, 0.34600000000000003, 0.304, 52292.0, 52710.0, 53200.0, 17.8608, 49.76, 48.97, 48.46, 44190.17, 44408.33, 18865.39, 18714.64, 9014.53, 18132.7, 18213.26, 139.2, 1685.86, 1695.37, 1679.21, 854.54, 0.7253, 0.73, 60.75, 62.83, 60.51, 1699.77, 1702.52, 1690.51, 1.0545, 1233.65, 1240.55, 387.95, 1278.4, 1278.4, 11178.3, 11142.9, 11184.5, 11070.8, 1.5406, 1.5461, 1.5384, 379.0, 22175.65, 22338.82, 22098.43, 5450.29, 5455.23, 5464.22, 5441.14, 1.2570000000000001, 1.2819999999999998, 1.296, 1.245, 0.7564, 0.7531, 0.7574, 0.7514, 7301.29, 7318.9, 7323.92, 7294.2, 0.34, 0.34, 0.354, 0.33399999999999996, 880.46, 880.12, 883.65, 877.57, 1101.28, 1102.4, 1102.86, 1097.51, 1526.77, 1526.48, 1530.215, 1520.475, 15234.34, 15237.63, 15333.61, 15234.34, 9.2127, 9.2242, 9.2403, 9.1783, 9351.45, 9336.47, 9379.89, 9314.315, 1587.01, 1590.93, 1594.44, 1586.1, 2.2989, 2.172, 2.3514, 2.1648, 1.3419999999999999, 1.365, 1.382, 1.324, 119.54, 119.41, 119.82, 119.09, 16.512999999999998, 16.57, 16.65, 16.385, 512.0, 500.5, 517.63, 498.13, 2.485, 2.503, 2.521, 2.47, 3714.44, 3700.29, 3714.44, 3681.23
2015-03-03, 2001.38, 1.3730000000000002, 1.3019999999999998, 1.393, 1.273, 1.1187, 485.84, 484.36, 6974.26, 8.515, 8.562000000000001, 8.467, 175.86, 175.61, 175.21, 2.698, 2.65, 51020.81, 51579.99, 1.56, 1.5819999999999999, 11408.28, 903.56, 907.21, 892.23, 1.788, 1.7819999999999998, 1.7369999999999999, 8972.35, 2117.52, 3336.28, 3332.72, 4972.01, 142.23, 142.71, 0.573, 1153.54, 1159.12, 1146.58, 1.2479, 1.2565, 0.355, 0.326, 0.36, 0.314, 51681.0, 52290.0, 52435.0, 17.8309, 49.59, 49.45, 48.71, 43882.71, 44179.93, 18939.17, 18775.23, 9055.69, 18288.63, 18134.05, 138.55, 1691.44, 1701.07, 1675.98, 853.14, 0.728, 0.7303, 62.5, 62.5, 59.34, 1694.72, 1705.97, 1689.36, 1.0576, 1240.85, 1244.55, 389.74, 1274.8, 1274.8, 11178.5, 11190.5, 11239.8, 11123.3, 1.5437, 1.5445, 1.5349, 383.0, 22381.46, 22514.89, 22184.06, 5477.83, 5452.83, 5477.83, 5451.57, 1.268, 1.25, 1.268, 1.226, 0.7509999999999999, 0.7583, 0.7604, 0.7497, 7244.4, 7301.27, 7310.41, 7225.15, 0.345, 0.337, 0.348, 0.33399999999999996, 879.94, 879.43, 884.19, 874.92, 1103.05, 1102.05, 1106.7, 1100.1, 1535.6, 1537.98, 1539.11, 1529.39, 15264.05, 15240.93, 15283.72, 15212.26, 9.1821, 9.2084, 9.2294, 9.1608, 9389.38, 9352.63, 9396.2, 9331.29, 1582.14, 1588.14, 1590.02, 1573.64, 1.8873, 1.9745, 1.9745, 1.8831, 1.354, 1.34, 1.357, 1.314, 120.13, 119.55, 120.19, 119.55, 16.407, 16.585, 16.73, 16.315, 499.88, 513.75, 518.63, 499.63, 2.503, 2.515, 2.5180000000000002, 2.458, 3713.39, 3709.98, 3729.61, 3703.93
2015-03-04, 1998.29, 1.425, 1.368, 1.442, 1.368, 1.1183, 480.06, 486.31, 6963.55, 8.494, 8.52, 8.439, 174.81, 175.68, 174.38, 2.7119999999999997, 2.641, 51304.1, 51432.21, 1.6369999999999998, 1.6369999999999998, 11424.67, 917.05, 925.73, 894.09, 1.8419999999999999, 1.797, 1.774, 9008.4, 2115.76, 3263.05, 3317.69, 4956.07, 141.425, 142.505, 0.6, 1149.64, 1153.73, 1138.91, 1.2534, 1.2545, 0.365, 0.355, 0.373, 0.342, 51910.0, 51515.0, 52095.0, 17.7427, 50.52, 49.8, 49.45, 43600.37, 43875.74, 18910.52, 18730.57, 8954.68, 18203.37, 18281.95, 134.15, 1687.69, 1694.29, 1660.29, 853.12, 0.7275, 0.7290000000000001, 60.0, 61.81, 59.84, 1684.84, 1697.16, 1681.83, 1.0578, 1233.85, 1237.65, 381.57, 1273.2, 1273.2, 11014.7, 11197.6, 11212.8, 11001.7, 1.5363, 1.5399, 1.5344, 379.0, 22365.8, 22410.97, 21942.47, 5474.62, 5479.62, 5499.77, 5472.57, 1.307, 1.2890000000000001, 1.325, 1.264, 0.755, 0.7507, 0.7574, 0.75, 7234.92, 7246.88, 7269.86, 7234.92, 0.377, 0.358, 0.387, 0.35600000000000004, 877.75, 879.11, 882.67, 874.35, 1096.83, 1103.05, 1105.1, 1095.35, 1526.59, 1539.38, 1540.08, 1524.51, 15133.85, 15258.04, 15258.04, 15109.88, 9.1608, 9.173, 9.2027, 9.1368, 9487.73, 9389.38, 9487.97, 9379.46, 1562.84, 1580.36, 1582.67, 1562.84, 1.9395, 1.901, 1.9534, 1.8901, 1.399, 1.371, 1.4140000000000001, 1.344, 119.73, 120.12, 120.27, 119.35, 16.258, 16.395, 16.505, 16.09, 504.38, 501.5, 506.88, 493.13, 2.523, 2.513, 2.555, 2.4819999999999998, 3667.25, 3713.41, 3720.95, 3665.27
2015-03-05, 1998.38, 1.506, 1.432, 1.5319999999999998, 1.421, 1.1178, 483.57, 481.22, 6919.24, 8.449, 8.4935, 8.432, 175.67, 174.65, 174.33, 2.7689999999999997, 2.7119999999999997, 50468.05, 51303.15, 1.659, 1.6840000000000002, 11317.24, 889.68, 924.86, 888.27, 1.875, 1.874, 1.849, 9119.2, 2107.72, 3279.53, 3264.18, 4938.9, 142.03, 142.17, 0.61, 1139.71, 1148.17, 1135.29, 1.2499, 1.2541, 0.381, 0.38, 0.387, 0.359, 51115.0, 51300.0, 51480.0, 17.6783, 51.53, 50.61, 49.6, 43296.55, 43598.21, 18732.66, 18586.84, 8992.5, 18096.9, 18203.37, 129.3, 1662.16, 1667.19, 1643.62, 855.24, 0.7258, 0.7282, 60.85, 60.94, 59.47, 1681.36, 1691.44, 1677.1, 1.0628, 1230.55, 1232.85, 375.68, 1269.6, 1269.6, 11051.3, 11048.1, 11079.3, 10921.4, 1.5361, 1.5373, 1.5249, 382.0, 22087.24, 22131.08, 21860.52, 5448.06, 5477.82, 5484.86, 5435.44, 1.3719999999999999, 1.3980000000000001, 1.4, 1.341, 0.759, 0.7549, 0.7615, 0.754, 7202.2, 7233.08, 7235.72, 7199.52, 0.41100000000000003, 0.414, 0.426, 0.408, 886.32, 876.8, 887.87, 875.18, 1101.52, 1096.83, 1102.6, 1094.87, 1529.78, 1533.06, 1534.01, 1527.22, 15082.84, 15108.7, 15135.92, 14995.07, 9.2038, 9.1517, 9.2134, 9.1479, 9462.59, 9487.73, 9527.88, 9453.97, 1558.085, 1569.88, 1572.275, 1553.9699999999998, 1.9013, 1.9369, 1.9369, 1.878, 1.422, 1.4269999999999998, 1.429, 1.3840000000000001, 119.68, 119.72, 119.85, 119.45, 16.132, 16.26, 16.3, 16.075, 495.88, 505.75, 505.88, 494.13, 2.628, 2.6, 2.634, 2.5810000000000004, 3702.16, 3674.66, 3702.16, 3669.37
2015-03-06, 2012.94, 1.531, 1.504, 1.571, 1.504, 1.1079, 488.96, 484.96, 6968.64, 8.475, 8.494, 8.431000000000001, 175.93, 175.49, 175.15, 2.841, 2.7430000000000003, 50365.2, 50734.01, 1.665, 1.681, 11427.64, 912.38, 920.44, 889.83, 1.865, 1.87, 1.8230000000000002, 8957.55, 2104.25, 3248.48, 3264.08, 4963.1, 142.135, 142.245, 0.593, 1142.21, 1144.1, 1127.88, 1.2428, 1.2519, 0.358, 0.381, 0.429, 0.322, 50924.0, 51405.0, 51415.0, 17.6713, 50.76, 51.62, 50.61, 43517.79, 43284.43, 18767.5, 18655.36, 9034.6, 18135.72, 18096.9, 133.5, 1669.55, 1678.54, 1669.11, 852.35, 0.7238, 0.7288, 60.6, 61.57, 60.08, 1680.1, 1682.54, 1673.16, 1.0621, 1235.15, 1236.85, 370.28, 1265.1, 1265.1, 11124.4, 11078.1, 11154.3, 11039.2, 1.5264, 1.527, 1.5214, 381.25, 22230.03, 22444.44, 22124.02, 5450.95, 5457.9, 5476.63, 5450.95, 1.308, 1.358, 1.36, 1.281, 0.7481, 0.7586, 0.7602, 0.7449, 7192.85, 7217.085, 7221.25, 7191.51, 0.409, 0.41, 0.43, 0.39899999999999997, 882.84, 885.3, 887.81, 878.54, 1102.35, 1101.52, 1103.35, 1099.63, 1536.63, 1534.8066666666666, 1539.5666666666666, 1529.2666666666669, 15103.11, 15136.7, 15189.1, 15094.84, 9.1747, 9.1932, 9.208, 9.1362, 9516.98, 9462.59, 9524.93, 9447.9, 1553.33, 1559.4, 1561.88, 1545.1, 1.8773, 1.8919, 1.9114, 1.8702, 1.3519999999999999, 1.409, 1.42, 1.334, 120.15, 119.65, 120.41, 119.6, 16.132, 16.255, 16.285, 16.135, 480.63, 496.13, 496.38, 480.38, 2.634, 2.6260000000000003, 2.6489999999999996, 2.623, 3731.38, 3700.95, 3735.71, 3697.22
2015-03-09, 1992.82, 1.6130000000000002, 1.5290000000000001, 1.6369999999999998, 1.52, 1.1033, 489.84, 488.55, 6961.23, 8.475, 8.573, 8.432, 177.38, 175.75, 175.05, 2.839, 2.783, 49981.19, 50400.94, 1.665, 1.67, 11513.89, 903.45, 933.65, 903.45, 1.9480000000000002, 1.8559999999999999, 1.835, 8924.425, 2100.91, 3241.19, 3248.04, 4918.62, 143.205, 143.445, 0.63, 1130.05, 1133.37, 1117.06, 1.2487, 1.2629, 0.4, 0.345, 0.40399999999999997, 0.33, 50507.0, 50915.0, 50925.0, 17.7843, 49.61, 50.89, 48.88, 43280.81, 43510.24, 18979.64, 18808.3, 9080.03, 17856.78, 18135.72, 131.65, 1670.9, 1675.29, 1661.65, 853.12, 0.7211, 0.7243, 60.75, 61.3, 59.17, 1670.38, 1681.16, 1660.92, 1.0616, 1220.05, 1234.35, 368.47, 1234.6, 1234.6, 11091.9, 11144.5, 11158.9, 11070.2, 1.524, 1.5257, 1.5029, 381.0, 22449.49, 22575.4, 22370.82, 5514.79, 5467.15, 5514.79, 5460.89, 1.284, 1.24, 1.286, 1.235, 0.7362, 0.7479, 0.752, 0.7351, 7183.5, 7201.09, 7206.78, 7183.5, 0.38799999999999996, 0.396, 0.409, 0.38, 880.06, 882.0, 883.63, 874.41, 1110.81, 1101.95, 1112.84, 1097.33, 1543.48, 1536.553333333333, 1545.1233333333334, 1531.313333333333, 14952.5, 15067.46, 15145.28, 14910.3, 9.1924, 9.1665, 9.2182, 9.093, 9569.97, 9520.935, 9580.865, 9509.95, 1568.29, 1553.05, 1568.7, 1552.06, 1.869, 1.8848, 1.901, 1.8586, 1.32, 1.286, 1.321, 1.28, 120.84, 120.12, 121.29, 119.88, 15.784, 16.17, 16.17, 15.745, 482.25, 480.88, 485.38, 479.38, 2.65, 2.633, 2.656, 2.628, 3732.58, 3725.59, 3753.48, 3722.9
2015-03-10, 1984.77, 1.5719999999999998, 1.6130000000000002, 1.6130000000000002, 1.541, 1.0832, 488.21, 487.4, 6911.8, 8.551, 8.574, 8.487, 178.0, 177.3, 176.72, 2.678, 2.668, 49181.01, 49978.36, 1.777, 1.777, 11510.35, 874.405, 915.19, 874.405, 1.9340000000000002, 1.944, 1.906, 8891.3, 2083.49, 3302.41, 3224.31, 4920.82, 143.685, 143.955, 0.5529999999999999, 1124.92, 1134.28, 1123.0, 1.2623, 1.2628, 0.308, 0.397, 0.39799999999999996, 0.308, 49627.0, 50310.0, 50360.0, 17.8019, 50.0, 49.6, 49.25, 43251.4, 43280.81, 18878.15, 18733.87, 9046.88, 17995.72, 17856.56, 136.5, 1658.91, 1666.05, 1642.46, 852.73, 0.7173, 0.7221, 59.62, 60.02, 58.38, 1686.83, 1690.1, 1667.2, 1.0602, 1223.05, 1225.65, 363.66, 1237.0, 1237.0, 11054.2, 11007.9, 11078.8, 10962.4, 1.5038, 1.5137, 1.5023, 379.25, 22345.2, 22567.89, 22250.32, 5444.63, 5483.86, 5485.0, 5424.95, 1.2890000000000001, 1.2919999999999998, 1.2930000000000001, 1.253, 0.7361, 0.7355, 0.7399, 0.732, 7136.33, 7183.48, 7183.5, 7135.37, 0.434, 0.40299999999999997, 0.435, 0.40299999999999997, 884.75, 879.74, 887.19, 877.8, 1115.0, 1111.41, 1117.09, 1108.4, 1550.33, 1538.3, 1550.68, 1533.36, 14854.49, 14964.6, 14964.6, 14854.49, 9.2031, 9.1891, 9.2184, 9.1671, 9622.96, 9579.28, 9636.8, 9572.0, 1559.71, 1558.54, 1565.19, 1553.17, 1.8398, 1.865, 1.8827, 1.837, 1.308, 1.328, 1.331, 1.288, 121.16, 120.8, 121.42, 120.58, 15.755, 15.8, 15.91, 15.69, 490.13, 484.25, 494.88, 484.13, 2.752, 2.767, 2.792, 2.742, 3713.65, 3716.3, 3722.68, 3699.48
2015-03-11, 1980.83, 1.534, 1.568, 1.575, 1.5090000000000001, 1.0851, 483.1, 486.88, 6876.86, 8.533999999999999, 8.612, 8.53, 180.04, 177.84, 177.83, 2.7319999999999998, 2.6830000000000003, 48293.4, 49177.14, 1.729, 1.735, 11555.97, 845.36, 896.73, 845.36, 1.8019999999999998, 1.923, 1.797, 8778.0, 2076.14, 3286.07, 3289.08, 4859.8, 145.26, 145.28, 0.465, 1129.82, 1136.25, 1122.08, 1.2603, 1.2692, 0.23800000000000002, 0.314, 0.32, 0.23, 48767.0, 49000.0, 49705.0, 17.9753, 48.29, 50.08, 48.2, 42972.15, 43246.57, 18924.38, 18577.06, 9023.71, 17662.94, 17989.56, 133.1, 1657.28, 1661.78, 1640.25, 854.28, 0.7099, 0.7182, 58.37, 58.72, 56.12, 1699.01, 1702.33, 1681.14, 1.0552, 1208.65, 1213.55, 364.46, 1227.1, 1227.1, 10902.2, 11060.5, 11081.2, 10858.4, 1.5132, 1.5133, 1.5031, 383.0, 22594.3, 22631.37, 22280.21, 5462.93, 5437.13, 5471.28, 5407.57, 1.248, 1.24, 1.276, 1.229, 0.7275, 0.7352, 0.7362, 0.7249, 7130.05, 7135.97, 7153.21, 7125.58, 0.47200000000000003, 0.431, 0.479, 0.428, 888.5, 883.78, 891.74, 881.61, 1127.41, 1115.05, 1127.41, 1115.0, 1546.27, 1552.31, 1556.7, 1541.94, 14641.76, 14784.72, 14784.72, 14627.97, 9.3071, 9.1945, 9.3127, 9.1582, 9612.71, 9622.96, 9650.9, 9558.29, 1531.04, 1560.94, 1562.82, 1531.0, 1.8135, 1.8401, 1.8481, 1.7984, 1.237, 1.258, 1.27, 1.22, 121.14, 121.15, 122.03, 120.91, 15.613, 15.69, 15.795, 15.64, 493.88, 489.75, 496.63, 483.38, 2.695, 2.7260000000000004, 2.7260000000000004, 2.685, 3669.46, 3707.63, 3719.53, 3669.46
