@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric

@data
2016-05-09, 1967.81, 1.476, 1.401, 1.1487, 1.1496, 1.153, 1.1467, 428.92, 428.32, 8.716000000000001, 8.822000000000003, 8.576, 179.7, 177.18, 179.86, 176.92, 2.141, 2.16, 52552.8, 52253.14, 52672.44, 1.3419999999999999, 1.3359999999999999, 1.3459999999999999, 9959.42, 9812.73, 912.58, 941.8, 907.66, 1932.92, 1957.18, 1901.85, 1.5290000000000001, 7706.55, 7749.0, 7697.25, 2051.12, 2060.3, 2060.3, 2.217, 2.177, 2991.27, 2983.03, 2978.33, 1340.64, 1321.12, 4735.28, 4751.64, 4713.91, 150.35, 148.2, 150.48, 147.99, 0.568, 0.589, 0.563, 1.777, 1.807, 1.77, 1205.96, 1221.46, 1203.38, 1.2869, 1.2695, 0.204, 52600.0, 53420.0, 52395.0, 17.5169, 17.2829, 17.5332, 43.78, 43.85, 45649.14, 45060.07, 16193.146666666667, 16314.273333333334, 16098.03, 1.7719999999999998, 7853.05, 7882.28, 7752.38, 17651.26, 17735.02, 17738.06, 119.15, 118.8, 1319.17, 1336.0, 870.3, 860.91, 872.75, 860.19, 0.7926, 0.7908, 0.7947, 0.7891, 44.62, 1672.01, 1670.52, 1.0129, 1.0118, 1.0105, 1113.13, 1110.39, 323.04, 331.09, 1310.6, 1310.6, 8654.3, 8802.3, 8648.6, 1.4492, 1.4536, 1.446, 373.25, 376.5, 377.75, 372.5, 18130.68, 17909.62, 4808.65, 4822.6, 4765.41, 1.584, 0.688, 0.6941, 0.6857, 6568.85, 6585.4, -0.11233333333333333, -0.09633333333333334, 904.26, 1167.1, 1151.8, 1168.11, 1150.11, 1406.31, 1414.91, 1402.66, 13680.72, 13570.02, 10.9059, 10.7371, 6586.5, 6638.15, 6574.22, 1384.18, 1.3282, 1.3428, 1.3626, 1.314, 1.4909999999999999, 1.5119999999999998, 107.02, 107.47, 106.25, 17.475, 17.2, 473.0, 470.75, 476.5, 2.44, 2.405, 3333.99, 3360.63
2016-05-10, 1982.5, 1.3619999999999999, 1.3159999999999998, 1.1383, 1.1401, 1.1422, 1.1375, 431.58, 430.89, 8.825, 8.875, 8.737, 180.39, 179.71, 180.98, 178.64, 2.0980000000000003, 2.126, 50990.06, 51716.51, 51716.51, 1.304, 1.334, 1.334, 10068.53, 9878.71, 904.845, 923.755, 897.29, 1914.47, 1933.575, 1888.175, 1.416, 7866.05, 7873.65, 7753.55, 2058.69, 2057.55, 2064.15, 2.147, 2.097, 2832.11, 2896.16, 2821.83, 1338.18, 1324.21, 4736.35, 4771.94, 4735.06, 151.415, 150.56, 151.915, 149.72, 0.498, 0.5539999999999999, 0.494, 1.751, 1.7890000000000001, 1.7469999999999999, 1201.01, 1215.38, 1194.47, 1.2962, 1.2904, 0.131, 52400.0, 52565.0, 50150.0, 17.6115, 17.5459, 17.676, 43.44, 45.0, 45320.35, 44823.21, 16216.03, 16292.86, 16159.31, 1.757, 7784.33, 7845.08, 7756.57, 17705.91, 17743.85, 17783.16, 125.15, 125.15, 1328.2, 1336.61, 860.07, 859.39, 864.33, 856.43, 0.7901, 0.7897, 0.7929, 0.7865, 43.63, 1686.06, 1675.75, 1.0035, 1.0024, 0.9989, 1118.25, 1113.08, 333.39, 336.19, 1302.2, 1302.2, 8660.8, 8839.7, 8643.6, 1.4407, 1.4429, 1.4373, 367.75, 379.5, 379.5, 367.0, 17973.2, 17652.72, 4808.52, 4812.89, 4745.5, 1.5430000000000001, 0.6768, 0.6851, 0.6763, 6594.8, 6595.3, -0.121, -0.099, 905.12, 1175.6, 1170.01, 1179.46, 1163.31, 1410.14, 1411.11, 1404.26, 13663.57, 13535.54, 10.8525, 10.7943, 6693.91, 6694.91, 6652.56, 1381.66, 1.2863, 1.3498, 1.3639, 1.2814, 1.518, 1.525, 108.33, 108.61, 107.02, 17.47, 16.96, 456.25, 464.0, 467.0, 2.353, 2.312, 3335.9, 3336.41
2016-05-11, 1980.1, 1.338, 1.298, 1.1372, 1.1385, 1.1413, 1.1361, 436.27, 433.89, 8.833, 8.8535, 8.767999999999999, 179.64, 180.11, 180.61, 179.28, 2.158, 2.173, 53070.91, 50994.01, 53070.91, 1.2930000000000001, 1.2590000000000001, 1.2930000000000001, 10106.93, 9994.58, 897.11, 905.71, 886.92, 1896.02, 1909.97, 1874.5, 1.411, 7887.8, 7896.9, 7837.7, 2084.39, 2062.63, 2084.87, 2.11, 2.09, 2832.59, 2822.33, 2820.16, 1331.6, 1329.24, 4768.91, 4811.3, 4758.2, 150.855, 151.24, 151.605, 150.55, 0.48, 0.508, 0.47100000000000003, 1.754, 1.7530000000000001, 1.7469999999999999, 1208.37, 1212.64, 1196.88, 1.291, 1.2904, 0.121, 52100.0, 54200.0, 52095.0, 17.5737, 17.5893, 17.6395, 44.66, 43.25, 45684.68, 45143.02, 16565.19, 16587.63, 16229.15, 1.767, 7896.62, 7959.69, 7883.44, 17928.35, 17726.66, 17934.61, 125.9, 125.9, 1332.58, 1342.26, 862.16, 858.88, 864.13, 856.27, 0.7873, 0.7897, 0.7908, 0.7867, 45.52, 1691.68, 1685.32, 1.0076, 1.003, 1.0006, 1128.83, 1117.94, 333.84, 338.43, 1300.6, 1295.0, 8775.2, 8831.1, 8711.8, 1.4441, 1.4407, 1.4387, 378.5, 367.75, 383.0, 367.0, 18067.84, 17742.1, 4749.52, 4766.71, 4728.54, 1.5490000000000002, 0.6762, 0.6782, 0.6717, 6637.74, 6594.67, -0.10300000000000001, -0.085, 905.88, 1170.94, 1175.64, 1176.95, 1170.05, 1420.9, 1413.56, 1413.04, 13581.98, 13581.98, 10.7165, 10.6975, 6644.82, 6693.91, 6639.55, 1384.25, 1.3375, 1.2826, 1.3443, 1.2801, 1.4609999999999999, 1.474, 109.27, 109.36, 108.25, 16.97, 16.96, 462.25, 457.38, 468.5, 2.31, 2.26, 3363.19, 3359.55
2016-05-12, 1977.49, 1.321, 1.274, 1.1427, 1.1373, 1.1448, 1.1368, 434.71, 431.36, 8.801, 8.8355, 8.724, 179.54, 179.34, 180.17, 178.56, 2.173, 2.1830000000000003, 52764.46, 53072.4, 53976.29, 1.278, 1.2830000000000001, 1.2830000000000001, 10055.7, 9950.11, 927.0, 898.26, 895.83, 1890.09, 1916.34, 1885.67, 1.393, 7848.85, 7893.1, 7780.9, 2064.46, 2083.29, 2083.29, 2.124, 2.092, 2837.04, 2843.54, 2818.7, 1331.57, 1324.25, 4799.3, 4812.19, 4760.36, 150.185, 150.67, 151.215, 149.62, 0.473, 0.502, 0.469, 1.735, 1.767, 1.7209999999999999, 1197.74, 1205.07, 1193.22, 1.285, 1.2828, 0.126, 54005.0, 54720.0, 53180.0, 17.5109, 17.5507, 17.5851, 46.23, 44.6, 45733.17, 45461.43, 16579.01, 16814.64, 16536.61, 1.767, 7938.51, 7938.51, 7889.34, 17711.12, 17919.03, 17919.03, 127.9, 127.9, 1326.13, 1338.52, 859.71, 861.05, 864.5, 856.85, 0.7907, 0.7871, 0.7924, 0.7862, 47.6, 1688.89, 1678.7, 1.0073, 1.0071, 1.0045, 1114.74, 1114.61, 336.45, 339.13, 1311.9, 1311.9, 8663.9, 8793.7, 8614.1, 1.4448, 1.4438, 1.4394, 374.0, 378.5, 381.0, 371.75, 17946.39, 17509.6, 4781.14, 4811.6, 4770.37, 1.584, 0.6819, 0.6847, 0.6751, 6661.45, 6638.85, -0.106, -0.09, 906.03, 1165.55, 1170.94, 1173.56, 1162.55, 1415.8475, 1411.125, 1408.44, 13779.0, 13737.33, 10.7518, 10.664, 6654.2, 6679.97, 6637.0, 1382.27, 1.3967, 1.3431, 1.3999, 1.3235, 1.51, 1.5119999999999998, 108.42, 109.39, 108.36, 17.235, 17.23, 459.0, 461.5, 464.75, 2.358, 2.302, 3342.88, 3359.01
2016-05-13, 1966.99, 1.345, 1.2990000000000002, 1.1377, 1.1426, 1.1434, 1.1368, 430.89, 430.36, 8.747, 8.8095, 8.724, 179.59, 179.3, 179.91, 178.38, 2.155, 2.185, 53241.31, 52765.27, 53798.05, 1.263, 1.268, 1.268, 10078.19, 9838.12, 915.95, 926.97, 915.95, 1912.43, 1922.51, 1900.08, 1.4040000000000001, 7900.4, 7916.05, 7849.65, 2064.11, 2067.17, 2073.99, 2.12, 2.06, 2835.86, 2812.11, 2781.24, 1331.5, 1325.34, 4778.19, 4779.46, 4710.16, 150.82, 150.0, 150.98, 149.58, 0.511, 0.521, 0.45299999999999996, 1.7480000000000002, 1.724, 1.715, 1198.71, 1209.71, 1194.35, 1.2847, 1.277, 0.154, 53750.0, 54475.0, 52970.0, 17.5314, 17.4879, 17.5755, 46.7, 46.0, 45838.17, 45437.48, 16646.34, 16658.07, 16374.59, 1.764, 7891.72, 7971.59, 7846.72, 17720.5, 17722.01, 17798.19, 128.75, 127.3, 1312.28, 1332.7, 857.34, 858.24, 861.04, 851.11, 0.7873, 0.7904, 0.7922, 0.7843, 48.08, 1681.79, 1675.42, 1.0057, 1.0064, 1.0007, 1108.6, 1101.26, 337.03, 340.61, 1307.0, 1307.0, 8663.1, 8787.0, 8582.2, 1.445, 1.445, 1.4409, 385.25, 374.75, 386.0, 374.5, 17912.62, 17555.54, 4795.74, 4825.18, 4792.21, 1.575, 0.682, 0.6855, 0.6809999999999999, 6656.12, 6661.79, -0.095, -0.08800000000000001, 905.84, 1170.35, 1165.35, 1171.46, 1161.88, 1410.795, 1408.69, 1403.84, 13843.06, 13670.24, 10.7347, 10.6558, 6694.82, 6719.69, 6651.41, 1383.04, 1.394, 1.3944, 1.4043, 1.3675, 1.46, 1.518, 109.03, 109.41, 108.22, 17.32, 17.29, 468.0, 457.62, 468.0, 2.3169999999999997, 2.271, 3349.24, 3347.58
2016-05-16, 1967.91, 1.317, 1.265, 1.1308, 1.1378, 1.1383, 1.1284, 433.52, 426.95, 8.791, 8.8685, 8.745, 180.16, 179.34, 180.81, 178.6, 2.096, 2.164, 51804.31, 53236.48, 53249.73, 1.286, 1.291, 1.291, 9979.93, 9767.94, 921.88, 923.01, 907.96, 1901.51, 1907.19, 1881.41, 1.3780000000000001, 7814.9, 7881.0, 7784.2, 2046.61, 2062.5, 2066.79, 2.084, 2.065, 2827.11, 2828.46, 2814.11, 1330.6, 1324.26, 4731.07, 4759.29, 4708.26, 151.575, 150.66, 152.135, 150.06, 0.475, 0.51, 0.47, 1.702, 1.7519999999999998, 1.7, 1204.61, 1210.16, 1198.72, 1.2942, 1.2832, 0.129, 53500.0, 53840.0, 51800.0, 17.6022, 17.5115, 17.6485, 46.21, 46.41, 45736.98, 45373.21, 16412.21, 16804.17, 16400.87, 1.767, 7844.6, 7947.89, 7829.01, 17535.32, 17711.12, 17734.74, 127.85, 127.8, 1323.18, 1325.85, 855.3, 856.43, 859.21, 849.74, 0.7873, 0.7869, 0.7886, 0.7854, 47.83, 1688.89, 1681.01, 0.9974, 1.0049, 0.9951, 1102.44, 1099.44, 335.35, 339.12, 1308.8, 1308.8, 8721.5, 8752.6, 8596.3, 1.4362, 1.445, 1.4339, 382.0, 380.25, 385.5, 380.25, 17856.96, 17434.14, 4801.19, 4803.0, 4745.91, 1.604, 0.6768, 0.6835, 0.6759, 6679.84, 6657.17, -0.10800000000000001, -0.107, 909.95, 1176.8, 1170.49, 1181.03, 1166.11, 1405.7425, 1406.255, 1399.24, 13774.31, 13725.53, 10.8346, 10.6998, 6697.0, 6720.2649999999985, 6657.915, 1394.25, 1.4031, 1.392, 1.4099, 1.3758, 1.492, 1.511, 108.61, 109.5, 108.52, 17.155, 16.985, 474.75, 468.25, 477.5, 2.34, 2.274, 3376.83, 3333.19
2016-05-17, 1968.06, 1.318, 1.276, 1.132, 1.1311, 1.1345, 1.1302, 433.74, 428.28, 8.826, 8.878, 8.807, 180.67, 179.89, 181.08, 179.68, 2.029, 2.0869999999999997, 51802.92, 51803.33, 52305.46, 1.275, 1.2830000000000001, 1.2830000000000001, 10030.12, 9807.425, 929.12, 920.29, 918.73, 1912.16, 1939.22, 1909.18, 1.393, 7860.75, 7873.9, 7772.15, 2066.66, 2046.53, 2071.88, 2.099, 2.0709999999999997, 2850.86, 2816.78, 2804.99, 1333.66, 1328.07, 4728.86, 4791.25, 4724.73, 151.76, 151.44, 152.18, 151.23, 0.496, 0.509, 0.46399999999999997, 1.757, 1.702, 1.7, 1204.77, 1210.55, 1201.89, 1.2895, 1.2873, 0.141, 52240.0, 52855.0, 51750.0, 17.6261, 17.5824, 17.6753, 47.72, 46.28, 45863.76, 45381.84, 16466.4, 16632.62, 16391.92, 1.77, 7887.81, 7962.79, 7853.745, 17710.71, 17531.76, 17755.8, 131.95, 128.75, 1336.14, 1336.63, 858.85, 852.58, 861.57, 850.09, 0.7859999999999999, 0.7877, 0.7898, 0.7854, 48.97, 1686.48, 1684.75, 0.9983, 0.995, 0.9932, 1116.21, 1103.23, 332.59, 337.2, 1311.1, 1311.1, 8682.1, 8701.6, 8579.8, 1.4401, 1.4352, 1.4335, 394.0, 390.25, 394.25, 386.25, 17778.81, 17534.75, 4745.47, 4748.82, 4720.24, 1.595, 0.6791, 0.6811, 0.6744, 6708.4, 6680.89, -0.109, -0.10099999999999999, 909.33, 1178.2, 1176.65, 1181.3, 1175.29, 1400.69, 1403.82, 1394.64, 13807.24, 13807.24, 10.8067, 10.782, 6699.18, 6720.84, 6664.42, 1392.99, 1.4401, 1.4006, 1.4579, 1.3995, 1.4869999999999999, 1.511, 109.03, 109.11, 108.44, 17.22, 17.17, 475.75, 473.75, 476.75, 2.281, 2.214, 3366.42, 3360.71
2016-05-18, 1956.73, 1.328, 1.284, 1.1314, 1.1321, 1.135, 1.1303, 432.3, 430.79, 8.847999999999997, 8.8655, 8.808, 180.55, 180.44, 180.83, 179.5, 2.048, 2.083, 50839.44, 51795.46, 51946.1, 1.3019999999999998, 1.295, 1.305, 10080.31, 9846.91, 931.73, 928.81, 910.34, 1913.25, 1915.19, 1876.69, 1.371, 7890.75, 7940.1, 7879.7, 2047.21, 2065.04, 2065.69, 2.099, 2.075, 2843.68, 2850.93, 2832.46, 1331.93, 1323.89, 4768.85, 4776.15, 4703.39, 151.655, 151.62, 151.885, 150.75, 0.474, 0.521, 0.47100000000000003, 1.7719999999999998, 1.7530000000000001, 1.736, 1203.31, 1206.25, 1196.11, 1.2907, 1.2836, 0.132, 52500.0, 52805.0, 51125.0, 17.6169, 17.6085, 17.6434, 48.31, 47.9, 45912.04, 45621.8, 16652.8, 16655.89, 16509.31, 1.7919999999999998, 7931.02, 7977.69, 7878.48, 17529.98, 17701.46, 17701.46, 132.6, 132.6, 1331.7, 1348.46, 862.27, 857.83, 864.9, 854.53, 0.7823, 0.7856, 0.7867, 0.7798, 49.28, 1694.7, 1693.16, 1.003, 0.9979, 0.996, 1097.68, 1094.06, 336.21, 338.11, 1314.2, 1315.4, 8698.7, 8829.5, 8645.8, 1.4464, 1.4398, 1.4393, 397.0, 392.5, 398.0, 391.75, 18014.22, 17373.08, 4737.17, 4745.15, 4717.26, 1.56, 0.6811, 0.6848, 0.6783, 6670.79, 6708.04, -0.099, -0.09699999999999999, 912.77, 1177.24, 1178.2, 1179.18, 1171.39, 1399.73, 1407.94, 1394.52, 13886.64, 13873.67, 10.7871, 10.6956, 6739.79, 6775.98, 6699.18, 1402.43, 1.4674, 1.445, 1.4791, 1.4356, 1.4709999999999999, 1.482, 109.14, 109.66, 108.83, 17.32, 17.26, 481.5, 473.5, 484.5, 2.316, 2.282, 3350.72, 3376.4
2016-05-19, 1946.78, 1.3869999999999998, 1.3130000000000002, 1.1217, 1.1313, 1.1327, 1.1212, 434.46, 429.14, 8.843, 8.9145, 8.824, 181.92, 180.3, 182.53, 179.92, 2.001, 2.057, 50561.7, 50836.08, 51373.21, 1.304, 1.304, 1.304, 9946.27, 9811.86, 926.82, 928.04, 918.12, 1907.15, 1921.21, 1899.12, 1.439, 7870.15, 7882.05, 7810.75, 2047.63, 2044.38, 2060.61, 2.0980000000000003, 2.052, 2807.51, 2828.18, 2781.42, 1334.32, 1327.19, 4705.78, 4762.28, 4704.49, 153.2, 151.51, 153.71, 151.2, 0.516, 0.53, 0.484, 1.859, 1.774, 1.764, 1198.9, 1213.73, 1196.67, 1.3034, 1.2892, 0.163, 51005.0, 51855.0, 50610.0, 17.7174, 17.5993, 17.7869, 48.19, 48.53, 45887.77, 45395.06, 16644.69, 16795.47, 16513.17, 1.806, 7887.28, 7973.93, 7886.51, 17526.62, 17501.28, 17636.22, 129.65, 128.15, 1340.92, 1340.96, 860.1, 861.24, 866.95, 857.83, 0.7684, 0.782, 0.7835, 0.7677, 48.93, 1701.08, 1696.24, 0.9992, 1.0023, 0.9969, 1102.95, 1093.95, 337.0, 340.84, 1313.6, 1313.6, 8775.1, 8797.2, 8632.8, 1.4596, 1.4459, 1.4401, 399.5, 397.0, 400.5, 394.0, 17725.03, 17370.49, 4721.9, 4743.07, 4713.72, 1.555, 0.674, 0.6813, 0.6726, 6680.15, 6673.64, -0.107, -0.09699999999999999, 911.18, 1189.55, 1177.6, 1193.54, 1175.14, 1410.36, 1396.44, 1394.54, 13900.65, 13792.21, 10.7949, 10.7514, 6737.4, 6749.92, 6727.77, 1399.36, 1.4831, 1.4719, 1.52, 1.4489, 1.475, 1.501, 110.19, 110.27, 108.72, 17.145, 16.8, 481.0, 481.38, 484.5, 2.315, 2.287, 3353.17, 3331.18
2016-05-20, 1947.67, 1.3940000000000001, 1.335, 1.1203, 1.1216, 1.123, 1.1179, 428.27, 427.2, 8.876, 8.8895, 8.746, 181.38, 181.76, 182.44, 181.05, 2.039, 2.052, 50132.53, 50556.06, 50556.06, 1.369, 1.354, 1.369, 9899.86, 9773.72, 885.42, 910.7, 885.42, 1907.71, 1913.7, 1891.52, 1.442, 7783.4, 7876.2, 7766.8, 2040.04, 2044.21, 2044.21, 2.068, 2.042, 2806.91, 2802.31, 2801.55, 1330.33, 1327.36, 4717.36, 4735.27, 4678.38, 152.875, 153.09, 153.645, 152.66, 0.511, 0.561, 0.499, 1.847, 1.849, 1.83, 1202.74, 1209.08, 1195.43, 1.3094, 1.3008, 0.174, 50760.0, 50760.0, 49955.0, 17.609, 17.7043, 17.7553, 48.16, 47.87, 45555.35, 44898.43, 16646.66, 16841.04, 16590.16, 1.834, 7943.51, 7961.5, 7904.11, 17435.4, 17514.16, 17514.16, 129.0, 123.7, 1321.8, 1340.75, 858.25, 858.82, 861.25, 854.38, 0.7667, 0.768, 0.7706, 0.7647, 48.81, 1734.4, 1730.3, 0.9983, 0.9985, 0.9904, 1094.78, 1085.94, 332.88, 335.48, 1295.2, 1295.2, 8674.7, 8785.2, 8669.6, 1.4612, 1.46, 1.4564, 390.0, 397.5, 397.75, 385.5, 17810.33, 17498.18, 4733.47, 4739.32, 4691.57, 1.59, 0.6743, 0.6771, 0.6714, 6648.13, 6680.12, -0.08900000000000001, -0.067, 911.47, 1187.48, 1189.19, 1193.3, 1186.89, 1398.45, 1406.5, 1398.45, 13759.06, 13690.16, 10.7987, 10.7699, 6695.26, 6737.4, 6681.76, 1384.12, 1.4788, 1.475, 1.4807, 1.4397, 1.516, 1.528, 109.97, 110.39, 109.69, 16.91, 16.415, 469.25, 478.5, 479.75, 2.375, 2.342, 3342.95, 3356.96
2016-05-23, 1955.25, 1.38, 1.339, 1.1224, 1.1204, 1.1239, 1.1194, 434.36, 432.02, 8.75, 8.773, 8.703, 181.12, 181.14, 182.28, 180.84, 2.062, 2.074, 49722.75, 50132.65, 50821.74, 1.318, 1.3030000000000002, 1.3230000000000002, 9921.59, 9852.71, 893.09, 896.9, 886.41, 1901.27, 1903.58, 1882.16, 1.452, 7749.7, 7812.4, 7735.75, 2052.32, 2041.88, 2058.35, 2.08, 2.055, 2825.48, 2792.89, 2785.08, 1331.39, 1326.96, 4729.44, 4781.7, 4729.0, 152.69, 152.74, 153.6, 152.47, 0.512, 0.53, 0.494, 1.844, 1.849, 1.837, 1196.89, 1204.8, 1194.5, 1.3113, 1.3075, 0.171, 50880.0, 51240.0, 49995.0, 17.5972, 17.5916, 17.6936, 47.75, 48.2, 45321.49, 45042.35, 16736.35, 16770.87, 16548.34, 1.805, 7947.46, 8011.33, 7944.59, 17500.94, 17437.32, 17571.75, 125.95, 124.25, 1342.68, 1342.99, 856.67, 857.23, 863.73, 854.76, 0.774, 0.7665, 0.7746, 0.7658, 48.72, 1733.09, 1715.94, 0.9978, 0.9978, 0.9952, 1112.28, 1095.16, 332.75, 337.33, 1295.2, 1295.2, 8771.2, 8793.8, 8713.8, 1.4501, 1.4611, 1.4482, 394.5, 390.0, 396.75, 389.0, 17878.19, 17668.13, 4698.97, 4722.28, 4690.56, 1.565, 0.6771, 0.679, 0.6743, 6633.27, 6649.72, -0.085, -0.081, 905.99, 1186.2, 1187.48, 1192.85, 1185.47, 1406.1950000000006, 1407.45, 1398.495, 13863.85, 13863.85, 10.769, 10.7244, 6560.245, 6685.5, 6548.225, 1380.885, 1.49, 1.4738, 1.5015, 1.4680000000000002, 1.474, 1.495, 110.15, 110.59, 109.84, 16.465, 16.465, 468.25, 468.75, 474.5, 2.334, 2.294, 3390.34, 3369.25
