@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute DOWJONES_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute HEATING_OIL_High numeric
@attribute USD_JPY_High numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_High numeric

@data
2012-10-2, -0.18, -0.027000000000000003, -0.051, -0.0056, 0.0041, 1.2, -0.016, -0.052000000000000005, -0.44, -0.51, 0.012, -1063.93, -243.07, -649.04, -0.016, -0.016, -0.016, -73.87, 17.46, -52.74, 20.97, 5.17, 7.72, 8.93, 12.29, 0.0, 0.0, 0.0, 53.8, 43.75, -6.48, -3.07, 0.025, 0.032, 0.031, 21.56, 38.03, -3.37, -20.37, 11.45, -0.7, -0.029, -6.64, -3.36, 0.0032, -0.005, -0.0007, -0.031, 0.1447, 0.1086, 0.34, 2.27, 0.32, 204.76, -0.05, 0.02, -0.02, -48.84, 4.65, -2.81, -10.66, 5.15, -1.01, -5.38, -0.0001, 0.0027, 0.0025, 0.38, 0.9, 1.84, 0.003, 0.0012, -6.09, 9.66, -1.17, 0.28, -0.52, -133.8, 24.4, -111.9, -0.0071, -6.5, 51.9, 14.29, -259.01, 51.55, 53.67, -0.047, -0.0016, 3.54, 20.0, -1.24, -0.003, 0.0, -5.73, 2.61, -2.72, -2.96, -2.78, -3.67, 12.455, 12.52, 13.645, -6.49, -26.96, 7.32, -0.0933, -0.0285, -0.107, -22.86, 3.476666667, 12.68, 18.29, 9.67, 0.0125, 0.35, 43.5, 31.0, -0.038, -0.038, 2.4
2012-10-4, -3.35, -0.037000000000000005, 0.015, 0.0062, -0.0024, -4.96, -0.049, 0.013, -0.15, 0.09, 0.21600000000000005, 46.22, -665.11, -149.18, -0.016, -0.016, -0.016, 89.71, -52.48, 50.16, 16.99, 27.37, 37.1, 23.53, 27.83, -0.023, -0.023, -0.023, 42.15, 33.95, 5.08, 4.39, 0.034, 0.044, 0.044, 1.6575, 5.685, 3.77, 3.81, -8.27, 0.05, 0.022, 4.23, 2.32, 0.0002, 0.0017, 0.0029, 0.038, 0.1678, 0.2155, -0.3, 0.06, 0.23, 534.38, -0.03, -0.02, -0.03, 45.23, 3.85, 1.47, -12.67, -13.67, -11.86, -13.16, 0.0054, 0.0025, 0.0031, -0.82, -0.95, -0.25, -0.0064, -0.009000000000000001, 3.06, -3.23, 0.12, -0.85, 0.05, 158.6, -25.5, 31.5, -0.0033, 41.0, -118.37, 143.66, 260.31, 8.79, 7.98, -0.187, -0.0024, 12.88, -15.76, -11.31, -0.014, -0.014, -1.29, -6.08, 0.58, -0.19, -4.04, -2.13, 12.455, 12.52, 13.645, 105.62, 78.11, 91.86, -0.0473, -0.113, -0.0264, -22.86, 3.476666667, 6.87, 9.5, 8.87, -0.0295, 0.11, -31.75, -24.12, -0.034, -0.034, 5.34
2012-10-5, 2.49, 0.027000000000000003, 0.014, 0.0098, 0.0017, 3.5, 0.003, -0.008, 0.14, 0.06, -0.08199999999999999, -764.08, -947.19, -1088.54, -0.016, -0.016, -0.016, -0.65, 90.08, 17.37, -18.05, -28.89, -17.71, -13.49, -26.6, -0.006, -0.006, -0.006, 42.15, 33.95, 15.65, 11.62, -0.013, -0.004, -0.005, 1.6575, 5.685, 3.8, 29.42, 30.92, 0.07, -0.016, 6.48, 1.1, -0.0035, 0.0053, -0.0013, -0.001, 0.1163, 0.1076, -0.18, -4.4, -1.1, -72.81, -0.02, -0.05, -0.02, 93.0, 2.95, -4.9, -3.42, -14.79, -12.56, -6.81, 0.0032, 0.0035, 0.0042, 1.01, 0.24, -3.25, -0.0154, -0.0133, 4.14, -1.53, 1.75, 1.54, 1.25, -54.3, -0.4, 74.2, 0.0058, 7.0, 170.35, -53.33, 59.2, 10.41, 7.29, 0.014, -0.0058, -74.6, -62.38, -87.81, 0.0, 0.006999999999999999, 2.94, -4.85, -3.41, -1.25, 0.87, 0.35, 33.88, 14.38, 27.93, 6.27, 43.79, 30.98, -0.07200000000000001, -0.0765, -0.0854, -15.26666667, -40.34333333, 0.97, 3.78, 5.28, 0.0393, 0.5, 4.62, 0.25, 0.014, 0.014, -4.95
2012-10-8, -13.28, 0.025, 0.03, 0.0016, 0.0113, -0.46, -0.02, -0.045, -0.22, -0.4, -0.029, 113.59, -167.24, 438.51, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 92.66, -40.51, 29.31, 22.25, 20.86, -15.79, 10.03, 2.91, 0.069, 0.069, 0.069, -40.65, -863.15, -0.47, 7.82, -0.008, -0.003, -0.017, 1.6575, 5.685, 5.5, -13.27, -1.8, -0.53, 0.004, -1.53, 4.26, -0.0018, -0.0073, -0.0065, 0.064, 0.149, 0.0175, -1.83, 3.5, -0.13, 425.03, 0.0, 0.0, -0.01, 34.79, -6.0, 13.61, -8.49, 2.28, -1.14, -7.89, 0.0039, 0.0028, 0.0009, -0.56, 0.36, 2.52, 0.0006, -0.0004, -1.79, 5.84, -4.02, 0.34, -0.28, 141.6, 59.5, 41.1, -0.0054, -6.75, -17.05, 245.23, 107.95, 28.14, 35.55, 0.01, -0.0037, -27.66, -13.36, -8.32, 0.009000000000000001, 0.009000000000000001, 0.23, 6.53, 3.82, -1.81, -1.14, -2.5, -2.6, -2.23, -5.286666667, 57.65, 22.62, 17.14, -0.0592, -0.0089, -0.0758, -15.26666667, -40.34333333, 4.72, 2.43, -0.04, -0.0019, 0.16, -15.37, -10.0, 0.06, 0.06, 18.19
2012-10-9, -2.85, 0.047, 0.057, -0.0064, 0.0012, 1.8, -0.011, 0.027000000000000003, -0.25, 0.0, -0.004, 745.56, 111.34, -122.73, 0.029, 0.029, 0.029, -106.66, 12.69, -26.55, -11.97, -3.99, 20.89, -10.95, 5.05, -0.042, -0.042, -0.042, -70.95, 778.0, -5.05, -10.03, -0.059, -0.024, -0.043, 1.6575, 5.685, -2.95, -23.84, -23.19, 0.26, -0.014, -2.8, -0.99, -0.0018, -0.0017, 0.0019, -0.046, -0.1054, -0.2026, -0.55, -1.66, -1.82, 332.4, 0.01, 0.0, 0.02, -26.5, -7.25, -10.75, 1.45, -11.27, -4.89, 1.3, 0.0015, 0.0015, 0.0027, -0.2, -0.7, 0.0, -0.0098, -0.0036, -4.45, -5.06, 0.42, -4.35, -2.77, -63.4, -59.7, 29.7, -0.011, -6.25, 136.91, -165.38, 35.97, 28.12, -41.85, -0.161, 0.0012, 20.33, -1.38, 15.74, 0.006, 0.0, 3.33, 1.08, 3.19, 1.32, -2.1, 0.64, -2.6, -2.23, -5.286666667, -35.62, -32.575, -60.89, 0.0808, 0.0429, 0.0302, -15.26666667, -40.34333333, -6.64, -2.94, -3.85, -0.0175, -0.11, 5.62, -5.5, 0.031, 0.031, -16.27
2012-10-10, -30.82, -0.016, -0.028, -0.0085, -0.006, 0.08, 0.008, -0.01, 0.13, -0.14, 0.084, -377.69, 747.25, 378.73, -0.008, -0.008, -0.008, -56.68, -34.06, -64.74, -5.05, -0.67, -3.99, 3.37, 9.81, -0.002, -0.002, -0.002, 28.6, 11.7, -14.4, -5.03, 0.002, -0.031, -0.005, 23.08, 18.5, -10.0, -47.33, -45.05, 0.05, -0.026, -9.25, -8.66, 0.0015, -0.0017, -0.0009, 0.018000000000000002, -0.2649, -0.0964, 3.06, -0.23, 3.02, -98.5, 0.0, -0.01, 0.0, -110.12, 0.7, -3.8, 1.55, 4.66, 1.66, 3.42, -0.0044, 0.0005, -0.0014, 2.68, 2.37, 1.43, 0.0048, 0.0013, -10.49, -1.16, -0.57, 0.56, -0.46, -145.6, -11.6, -120.3, -0.0024, 0.25, -138.77, -21.63, -124.45, -39.46, 21.16, 0.085, -0.0014, -26.41, 12.42, -13.85, 0.006, 0.0, -1.69, 2.6, -0.76, -0.12, 1.52, -0.89, -2.6, -2.23, -5.286666667, -35.62, -32.575, -60.89, 0.0121, -0.018000000000000002, 0.065, -44.89, 21.12, -12.23, 2.49, 4.21, 0.0452, -0.33, 1.75, 6.5, -0.003, -0.003, -9.19
2012-10-11, -15.13, 0.027000000000000003, 0.014, -0.001, -0.0085, -4.04, -0.002, 0.024, -0.01, 0.62, -0.001, -483.18, -374.71, -376.7, 0.005, 0.005, 0.005, -29.3, -86.87, -20.41, -10.6, -12.01, -0.67, -8.03, -11.54, 0.039, 0.039, 0.039, -52.45, -30.85, -8.92, -13.38, 0.0, -0.02, -0.01, 2.65, 20.94, -1.12, -13.24, -15.74, 0.23, -0.036000000000000004, 3.87, -1.12, 0.0033, 0.001, 0.0025, 0.014, -0.0343, -0.0849, -1.14, 2.64, 0.75, -186.96, -0.05, 0.0, -0.05, -128.56, -1.85, -11.83, 5.6, 1.54, 5.47, 0.78, -0.0009, -0.004, -0.0012, -0.17, 0.87, 1.8, 0.0023, 0.0023, -1.17, -9.95, -1.0, -0.38, 0.94, -77.4, -136.4, -70.4, 0.0002, -8.0, -147.84, -186.08, -57.11, -9.59, -16.71, 0.087, -0.0016, -21.19, -60.38, -60.8, -0.011, -0.005, -2.59, -1.52, -0.01, 2.8, 0.08, 3.8, -16.94, -14.37, -12.96, -148.48, -137.0, -71.17, 0.0467, 0.0464, 0.0376, -17.79, -23.81, -3.13, -24.39, -20.42, 0.0268, -0.06, 4.5, 3.0, 0.02, 0.02, -32.0
2012-10-12, 0.17, -0.018000000000000002, -0.001, 0.0052, -0.001, -0.95, 0.026, 0.001, 0.52, 0.44, 0.12, 705.44, -484.11, 39.75, -0.032, -0.032, -0.032, 76.47, -26.71, -18.78, 1.86, 2.19, -12.03, -4.35, -4.57, 0.017, 0.017, 0.017, 55.9, -10.1, 0.28, 1.38, 0.03, -0.005, -0.004, -4.15, -1.39, 2.54, -2.37, 0.36, 0.12, -0.029, 5.25, 5.39, -0.0031, 0.0041, -0.0005, 0.006, -0.0788, 0.019, 0.82, -0.99, -0.72, 13.98, 0.01, -0.07, -0.03, -18.58, -3.35, -3.32, 2.66, 4.4, 4.15, 5.72, 0.0017, 0.0011, -0.0009, 1.38, 0.43, 0.65, 0.0018, 0.0036, 3.03, -1.75, -0.52, -1.21, -1.78, 66.7, 12.6, -99.0, 0.004, 1.5, -103.43, 159.61, -72.19, 5.61, 14.41, 0.008, 0.0012, -63.41, -62.03, -53.17, -0.004, -0.011, 3.88, -1.68, 0.3, -1.25, 2.67, 1.65, -0.23, 8.29, 9.09, 22.57, 16.75, 19.2, -0.0486, 0.0438, -0.0405, -25.16333333, -31.20666667, 5.55, 3.81, 0.9, 0.0244, 0.21, 13.63, 17.25, -0.048, -0.048, 1.29
2012-10-15, -7.67, 0.025, -0.019, 0.0023, 0.0052, 3.31, 0.002, -0.038, -0.01, -0.48, 0.004, 219.995, 352.12, 199.04, 0.0, 0.0, 0.0, -49.21, 67.82, 50.11, -4.57, -17.11, 2.24, -4.72, -12.96, -0.063, -0.063, -0.063, -32.0, 22.4, -4.25, -5.47, -0.044, 0.045, -0.004, 9.47, -8.63, 4.67, -5.3, -7.56, -0.32, -0.014, -1.11, 2.44, 0.0017, -0.0033, 0.0004, -0.056, 0.1244, 0.0126, -0.21, 1.14, -0.3, 152.39, 0.02, 0.04, 0.05, 2.46, -2.2, -4.23, -5.34, 2.88, -4.43, -2.68, 0.0003, 0.0017, 0.0029, -1.09, -0.06, -0.48, 0.0026, -0.0032, -6.69, 3.23, -1.51, -0.46, -1.65, -82.3, 13.8, 86.9, 0.0027, 15.75, 237.4, 10.81, 206.42, 25.79, 32.87, -0.182, -0.0007, -50.06, -14.23, 1.0, -0.012, -0.001, -4.19, 2.59, -1.26, -2.17, -1.42, -3.95, 8.145, 9.205, 7.615, -38.18, -45.02, -44.9, -0.0413, -0.1054, -0.0078, -25.16333333, -31.20666667, 2.08, 8.01, 7.42, -0.0018, -0.05, -25.5, -9.5, -0.012, -0.012, 3.86
2012-10-16, 15.95, -0.022, 0.012, 0.0, 0.003, -1.19, 0.018000000000000002, 0.021, 0.47, 0.39, -0.038, 219.995, 352.12, 199.04, 0.005, 0.005, 0.005, 28.76, -23.17, 4.98, -6.94, -2.59, -17.14, -7.63, 0.02, 0.038, 0.038, 0.038, 11.2, -8.3, 11.54, 2.88, -0.003, -0.06, -0.031, -20.11, -7.4, -2.85, 20.07, -2.31, 0.0, -0.036000000000000004, -0.22, -3.76, 0.0005, 0.0002, 0.0002, 0.001, -0.0326, -0.0838, -0.01, -0.78, -0.44, -0.49, 0.0, 0.02, 0.01, 95.38, 0.6, 3.28, 1.05, -3.35, -3.76, -0.04, -0.0005, -0.0012, -0.0011, 1.18, -0.05, -0.36, -0.0088, -0.008, 5.19, -5.17, 1.79, -0.03, 1.78, 26.1, -68.1, -27.7, -0.0001, -17.0, -74.12, 15.28, -11.82, 14.24, -0.89, 0.076, 0.0017, 18.54, -12.63, -66.55, 0.006999999999999999, 0.001, -1.26, -2.58, -0.51, -0.5, -2.07, 0.6, 8.145, 9.205, 7.615, -43.52, -20.45, -32.93, -0.0532, 0.0124, -0.0762, -25.16333333, -31.20666667, -6.42, -4.92, -6.93, -0.0347, 0.33, -0.75, -27.13, -0.02, -0.02, 0.71
2012-10-17, 13.61, -0.005, 0.012, 0.0104, -0.0007, 3.92, -0.056, -0.034, -0.69, -0.74, -0.081, 142.16, 437.95, 653.81, 0.011, 0.011, 0.011, 115.02, 71.68, 56.5, 4.51, 12.65, -2.59, -0.17, -0.89, 0.061, 0.061, 0.061, -39.25, -15.45, 14.79, 14.2, -0.004, 0.035, 0.035, 4.58, 4.58, 1.66, 36.99, 32.98, -0.49, 0.063, 7.29, 2.92, 0.0059, 0.0018, 0.0033, 0.08199999999999999, -0.1533, -0.0251, 0.24, 0.13, 0.12, 368.84, 0.01, 0.0, 0.0, 127.55, -0.2, 4.79, -0.25, -0.73, 0.63, -0.74, 0.0057, 0.0035, 0.0014, -0.73, 0.29, 0.92, -0.0001, 0.0036, 7.16, 3.53, -1.98, 0.16, -1.91, 261.7, 218.4, 116.9, 0.004, 2.5, 193.11, 268.66, 111.95, 11.84, 10.82, 0.036000000000000004, -0.0044, -84.91, -61.06, -45.67, -0.008, 0.0, -10.61, -2.93, -11.78, -3.91, -0.51, -3.71, 11.39, 2.03, 10.72, 116.19, 182.27, 94.87, -0.0817, -0.1084, -0.0613, 30.01, 61.95, -3.07, 2.54, 1.81, -0.0145, 0.1, -9.63, 0.25, 0.0, -0.025, 14.94
2012-10-18, 3.97, 0.047, 0.027000000000000003, 0.0065, 0.0104, 1.88, -0.035, -0.026, -0.43, -0.25, -0.019, 343.42, 140.19, -13.67, -0.016, 0.005, 0.005, 18.28, 72.0, 73.69, 31.9, 18.23, 12.65, 22.04, 14.23, 0.097, 0.097, 0.097, 12.25, -1.7, 5.99, 6.69, 0.044, -0.008, 0.012, 1.38, -1.65, 11.67, 2.95, 17.8, -0.28, 0.038, 0.63, 8.48, -0.0089, 0.006, -0.003, 0.085, -0.0163, -0.0278, 0.03, 0.32, 0.53, 425.11, 0.03, 0.04, 0.04, 5.22, 1.5, 3.3, 9.19, 1.64, 7.61, 3.35, 0.0013, 0.0025, 0.0054, -1.85, -1.89, -1.7, 0.0035, 0.0063, 7.08, 7.15, 0.55, -1.27, -0.82, 188.0, 190.1, 245.4, 0.0038, 1.25, 345.69, 248.93, 357.5, 18.47, 14.76, -0.295, 0.0079, -47.55, -54.69, -23.59, 0.011, 0.011, 8.41, -10.49, -0.99, -1.7, -3.99, -3.99, -2.29, -0.42, -0.16, 125.6, 51.1, 164.62, -0.0336, -0.0479, -0.0356, 59.89, 28.11, 13.79, -3.47, 4.08, -0.0178, 0.08, 9.75, 0.13, 0.113, 0.122, 19.29
2012-10-19, -15.28, 0.043, 0.043, -0.0053, 0.0065, 1.44, -0.009000000000000001, -0.004, -0.09, 0.0, 0.091, -353.39, 344.98, -310.47, 0.016, 0.027000000000000003, 0.027000000000000003, 42.68, 20.33, 21.42, 7.14, 0.97, 18.22, 8.77, 13.5, 0.002, 0.002, 0.002, 58.45, 16.65, -3.57, 1.82, -0.005, 0.039, 0.015, 24.53, 19.45, -3.26, -31.25, -22.81, 0.01, 0.104, -2.88, -1.19, 0.0075, -0.0088, -0.001, -0.019, -0.0326, -0.2306, -0.02, -0.02, -0.26, -7.77, 0.05, 0.03, 0.03, -8.06, -1.9, 7.41, -1.87, 6.62, 2.45, 6.81, 0.002, 0.001, 0.0002, -0.8, -0.68, -1.23, 0.0067, 0.0042, -5.4, 7.07, 1.45, -0.29, 1.15, -27.9, 24.7, 48.5, -0.0104, 8.25, 207.64, 46.86, 20.51, 8.75, 22.15, -0.048, -0.0036, -19.99, 11.24, 1.63, 0.015, 0.015, -8.38, 8.33, 1.5, 0.16, -1.72, -0.6, -4.55, -7.24, -14.0, 1.79, 30.67, 28.37, -0.0557, -0.0736, -0.0668, -8.79, -5.62, 9.93, 14.31, 10.57, 0.0085, 0.41, 12.25, 18.25, 0.097, 0.083, -2.86
2012-10-22, -2.25, -0.001, -0.03, -0.0044, -0.0054, 0.07, -0.01, -0.009000000000000001, 0.24, 0.23, 0.056, -811.86, -386.36, -241.25, 0.0, -0.032, -0.032, -56.59, 12.28, -25.51, -10.81, -15.21, 0.99, -10.11, -8.95, -0.038, -0.038, -0.038, -34.45, 9.45, -24.15, -6.68, -0.099, -0.035, -0.092, -0.82, 18.25, -4.41, -67.25, -64.97, -0.14, -0.021, -3.78, -3.78, 0.0084, 0.0072, 0.0081, -0.005, -0.206, -0.1862, -2.05, -0.02, 0.46, -197.55, -0.01, 0.0, 0.01, -205.43, -2.45, -2.18, -2.86, -0.27, -2.33, -3.31, -0.0008, 0.0, 0.0012, -2.28, -0.36, -1.67, 0.0023, -0.002, -16.12, -10.06, 0.06, 1.74, 0.63, -186.9, -86.0, -154.6, -0.004, 13.75, -100.71, -84.07, -141.82, 11.78, -18.12, -0.146, -0.0025, 42.55, 21.99, 39.15, 0.011, -0.009000000000000001, -8.81, -8.55, -8.34, 0.61, 0.27, 0.8, -11.58, -7.035, -8.705, 12.4, -28.98, -52.13, 0.0015, -0.0307, -0.0153, -8.79, -5.62, -3.5, 4.55, 2.25, 0.0204, -0.02, 2.63, 9.37, -0.028, -0.012, -12.89
2012-10-23, -14.78, -0.016, 0.008, 0.0038, -0.0052, -0.82, 0.006, -0.005, 0.01, -0.08, 0.001, -221.74, -776.21, -641.51, -0.027000000000000003, -0.033, -0.017, -52.59, -41.33, -50.26, -13.69, 14.86, -15.24, -0.68, -6.95, 0.023, 0.023, 0.023, 32.9, -1.95, 0.63, -21.88, -0.022, -0.081, -0.021, 1.16, -12.99, 0.0, 11.34, -4.49, 0.15, 0.018000000000000002, 1.1, -0.92, -0.0016, 0.0089, 0.0075, 0.021, -0.1512, 0.0763, -1.32, -2.52, -2.25, -317.59, 0.02, -0.03, -0.03, 2.38, 3.85, -5.44, -2.19, -5.0, -5.5, -3.88, 0.002, 0.0016, 0.0001, -0.7, -2.3, -0.78, -0.0032, -0.0024, -0.48, -11.38, 0.28, 0.08, -0.31, -36.3, -114.9, -39.4, 0.0009, 0.5, -285.25, -172.58, -121.88, -47.17, -20.69, 0.131, 0.0017, 19.75, -10.14, -71.43, -0.011, -0.005, 0.67, -9.63, -4.13, -1.06, 0.71, 0.2, -11.58, -7.035, -8.705, -75.25, -34.54, -32.5, -0.1266, 0.0106, -0.0834, -8.79, -5.62, 2.71, -9.54, -3.38, -0.0778, 0.53, 6.0, -0.87, -0.055, -0.081, -15.56
2012-10-24, -12.85, -0.011, -0.023, -0.0074, 0.0047, 0.23, -0.07, -0.034, -0.81, -0.36, -0.08900000000000001, -1010.06, -245.89, -525.7, -0.003, -0.0025, -0.008, -154.36, -33.2, -159.44, -3.64, -19.61, 14.87, -0.68, -0.5, -0.079, -0.079, -0.079, -25.75, 23.4, -20.71, -1.72, -0.05, -0.057, -0.049, -1.81, -0.83, -9.09, -26.5, -21.71, -0.41, 0.01, -8.84, -7.93, 0.0003, -0.0018, -0.0018, -0.056, 0.1177, -0.0107, -2.06, -0.38, -1.51, -162.49, -0.01, 0.05, 0.04, -243.36, 1.6, -7.43, -7.27, -0.21, -0.59, -7.76, -0.0019, -0.0001, 0.0001, -1.19, -1.17, -1.81, 0.0004, -0.0003, -4.32, -6.29, -1.33, -1.56, -0.65, -129.4, -69.1, -141.7, -0.0061, -9.25, 57.72, -100.96, -227.12, 30.69, 11.51, 0.158, -0.006, -92.75, -84.23, -18.52, -0.003, 0.011, -1.5, 1.85, -2.1, -1.15, -5.01, -3.25, -2.93, -12.89, -7.87, -101.71, -38.62, -199.22, 0.0012, -0.1273, -0.0467, -46.45, -23.18, -7.71, 1.46, -1.545, -0.0651, 0.03, -9.75, -6.25, 0.036000000000000004, 0.06, -11.88
2012-10-25, 10.54, 0.016, 0.009000000000000001, -0.0012, -0.0074, -6.77, 0.047, 0.008, 0.93, 0.43, 0.002, -529.5, -993.29, -692.97, -0.003, -0.0025, -0.008, 19.16, -137.13, -33.12, -27.64, -3.7, -19.6, -12.33, -13.7, 0.038, 0.029, -0.006, 6.95, 2.125, -4.36, -13.7, 0.0, 0.001, -0.008, -12.22, -7.25, -3.24, -8.76, 4.66, 0.27, 0.012, 0.09, -2.16, 0.0011, 0.0002, -0.0013, 0.025, -0.1147, 0.0251, -0.94, -2.54, -1.82, 238.66, -0.02, -0.03, -0.03, -25.19, -3.25, -13.8, 10.01, -7.87, 3.01, 2.54, -0.0053, -0.0014, -0.0046, -0.4, -0.46, -0.51, -0.0036, 0.0045, -2.55, 1.41, 0.74, 1.47, 0.57, 43.8, -66.9, -46.6, 0.0085, 2.0, -301.71, -151.66, -91.02, -22.64, -3.45, 0.048, 0.0088, 4.73, -4.27, 7.88, -0.006, -0.006999999999999999, -0.68, -1.34, 2.24, 0.55, 4.75, 2.65, -6.71, 0.86, 0.65, -2.88, -130.81, 45.4, 0.019, 0.0129, 0.0411, 50.21, -29.37, -7.71, 1.46, -1.545, -0.0123, -0.08, 11.0, 16.62, 0.025, -0.044, -7.82
2012-10-26, -33.07, 0.014, 0.023, -0.004, -0.0013, 2.07, -0.027000000000000003, -0.061, -0.35, -0.44, -0.081, 676.04, -524.89, 287.6, 0.0, 0.016, 0.011, 7.38, 1.09, 60.77, 2.24, -5.61, -3.7, -3.36, 7.09, 0.043, 0.032, 0.058, 6.95, 2.125, 4.22, 1.08, -0.012, 0.003, -0.006999999999999999, 4.74, -4.06, -6.1, 4.42, -2.75, -0.64, 0.018000000000000002, -8.99, -5.05, 0.0014, 0.0012, 0.0013, -0.005, -0.0002, -0.0874, 0.32, -0.95, -0.72, -186.91, -0.01, 0.01, 0.0, 26.34, -0.35, 7.62, -6.34, 9.57, -1.96, 2.89, -0.0061, -0.0048, -0.0059, 0.64, -0.06, 0.66, 0.0067, 0.0011, 3.17, 2.51, -2.87, -0.64, -0.98, -12.3, 31.6, 113.1, 0.008, -10.75, 71.59, 69.66, 120.23, 17.02, 13.31, -0.095, -0.0024, -17.2, 10.82, -8.43, -0.003, -0.002, -7.33, -0.94, -4.92, -5.8, -2.4, -2.8, 5.89, 9.53, 8.32, 31.6, 65.64, 8.43, -0.1618, -0.0237, -0.1338, 6.7325, 15.65625, 2.39, -11.11, -8.89, 0.0004, 0.43, -3.63, -6.12, 0.047, 0.097, 6.12
