@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-8-9, 37.36, 0.067, -0.0048, 1.66, -1.74, 0.82, 0.012, 0.008, 0.33, -0.031, -0.008, 0.015, 1225.32, -75.51, -0.005, 35.61, 4.43, -0.55, 8.57, -1.25, 2.35, -0.037000000000000005, -0.037000000000000005, 1.3, 49.85, 27.5, 49.4, 0.87, 6.77, 1.67, 5.89, 9.05, 4.12, 1.18, -1.01, -9.71, 0.32, 0.18, 0.11, 0.07, -0.044, -0.044, 0.023, 0.023, -2.86, -0.0036, -0.0025, -0.071, -1080.0, -0.0523, 0.0417, 0.0913, -0.32, 1.36, -219.06, -293.78, 150.53, 0.0, 13.07, -8.25, -1.4, 7.04, -13.32, -3.18, -2.15, -2.75, -2.5, 1.99, 3.36, 0.25, -0.53, -1.17, 0.14, 1.72, 6.56, 3.1, 0.0055, 0.0006, -0.0012, -1.18, 3.54, 3.2, -0.9, -60.9, 26.8, 0.0034, -0.0007, 0.0011, 14.75, 4.75, -4.5, 316.66, -4.06, 209.76, -15.01, 0.09, 0.172, -0.005, -0.0028, -8.35, -29.39, -32.12, 0.056, 0.056, 1.52, 2.43, 5.16, 0.04, 4.63, -82.46, 9.55, 0.045, -0.0562, 0.0027, -7.75, 15.39, -2.04, 5.94, 1.83, 5.02, 6.15, 0.0179, 0.0524, -0.19, 0.09, -0.008, 0.172, -4.87, -2.5, 0.056, 0.056, 0.056, -10.16, 2.73
2012-8-10, 5.81, -0.011, -0.0061, 2.06, 2.35, 1.9, -0.034, 0.008, 0.28, 0.012, 0.133, -0.021, -153.85, 511.87, 0.021, 34.52, -15.8, 2.3, -0.55, 6.92, 8.77, 0.055, 0.055, -15.05, 3.05, -9.4, -18.95, 0.58, 1.03, 2.67, 0.45, 6.81, -4.33, -2.34, -11.99, 3.79, 4.89, -0.405, 0.13, -0.28, 0.009000000000000001, 0.009000000000000001, 0.044, 0.044, -1.83, -0.0026, -0.0025, 0.044, 1120.0, -0.0178, -0.0556, -0.0308, 0.01, 0.02, -173.7, -98.8, 41.86, -0.02, 17.61, 55.28, 49.35, -10.45, -2.42, 9.85, -4.05, -1.8, -3.65, 5.33, -2.37, 2.76, -1.07, 2.04, 1.08, 0.75, -6.76, 0.43, 0.0002, 0.0051, 0.0042, 2.74, 1.59, 4.2, 2.3, -40.0, -13.2, -0.0016, 0.0008, 0.0032, 7.5, 14.0, 22.25, 98.75, 75.07, 1.45, 30.27, -0.06, -0.067, -0.001, -0.002, -37.99, -8.73, -2.6, -0.01, -0.028, -3.13, -1.21, 6.91, 2.03, 1.94, 77.09, -1.37, -0.0631, 0.0472, -0.0315, 4.023333333, 6.546666667, 6.6166666670000005, 3.57, 6.73, 6.09, -1.08, 0.0291, 0.0273, 0.14, 0.06, 0.023, -0.027000000000000003, 12.75, 17.12, -0.003, -0.003, -0.003, 8.35, 1.53
2012-8-13, -13.96, -0.044, -0.0027, -0.7, -0.48, -0.08, 0.033, -0.026, -0.4, -0.175, -0.177, -0.116, 483.8, 12.91, -0.011, -51.7, 0.41, -19.76, 2.3, -14.82, -5.98, -0.078, -0.078, -2.55, -40.1, -38.1, -18.0, 3.07, 0.32, -3.18, 13.53, 1.26, 16.59, -10.81, 2.3, -1.83, -3.92, 0.465, -0.41, 0.2, -0.042, -0.042, -0.036000000000000004, -0.036000000000000004, -3.49, -0.0033, -0.0006, -0.078, -350.0, 0.031, 0.01, -0.0068, -0.49, 0.03, 172.52, -137.33, -49.96, 0.05, 6.24, -27.89, -8.1, 42.76, 7.99, -30.13, -0.2, -3.95, -2.05, -2.78, 3.2, -3.04, 1.04, -3.91, -0.27, -0.29, 11.87, 1.31, -0.0014, -0.0008, -0.0037, -1.35, -1.38, 2.6, 7.0, -62.5, -64.4, 0.0051, 0.0015, -0.0031, -18.25, 17.75, -10.75, -180.33, -158.67, -37.26, 15.17, 0.01, 0.075, -0.0021, -0.0015, 2.34, -35.79, -35.78, 0.022, 0.021, 3.86, 0.86, -6.725, -6.54, -11.35, 32.76, 8.05, 0.1038, -0.0649, 0.0174, 4.023333333, 6.546666667, 6.6166666670000005, 1.67, -3.8, -4.56, -1.96, -0.0245, 0.037000000000000005, -0.28, -0.13, -0.035, -0.29, 15.25, 11.63, -0.1, -0.1, -0.1, -6.38, 2.88
2012-8-14, 24.52, -0.004, 0.0021, 0.07, -0.67, -1.98, -0.0305, 0.018000000000000002, 0.38, -0.041, -0.153, -0.045, -158.19, 472.76, -0.005, 7.8, -9.87, 8.82, -16.58, 10.83, 10.49, 0.021, 0.021, 27.5, 8.15, 22.35, 14.95, -1.76, 3.29, 1.7, -8.92, -12.76, -30.73, 3.14, 2.76, 2.17, -4.26, -0.245, 0.5, 0.37, 0.027000000000000003, 0.027000000000000003, 0.006999999999999999, 0.006999999999999999, 2.63, 0.0004, 0.0001, 0.033, 1000.0, -0.0586, -0.0064, 0.0206, -0.14, -0.21, -483.73, 77.65, -48.64, -0.02, -12.93, -2.99, -12.11, -38.52, -3.21, 17.98, -2.15, -0.8, -1.25, -2.95, -8.52, 1.54, -1.22, -0.66, 0.65, 1.78, -3.97, 9.71, -0.0051, -0.0027, -0.0017, -2.06, -6.38, -10.1, -0.4, 21.9, 29.7, -0.0006, 0.0017, 0.0083, -17.25, -39.25, -22.5, -23.7, 71.47, 43.25, 2.81, -0.1, -0.064, -0.0008, -0.0006, -7.77, 4.72, 0.72, -0.008, -0.01, -2.02, 1.72, -6.725, -6.54, -11.35, -52.56, 22.24, -0.0323, 0.1063, 0.0794, 4.023333333, 6.546666667, 6.6166666670000005, 3.725, 3.73, 3.725, 3.82, -0.0022, -0.0239, 0.04, 0.0, -0.295, 0.095, -34.63, -48.0, 0.035, 0.035, 0.035, 4.32, -3.52
2012-8-16, 0.95, 0.039, 0.0056, -0.62, 0.5, 2.07, 0.018000000000000002, -0.018000000000000002, -0.13, 0.105, 0.058, 0.015, -1039.82, -696.69, 0.026, 29.53, 57.47, 9.14, 5.12, 10.15, -2.63, 0.041, 0.041, 32.45, 26.9, 34.6, 19.75, -0.18, -1.51, 3.28, -26.99, -20.03, -15.3, 2.48, 4.83, 11.13, 10.81, 0.185, -0.25, -0.2, 0.012, 0.012, 0.067, 0.067, 0.55, 0.0013, -0.0001, 0.06, 50.0, -0.071, -0.0302, -0.1249, 0.7, -0.54, 278.7, -201.98, 64.78, 0.02, 16.65, 16.04, 23.63, 2.71, 18.0, 29.16, -1.05, -1.3, -0.55, 3.84, -1.34, -6.08, -4.89, -0.37, 0.43, 0.13, 1.73, -0.83, -0.0029, -0.0027, -0.0007, -2.61, 3.1, -10.2, -8.1, 55.2, 82.4, -0.0007, 0.001, 0.0014, -3.0, -14.0, 1.0, 72.27, -24.31, 101.78, -30.16, -0.1, -0.092, -0.0017, -0.0033, 61.74, -12.79, 51.14, -0.008, 0.006999999999999999, 1.46, -0.7, -12.21, -6.64, 2.22, 15.28, -13.68, -0.0611, -0.0314, -0.0912, 2.65, -21.99, -24.17, 3.725, 3.73, 3.725, 3.82, 0.0163, -0.0138, 0.41, 0.14, -0.004, -0.16, -21.0, -17.0, 0.012, 0.012, 0.012, 6.5, 9.72
2012-8-17, -11.37, 0.138, -0.006, 1.2, -0.53, -0.28, 0.023, 0.003, 0.23, -0.11, -0.008, -0.045, 1362.87, 286.2, 0.111, -6.65, -10.07, -14.22, -7.96, -10.7, -5.97, 0.08800000000000001, 0.08800000000000001, -17.4, 42.7, 3.6, 27.85, 11.58, 2.25, 3.55, -20.97, -21.33, -9.59, -3.26, -3.03, 33.28, 23.35, 0.39, 0.17, 0.42, 0.034, 0.034, 0.102, 0.102, 4.06, -0.0034, -0.0046, 0.06, -700.0, 0.0485, -0.0772, -0.0051, 2.17, 1.5, 69.9, 132.34, 123.1, 0.11, 32.06, 19.0, -10.29, 77.97, 46.34, 3.75, -4.2, -3.1, -4.6, -5.05, 5.07, -0.37, 2.8, 1.58, 2.87, 2.28, 11.39, 3.84, 0.0055, 0.002, 0.0036, 16.2, 5.98, 16.7, 0.1, 292.5, 49.0, 0.0057, 0.0019, -0.0035, 18.0, 10.5, 11.75, 58.97, 275.4, 48.94, 41.11, -0.22, -0.179, 0.0004, 0.0011, 0.53, 92.04, 26.06, 0.047, 0.053, 3.0, 2.6, 9.76, 11.22, 8.79, 178.97, 133.13, -0.0753, -0.0962, -0.0357, 21.19375, 19.99375, 19.69125, -2.42, 4.43, 3.79, 7.01, 0.0883, 0.0738, 0.61, 0.61, 0.449, 0.235, -12.5, 3.0, 0.231, 0.231, 0.231, 9.98, 8.12
2012-8-20, -0.23, -0.008, 0.0032, 1.12, 2.86, 2.18, 0.019, 0.038, 0.37, -0.005, -0.083, 0.003, -363.42, 753.7, -0.022, 52.98, 71.42, -14.29, 3.4, -7.6, 2.02, -0.02, -0.02, 3.35, -17.35, 9.3, -14.95, 2.65, 9.23, 10.52, -4.43, -1.97, -8.87, 11.6, 6.33, 9.28, 26.87, 0.23, 0.39, 0.08, -0.003, -0.003, -0.021, -0.021, 2.26, -0.0027, 0.0005, -0.034, 1350.0, -0.0075, 0.0404, 0.0871, 0.41, 1.02, -167.38, -52.63, 87.48, 0.03, 33.78, 25.41, 50.57, 25.09, 11.97, 99.0, 1.45, -2.65, -0.4, 14.26, -7.61, 4.6, 0.76, -4.55, -3.19, -2.8, -1.78, 6.61, -0.0063, 0.0011, -0.0057, 6.81, 10.68, 0.2, 2.1, 143.7, 329.2, -0.0033, -0.0006, 0.0035, 0.75, 3.5, 4.0, 390.52, 270.82, 376.64, -1.086666667, -0.04, -0.097, 0.0005, 0.0006, 18.41, -30.19, -7.14, 0.027000000000000003, -0.008, 1.83, 1.18, 6.445, 3.12, 5.33, 57.31, 57.31, -0.0138, -0.031, -0.0168, 21.19375, 19.99375, 19.69125, -0.49, 1.97, -0.11, -4.28, -0.0303, 0.0176, 0.22, 0.31, -0.21, 0.11, 16.63, 10.87, -0.056, -0.056, -0.056, 19.38, 25.77
2012-8-21, -3.09, -0.008, 0.0006, 0.77, -0.15, -0.9, 0.0035, 0.012, 0.39, 0.057, 0.028, -0.002, 200.72, -314.71, 0.0, 25.65, 8.12, -13.23, -14.29, -15.52, -12.33, -0.006999999999999999, -0.006999999999999999, 27.35, 0.05, 12.6, 13.5, -0.03, 2.01, -2.55, -9.42, -9.93, -11.77, 0.18, 1.21, -0.51, -0.25, 0.04, 0.21, 0.44, -0.011, -0.011, -0.004, -0.004, -0.07, 0.0024, 0.001, 0.001, -80.0, 0.0905, 0.049, 0.0509, -0.04, 1.13, -197.49, -191.22, 41.3, -0.01, -26.94, -21.57, -21.48, -3.56, -5.17, -14.79, 0.9, 1.5, 2.9, 1.14, 3.18, -7.69, -4.57, 0.89, -0.01, 0.17, 2.05, 0.17, 0.0024, -0.0065, 0.0008, -3.38, 0.82, 3.8, 3.6, -91.4, -65.1, 0.001, -0.0023, 0.0005, 16.75, 13.0, 5.25, 86.11, 121.86, -241.83, -1.086666667, -0.1, -0.28800000000000003, -0.0018, -0.0013, 22.33, 21.74, 31.23, -0.035, -0.004, 0.33, 0.82, 6.445, 3.12, 5.33, -13.86, 10.15, 0.0312, -0.0238, -0.006999999999999999, 21.19375, 19.99375, 19.69125, 5.09, -8.23, -0.7, -1.97, 0.0005, -0.0104, -0.14, 0.1, 0.591, 0.355, 8.75, 3.63, -0.01, -0.01, -0.01, 16.63, -1.23
2012-8-22, -8.03, 0.006999999999999999, 0.0048, -1.13, 0.23, 1.18, -0.0485, 0.006999999999999999, 0.08, -0.001, 0.052000000000000005, 0.014, -365.36, 54.98, -0.01, 11.77, 32.76, 39.17, -13.23, 25.73, 11.16, 0.042, 0.042, 27.35, 0.05, 12.6, 13.5, -4.96, 0.28, -1.26, 4.15, 13.41, 14.05, 0.8, 1.46, 24.33, -1.16, -0.58, 0.03, -0.57, 0.03, 0.03, -0.008, -0.008, 5.89, -0.0007, -0.0034, 0.06, 380.0, -0.0326, -0.0116, -0.0432, 0.71, -0.39, -253.36, 21.52, -26.2, 0.02, -14.58, 1.45, -1.76, -68.06, 54.61, -43.46, -0.55, 1.1, 0.25, -7.45, -0.7, 2.1, 0.61, 1.35, 0.94, 0.78, 0.98, -0.97, 0.0023, 0.002, 0.0021, -1.15, 1.4, 19.8, 17.6, 74.9, 43.0, 0.0073, 0.0086, 0.0026, 16.0, 15.0, 14.75, -82.91, 3.22, 281.44, -1.086666667, -0.14, 0.029, 0.004, 0.0033, -4.33, 20.91, 12.05, 0.015, -0.006999999999999999, -4.56, -1.3, -0.19, 10.23, 2.59, 40.89, 96.73, -0.0323, 0.0196, -0.0349, 21.19375, 19.99375, 19.69125, 3.29, 5.43, 5.59, 8.85, 0.0312, -0.0052, -0.14, -0.1, 0.835, 0.285, 6.87, 21.25, -0.02, -0.02, -0.02, -7.94, 11.49
2012-8-23, 7.35, -0.09, 0.0089, -1.35, -2.81, -2.51, 0.051, -0.047, -0.61, 0.051, 0.026, 0.07200000000000001, 463.03, -241.62, -0.022, -0.49, -36.47, -12.24, 39.17, -7.64, -4.95, -0.075, -0.075, -8.15, 27.05, 8.2, 26.1, 0.32, -5.04, -4.08, 12.5, -3.04, -5.47, 8.69, 11.93, -19.81, -5.31, 0.62, -0.57, 0.0, -0.026, -0.026, -0.107, -0.107, 10.0, 0.0011, 0.0051, -0.091, -1005.0, 0.0382, 0.06, 0.0563, 0.58, 0.97, -69.51, -405.82, -33.7, -0.06, -24.63, -36.74, -28.89, -30.82, -125.7, -66.26, -1.7, -1.3, -2.95, -9.2, 7.22, -0.31, 4.84, -1.05, 0.27, -0.12, 18.5, 5.64, -0.0005, 0.0021, -0.0037, -2.8, -4.09, -2.5, 14.1, -203.8, -104.0, 0.0097, 0.0078, 0.0064, -1.0, 1.5, 9.25, 165.22, 10.18, 74.09, 11.26, 0.05, -0.032, -0.0001, -0.0004, 82.27, -5.23, 51.6, -0.018000000000000002, -0.006, 4.77, 0.7, 8.6, 0.34, 6.4, 2.07, -70.93, 0.1804, -0.0232, 0.0, 21.19375, 19.99375, 19.69125, 1.85, 2.82, -0.5, 1.9, 0.0044, 0.037000000000000005, -0.7, -0.87, 0.128, 0.67, 18.25, -6.0, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -8.73, -15.87
2012-8-24, -22.73, -0.034, 0.0093, 0.55, 0.02, -2.78, -0.046, 0.008, 0.24, -0.024, -0.004, -0.09, -869.21, -297.11, -0.063, 17.69, -82.19, 12.46, -12.26, 6.66, 16.24, -0.064, -0.064, 2.5, 30.4, 15.25, -0.95, -11.41, 0.4, -6.28, -11.92, -2.41, -0.52, 12.9, 6.74, -10.39, -7.91, -0.5, 0.66, -0.08, -0.064, -0.064, -0.02, -0.02, 0.59, 0.002, -0.0008, -0.098, 505.0, 0.0168, -0.0082, -0.0086, -0.99, 0.36, -148.12, -123.5, 31.5, -0.04, 14.72, 16.13, -31.99, -115.3, -33.69, -73.88, 1.3, -0.95, 1.3, -4.24, -11.32, 8.17, -0.59, -1.75, 0.1, 0.8, -8.26, 9.58, -0.0083, 0.0003, -0.0022, -6.56, -5.37, 32.2, 19.6, -57.8, -149.5, -0.0022, 0.0031, 0.009000000000000001, -21.5, -0.25, -17.75, 52.16, -23.9, -263.33, 11.26, 0.1, 0.13, 0.0041, 0.0047, 10.75, 86.78, 32.11, -0.005, -0.014, -3.88, -3.0, 4.09, 3.16, -4.57, -56.48, 0.14, -0.0264, 0.1884, 0.1453, 21.19375, 19.99375, 19.69125, 3.5, 6.08, 8.37, 6.37, 0.0043, 0.0059, -0.1, 0.01, 0.898, 1.11, -1.87, 4.62, -0.06, -0.06, -0.06, -4.38, -26.89
2012-8-27, -1.94, -0.014, -0.0041, -4.08, -3.65, -1.85, 0.014, -0.002, -0.04, -0.1, 0.018000000000000002, 0.013, -85.79, -312.37, -0.042, -108.39, -37.09, -6.1, 12.48, 0.58, -14.77, -0.041, -0.041, -28.65, -33.55, -48.95, -22.85, 9.05, -11.5, -2.46, 1.4, -8.92, -7.86, -1.26, 0.03, 6.46, -3.3, 0.335, -0.54, 0.3, -0.02, -0.02, 0.012, 0.012, 1.12, 0.0025, 0.0021, -0.033, -940.0, -0.0405, 0.0529, 0.0467, -0.12, -1.24, 332.4, 129.04, -103.8, -0.01, -50.53, -29.71, 7.54, 100.51, 4.14, -19.26, 2.35, 0.85, 1.1, -13.73, -0.9, -11.98, -9.52, -3.97, -1.42, -1.33, -1.61, -0.45, -0.0013, -0.0089, -0.0041, 3.19, -0.99, 0.2, -3.1, 27.4, 6.1, -0.0047, -0.0042, -0.0054, -6.5, -16.75, -5.0, -330.05, -375.97, -145.75, -27.09, 0.09, 0.07200000000000001, -0.0044, -0.0043, -25.31, 5.92, -18.61, -0.006999999999999999, 0.006, 2.67, 2.2, -4.34, -2.155, 1.585, 19.72, 4.49, 0.0037, -0.0464, 0.035, 21.19375, 19.99375, 19.69125, -0.45, -4.92, -5.24, -4.34, -0.0229, -0.0051, 0.19, 0.09, 0.159, -0.1, -21.38, -17.5, -0.045, -0.045, -0.045, -28.96, -7.55
2012-8-28, -1.54, -0.001, 0.0006, -0.14, 2.6, 1.5, -0.006, 0.026, 0.59, -0.049, -0.109, -0.055, -314.3, 19.68, 0.021, 2.42, 60.1, -5.31, -6.16, -5.51, 3.98, 0.009000000000000001, -0.002, -36.45, -4.75, -0.5, -24.35, -0.69, 9.14, 11.07, -22.99, -24.45, -33.84, -2.89, 1.83, 9.01, 25.91, 0.09, 0.35, 0.27, 0.015, 0.015, -0.035, -0.035, -2.06, -0.0019, -0.0014, 0.024, -80.0, -0.059, -0.0241, -0.0578, -0.68, 0.61, -238.56, 78.02, 59.81, -0.04, 29.4, 9.7, 9.33, -33.3, 0.66, 88.26, 4.45, 4.65, 5.0, 6.43, -4.61, 0.74, -1.16, -1.25, -1.33, -1.44, -1.17, -0.73, -0.0035, 0.0005, -0.0004, 1.21, 4.78, 2.6, 5.8, 88.6, 33.8, -0.0018, -0.0041, -0.0012, -7.75, -6.0, -6.0, -74.77, 100.07, 91.76, -3.84, -0.09, 0.022, -0.0016, 0.0001, 60.26, -18.75, 40.03, -0.008, -0.002, 0.6, 2.1, -4.34, -2.155, 1.585, -33.41, -30.31, -0.0054, 0.0138, 0.0006, 21.19375, 19.99375, 19.69125, -3.46, 8.96, 4.42, 2.8, 0.0017, 0.0212, 0.08, 0.18, 0.433, 0.55, 18.0, 13.38, -0.05, -0.05, -0.05, 16.02, 11.8
2012-8-29, 12.21, -0.004, -0.0025, 1.22, -2.11, -0.23, -0.0255, -0.014, -0.09, -0.039, -0.091, -0.037000000000000005, 294.94, 123.43, -0.026, 44.03, 29.93, -2.65, -5.25, 2.24, -1.89, -0.049, -0.038, -15.65, -39.8, -39.9, -34.05, -1.14, -0.69, -3.52, -30.4, -1.41, -2.89, -0.4, 0.24, -2.62, -4.48, 0.005, 0.09, 0.13, 0.004, 0.004, -0.015, -0.015, 3.57, -0.0015, -0.005, -0.014, -130.0, 0.0106, -0.0855, -0.0152, 0.86, -1.01, -21.95, -272.03, -9.86, 0.0, -8.06, -20.18, -31.53, -21.68, -28.85, -34.34, 0.7, 1.5, 0.75, -5.87, 0.68, -6.31, -3.4, -0.23, 0.32, 0.15, 3.34, -2.0, 0.0011, -0.0048, 0.0002, 3.88, 1.47, -5.9, -4.4, -65.4, 67.4, 0.0024, 0.0008, -0.0036, -5.0, -12.25, -5.75, 80.38, 21.92, 104.12, 7.82, 0.1, 0.001, -0.0035, -0.0048, 29.55, 55.93, 31.23, 0.002, -0.002, -0.3, 0.9, 3.53, -3.59, -4.18, -38.92, -19.65, 0.0394, -0.0072, 0.0061, -0.05, 17.05, 25.78, -0.57, -5.82, -3.04, -0.87, 0.0085, -0.0307, -0.24, -0.18, -0.17, -0.09, -13.62, -10.25, -0.02, -0.02, -0.02, -5.05, 0.27
2012-8-30, -22.16, 0.001, 0.0053, -1.16, -0.07, -0.47, -0.017, -0.029, 0.06, 0.02, -0.031, -0.028, -1037.21, -915.22, 0.01, -1.03, -30.3, -18.72, -2.67, -13.67, 1.87, 0.017, 0.017, -46.8, -4.2, -13.75, -29.9, 1.19, -1.12, 0.98, 11.85, -10.01, -0.72, 7.37, 2.59, 4.05, 3.97, -0.01, 0.0, -0.18, 0.066, 0.066, 0.015, 0.015, 0.06, -0.0021, 0.0025, 0.032, 365.0, -0.0169, -0.0353, -0.0261, -0.84, 0.42, -42.0, 85.22, -66.63, -0.01, -48.25, -36.12, -6.1, 4.49, -2.51, 0.15, -1.35, 1.0, 0.5, -9.1, -2.24, -0.12, 0.6, -1.92, -0.04, -0.21, 1.04, 1.68, -0.0012, -0.0007, -0.0008, 3.56, 3.49, -6.7, -3.7, -27.5, -9.9, 0.0015, 0.0018, 0.0048, 20.75, 13.25, -0.5, 76.96, -5.18, -24.4, -21.59, -0.01, 0.078, -0.0033, -0.0033, 11.5, 33.26, 15.48, -0.009000000000000001, -0.005, 0.3, -2.68, -5.64, 8.28, 0.59, -0.11, -46.52, -0.0375, 0.0421, -0.0003, 1.2, -15.12, 1.42, -13.0, -0.89, -1.58, -12.7, -0.0046, 0.0012, 0.19, 0.03, -0.038, -0.11, -2.63, 19.25, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -9.66, -2.72
2012-8-31, -1.26, -0.032, -0.0029, -0.22, -0.77, -1.15, -0.0005, -0.024, -0.03, 0.114, 0.121, 0.062, -112.76, -160.1, 0.011, -40.73, -74.71, -25.9, -18.7, -7.32, -18.34, -0.052000000000000005, -0.052000000000000005, 27.25, -75.25, -2.7, -27.65, -11.01, 0.76, -9.56, -22.79, -13.77, -19.23, -3.68, -4.12, -19.7, -21.7, -0.06, -0.01, -0.02, 0.015, 0.015, -0.024, -0.024, -1.99, 0.0011, 0.0024, -0.052000000000000005, -1540.0, 0.0199, 0.0106, 0.0295, -0.87, -0.78, -23.51, -159.09, -11.92, -0.02, -18.28, -23.66, -46.09, -106.77, -43.44, -102.36, -3.4, -2.0, -3.75, -6.35, -6.86, -1.5, -5.64, -7.85, 0.11, 0.75, -5.61, -2.42, -0.0086, 0.0007, -0.0082, -9.2, -4.76, -6.3, -5.3, -111.0, -95.5, -0.0047, 0.002, -0.0031, 1.25, 7.0, 19.25, -131.88, -74.3, -158.49, -71.91, 0.11, 0.07, -0.0026, -0.0031, 66.0, 7.1, 54.62, -0.004, -0.002, -0.47, 0.28, 14.41, -0.23, 9.17, -123.14, -26.08, 0.0107, -0.0347, -0.0013, -20.16, -11.84333333, -18.82333333, -5.61, -17.54, -20.67, -12.63, 0.0088, 0.0036, -0.08, 0.0, -0.464, -0.505, 26.38, 6.37, -0.061, -0.061, -0.061, -8.25, -18.55
