@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_Open numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2008-12-17, 8.19, -0.121, -0.121, 0.0335, 0.0433, 0.0266, 1.15, -3.23, -2.88, 31.5, -10.6, 7.2, 0.019, -1.91, -1.38, 0.0, 0.106, 0.004, 0.003, 1673.27, 3.52, 75.09, -55.03, -1.23, 2.54, 21.55, -0.068, 45.4, 44.61, -0.077, -0.041, -28.17, -12.58, -28.73, 32.69, 39.84, -18.1, 45.73, 34.64, -1.795, 0.185, 0.64, -0.065, -0.065, -0.255, -0.255, -0.255, 28.38, -0.0281, -0.0125, -0.0243, -0.067, -0.067, -0.067, 1051.0, 660.0, -0.2124, 0.0822, -0.91, -3.52, -21.24, -0.05, -0.05, -0.05, 40.6, -152.05, 359.61, -63.16, 102.99, 1.3, -1.25, -0.2, -1.45, 15.82, -8.62, 30.57, 19.61, 0.008, -0.04, -3.48, 18.12, 36.88, 7.36, 0.0233, 30.28, 10.52, 12.78, 0.69, 6.1, 55.8, 65.5, 0.0364, 0.0269, 0.0282, -1.0, 244.0, 46.0, -16.44, 48.67, -0.042, -0.042, 0.0028, -3.32, -30.55, -0.01, -0.045, 10.94, 1.55, 19.65, 15.9, -26.42, -9.71, 262.28, 73.76, 0.0346, 0.0551, 0.1131, 44.55, 4.58, 10.13, -0.0117, -0.115, -0.115, -1.85, -1.6, 0.085, 0.08, 2.75, 17.0, -1.0, -0.15, -10.17, -15.19
2008-12-18, 6.16, -0.078, -0.078, 0.0349, 0.0292, 0.0364, -0.5, 3.49, 1.64, 15.1, 11.0, -15.0, -0.198, -3.32, -8.09, -5.2, -0.132, 0.03, -0.08800000000000001, -46.03, 797.76, -21.53, 105.35, 11.92, -2.24, 2.54, -0.16, -19.8, -8.76, 0.034, -0.009000000000000001, 34.98, 26.66, 63.99, 6.21, 13.66, 42.82, 8.44, 34.05, -3.165, -3.185, -3.22, -0.12, -0.12, -0.064, -0.064, -0.064, 29.41, -0.0088, -0.0295, -0.0056, -0.145, -0.145, -0.145, -49.0, 440.0, -0.4873, 0.5042, -3.54, -1.03, 887.02, -0.04, -0.04, -0.04, -18.94, 113.81, -99.8, 356.26, 167.1, 0.9, 0.3, -0.75, 0.5, -2.66, 15.82, -9.68, -4.3, 0.0248, 0.97, 2.43, -49.82, 15.7, -6.53, 0.0018, 3.74, 18.83, -24.37, -5.73, -3.68, 115.2, 51.9, 0.0272, 0.0077, 0.0043, 24.75, 51.0, 104.0, 21.14, 14.92, -0.14300000000000002, -0.14300000000000002, 0.0227, 1.33, -2.79, -0.08, -0.025, 5.79, -37.25, -41.15, 9.76, 25.01, 9.15, -149.38, -86.975, 0.1234, -0.0179, 0.0145, 18.66, 16.52, 10.92, -0.0062, -0.116, -0.116, -1.4, -1.51, 0.715, 0.94, 33.5, 9.0, 25.5, -0.125, 24.06, 27.18
2008-12-19, 5.06, -0.079, -0.079, 0.0354, 0.0283, 0.0192, 2.12, -2.98, 0.09, 6.5, 11.6, 51.5, -0.12, -5.75, 3.09, -1.51, -0.071, -0.276, 0.073, -411.16, -126.63, 48.02, -38.61, -31.55, -34.32, -2.24, -0.042, -20.85, -19.14, -0.011, -0.011, -4.87, 13.19, -12.85, -80.73, -11.66, 14.29, -6.63, -24.67, -5.095, -3.075, -3.21, -0.012, -0.012, -0.115, -0.115, -0.115, -49.67, 0.0089, -0.0128, -0.0114, -0.013, -0.013, -0.013, 470.0, 210.0, -0.4445, -0.9684, -3.84, -4.6, 429.86, -0.01, -0.01, -0.01, -33.15, -42.83, -219.35, -97.97, -185.11, 0.2, 1.15, 1.15, 1.15, 7.92, -2.66, -53.46, -0.9, 0.0192, -2.17, -2.23, -127.41, -45.34, -46.94, 0.0005, -7.42, -2.12, -30.34, -15.38, -26.36, 45.0, 154.9, -0.0068, -0.0108, -0.036000000000000004, -9.75, 205.0, 196.0, -12.22, -8.15, 0.0, 0.0, 0.002, 0.75, -2.15, 0.0, -0.065, -22.14, -25.6, -25.4, 6.53, 6.0, 15.1, -149.38, -86.975, 0.0286, -0.0148, -0.4331, -31.97333333, -4.13, 0.67, -0.0437, -0.008, -0.008, 2.26, 0.12, -0.3, -0.08, 3.75, 14.5, 13.0, -0.083, -26.31, -2.77
2008-12-22, -1.36, 0.012, 0.012, -0.0162, -0.0409, -0.0362, -0.34, -0.84, 1.85, -43.8, -22.0, -81.9, -0.228, -0.05, -5.56, -0.95, -0.214, 0.124, -0.292, -405.04, -266.88, -59.7, -9.22, -34.09, 3.99, -34.32, -0.012, 113.65, 2.6, -0.13, -0.094, 27.24, 22.09, 38.15, -36.54, -46.17, -10.42, 1.65, 21.67, 0.19, -1.0, -1.17, 0.017, 0.017, 0.046, 0.046, 0.046, -17.41, 0.0193, 0.0133, 0.0213, 0.03, 0.03, 0.03, -225.0, -290.0, -0.1768, 0.3181, -2.35, -3.31, -355.21, -0.16, -0.16, -0.16, -55.19, -146.41, -25.88, -217.44, -16.96, 0.25, 0.6, 0.7, -1.4, -8.28, 7.92, -0.35, -25.92, -0.0148, 0.64, -1.53, -7.38, -123.74, -75.72, -0.0197, 7.09, 8.42, 16.89, -20.3, -6.48, 5.0, -103.0, -0.049, -0.043, -0.0073, -2.5, 126.0, -223.0, -3.47, -8.45, 0.005, 0.005, -0.0071, 0.49, 8.61, -0.06, -0.015, -19.75, 6.65, -4.55, -13.31, -5.49, -10.135, 126.65, 43.29, -0.8025, -0.4785, -0.0651, -31.97333333, 0.05, 0.99, -0.0254, 0.026, 0.026, -1.11, 1.18, -0.27, -0.56, 13.5, -5.5, 4.5, -0.029, 23.11, 1.48
2008-12-23, -35.3, 0.027000000000000003, 0.027000000000000003, -0.031, -0.0186, 0.0077, -6.1, 0.94, -5.09, -37.7, -25.3, 19.1, 0.133, 3.01, -0.87, -1.16, -0.04, -0.333, -0.057, -1512.73, -1250.38, -57.68, -27.22, 22.93, 21.58, 3.99, -0.05, -8.5, -16.25, 0.065, 0.029, 10.24, -22.21, -31.77, 34.21, 6.53, -10.58, -29.56, -53.39, 2.82, -0.66, 1.39, -0.076, -0.076, 0.042, 0.042, 0.042, 29.3, -0.0046, 0.0106, -0.0044, -0.063, -0.063, -0.063, -1501.0, -1220.0, 0.1338, -0.3965, 6.04, 5.85, -56.44, 0.04, 0.04, 0.04, -40.34, -24.8, -59.42, -33.13, -147.27, -2.6, -1.25, -1.1, -3.2, -8.35, -8.28, 20.7, -11.35, 0.0071, -2.55, -0.38, 22.14, -14.89, -24.33, -0.0057, -11.19, -20.61, -0.26, 15.38, 19.82, -98.3, -4.1, -0.0083, -0.0195, -0.0125, -5.5, -461.0, 210.0, -2.98, -4.94, -0.042, -0.042, 0.0004, -16.97, -11.37, -0.01, -0.02, 11.81, -5.05, 6.85, -13.31, -5.49, -10.135, -302.47, -98.84, 0.0115, -0.1202, 0.0401, -31.97333333, -0.18, -13.24, -0.0316, -0.066, -0.066, 1.74, 1.09, 0.01, 0.059, -4.5, 0.2, -0.5, 0.105, -18.78, -21.03
2008-12-24, -15.8, -0.018000000000000002, -0.018000000000000002, 0.0014, -0.0105, 0.0016, 1.06, -5.65, 0.87, 6.8, 1.7, 24.4, 0.276, 4.18, 3.67, 6.17, 0.443, 0.4920000000000001, 0.09, -1147.72, -1025.52, -9.64, -60.19, 25.22, 27.7, 21.58, -0.008, -70.75, -8.47, -0.025, -0.025, -26.4, -26.4, -70.17, 41.52, 30.62, -22.8, -15.35, 8.88, 3.635, 5.565, 2.34, -0.006999999999999999, -0.006999999999999999, 0.01, 0.01, 0.01, 33.26, -0.0029, 0.0038, 0.0062, -0.002, -0.002, -0.002, -1048.0, -450.0, 0.0288, -0.121, -0.93, -2.79, 130.85, -0.02, -0.02, -0.02, -19.94, 25.84, -100.2, -54.72, 25.01, -0.9, -3.0, -2.35, 0.0, 3.55, -8.35, 12.92, 25.34, 0.0053, -1.09, -2.75, 30.32, 23.16, 49.4, -0.0031, -6.43, 5.23, 16.17, 1.85, 1.59, -47.8, -54.4, -0.012, -0.0094, -0.0017, 0.5, -80.0, -76.0, -1.59, -3.79, 0.029, 0.029, -0.0055, -8.62, -10.14, -0.005, -0.0125, 13.03, 43.0, 23.1, -14.1, -16.34, -15.25, 62.38, 20.49, 0.1096, 0.4193, 0.168, -18.6, -16.77, -4.57, -0.0368, -0.012, -0.012, 0.71, 0.37, -0.596, -0.209, 3.25, 10.8, -4.5, -0.025, -12.95, 19.37
2008-12-26, -10.65, -0.002, -0.002, -0.0007, 0.0001, -0.0004, -2.6, 0.1, -6.09, -39.4, -51.1, -39.0, -0.194, -4.07, 3.39, -1.67, 0.173, 0.078, 0.217, 196.675, -59.235, 0.0, -4.09, -14.66, -16.12, 27.7, -0.07, -56.6, 4.99, -0.062, -0.062, -116.47, -102.74, -44.32, -36.68, 3.04, -14.22, -21.21, 3.61, -3.915, -1.475, 0.26, 0.011, 0.011, 0.005, 0.005, 0.005, -13.12, -0.0026, -0.0016, 0.0034, -0.019, -0.019, -0.019, 88.5, -437.5, -0.1064, -0.0382, -3.63, -0.96, 87.4, -0.07, -0.07, -0.07, 0.02, -50.3, 48.99, -90.48, 40.22, 0.6, -0.5, -0.35, 0.3, -0.6366666670000001, 1.183333333, -18.6, -13.21, 0.0042, -3.75, -1.42, -45.28, 20.65, -26.21, -0.0043, 1.85, -1.26, -12.95, 11.59, 3.42, -16.2, -28.5, -0.0097, -0.0093, -0.0014, 12.5, 8.333333332999999, -26.33333333, -7.11, 10.41, -0.017, -0.017, 0.0001, 4.93, -8.55, -0.005, -0.0125, 2.64, -11.5, -1.6, -14.57, -10.89, -14.53, -1.36, 26.41, 0.1381, -0.2308, -0.0468, -86.03, 7.66, 8.96, -0.1098, 0.034, 0.034, -0.63, 0.36, 0.09, -0.33, 6.5, 4.25, 19.5, -0.015, 8.22, -21.71
2008-12-29, -0.27, 0.019, 0.019, 0.0068, 0.0099, 0.0076, -0.545, 0.42, 1.225, 51.4, 35.15, 5.7, -0.241, -1.21, -3.4, -5.13, -0.084, -0.002, 0.262, 196.675, -59.235, 0.0, 0.0, -23.24, -36.66, -33.55, 0.0255, -55.65, 4.65, 0.017, 0.044, -20.67, -20.68, -10.67, -2.81, -30.66, 6.05, 4.9, 2.82, -0.935, -4.965, -3.5, -0.031, -0.031, -0.051, -0.051, -0.051, -0.29, 0.0079, -0.0045, 0.0044, -0.019, -0.019, -0.019, 88.5, -437.5, -0.5224, -0.2679, 2.36, -1.66, 107.93, -0.01, -0.01, -0.01, 0.0, 0.0, 47.07, 40.54, 17.92, 0.35, 0.8, 0.8, 0.6, -0.6366666670000001, 1.183333333, -0.14, -19.41, 0.0108, 1.76, -1.86, -23.89, -38.79, -57.44, 0.0061, 6.28, 4.78, -3.05, -21.43, -11.47, -16.2, -28.5, 0.0, 0.0001, -0.0008, 5.75, 8.333333332999999, -26.33333333, 4.28, -7.19, -0.017, -0.017, 0.008, -4.86, -0.565, -0.04, -0.025, -21.92, -43.85, -28.85, -0.59, -10.215, -5.89, 163.37, 28.55, -0.1999, -0.3398, -0.2908, 7.025, 6.73, 6.21, 0.0091, 0.034, 0.034, 0.55, 0.12, 0.18, 0.213, 6.75, 17.25, 7.5, -0.06, 4.435, 12.595
2008-12-30, 6.88, 0.019, 0.019, 0.0051, 0.0241, -0.0022, -0.545, 0.42, 1.225, 51.4, 35.15, 5.7, -0.133, -5.44, -5.2, -2.47, 0.31, 0.237, 0.13, 196.03, 304.12, 75.48, 30.79, -1.64, 5.23, -19.23, 0.0255, -31.9, -3.38, 0.025, 0.01, -6.61, -10.3, -24.78, -62.51, -23.49, -1.66, -1.21, -25.52, -4.715, -0.665, -1.91, -0.031, -0.031, -0.033, -0.033, -0.033, -24.79, -0.0041, 0.0087, -0.0055, -0.019, -0.019, -0.019, 74.0, 345.0, -0.6817, -0.6971, 2.31, 4.17, 41.6, -0.04, -0.04, -0.04, 65.36, 16.99, -31.62, 47.16, -85.7, -1.75, -0.05, 0.0, -1.7, -0.6366666670000001, 1.183333333, -23.69, -1.05, 0.0042, 2.18, 4.44, -73.17, -16.78, -17.15, 0.006999999999999999, -10.62, -8.57, -17.75, -2.18, -14.19, -16.2, -28.5, -0.0068, -0.0032, -0.0193, 15.0, 8.333333332999999, -26.33333333, 7.26, 9.285, -0.017, -0.017, 0.0011, -4.86, -0.565, 0.02, 0.015, -14.54, -9.05, -14.55, -0.59, -10.215, -5.89, 163.37, 28.55, -0.1136, -0.09, -0.1628, 7.025, -0.82, -4.16, 0.0421, 0.034, 0.034, -0.14, -0.6, 0.28, 0.462, 17.25, 13.5, 8.25, -0.06, 4.435, 12.595
2009-1-2, 32.93, -0.185, -0.185, -0.0114, -0.0139, -0.005, 5.77, 0.25, 1.33, 73.3, 79.8, 102.8, -0.133, -0.11, -3.75, -3.53, -0.277, 0.005, -0.12, 490.15, 427.06, 105.34, 94.05, -17.41, 4.05, 5.23, 0.003, 86.85, 21.22, -0.015, 0.006, 5.61, 6.61, 11.57, 7.33, -15.78, -8.36, 19.78, 23.81, -0.43, -4.6, -1.94, 0.062, 0.062, -0.048, -0.048, -0.048, -1.57, 0.0022, -0.002, 0.006999999999999999, 0.061, 0.061, 0.061, 596.0, 480.0, 0.0424, -0.4575, -0.99, -1.81, -162.23, -0.105, -0.105, -0.105, 69.57, 112.1, 184.46, -28.36, 114.46, 0.9, -1.65, -1.35, 0.3, 5.07, -1.91, 2.79, -16.58, 0.0103, -0.4, -2.3, -12.25, -81.99, -71.35, -0.001, 16.62, 7.21, 11.26, -6.0, 1.03, 57.6, 112.8, -0.0227, -0.0223, -0.0072, -21.5, 293.0, 73.0, 7.26, 9.285, 0.023, 0.023, -0.0005, -11.85, -12.52, -0.02, -0.025, -12.69, -26.35, -13.75, 9.8, 9.31, 4.92, 193.43, 280.94, -0.3959, -0.3406, -0.1813, 34.04, 3.49, 6.65, 0.0224, -0.006, -0.006, -0.36, 0.24, 0.172, -0.08, -9.0, -9.0, -3.5, 0.045, 28.95, 22.75
2009-1-5, 16.17, 0.16899999999999998, 0.16899999999999998, 0.0047, -0.0165, -0.0078, 11.65, 5.41, 11.65, 169.1, 155.7, 110.6, 0.713, 9.21, 11.6, 10.66, 0.112, -0.092, -0.28600000000000003, 2693.91, 485.54, 162.87, 102.63, 0.581428571, 5.064285714, 3.088571429, -0.058, 122.05, 41.16, 0.16699999999999998, 0.134, -1.445, 8.89, 8.555, 61.43, 15.52, 57.69, 85.33, 54.72, 7.915, 9.185, 2.15, -0.022, -0.022, 0.305, 0.305, 0.305, 29.37, -0.0051, -0.0003, -0.0076, 0.002, 0.002, 0.002, 2662.0, 780.0, 1.2607, 0.2308, 7.31, 6.35, 202.75, -0.105, -0.105, -0.105, -0.93, 0.01, 366.3, 284.74, 261.4, 3.35, 5.25, 4.05, 2.55, 31.44, 5.06, 66.93, 63.15, -0.0193, 6.76, 6.45, 100.99, 33.07, 131.97, 0.0358, 23.07, 26.51, 28.45, 38.06, 34.16, 290.5, 151.0, 0.0268, 0.0244, -0.0007, 11.75, 493.0, 300.0, 40.965, 16.085, 0.021, 0.021, 0.0007, 93.93, 99.9, 0.0175, 0.01, 12.41, 71.25, 52.65, 19.38, 18.835, 19.55, 403.39, 326.62, -0.0123, 0.7088, 0.1446, 172.85, 5.99, 6.355, 0.0956, -0.065, -0.065, 2.11, 0.65, 0.51, 0.31, 16.0, 8.0, 7.25, -0.058, 42.48, 64.89
2009-1-6, 20.71, 0.063, 0.063, -0.0091, -0.0093, -0.0294, 3.55, 12.28, 3.97, 17.8, 56.3, 90.8, -0.091, -1.02, 0.29, -1.53, 0.101, 0.054000000000000006, 0.322, 1274.44, 1975.39, 10.92, 153.33, 0.581428571, 5.064285714, 3.088571429, 0.106, 34.65, -4.35, -0.021, 0.004, -1.445, 8.89, 8.555, -44.23, 11.58, 42.61, 4.43, 32.65, -0.795, -0.845, 4.26, 0.078, 0.078, 0.124, 0.124, 0.124, -35.03, -0.0263, -0.0137, -0.0197, 0.065, 0.065, 0.065, 1499.0, 1670.0, -0.2883, 1.4893, 2.47, 2.54, 858.86, -0.01, -0.01, -0.01, 222.49, 205.43, -81.8, 254.88, 116.6, -3.2, -0.95, -0.45, -3.05, -0.02, 31.45, 5.34, 12.22, -0.0298, 2.71, 2.72, 13.91, 56.95, -22.95, 0.0207, -0.81, 1.27, 19.07, -1.9, -0.19, 157.8, 287.2, -0.0177, -0.0056, 0.0053, 8.25, 309.0, 517.0, 40.965, 16.085, 0.035, 0.035, 0.0051, -17.49, 27.82, 0.0175, 0.01, 36.92, -6.4, 1.0, 19.38, 18.835, 19.55, 51.4, 197.85, 0.3988, -0.2909, 0.1108, 172.85, 5.99, 6.355, 0.1133, 0.015, 0.015, 0.83, 1.14, -0.22, -0.275, 6.75, 4.5, 4.25, 0.305, 62.14, 36.01
2009-1-7, 33.89, -0.023, -0.023, -0.0291, -0.0306, -0.0234, 7.49, 1.46, 9.71, 59.3, 57.6, 41.2, -0.07200000000000001, -0.68, -5.06, 0.65, -0.08900000000000001, 0.098, 0.04, 793.62, 1994.37, 42.32, -17.51, 0.581428571, 5.064285714, 3.088571429, 0.115, -0.35, 7.25, 0.063, 0.119, 29.81, 57.97, 27.88, -16.74, -34.6, 20.89, 25.17, 31.62, -0.42, 0.2, -0.68, 0.158, 0.158, -0.035, -0.035, -0.035, -9.06, -0.004, -0.017, -0.0108, 0.139, 0.139, 0.139, 693.0, 2020.0, -0.0788, -0.8540000000000001, -0.23, 1.19, -304.05, 0.04, 0.04, 0.04, 43.22, 44.63, 62.21, -72.56, 26.37, 8.4, -2.4, 5.1, 2.2, 3.82, -0.01, 5.72, 2.51, -0.0207, 0.91, 2.16, 25.43, 9.13, 22.19, 0.0105, 9.68, 11.15, 16.77, 11.28, 20.59, 155.9, 111.5, 0.0157, 0.0255, 0.0076, -2.0, 467.0, 309.0, -1.8, 52.65, 0.14400000000000002, 0.14400000000000002, 0.0007, -11.5, -55.92, 0.055, 0.03, 14.1, 1.9, -0.9, 22.95, 8.43, 22.96, 186.58, 169.55, -0.3021, -0.1517, -0.1762, 140.51, 22.61, 11.25, 0.0884, 0.132, 0.132, 0.15, 1.14, 0.175, -0.04, 2.0, 25.5, 15.25, 0.033, 4.37, -8.72
2009-1-8, -22.47, 0.062, 0.062, -0.0082, 0.0089, 0.0118, -4.23, 5.53, -2.39, -131.4, -36.8, -84.0, -0.021, -2.74, -0.17, -4.93, -0.111, -0.17, -0.081, -1492.03, -956.64, -88.84, 15.95, 0.581428571, 5.064285714, 3.088571429, 0.027000000000000003, -167.9, -28.05, 0.058, -0.02, 60.14, 9.54, 48.55, -10.18, -15.85, -20.74, -40.26, -48.05, -2.47, -3.02, -1.02, 0.038, 0.038, 0.048, 0.048, 0.048, -2.36, 0.0113, -0.0051, 0.0013, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, -1623.0, -1170.0, -0.56, -0.0165, -5.95, -1.38, -778.61, 0.05, 0.05, 0.05, -37.62, -0.74, -245.4, 42.37, -177.62, -1.9, 7.5, 0.5, 5.5, 3.82, -0.01, -28.83, -7.66, -0.0029, -4.67, -0.81, -4.83, 29.22, 8.51, -0.0016, -17.61, -14.8, -35.9, 25.31, -9.51, -73.8, -114.0, 0.0248, 0.0288, 0.0301, 14.0, -123.0, 209.0, -14.07, -15.95, 0.014, 0.014, 0.006999999999999999, 0.6, -11.74, -0.005, 0.02, -5.68, -32.6, -17.6, -8.32, 14.8, 2.7, -350.77, -185.27, -0.0512, -0.2516, -0.1918, 73.15, -4.2, -7.86, -0.0265, -0.013, -0.013, -0.64, -0.62, -0.34, 0.53, 26.5, 1.25, -2.0, -0.043, -16.25, -9.2
2009-1-9, -24.74, -0.052000000000000005, -0.052000000000000005, 0.0122, 0.0052, 0.0103, -0.45, -7.2, -3.42, -2.1, -124.2, -67.5, 0.211, 5.42, 0.45, 5.83, -0.289, -0.066, -0.234, 1170.3, -312.86, -57.56, -111.46, 0.581428571, 5.064285714, 3.088571429, -0.073, -38.975, 3.08, -0.062, -0.051, -48.73, -54.06, -58.26, 62.96, 34.41, -31.38, -8.36, -3.92, 4.725, 3.875, 1.34, -0.091, -0.091, -0.053, -0.053, -0.053, 43.35, -0.0168, 0.0105, -0.0004, -0.083, -0.083, -0.083, 1013.0, -220.0, 0.8863, -0.0437, -0.93, -5.46, -447.49, -0.11, -0.11, -0.11, -10.62, -80.49, -27.24, -227.0, -96.93, -0.75, -2.3, -0.8, -0.7, -5.45, 7.65, 28.01, 3.55, -0.0017, -1.19, -4.04, 74.06, 4.68, 75.33, -0.0138, 4.91, 0.16, 10.54, -32.88, 1.94, -150.1, -146.1, 0.0204, 0.0092, 0.0178, -10.75, 24.0, -189.0, -18.81, -26.05, -0.066, -0.066, -0.0067, -7.67, 2.95, 0.05, 0.04, 2.69, 39.45, 24.25, -17.44, -15.77, -21.82, 100.26, -83.55, -0.0021, 0.6576, 0.3086, -52.5, -21.69, -7.52, -0.0375, -0.073, -0.073, -1.36, -1.48, -0.008, -0.255, -31.25, -25.5, -11.5, -0.11, -16.0, -16.07
2009-1-12, -24.21, -0.069, -0.069, 0.0059, -0.0048, -0.0118, 1.59, 4.22, 3.64, -56.9, 20.1, 21.4, 0.054000000000000006, 2.69, 5.28, 1.83, -0.067, -0.379, -0.127, -407.61, 930.92, -96.02, -5.58, 0.581428571, 5.064285714, 3.088571429, -0.085, -38.975, -19.38, -0.02, 0.051, -15.08, 15.18, 12.9, -13.78, 42.7, 26.8, 0.25, -14.41, 2.37, 1.61, 2.86, -0.105, -0.105, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -5.84, 0.0093, -0.0144, 0.0023, -0.105, -0.105, -0.105, -288.0, 845.0, 0.6414, 0.6501, -0.87, -0.93, -5.21, 0.12, 0.12, 0.12, -53.83, 56.02, -143.28, -31.14, -51.77, 3.45, 0.35, 3.1, 0.7, -10.12, -5.46, 0.1, 7.37, -0.0151, -0.25, -1.69, 18.64, 67.01, 14.03, 0.0013, -20.71, -11.56, 19.44, 9.97, 4.15, -47.1, -48.2, 0.0091, -0.0024, 0.0134, -5.5, -537.0, -227.0, 14.01, 7.22, -0.075, -0.075, 0.0074, -10.15, -14.41, -0.005, 0.025, 33.46, 12.75, 11.35, 3.37, 3.93, 7.83, -136.4, 36.47, 0.6176, 0.2966, 0.459, -52.5, 6.64, 3.46, -0.0595, -0.047, -0.047, -1.24, -0.69, 0.223, 0.135, 3.5, 11.25, 14.5, -0.02, 4.27, 13.69
