Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2014.6.30,2002.21,       1117      -0.1603       0.3224       0.4828,       1117      -0.1603       0.3634       0.5237,       1117      -0.1603       0.2798       0.4401,       1117      -0.1603       0.1459       0.3062,       1117      -0.1603       0.2719       0.4323,       1117      -0.1603       0.5209       0.6812,       1117      -0.1603       0.1975       0.3578,       1117      -0.1603       0.0912       0.2515
2014.7.1,1999,       1118       0.8144       0.6716      -0.1429,       1118       0.8144        0.413      -0.4014,       1118       0.8144       0.7735      -0.0409,       1118       0.8144       0.4934       -0.321,       1118       0.8144       1.6889       0.8745,       1118       0.8144       3.4516       2.6372,       1118       0.8144        0.393      -0.4214,       1118       0.8144       0.3712      -0.4432
2014.7.2,2015.28,       1119      -0.2139       0.2876       0.5015,       1119      -0.2139       0.1419       0.3557,       1119      -0.2139       0.3999       0.6137,       1119      -0.2139       0.2617       0.4756,       1119      -0.2139       1.0466       1.2604,       1119      -0.2139       1.9303       2.1442,       1119      -0.2139        0.204       0.4179,       1119      -0.2139        0.146       0.3599
2014.7.3,2010.97,       1120      -0.0651       0.5542       0.6193,       1120      -0.0651       0.8659       0.9311,       1120      -0.0651       0.7099        0.775,       1120      -0.0651       0.5575       0.6226,       1120      -0.0651       0.3658        0.431,       1120      -0.0651       0.1331       0.1982,       1120      -0.0651       0.1467       0.2118,       1120      -0.0651       0.0834       0.1486
2014.7.4,2009.66,       1121      -0.2259       0.0776       0.3035,       1121      -0.2259       0.1843       0.4102,       1121      -0.2259      -0.1966       0.0293,       1121      -0.2259       0.5731       0.7991,       1121      -0.2259       0.1846       0.4105,       1121      -0.2259      -0.1012       0.1247,       1121      -0.2259      -0.1574       0.0685,       1121      -0.2259      -0.1469        0.079
2014.7.7,2005.12,       1122       0.0768      -0.0994      -0.1762,       1122       0.0768      -0.3324      -0.4092,       1122       0.0768       0.0188       -0.058,       1122       0.0768      -0.5027      -0.5795,       1122       0.0768       -0.146      -0.2228,       1122       0.0768      -1.3744      -1.4512,       1122       0.0768      -0.3441      -0.4209,       1122       0.0768      -0.2851      -0.3619
2014.7.8,2006.66,       1123       -0.307      -0.6891      -0.3821,       1123       -0.307       -0.179        0.128,       1123       -0.307      -0.5814      -0.2744,       1123       -0.307      -0.2064       0.1006,       1123       -0.307      -0.1797       0.1272,       1123       -0.307       0.2574       0.5644,       1123       -0.307      -0.5192      -0.2122,       1123       -0.307      -0.2337       0.0733
2014.7.9,2000.5,       1124        0.117       0.3985       0.2815,       1124        0.117      -0.0112      -0.1282,       1124        0.117       0.2728       0.1558,       1124        0.117      -0.2308      -0.3478,       1124        0.117      -0.2417      -0.3587,       1124        0.117      -2.3657      -2.4827,       1124        0.117      -0.0688      -0.1858,       1124        0.117      -0.1634      -0.2804
2014.7.10,2002.84,       1125       -0.704      -0.5443       0.1597,       1125       -0.704      -0.5643       0.1397,       1125       -0.704      -0.3647       0.3393,       1125       -0.704      -0.4315       0.2725,       1125       -0.704       0.2213       0.9253,       1125       -0.704       1.3366       2.0406,       1125       -0.704      -0.4542       0.2498,       1125       -0.704      -0.4998       0.2042
2014.7.11,1988.74,       1126       0.2585       0.3047       0.0462,       1126       0.2585       0.4377       0.1792,       1126       0.2585       0.2718       0.0134,       1126       0.2585       0.2653       0.0069,       1126       0.2585       0.4436       0.1851,       1126       0.2585       1.3546       1.0961,       1126       0.2585       0.1003      -0.1582,       1126       0.2585       0.2142      -0.0442
2014.7.14,1993.88,       1127       0.9449       0.0411      -0.9038,       1127       0.9449       0.2506      -0.6942,       1127       0.9449       0.3052      -0.6397,       1127       0.9449       0.3118       -0.633,       1127       0.9449        0.097      -0.8479,       1127       0.9449       2.1817       1.2368,       1127       0.9449       0.0258      -0.9191,       1127       0.9449      -0.1235      -1.0684
2014.7.15,2012.72,       1128       0.0378       0.0787        0.041,       1128       0.0378      -0.4974      -0.5352,       1128       0.0378       0.1539       0.1161,       1128       0.0378      -0.6557      -0.6935,       1128       0.0378      -0.3861      -0.4239,       1128       0.0378      -1.1905      -1.2282,       1128       0.0378      -0.0521      -0.0898,       1128       0.0378      -0.2822      -0.3199
2014.7.16,2013.48,       1129       0.3685       0.4864       0.1179,       1129       0.3685      -0.0192      -0.3877,       1129       0.3685       0.3085        -0.06,       1129       0.3685      -0.0074       -0.376,       1129       0.3685       1.5585         1.19,       1129       0.3685       3.6442       3.2757,       1129       0.3685      -0.0225       -0.391,       1129       0.3685      -0.0444       -0.413
2014.7.17,2020.9,       1130      -0.0732       0.2358        0.309,       1130      -0.0732       0.8555       0.9288,       1130      -0.0732      -0.0046       0.0686,       1130      -0.0732       0.8837       0.9569,       1130      -0.0732      -0.5588      -0.4855,       1130      -0.0732       3.6934       3.7666,       1130      -0.0732      -0.3759      -0.3027,       1130      -0.0732      -0.2838      -0.2106
2014.7.18,2019.42,       1131      -0.0456       0.1725        0.218,       1131      -0.0456      -0.3517      -0.3062,       1131      -0.0456       0.3265        0.372,       1131      -0.0456      -0.3102      -0.2647,       1131      -0.0456       0.3722       0.4178,       1131      -0.0456      -6.4719      -6.4263,       1131      -0.0456       0.1543       0.1998,       1131      -0.0456       0.0852       0.1308
2014.7.21,2018.5,       1132       0.5167       0.0113      -0.5054,       1132       0.5167       0.3572      -0.1595,       1132       0.5167      -0.0721      -0.5888,       1132       0.5167       0.0617      -0.4551,       1132       0.5167       1.3209       0.8041,       1132       0.5167      -0.2774      -0.7941,       1132       0.5167       0.2241      -0.2926,       1132       0.5167        0.165      -0.3517
2014.7.22,2028.93,       1133      -0.0301       0.0516       0.0816,       1133      -0.0301       0.0372       0.0673,       1133      -0.0301       -0.018       0.0121,       1133      -0.0301       0.2388       0.2689,       1133      -0.0301       1.3038       1.3338,       1133      -0.0301       0.8097       0.8398,       1133      -0.0301       0.2033       0.2334,       1133      -0.0301       0.2101       0.2402
2014.7.23,2028.32,       1134      -0.0838      -0.0308        0.053,       1134      -0.0838      -0.1463      -0.0625,       1134      -0.0838      -0.0227       0.0611,       1134      -0.0838      -0.0845      -0.0007,       1134      -0.0838      -0.1795      -0.0957,       1134      -0.0838       1.7233       1.8071,       1134      -0.0838      -0.0536       0.0302,       1134      -0.0838      -0.0771       0.0067
2014.7.24,2026.62,       1135       0.3568       0.5147        0.158,       1135       0.3568       0.2648       -0.092,       1135       0.3568       0.3655       0.0088,       1135       0.3568       0.3046      -0.0521,       1135       0.3568       1.2642       0.9075,       1135       0.3568       1.6364       1.2796,       1135       0.3568      -0.0323      -0.3891,       1135       0.3568       0.0939      -0.2628
2014.7.25,2033.85,       1136       0.7356      -0.1664       -0.902,       1136       0.7356      -0.0488      -0.7844,       1136       0.7356      -0.2216      -0.9572,       1136       0.7356      -0.0711      -0.8066,       1136       0.7356       0.0046      -0.7309,       1136       0.7356        1.345       0.6094,       1136       0.7356      -0.3557      -1.0912,       1136       0.7356      -0.3663      -1.1019
2014.7.28,2048.81,       1137       0.6423      -0.1704      -0.8128,       1137       0.6423       0.0066      -0.6357,       1137       0.6423      -0.2636      -0.9059,       1137       0.6423       0.0932      -0.5491,       1137       0.6423       0.8528       0.2104,       1137       0.6423       2.2691       1.6268,       1137       0.6423      -0.1121      -0.7544,       1137       0.6423        0.024      -0.6183
2014.7.29,2061.97,       1138        1.001       0.3556      -0.6453,       1138        1.001       0.3173      -0.6837,       1138        1.001        0.376       -0.625,       1138        1.001       0.3807      -0.6203,       1138        1.001       0.4484      -0.5526,       1138        1.001       1.2744       0.2734,       1138        1.001      -0.1453      -1.1463,       1138        1.001      -0.1104      -1.1114
2014.7.30,2082.61,       1139      -0.3116      -0.4472      -0.1355,       1139      -0.3116      -0.3101       0.0015,       1139      -0.3116      -0.4363      -0.1247,       1139      -0.3116      -0.0149       0.2967,       1139      -0.3116       0.1087       0.4203,       1139      -0.3116      -0.1023       0.2094,       1139      -0.3116      -0.4498      -0.1381,       1139      -0.3116      -0.3613      -0.0497
2014.7.31,2076.12,       1140      -0.1455      -1.0054      -0.8599,       1140      -0.1455      -1.3755        -1.23,       1140      -0.1455      -1.2638      -1.1184,       1140      -0.1455      -1.5551      -1.4096,       1140      -0.1455      -1.0699      -0.9245,       1140      -0.1455      -3.2698      -3.1244,       1140      -0.1455      -1.1306      -0.9851,       1140      -0.1455      -0.9688      -0.8234
2014.8.1,2073.1,       1141       0.3531       0.3563       0.0032,       1141       0.3531       0.7913       0.4382,       1141       0.3531       0.4033       0.0502,       1141       0.3531       1.0164       0.6633,       1141       0.3531       0.9764       0.6233,       1141       0.3531       2.8353       2.4823,       1141       0.3531       0.0385      -0.3146,       1141       0.3531       0.1345      -0.2186
2014.8.4,2080.42,       1142      -0.6806       -0.382       0.2987,       1142      -0.6806      -0.4995       0.1812,       1142      -0.6806       -0.061       0.6197,       1142      -0.6806      -0.3687       0.3119,       1142      -0.6806       0.4004        1.081,       1142      -0.6806       1.1901       1.8708,       1142      -0.6806       0.0335       0.7141,       1142      -0.6806       0.0614        0.742
2014.8.5,2066.26,       1143      -0.2676       -0.356      -0.0884,       1143      -0.2676      -0.7472      -0.4796,       1143      -0.2676      -0.5743      -0.3067,       1143      -0.2676      -0.6117      -0.3441,       1143      -0.2676      -0.0384       0.2293,       1143      -0.2676       0.1642       0.4318,       1143      -0.2676      -0.7332      -0.4655,       1143      -0.2676      -0.6467      -0.3791
2014.8.6,2060.73,       1144      -0.3018      -0.7388       -0.437,       1144      -0.3018      -0.8953      -0.5934,       1144      -0.3018       -0.445      -0.1432,       1144      -0.3018      -0.9959       -0.694,       1144      -0.3018      -0.3181      -0.0163,       1144      -0.3018       -0.991      -0.6892,       1144      -0.3018      -0.3005       0.0013,       1144      -0.3018      -0.2017       0.1001
2014.8.7,2054.51,       1145      -1.1394      -0.9696       0.1699,       1145      -1.1394      -0.4495         0.69,       1145      -1.1394      -0.8769       0.2625,       1145      -1.1394      -0.6328       0.5067,       1145      -1.1394        0.052       1.1914,       1145      -1.1394       0.6637       1.8031,       1145      -1.1394      -0.6531       0.4863,       1145      -1.1394      -0.5101       0.6293
2014.8.8,2031.1,       1146       0.4072       1.4121       1.0049,       1146       0.4072        1.292       0.8848,       1146       0.4072       1.2856       0.8784,       1146       0.4072       1.5847       1.1776,       1146       0.4072       1.9989       1.5917,       1146       0.4072       2.9562       2.5491,       1146       0.4072       0.8109       0.4037,       1146       0.4072       0.7888       0.3816
2014.8.11,2039.37,       1147        0.103       0.7196       0.6167,       1147        0.103       0.7307       0.6277,       1147        0.103       0.7049       0.6019,       1147        0.103       0.4827       0.3798,       1147        0.103       1.6665       1.5635,       1147        0.103       1.9216       1.8186,       1147        0.103       0.3396       0.2367,       1147        0.103       0.3356       0.2326
2014.8.12,2041.47,       1148       1.0233       0.1531      -0.8702,       1148       1.0233      -0.3171      -1.3404,       1148       1.0233       0.1291      -0.8941,       1148       1.0233       0.0048      -1.0185,       1148       1.0233        1.297       0.2737,       1148       1.0233       1.5588       0.5355,       1148       1.0233       0.1147      -0.9086,       1148       1.0233       0.0197      -1.0036
2014.8.13,2062.36,       1149       0.0417       0.0177       -0.024,       1149       0.0417       0.4797        0.438,       1149       0.0417       0.1437        0.102,       1149       0.0417       0.4638       0.4221,       1149       0.0417       1.3936       1.3519,       1149       0.0417      -1.4346      -1.4763,       1149       0.0417       0.2431       0.2014,       1149       0.0417       0.3146       0.2729
2014.8.14,2063.22,       1150       -0.489       0.8949       1.3839,       1150       -0.489        0.956       1.4451,       1150       -0.489       0.9736       1.4626,       1150       -0.489       1.7005       2.1895,       1150       -0.489       1.0986       1.5876,       1150       -0.489       3.0419        3.531,       1150       -0.489       0.6224       1.1114,       1150       -0.489       0.4855       0.9745
2014.8.18,2053.13,       1151       0.8772       0.3566      -0.5206,       1151       0.8772       0.1811      -0.6961,       1151       0.8772       0.4449      -0.4323,       1151       0.8772       -0.428      -1.3052,       1151       0.8772       1.5811       0.7039,       1151       0.8772       0.1603      -0.7169,       1151       0.8772       0.3465      -0.5307,       1151       0.8772       0.3106      -0.5666
2014.8.19,2071.14,       1152       0.0792       0.4923       0.4132,       1152       0.0792       0.6441       0.5649,       1152       0.0792       0.5756       0.4965,       1152       0.0792       1.0557       0.9766,       1152       0.0792       0.0618      -0.0174,       1152       0.0792        1.319       1.2398,       1152       0.0792      -0.0448      -0.1239,       1152       0.0792        0.057      -0.0222
2014.8.20,2072.78,       1153      -1.3783      -0.0724        1.306,       1153      -1.3783      -0.1905       1.1878,       1153      -1.3783       0.1966        1.575,       1153      -1.3783      -0.1803        1.198,       1153      -1.3783       0.8438       2.2221,       1153      -1.3783       0.1452       1.5236,       1153      -1.3783       0.0891       1.4674,       1153      -1.3783        0.147       1.5254
2014.8.21,2044.21,       1154        0.611       0.6498       0.0388,       1154        0.611       0.5653      -0.0457,       1154        0.611       0.6109      -0.0001,       1154        0.611       0.4186      -0.1923,       1154        0.611       1.0102       0.3992,       1154        0.611       0.2795      -0.3315,       1154        0.611         0.25       -0.361,       1154        0.611        0.315       -0.296
2014.8.22,2056.7,       1155       0.2037       0.2932       0.0895,       1155       0.2037       0.1198      -0.0839,       1155       0.2037        0.333       0.1292,       1155       0.2037      -0.0475      -0.2512,       1155       0.2037       0.3004       0.0966,       1155       0.2037       2.9221       2.7184,       1155       0.2037       0.1459      -0.0578,       1155       0.2037       0.0302      -0.1735
2014.8.25,2060.89,       1156       0.3474      -0.1636      -0.5111,       1156       0.3474      -0.2527      -0.6002,       1156       0.3474      -0.0334      -0.3809,       1156       0.3474       -0.049      -0.3964,       1156       0.3474       0.8573       0.5098,       1156       0.3474       1.1149       0.7675,       1156       0.3474       0.1329      -0.2145,       1156       0.3474       0.1747      -0.1728
2014.8.26,2068.05,       1157       0.3327        0.796       0.4633,       1157       0.3327       0.6893       0.3566,       1157       0.3327       0.7467        0.414,       1157       0.3327       0.2875      -0.0452,       1157       0.3327        0.928       0.5953,       1157       0.3327      -0.1635      -0.4962,       1157       0.3327       0.3434       0.0107,       1157       0.3327       0.2845      -0.0482
2014.8.27,2074.93,       1158         0.04      -0.0835      -0.1235,       1158         0.04      -0.0578      -0.0978,       1158         0.04       0.0301      -0.0099,       1158         0.04       0.2582       0.2182,       1158         0.04      -0.2249      -0.2649,       1158         0.04       0.7411       0.7011,       1158         0.04      -0.1796      -0.2196,       1158         0.04      -0.1767      -0.2167
2014.8.28,2075.76,       1159      -0.3478       0.1974       0.5453,       1159      -0.3478        0.284       0.6318,       1159      -0.3478        -0.04       0.3078,       1159      -0.3478        0.115       0.4628,       1159      -0.3478       0.5718       0.9196,       1159      -0.3478       0.5007       0.8486,       1159      -0.3478      -0.1854       0.1624,       1159      -0.3478      -0.1618        0.186
2014.8.29,2068.54,       1160      -0.0329       0.1133       0.1462,       1160      -0.0329       0.1633       0.1962,       1160      -0.0329       0.2605       0.2933,       1160      -0.0329       0.2305       0.2634,       1160      -0.0329      -0.2243      -0.1914,       1160      -0.0329       1.0239       1.0568,       1160      -0.0329       0.1285       0.1614,       1160      -0.0329       0.1076       0.1405
2014.9.1,2067.86,       1161      -0.7873       0.0842       0.8714,       1161      -0.7873      -0.2495       0.5378,       1161      -0.7873       0.0794       0.8667,       1161      -0.7873      -0.1261       0.6612,       1161      -0.7873       -0.029       0.7583,       1161      -0.7873       2.5126       3.2999,       1161      -0.7873       0.0444       0.8317,       1161      -0.7873        -0.09       0.6972
2014.9.2,2051.58,       1162      -0.0185       0.2765        0.295,       1162      -0.0185       0.6251       0.6437,       1162      -0.0185       0.5551       0.5736,       1162      -0.0185       0.6065       0.6251,       1162      -0.0185       1.7257       1.7443,       1162      -0.0185      -0.3704      -0.3518,       1162      -0.0185       0.3638       0.3823,       1162      -0.0185       0.3768       0.3953
2014.9.3,2051.2,       1163       0.2467      -0.0148      -0.2615,       1163       0.2467       0.5852       0.3385,       1163       0.2467       0.0562      -0.1905,       1163       0.2467       0.5904       0.3437,       1163       0.2467       2.7092       2.4625,       1163       0.2467       4.3506       4.1039,       1163       0.2467       0.0937       -0.153,       1163       0.2467       0.2161      -0.0306
2014.9.4,2056.26,       1164      -0.3331       0.5333       0.8665,       1164      -0.3331      -0.7059      -0.3727,       1164      -0.3331       0.6395       0.9726,       1164      -0.3331       -0.446      -0.1129,       1164      -0.3331      -0.4114      -0.0783,       1164      -0.3331       2.3207       2.6538,       1164      -0.3331      -0.0414       0.2917,       1164      -0.3331      -0.1943       0.1389
2014.9.5,2049.41,       1165      -0.7441      -0.1941         0.55,       1165      -0.7441      -0.6342       0.1099,       1165      -0.7441      -0.4448       0.2993,       1165      -0.7441       0.0725       0.8166,       1165      -0.7441       0.5094       1.2535,       1165      -0.7441       2.5284       3.2725,       1165      -0.7441      -0.7739      -0.0298,       1165      -0.7441      -0.7634      -0.0193
2014.9.11,2034.16,       1166       0.3785      -0.2894      -0.6679,       1166       0.3785      -0.1694      -0.5479,       1166       0.3785      -0.0994      -0.4779,       1166       0.3785       0.1292      -0.2493,       1166       0.3785       0.6428       0.2643,       1166       0.3785       1.6553       1.2768,       1166       0.3785      -0.2477      -0.6263,       1166       0.3785      -0.3122      -0.6908
2014.9.12,2041.86,       1167      -0.2958      -0.0611       0.2348,       1167      -0.2958      -0.5845      -0.2887,       1167      -0.2958        -0.33      -0.0341,       1167      -0.2958      -0.4778       -0.182,       1167      -0.2958       0.8533       1.1491,       1167      -0.2958      -6.5102      -6.2144,       1167      -0.2958       -0.392      -0.0962,       1167      -0.2958      -0.4039      -0.1081
2014.9.15,2035.82,       1168       0.3488       0.2124      -0.1363,       1168       0.3488       0.9518        0.603,       1168       0.3488       0.5632       0.2144,       1168       0.3488       0.8831       0.5343,       1168       0.3488       0.0753      -0.2734,       1168       0.3488       -0.195      -0.5437,       1168       0.3488       0.1968      -0.1519,       1168       0.3488       0.3588         0.01
2014.9.16,2042.92,       1169       0.9638       0.0716      -0.8922,       1169       0.9638       0.6832      -0.2807,       1169       0.9638          0.3      -0.6638,       1169       0.9638       0.3955      -0.5683,       1169       0.9638       1.1298        0.166,       1169       0.9638       2.3348        1.371,       1169       0.9638       0.1648      -0.7991,       1169       0.9638       0.3304      -0.6335
2014.9.17,2062.61,       1170      -0.7209       0.3463       1.0673,       1170      -0.7209      -0.3739       0.3471,       1170      -0.7209        0.262       0.9829,       1170      -0.7209       0.1455       0.8664,       1170      -0.7209      -0.0655       0.6554,       1170      -0.7209       1.8271       2.5481,       1170      -0.7209      -0.0069        0.714,       1170      -0.7209       -0.384        0.337
2014.9.18,2047.74,       1171       0.2969         0.42       0.1231,       1171       0.2969       0.6155       0.3186,       1171       0.2969       0.6849        0.388,       1171       0.2969       0.2663      -0.0306,       1171       0.2969       2.3316       2.0347,       1171       0.2969       1.7772       1.4803,       1171       0.2969       0.2993       0.0024,       1171       0.2969       0.1022      -0.1948
2014.9.19,2053.82,       1172      -0.7084      -0.3097       0.3987,       1172      -0.7084      -0.5623       0.1461,       1172      -0.7084      -0.4588       0.2496,       1172      -0.7084      -0.3549       0.3535,       1172      -0.7084         0.64       1.3485,       1172      -0.7084       1.6168       2.3252,       1172      -0.7084      -0.4384         0.27,       1172      -0.7084      -0.3327       0.3757
2014.9.22,2039.27,       1173       -0.508        -0.36        0.148,       1173       -0.508      -0.2286       0.2794,       1173       -0.508      -0.4881         0.02,       1173       -0.508      -0.3667       0.1413,       1173       -0.508       0.0892       0.5973,       1173       -0.508       0.4861       0.9942,       1173       -0.508      -0.4435       0.0645,       1173       -0.508      -0.4811       0.0269
2014.9.23,2028.91,       1174       0.3317      -0.5662      -0.8979,       1174       0.3317       -0.361      -0.6927,       1174       0.3317      -0.3206      -0.6523,       1174       0.3317       -0.347      -0.6787,       1174       0.3317       0.5756       0.2439,       1174       0.3317      -0.4831      -0.8148,       1174       0.3317      -0.2778      -0.6095,       1174       0.3317      -0.1704      -0.5022
2014.9.24,2035.64,       1175      -0.0752       0.0802       0.1553,       1175      -0.0752      -0.2727      -0.1975,       1175      -0.0752       0.0585       0.1337,       1175      -0.0752      -0.2681      -0.1929,       1175      -0.0752       0.4542       0.5293,       1175      -0.0752       0.2407       0.3158,       1175      -0.0752      -0.0679       0.0072,       1175      -0.0752      -0.0376       0.0375
2014.9.25,2034.11,       1176      -0.1214      -0.5433      -0.4219,       1176      -0.1214      -0.3321      -0.2107,       1176      -0.1214      -0.7076      -0.5862,       1176      -0.1214      -0.3413      -0.2199,       1176      -0.1214      -0.4329      -0.3114,       1176      -0.1214        0.347       0.4684,       1176      -0.1214      -0.5427      -0.4212,       1176      -0.1214      -0.4968      -0.3754
2014.9.26,2031.64,       1177      -0.2481       0.1612       0.4093,       1177      -0.2481      -0.4046      -0.1565,       1177      -0.2481       0.1375       0.3856,       1177      -0.2481       0.2611       0.5091,       1177      -0.2481       1.0941       1.3422,       1177      -0.2481       2.8265       3.0746,       1177      -0.2481      -0.3181      -0.0701,       1177      -0.2481       -0.416      -0.1679
2014.9.29,2026.6,       1178      -0.3212      -0.3617      -0.0405,       1178      -0.3212      -0.0688       0.2525,       1178      -0.3212      -0.4249      -0.1036,       1178      -0.3212      -0.6439      -0.3227,       1178      -0.3212       1.4654       1.7867,       1178      -0.3212       1.2948       1.6161,       1178      -0.3212      -0.2591       0.0621,       1178      -0.3212      -0.3034       0.0178
2014.9.30,2020.09,       1179      -1.4133      -0.2451       1.1682,       1179      -1.4133      -1.3183        0.095,       1179      -1.4133      -0.1909       1.2224,       1179      -1.4133      -1.1554       0.2579,       1179      -1.4133       -0.664       0.7493,       1179      -1.4133       0.4712       1.8845,       1179      -1.4133      -0.4297       0.9836,       1179      -1.4133      -0.5722       0.8411
2014.10.1,1991.54,       1180      -0.7723      -1.1951      -0.4229,       1180      -0.7723      -0.3929       0.3793,       1180      -0.7723      -1.1398      -0.3676,       1180      -0.7723      -0.4624       0.3098,       1180      -0.7723      -0.9795      -0.2072,       1180      -0.7723      -4.1438      -3.3716,       1180      -0.7723      -0.8406      -0.0683,       1180      -0.7723      -0.6164       0.1559
2014.10.2,1976.16,       1181      -0.3932       1.1367       1.5299,       1181      -0.3932       0.9475       1.3406,       1181      -0.3932       1.4639       1.8571,       1181      -0.3932       1.5793       1.9725,       1181      -0.3932      -4.3377      -3.9445,       1181      -0.3932      -4.1876      -3.7944,       1181      -0.3932       0.3288        0.722,       1181      -0.3932       0.3058        0.699
2014.10.6,1968.39,       1182       0.2296      -1.1839      -1.4135,       1182       0.2296      -0.6834      -0.9131,       1182       0.2296      -1.1145      -1.3441,       1182       0.2296      -1.3753      -1.6049,       1182       0.2296      -0.1743      -0.4039,       1182       0.2296      -1.0874       -1.317,       1182       0.2296      -0.5155      -0.7451,       1182       0.2296      -0.4009      -0.6305
2014.10.7,1972.91,       1183      -0.3883      -1.0506      -0.6624,       1183      -0.3883      -0.8933       -0.505,       1183      -0.3883      -0.8048      -0.4165,       1183      -0.3883      -0.8379      -0.4496,       1183      -0.3883      -1.1536      -0.7653,       1183      -0.3883       1.7941       2.1824,       1183      -0.3883      -0.8779      -0.4897,       1183      -0.3883      -0.8992      -0.5109
2014.10.8,1965.25,       1184       -1.238      -0.6509       0.5871,       1184       -1.238      -1.2614      -0.0234,       1184       -1.238       -0.795        0.443,       1184       -1.238      -1.0815       0.1565,       1184       -1.238      -0.3299       0.9081,       1184       -1.238      -0.5751       0.6629,       1184       -1.238      -0.8271       0.4109,       1184       -1.238      -0.7779       0.4602
2014.10.10,1940.92,       1185      -0.7064      -0.6855       0.0209,       1185      -0.7064      -0.4425       0.2639,       1185      -0.7064      -0.6179       0.0885,       1185      -0.7064      -0.7221      -0.0157,       1185      -0.7064      -0.4203        0.286,       1185      -0.7064      -2.8705      -2.1641,       1185      -0.7064       -0.494       0.2124,       1185      -0.7064      -0.4209       0.2855
2014.10.13,1927.21,       1186       0.1059       0.1679        0.062,       1186       0.1059      -0.1395      -0.2454,       1186       0.1059       0.3479        0.242,       1186       0.1059       0.4602       0.3543,       1186       0.1059       0.8086       0.7027,       1186       0.1059       5.2884       5.1825,       1186       0.1059      -0.0027      -0.1086,       1186       0.1059       0.1707       0.0648
2014.10.14,1929.25,       1187      -0.1731      -0.0086       0.1645,       1187      -0.1731      -0.5376      -0.3645,       1187      -0.1731      -0.0516       0.1215,       1187      -0.1731       -1.081      -0.9079,       1187      -0.1731      -1.3103      -1.1372,       1187      -0.1731      -3.7975      -3.6243,       1187      -0.1731      -0.3075      -0.1344,       1187      -0.1731       -0.232      -0.0589
2014.10.15,1925.91,       1188      -0.3676      -0.9159      -0.5482,       1188      -0.3676      -0.0009       0.3667,       1188      -0.3676      -1.1895      -0.8219,       1188      -0.3676       0.7932       1.1608,       1188      -0.3676       0.2946       0.6623,       1188      -0.3676       4.2168       4.5844,       1188      -0.3676      -1.0536       -0.686,       1188      -0.3676      -0.8281      -0.4604
2014.10.16,1918.83,       1189      -0.9469      -0.5145       0.4324,       1189      -0.9469      -0.2439        0.703,       1189      -0.9469      -0.4483       0.4987,       1189      -0.9469      -0.0632       0.8838,       1189      -0.9469       4.8918       5.8387,       1189      -0.9469       1.5434       2.4903,       1189      -0.9469        0.168       1.1149,       1189      -0.9469       0.0447       0.9916
2014.10.17,1900.66,       1190       1.5468       1.6944       0.1475,       1190       1.5468        1.129      -0.4178,       1190       1.5468       1.9232       0.3764,       1190       1.5468       1.0549       -0.492,       1190       1.5468       2.5642       1.0173,       1190       1.5468       1.7332       0.1863,       1190       1.5468       0.8246      -0.7223,       1190       1.5468       0.7226      -0.8242
2014.10.20,1930.06,       1191      -0.7658      -0.5357       0.2301,       1191      -0.7658       -0.465       0.3008,       1191      -0.7658      -0.9636      -0.1979,       1191      -0.7658      -0.5744       0.1913,       1191      -0.7658       5.5863       6.3521,       1191      -0.7658       3.0021       3.7679,       1191      -0.7658      -0.0341       0.7316,       1191      -0.7658      -0.0772       0.6885
2014.10.21,1915.28,       1192       1.1325        1.513       0.3806,       1192       1.1325       1.1631       0.0307,       1192       1.1325       1.5932       0.4608,       1192       1.1325        1.169       0.0365,       1192       1.1325       2.7856       1.6531,       1192       1.1325       2.0649       0.9324,       1192       1.1325       0.7901      -0.3423,       1192       1.1325       0.5798      -0.5527
2014.10.22,1936.97,       1193      -0.2747      -0.6485      -0.3738,       1193      -0.2747       -0.368      -0.0934,       1193      -0.2747      -0.7863      -0.5116,       1193      -0.2747      -0.2921      -0.0175,       1193      -0.2747       0.0495       0.3241,       1193      -0.2747       3.9618       4.2364,       1193      -0.2747      -0.2841      -0.0094,       1193      -0.2747      -0.3731      -0.0984
2014.10.23,1931.65,       1194      -0.3085       1.1159       1.4244,       1194      -0.3085       0.5702       0.8787,       1194      -0.3085       1.1587       1.4672,       1194      -0.3085       0.6871       0.9956,       1194      -0.3085       1.9014       2.2099,       1194      -0.3085       1.1273       1.4359,       1194      -0.3085       0.2741       0.5827,       1194      -0.3085       0.1959       0.5044
2014.10.24,1925.69,       1195       0.3261       0.4674       0.1413,       1195       0.3261       -0.089      -0.4152,       1195       0.3261       0.6261          0.3,       1195       0.3261      -0.0374      -0.3635,       1195       0.3261       1.8081        1.482,       1195       0.3261       3.8261       3.4999,       1195       0.3261       0.1345      -0.1916,       1195       0.3261       0.1467      -0.1794
2014.10.27,1931.97,       1196      -0.3256       0.1207       0.4462,       1196      -0.3256       0.8396       1.1652,       1196      -0.3256       0.1896       0.5152,       1196      -0.3256       0.9031       1.2287,       1196      -0.3256       0.7256       1.0512,       1196      -0.3256      -0.4273      -0.1017,       1196      -0.3256       0.2451       0.5706,       1196      -0.3256       0.3599       0.6855
