@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_High numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2014-05-08, 1950.6, 2.387, 2.356, 1.3912, 1.3928, 1.394, 1.391, 398.59, 394.72, 6796.44, 6798.56, 6799.34, 6766.84, 8.834, 8.922, 8.829, 164.02, 164.78, 4.74, 4.7860000000000005, 4.827, 53498.81, 2.119, 2.1319999999999997, 2.1319999999999997, 2.119, 9521.3, 9418.5, 9554.35, 9410.08, 1169.58, 1241.38, 1167.55, 1379.42, 2.662, 2.6860000000000004, 2.638, 6652.55, 1878.21, 1859.79, 3.05, 3.036, 2010.08, 2023.15, 2024.63, 2008.45, 1433.78, 1421.95, 4067.67, 4085.49, 132.8, 131.87, 1.942, 1.9080000000000001, 2.59, 2.617, 2.577, 1166.63, 1177.24, 1.0909, 1.0875, 1.472, 1.454, 1.495, 54295.0, 17.0354, 17.0983, 17.1268, 16.9975, 100.77, 99.83, 41826.46, 14296.25, 14299.13, 3.505, 3.505, 3.469, 8440.66, 16522.94, 16357.35, 198.4, 1343.13, 1347.5, 1341.83, 953.73, 962.27, 952.47, 0.8191, 106.96, 1748.65, 1732.87, 1.165, 1110.85, 461.31, 461.45, 457.35, 1423.3, 1423.3, 1423.3, 10413.8, 10402.0, 10371.5, 514.0, 507.0, 21240.74, 21492.89, 4862.07, 4869.59, 4828.22, 2.943, 2.978, 0.8743, 6252.6, 6227.15, 0.606, 0.613, 0.599, 1022.55, 1367.9, 1370.75, 1375.25, 1367.44, 14656.4, 14612.64, 14662.28, 10.1229, 10.1309, 10.0206, 1402.61, 1391.51, 2.8877, 3.0189999999999997, 3.0010000000000003, 2.975, 101.67, 102.0, 101.4, 738.88, 739.63, 727.25, 3.843, 3.862, 3.838, 3108.02, 3079.15, 3111.78, 3075.66
2014-05-09, 1956.55, 2.39, 2.345, 1.3841, 1.3911, 1.3993, 1.3832, 402.98, 398.36, 6839.25, 6796.44, 6840.37, 6796.44, 8.847000000000003, 8.857000000000003, 8.791, 164.21, 164.05, 4.572, 4.75, 4.754, 53222.35, 2.097, 2.121, 2.121, 2.097, 9607.4, 9547.27, 9622.3, 9487.57, 1230.0, 1246.5, 1215.35, 1383.76, 2.6489999999999996, 2.6839999999999997, 2.6430000000000002, 6659.85, 1875.63, 1870.05, 3.083, 3.05, 2015.27, 2006.85, 2036.94, 2005.69, 1422.16, 1413.94, 4051.5, 4053.28, 131.87, 131.79, 1.903, 1.89, 2.611, 2.634, 2.58, 1162.09, 1166.46, 1.0905, 1.0812, 1.446, 1.476, 1.492, 54700.0, 17.0735, 17.0353, 17.0814, 17.0122, 100.26, 100.82, 42093.91, 14136.41, 14254.44, 3.466, 3.466, 3.44, 8474.86, 16622.95, 16502.01, 192.95, 1359.13, 1345.41, 1345.41, 958.58, 953.49, 952.47, 0.8164, 107.38, 1738.33, 1729.83, 1.1693, 1119.79, 461.66, 461.37, 460.31, 1421.7, 1421.7, 1421.7, 10591.2, 10448.9, 10412.5, 514.0, 505.0, 21729.64, 21734.97, 4860.89, 4889.05, 4842.4, 2.989, 2.989, 0.8671, 6275.73, 6253.67, 0.606, 0.607, 0.603, 1022.7, 1372.18, 1373.53, 1374.81, 1368.12, 14546.03, 14656.4, 14693.15, 10.0304, 10.0798, 10.0265, 1379.02, 1399.45, 2.9295, 2.927, 3.0210000000000004, 2.9139999999999997, 101.9, 101.97, 101.44, 734.63, 737.63, 727.88, 3.847, 3.842, 3.827, 3144.79, 3118.56, 3150.96, 3118.22
2014-05-12, 1964.94, 2.376, 2.354, 1.376, 1.3841, 1.3847, 1.3746, 401.93, 400.88, 6814.57, 6839.25, 6839.42, 6805.39, 8.8825, 8.8875, 8.821, 164.46, 164.12, 4.5310000000000015, 4.586, 4.598, 53056.62, 2.079, 2.0909999999999997, 2.0909999999999997, 2.073, 9581.45, 9591.32, 9602.86, 9558.11, 1231.86, 1243.965, 1218.62, 1383.815, 2.69, 2.6910000000000003, 2.654, 6858.8, 1878.48, 1867.02, 3.1, 3.0789999999999997, 2011.13, 2016.5, 2020.45, 2001.3, 1414.66, 1407.21, 4071.87, 4043.44, 131.88, 131.66, 1.895, 1.8719999999999999, 2.623, 2.636, 2.591, 1155.26, 1161.18, 1.0918, 1.0814, 1.459, 1.4480000000000002, 1.466, 54390.0, 17.08, 17.0608, 17.1042, 16.9867, 99.99, 100.27, 41780.65, 14101.98, 14266.29, 3.4560000000000004, 3.4560000000000004, 3.43, 8510.39, 16588.77, 16498.71, 180.8, 1354.34, 1357.03, 1351.23, 959.01, 958.1, 955.06, 0.8157, 107.64, 1735.45, 1723.31, 1.1692, 1107.38, 462.85, 461.01, 460.0, 1421.8, 1421.8, 1421.8, 10487.2, 10573.0, 10438.7, 519.5, 503.0, 21390.11, 21732.2, 4898.14, 4898.14, 4863.49, 2.867, 2.9189999999999996, 0.8651, 6284.87, 6276.79, 0.609, 0.604, 0.603, 1024.2, 1373.6550000000002, 1374.47, 1375.935, 1370.27, 14534.06, 14546.03, 14580.9, 10.0551, 10.0817, 10.0344, 1377.37, 1376.4, 2.92, 2.952, 2.909, 2.9, 101.64, 101.86, 101.52, 722.75, 738.88, 722.13, 3.826, 3.835, 3.82, 3143.88, 3130.26, 3145.7, 3130.26
2014-05-13, 1982.93, 2.408, 2.364, 1.3757, 1.375, 1.3775, 1.3748, 403.78, 401.51, 6851.75, 6814.57, 6851.75, 6814.57, 8.892999999999997, 8.906, 8.874, 164.26, 164.72, 4.434, 4.535, 4.5489999999999995, 53102.68, 2.109, 2.103, 2.109, 2.103, 9702.46, 9608.93, 9710.34, 9587.14, 1233.72, 1241.43, 1221.89, 1383.87, 2.735, 2.741, 2.7089999999999996, 7014.25, 1896.65, 1880.03, 3.167, 3.109, 2052.87, 2022.93, 2055.51, 2016.64, 1407.83, 1407.62, 4143.86, 4092.84, 132.08, 132.03, 1.9240000000000002, 1.903, 2.661, 2.665, 2.6310000000000002, 1154.13, 1154.14, 1.0907, 1.0873, 1.466, 1.466, 1.475, 53890.0, 17.0607, 17.1069, 17.2237, 17.0356, 100.59, 100.12, 42086.73, 14173.49, 14234.49, 3.429, 3.448, 3.429, 8548.96, 16704.84, 16584.82, 186.1, 1364.78, 1357.48, 1357.48, 959.06, 958.01, 956.78, 0.8141, 107.94, 1731.97, 1723.62, 1.1709, 1136.95, 462.67, 463.37, 461.03, 1430.6, 1430.6, 1430.6, 10567.0, 10512.4, 10478.2, 503.0, 495.75, 21493.67, 21726.93, 4913.0, 4929.73, 4907.73, 2.917, 2.9560000000000004, 0.8637, 6303.16, 6293.4, 0.619, 0.613, 0.607, 1024.58, 1375.13, 1375.41, 1377.06, 1372.42, 14654.94, 14535.56, 14657.28, 10.0555, 10.0741, 10.0194, 1375.14, 1375.88, 2.9121, 2.971, 2.955, 2.95, 101.75, 102.19, 101.73, 714.88, 722.25, 703.75, 3.842, 3.8369999999999997, 3.826, 3163.55, 3151.77, 3166.0, 3151.68
2014-05-14, 2010.83, 2.4, 2.354, 1.3704, 1.3758, 1.3773, 1.3691, 404.65, 404.06, 6873.08, 6851.75, 6877.39, 6845.95, 8.8635, 8.8865, 8.853, 164.15, 163.98, 4.3580000000000005, 4.407, 4.468999999999999, 53730.94, 2.127, 2.1390000000000002, 2.1390000000000002, 2.109, 9754.43, 9751.05, 9783.72, 9732.34, 1234.89, 1262.06, 1233.76, 1395.19, 2.685, 2.745, 2.677, 7108.75, 1897.45, 1896.06, 3.15, 3.139, 2050.73, 2055.08, 2061.06, 2043.55, 1408.76, 1399.05, 4130.16, 4144.9, 132.12, 131.77, 1.881, 1.87, 2.611, 2.661, 2.6069999999999998, 1148.68, 1153.49, 1.0929, 1.0885, 1.422, 1.47, 1.474, 54615.0, 17.195, 17.0313, 17.1965, 17.0313, 101.7, 100.63, 42492.61, 14367.94, 14464.01, 3.446, 3.455, 3.4339999999999997, 8564.18, 16735.51, 16695.92, 183.65, 1373.62, 1367.96, 1367.65, 957.21, 958.33, 953.36, 0.8132, 108.05, 1728.88, 1718.76, 1.1722, 1134.45, 461.62, 462.36, 460.3, 1427.5, 1427.5, 1427.5, 10587.2, 10587.3, 10533.4, 503.75, 497.0, 21255.99, 21608.92, 4921.39, 4941.24, 4902.8, 2.935, 2.944, 0.8669, 6284.96, 6305.42, 0.611, 0.62, 0.604, 1022.5, 1385.12, 1377.31, 1385.81, 1375.57, 14679.81, 14654.94, 14687.76, 10.0253, 10.0331, 9.9766, 1385.585, 1378.34, 2.924, 2.943, 2.9730000000000003, 2.92, 102.12, 102.37, 102.03, 709.63, 715.13, 704.13, 3.858, 3.872, 3.852, 3156.38, 3167.91, 3172.21, 3150.37
2014-05-15, 2010.2, 2.359, 2.276, 1.3715, 1.3704, 1.3732, 1.3697, 403.33, 402.75, 6878.49, 6873.08, 6880.07, 6854.02, 8.981, 8.982000000000003, 8.855, 165.02, 164.02, 4.367, 4.372, 4.4030000000000005, 53866.76, 2.085, 2.0909999999999997, 2.097, 2.085, 9754.39, 9765.62, 9772.09, 9733.21, 1254.24, 1261.01, 1250.08, 1389.11, 2.589, 2.685, 2.588, 7108.75, 1888.53, 1885.77, 3.174, 3.14, 2047.91, 2049.27, 2056.57, 2042.74, 1400.58, 1399.42, 4100.63, 4122.08, 131.85, 131.72, 1.8159999999999998, 1.806, 2.548, 2.62, 2.525, 1155.14, 1148.04, 1.0922, 1.0867, 1.3769999999999998, 1.426, 1.426, 54410.0, 17.28, 17.1789, 17.3093, 17.1671, 102.37, 101.91, 42231.78, 14385.6, 14419.65, 3.43, 3.449, 3.43, 8611.7, 16717.56, 16595.0, 180.75, 1375.92, 1372.38, 1369.45, 963.97, 956.38, 955.66, 0.8124, 109.32, 1734.69, 1718.82, 1.1724, 1120.03, 466.7, 461.51, 461.06, 1435.3, 1435.3, 1435.3, 10613.9, 10602.8, 10521.6, 505.5, 498.0, 21184.6, 21317.75, 4991.64, 4991.64, 4936.53, 2.9010000000000002, 2.9019999999999997, 0.8678, 6295.036666666668, 6298.8133333333335, 0.599, 0.611, 0.599, 1027.9, 1383.52, 1385.35, 1387.73, 1382.09, 14673.73, 14679.81, 14706.13, 9.9941, 10.1071, 9.9883, 1396.03, 1380.8, 2.9497, 2.9160000000000004, 2.944, 2.898, 102.25, 102.3, 101.7, 690.38, 709.5, 687.88, 3.827, 3.82, 3.8080000000000003, 3157.51, 3156.85, 3163.65, 3152.09
2014-05-16, 2013.44, 2.301, 2.224, 1.3711, 1.3715, 1.3733, 1.3648, 400.25, 399.07, 6840.89, 6878.49, 6894.88, 6821.66, 8.9555, 8.9855, 8.953, 164.51, 164.85, 4.468999999999999, 4.3839999999999995, 4.5089999999999995, 53565.32, 2.031, 2.056, 2.056, 2.015, 9656.05, 9741.25, 9810.29, 9631.57, 1262.4, 1271.33, 1252.0, 1399.49, 2.5269999999999997, 2.602, 2.522, 7123.15, 1870.85, 1862.36, 3.162, 3.159, 2024.97, 2044.38, 2047.32, 2022.86, 1409.11, 1398.54, 4069.29, 4096.53, 132.55, 132.19, 1.765, 1.755, 2.496, 2.562, 2.4730000000000003, 1150.26, 1154.49, 1.0892, 1.085, 1.306, 1.383, 1.386, 54800.0, 17.2379, 17.2588, 17.3501, 17.2163, 101.5, 102.03, 42200.11, 14280.51, 14306.36, 3.41, 3.411, 3.362, 8672.01, 16622.9, 16397.46, 194.15, 1385.85, 1381.05, 1376.5, 959.09, 963.59, 955.73, 0.8142, 109.75, 1724.82, 1714.39, 1.1718, 1099.19, 461.66, 466.3, 459.78, 1422.0, 1422.0, 1422.0, 10365.0, 10616.5, 10323.4, 497.25, 481.75, 20419.62, 21361.65, 5011.605, 5011.605, 4956.85, 2.85, 3.0380000000000003, 0.8694, 6305.113333333333, 6292.206666666668, 0.589, 0.598, 0.5870000000000001, 1025.05, 1378.27, 1384.75, 1389.12, 1378.27, 14588.89, 14673.73, 14673.73, 10.0795, 10.1184, 10.0323, 1395.21, 1394.74, 2.9637, 3.092, 2.9019999999999997, 2.885, 101.88, 102.12, 101.3, 677.88, 690.88, 676.88, 3.761, 3.752, 3.733, 3112.0, 3154.25, 3159.54, 3103.15
2014-05-19, 2015.14, 2.274, 2.248, 1.3695, 1.3712, 1.3729, 1.3687, 399.56, 397.71, 6855.81, 6840.89, 6855.94, 6813.5, 8.9715, 9.0005, 8.947000000000003, 164.25, 164.81, 4.413, 4.449, 4.458, 53708.83, 1.994, 1.9969999999999999, 1.9969999999999999, 1.986, 9629.1, 9646.56, 9670.9, 9577.9, 1250.06, 1262.01, 1243.33, 1392.3, 2.5669999999999997, 2.572, 2.528, 7203.0, 1877.86, 1864.82, 3.161, 3.155, 2026.5, 2023.6, 2027.76, 2012.69, 1404.9, 1401.16, 4090.59, 4070.35, 132.2, 132.01, 1.791, 1.771, 2.523, 2.5269999999999997, 2.489, 1146.88, 1149.91, 1.0891, 1.0854, 1.3359999999999999, 1.3119999999999998, 1.34, 54255.0, 17.4758, 17.2646, 17.4987, 17.2629, 102.02, 101.56, 42031.48, 14087.76, 14108.44, 3.3539999999999996, 3.392, 3.3539999999999996, 8683.62, 16498.99, 16414.32, 182.5, 1382.14, 1381.57, 1377.4, 958.65, 958.7, 955.64, 0.8137, 108.88, 1725.96, 1718.38, 1.1715, 1102.91, 462.31, 461.77, 461.1, 1422.3, 1422.3, 1422.3, 10478.7, 10354.1, 10282.4, 487.0, 480.25, 20648.59, 20698.16, 5031.57, 5031.57, 4977.17, 3.075, 3.076, 0.8654, 6315.19, 6285.6, 0.5920000000000001, 0.588, 0.583, 1023.82, 1382.28, 1384.285, 1388.335, 1378.885, 14514.74, 14588.89, 14588.89, 10.0886, 10.1311, 10.0693, 1405.26, 1390.87, 2.9537, 3.069, 3.096, 3.0380000000000003, 101.55, 101.7, 101.33, 674.88, 682.75, 670.63, 3.7230000000000003, 3.707, 3.702, 3098.15, 3108.94, 3114.32, 3089.11
2014-05-20, 2011.26, 2.2845, 2.2535, 1.3709, 1.3703, 1.3736, 1.3688, 401.04, 397.94, 6844.55, 6855.81, 6862.2, 6804.31, 8.9555, 9.0255, 8.932, 163.93, 164.09, 4.47, 4.414, 4.523, 53266.63, 1.9969999999999999, 2.009, 2.009, 1.995, 9659.39, 9607.32, 9676.52, 9534.56, 1262.65, 1294.09, 1262.12, 1418.87, 2.5839999999999996, 2.592, 2.549, 7263.55, 1885.08, 1872.42, 3.179, 3.173, 2005.18, 2023.01, 2023.27, 1996.01, 1402.19, 1399.6, 4125.81, 4080.33, 132.01, 131.75, 1.807, 1.771, 2.545, 2.546, 2.495, 1145.98, 1146.43, 1.0878, 1.085, 1.341, 1.33, 1.355, 54300.0, 17.516, 17.4556, 17.5294, 17.4284, 102.61, 102.13, 41903.02, 14130.09, 14150.5, 3.391, 3.3989999999999996, 3.3739999999999997, 8664.33, 16526.26, 16442.12, 180.15, 1379.92, 1378.46, 1372.34, 953.74, 957.61, 952.14, 0.8136, 109.3, 1724.89, 1716.73, 1.1662, 1116.04, 463.56, 461.83, 460.23, 1421.9, 1421.9, 1421.9, 10425.5, 10469.7, 10307.3, 482.5, 476.25, 20318.46, 20474.56, 5015.0, 5091.32, 4976.4, 2.9419999999999997, 3.051, 0.8655, 6319.24, 6319.03, 0.598, 0.5870000000000001, 0.586, 1022.5, 1386.29, 1383.82, 1387.55, 1379.5, 14519.965, 14551.815, 14576.93, 10.073, 10.1189, 10.0591, 1410.63, 1405.42, 2.9542, 3.1660000000000004, 3.042, 3.0410000000000004, 101.51, 101.61, 101.07, 675.13, 677.63, 663.88, 3.7260000000000004, 3.7539999999999996, 3.721, 3105.37, 3093.25, 3109.75, 3086.02
2014-05-21, 2008.33, 2.295, 2.259, 1.3703, 1.3708, 1.3714, 1.3678, 400.8, 399.57, 6802.0, 6844.55, 6848.36, 6792.51, 8.927, 8.982000000000003, 8.917, 164.39, 163.75, 4.552, 4.474, 4.57, 52312.54, 2.022, 2.021, 2.0269999999999997, 2.02, 9639.08, 9644.8, 9685.56, 9613.91, 1291.52, 1301.38, 1279.37, 1425.99, 2.616, 2.6310000000000002, 2.594, 7275.5, 1872.83, 1868.14, 3.156, 3.1430000000000002, 2008.12, 2011.85, 2018.16, 2002.76, 1400.17, 1399.86, 4096.89, 4121.11, 131.77, 131.74, 1.841, 1.8130000000000002, 2.5140000000000002, 2.553, 2.502, 1149.34, 1144.67, 1.0919, 1.0866, 1.355, 1.3519999999999999, 1.367, 53760.0, 17.503, 17.4927, 17.5537, 17.4199, 102.44, 102.6, 42001.68, 14088.45, 14144.04, 3.387, 3.391, 3.3789999999999996, 8688.8, 16511.22, 16341.3, 185.7, 1381.27, 1380.82, 1380.01, 947.92, 953.06, 946.69, 0.8117, 109.1, 1729.74, 1717.04, 1.1579, 1112.08, 462.67, 463.06, 461.3, 1422.5, 1422.5, 1422.5, 10453.8, 10418.4, 10401.6, 481.25, 473.0, 20379.85, 20470.45, 4895.95, 5010.2, 4865.32, 3.013, 3.1, 0.8634, 6321.61, 6320.51, 0.593, 0.598, 0.588, 1025.5, 1386.75, 1388.06, 1391.42, 1385.52, 14525.19, 14514.74, 14564.97, 10.0601, 10.1349, 10.0561, 1394.69, 1394.58, 2.9411, 3.2560000000000002, 3.145, 3.1260000000000003, 101.51, 101.61, 101.16, 669.13, 685.88, 666.25, 3.721, 3.73, 3.705, 3105.36, 3108.13, 3116.89, 3098.99
2014-05-22, 2015.59, 2.318, 2.271, 1.3687, 1.3703, 1.3724, 1.3635, 402.9, 398.9, 6821.04, 6802.0, 6821.04, 6782.8, 8.9255, 8.9435, 8.904, 164.76, 164.22, 4.473, 4.5360000000000005, 4.575, 52203.37, 1.9969999999999999, 1.9969999999999999, 1.9969999999999999, 1.994, 9697.87, 9615.86, 9709.91, 9583.56, 1298.99, 1318.73, 1292.3, 1441.87, 2.6489999999999996, 2.665, 2.595, 7252.9, 1888.03, 1873.34, 3.1310000000000002, 3.1069999999999998, 2024.95, 2001.31, 2025.19, 1991.06, 1404.46, 1399.8, 4131.54, 4105.96, 132.21, 132.11, 1.849, 1.827, 2.5340000000000003, 2.5610000000000004, 2.5, 1149.85, 1148.46, 1.0941, 1.089, 1.374, 1.3430000000000002, 1.3840000000000001, 52880.0, 17.4989, 17.4814, 17.5222, 17.4365, 104.07, 102.96, 42056.9, 13969.71, 14054.24, 3.37, 3.375, 3.362, 8670.66, 16544.6, 16376.17, 181.4, 1385.86, 1378.74, 1374.66, 950.22, 947.31, 944.71, 0.8083, 109.7, 1738.37, 1724.24, 1.1574, 1107.26, 465.28, 462.96, 462.08, 1416.1, 1416.1, 1416.1, 10531.4, 10407.4, 10364.1, 476.0, 472.5, 20597.51, 20633.07, 4910.29, 4913.41, 4868.2, 3.148, 3.167, 0.8594, 6289.32, 6322.58, 0.603, 0.5920000000000001, 0.5920000000000001, 1027.1, 1387.91, 1386.53, 1388.39, 1385.14, 14649.86, 14525.19, 14650.25, 10.1145, 10.1904, 10.1013, 1402.92, 1394.28, 2.9492, 3.193, 3.2539999999999996, 3.173, 101.31, 101.64, 100.8, 663.38, 675.63, 663.38, 3.678, 3.6860000000000004, 3.673, 3118.46, 3101.08, 3119.76, 3090.89
2014-05-23, 2017.17, 2.335, 2.301, 1.3656, 1.3687, 1.3689, 1.3645, 404.14, 403.03, 6820.56, 6821.04, 6846.57, 6810.19, 8.8875, 8.9245, 8.878, 164.35, 164.61, 4.359, 4.489, 4.515, 52132.77, 2.023, 1.9969999999999999, 2.023, 1.9969999999999999, 9720.91, 9731.45, 9734.14, 9689.13, 1322.17, 1326.33, 1304.45, 1446.3, 2.654, 2.6630000000000003, 2.6310000000000002, 7276.4, 1892.49, 1885.39, 3.1519999999999997, 3.13, 2021.29, 2023.15, 2041.96, 2018.88, 1405.04, 1397.45, 4154.34, 4136.09, 132.43, 132.04, 1.819, 1.804, 2.5540000000000003, 2.568, 2.5340000000000003, 1146.06, 1149.33, 1.0932, 1.0884, 1.36, 1.383, 1.3880000000000001, 52260.0, 17.5817, 17.4821, 17.5959, 17.4446, 103.74, 103.85, 42090.28, 14188.28, 14369.02, 3.38, 3.407, 3.377, 8696.59, 16565.39, 16489.61, 181.35, 1388.52, 1387.11, 1384.11, 945.08, 949.7, 943.1, 0.8083, 110.17, 1736.76, 1725.67, 1.154, 1116.61, 462.59, 464.89, 461.08, 1422.7, 1422.7, 1422.7, 10520.6, 10552.1, 10474.9, 482.5, 472.5, 20372.68, 20674.98, 4969.88, 4974.12, 4926.07, 3.0060000000000002, 3.053, 0.8588, 6290.17, 6289.06, 0.605, 0.602, 0.598, 1024.75, 1389.31, 1384.7, 1393.83, 1384.7, 14702.29, 14649.86, 14742.48, 10.1292, 10.138, 10.055, 1405.21, 1410.48, 2.9533, 3.2310000000000003, 3.195, 3.1430000000000002, 101.33, 101.83, 101.32, 659.63, 669.38, 654.63, 3.7430000000000003, 3.6889999999999996, 3.6710000000000003, 3128.26, 3130.18, 3136.13, 3120.45
2014-05-26, 2010.35, 2.329, 2.295, 1.3634, 1.3656, 1.366, 1.3615, 405.14, 403.54, 6815.75, 6820.56, 6825.53, 6793.47, 8.8275, 8.8975, 8.807, 164.33, 164.19, 4.405, 4.374, 4.4110000000000005, 52403.14, 2.017, 2.023, 2.023, 2.015, 9768.01, 9722.63, 9779.59, 9704.75, 1311.57, 1331.68, 1305.72, 1440.8, 2.637, 2.6689999999999996, 2.6310000000000002, 7367.1, 1900.53, 1893.32, 3.18, 3.165, 2034.57, 2020.11, 2034.57, 2017.74, 1398.27, 1394.35, 4185.81, 4159.78, 132.06, 131.93, 1.815, 1.801, 2.536, 2.557, 2.5180000000000002, 1143.68, 1144.39, 1.0909, 1.0859, 1.412, 1.4169999999999998, 1.422, 53230.0, 17.5114, 17.5609, 17.595, 17.4757, 104.35, 103.71, 42035.7, 14411.1, 14528.04, 3.4010000000000002, 3.4010000000000002, 3.387, 8722.08, 16613.07, 16544.49, 181.9, 1392.28, 1388.09, 1382.54, 946.04, 943.92, 943.61, 0.8079, 110.25, 1730.46, 1722.1, 1.1568, 1126.2, 460.91, 461.99, 459.91, 1419.1, 1419.1, 1419.1, 10558.9, 10525.5, 10466.0, 480.5, 475.5, 20745.96, 20756.32, 4973.06, 4977.5, 4959.17, 3.033, 3.034, 0.8574, 6280.31, 6290.14, 0.5920000000000001, 0.605, 0.59, 1024.85, 1397.34, 1392.805, 1401.37, 1392.59, 14708.1, 14702.29, 14713.69, 10.0639, 10.0876, 10.0407, 1396.84, 1377.23, 2.9521, 3.1510000000000002, 3.227, 3.1510000000000002, 101.72, 102.01, 101.56, 651.88, 663.38, 651.38, 3.813, 3.7569999999999997, 3.747, 3129.86, 3128.87, 3130.55, 3114.16
