@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Open numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_Now numeric
@attribute BEL_Low numeric

@data
2010-08-05, 1783.86, 3.168, 1.3159999999999998, 1.3229, 1.3241, 1.3132, 337.66, 341.0, 335.12, 5406.8, 5317.3, 13.063, 172.33, 173.06, 4.737, 4.756, 67995.9, 68534.2, 67577.4, 2.438, 2.438, 6331.33, 6361.67, 1517.81, 1534.7, 1501.93, 1418.05, 1412.25, 1429.03, 1400.7, 3.293, 3.293, 3.293, 5467.85, 5441.35, 5481.9, 1127.24, 1121.06, 1128.75, 3.405, 2638.52, 2620.5, 2638.9, 2589.99, 1536.37, 1544.32, 1549.79, 1532.5, 2291.09, 2305.07, 2283.21, 150.37, 150.39, 151.01, 150.21, 2.8680000000000003, 2.9530000000000003, 2.9530000000000003, 2.9530000000000003, 1122.74, 1127.35, 1104.8, 1.018, 1.0161, 2.602, 2.602, 2.602, 68110.0, 25.6006, 25.2215, 82.42, 81.62, 32900.48, 32975.68, 32749.11, 9489.34, 9604.0, 4.81, 4.81, 4.81, 4.81, 6380.3, 6328.46, 10680.43, 10630.2, 10738.48, 10583.1, 169.75, 167.6, 1071.28, 1072.19, 1063.61, 1071.07, 1072.35, 1061.84, 0.8311, 0.8270000000000001, 82.2, 1855.1, 1861.22, 1869.05, 1.2407, 1.2302, 662.96, 659.4, 656.9, 1193.7, 1203.0, 10720.5, 1.5949, 1.5857, 400.25, 388.75, 402.0, 387.5, 21466.44, 21432.0, 21622.0, 2973.85, 4.167, 4.167, 0.7342, 0.7356, 0.7273, 5223.35, 1.03, 1168.5, 1172.0, 1166.4, 1136.08, 1145.86, 1129.13, 11845.05, 11843.8, 11784.79, 13.5268, 13.5974, 13.7278, 6300.44, 6306.99, 867.34, 869.0, 871.4, 2.2088, 2.18, 3.86, 3.86, 86.33, 85.88, 86.4, 18.262999999999998, 18.262999999999998, 678.38, 5.132999999999999, 5.132999999999999, 2587.82, 2567.79
2010-08-06, 1783.83, 3.11, 1.3192, 1.3153, 1.3235, 1.3118, 339.07, 340.61, 335.66, 5418.3, 5356.8, 13.007, 172.34, 172.96, 4.598, 4.825, 68271.44, 68470.97, 68002.47, 2.465, 2.465, 6333.58, 6382.56, 1523.8, 1534.72, 1510.43, 1414.65, 1418.18, 1429.22, 1407.15, 3.235, 3.235, 3.235, 5447.1, 5470.15, 5487.15, 1125.81, 1125.78, 1126.56, 3.3819999999999997, 2620.76, 2636.24, 2640.59, 2606.62, 1539.26, 1535.19, 1545.38, 1529.97, 2291.22, 2298.86, 2281.68, 150.36, 150.3, 150.87, 149.89, 2.8310000000000004, 2.906, 2.906, 2.906, 1107.53, 1121.55, 1103.86, 1.017, 1.0105, 2.56, 2.56, 2.56, 68650.0, 25.6314, 25.2086, 82.44, 81.56, 32907.19, 32961.92, 32793.64, 9653.92, 9664.0, 4.84, 4.84, 4.84, 4.84, 6374.89, 6381.28, 10674.98, 10679.67, 10712.37, 10571.6, 169.85, 169.5, 1074.4, 1071.44, 1069.14, 1068.38, 1072.28, 1063.06, 0.8326, 0.8269, 81.61, 1855.28, 1854.13, 1861.86, 1.239, 1.2332, 655.07, 656.5, 654.6, 1197.2, 1199.5, 10786.4, 1.5888, 1.5821, 403.5, 398.75, 425.25, 395.5, 21302.97, 21507.0, 21584.0, 2983.84, 4.143, 4.143, 0.7288, 0.7318, 0.7248, 5224.12, 1.047, 1165.15, 1171.65, 1165.05, 1146.35, 1153.54, 1144.04, 11774.77, 11819.17, 11747.79, 13.6028, 13.5132, 13.6243, 6306.1833333333325, 6315.993333333333, 874.92, 870.69, 875.42, 2.206, 2.1817, 3.832, 3.832, 85.81, 86.33, 86.45, 18.308, 18.308, 724.63, 5.153, 5.153, 2586.09, 2581.8
2010-08-09, 1790.17, 3.075, 1.3285, 1.3185, 1.3336, 1.3158, 337.52, 338.93, 329.76, 5409.5, 5306.8, 13.064, 172.19, 172.8, 4.467, 4.646, 68416.11, 68508.95, 67685.68, 2.432, 2.432, 6259.63, 6386.97, 1517.49, 1528.22, 1505.27, 1403.08, 1414.65, 1423.39, 1397.36, 3.225, 3.225, 3.225, 5439.25, 5448.25, 5471.9, 1121.64, 1122.07, 1123.06, 3.358, 2658.39, 2618.71, 2659.41, 2598.91, 1543.05, 1537.02, 1548.97, 1527.82, 2267.42, 2291.15, 2253.92, 149.635, 150.19, 150.715, 149.53, 2.7689999999999997, 2.822, 2.822, 2.822, 1113.66, 1124.17, 1104.73, 1.0276, 1.0143, 2.516, 2.516, 2.516, 68900.0, 25.5504, 25.1453, 82.12, 80.04, 32917.92, 32956.62, 32753.3, 9642.12, 9549.0, 4.84, 4.84, 4.84, 4.84, 6321.36, 6387.57, 10653.56, 10668.55, 10688.08, 10491.37, 167.4, 170.3, 1065.22, 1076.62, 1062.22, 1066.55, 1071.31, 1060.69, 0.8341, 0.8284, 80.16, 1852.3, 1852.19, 1858.46, 1.2364, 1.2313, 650.68, 643.8, 638.2, 1203.4, 1211.0, 10576.5, 1.5888, 1.584, 405.0, 401.25, 408.25, 392.0, 21084.47, 21429.0, 21542.0, 3045.43, 4.062, 4.062, 0.7288, 0.7345, 0.7272, 5149.94, 1.07, 1168.4, 1170.1, 1161.4, 1152.8, 1160.06, 1150.465, 11799.97, 11752.9, 11700.08, 13.5832, 13.5755, 13.663, 6311.926666666666, 6324.996666666668, 875.07, 875.36, 878.63, 2.2043, 2.1328, 3.787, 3.787, 85.51, 85.81, 86.18, 18.459, 18.459, 725.38, 5.16, 5.16, 2549.82, 2544.02
2010-08-10, 1781.13, 3.077, 1.3235, 1.3292, 1.331, 1.3216, 334.56, 336.56, 334.12, 5420.8, 5387.8, 12.94, 171.53, 171.88, 4.309, 4.548, 68096.39, 68512.67, 67749.39, 2.397, 2.397, 6351.6, 6356.41, 1509.69, 1529.11, 1504.93, 1419.2, 1403.09, 1427.88, 1403.09, 3.2430000000000003, 3.2430000000000003, 3.2430000000000003, 5486.15, 5439.8, 5492.3, 1127.79, 1122.8, 1129.24, 3.378, 2672.53, 2656.36, 2676.09, 2650.4, 1535.87, 1542.97, 1544.73, 1532.82, 2298.81, 2309.43, 2289.03, 149.51, 149.54, 149.82, 148.82, 2.7960000000000003, 2.8289999999999997, 2.8289999999999997, 2.8289999999999997, 1119.47, 1120.64, 1104.03, 1.0271, 1.0253, 2.529, 2.529, 2.529, 68620.0, 25.34800000000001, 25.1258, 80.91, 80.71, 32837.57, 33022.09, 32802.51, 9572.49, 9514.0, 4.85, 4.85, 4.85, 4.85, 6391.74, 6375.11, 10698.75, 10654.62, 10755.66, 10618.26, 169.6, 167.5, 1073.53, 1072.18, 1066.87, 1063.54, 1068.44, 1060.43, 0.8339, 0.8288, 80.99, 1845.54, 1856.09, 1857.7, 1.2355, 1.2331, 659.52, 655.8, 651.2, 1200.7, 1209.6, 10764.8, 1.5988, 1.5889, 403.0, 402.75, 411.0, 401.0, 21341.62, 21282.0, 21407.0, 3057.55, 4.043, 4.043, 0.7308, 0.7332, 0.7268, 5067.62, 1.056, 1157.3, 1162.8, 1155.9, 1159.25, 1166.58, 1156.89, 11863.56, 11846.69, 11783.4, 13.5052, 13.5869, 13.6166, 6317.67, 6334.0, 875.18, 876.77, 877.76, 2.1743, 2.145, 3.779, 3.779, 85.93, 85.35, 85.95, 18.229, 18.43, 686.88, 5.113, 5.113, 2571.02, 2563.18
2010-08-11, 1758.19, 3.033, 1.3178, 1.3222, 1.3235, 1.3072, 334.71, 335.44, 331.31, 5407.8, 5346.8, 12.98, 171.42, 172.84, 4.297, 4.37, 67836.11, 67836.11, 66946.43, 2.37, 2.37, 6286.25, 6333.25, 1520.56, 1523.6, 1485.76, 1397.66, 1419.2, 1419.2, 1388.95, 3.2510000000000003, 3.2510000000000003, 3.2510000000000003, 5460.7, 5486.8, 5491.45, 1121.06, 1122.92, 1127.16, 3.323, 2595.27, 2672.79, 2675.31, 2594.34, 1540.17, 1533.98, 1545.9, 1527.48, 2280.06, 2290.51, 2261.5, 150.535, 149.43, 150.795, 149.41, 2.8280000000000003, 2.7680000000000002, 2.7680000000000002, 2.7680000000000002, 1105.6, 1117.24, 1099.96, 1.0309, 1.0269, 2.539, 2.539, 2.539, 67470.0, 25.5613, 25.142, 81.44, 79.2, 32685.52, 32837.32, 32518.7, 9551.05, 9619.0, 4.85, 4.85, 4.85, 4.85, 6395.02, 6387.41, 10644.25, 10696.63, 10717.21, 10522.63, 169.65, 169.05, 1063.32, 1069.64, 1059.78, 1067.83, 1071.22, 1058.28, 0.8364, 0.8294, 79.6, 1852.99, 1844.4, 1859.54, 1.2376, 1.2279, 646.36, 651.8, 641.0, 1196.2, 1206.5, 10673.9, 1.5903, 1.571, 393.5, 402.5, 402.75, 392.75, 21259.89, 21243.0, 21425.0, 3082.99, 4.178, 4.178, 0.7288, 0.7288, 0.7168, 5107.46, 1.047, 1159.95, 1170.65, 1159.95, 1159.53, 1162.81, 1157.33, 11838.29, 11778.43, 11749.46, 13.6824, 13.4899, 13.7226, 6264.01, 6319.18, 861.95, 874.28, 875.28, 2.1616, 2.0969, 3.858, 3.858, 85.32, 85.93, 86.24, 18.146, 18.146, 690.38, 5.118, 5.118, 2561.71, 2549.18
2010-08-12, 1721.75, 2.97, 1.2833, 1.3176, 1.3191, 1.2829, 330.23, 331.02, 324.84, 5340.5, 5241.8, 13.078, 172.57, 174.83, 4.3260000000000005, 4.376, 67216.74, 67216.74, 65690.39, 2.287, 2.287, 6154.07, 6236.57, 1492.9, 1500.15, 1458.19, 1376.88, 1397.65, 1397.65, 1372.31, 3.145, 3.145, 3.145, 5420.6, 5460.7, 5474.6, 1089.47, 1116.89, 1116.89, 3.3, 2607.5, 2587.61, 2618.45, 2586.02, 1517.8, 1539.63, 1551.23, 1516.27, 2236.93, 2236.93, 2204.94, 152.265, 150.52, 152.515, 150.49, 2.73, 2.687, 2.687, 2.687, 1114.65, 1126.88, 1111.42, 1.047, 1.0303, 2.427, 2.427, 2.427, 66600.0, 25.6157, 25.1993, 80.22, 77.25, 32058.57, 32684.87, 32055.35, 9292.85, 9429.0, 4.79, 4.79, 4.79, 4.79, 6265.84, 6366.62, 10378.83, 10631.82, 10631.82, 10339.63, 170.6, 169.4, 1036.28, 1060.34, 1034.64, 1059.82, 1073.05, 1058.6, 0.8325, 0.8203, 77.64, 1847.18, 1852.11, 1871.49, 1.2239, 1.2229, 620.39, 633.0, 618.8, 1197.5, 1208.0, 10336.0, 1.5851, 1.5613, 395.5, 393.5, 400.5, 390.5, 20579.24, 21068.0, 21098.0, 3054.64, 4.119, 4.119, 0.7219, 0.7226, 0.7115, 5185.05, 1.023, 1172.4, 1184.2, 1170.0, 1155.3, 1158.83, 1149.02, 11582.21, 11736.42, 11565.03, 13.875, 13.6758, 13.9535, 6187.97, 6264.01, 862.16, 862.69, 864.79, 2.13, 2.0575, 3.806, 3.806, 85.13, 85.32, 85.46, 17.89, 17.89, 680.63, 5.048, 5.048, 2495.93, 2491.73
2010-08-13, 1746.24, 3.013, 1.2824, 1.2846, 1.2933, 1.278, 323.07, 326.22, 321.47, 5274.0, 5208.8, 13.255, 174.49, 177.29, 4.296, 4.363, 65787.87, 66027.35, 65257.27, 2.261, 2.261, 6135.17, 6173.42, 1460.7, 1466.86, 1437.85, 1375.54, 1376.88, 1387.94, 1364.5, 3.1189999999999998, 3.1189999999999998, 3.1189999999999998, 5416.45, 5418.7, 5431.1, 1083.61, 1081.48, 1086.72, 3.2880000000000003, 2575.47, 2584.92, 2608.76, 2570.96, 1521.51, 1517.92, 1543.72, 1515.46, 2164.64, 2197.97, 2163.07, 152.705, 152.18, 154.625, 152.18, 2.7319999999999998, 2.753, 2.753, 2.753, 1113.73, 1134.59, 1112.58, 1.0424, 1.0419, 2.425, 2.425, 2.425, 65685.0, 25.8122, 25.2561, 77.31, 75.52, 32041.13, 32106.98, 31830.65, 9212.59, 9114.0, 4.77, 4.77, 4.77, 4.77, 6279.35, 6264.05, 10319.95, 10361.58, 10388.37, 10222.85, 175.55, 170.85, 1031.23, 1032.55, 1022.48, 1063.05, 1077.18, 1055.64, 0.8267, 0.82, 75.52, 1847.33, 1849.0, 1878.5, 1.2204, 1.2148, 616.98, 608.1, 607.5, 1214.8, 1215.5, 10259.7, 1.5642, 1.5562, 406.25, 394.75, 414.0, 394.75, 20539.4, 20613.0, 20695.0, 3034.24, 4.189, 4.189, 0.7127, 0.7161, 0.7066, 5091.89, 1.013, 1191.0, 1200.9, 1186.5, 1142.49, 1149.55, 1138.98, 11523.6, 11513.16, 11480.52, 13.7973, 13.8586, 14.1123, 6177.993333333334, 6236.543333333332, 861.6233333333333, 861.1366666666668, 864.8966666666665, 2.0717, 1.9975, 3.846, 3.846, 86.17, 85.13, 86.18, 18.053, 18.053, 692.38, 5.043, 5.043, 2505.9, 2489.3
2010-08-16, 1743.31, 2.984, 1.2752, 1.283, 1.2909, 1.275, 326.14, 326.51, 321.26, 5308.8, 5225.3, 13.166, 174.74, 175.72, 4.328, 4.342, 65963.88, 66589.9, 65921.43, 2.2769999999999997, 2.2769999999999997, 6110.41, 6168.71, 1447.75, 1463.56, 1439.91, 1371.46, 1375.54, 1386.52, 1366.02, 3.1260000000000003, 3.1260000000000003, 3.1260000000000003, 5452.1, 5420.65, 5476.5, 1079.25, 1082.22, 1086.25, 3.3, 2606.7, 2576.69, 2607.03, 2564.84, 1510.0, 1520.64, 1529.25, 1508.86, 2183.09, 2190.27, 2173.48, 152.315, 152.57, 153.415, 151.98, 2.722, 2.679, 2.679, 2.679, 1128.62, 1134.62, 1121.03, 1.0425, 1.0349, 2.394, 2.394, 2.394, 65800.0, 25.7144, 25.2819, 75.75, 75.01, 32099.75, 32154.22, 32025.63, 9253.46, 9204.0, 4.75, 4.75, 4.75, 4.75, 6294.34, 6319.19, 10303.15, 10320.33, 10381.86, 10254.18, 175.5, 176.0, 1036.45, 1040.37, 1021.94, 1057.06, 1069.72, 1055.86, 0.8261, 0.8170000000000001, 75.11, 1846.63, 1846.18, 1858.91, 1.217, 1.2149, 609.49, 614.6, 608.9, 1214.9, 1216.0, 10201.6, 1.5575, 1.557, 411.75, 406.0, 413.75, 406.0, 20473.15, 20648.0, 20655.0, 3025.74, 4.261, 4.261, 0.7122, 0.7184, 0.705, 5121.71, 1.023, 1187.05, 1191.75, 1181.05, 1147.65, 1153.485, 1143.425, 11528.25, 11505.17, 11491.07, 13.7345, 13.7993, 13.8513, 6168.016666666666, 6209.076666666668, 861.0866666666666, 859.5833333333335, 865.0033333333333, 2.0281, 1.9875, 3.87, 3.87, 86.22, 86.17, 86.38, 18.097, 18.1, 701.13, 5.03, 5.03, 2485.7, 2469.87
2010-08-17, 1755.03, 2.926, 1.2826, 1.2761, 1.2874, 1.2736, 324.5, 325.37, 320.19, 5304.8, 5226.5, 13.225, 174.19, 176.65, 4.228, 4.35, 66260.42, 66867.71, 66186.95, 2.193, 2.193, 6110.57, 6156.57, 1445.37, 1454.63, 1430.25, 1373.22, 1371.46, 1378.76, 1356.31, 3.033, 3.033, 3.033, 5418.3, 5452.1, 5465.25, 1079.38, 1077.49, 1082.62, 3.3, 2661.71, 2603.79, 2665.31, 2596.77, 1522.7, 1510.16, 1529.4, 1509.81, 2161.31, 2193.84, 2155.66, 152.725, 152.3, 154.415, 152.28, 2.6630000000000003, 2.573, 2.573, 2.573, 1128.84, 1146.99, 1123.69, 1.0437, 1.0368, 2.327, 2.327, 2.327, 65835.0, 25.8757, 25.307, 75.6, 74.86, 32119.88, 32135.55, 31785.06, 9196.67, 9124.0, 4.74, 4.74, 4.74, 4.74, 6285.66, 6300.63, 10302.01, 10303.07, 10354.39, 10193.26, 178.7, 175.0, 1046.09, 1042.05, 1033.25, 1066.27, 1069.08, 1054.92, 0.8229, 0.8175, 74.85, 1859.53, 1844.09, 1868.02, 1.2223, 1.2108, 615.1, 605.7, 603.1, 1224.5, 1225.4, 10143.7, 1.558, 1.5535, 407.25, 409.0, 417.5, 405.75, 20409.06, 20496.0, 20611.0, 3052.91, 4.206, 4.206, 0.7053, 0.7104, 0.6996, 5200.01, 0.978, 1187.25, 1200.35, 1185.25, 1152.81, 1157.42, 1147.87, 11552.76, 11527.7, 11493.62, 13.9071, 13.7288, 13.9824, 6158.04, 6181.61, 860.55, 858.03, 865.11, 2.0134, 1.9821, 3.865, 3.865, 85.18, 85.97, 85.98, 18.418, 18.37, 656.38, 4.985, 4.985, 2469.46, 2454.74
2010-08-18, 1761.99, 2.966, 1.2881, 1.2824, 1.2917, 1.2804, 324.36, 328.55, 323.9, 5355.3, 5273.3, 13.154000000000002, 174.48, 174.51, 4.2669999999999995, 4.322, 66701.89, 67665.64, 66701.89, 2.165, 2.165, 6206.4, 6215.35, 1445.94, 1467.34, 1443.8, 1391.47, 1373.22, 1394.65, 1373.22, 3.068, 3.068, 3.068, 5414.15, 5422.15, 5443.55, 1092.54, 1081.16, 1100.14, 3.342, 2671.89, 2663.18, 2677.57, 2654.01, 1515.07, 1521.84, 1523.41, 1507.87, 2197.09, 2225.08, 2193.42, 151.35, 152.67, 152.72, 151.15, 2.6860000000000004, 2.641, 2.641, 2.641, 1140.7, 1143.03, 1124.61, 1.0324, 1.0305, 2.3680000000000003, 2.3680000000000003, 2.3680000000000003, 67245.0, 25.5158, 25.1632, 75.06, 75.01, 32286.08, 32435.11, 32119.1, 9161.68, 9084.0, 4.74, 4.74, 4.74, 4.74, 6359.74, 6302.6, 10405.85, 10297.55, 10501.67, 10297.55, 175.5, 178.6, 1057.14, 1046.92, 1045.7, 1064.63, 1068.51, 1055.63, 0.8287, 0.818, 76.93, 1833.58, 1857.62, 1859.95, 1.2256, 1.216, 626.3, 621.6, 617.9, 1226.6, 1227.4, 10203.9, 1.5653, 1.5551, 414.75, 407.0, 416.5, 406.25, 20668.57, 20511.0, 20701.0, 3053.135, 4.105, 4.105, 0.7049, 0.7148, 0.7046, 5316.61, 0.956, 1182.1, 1185.3, 1174.9, 1158.55, 1168.99, 1157.4, 11728.64, 11677.33, 11552.63, 13.7503, 13.9046, 13.9461, 6161.76, 6169.95, 865.78, 862.18, 865.78, 2.0389, 1.9867, 3.822, 3.822, 85.62, 85.18, 85.68, 18.586, 18.586, 649.63, 4.945, 4.945, 2518.34, 2480.45
2010-08-19, 1779.64, 2.938, 1.2857, 1.2881, 1.2925, 1.2823, 327.06, 328.47, 325.1, 5331.3, 5294.8, 13.088, 173.16, 173.52, 4.239, 4.308, 67583.61, 67745.45, 67005.75, 2.19, 2.19, 6186.31, 6216.55, 1464.66, 1469.35, 1453.89, 1386.8, 1391.47, 1391.47, 1380.22, 3.031, 3.031, 3.031, 5479.15, 5416.25, 5487.95, 1094.16, 1092.08, 1099.77, 3.3489999999999998, 2666.3, 2674.5, 2687.76, 2654.41, 1509.6, 1514.22, 1517.47, 1504.96, 2205.3, 2228.9, 2196.11, 151.12, 151.31, 151.58, 150.54, 2.653, 2.638, 2.638, 2.638, 1126.22, 1130.73, 1119.83, 1.0288, 1.0271, 2.323, 2.323, 2.323, 67530.0, 25.4364, 25.0975, 75.45, 73.83, 32408.3, 32414.63, 32164.24, 9240.54, 9252.0, 4.73, 4.73, 4.73, 4.73, 6362.88, 6349.23, 10415.54, 10398.59, 10486.38, 10308.83, 175.15, 175.75, 1057.2, 1054.06, 1050.84, 1055.33, 1065.59, 1053.2, 0.8284, 0.8218, 76.47, 1832.09, 1831.62, 1842.18, 1.215, 1.2115, 628.04, 624.3, 618.7, 1229.7, 1231.6, 10250.9, 1.5575, 1.5497, 418.5, 414.0, 419.75, 409.0, 20536.77, 20538.0, 20651.0, 3053.36, 4.038, 4.038, 0.7120000000000001, 0.7194, 0.7104, 5432.13, 0.961, 1176.15, 1177.95, 1170.05, 1168.84, 1170.41, 1164.37, 11781.08, 11722.49, 11646.03, 13.7424, 13.7431, 13.7934, 6121.06, 6172.12, 880.02, 868.9, 880.02, 2.0327, 1.987, 3.748, 3.748, 85.46, 85.62, 85.62, 18.39, 18.48, 645.0, 4.955, 4.955, 2512.61, 2498.71
2010-08-20, 1775.54, 2.9219999999999997, 1.2821, 1.2855, 1.2903, 1.2771, 329.36, 330.27, 321.76, 5337.3, 5202.8, 13.084, 172.89, 173.45, 4.171, 4.375, 67640.83, 67712.83, 66823.59, 2.069, 2.069, 6075.13, 6229.46, 1458.36, 1471.43, 1445.72, 1375.11, 1386.79, 1400.89, 1374.48, 2.995, 2.995, 2.995, 5540.2, 5478.25, 5544.7, 1075.63, 1092.44, 1092.44, 3.377, 2687.98, 2669.43, 2701.93, 2659.3, 1504.06, 1509.06, 1512.9, 1496.95, 2204.8, 2211.73, 2168.74, 150.975, 151.09, 151.575, 150.5, 2.6180000000000003, 2.575, 2.575, 2.575, 1126.03, 1143.71, 1119.0, 1.04, 1.0243, 2.303, 2.303, 2.303, 68545.0, 25.4142, 25.1886, 75.27, 73.96, 32153.63, 32421.2, 31972.12, 9362.68, 9238.0, 4.62, 4.62, 4.62, 4.62, 6281.35, 6394.78, 10271.21, 10411.15, 10412.29, 10202.34, 177.3, 175.1, 1040.42, 1059.06, 1039.9, 1047.18, 1057.63, 1043.57, 0.8252, 0.8189, 75.3, 1829.53, 1831.09, 1838.09, 1.209, 1.2052, 610.96, 625.1, 608.7, 1233.8, 1237.6, 10225.6, 1.56, 1.5503, 414.25, 417.5, 423.0, 411.25, 20115.69, 20686.0, 20701.0, 3072.48, 4.061, 4.061, 0.7119, 0.7158, 0.7048, 5577.47, 0.9520000000000001, 1174.76, 1177.76, 1170.37, 1171.04, 1171.74, 1161.05, 11710.18, 11775.28, 11669.33, 13.7431, 13.7471, 13.8176, 6116.29, 6150.33, 891.23, 885.55, 892.89, 2.0419, 1.9897, 3.7739999999999996, 3.7739999999999996, 85.2, 85.46, 85.92, 18.317999999999998, 18.317999999999998, 661.0, 4.9, 4.9, 2474.08, 2474.08
