@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute FTSE_Now_x numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2012-12-18, 1993.09, 1.827, 1.79, 1.3165, 1.3192, 1.3144, 343.34, 5912.15, 11.134, 171.97, 172.04, 172.41, 171.67, 3.358, 59566.52, 59914.09, 0.687, 0.6709999999999999, 1500.89, 1487.44, 1469.53, 1458.44, 1.893, 5857.9, 5860.5, 5886.05, 1430.36, 1413.54, 1430.67, 1413.54, 3.6489999999999996, 3.658, 3.634, 2160.34, 2152.1, 2169.57, 1411.68, 1418.08, 1409.09, 2975.5, 3011.22, 138.31, 2.005, 1.983, 1.7730000000000001, 1168.81, 1171.63, 1173.71, 1166.23, 0.9867, 0.9883, 0.983, 1.37, 1.381, 60010.0, 60085.0, 59780.0, 19.7769, 19.5319, 87.2, 86.88, 86.48, 43338.33, 43049.93, 9895.68, 9903.35, 9826.3, 3.15, 3.14, 6897.1, 6897.76, 6879.61, 13235.39, 13135.17, 13244.33, 13134.63, 1098.33, 1094.8, 1131.6, 1128.28, 0.8144, 0.8109999999999999, 108.3, 108.5, 107.58, 1737.42, 823.78, 835.13, 510.87, 515.12, 515.51, 509.99, 1697.0, 1690.5, 8040.3, 8017.8, 8049.3, 7975.0, 1.6204, 1.6186, 1.6218, 1.6152, 724.0, 734.75, 721.25, 16004.73, 15941.63, 15816.6, 4326.06, 4294.38, 5.454, 0.845, 0.8475, 5503.51, 5522.84, 0.738, 0.728, 1089.12, 1072.5, 1074.4, 1211.65, 1224.2, 1225.04, 1205.18, 12281.35, 12281.33, 12296.86, 12.7429, 12.8332, 6851.16, 6873.73, 1366.01, 1357.74, 2.9563, 2.9874, 2.9555, 4.582, 84.48, 32.205999999999996, 32.29, 812.63, 814.63, 805.13, 3.332, 3.31, 2455.15, 2450.23
2012-12-20, 1999.5, 1.841, 1.8130000000000002, 1.3230000000000002, 1.3239, 1.3155, 343.6, 5935.9, 11.095999999999998, 172.17, 171.57, 172.29, 171.57, 3.418, 60460.73, 60538.73, 0.703, 0.6970000000000001, 1491.21, 1489.31, 1481.54, 1467.33, 1.9669999999999999, 5896.8, 5873.6, 5905.8, 1446.79, 1430.47, 1448.0, 1430.47, 3.636, 3.659, 3.63, 2162.46, 2155.86, 2183.71, 1418.66, 1420.49, 1408.38, 3020.82, 3056.65, 138.08, 2.025, 2.012, 1.821, 1174.67, 1168.01, 1175.83, 1165.29, 0.9835, 0.986, 0.9828, 1.4180000000000001, 1.393, 60998.0, 60370.0, 60165.0, 19.6311, 19.487, 87.93, 87.45, 87.21, 43825.97, 43209.69, 9848.87, 9967.24, 9848.87, 3.19, 3.17, 6912.09, 6918.94, 6904.24, 13350.96, 13236.61, 13365.86, 13232.58, 1105.63, 1103.1, 1129.82, 1127.76, 0.8121, 0.8115, 107.98, 108.98, 107.93, 1736.85, 835.06, 847.69, 513.63, 510.43, 514.81, 509.57, 1669.5, 1701.4, 8168.8, 8068.6, 8171.6, 8062.9, 1.6252, 1.6205, 1.6271, 1.6194, 720.0, 725.75, 715.25, 16155.14, 16075.47, 16022.2, 4329.02, 4273.85, 5.4220000000000015, 0.8446, 0.8453, 5507.79, 5501.38, 0.7559999999999999, 0.738, 1089.65, 1073.0, 1070.45, 1216.39, 1219.64, 1220.06, 1215.04, 12334.34, 12285.86, 12353.92, 12.7817, 12.8027, 6870.98, 6881.7, 1366.17, 1348.15, 2.9965, 2.9607, 2.9589, 4.535, 84.27, 31.595, 32.43, 813.38, 812.88, 801.63, 3.392, 3.352, 2473.81, 2471.55
2012-12-21, 1980.42, 1.8430000000000002, 1.814, 1.3244, 1.3297, 1.3189, 346.6, 5958.34, 11.103, 172.48, 172.03, 172.59, 172.0, 3.4619999999999997, 61276.12, 61276.12, 0.687, 0.682, 1517.39, 1503.46, 1488.22, 1468.9, 1.964, 5916.4, 5934.45, 5937.6, 1443.69, 1435.81, 1443.7, 1432.82, 3.525, 3.5780000000000003, 3.5180000000000002, 2168.35, 2156.19, 2174.82, 1423.09, 1428.78, 1413.65, 3050.3, 3053.53, 138.29, 2.01, 1.9809999999999999, 1.8, 1178.61, 1173.89, 1183.15, 1170.43, 0.9887, 0.9898, 0.9867, 1.42, 1.42, 61761.0, 61280.0, 61065.0, 19.708, 19.5505, 90.13, 89.69, 89.26, 43637.68, 43646.1, 10093.11, 10147.68, 10028.65, 3.2, 3.17, 6912.79, 6921.99, 6908.32, 13311.72, 13246.67, 13314.64, 13216.03, 1102.04, 1101.91, 1126.56, 1121.63, 0.8142, 0.8115, 110.1, 110.66, 109.7, 1741.57, 847.79, 852.5, 519.29, 517.4, 523.01, 517.4, 1644.9, 1667.9, 8264.2, 8226.7, 8297.9, 8216.8, 1.628, 1.6249, 1.6298, 1.624, 696.5, 705.0, 687.5, 16399.36, 16251.15, 16229.35, 4267.92, 4222.13, 5.3020000000000005, 0.8340000000000001, 0.8366, 5527.36, 5515.23, 0.7709999999999999, 0.778, 1084.36, 1074.6, 1072.3, 1220.74, 1220.37, 1222.7, 1217.41, 12388.71, 12376.0, 12403.13, 12.6984, 12.8157, 6877.423333333332, 6885.42, 1381.38, 1372.52, 3.0575, 3.03, 3.0242, 4.408, 84.45, 29.612, 31.01, 792.25, 806.75, 782.88, 3.375, 3.345, 2494.22, 2492.2
2012-12-24, 1981.82, 1.807, 1.7890000000000001, 1.3188, 1.3255, 1.3159, 344.12, 5939.99, 11.121, 172.74, 172.42, 172.81, 172.33, 3.451, 61007.03, 61270.79, 0.677, 0.655, 1528.81, 1507.99, 1477.44, 1470.25, 1.933, 5847.7, 5888.0, 5888.0, 1430.15, 1443.67, 1443.67, 1422.58, 3.555, 3.53, 3.529, 2153.31, 2169.57, 2190.4, 1418.62, 1424.38, 1414.8, 2998.6, 3022.19, 138.55, 1.976, 1.975, 1.77, 1174.31, 1178.35, 1179.67, 1171.2, 0.9879, 0.9956, 0.9872, 1.38, 1.3940000000000001, 61337.0, 60800.0, 60590.0, 19.6818, 19.4258, 88.66, 90.02, 87.96, 43621.62, 43637.62, 10145.58, 10175.06, 9924.42, 3.21, 3.17, 6889.54, 6916.26, 6868.24, 13190.84, 13309.95, 13309.95, 13122.53, 1101.6, 1097.98, 1119.69, 1117.13, 0.8133, 0.8113, 110.2, 110.28, 108.66, 1748.85, 852.47, 852.47, 517.68, 519.09, 520.55, 516.77, 1659.1, 1648.0, 8291.0, 8223.5, 8291.0, 8203.8, 1.6172, 1.6279, 1.6286, 1.6153, 702.0, 704.75, 696.75, 16333.95, 16274.91, 16211.97, 4276.9, 4235.32, 5.294, 0.8336, 0.8346, 5516.49, 5528.62, 0.765, 0.775, 1087.57, 1075.9, 1074.8, 1205.825, 1210.71, 1212.61, 1202.22, 12385.7, 12383.72, 12414.85, 12.7257, 12.837, 6883.866666666668, 6889.1399999999985, 1375.83, 1368.66, 3.0224, 3.0599, 3.0183, 4.4719999999999995, 84.44, 30.142, 29.95, 791.88, 792.38, 789.88, 3.33, 3.3, 2482.19, 2475.14
2012-12-26, 1982.25, 1.819, 1.8030000000000002, 1.3186, 1.3234, 1.3167, 344.52, 5954.18, 11.127, 172.21, 172.65, 172.83, 172.13, 3.346, 60983.41, 61296.48, 0.6609999999999999, 0.655, 1512.23, 1509.14, 1471.73, 1471.47, 1.9169999999999998, 5855.75, 5869.0, 5871.9, 1426.66, 1430.15, 1430.15, 1424.66, 3.534, 3.5589999999999997, 3.542, 2159.05, 2150.65, 2170.39, 1415.89, 1421.04, 1413.67, 3013.89, 3016.18, 138.43, 1.996, 1.996, 1.776, 1172.14, 1173.12, 1176.89, 1170.5, 0.9931, 0.9947, 0.9905, 1.3623333333333332, 1.392, 61360.5, 61045.0, 60867.5, 19.5834, 19.4567, 88.61, 88.6, 88.2, 43533.45, 43633.86, 10138.4, 10202.71, 10015.88, 3.2, 3.17, 6880.543333333332, 6903.266666666666, 6865.1066666666675, 13139.08, 13190.15, 13190.38, 13128.55, 1102.46, 1100.01, 1112.68, 1111.13, 0.8154, 0.8147, 109.02, 109.22, 108.13, 1737.31, 848.16, 848.16, 516.53, 517.17, 517.97, 516.01, 1658.6, 1657.7, 8299.5, 8261.6, 8304.3, 8256.0, 1.6124, 1.6172, 1.6208, 1.6101, 704.25, 707.25, 700.5, 16358.726666666667, 16305.453333333333, 16262.983333333335, 4276.0, 4240.32, 5.354, 0.8234, 0.8249, 5524.89, 5514.74, 0.777, 0.7725, 1082.11, 1073.5, 1075.9, 1190.91, 1201.05, 1202.52, 1187.03, 12370.8, 12379.33, 12400.02, 12.7432, 12.7574, 6890.31, 6892.86, 1375.82, 1369.02, 3.0022, 3.0329, 2.998, 4.4863333333333335, 84.94, 29.839000000000002, 30.085, 794.13, 794.63, 791.38, 3.352, 3.313, 2477.74, 2472.95
2012-12-27, 1987.35, 1.8075, 1.791, 1.3224, 1.3255, 1.317, 344.615, 5954.24, 11.102, 172.17, 172.12, 172.42, 172.01, 3.392, 60959.79, 61322.17, 0.6659999999999999, 0.6629999999999999, 1513.74, 1511.55, 1478.61, 1471.17, 1.919, 5905.6, 5864.95, 5917.3, 1419.83, 1426.66, 1429.42, 1416.43, 3.583, 3.5639999999999996, 3.5639999999999996, 2219.13, 2211.59, 2220.48, 1419.76, 1422.71, 1413.63, 3013.13, 3018.65, 138.39, 1.9975, 1.985, 1.749, 1175.54, 1171.53, 1178.02, 1170.38, 0.9922, 0.9953, 0.9904, 1.344666666666667, 1.39, 61384.0, 61290.0, 61145.0, 19.5858, 19.4842, 90.98, 88.62, 88.59, 43495.74, 43483.87, 10131.22, 10230.36, 10107.34, 3.25, 3.21, 6871.546666666667, 6890.2733333333335, 6861.973333333332, 13114.59, 13138.85, 13174.88, 13076.87, 1103.32, 1102.04, 1113.81, 1109.44, 0.8174, 0.8163, 109.15, 111.52, 109.0, 1730.0, 844.69, 845.98, 523.89, 516.01, 526.25, 515.87, 1659.8, 1654.5, 8290.2, 8249.05, 8324.849999999999, 8243.6, 1.6136, 1.6128, 1.6172, 1.6108, 693.25, 706.25, 692.25, 16383.503333333332, 16335.996666666668, 16313.996666666664, 4275.1, 4245.32, 5.3295, 0.8216, 0.8244, 5570.91, 5525.21, 0.789, 0.77, 1081.22, 1073.5, 1073.5, 1185.92, 1183.72, 1192.19, 1177.68, 12372.285, 12352.145, 12386.895, 12.6473, 12.6681, 6864.65, 6867.8, 1384.7, 1378.43, 3.0513, 3.018, 3.0042, 4.500666666666667, 85.7, 29.983, 30.18, 775.88, 794.13, 773.88, 3.338, 3.313, 2476.19, 2473.795
2012-12-28, 1997.05, 1.796, 1.7790000000000001, 1.3236, 1.3285, 1.3201, 344.71, 5954.3, 11.102, 171.99, 172.08, 172.17, 171.77, 3.3539999999999996, 60415.95, 61191.26, 0.6709999999999999, 0.6709999999999999, 1526.34, 1523.23, 1478.24, 1475.88, 1.906, 5870.1, 5930.2, 5930.8, 1418.1, 1419.83, 1422.8, 1401.8, 3.59, 3.5869999999999997, 3.582, 2205.9, 2223.65, 2234.72, 1419.9, 1424.1, 1414.82, 2989.87, 2993.66, 138.18, 1.999, 1.974, 1.734, 1174.39, 1174.47, 1178.82, 1169.94, 0.9943, 0.996, 0.9906, 1.327, 1.3880000000000001, 60829.0, 61395.0, 60610.0, 19.6242, 19.4697, 90.87, 91.0, 90.05, 43469.89, 43511.41, 10295.26, 10376.39, 10288.85, 3.23, 3.2, 6862.55, 6877.28, 6858.84, 13096.31, 13114.97, 13141.74, 12964.08, 1104.18, 1104.07, 1113.0, 1108.43, 0.8194, 0.8182, 110.78, 111.33, 110.1, 1731.18, 838.43, 839.74, 524.85, 523.52, 525.62, 521.34, 1662.6, 1656.2, 8280.9, 8236.5, 8345.4, 8231.2, 1.6099, 1.6139, 1.6204, 1.6066, 691.5, 695.5, 689.25, 16408.28, 16366.54, 16365.01, 4289.82, 4264.33, 5.305, 0.8197, 0.8226, 5589.02, 5547.705, 0.8029999999999999, 0.794, 1079.15, 1072.51, 1073.5, 1184.12, 1165.74, 1188.37, 1165.74, 12373.77, 12324.96, 12373.77, 12.5336, 12.557, 6863.1033333333335, 6892.27, 1398.8, 1384.24, 3.0723, 3.054, 3.0469, 4.515, 86.15, 30.184, 29.95, 776.88, 775.75, 764.63, 3.37, 3.313, 2474.64, 2474.64
2013-01-02, 2031.1, 1.77, 1.765, 1.3216, 1.3258, 1.3167, 342.0, 5925.37, 11.086, 171.32, 171.9, 172.43, 171.17, 3.469, 60952.08, 61066.34, 0.6659999999999999, 0.6659999999999999, 1535.05, 1520.79, 1474.72, 1472.58, 1.828, 5908.35, 5887.15, 5915.75, 1402.43, 1418.1, 1418.1, 1401.58, 3.5780000000000003, 3.5989999999999998, 3.575, 2233.25, 2207.91, 2234.87, 1411.58, 1424.04, 1404.98, 2965.12, 2985.47, 137.61, 1.986, 1.9680000000000002, 1.7009999999999998, 1169.25, 1173.52, 1178.88, 1161.99, 0.9951, 0.9972, 0.9937, 1.306, 1.324, 61287.0, 61000.0, 60790.0, 19.5602, 19.4354, 90.8, 91.15, 90.32, 43721.93, 43487.21, 10406.36, 10433.63, 10374.85, 3.19, 3.13, 6822.44, 6871.57, 6822.44, 12938.11, 13095.08, 13095.46, 12926.86, 1111.17, 1104.69, 1106.83, 1105.66, 0.8219, 0.8164, 111.24, 111.38, 109.83, 1725.72, 837.39, 838.36, 521.44, 524.29, 526.25, 515.87, 1654.9, 1664.0, 8131.0, 8276.6, 8308.7, 8103.9, 1.617, 1.6099, 1.6172, 1.6079, 694.0, 696.25, 688.75, 16273.38, 16449.75, 16273.38, 4324.93, 4289.4, 5.325, 0.8206, 0.8227, 5607.13, 5570.2, 0.802, 0.799, 1077.07, 1067.64, 1072.51, 1202.715, 1192.17, 1205.9499999999996, 1191.435, 12316.12, 12316.99, 12371.22, 12.4493, 12.6681, 6861.556666666666, 6916.74, 1402.86, 1391.85, 3.0448, 3.0799, 3.0334, 4.57, 86.63, 29.92, 30.2, 778.38, 777.0, 767.13, 3.338, 3.313, 2487.87, 2463.22
2013-01-03, 2019.41, 1.87, 1.798, 1.3186, 1.3302, 1.3157, 350.21, 6027.37, 11.050999999999998, 170.7, 171.08, 171.17, 170.63, 3.233, 62550.1, 62886.96, 0.672, 0.672, 1533.4360000000001, 1522.0279999999998, 1482.74, 1473.01, 1.9909999999999999, 5993.25, 5982.6, 6006.05, 1462.42, 1426.19, 1462.43, 1426.19, 3.7239999999999998, 3.64, 3.64, 2247.83, 2235.11, 2255.2833333333333, 1402.38, 1416.2, 1398.77, 3091.33, 3112.65, 137.13, 2.028, 2.01, 1.835, 1158.62, 1160.87, 1172.87, 1155.51, 0.993, 0.9944, 0.9833, 1.442, 1.3719999999999999, 63061.0, 63000.0, 62460.0, 19.6095, 19.4384, 93.12, 91.78, 91.56, 44304.17, 43703.98, 10472.406666666668, 10533.83, 10450.646666666667, 3.21, 3.18, 6921.45, 6923.365, 6896.62, 13412.55, 13104.3, 13412.71, 13104.3, 1122.46, 1116.62, 1116.36, 1102.79, 0.8126, 0.8101, 111.5, 112.9, 111.27, 1727.45, 849.33, 873.99, 519.99, 520.08, 523.39, 518.71, 1687.9, 1672.8, 8447.6, 8337.9, 8447.6, 8286.7, 1.6256, 1.6248, 1.6381, 1.6224, 690.75, 707.25, 687.75, 16893.39, 16583.43, 16573.07, 4364.66, 4316.42, 5.22, 0.8274, 0.8394, 5683.79, 5642.87, 0.8123333333333334, 0.7983333333333333, 1070.2, 1063.5, 1066.1, 1221.31, 1218.6, 1223.53, 1217.13, 12540.77, 12571.76, 12588.75, 12.2649, 12.2907, 6860.01, 6941.21, 1411.58, 1400.95, 3.0463, 3.0329, 3.0325, 4.437, 87.34, 30.951999999999998, 30.63, 758.88, 786.88, 752.63, 3.408, 3.322, 2508.17, 2502.72
2013-01-04, 2011.94, 1.926, 1.86, 1.3048, 1.3192, 1.3046, 350.74, 6047.34, 11.013, 170.65, 170.66, 170.92, 170.28, 3.198, 63312.46, 63472.55, 0.762, 0.735, 1531.8220000000001, 1523.266, 1490.76, 1473.44, 2.074, 6009.5, 6015.8, 6017.0, 1459.37, 1462.42, 1465.47, 1455.53, 3.701, 3.719, 3.679, 2262.41, 2262.31, 2275.6966666666667, 1387.43, 1404.3, 1386.83, 3108.49, 3118.18, 136.86, 2.081, 2.0669999999999997, 1.911, 1147.3, 1158.28, 1160.25, 1146.41, 0.9849, 0.9885, 0.9839, 1.474, 1.446, 63607.0, 62995.0, 62730.0, 19.6566, 19.4404, 92.92, 92.91, 92.49, 44370.64, 44304.21, 10538.453333333333, 10634.03, 10526.443333333333, 3.2, 3.1, 7020.46, 6975.16, 6970.8, 13391.36, 13413.01, 13430.6, 13358.3, 1127.61, 1126.1, 1112.26, 1111.42, 0.8112, 0.8083, 112.2, 112.42, 111.63, 1727.76, 873.83, 878.43, 519.67, 519.65, 522.84, 517.86, 1673.7, 1686.1, 8403.4, 8375.0, 8422.6, 8334.3, 1.6107, 1.6256, 1.6257, 1.609, 689.25, 694.75, 685.0, 16909.83, 16866.61, 16781.97, 4401.33, 4356.41, 5.069, 0.8338, 0.8353, 5730.45, 5685.07, 0.8226666666666667, 0.7976666666666667, 1078.4, 1063.2, 1063.55, 1210.62, 1216.79, 1217.45, 1207.13, 12470.44, 12539.14, 12540.58, 12.1826, 12.2507, 6908.243333333334, 6966.71, 1415.81, 1404.99, 3.0251, 3.042, 3.006, 4.29, 87.36, 30.671, 30.775, 754.25, 758.75, 750.25, 3.388, 3.3819999999999997, 2511.23, 2507.39
2013-01-07, 2011.25, 1.9369999999999998, 1.9269999999999998, 1.3069, 1.3091, 1.2999, 351.73, 6089.84, 10.998, 170.51, 170.6, 170.98, 170.45, 3.287, 62523.06, 63314.22, 0.858, 0.804, 1530.2079999999999, 1524.504, 1498.78, 1473.87, 2.1390000000000002, 6016.15, 6011.95, 6020.75, 1466.47, 1459.37, 1467.94, 1458.99, 3.679, 3.6839999999999997, 3.6710000000000003, 2276.99, 2289.51, 2296.11, 1388.7, 1390.62, 1382.62, 3100.88, 3108.44, 137.0, 2.164, 2.104, 1.903, 1149.28, 1146.9, 1151.02, 1143.13, 0.9879, 0.9924, 0.9847, 1.545, 1.505, 62792.0, 63510.0, 62770.0, 19.5823, 19.2735, 93.09, 92.86, 91.52, 44562.33, 44374.97, 10604.5, 10734.23, 10602.24, 3.16, 3.1, 7058.92, 7015.48, 7004.58, 13435.21, 13391.05, 13447.11, 13376.23, 1128.87, 1126.38, 1113.6, 1105.5, 0.8101, 0.8095, 111.72, 111.78, 110.38, 1712.31, 872.69, 880.47, 522.12, 519.37, 522.95, 518.62, 1648.1, 1647.0, 8435.8, 8411.7, 8447.0, 8386.7, 1.6071, 1.6105, 1.6109, 1.6008, 680.25, 692.25, 679.5, 16959.78, 16897.97, 16795.66, 4418.48, 4389.72, 5.0680000000000005, 0.828, 0.8323, 5747.71, 5731.72, 0.833, 0.797, 1075.86, 1062.39, 1063.2, 1208.6999999999996, 1215.345, 1215.955, 1206.27, 12540.81, 12435.12, 12540.81, 12.1884, 12.1933, 6956.4766666666665, 6992.21, 1416.67, 1399.97, 3.0177, 3.0225, 2.9809, 4.242, 88.4, 29.896, 29.435, 748.88, 754.38, 739.88, 3.45, 3.432, 2513.01, 2495.16
2013-01-08, 1997.94, 1.942, 1.922, 1.3117, 1.3121, 1.3018, 351.24, 6064.58, 10.99, 170.68, 170.47, 170.94, 170.16, 3.266, 61932.54, 62698.87, 0.804, 0.804, 1528.594, 1525.7420000000006, 1506.8, 1474.3, 2.1109999999999998, 5988.4, 6042.15, 6042.15, 1461.89, 1466.47, 1466.47, 1456.62, 3.6630000000000003, 3.685, 3.6430000000000002, 2285.36, 2271.66, 2293.32, 1394.12, 1394.88, 1383.64, 3089.17, 3102.35, 136.78, 2.1319999999999997, 2.0980000000000003, 1.901, 1153.39, 1149.13, 1154.41, 1144.53, 0.9867, 0.9888, 0.9851, 1.517, 1.5330000000000001, 62198.0, 62610.0, 61915.0, 19.4207, 19.2114, 93.19, 93.21, 92.42, 44625.93, 44572.67, 10743.69, 10743.69, 10589.7, 3.14, 3.1, 7049.3, 7062.4, 7049.2, 13384.29, 13436.13, 13436.13, 13343.32, 1136.91, 1130.13, 1116.32, 1111.51, 0.8135, 0.8103, 111.42, 111.69, 110.54, 1707.07, 876.34, 879.15, 524.47, 521.81, 525.3, 520.86, 1645.5, 1656.5, 8419.0, 8434.3, 8485.6, 8406.3, 1.6114, 1.6074, 1.6119, 1.6021, 685.5, 690.0, 678.0, 16895.66, 16992.99, 16873.44, 4427.65, 4387.49, 5.105, 0.8307, 0.8376, 5746.09, 5750.87, 0.8340000000000001, 0.8420000000000001, 1076.35, 1063.21, 1062.39, 1206.78, 1213.9, 1214.46, 1205.41, 12499.55, 12503.24, 12540.81, 12.052, 12.142, 7004.71, 7017.71, 1425.26, 1415.32, 3.0321, 3.0185, 3.0086, 4.283, 88.37, 30.031999999999996, 30.395, 752.25, 748.13, 743.63, 3.4530000000000003, 3.443, 2517.6, 2500.71
2013-01-09, 1991.81, 1.909, 1.902, 1.3083, 1.3142, 1.3058, 349.11, 6053.63, 10.987, 170.97, 170.63, 171.01, 170.52, 3.218, 61127.84, 62264.99, 0.821, 0.81, 1526.98, 1526.98, 1514.82, 1474.73, 2.092, 6001.7, 5983.45, 6007.05, 1457.15, 1461.89, 1461.89, 1451.64, 3.657, 3.662, 3.6519999999999997, 2276.07, 2284.65, 2289.14, 1392.49, 1397.01, 1387.21, 3098.46, 3103.39, 137.01, 2.1069999999999998, 2.094, 1.864, 1151.93, 1153.64, 1155.4, 1147.47, 0.9861, 0.9885, 0.9842, 1.489, 1.5030000000000001, 61363.0, 62210.0, 61305.0, 19.3641, 19.1911, 93.15, 93.32, 92.67, 44571.2, 44631.93, 10544.21, 10602.12, 10463.43, 3.1, 3.04, 7074.52, 7051.37, 7046.25, 13328.85, 13377.42, 13377.42, 13293.13, 1128.63, 1124.32, 1117.73, 1112.44, 0.8138, 0.8134, 111.42, 112.47, 111.12, 1712.75, 875.77, 876.32, 521.25, 524.27, 525.84, 520.82, 1661.5, 1647.7, 8453.0, 8388.2, 8493.5, 8374.7, 1.6056, 1.6116, 1.6130000000000002, 1.6029, 688.75, 694.5, 683.75, 16951.14, 16850.59, 16815.41, 4413.94, 4381.65, 5.122999999999998, 0.8370000000000001, 0.8381, 5751.93, 5746.28, 0.835, 0.84, 1078.05, 1064.15, 1063.16, 1203.97, 1202.62, 1209.36, 1201.29, 12504.81, 12490.37, 12504.81, 12.1066, 12.2239, 7014.9, 7055.94, 1421.62, 1408.08, 3.0585, 3.0401, 3.0323, 4.3610000000000015, 87.82, 30.415, 30.255, 750.88, 752.13, 749.63, 3.432, 3.4219999999999997, 2497.35, 2492.75
