@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2017-11-07, 2545.44, 1.9269999999999998, 1.956, 1.1609, 554.5, 8.2675, 8.2905, 8.2145, 167.47, 3.134, 73911.36, 73829.83, 1.8259999999999998, 1.8259999999999998, 13468.79, 13459.42, 13481.23, 1128.18, 1141.585, 1111.77, 2125.795, 2082.975000000001, 1.247, 1.236, 10451.8, 10431.75, 10490.45, 10413.75, 2591.13, 2593.38, 2585.66, 3.153, 3.1439999999999997, 3388.17, 3369.68, 3389.38, 1295.91, 1299.73, 6786.44, 6763.3, 6763.17, 143.01, 0.735, 0.7559999999999999, 2.318, 2.354, 2.315, 1115.62, 1116.63, 1.2784, 0.337, 0.36, 0.365, 0.331, 74861.0, 74800.0, 74275.0, 17.3438, 17.1798, 57.35, 55.97, 55.66, 48967.01, 48623.41, 48281.12, 22548.35, 22612.96, 22644.68, 2.549, 2.517, 23548.42, 23533.96, 125.55, 123.95, 1677.36, 1681.75, 855.94, 850.61, 0.8814, 0.8893, 64.27, 62.27, 64.44, 1.0437, 1.0428, 1497.96, 1494.74, 342.46, 342.55, 335.3, 1332.4, 1332.4, 1332.4, 10358.1, 10264.0, 1.3172, 348.0, 347.75, 6050.82, 6031.52, 6025.07, 1.463, 1.465, 1.4809999999999999, 1.454, 0.6904, 0.6875, 6620.8, 6625.85, 6602.72, 0.028999999999999998, 0.046, 0.026000000000000002, 874.43, 876.94, 1119.81, 1110.94, 1423.02, 1422.76, 16092.2, 16033.62, 9.7874, 9.7964, 9.7973, 6984.87, 6989.4, 6859.34, 1711.74, 1695.67, 1.9468, 1.8814, 114.0, 114.74, 113.7, 17.205, 17.225, 17.205, 431.0, 431.25, 427.5, 2.583, 2.593, 4124.2, 4101.52
2017-11-08, 2552.4, 1.893, 1.9369999999999998, 1.1609, 557.29, 8.228, 8.261000000000001, 8.213, 167.4, 3.1519999999999997, 74305.9, 72386.12, 1.8259999999999998, 1.8259999999999998, 13379.27, 13517.98, 13525.56, 1146.98, 1152.75, 1115.89, 2155.55, 2092.78, 1.265, 1.23, 10350.15, 10477.15, 10485.75, 10340.8, 2590.64, 2597.02, 2584.35, 3.115, 3.0789999999999997, 3413.57, 3389.47, 3415.15, 1292.05, 1294.79, 6767.78, 6785.44, 6750.35, 142.64, 0.6920000000000001, 0.746, 2.316, 2.34, 2.3040000000000003, 1113.93, 1115.62, 1.2821, 0.33, 0.348, 0.35700000000000004, 0.326, 72935.0, 74700.0, 72810.0, 17.2523, 17.0833, 57.2, 57.27, 56.83, 49004.52, 48946.13, 48879.49, 22937.6, 22518.75, 22953.18, 2.541, 2.5269999999999997, 23557.23, 23574.03, 124.7, 125.5, 1676.27, 1681.67, 851.65, 848.92, 0.88, 0.8838, 63.69, 64.12, 64.65, 1.047, 1.0406, 1479.09, 1476.72, 340.51, 343.08, 338.32, 1326.5, 1326.5, 1326.5, 10365.7, 10212.5, 1.3167, 347.75, 346.25, 6060.45, 6055.75, 6047.27, 1.4069999999999998, 1.462, 1.473, 1.403, 0.6945, 0.6891, 6602.17, 6603.9, 6587.19, 0.03, 0.02, 0.019, 875.96, 877.33, 1116.45, 1110.78, 1430.9, 1423.36, 16131.79, 16075.55, 9.77, 9.7869, 9.8047, 6933.46, 6984.87, 6770.37, 1712.75, 1711.29, 1.946, 1.9169, 113.7, 114.34, 113.69, 16.925, 16.925, 16.925, 427.0, 431.0, 424.25, 2.5989999999999998, 2.612, 4121.08, 4094.73
2017-11-09, 2550.57, 1.9240000000000002, 1.892, 1.1586, 555.18, 8.2435, 8.2615, 8.2275, 167.69, 3.175, 72467.63, 72467.63, 1.796, 1.796, 13382.42, 13404.58, 13419.77, 1150.36, 1156.11, 1137.58, 2178.42, 2144.98, 1.232, 1.196, 10303.15, 10361.95, 10384.25, 10285.5, 2594.38, 2595.47, 2585.02, 3.0989999999999998, 3.092, 3415.46, 3409.15, 3434.49, 1290.66, 1295.37, 6789.12, 6764.85, 6753.34, 142.735, 0.6890000000000001, 0.7070000000000001, 2.334, 2.336, 2.3040000000000003, 1114.2, 1113.93, 1.2782, 0.32899999999999996, 0.33299999999999996, 0.33799999999999997, 0.308, 74918.0, 73245.0, 73055.0, 17.1818, 17.1011, 56.81, 56.96, 56.41, 48835.69, 49001.94, 48806.56, 22913.82, 22849.91, 22922.8, 2.543, 2.533, 23563.36, 23542.6, 125.75, 125.05, 1670.24, 1672.76, 855.51, 850.88, 0.8841, 0.8865, 63.49, 63.69, 64.64, 1.0428, 1.0422, 1481.73, 1469.34, 342.36, 343.65, 340.3, 1334.9, 1334.9, 1334.9, 10236.2, 10155.4, 1.3116, 348.25, 345.75, 6049.38, 6052.99, 6033.55, 1.486, 1.412, 1.4909999999999999, 1.412, 0.6899, 0.6898, 6596.8, 6602.31, 6589.66, 0.024, 0.025, 0.023, 872.07, 876.53, 1116.6, 1112.08, 1422.39, 1417.72, 16105.35, 16071.3, 9.7858, 9.7697, 9.823, 6936.49, 6936.6, 6856.5, 1714.65, 1709.81, 1.9438, 1.9041, 114.0, 114.05, 113.39, 17.105999999999998, 17.105999999999998, 17.105999999999998, 426.5, 427.5, 419.0, 2.5839999999999996, 2.6060000000000003, 4087.79, 4063.37
2017-11-10, 2542.95, 1.9369999999999998, 1.92, 1.1596, 554.56, 8.244, 8.297, 8.234, 167.89, 3.2, 74363.02, 72795.37, 1.797, 1.797, 13182.56, 13378.96, 13402.05, 1161.38, 1161.38, 1147.22, 2183.61, 2156.48, 1.222, 1.218, 10308.95, 10358.65, 10368.45, 10266.95, 2584.62, 2586.5, 2566.33, 3.0860000000000003, 3.077, 3427.79, 3410.67, 3428.77, 1291.79, 1306.55, 6750.05, 6737.45, 6687.28, 142.89, 0.762, 0.77, 2.34, 2.345, 2.315, 1125.11, 1114.13, 1.2742, 0.374, 0.33299999999999996, 0.391, 0.325, 73324.0, 74695.0, 73175.0, 17.2577, 17.1394, 57.17, 56.85, 56.69, 48713.51, 48731.88, 48633.77, 22868.71, 22989.44, 23382.15, 2.537, 2.539, 23461.94, 23492.09, 126.4, 125.55, 1662.99, 1662.99, 858.9, 853.11, 0.8855, 0.8879, 63.93, 63.52, 64.25, 1.0454, 1.0412, 1475.02, 1463.49, 343.89, 344.91, 341.85, 1339.4, 1339.4, 1339.4, 10223.2, 10117.2, 1.3151, 341.5, 340.75, 6042.46, 6055.55, 6039.86, 1.537, 1.479, 1.5659999999999998, 1.4769999999999999, 0.6961, 0.6933, 6599.5, 6601.22, 6567.07, 0.03, 0.025, 0.024, 875.32, 884.9, 1121.23, 1112.69, 1423.68, 1398.18, 16082.09, 16030.78, 9.8564, 9.7847, 9.9144, 6954.38, 6960.28, 6882.81, 1703.03, 1702.14, 1.9527, 1.9136, 113.86, 114.08, 113.09, 16.93, 16.93, 16.93, 428.75, 432.25, 424.25, 2.613, 2.625, 4096.77, 4036.31
2017-11-13, 2530.35, 1.97, 1.9569999999999999, 1.1642, 549.66, 8.2805, 8.2885, 8.2545, 168.12, 3.213, 72932.44, 71919.66, 1.7380000000000002, 1.7380000000000002, 13127.47, 13206.35, 13216.97, 1156.74, 1164.76, 1154.82, 2190.56, 2166.68, 1.295, 1.2930000000000001, 10321.75, 10304.35, 10344.95, 10254.1, 2582.3, 2583.81, 2575.57, 3.0789999999999997, 3.063, 3432.67, 3423.18, 3438.79, 1302.2, 1308.81, 6750.94, 6736.39, 6727.35, 143.415, 0.784, 0.785, 2.4019999999999997, 2.405, 2.336, 1125.69, 1125.29, 1.2697, 0.41, 0.39899999999999997, 0.414, 0.385, 72574.0, 73200.0, 72300.0, 17.2385, 17.1558, 56.74, 57.02, 56.55, 48028.3, 48659.33, 47972.79, 22681.42, 22580.7, 22724.39, 2.5610000000000004, 2.542, 23422.21, 23432.71, 127.55, 126.05, 1643.26, 1646.15, 858.88, 856.8, 0.8843, 0.8878, 63.52, 63.8, 64.27, 1.0438, 1.0408, 1475.27, 1473.14, 341.98, 344.39, 341.19, 1327.1, 1329.6, 1329.6, 10138.6, 10075.8, 1.3191, 343.5, 341.0, 6021.83, 6044.28, 6020.45, 1.56, 1.557, 1.561, 1.5130000000000001, 0.6947, 0.6921, 6575.62, 6581.03, 6547.43, 0.04, 0.028999999999999998, 0.028999999999999998, 881.91, 884.86, 1121.63, 1115.89, 1422.315, 1403.565, 16039.26, 16006.25, 9.8733, 9.8571, 9.8892, 6957.950000000003, 6960.905, 6880.395, 1689.28, 1688.77, 1.9563, 1.9271, 113.47, 113.64, 113.2, 17.0, 17.0, 17.0, 431.75, 434.25, 427.25, 2.6180000000000003, 2.658, 4051.34, 4022.51
2017-11-14, 2526.64, 1.9595, 1.9695, 1.1666, 548.35, 8.272, 8.292, 8.256, 168.49, 3.167, 72166.53, 71775.76, 1.75, 1.75, 13074.42, 13150.78, 13163.94, 1148.79, 1167.73, 1148.72, 2191.71, 2167.63, 1.3330000000000002, 1.3019999999999998, 10224.95, 10322.0, 10334.15, 10216.25, 2584.84, 2587.66, 2574.48, 3.1260000000000003, 3.0860000000000003, 3447.84, 3435.18, 3449.16, 1307.55, 1308.34, 6757.6, 6727.39, 6723.43, 143.53, 0.787, 0.792, 2.407, 2.411, 2.37, 1124.05, 1124.32, 1.2743, 0.418, 0.405, 0.42100000000000004, 0.384, 73034.0, 72540.0, 72110.0, 17.2287, 17.0921, 56.76, 56.9, 56.3, 48002.43, 48013.1, 47662.38, 22380.99, 22607.56, 22607.92, 2.582, 2.603, 23439.7, 23367.47, 127.6, 127.5, 1634.68, 1634.88, 853.52, 852.62, 0.8894, 0.8924, 63.16, 63.68, 63.77, 1.0413, 1.0374, 1475.07, 1466.09, 341.49, 342.54, 339.34, 1332.5, 1332.5, 1332.5, 10124.0, 9984.2, 1.3116, 342.25, 341.5, 6021.46, 6020.75, 6016.99, 1.535, 1.56, 1.564, 1.526, 0.6929, 0.6894, 6548.03, 6552.59, 6511.55, 0.048, 0.044000000000000004, 0.044000000000000004, 883.68, 884.86, 1122.8, 1118.81, 1420.95, 1408.95, 16026.26, 15999.1, 9.856, 9.8742, 9.898, 6961.52, 6961.53, 6877.98, 1687.05, 1680.53, 1.9441, 1.9209, 113.52, 113.72, 113.25, 16.84, 17.01, 16.84, 423.75, 432.0, 422.5, 2.6289999999999996, 2.676, 4035.97, 3987.43
2017-11-15, 2518.25, 1.949, 1.982, 1.1667, 545.94, 8.2655, 8.2775, 8.2195, 167.81, 3.102, 72442.33, 70824.91, 1.7630000000000001, 1.7630000000000001, 13033.48, 13101.09, 13139.27, 1136.86, 1152.26, 1136.86, 2185.56, 2166.11, 1.3359999999999999, 1.307, 10186.6, 10223.4, 10248.0, 10175.55, 2578.87, 2579.66, 2566.56, 3.103, 3.045, 3429.55, 3446.55, 3450.49, 1306.7, 1317.3, 6737.87, 6733.87, 6709.27, 143.545, 0.7509999999999999, 0.797, 2.375, 2.414, 2.372, 1127.47, 1123.95, 1.2774, 0.39799999999999996, 0.41700000000000004, 0.431, 0.392, 71139.0, 73095.0, 71000.0, 17.139, 17.0211, 55.7, 56.72, 54.81, 47873.65, 47999.61, 47659.14, 22380.01, 22342.93, 22532.3, 2.61, 2.596, 23409.47, 23388.4, 127.05, 127.55, 1630.51, 1635.55, 851.3, 848.6, 0.8962, 0.8978, 62.21, 63.06, 63.17, 1.0382, 1.0358, 1471.26, 1465.38, 336.7, 342.01, 336.26, 1336.3, 1335.7, 1335.7, 10063.6, 9970.9, 1.3165, 337.5, 337.25, 5988.29, 6019.11, 5988.29, 1.534, 1.5430000000000001, 1.547, 1.4980000000000002, 0.6902, 0.6845, 6513.61, 6514.66, 6457.8, 0.051, 0.052000000000000005, 0.049, 879.52, 880.6, 1121.51, 1114.03, 1417.85, 1411.12, 15913.13, 15902.51, 9.8323, 9.856, 9.8702, 6979.28, 6983.13, 6942.25, 1702.63, 1684.82, 1.9346, 1.8824, 113.62, 113.92, 113.31, 16.905, 16.905, 16.905, 428.0, 429.5, 423.5, 2.659, 2.673, 4025.06, 3978.18
2017-11-16, 2534.79, 1.911, 1.935, 1.1797, 538.65, 8.2295, 8.2495, 8.1425, 166.5, 3.08, 71634.85500000001, 70826.145, 1.7269999999999999, 1.7269999999999999, 12976.37, 12963.09, 12996.12, 1116.53, 1130.97, 1116.47, 2162.41, 2131.75, 1.297, 1.261, 10118.05, 10171.95, 10175.45, 10094.0, 2564.62, 2572.84, 2557.45, 3.14, 3.14, 3402.52, 3416.21, 3423.75, 1316.03, 1317.6, 6706.21, 6700.68, 6667.31, 142.96, 0.735, 0.755, 2.326, 2.375, 2.319, 1118.79, 1127.47, 1.2792, 0.376, 0.38299999999999995, 0.389, 0.349, 71328.0, 71328.0, 71328.0, 17.0846, 16.8876, 55.33, 55.06, 54.88, 47690.8, 47853.83, 47471.13, 22028.32, 22250.98, 22305.24, 2.571, 2.594, 23271.28, 23334.59, 126.75, 127.15, 1628.48, 1628.48, 839.17, 836.58, 0.8952, 0.9016, 61.87, 61.55, 62.13, 1.0371, 1.0278, 1464.09, 1454.16, 333.71, 337.28, 332.65, 1330.8, 1330.8, 1330.8, 9920.6, 9889.4, 1.3171, 338.25, 337.0, 5972.31, 6001.92, 5972.31, 1.546, 1.5230000000000001, 1.5530000000000002, 1.5090000000000001, 0.6875, 0.6862, 6448.17, 6457.9, 6421.31, 0.043, 0.048, 0.04, 876.25, 877.09, 1117.51, 1102.16, 1408.5, 1397.65, 15878.48, 15829.44, 9.7957, 9.8323, 9.8785, 6912.35, 6981.81, 6901.75, 1690.26, 1688.65, 1.9144, 1.8855, 113.47, 113.5, 112.47, 16.94, 16.94, 16.94, 419.25, 428.25, 418.25, 2.603, 2.647, 3971.17, 3937.48
2017-11-17, 2533.99, 1.9709999999999999, 1.9280000000000002, 1.1792, 540.03, 8.17, 8.183, 8.08, 165.03, 3.053, 70827.38, 70827.38, 1.734, 1.734, 13047.22, 13024.39, 13071.94, 1126.52, 1128.93, 1109.72, 2147.83, 2112.2, 1.288, 1.2830000000000001, 10214.75, 10152.9, 10232.25, 10139.2, 2585.64, 2590.09, 2572.95, 3.057, 3.0410000000000004, 3399.25, 3393.19, 3409.65, 1303.72, 1305.79, 6793.29, 6742.34, 6742.34, 141.64, 0.727, 0.76, 2.375, 2.379, 2.322, 1103.69, 1118.54, 1.2785, 0.375, 0.375, 0.39799999999999996, 0.366, 73000.0, 71585.0, 71370.0, 16.9774, 16.7496, 55.14, 55.3, 54.93, 47747.69, 47736.59, 47711.52, 22351.12, 21975.23, 22392.13, 2.56, 2.557, 23458.36, 23365.34, 126.7, 126.55, 1627.16, 1636.96, 832.49, 830.25, 0.892, 0.8969, 61.36, 61.88, 62.15, 1.0296, 1.0273, 1486.88, 1464.97, 335.12, 335.56, 330.35, 1331.5, 1331.5, 1331.5, 10074.0, 10043.1, 1.3195, 336.5, 336.25, 6037.91, 5985.63, 5984.7, 1.5390000000000001, 1.5530000000000002, 1.568, 1.535, 0.6877, 0.6836, 6428.3, 6463.17, 6426.83, 0.044000000000000004, 0.042, 0.039, 866.26, 868.02, 1108.2, 1094.17, 1406.53, 1401.9, 15935.37, 15894.76, 9.704, 9.7957, 9.8179, 6913.46, 6919.02, 6850.9, 1691.25, 1691.17, 1.9167, 1.8946, 112.88, 113.34, 112.73, 16.95, 16.97, 16.95, 421.5, 424.5, 419.75, 2.593, 2.5989999999999998, 3997.07, 3965.23
2017-11-20, 2527.67, 1.939, 1.955, 1.1771, 539.72, 8.1015, 8.1345, 8.0865, 164.96, 3.097, 72512.14, 72389.59, 1.7280000000000002, 1.7280000000000002, 12993.73, 13051.71, 13089.72, 1132.45, 1135.7, 1124.14, 2139.43, 2127.95, 1.305, 1.295, 10283.6, 10324.55, 10343.6, 10268.05, 2578.85, 2583.96, 2577.62, 3.141, 3.141, 3382.91, 3392.68, 3403.29, 1291.49, 1298.15, 6782.79, 6794.45, 6777.43, 140.49, 0.7120000000000001, 0.745, 2.345, 2.377, 2.336, 1106.94, 1103.7, 1.2825, 0.36200000000000004, 0.375, 0.391, 0.359, 73713.0, 72795.0, 72670.0, 16.9918, 16.7464, 56.55, 55.25, 55.18, 47857.14, 47780.36, 47597.77, 22396.8, 22603.3, 22757.4, 2.57, 2.5780000000000003, 23358.24, 23433.77, 123.8, 126.15, 1633.66, 1633.94, 827.97, 825.25, 0.8927, 0.8956, 62.72, 61.41, 62.92, 1.0292, 1.0214, 1492.82, 1481.09, 335.95, 336.16, 333.35, 1350.1, 1350.1, 1350.1, 10074.4, 9998.7, 1.3214, 343.0, 336.5, 6051.73, 6052.51, 6049.96, 1.556, 1.541, 1.564, 1.525, 0.685, 0.6779999999999999, 6450.05, 6487.79, 6448.98, 0.036000000000000004, 0.051, 0.036000000000000004, 860.05, 863.53, 1100.41, 1093.45, 1405.35, 1402.765, 15998.57, 15960.8, 9.7633, 9.704, 9.7785, 6858.8449999999975, 6900.335, 6827.565, 1709.38, 1697.65, 1.9545, 1.9001, 113.05, 113.16, 111.94, 17.125, 17.305, 17.125, 427.75, 428.0, 421.5, 2.589, 2.654, 3987.81, 3939.23
2017-11-21, 2530.7, 1.955, 1.9380000000000002, 1.1789, 535.63, 8.0895, 8.1465, 8.0835, 165.1, 3.0469999999999997, 72975.555, 72914.28, 1.729, 1.699, 13058.66, 12932.81, 13085.17, 1128.72, 1138.77, 1124.89, 2139.91, 2123.76, 1.3, 1.2830000000000001, 10298.75, 10287.2, 10309.85, 10261.5, 2582.14, 2584.64, 2578.24, 3.088, 3.051, 3392.4, 3361.36, 3393.11, 1290.14, 1297.42, 6790.71, 6789.28, 6779.48, 140.115, 0.703, 0.7170000000000001, 2.3680000000000003, 2.372, 2.324, 1104.1, 1106.94, 1.2822, 0.36200000000000004, 0.353, 0.3720000000000001, 0.34600000000000003, 74250.0, 73560.0, 73452.5, 16.9547, 16.8202, 56.09, 56.69, 55.57, 48021.425, 47805.99000000001, 47674.25, 22261.76, 22279.98, 22410.24, 2.5469999999999997, 2.5660000000000003, 23430.33, 23370.71, 122.9, 122.5, 1617.7, 1626.02, 828.26, 825.2, 0.8864, 0.8927, 62.22, 62.8, 62.8, 1.0246, 1.0223, 1503.4, 1492.93, 336.79, 338.4, 335.72, 1329.4, 1343.9, 1345.3, 9999.7, 9981.3, 1.3235, 345.0, 341.5, 6053.28, 6066.75, 6053.28, 1.52, 1.551, 1.557, 1.516, 0.6801, 0.6792, 6486.95, 6487.34, 6465.56, 0.039, 0.034, 0.033, 857.08, 861.91, 1102.31, 1093.57, 1404.17, 1403.63, 16004.4, 15986.04, 9.741, 9.762, 9.8402, 6804.23, 6881.65, 6804.23, 1714.38, 1711.39, 1.95, 1.9056, 112.08, 112.72, 111.88, 16.827, 16.827, 16.827, 422.12, 427.25, 419.5, 2.555, 2.592, 3967.75, 3940.82
2017-11-22, 2540.51, 1.919, 1.9509999999999998, 1.1732, 539.5, 8.1055, 8.1265, 8.0395, 164.03, 3.017, 73438.97, 73438.97, 1.729, 1.729, 13167.54, 13042.94, 13209.01, 1147.61, 1147.61, 1131.73, 2155.82, 2132.5, 1.291, 1.251, 10326.9, 10329.25, 10358.7, 10315.05, 2599.03, 2601.19, 2589.17, 3.1239999999999997, 3.0860000000000003, 3410.5, 3382.36, 3419.8, 1287.04, 1291.46, 6862.48, 6820.55, 6820.02, 140.44, 0.665, 0.703, 2.358, 2.374, 2.335, 1100.55, 1104.05, 1.2838, 0.35200000000000004, 0.366, 0.368, 0.335, 74787.0, 74325.0, 74235.0, 16.9108, 16.7563, 56.83, 56.38, 56.32, 48185.71, 47831.62, 47750.73, 22416.48, 22456.79, 22563.25, 2.542, 2.549, 23590.83, 23500.15, 123.85, 123.15, 1623.54, 1639.92, 826.91, 821.98, 0.8865, 0.8888, 62.57, 62.1, 62.87, 1.0245, 1.0211, 1518.89, 1503.45, 334.83, 337.94, 333.4, 1336.5, 1336.5, 1336.5, 10017.4, 9989.3, 1.3239, 345.0, 342.75, 6031.86, 6062.23, 6008.69, 1.484, 1.4969999999999999, 1.505, 1.469, 0.6809999999999999, 0.6789, 6599.5, 6601.22, 6567.07, 0.031, 0.035, 0.03, 855.72, 858.98, 1100.81, 1087.95, 1410.73, 1407.83, 16076.65, 16035.62, 9.7037, 9.7415, 9.775, 6778.32, 6811.85, 6752.65, 1710.48, 1707.31, 1.9486, 1.92, 112.62, 112.72, 112.17, 16.93, 16.93, 16.93, 424.5, 428.75, 420.5, 2.56, 2.5980000000000003, 3983.73, 3953.62
2017-11-23, 2537.15, 1.9040000000000001, 1.915, 1.1738, 542.16, 8.062000000000001, 8.095, 8.023, 164.16, 2.968, 74611.04, 74241.62, 1.7469999999999999, 1.7469999999999999, 13015.04, 13171.36, 13191.96, 1159.11, 1159.21, 1148.73, 2168.01, 2151.3, 1.263, 1.263, 10342.3, 10350.8, 10368.7, 10309.55, 2597.08, 2600.94, 2595.23, 3.136, 3.135, 3430.46, 3417.33, 3442.18, 1280.89, 1285.56, 6867.36, 6869.53, 6859.28, 139.695, 0.68, 0.703, 2.3209999999999997, 2.375, 2.319, 1106.08, 1100.72, 1.2789, 0.35, 0.34, 0.38299999999999995, 0.336, 74826.0, 74970.0, 74525.0, 16.8777, 16.7257, 58.02, 57.12, 57.03, 48196.89, 48263.13, 47933.19, 22523.15, 22601.55, 22677.34, 2.541, 2.544, 23526.18, 23597.24, 124.55, 124.1, 1636.65, 1637.99, 827.41, 822.27, 0.8871, 0.8893, 63.32, 62.78, 63.43, 1.0265, 1.0215, 1516.76, 1516.76, 336.84, 337.36, 333.52, 1347.1, 1336.5, 1348.6, 10010.2, 10005.8, 1.3326, 345.25, 344.0, 6069.78, 6039.09, 6038.74, 1.4569999999999999, 1.466, 1.4980000000000002, 1.4509999999999998, 0.6829999999999999, 0.682, 6458.75, 6475.73, 6454.96, 0.024, 0.03, 0.022000000000000002, 853.92, 857.78, 1094.8, 1085.16, 1420.23, 1416.03, 16073.58, 16059.23, 9.7654, 9.7038, 9.7806, 6822.45, 6825.86, 6778.32, 1713.13, 1713.12, 1.9543, 1.9243, 112.45, 112.5, 111.14, 17.101, 17.101, 17.101, 422.25, 426.38, 421.0, 2.535, 2.572, 4002.09, 3969.19
