@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Now numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Low numeric

@data
2013-11-15, 2005.64, 2.5980000000000003, 2.545, 1.3419, 393.73, 6630.0, 6630.0, 9.217, 9.2795, 9.134, 174.94, 3.605, 53451.6, 1.9769999999999999, 1.9769999999999999, 1.964, 9151.35, 9101.29, 1434.44, 1406.92, 1439.31, 1490.89, 1466.82, 1466.82, 2.763, 2.7960000000000003, 2.806, 2.7560000000000002, 6056.15, 6101.65, 1790.62, 1782.75, 1791.53, 3.161, 3.17, 3.147, 2100.51, 2087.12, 1438.37, 1432.77, 3975.89, 3949.01, 137.83, 138.08, 137.47, 2.247, 2.269, 2.276, 2.239, 2.693, 2.718, 2.739, 2.6839999999999997, 1166.21, 1161.75, 1.0461, 1.0455, 1.0527, 1.0439, 1.702, 1.695, 52700.0, 52585.0, 16.9306, 16.9071, 16.8325, 92.51, 39765.92, 40393.78, 14665.75, 14665.75, 3.56, 3.51, 3.57, 3.5, 8304.97, 8312.1, 15806.22, 15798.74, 103.1, 104.45, 1284.46, 1289.46, 1281.84, 995.72, 0.8378, 0.8397, 108.96, 107.15, 1718.78, 1721.57, 1.1686, 1.1582, 1105.57, 458.48, 462.07, 1415.9, 9708.7, 9784.8, 1.6065, 1.5988, 426.5, 425.5, 18760.78, 18909.66, 18491.77, 4323.88, 4.065, 4.066, 0.8288, 0.823, 5816.82, 5832.76, 5816.04, 0.602, 0.601, 0.597, 1021.57, 1023.77, 1025.47, 1068.66, 1071.01, 1066.35, 1312.17, 13370.66, 13460.79, 13370.66, 10.6629, 8317.16, 8319.34, 8288.98, 1415.69, 1421.82, 1410.91, 2.9466, 4.067, 4.092, 100.02, 99.22, 20.76, 20.76, 20.75, 645.88, 652.88, 4.2139999999999995, 4.1530000000000005, 2882.15
2013-11-18, 2010.81, 2.593, 2.553, 1.3432, 394.62, 6666.13, 6665.45, 9.249, 9.2675, 9.128, 174.37, 3.66, 53879.32, 1.974, 1.974, 1.935, 9188.47, 9133.51, 1444.24, 1434.44, 1449.31, 1493.79, 1489.4, 1488.57, 2.7510000000000003, 2.766, 2.782, 2.745, 6122.575, 6149.225, 1798.18, 1790.66, 1798.22, 3.173, 3.182, 3.156, 2135.83, 2100.9, 1434.3, 1427.71, 3985.97, 3969.22, 137.065, 137.76, 136.99, 2.255, 2.25, 2.276, 2.241, 2.7030000000000003, 2.696, 2.7319999999999998, 2.6910000000000003, 1161.47, 1156.1, 1.044, 1.0465, 1.0486, 1.0433, 1.709, 1.7, 53312.5, 53222.5, 16.8752, 16.9208, 16.8032, 93.58, 40306.05, 41281.1, 15034.33, 14994.7, 3.58, 3.55, 3.59, 3.54, 8327.31, 8328.62, 15876.16, 15875.9, 102.8, 106.4, 1291.87, 1296.76, 1289.77, 995.89, 0.8372, 0.8376, 108.65, 107.69, 1715.87, 1717.28, 1.1687, 1.1595, 1109.72, 461.55, 461.97, 1416.9, 9695.9, 9749.3, 1.6122, 1.6048, 422.0, 421.5, 18687.19, 18797.59, 18562.37, 4322.08, 4.084, 4.084, 0.8272, 0.8264, 5829.29, 5837.3, 5809.5, 0.636, 0.609, 0.608, 1018.06, 1020.84, 1021.62, 1062.8, 1068.66, 1062.8, 1320.235, 13431.38, 13490.19, 13431.38, 10.5805, 8362.52, 8372.415, 8331.835, 1420.66, 1427.69, 1414.3, 2.9438, 4.098, 4.067, 100.19, 100.0, 20.717, 20.717, 20.717, 646.0, 648.38, 4.211, 4.154, 2869.1
2013-11-19, 2031.64, 2.577, 2.519, 1.3475, 394.28, 6693.44, 6671.63, 9.131, 9.15, 9.06, 173.1, 3.617, 54307.04, 1.965, 1.965, 1.965, 9253.68, 9140.51, 1462.98, 1444.24, 1463.52, 1510.61, 1494.53, 1494.53, 2.7239999999999998, 2.739, 2.7769999999999997, 2.719, 6189.0, 6196.8, 1791.53, 1798.82, 1802.33, 3.154, 3.18, 3.155, 2197.22, 2147.37, 1425.17, 1423.4, 3994.97, 3942.84, 136.13, 137.01, 136.02, 2.244, 2.253, 2.28, 2.237, 2.6660000000000004, 2.714, 2.721, 2.662, 1155.53, 1153.46, 1.0429, 1.0439, 1.0447, 1.0415, 1.6840000000000002, 1.68, 53925.0, 53860.0, 16.9063, 16.8654, 16.8344, 92.72, 40667.215, 41154.74, 15253.24, 15106.82, 3.58, 3.58, 3.6, 3.58, 8351.38, 8365.65, 15962.72, 15942.17, 105.85, 106.75, 1293.99, 1305.43, 1293.43, 989.55, 0.8383, 0.8371, 108.73, 107.53, 1712.51, 1713.97, 1.1746, 1.1659, 1105.22, 458.07, 466.58, 1400.0, 9783.1, 9853.6, 1.611, 1.6082, 412.0, 411.5, 19105.46, 18644.26, 18578.36, 4360.86, 4.0710000000000015, 4.0710000000000015, 0.8331, 0.8321, 5811.66, 5825.29, 5796.89, 0.635, 0.648, 0.632, 1011.88, 1017.28, 1018.49, 1055.29, 1062.8, 1055.04, 1328.3, 13482.63, 13512.47, 13441.4, 10.5242, 8407.88, 8425.49, 8374.69, 1423.96, 1430.37, 1422.39, 2.945, 4.067, 4.087, 100.0, 100.16, 20.4, 20.4, 20.4, 646.25, 649.63, 4.211, 4.143, 2865.36
2013-11-20, 2017.24, 2.568, 2.526, 1.3488, 395.0, 6723.46, 6677.85, 9.062, 9.1205, 9.06, 173.05, 3.556, 53032.91, 1.959, 1.9780000000000002, 1.9469999999999998, 9217.36, 9179.25, 1455.04, 1462.98, 1466.23, 1511.19, 1510.72, 1505.52, 2.7230000000000003, 2.73, 2.7439999999999998, 2.7039999999999997, 6203.35, 6212.4, 1787.87, 1790.79, 1795.51, 3.162, 3.1719999999999997, 3.159, 2193.12, 2198.32, 1428.84, 1423.11, 3960.44, 3923.47, 136.14, 136.07, 136.01, 2.27, 2.246, 2.281, 2.237, 2.7119999999999997, 2.6689999999999996, 2.716, 2.66, 1158.34, 1153.86, 1.0469, 1.0427, 1.0486, 1.0412, 1.72, 1.679, 54200.0, 52920.0, 16.9201, 16.8964, 16.8964, 92.43, 41028.38, 41028.38, 15096.63, 15020.33, 3.63, 3.56, 3.64, 3.56, 8300.12, 8329.84, 15974.06, 15943.78, 105.8, 106.4, 1299.34, 1301.17, 1296.41, 995.63, 0.8399, 0.8381, 108.63, 106.81, 1699.14, 1705.05, 1.1746, 1.1653, 1097.53, 465.92, 468.83, 1401.1, 9629.8, 9751.7, 1.6121, 1.6059, 417.75, 410.75, 18766.78, 19005.19, 18766.78, 4365.02, 4.092, 4.0760000000000005, 0.8333, 0.8306, 5829.56, 5838.06, 5809.15, 0.623, 0.636, 0.622, 1007.99, 1011.16, 1013.89, 1055.31, 1055.29, 1054.9, 1335.07, 13458.06, 13497.51, 13442.55, 10.5181, 8359.59, 8408.07, 8344.73, 1412.44, 1422.18, 1409.2, 2.9431, 4.074, 4.069, 100.15, 99.97, 20.28, 20.315, 20.255, 642.75, 651.13, 4.205, 4.183, 2849.87
2013-11-21, 1993.78, 2.645, 2.537, 1.3417, 394.06, 6698.01, 6661.7, 9.094, 9.1105, 9.05, 173.04, 3.674, 52860.465, 2.017, 2.017, 1.972, 9236.78, 9162.84, 1447.2, 1455.04, 1455.05, 1508.52, 1511.16, 1495.03, 2.739, 2.745, 2.773, 2.721, 6122.9, 6204.35, 1781.37, 1789.59, 1795.73, 3.162, 3.173, 3.1510000000000002, 2206.61, 2201.47, 1420.33, 1417.0, 3952.08, 3911.61, 136.335, 136.08, 136.01, 2.266, 2.287, 2.32, 2.255, 2.804, 2.707, 2.806, 2.685, 1153.49, 1148.88, 1.0454, 1.047, 1.0475, 1.0433, 1.722, 1.702, 53347.5, 52510.0, 16.8877, 16.9102, 16.8562, 92.73, 40641.31, 40946.84, 15176.35, 15069.98, 3.63, 3.64, 3.65, 3.61, 8281.21, 8315.36, 15971.2, 15865.37, 104.3, 107.65, 1296.68, 1298.28, 1289.67, 986.49, 0.8345, 0.8398, 108.38, 106.51, 1700.22, 1708.97, 1.1745, 1.1612, 1096.46, 464.29, 466.01, 1385.4, 9559.5, 9636.1, 1.6105, 1.6087, 417.0, 415.0, 18728.25, 18738.36, 18600.56, 4331.61, 4.098, 4.103, 0.8367, 0.8249, 5807.69, 5813.28, 5793.53, 0.618, 0.618, 0.614, 1010.98, 1007.51, 1012.72, 1056.83, 1055.41, 1054.95, 1337.35, 13442.77, 13459.95, 13387.29, 10.5207, 8337.32, 8359.71, 8332.48, 1404.81, 1420.93, 1401.5, 2.9595, 4.074, 4.085, 100.03, 100.12, 20.135, 20.135, 20.135, 650.0, 654.63, 4.28, 4.244, 2839.01
2013-11-22, 2006.23, 2.667, 2.615, 1.3399, 393.65, 6681.08, 6643.47, 9.055, 9.113, 9.022, 173.36, 3.702, 52688.02, 2.082, 2.095, 2.082, 9210.67, 9117.09, 1425.86, 1447.2, 1447.2, 1494.07, 1506.62, 1489.98, 2.813, 2.795, 2.87, 2.786, 5999.05, 6097.35, 1795.85, 1783.52, 1797.16, 3.197, 3.2, 3.18, 2205.77, 2197.01, 1431.96, 1418.37, 3970.91, 3936.82, 137.005, 136.26, 136.25, 2.296, 2.325, 2.335, 2.287, 2.7880000000000003, 2.8110000000000004, 2.839, 2.775, 1163.46, 1151.13, 1.0518, 1.0454, 1.0528, 1.0444, 1.7409999999999999, 1.74, 52495.0, 52100.0, 16.8752, 16.8762, 16.8265, 93.47, 40797.74, 41157.87, 15176.65, 15168.47, 3.68, 3.69, 3.7, 3.68, 8268.69, 8304.59, 15908.07, 15908.07, 107.7, 110.85, 1288.71, 1290.58, 1281.77, 980.77, 0.8322, 0.8342, 110.25, 107.62, 1701.03, 1720.81, 1.1643, 1.1509, 1103.38, 464.81, 468.54, 1369.1, 9599.3, 9614.5, 1.62, 1.6073, 423.0, 416.75, 18841.85, 18661.21, 18556.4, 4300.13, 4.1110000000000015, 4.133, 0.8270000000000001, 0.8171, 5793.71, 5824.94, 5793.53, 0.629, 0.615, 0.615, 1009.91, 1010.31, 1017.13, 1062.12, 1056.9, 1056.9, 1342.03, 13430.14, 13505.35, 13430.14, 10.4902, 8337.78, 8345.04, 8315.01, 1375.86, 1395.29, 1374.37, 3.0083, 4.095, 4.122, 101.16, 100.02, 19.928, 19.928, 19.928, 647.88, 653.38, 4.3210000000000015, 4.31, 2835.31
2013-11-25, 2015.98, 2.6289999999999996, 2.573, 1.3462, 394.58, 6681.33, 6661.04, 9.065, 9.088, 9.024, 173.91, 3.7680000000000002, 52800.74, 2.055, 2.059, 2.046, 9230.16, 9168.92, 1444.91, 1425.86, 1447.86, 1504.1, 1494.1, 1492.23, 2.7939999999999996, 2.82, 2.845, 2.793, 5995.45, 6049.6, 1804.76, 1797.21, 1804.84, 3.227, 3.2319999999999998, 3.219, 2196.38, 2206.47, 1439.15, 1427.44, 3991.66, 3973.0, 136.905, 136.92, 136.69, 2.279, 2.287, 2.302, 2.269, 2.7439999999999998, 2.784, 2.793, 2.7439999999999998, 1170.53, 1158.87, 1.0514, 1.0518, 1.057, 1.0511, 1.749, 1.734, 52500.0, 52140.0, 16.92, 16.8626, 16.8044, 94.05, 40998.81, 41253.24, 15513.45, 15307.44, 3.65, 3.66, 3.7, 3.65, 8250.43, 8342.53, 16008.71, 15976.27, 110.65, 111.85, 1292.37, 1297.87, 1290.45, 973.44, 0.8356, 0.8320000000000001, 111.4, 109.65, 1719.42, 1722.61, 1.1564, 1.1419, 1117.56, 460.26, 466.31, 1370.3, 9677.4, 9701.8, 1.6226, 1.6178, 422.25, 420.5, 18822.31, 18857.14, 18720.67, 4303.53, 4.114, 4.102, 0.8203, 0.8123, 5802.47, 5807.93, 5792.72, 0.636, 0.643, 0.629, 1009.5, 1009.13, 1010.74, 1061.44, 1061.95, 1060.2, 1349.27, 13475.33, 13517.02, 13469.21, 10.4655, 8342.235, 8370.175, 8327.445, 1359.07, 1377.43, 1354.96, 3.0508, 4.086, 4.082, 101.28, 101.15, 19.855999999999998, 19.855999999999998, 19.855999999999998, 649.38, 653.63, 4.359, 4.31, 2827.54
2013-11-26, 2022.64, 2.608, 2.552, 1.3491, 397.13, 6674.3, 6674.3, 9.056, 9.0775, 9.012, 173.6, 3.7889999999999997, 52263.51, 2.0909999999999997, 2.0909999999999997, 2.055, 9323.44, 9252.73, 1433.55, 1444.91, 1452.85, 1502.41, 1504.21, 1501.63, 2.773, 2.799, 2.803, 2.766, 6115.35, 6123.5, 1802.48, 1806.33, 1808.1, 3.239, 3.245, 3.225, 2186.12, 2186.06, 1432.91, 1429.29, 4007.09, 3987.16, 136.74, 136.85, 136.45, 2.265, 2.285, 2.286, 2.248, 2.73, 2.755, 2.77, 2.728, 1162.61, 1159.91, 1.0545, 1.0518, 1.0585, 1.0511, 1.7269999999999999, 1.719, 52975.0, 52200.0, 16.9593, 16.8943, 16.8608, 93.08, 41203.38, 41280.79, 15504.78, 15469.87, 3.62, 3.64, 3.65, 3.61, 8304.05, 8323.66, 16072.09, 16055.46, 107.7, 108.4, 1301.35, 1306.13, 1301.22, 971.12, 0.8367, 0.8351, 111.66, 108.05, 1721.56, 1724.62, 1.1487, 1.1421, 1123.1, 465.01, 466.46, 1366.8, 9689.1, 9753.9, 1.6156, 1.6134, 424.75, 422.25, 18784.3, 18922.49, 18699.78, 4316.73, 4.1530000000000005, 4.114, 0.818, 0.8164, 5793.02, 5806.84, 5775.67, 0.643, 0.626, 0.626, 1005.38, 1008.55, 1012.6, 1060.12, 1060.78, 1058.68, 1356.51, 13478.37, 13507.27, 13460.92, 10.3979, 8346.69, 8395.31, 8339.88, 1352.86, 1359.9, 1345.02, 3.053, 4.087, 4.087, 101.68, 101.25, 19.88, 19.88, 19.88, 658.63, 662.38, 4.291, 4.279, 2851.54
2013-11-27, 2028.81, 2.5610000000000004, 2.508, 1.3514, 394.11, 6694.62, 6636.22, 9.012, 9.0385, 8.976, 173.71, 3.818, 51446.91, 2.063, 2.063, 2.057, 9316.62, 9287.3, 1416.43, 1433.55, 1444.51, 1484.37, 1502.89, 1480.41, 2.7310000000000003, 2.775, 2.7760000000000002, 2.728, 6059.1, 6112.7, 1802.75, 1802.87, 1808.42, 3.2289999999999996, 3.241, 3.221, 2183.07, 2184.33, 1439.34, 1431.5, 4026.99, 3989.49, 136.8, 136.64, 136.53, 2.235, 2.2569999999999997, 2.269, 2.229, 2.71, 2.719, 2.734, 2.694, 1169.84, 1161.06, 1.0541, 1.0545, 1.056, 1.052, 1.6909999999999998, 1.6880000000000002, 52100.0, 51390.0, 16.9656, 16.9442, 16.9157, 93.43, 40949.35, 41044.93, 15501.95, 15460.97, 3.62, 3.62, 3.64, 3.61, 8238.92, 8297.71, 16070.93, 16070.93, 108.1, 109.05, 1304.97, 1308.13, 1304.07, 968.1, 0.8370000000000001, 0.8365, 111.49, 110.41, 1711.17, 1720.38, 1.1509, 1.139, 1124.98, 463.81, 465.04, 1366.1, 9714.6, 9743.2, 1.6216, 1.614, 418.5, 415.75, 18774.27, 18774.57, 18618.18, 4235.26, 4.165, 4.157, 0.8204, 0.8151, 5775.96, 5787.98, 5748.01, 0.623, 0.64, 0.622, 1006.05, 1004.6, 1009.03, 1060.52, 1059.8, 1058.95, 1351.25, 13472.11, 13472.11, 13348.83, 10.4113, 8298.46, 8355.83, 8285.61, 1358.69, 1367.02, 1345.19, 3.0548, 4.063, 4.083, 101.3, 101.67, 19.93, 19.93, 19.93, 659.0, 660.63, 4.2410000000000005, 4.226, 2850.76
2013-11-28, 2045.77, 2.565, 2.5180000000000002, 1.3557, 394.48, 6636.22, 6635.71, 9.005, 9.022, 8.907, 173.89, 3.895, 51861.21, 2.064, 2.064, 2.064, 9363.48, 9295.56, 1404.31, 1416.43, 1425.49, 1475.42, 1484.6, 1473.23, 2.7569999999999997, 2.737, 2.762, 2.725, 6057.1, 6074.0, 1807.23, 1803.48, 1808.27, 3.2, 3.2289999999999996, 3.1860000000000004, 2201.07, 2181.73, 1440.8, 1437.21, 4045.81, 4023.65, 136.86, 136.74, 136.67, 2.245, 2.246, 2.255, 2.234, 2.739, 2.714, 2.77, 2.708, 1169.01, 1166.46, 1.0595, 1.0541, 1.0603, 1.0528, 1.705, 1.689, 51610.0, 51610.0, 17.0724, 16.953, 16.9466, 91.77, 40998.59, 41874.27, 15414.52, 15414.52, 3.63, 3.61, 3.63, 3.61, 8245.68, 8271.61, 16073.37, 16057.34, 108.95, 109.0, 1305.57, 1311.47, 1305.22, 963.38, 0.8337, 0.8367, 111.65, 110.51, 1718.69, 1732.91, 1.1456, 1.1367, 1134.13, 461.84, 462.65, 1364.2, 9808.4, 9828.1, 1.6288, 1.6197, 417.25, 416.25, 18924.79, 18815.42, 18793.05, 4220.05, 4.152, 4.159, 0.8193, 0.8113, 5748.2, 5756.16, 5740.29, 0.604, 0.621, 0.603, 1001.47, 1005.47, 1007.64, 1061.05, 1060.05, 1059.65, 1350.7, 13349.6, 13389.12, 13349.6, 10.3776, 8300.65, 8316.69, 8273.11, 1373.11, 1373.7, 1354.6, 3.057, 4.062, 4.063, 102.17, 101.26, 19.815, 20.08, 19.585, 656.63, 666.88, 4.2010000000000005, 4.199, 2857.55
2013-11-29, 2044.87, 2.573, 2.533, 1.3563, 396.3, 6649.47, 6642.57, 8.942, 8.977, 8.807, 174.03, 3.928, 51846.83, 2.08, 2.099, 2.08, 9399.63, 9358.77, 1406.51, 1404.31, 1414.14, 1479.46, 1475.16, 1475.16, 2.7439999999999998, 2.7689999999999997, 2.7969999999999997, 2.74, 6091.85, 6112.95, 1806.52, 1806.085, 1810.91, 3.2155000000000005, 3.242, 3.1950000000000003, 2219.37, 2204.38, 1444.09, 1439.64, 4057.755, 4039.55, 136.91, 136.83, 136.77, 2.237, 2.246, 2.283, 2.2319999999999998, 2.748, 2.737, 2.75, 2.737, 1172.17, 1167.36, 1.0581, 1.0596, 1.06, 1.0568, 1.7, 1.695, 52215.0, 51740.0, 17.0419, 17.1042, 16.9566, 92.08, 41873.14, 42193.62, 15622.19, 15605.73, 3.64, 3.65, 3.65, 3.63, 8257.61, 8266.79, 16089.265, 16065.74, 108.475, 109.4, 1310.71, 1316.3, 1310.71, 965.98, 0.8325, 0.8336, 111.55, 110.61, 1727.78, 1736.08, 1.1484, 1.1379, 1138.325, 455.13, 459.05, 1243.8, 9859.8, 9892.9, 1.6342, 1.6278, 416.25, 414.625, 19099.36, 18932.81, 18918.11, 4202.92, 4.152, 4.146, 0.8148, 0.8111, 5744.29, 5764.34, 5735.08, 0.607, 0.61, 0.602, 1003.07, 1001.04, 1005.76, 1061.4, 1063.65, 1060.75, 1353.64, 13362.06, 13400.77, 13362.06, 10.3589, 8325.28, 8354.47, 8300.65, 1359.45, 1379.01, 1356.91, 3.0511, 4.042, 4.065, 102.32, 102.13, 19.703, 19.807000000000002, 19.653, 662.565, 668.755, 4.26, 4.224, 2862.18
2013-12-02, 2030.78, 2.568, 2.532, 1.3579, 395.9, 6654.47, 6648.53, 8.806000000000003, 8.852, 8.795, 173.52, 3.9539999999999997, 52482.49, 2.156, 2.156, 2.156, 9424.62, 9376.58, 1402.93, 1406.51, 1412.58, 1479.35, 1480.08, 1467.32, 2.77, 2.7489999999999997, 2.79, 2.738, 6176.1, 6182.5, 1805.81, 1808.69, 1813.55, 3.2310000000000003, 3.255, 3.2039999999999997, 2220.5, 2221.62, 1438.16, 1436.23, 4069.7, 4055.45, 136.495, 136.84, 136.42, 2.231, 2.235, 2.253, 2.215, 2.7460000000000004, 2.7460000000000004, 2.7680000000000002, 2.736, 1167.68, 1165.45, 1.0615, 1.058, 1.063, 1.0557, 1.69, 1.683, 51955.0, 51955.0, 16.9587, 17.0229, 16.8868, 92.06, 42160.96, 42575.62, 15661.43, 15507.17, 3.67, 3.64, 3.69, 3.63, 8264.2, 8284.92, 16105.16, 16074.14, 108.0, 109.8, 1312.08, 1314.85, 1307.71, 964.19, 0.8303, 0.8322, 111.5, 109.62, 1734.02, 1735.45, 1.1465, 1.1366, 1142.52, 457.54, 458.06, 1377.2, 9837.6, 9923.3, 1.6368, 1.6315, 415.25, 413.0, 19021.48, 19091.3, 19021.48, 4218.54, 4.127, 4.135, 0.8115, 0.8081, 5751.88, 5775.09, 5751.88, 0.612, 0.601, 0.601, 996.86, 1002.41, 1003.26, 1058.21, 1060.65, 1058.21, 1366.585, 13371.75, 13496.68, 13371.75, 10.3169, 8329.795, 8344.654999999999, 8293.46, 1371.13, 1371.34, 1352.65, 3.071, 4.051, 4.032, 102.44, 102.3, 19.66, 20.05, 19.6, 668.5, 670.63, 4.239, 4.225, 2863.43
2013-12-03, 2009.36, 2.636, 2.556, 1.3525, 395.46, 6650.57, 6595.2, 8.837, 9.034, 8.823, 173.33, 3.988, 51244.87, 2.184, 2.184, 2.176, 9424.83, 9384.12, 1398.74, 1402.93, 1414.17, 1473.26, 1479.32, 1472.73, 2.843, 2.795, 2.86, 2.795, 6217.85, 6228.7, 1800.9, 1806.55, 1810.02, 3.217, 3.242, 3.2039999999999997, 2207.37, 2203.12, 1433.37, 1430.38, 4068.49, 4040.88, 136.545, 136.43, 136.24, 2.247, 2.227, 2.261, 2.222, 2.7969999999999997, 2.753, 2.81, 2.752, 1164.91, 1160.61, 1.0644, 1.0615, 1.0656, 1.0604, 1.739, 1.6969999999999998, 51880.0, 51070.0, 16.9836, 16.9488, 16.9254, 92.56, 42493.56, 42665.37, 15659.74, 15579.54, 3.72, 3.69, 3.73, 3.69, 8257.32, 8287.39, 16087.12, 15986.23, 109.8, 110.5, 1307.75, 1309.09, 1301.11, 963.76, 0.8279, 0.8303, 112.34, 109.28, 1730.6, 1740.8, 1.1493, 1.1407, 1127.72, 452.71, 453.66, 1350.6, 9745.5, 9852.7, 1.6357, 1.6343, 416.5, 410.0, 18732.56, 19010.73, 18732.56, 4265.6, 4.16, 4.127, 0.8123, 0.8121, 5779.66, 5795.39, 5763.47, 0.617, 0.6, 0.6, 994.41, 996.48, 1005.7, 1058.5, 1058.26, 1056.8, 1379.53, 13395.4, 13459.04, 13389.47, 10.2559, 8334.31, 8334.84, 8286.27, 1374.26, 1374.46, 1351.67, 3.0869, 4.08, 4.053, 102.95, 102.42, 19.91, 19.91, 19.06, 668.88, 674.63, 4.296, 4.238, 2854.33
