@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute OMXS_Low numeric
@attribute Russell_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2018-01-12, 2496.42, 558.89, 561.33, 561.33, 557.83, 7762.94, 7748.51, 7768.96, 7734.64, 79365.44, 78200.75, 79365.44, 78200.75, 13202.9, 13281.2, 13298.65, 13151.84, 1282.1, 1286.27, 79790.0, 78605.0, 79845.0, 78540.0, 48799.39, 48840.16, 49026.05, 48408.75, 1620.52, 1560.22, 16286.94, 16276.23, 16301.42, 16244.87, 4164.58, 4142.46
2018-01-15, 2503.73, 561.1, 559.99, 561.1, 557.93, 7778.64, 7762.94, 7792.56, 7752.63, 79349.12, 79365.44, 79440.47, 78861.38, 13245.03, 13241.28, 13265.14, 13168.01, 1291.82, 1293.52, 79714.0, 79400.0, 79900.0, 79210.0, 49135.91, 48764.91, 49429.03, 48521.61, 1621.24, 1587.12, 16308.18, 16296.12, 16323.46, 16278.11, 4166.0, 4150.3
2018-01-16, 2521.74, 561.06, 561.5, 562.23, 559.86, 7769.14, 7778.64, 7783.61, 7763.43, 79752.37, 79349.12, 79846.66, 79349.12, 13200.51, 13244.37, 13250.37, 13173.71, 1304.09, 1308.04, 80191.0, 79885.0, 80285.0, 79690.0, 49387.28, 49183.59, 49455.31, 49121.85, 1622.93, 1578.935, 16371.81, 16321.79, 16384.52, 16313.45, 4172.88, 4151.09
2018-01-17, 2515.43, 561.18, 561.7, 562.7, 560.26, 7755.93, 7769.14, 7791.83, 7740.55, 79831.76, 79750.74, 80246.33, 79667.72, 13246.33, 13228.6, 13351.09, 13196.56, 1305.32, 1308.63, 80161.0, 80470.0, 80645.0, 79985.0, 49491.72, 49292.38, 49612.22, 49290.12, 1620.46, 1570.75, 16298.88, 16368.64, 16373.27, 16270.94, 4179.08, 4152.88
2018-01-18, 2515.81, 563.28, 561.72, 564.09, 561.33, 7725.43, 7755.93, 7755.93, 7711.11, 81189.16, 79831.63, 81189.47, 79827.85, 13183.96, 13200.92, 13251.44, 13137.51, 1300.75, 1311.04, 81586.0, 80115.0, 81640.0, 80045.0, 49732.3, 49499.23, 49804.96, 49450.85, 1614.46, 1573.73, 16326.7, 16320.79, 16358.24, 16277.59, 4159.93, 4141.36
2018-01-19, 2520.26, 566.49, 565.88, 566.49, 564.15, 7700.96, 7725.43, 7739.54, 7683.71, 80962.65, 81185.02, 81367.38, 80498.49, 13281.43, 13250.25, 13293.29, 13201.34, 1310.37, 1312.58, 81218.0, 81370.0, 81715.0, 80785.0, 49911.97, 49681.18, 49958.33, 49620.16, 1619.88, 1576.41, 16284.47, 16339.82, 16344.05, 16270.64, 4161.44, 4126.92
2018-01-22, 2502.11, 569.3, 565.67, 570.27, 565.54, 7730.79, 7700.96, 7731.82, 7694.66, 81219.5, 80964.73, 81429.06, 80853.76, 13434.45, 13297.74, 13445.47, 13294.81, 1304.85, 1311.66, 81597.0, 81400.0, 81790.0, 81140.0, 49695.56, 49883.64, 49987.73, 49660.01, 1623.63, 1575.32, 16353.46, 16311.31, 16364.27, 16288.43, 4164.23, 4122.68
2018-01-23, 2536.6, 570.82, 569.08, 570.9, 568.86, 7715.44, 7730.79, 7739.35, 7703.67, 81675.42, 81219.5, 81675.42, 80922.85, 13463.69, 13435.14, 13470.05, 13410.96, 1311.3, 1313.67, 81908.0, 81400.0, 81985.0, 81165.0, 49974.48, 49711.51, 50034.5, 49709.2, 1628.7, 1595.55, 16347.98, 16348.9, 16360.49, 16303.39, 4183.63, 4151.88
2018-01-24, 2538.0, 570.6, 572.75, 572.81, 569.26, 7731.83, 7715.44, 7745.22, 7710.03, 80678.35, 81676.09, 81676.09, 80523.84, 13559.6, 13577.14, 13596.89, 13517.81, 1320.78, 1322.93, 80930.0, 81890.0, 81970.0, 80750.0, 50260.25, 50030.56, 50306.88, 49884.91, 1636.77, 1599.21, 16357.55, 16341.98, 16383.78, 16252.41, 4188.95, 4149.27
2018-01-25, 2562.23, 566.04, 570.04, 570.44, 566.04, 7643.43, 7731.83, 7731.98, 7643.43, 83680.0, 80678.81, 83680.0, 80678.81, 13414.74, 13572.71, 13576.84, 13414.74, 1321.42, 1324.49, 83975.0, 81020.0, 84170.0, 81020.0, 50746.93, 50178.18, 50879.61, 50145.41, 1629.98, 1595.94, 16284.21, 16360.77, 16365.02, 16238.35, 4160.12, 4139.45
2018-01-26, 2574.76, 565.07, 564.8, 569.21, 563.35, 7615.84, 7643.43, 7662.35, 7608.53, 84605.42, 82179.525, 84605.42, 82179.525, 13298.36, 13374.38, 13443.36, 13222.47, 1321.54, 1328.47, 84040.0, 84040.0, 84040.0, 84040.0, 50777.9, 50821.83, 51100.03, 50625.56, 1600.89, 1594.42, 16204.01, 16309.41, 16315.11, 16194.33, 4155.98, 4128.05
2018-01-29, 2598.19, 566.79, 565.0, 567.7, 564.4, 7665.54, 7615.84, 7667.4, 7615.84, 85530.84, 83680.24, 85530.84, 83680.24, 13340.17, 13297.51, 13348.69, 13268.31, 1322.42, 1328.72, 85769.0, 84560.0, 85900.0, 84120.0, 51065.49, 50772.37, 51107.51, 50340.13, 1601.73, 1599.5, 16239.22, 16227.23, 16239.7, 16180.69, 4167.85, 4140.24
2018-01-30, 2567.74, 566.06, 567.58, 567.58, 565.08, 7671.53, 7665.54, 7689.15, 7663.93, 84698.01, 85530.84, 85530.84, 84340.7, 13324.48, 13358.9, 13370.02, 13274.84, 1326.11, 1328.8, 84895.0, 85510.0, 85620.0, 84530.0, 50636.32, 51081.47, 51121.23, 50520.28, 1608.51, 1597.88, 16094.72, 16195.74, 16195.74, 16090.66, 4169.7, 4150.25
2018-01-31, 2566.46, 561.0, 563.23, 564.76, 559.88, 7587.98, 7671.53, 7671.67, 7587.12, 84482.46, 84697.27, 84697.27, 83803.6, 13197.71, 13223.97, 13309.86, 13171.91, 1331.02, 1334.14, 84756.0, 84295.0, 84830.0, 84005.0, 50382.86, 50461.54, 50556.41, 49928.62, 1602.29, 1579.49, 15955.51, 16030.19, 16054.53, 15947.09, 4143.27, 4119.04
2018-02-01, 2568.54, 560.52, 560.43, 562.08, 559.15, 7533.55, 7587.98, 7599.01, 7521.77, 84912.7, 84485.49, 86212.82, 84484.39, 13189.48, 13210.76, 13268.41, 13159.35, 1329.15, 1333.68, 85172.0, 84995.0, 86400.0, 84910.0, 50456.17, 50385.95, 50566.66, 50127.01, 1592.39, 1571.26, 15951.67, 15956.12, 15979.94, 15898.74, 4128.07, 4106.09
2018-02-02, 2525.39, 556.87, 563.02, 563.54, 555.84, 7490.39, 7533.55, 7554.73, 7476.51, 85495.24, 84912.87, 86027.99, 84832.74, 13003.9, 13235.15, 13301.41, 12971.78, 1339.74, 1341.94, 85608.0, 85450.0, 86250.0, 84840.0, 50591.15, 50425.84, 50926.96, 50420.76, 1596.01, 1568.85, 15860.92, 15920.0, 15922.59, 15817.98, 4144.31, 4094.63
2018-02-05, 2491.75, 550.08, 555.7, 555.7, 549.95, 7443.43, 7490.39, 7494.76, 7432.25, 84041.34, 85495.08, 85495.08, 83831.19, 12785.16, 12954.59, 12954.59, 12782.07, 1358.25, 1358.73, 84187.0, 84545.0, 84865.0, 83915.0, 50395.83, 50388.0, 50513.31, 49900.47, 1581.04, 1547.06, 15606.03, 15780.45, 15782.97, 15600.92, 4096.67, 4052.3
2018-02-06, 2453.31, 542.65, 544.07, 545.16, 540.77, 7334.98, 7443.43, 7443.43, 7334.79, 81861.09, 84039.78, 84310.79, 81861.09, 12687.49, 12687.79, 12752.6, 12622.44, 1354.04, 1361.16, 82178.0, 83580.0, 84455.0, 81550.0, 49850.385, 49705.665, 50111.615, 49291.215, 1545.56, 1491.06, 15334.81, 15490.13, 15584.12, 15284.39, 4039.75, 3991.61
2018-02-07, 2396.56, 526.18, 523.19, 533.6, 522.2, 7141.4, 7334.98, 7334.98, 7079.41, 83894.04, 81857.26, 84161.84, 80804.3, 12392.66, 12232.86, 12550.16, 12232.86, 1336.79, 1360.17, 84330.0, 81450.0, 84465.0, 80535.0, 49304.94, 49023.33, 49709.92, 48681.96, 1487.95, 1461.45, 15363.93, 15112.32, 15401.83, 14945.84, 3943.91, 3847.12
2018-02-08, 2407.62, 536.36, 533.73, 537.72, 529.52, 7279.42, 7141.4, 7311.5, 7141.4, 82766.73, 83893.81, 84409.74, 82548.25, 12590.43, 12478.68, 12651.28, 12414.84, 1337.17, 1347.76, 82772.0, 83920.0, 84530.0, 82545.0, 48976.45, 49247.64, 49504.98, 48853.69, 1513.57, 1503.32, 15330.58, 15365.39, 15421.15, 15325.7, 4003.05, 3917.42
2018-02-09, 2363.77, 526.12, 532.94, 533.87, 524.21, 7170.69, 7279.42, 7279.42, 7161.31, 81532.53, 82773.48, 83500.94, 81109.01, 12260.29, 12506.18, 12541.32, 12187.45, 1344.2, 1346.16, 81557.0, 82500.0, 83590.0, 81100.0, 47862.1, 49054.75, 49054.75, 47726.13, 1519.77, 1463.74, 15065.61, 15335.1, 15359.53, 15065.55, 3989.83, 3900.53
2018-02-12, 2385.38, 518.33, 522.97, 525.4, 515.96, 7092.43, 7170.69, 7170.69, 7073.03, 80898.7, 81531.51, 81897.0, 79690.09, 12107.48, 12263.1, 12296.18, 12003.36, 1328.32, 1346.96, 81015.0, 81480.0, 82005.0, 79655.0, 47799.09, 47998.8, 48139.85, 46985.81, 1499.74, 1436.43, 15034.53, 15087.56, 15110.88, 14785.78, 3919.1, 3844.01
2018-02-13, 2395.19, 524.1, 524.3, 526.57, 521.61, 7177.06, 7092.43, 7199.93, 7092.43, 81780.08, 81321.49666666666, 82525.22333333331, 80093.88333333332, 12282.77, 12238.63, 12379.16, 12222.34, 1330.73, 1334.57, 81767.66666666669, 81920.0, 82433.33333333331, 80566.66666666669, 47830.49, 47950.63, 48234.74, 47504.6, 1501.5, 1466.88, 15241.88, 15148.1, 15292.45, 15113.96, 3936.16, 3907.84
2018-02-14, 2421.83, 520.57, 524.78, 525.27, 520.57, 7168.01, 7177.06, 7202.99, 7165.83, 82661.45999999999, 81111.48333333334, 83153.44666666668, 80497.67666666668, 12196.5, 12282.76, 12300.63, 12196.22, 1340.26, 1342.44, 82520.33333333331, 82360.0, 82861.66666666669, 81478.33333333331, 47926.73, 47892.47, 47995.86, 47675.48, 1513.23, 1481.94, 15216.47, 15206.18, 15250.0, 15146.95, 3930.1, 3884.71
2018-02-19, 2442.82, 525.64, 523.98, 527.48, 518.05, 7213.97, 7168.01, 7243.15, 7145.73, 83542.84, 80901.47, 83781.67, 80901.47, 12339.16, 12294.85, 12393.71, 12075.21, 1333.29, 1341.57, 83273.0, 82800.0, 83290.0, 82390.0, 48400.75, 47871.59, 48560.26, 47758.96, 1503.37, 1483.29, 15328.27, 15143.84, 15391.13, 15120.79, 3915.01, 3857.99
2018-02-20, 2415.12, 528.76, 533.79, 533.79, 527.85, 7247.66, 7294.7, 7306.21, 7239.98, 84792.71, 84524.58, 84955.58, 84524.58, 12385.6, 12495.07, 12505.49, 12361.86, 1324.39, 1330.23, 85614.0, 85780.0, 85875.0, 85395.0, 48928.48, 48886.97, 49198.14, 48820.53, 1549.01, 1505.425, 15383.855, 15285.535, 15445.07, 15267.715, 3958.5, 3920.77
2018-02-21, 2429.65, 532.93, 528.68, 533.33, 528.02, 7246.77, 7247.66, 7264.78, 7202.14, 85803.96, 84791.97, 86290.32, 84260.62, 12487.9, 12403.63, 12496.1, 12333.79, 1326.23, 1330.53, 86584.0, 85145.0, 87195.0, 85040.0, 48685.19, 48913.12, 48955.16, 48492.19, 1550.91, 1527.56, 15439.44, 15427.23, 15499.01, 15414.64, 3941.52, 3920.36
2018-02-22, 2414.28, 533.95, 531.46, 534.47, 529.54, 7281.57, 7246.77, 7291.8, 7220.55, 86051.82, 85803.96, 87358.33, 85803.96, 12470.49, 12457.22, 12474.37, 12372.26, 1321.78, 1328.87, 86902.0, 86605.0, 88280.0, 86505.0, 48535.59, 48749.05, 48930.7, 48431.97, 1557.71, 1530.48, 15524.01, 15472.88, 15625.58, 15472.88, 3955.44, 3916.09
2018-02-23, 2451.52, 532.64, 530.11, 533.51, 528.37, 7252.39, 7281.57, 7281.57, 7187.76, 86686.45, 86050.46, 87159.04, 86050.46, 12461.91, 12358.82, 12497.71, 12283.7, 1332.59, 1334.81, 87486.0, 87015.0, 88035.0, 86765.0, 48969.64, 48552.29, 49086.63, 48538.9, 1556.5, 1529.2, 15508.17, 15588.87, 15637.97, 15493.55, 3985.68, 3928.03
2018-02-26, 2457.65, 534.09, 533.68, 534.58, 531.23, 7244.41, 7252.39, 7262.05, 7220.81, 87293.24, 86690.01, 87344.76, 86137.51, 12483.79, 12491.77, 12513.32, 12431.94, 1324.01, 1334.11, 88048.0, 87995.0, 88160.0, 86860.0, 48643.43, 49176.31, 49176.31, 48488.18, 1567.95, 1531.35, 15638.45, 15560.15, 15641.14, 15533.28, 3987.21, 3960.57
2018-02-27, 2456.14, 538.31, 536.88, 540.18, 536.64, 7289.58, 7244.41, 7312.98, 7244.31, 87652.64, 87295.86, 88317.83, 87241.92, 12527.04, 12566.05, 12601.46, 12484.59, 1318.81, 1325.34, 88451.0, 88600.0, 89160.0, 88045.0, 48463.44, 48662.29, 48713.99, 48240.32, 1578.87, 1544.99, 15714.66, 15701.13, 15735.18, 15652.2, 4005.65, 3984.87
2018-02-28, 2427.36, 537.83, 540.36, 540.65, 536.57, 7282.45, 7289.58, 7326.02, 7272.87, 86935.44, 87648.98, 87839.35, 86612.93, 12490.73, 12573.65, 12577.56, 12436.13, 1322.94, 1325.32, 87661.0, 88190.0, 88660.0, 87380.0, 47970.19, 48481.9, 48532.55, 47886.36, 1583.52, 1536.47, 15671.15, 15703.69, 15766.52, 15655.53, 4016.73, 3979.85
2018-03-02, 2402.16, 535.58, 535.69, 539.08, 535.24, 7231.91, 7282.45, 7293.36, 7231.91, 85353.6, 86939.29, 87109.23, 85199.13, 12435.85, 12427.46, 12516.92, 12417.96, 1323.31, 1326.28, 86137.0, 87550.0, 87955.0, 86000.0, 47437.93, 48055.39, 48062.13, 47231.79, 1580.95, 1512.45, 15442.68, 15723.61, 15726.1, 15442.04, 4013.13, 3985.01
2018-03-05, 2375.06, 518.72, 524.78, 525.61, 517.27, 7069.9, 7175.64, 7175.64, 7063.42, 85761.34, 85377.82, 85761.34, 83896.94, 11913.71, 12051.89, 12081.4, 11877.66, 1329.91, 1337.33, 86516.0, 85635.0, 86605.0, 84565.0, 47548.1, 47513.44, 47683.49, 47034.82, 1525.37, 1494.0, 15384.59, 15314.62, 15404.87, 15286.55, 3931.38, 3855.66
2018-03-06, 2411.41, 526.51, 517.79, 527.32, 517.79, 7115.98, 7069.9, 7119.21, 7062.13, 86022.83, 85761.19, 86164.8, 85053.33, 12090.87, 11831.57, 12110.18, 11830.98, 1329.42, 1334.92, 86639.0, 86300.0, 86910.0, 85685.0, 47720.91, 47628.81, 47827.4, 47217.98, 1524.26, 1525.08, 15541.28, 15340.21, 15559.18, 15334.74, 3909.66, 3857.87
2018-03-07, 2401.82, 528.36, 530.92, 531.07, 528.33, 7146.75, 7115.98, 7197.8, 7115.6, 85653.02, 86023.05, 86930.55, 85653.02, 12113.87, 12229.29, 12259.58, 12110.34, 1319.73, 1330.82, 86313.0, 87300.0, 87665.0, 86105.0, 47884.63, 47825.47, 48233.35, 47617.75, 1551.2, 1538.63, 15545.19, 15568.87, 15590.97, 15503.75, 3944.59, 3915.17
2018-03-08, 2433.08, 530.71, 526.02, 531.23, 524.83, 7157.84, 7146.75, 7180.71, 7109.56, 85483.55, 85652.9, 85652.9, 84396.91, 12245.36, 12060.09, 12275.69, 12020.61, 1324.79, 1330.57, 86109.0, 85675.0, 86300.0, 84990.0, 47662.12, 47815.7, 47831.92, 47529.77, 1548.01, 1550.47, 15472.61, 15487.23, 15611.85, 15471.56, 3929.2, 3888.22
2018-03-09, 2459.45, 535.22, 531.33, 536.56, 530.44, 7203.24, 7157.84, 7212.14, 7145.7, 84984.61, 85509.88, 85829.53, 84491.49, 12355.57, 12237.94, 12382.69, 12177.12, 1322.44, 1332.61, 85583.0, 86250.0, 86435.0, 85025.0, 48240.0, 47710.21, 48285.77, 47696.32, 1564.18, 1564.59, 15538.7, 15511.08, 15552.66, 15477.75, 3989.58, 3946.44
2018-03-12, 2484.12, 537.14, 534.87, 537.91, 534.32, 7224.51, 7203.24, 7225.28, 7189.74, 86371.41, 84987.15, 86388.75, 84749.29, 12346.68, 12331.64, 12407.98, 12284.57, 1311.16, 1323.55, 87002.0, 85405.0, 87055.0, 85360.0, 48556.45, 48242.62, 48809.32, 48208.75, 1580.38, 1573.19, 15577.81, 15581.02, 15598.8, 15503.03, 4004.14, 3967.37
2018-03-13, 2494.49, 538.43, 539.73, 539.75, 536.25, 7214.76, 7224.51, 7254.87, 7198.18, 86900.43, 86386.22, 87045.75, 86386.22, 12418.39, 12453.3, 12454.96, 12361.01, 1313.7, 1317.11, 87484.0, 87295.0, 87695.0, 87100.0, 48671.29, 48592.85, 48983.93, 48521.98, 1589.17, 1594.11, 15604.79, 15579.58, 15628.1, 15548.96, 4023.08, 3999.64
2018-03-14, 2486.08, 532.52, 538.53, 539.53, 530.52, 7138.78, 7214.76, 7224.13, 7125.6, 86383.85, 86902.49, 87333.24, 86118.93, 12221.03, 12425.69, 12459.9, 12162.47, 1321.86, 1324.45, 87020.0, 87615.0, 87975.0, 86600.0, 48557.01, 48652.99, 48896.67, 48471.26, 1575.23, 1590.11, 15647.14, 15661.52, 15709.37, 15628.83, 4013.63, 3959.77
2018-03-15, 2492.38, 530.97, 531.23, 534.64, 529.89, 7132.69, 7138.78, 7176.51, 7122.76, 86050.96, 86383.17, 86969.99, 85690.89, 12237.74, 12212.49, 12322.89, 12202.76, 1316.53, 1325.87, 86620.0, 87425.0, 87585.0, 86195.0, 48156.44, 48572.49, 48608.3, 48096.81, 1578.63, 1582.64, 15653.61, 15696.63, 15712.6, 15619.73, 3964.55, 3924.56
2018-03-16, 2493.97, 533.3, 532.93, 534.29, 530.77, 7139.76, 7132.69, 7162.58, 7127.08, 84928.2, 86050.73, 86050.73, 84719.69, 12345.56, 12284.14, 12378.39, 12239.96, 1316.3, 1322.94, 85445.0, 86510.0, 86525.0, 85165.0, 47817.05, 48107.86, 48508.26, 47778.92, 1580.19, 1572.16, 15670.62, 15687.86, 15735.26, 15642.44, 3955.49, 3928.2
2018-03-19, 2475.03, 536.92, 533.53, 537.82, 533.36, 7164.14, 7139.76, 7187.27, 7131.31, 84886.49, 84928.2, 85494.68, 84525.46, 12389.58, 12345.56, 12454.02, 12337.62, 1315.63, 1320.19, 85259.0, 85445.0, 86020.0, 84970.0, 47477.58, 47833.39, 47920.38, 47365.2, 1572.58, 1575.41, 15711.33, 15694.32, 15791.15, 15694.32, 3972.96, 3948.19
2018-03-20, 2485.52, 531.52, 536.29, 536.76, 530.31, 7042.93, 7164.14, 7164.19, 7034.91, 83913.06, 84886.15, 84886.15, 83677.64, 12217.02, 12346.51, 12369.77, 12183.79, 1324.15, 1327.57, 84359.0, 84585.0, 85090.0, 84065.0, 47277.045, 47587.885, 47640.445, 47176.255, 1545.78, 1553.9, 15589.39, 15693.11, 15693.11, 15540.9, 3958.08, 3911.2
2018-03-21, 2484.97, 535.45, 532.45, 536.11, 530.79, 7061.27, 7042.93, 7081.5, 7042.6, 84163.8, 83918.78, 84411.65, 83682.04, 12307.33, 12261.19, 12320.0, 12191.55, 1312.23, 1326.53, 84606.0, 84790.0, 84920.0, 84125.0, 47076.51, 47342.38, 47360.51, 46987.31, 1542.3, 1566.75, 15616.36, 15608.75, 15642.51, 15593.12, 3940.08, 3914.28
2018-03-22, 2496.02, 536.48, 535.46, 536.57, 533.22, 7038.97, 7061.27, 7065.66, 7016.79, 84976.59, 84165.84, 85145.34, 84080.02, 12309.15, 12336.76, 12344.09, 12250.37, 1313.69, 1318.54, 85421.0, 84475.0, 85635.0, 84390.0, 47521.84, 47078.86, 47606.38, 46896.78, 1543.26, 1570.4, 15675.28, 15593.94, 15741.54, 15580.6, 3942.31, 3912.19
2018-03-23, 2416.76, 528.37, 532.81, 536.05, 524.57, 6952.59, 7038.97, 7038.97, 6914.45, 84767.88, 84984.14, 85499.17, 84196.6, 12100.08, 12187.73, 12267.17, 12009.5, 1330.11, 1332.54, 84939.0, 85355.0, 85945.0, 84515.0, 47361.04, 47457.93, 47566.49, 47152.46, 1508.86, 1543.87, 15399.93, 15563.54, 15570.86, 15387.13, 3915.23, 3830.59
2018-03-26, 2437.08, 521.45, 523.67, 525.24, 517.88, 6921.94, 6952.59, 6952.82, 6876.96, 84377.19, 84766.09, 85449.54, 84041.53, 11886.31, 11995.51, 12001.78, 11818.7, 1338.9, 1344.23, 84719.0, 84290.0, 85905.0, 84200.0, 46515.93, 47510.59, 47638.5, 46450.68, 1493.12, 1510.08, 15223.74, 15415.4, 15455.63, 15203.93, 3829.74, 3781.16
2018-03-27, 2452.06, 518.75, 522.68, 524.8, 516.58, 6888.69, 6921.94, 6958.47, 6866.94, 85087.86, 84377.31, 85552.72, 84356.76, 11787.26, 11919.64, 11984.5, 11726.62, 1338.43, 1343.45, 85455.0, 85700.0, 85935.0, 84610.0, 46858.46, 46621.05, 46938.93, 45895.1, 1493.8, 1513.54, 15298.56, 15334.24, 15356.91, 15211.42, 3839.67, 3781.86
2018-03-28, 2419.29, 525.76, 527.16, 528.14, 524.91, 7000.14, 6888.69, 7042.37, 6888.69, 83808.06, 85102.68, 85295.81, 83542.05, 11970.83, 11996.35, 12042.78, 11927.91, 1333.49, 1340.81, 84029.0, 85985.0, 86100.0, 83790.0, 46793.58, 46876.47, 47045.19, 46727.22, 1495.08, 1508.94, 15216.18, 15307.76, 15367.45, 15171.82, 3847.75, 3817.42
2018-03-29, 2436.37, 527.0, 521.04, 527.1, 517.7, 7044.74, 7000.14, 7044.74, 6923.33, 83874.14, 83805.7, 83889.0, 82889.44, 11940.71, 11868.08, 11961.16, 11770.4, 1310.25, 1335.24, 84153.0, 83725.0, 84325.0, 83130.0, 46124.85, 46860.84, 46876.61, 46041.39, 1484.14, 1505.64, 15169.94, 15198.71, 15232.03, 15150.54, 3854.01, 3779.99
2018-03-30, 2445.85, 529.52, 528.13, 532.22, 526.23, 7056.61, 7044.74, 7109.93, 7042.73, 85365.56, 83874.14, 85708.0, 83874.14, 12096.73, 11956.34, 12151.31, 11942.28, 1307.69, 1317.16, 85655.0, 84570.0, 86040.0, 84320.0, 46025.44666666666, 46615.51, 46780.95, 45956.06333333333, 1513.19, 1513.31, 15367.29, 15224.32, 15390.78, 15203.95, 3877.2, 3844.9
2018-04-02, 2444.16, 529.1733333333333, 527.1933333333334, 531.6133333333332, 525.5833333333334, 7047.8933333333325, 7048.696666666668, 7094.946666666668, 7027.406666666668, 85016.0, 84619.485, 85691.73999999999, 84019.85, 12065.303333333333, 11970.05, 12124.033333333333, 11932.726666666667, 1307.73, 1313.06, 85284.5, 85047.5, 86000.0, 84327.5, 45926.04333333334, 46370.18, 46685.29, 45870.73666666667, 1510.15, 1498.105, 15290.37, 15287.75, 15370.98, 15180.605, 3865.396666666666, 3833.266666666667
2018-04-03, 2442.43, 528.8266666666667, 526.2566666666668, 531.0066666666668, 524.9366666666666, 7039.176666666666, 7052.653333333333, 7079.963333333332, 7012.083333333332, 84666.44, 85364.83, 85675.48, 84165.56, 12033.876666666667, 11983.76, 12096.756666666664, 11923.173333333334, 1300.52, 1309.19, 84914.0, 85525.0, 85960.0, 84335.0, 45826.64, 46124.85, 46589.63, 45785.41, 1507.11, 1482.9, 15213.45, 15351.18, 15351.18, 15157.26, 3853.5933333333332, 3821.633333333333
2018-04-04, 2408.06, 528.48, 525.32, 530.4, 524.29, 7030.46, 7056.61, 7064.98, 6996.76, 84623.46, 84668.89, 85411.27, 84209.58, 12002.45, 11997.47, 12069.48, 11913.62, 1294.46, 1304.38, 84819.0, 85315.0, 85690.0, 84395.0, 46684.06, 45940.64, 46753.39, 45868.04, 1504.07, 1493.87, 15180.76, 15215.13, 15228.04, 15104.21, 3841.79, 3810.0
2018-04-05, 2437.52, 526.19, 528.96, 529.39, 521.68, 7034.01, 7030.46, 7046.26, 6971.75, 84359.69, 84610.3, 84610.3, 82826.04, 11957.9, 12000.47, 12011.12, 11792.35, 1299.36, 1310.77, 84524.0, 83550.0, 85000.0, 82950.0, 47457.46, 46541.1, 47521.73, 46320.05, 1482.22, 1491.69, 15164.37, 15050.86, 15180.07, 14991.21, 3843.29, 3781.43
2018-04-06, 2429.58, 540.49, 534.45, 541.1, 533.64, 7199.5, 7034.01, 7199.5, 7034.01, 85209.66, 84373.95, 86147.75, 84373.95, 12305.19, 12153.61, 12322.37, 12135.64, 1300.66, 1308.01, 85429.0, 86380.0, 86620.0, 85170.0, 47951.75, 47438.26, 48172.94, 47418.45, 1500.07, 1532.95, 15356.05, 15194.61, 15371.41, 15187.24, 3897.8, 3858.81
2018-04-09, 2444.08, 539.29, 538.11, 541.14, 537.6, 7183.64, 7199.5, 7214.02, 7163.11, 84820.42, 85209.66, 85209.66, 83832.67, 12241.27, 12242.94, 12290.03, 12202.05, 1315.21, 1318.35, 84921.0, 84980.0, 85350.0, 83950.0, 47926.11, 47863.6, 48091.2, 47655.43, 1508.85, 1502.63, 15207.41, 15294.84, 15367.11, 15160.58, 3886.05, 3862.84
2018-04-10, 2450.74, 539.9, 540.39, 541.65, 537.53, 7194.75, 7183.64, 7209.68, 7145.57, 83307.23, 84832.44, 85110.06, 83154.65, 12261.75, 12311.02, 12371.11, 12205.39, 1317.94, 1319.05, 83363.0, 85450.0, 85475.0, 83215.0, 48058.96, 48008.9, 48307.36, 48000.92, 1502.45, 1513.9, 15227.7, 15268.37, 15320.46, 15216.04, 3883.59, 3854.48
2018-04-11, 2444.22, 545.25, 543.11, 545.57, 541.39, 7266.75, 7194.75, 7266.75, 7194.75, 84510.36, 83312.03, 84537.82, 83312.03, 12397.32, 12389.9, 12428.9, 12334.95, 1315.68, 1322.56, 84689.0, 83950.0, 84800.0, 83450.0, 48331.51, 48099.88, 48490.79, 48099.33, 1513.11, 1517.05, 15262.14, 15339.75, 15339.75, 15252.76, 3894.31, 3874.72
2018-04-12, 2442.71, 544.5, 544.19, 545.53, 542.16, 7257.14, 7266.75, 7270.28, 7243.32, 85245.59, 84493.89, 85416.54, 84340.41, 12293.97, 12372.07, 12381.53, 12256.59, 1319.34, 1325.47, 85312.0, 84365.0, 85650.0, 84165.0, 48532.14, 48253.84, 48571.41, 48186.52, 1498.8, 1535.76, 15257.9, 15234.43, 15318.94, 15231.82, 3889.45, 3854.75
