@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Low numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Now numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2011-12-01, 1916.18, 2.15, 1.3317, 285.17, 5337.0, 5538.96, 12.5195, 12.44, 12.5695, 178.81, 178.25, 3.55, 3.627, 3.639, 3.54, 56874.98, 57591.9, 55307.29, 1.402, 1.402, 1467.89, 1502.82, 2.3209999999999997, 2.3209999999999997, 4832.05, 4754.8, 1247.11, 1196.72, 3.563, 3.38, 3.2960000000000003, 2406.33, 1517.24, 1514.44, 2620.34, 2620.34, 2582.49, 146.83, 147.2, 145.93, 3.3710000000000004, 2.0709999999999997, 2.0709999999999997, 1258.04, 1233.15, 1.0316, 1.0364, 1.0121, 2.281, 2.281, 2.281, 56935.0, 55850.0, 57820.0, 21.879, 21.9008, 22.065, 99.48, 35741.87, 8435.34, 8361.69, 3.81, 3.81, 5652.31, 5652.7, 12045.68, 11559.27, 12045.68, 11559.27, 225.0, 232.9, 981.74, 1171.97, 1178.24, 1137.98, 0.8564, 0.8533, 0.8592, 110.52, 1789.93, 1.3173, 1.3285, 1.2903, 617.45, 1745.5, 1714.0, 8452.8, 8017.8, 1.5696, 1.5527, 597.75, 588.25, 15268.66, 14462.56, 15304.72, 3719.95, 3679.21, 6.267, 6.385, 6.53, 6.255, 0.7822, 6087.4, 6020.08, 5975.51, 1.073, 1.067, 1104.17, 1126.74, 1140.0, 1137.3, 1082.36, 1083.0, 12204.11, 11966.42, 11798.64, 14.7063, 14.624, 14.5663, 6104.56, 6111.86, 6115.78, 991.75, 988.99, 3.0214, 3.004, 3.0536, 7.0829999999999975, 77.6, 77.3, 32.731, 613.88, 607.38, 3.945, 3.945, 1989.43, 2076.91
2011-12-02, 1916.04, 2.141, 1.3437, 300.14, 5505.42, 5553.89, 12.5295, 12.507, 12.5515, 176.97, 175.86, 3.648, 3.575, 3.6889999999999996, 3.5410000000000004, 58143.42, 58302.07, 56876.07, 1.413, 1.413, 1541.67, 1522.76, 2.31, 2.31, 4936.85, 4916.7, 1251.09, 1239.73, 3.522, 3.5580000000000003, 3.5060000000000002, 2392.48, 1532.0, 1507.83, 2626.2, 2636.08, 2611.48, 145.08, 146.84, 144.27, 3.16, 2.086, 2.086, 1249.64, 1225.31, 1.0189, 1.0225, 1.0135, 2.246, 2.246, 2.246, 58319.0, 57365.0, 58900.0, 21.9398, 21.8778, 21.9398, 100.51, 36546.47, 8653.88, 8577.09, 3.8, 3.8, 5681.57, 5734.85, 12020.03, 12046.21, 12062.64, 11974.62, 233.2, 235.7, 981.36, 1153.26, 1174.01, 1144.24, 0.8579, 0.8559, 0.8603, 108.99, 1768.45, 1.3122, 1.3195, 1.3056, 630.28, 1735.3, 1747.0, 8491.5, 8369.5, 1.5694, 1.5636, 602.0, 590.75, 15244.62, 15276.04, 15447.78, 3811.54, 3715.44, 5.7410000000000005, 6.2810000000000015, 6.314, 5.718999999999999, 0.7814, 6144.67, 6087.45, 6087.36, 1.068, 1.0859999999999999, 1118.9, 1121.04, 1140.55, 1122.4, 1085.2, 1094.57, 12113.29, 12174.09, 12088.23, 14.5015, 14.6914, 14.4432, 6145.76, 6130.983333333333, 6153.776666666668, 1019.71, 1014.7, 2.9695, 3.0251, 3.0401, 6.654, 77.77, 77.49, 32.695, 615.0, 605.88, 4.0169999999999995, 4.0169999999999995, 2070.72, 2082.07
2011-12-05, 1922.9, 2.116, 1.3463, 300.46, 5489.34, 5595.54, 12.5185, 12.51, 12.5545, 177.43, 176.65, 3.5839999999999996, 3.6439999999999997, 3.6630000000000003, 3.568, 57885.85, 58979.52, 57618.32, 1.4269999999999998, 1.4269999999999998, 1546.85, 1523.86, 2.312, 2.312, 5050.15, 4918.4, 1260.08, 1243.35, 3.572, 3.531, 3.52, 2374.9, 1516.56, 1507.8, 2626.93, 2659.23, 2625.07, 145.28, 145.72, 144.84, 3.1919999999999997, 2.033, 2.033, 1242.69, 1221.7, 1.0141, 1.0196, 1.0078, 2.17, 2.17, 2.17, 57965.0, 59350.0, 59350.0, 22.0798, 21.8875, 22.1444, 100.0, 36614.77, 8643.75, 8591.93, 3.79, 3.8, 5718.85, 5766.45, 12019.42, 12022.37, 12146.68, 12007.12, 234.0, 234.0, 980.56, 1152.59, 1168.52, 1149.99, 0.8589, 0.8581, 0.8626, 109.94, 1760.97, 1.3125, 1.3219, 1.3092, 625.15, 1747.0, 1744.8, 8624.5, 8497.3, 1.5594, 1.5576, 595.5, 585.25, 15476.09, 15425.67, 15720.9, 3781.47, 3757.45, 5.6160000000000005, 5.776, 5.8, 5.515, 0.7839, 6087.86, 6144.67, 6083.23, 1.07, 1.095, 1110.56, 1122.97, 1126.4, 1126.0, 1097.0700000000004, 1103.05, 12075.09, 12225.42, 12061.68, 14.4614, 14.4968, 14.4393, 6186.96, 6150.1066666666675, 6191.7733333333335, 1021.63, 1016.54, 2.99, 3.0, 3.0286, 6.5889999999999995, 77.99, 77.73, 32.621, 616.0, 611.88, 4.0280000000000005, 4.0280000000000005, 2067.85, 2092.21
2011-12-06, 1902.82, 2.093, 1.3436, 303.5, 5552.29, 5602.8, 12.4515, 12.505999999999998, 12.5435, 176.77, 176.67, 3.4610000000000003, 3.57, 3.572, 3.444, 58910.48, 59244.99, 57893.71, 1.4269999999999998, 1.4269999999999998, 1547.13, 1521.3, 2.343, 2.343, 5039.15, 5002.55, 1266.73, 1244.33, 3.6039999999999996, 3.6, 3.5380000000000003, 2363.11, 1515.47, 1503.91, 2655.76, 2674.53, 2641.59, 144.78, 145.86, 144.7, 3.1430000000000002, 2.033, 2.033, 1230.37, 1219.1, 1.0162, 1.0195, 1.012, 2.2119999999999997, 2.2119999999999997, 2.2119999999999997, 59102.0, 58475.0, 59430.0, 21.947, 22.0657, 22.2471, 101.23, 36565.3, 8704.48, 8668.04, 3.78, 3.78, 5739.86, 5756.05, 12097.83, 12021.54, 12186.53, 12021.46, 229.4, 235.2, 992.03, 1155.32, 1162.01, 1151.4, 0.8563, 0.8592, 0.8608, 109.81, 1760.68, 1.3157, 1.3195, 1.3092, 629.57, 1730.7, 1748.9, 8738.0, 8634.3, 1.5652, 1.5587, 588.25, 580.0, 15926.47, 15769.59, 15977.59, 3791.54, 3762.63, 5.1739999999999995, 5.7120000000000015, 5.727, 5.101, 0.7836, 5995.92, 6087.86, 5985.05, 1.053, 1.075, 1109.58, 1114.88, 1128.5, 1125.0, 1108.94, 1111.53, 12119.33, 12152.06, 12076.17, 14.4667, 14.4541, 14.4165, 6228.16, 6169.23, 6229.77, 1027.85, 1020.51, 2.9924, 2.9905, 3.0807, 6.37, 77.81, 77.69, 32.306, 627.38, 607.63, 3.987, 3.987, 2103.22, 2128.41
2011-12-07, 1919.42, 2.134, 1.339, 302.58, 5567.96, 5592.95, 12.4955, 12.439, 12.5325, 177.38, 176.67, 3.487, 3.463, 3.5069999999999997, 3.405, 59536.16, 59575.99, 58496.76, 1.422, 1.422, 1559.34, 1517.45, 2.248, 2.248, 5050.875, 5017.4, 1266.03, 1253.03, 3.5660000000000003, 3.54, 3.514, 2326.66, 1505.59, 1504.58, 2649.56, 2663.63, 2639.18, 145.27, 145.77, 144.7, 3.239, 2.086, 2.086, 1228.68, 1215.4, 1.0176, 1.0209, 1.0086, 2.21, 2.21, 2.21, 59695.0, 59150.0, 59350.0, 22.0335, 21.8702, 22.1174, 100.45, 36854.88, 8671.54, 8571.09, 3.78, 3.79, 5767.93, 5790.0, 12150.13, 12097.75, 12215.71, 12076.71, 232.25, 233.7, 987.19, 1156.26, 1161.24, 1147.83, 0.8593, 0.8561, 0.8605, 110.81, 1760.91, 1.3149, 1.3181, 1.3056, 629.55, 1727.9, 1722.1, 8746.7, 8633.6, 1.5595, 1.5562, 580.25, 570.0, 15848.21, 15783.46, 16061.26, 3780.76, 3736.41, 5.18, 5.221, 5.231, 5.102, 0.7818, 5988.65, 6000.31, 5988.65, 1.047, 1.05, 1104.51, 1119.43, 1125.0, 1125.0, 1090.2, 1104.94, 12081.25, 12092.75, 12010.45, 14.5209, 14.4593, 14.4333, 6216.9, 6228.16, 6228.16, 1034.07, 1024.48, 3.0217, 2.9887, 3.0246, 6.309, 77.75, 77.64, 32.672, 611.38, 600.38, 3.925, 3.925, 2093.62, 2106.72
2011-12-08, 1912.39, 2.056, 1.3397, 308.26, 5568.72, 5631.88, 12.503, 12.483, 12.52, 177.47, 176.65, 3.4210000000000003, 3.497, 3.5039999999999996, 3.409, 58662.83, 59534.72, 58580.92, 1.493, 1.493, 1485.67, 1471.92, 2.231, 2.231, 5062.6, 5032.25, 1267.06, 1244.8, 3.545, 3.5660000000000003, 3.517, 2325.56, 1512.08, 1508.65, 2649.21, 2660.24, 2612.8, 145.355, 145.525, 144.59, 3.247, 2.033, 2.033, 1224.39, 1213.69, 1.0099, 1.0135, 1.0066, 2.065, 2.065, 2.065, 58749.0, 59605.0, 59700.0, 21.8792, 22.0195, 22.0359, 101.11, 36932.25, 8729.81, 8614.21, 3.78, 3.79, 5766.24, 5799.99, 12196.37, 12144.41, 12257.67, 12060.37, 231.7, 231.7, 989.59, 1162.38, 1164.3, 1153.78, 0.8536, 0.8588, 0.8616, 109.53, 1774.87, 1.3202, 1.3238, 1.3118, 629.74, 1740.9, 1730.6, 8844.2, 8511.8, 1.5711, 1.5594, 586.0, 578.25, 15650.93, 16070.72, 16154.96, 3793.49, 3753.37, 5.468999999999999, 5.2120000000000015, 5.526, 5.1960000000000015, 0.7826, 6028.79, 5988.65, 5988.65, 1.051, 1.045, 1116.88, 1121.13, 1129.12, 1124.62, 1067.98, 1104.36, 12148.73, 12071.91, 11997.28, 14.5449, 14.5145, 14.45, 6251.92, 6216.9, 6251.98, 1037.69, 1035.83, 2.9824, 3.022, 3.0409, 6.506, 77.68, 77.63, 32.555, 612.38, 598.88, 3.95, 3.95, 2111.33, 2116.71
2011-12-09, 1874.75, 1.9980000000000002, 1.3413, 306.0, 5546.91, 5605.27, 12.6075, 12.489, 12.6105, 178.24, 177.3, 3.457, 3.4219999999999997, 3.55, 3.41, 57455.02, 59216.53, 57259.55, 1.4880000000000002, 1.4880000000000002, 1467.69, 1482.34, 2.12, 2.12, 4943.65, 4921.45, 1260.87, 1231.47, 3.49, 3.55, 3.475, 2329.91, 1514.33, 1506.26, 2596.38, 2645.92, 2592.55, 145.845, 145.915, 145.15, 3.359, 1.97, 1.97, 1233.35, 1219.16, 1.009, 1.0236, 1.005, 2.0540000000000003, 2.0540000000000003, 2.0540000000000003, 57343.0, 59150.0, 59340.0, 21.931, 21.827, 21.9732, 100.84, 36545.08, 8688.81, 8625.19, 3.77, 3.82, 5737.82, 5812.16, 11997.7, 12195.91, 12195.91, 11966.22, 226.4, 227.35, 986.12, 1153.16, 1174.93, 1149.65, 0.8534, 0.8537, 0.8555, 108.11, 1773.14, 1.3171, 1.3335, 1.3132, 627.33, 1709.8, 1742.0, 8766.7, 8435.2, 1.564, 1.561, 582.0, 575.0, 14979.07, 15737.89, 15790.58, 3793.32, 3762.27, 5.81, 5.477, 5.813, 5.3660000000000005, 0.7879, 6027.19, 6030.0, 6021.93, 1.042, 1.0390000000000001, 1118.38, 1125.79, 1129.5, 1128.9, 1070.73, 1090.62, 11951.79, 12067.64, 11916.96, 14.5934, 14.534, 14.5207, 6251.92, 6251.92, 6251.92, 1041.67, 1039.62, 2.9298, 2.986, 3.0227, 6.7989999999999995, 77.68, 77.14, 31.467, 600.0, 591.25, 3.925, 3.925, 2092.25, 2097.8
2011-12-12, 1899.76, 2.064, 1.3344, 297.49, 5483.77, 5540.52, 12.672, 12.671, 12.687, 180.19, 178.64, 3.3169999999999997, 3.435, 3.4410000000000003, 3.3089999999999997, 58236.46, 58540.13, 57455.42, 1.455, 1.455, 1472.67, 1456.26, 2.145, 2.145, 4866.7, 4841.75, 1258.25, 1234.48, 3.5469999999999997, 3.472, 3.472, 2315.51, 1512.27, 1511.59, 2646.85, 2653.46, 2603.18, 147.355, 147.615, 145.75, 3.2489999999999997, 2.063, 2.063, 1249.23, 1223.08, 1.0223, 1.0263, 1.0177, 2.1109999999999998, 2.1109999999999998, 2.1109999999999998, 58295.0, 57900.0, 58640.0, 22.107, 21.9001, 22.2041, 98.08, 36622.19, 8576.68, 8503.03, 3.78, 3.81, 5793.57, 5795.07, 12184.26, 11996.03, 12212.83, 11995.51, 225.5, 226.0, 972.72, 1171.11, 1172.83, 1151.01, 0.8542, 0.8535, 0.8565, 108.62, 1795.95, 1.3182, 1.3208, 1.3075, 625.73, 1712.8, 1713.3, 8659.1, 8382.1, 1.5659999999999998, 1.5584, 589.0, 576.25, 15483.91, 14878.32, 15494.64, 3781.03, 3728.73, 5.767, 5.834, 6.019, 5.763999999999999, 0.7759999999999999, 5996.44, 6027.19, 5992.77, 1.0190000000000001, 1.0390000000000001, 1108.61, 1126.69, 1140.6, 1137.0, 1067.1, 1089.3049999999996, 12034.75, 11964.55, 11957.96, 14.7889, 14.5869, 14.5794, 6251.92, 6251.92, 6251.92, 1034.84, 1029.32, 2.9125, 2.9185, 2.954, 6.856, 77.61, 77.5, 32.173, 595.38, 584.13, 3.825, 3.825, 2033.48, 2078.92
2011-12-13, 1864.06, 2.012, 1.3384, 302.87, 5529.21, 5529.21, 12.7035, 12.656, 12.7035, 180.75, 178.76, 3.2539999999999996, 3.253, 3.2710000000000004, 3.217, 57346.86, 58234.87, 56838.62, 1.455, 1.455, 1410.28, 1427.29, 2.101, 2.101, 4764.6, 4755.55, 1255.05, 1227.25, 3.4539999999999997, 3.505, 3.438, 2312.15, 1534.27, 1512.46, 2612.26, 2617.32, 2591.42, 147.705, 147.795, 146.23, 3.3139999999999996, 2.017, 2.017, 1239.95, 1223.6, 1.0192, 1.0288, 1.0184, 2.044, 2.044, 2.044, 57331.0, 57800.0, 58110.0, 21.8554, 22.101, 22.1125, 99.58, 36447.18, 8682.47, 8633.35, 3.81, 3.82, 5747.09, 5805.92, 12021.39, 12181.08, 12181.38, 11940.86, 224.0, 224.0, 961.35, 1158.15, 1171.7, 1154.6, 0.8462, 0.8547, 0.8556, 107.26, 1791.75, 1.3102, 1.3219, 1.3066, 637.57, 1664.2, 1707.5, 8609.4, 8381.0, 1.5586, 1.5535, 584.0, 576.5, 14896.73, 15393.86, 15478.1, 3803.7, 3761.08, 5.787999999999999, 5.78, 6.093999999999999, 5.74, 0.775, 5965.0, 5996.44, 5965.0, 1.022, 1.0190000000000001, 1125.11, 1126.31, 1147.1, 1138.3, 1063.47, 1087.99, 11907.89, 11905.85, 11805.8, 14.7568, 14.7587, 14.6448, 6273.27, 6288.11, 6289.89, 1033.5749999999996, 1027.94, 2.8961, 2.9103, 2.9177, 7.06, 77.96, 77.59, 30.935, 593.88, 587.5, 3.855, 3.855, 2076.12, 2076.12
2011-12-14, 1857.75, 1.9780000000000002, 1.3188, 297.55, 5427.86, 5525.96, 12.767, 12.684, 12.83, 181.92, 180.65, 3.279, 3.247, 3.299, 3.2310000000000003, 57494.85, 58153.33, 57333.08, 1.45, 1.45, 1363.55, 1379.33, 2.1390000000000002, 2.1390000000000002, 4800.6, 4728.5, 1249.86, 1219.43, 3.4330000000000003, 3.443, 3.38, 2283.22, 1515.45, 1504.91, 2579.27, 2639.74, 2568.44, 148.865, 149.185, 147.63, 3.293, 1.963, 1.963, 1237.17, 1220.08, 1.0261, 1.0349, 1.0229, 2.073, 2.073, 2.073, 57490.0, 58000.0, 58195.0, 21.8079, 21.8438, 22.0739, 97.85, 36272.17, 8594.32, 8518.8, 3.8, 3.81, 5759.72, 5779.07, 11954.94, 12018.66, 12147.7, 11904.38, 221.0, 221.0, 968.76, 1159.97, 1172.96, 1152.53, 0.8418, 0.8462, 0.8483, 109.5, 1793.22, 1.3072, 1.3201, 1.3016, 623.08, 1659.9, 1654.7, 8443.8, 8260.9, 1.548, 1.5452, 585.75, 583.5, 14851.25, 14936.89, 15143.53, 3791.43, 3742.59, 5.745, 5.915, 5.925, 5.6720000000000015, 0.7675, 5994.66, 5965.0, 5964.47, 1.001, 1.011, 1119.64, 1129.74, 1150.2, 1150.2, 1077.15, 1080.96, 11759.94, 11913.58, 11688.23, 14.8481, 14.7504, 14.7277, 6191.51, 6273.27, 6292.36, 1032.31, 1026.56, 2.9288, 2.8905, 2.9829, 7.0329999999999995, 77.97, 77.65, 31.195, 594.13, 593.38, 3.845, 3.845, 2034.21, 2047.78
2011-12-15, 1819.11, 1.9569999999999999, 1.3030000000000002, 297.18, 5490.15, 5490.15, 12.757, 12.742, 12.798, 181.88, 181.27, 3.136, 3.285, 3.287, 3.1260000000000003, 56646.87, 57495.06, 56646.87, 1.4369999999999998, 1.4369999999999998, 1387.87, 1406.97, 2.103, 2.103, 4763.25, 4750.4, 1225.73, 1209.47, 3.2710000000000004, 3.375, 3.252, 2241.39, 1507.46, 1499.3, 2539.31, 2568.44, 2525.88, 148.915, 149.285, 148.43, 3.21, 1.9040000000000001, 1.9040000000000001, 1229.24, 1213.64, 1.0337, 1.0423, 1.0324, 1.9569999999999999, 1.9569999999999999, 1.9569999999999999, 56988.0, 56955.0, 57475.0, 21.6191, 21.7359, 21.8493, 100.33, 35939.44, 8540.57, 8486.37, 3.79, 3.79, 5719.09, 5761.35, 11823.48, 11949.72, 11950.02, 11786.47, 219.25, 219.25, 959.82, 1148.39, 1163.78, 1144.4, 0.8394, 0.8416, 0.8429, 105.02, 1791.88, 1.2984, 1.3101, 1.2935, 620.31, 1584.3, 1636.5, 8370.5, 8182.0, 1.5467, 1.5408, 588.25, 577.0, 14430.02, 14800.74, 14958.48, 3765.09, 3741.72, 5.715, 5.774, 5.797999999999999, 5.65, 0.7577, 5950.99, 5994.7, 5950.89, 0.997, 0.991, 1118.85, 1123.53, 1158.0, 1155.8, 1074.7, 1082.17, 11543.05, 11671.2, 11496.65, 14.8504, 14.8238, 14.8051, 6238.87, 6191.51, 6256.9, 1033.99, 1023.48, 2.8299, 2.9315, 2.9335, 7.202999999999999, 78.12, 77.93, 28.881, 600.38, 579.63, 3.835, 3.835, 2023.26, 2033.23
2011-12-16, 1839.96, 1.931, 1.2982, 293.01, 5366.8, 5434.02, 12.731, 12.739, 12.806, 181.56, 181.24, 3.127, 3.141, 3.2039999999999997, 3.1, 56331.15, 57332.08, 56232.01, 1.411, 1.411, 1369.65, 1396.7, 2.1109999999999998, 2.1109999999999998, 4746.35, 4673.85, 1225.6, 1212.12, 3.26, 3.287, 3.25, 2215.79, 1503.08, 1500.21, 2541.01, 2565.94, 2536.58, 148.72, 149.5, 148.4, 3.1069999999999998, 1.911, 1.911, 1234.52, 1213.07, 1.0393, 1.0408, 1.032, 1.9409999999999998, 1.9409999999999998, 1.9409999999999998, 57064.0, 57380.0, 58215.0, 21.6227, 21.5562, 21.6508, 94.89, 35890.45, 8455.32, 8374.25, 3.77, 3.78, 5784.14, 5796.35, 11868.81, 11825.29, 11967.84, 11825.22, 215.0, 215.0, 951.5, 1147.53, 1155.4, 1144.62, 0.8392, 0.8391, 0.8427, 105.09, 1794.72, 1.2977, 1.3039, 1.2918, 615.86, 1574.6, 1571.4, 8313.2, 8172.6, 1.5509, 1.5434, 580.75, 576.25, 14627.69, 14509.68, 14732.23, 3751.15, 3666.25, 5.473, 5.769, 5.787999999999999, 5.465, 0.7564, 5941.32, 5951.08, 5930.4, 0.983, 0.9940000000000001, 1114.21, 1121.8, 1158.75, 1155.95, 1093.37, 1093.37, 11504.42, 11610.0, 11468.7, 14.8517, 14.8328, 14.8101, 6251.22, 6216.8966666666665, 6264.0999999999985, 1012.23, 1006.16, 2.8225, 2.8277, 2.8791, 6.9979999999999976, 77.85, 77.74, 29.225, 582.63, 578.38, 3.755, 3.755, 1992.76, 2014.64
2011-12-19, 1776.93, 1.867, 1.3019999999999998, 295.66, 5400.85, 5452.65, 12.824000000000002, 12.691, 12.845, 182.51, 180.87, 3.127, 3.1239999999999997, 3.173, 3.0839999999999996, 56096.93, 56823.04, 56086.53, 1.4609999999999999, 1.4609999999999999, 1395.28, 1408.07, 2.066, 2.066, 4651.6, 4628.2, 1231.04, 1215.2, 3.324, 3.2880000000000003, 3.2880000000000003, 2179.51, 1505.42, 1502.33, 2555.33, 2585.42, 2548.0, 148.805, 149.015, 148.16, 3.088, 1.851, 1.851, 1239.33, 1226.75, 1.0347, 1.0408, 1.0295, 1.876, 1.876, 1.876, 56844.0, 57530.0, 57660.0, 22.0695, 21.5564, 22.1589, 93.42, 35783.87, 8433.18, 8390.98, 3.79, 3.81, 5733.5, 5820.59, 11866.39, 11870.25, 11968.18, 11819.31, 213.4, 214.25, 950.0, 1155.0, 1161.95, 1146.55, 0.8397, 0.8391, 0.8415, 103.35, 1798.68, 1.2996, 1.3057, 1.2949, 620.75, 1595.6, 1587.4, 8322.7, 8153.1, 1.5519999999999998, 1.5482, 578.5, 577.5, 14572.22, 14674.97, 14809.98, 3778.12, 3701.91, 5.32, 5.377999999999999, 5.412000000000001, 5.11, 0.7645, 5892.69, 5941.32, 5892.69, 0.9840000000000001, 0.995, 1117.61, 1125.34, 1155.05, 1152.95, 1096.275, 1098.6799999999996, 11635.38, 11520.72, 11508.17, 14.8945, 14.8402, 14.8042, 6263.57, 6242.283333333334, 6271.3, 1026.32, 1025.77, 2.8005, 2.8173, 2.8508, 6.968999999999999, 77.77, 77.62, 29.615, 578.75, 577.25, 3.785, 3.785, 2005.73, 2021.28
2011-12-20, 1793.06, 1.84, 1.3043, 291.8, 5387.34, 5410.06, 12.9755, 12.815, 12.9805, 185.59, 182.18, 3.096, 3.093, 3.12, 3.05, 55298.33, 56375.66, 55298.33, 1.423, 1.423, 1373.73, 1392.62, 2.081, 2.081, 4613.1, 4555.9, 1224.57, 1202.37, 3.301, 3.284, 3.279, 2208.07, 1510.92, 1508.56, 2523.14, 2570.65, 2518.01, 151.095, 151.645, 148.67, 3.1010000000000004, 1.81, 1.81, 1258.53, 1235.22, 1.0365, 1.0415, 1.0331, 1.889, 1.889, 1.889, 55980.0, 57090.0, 57140.0, 22.3197, 22.0625, 22.4656, 93.76, 35567.34, 8364.93, 8272.26, 3.78, 3.9, 5767.98, 5789.19, 11766.26, 11866.54, 11925.88, 11735.19, 215.3, 215.3, 949.44, 1163.55, 1170.78, 1152.62, 0.8383, 0.8389, 0.8418, 103.64, 1823.01, 1.2926, 1.3030000000000002, 1.2909, 625.37, 1594.4, 1596.4, 8354.0, 8120.9, 1.5499, 1.5464, 586.25, 584.25, 14548.2, 14467.99, 14834.41, 3773.8, 3753.28, 5.226, 5.316, 5.35, 5.1560000000000015, 0.7628, 5860.96, 5892.69, 5860.96, 0.975, 0.98, 1117.16, 1136.59, 1159.25, 1158.15, 1099.18, 1103.99, 11539.7, 11659.78, 11507.62, 15.0686, 14.8888, 14.8651, 6275.92, 6267.67, 6278.5, 1031.68, 1029.15, 2.7804, 2.8004, 2.8362, 6.836, 78.02, 77.8, 28.822, 585.88, 581.88, 3.86, 3.86, 1990.35, 2020.26
