@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric

@data
2014-01-02, 1967.19, 2.793, 2.739, 1.3746, 1.3803, 401.79, 400.6, 401.92, 400.23, 6749.09, 6756.98, 8.65, 8.675, 8.628, 174.08, 174.07, 4.23, 4.448, 50924.205, 51398.325, 51825.965, 50760.38000000001, 2.349, 2.376, 2.376, 2.349, 9476.1, 9607.64, 1429.1175, 1494.5975, 1498.2375, 3.057, 6317.3, 6287.3, 1842.61, 1842.41, 3.42, 3.44, 2090.68, 2120.27, 2087.42, 1456.46, 1458.27, 1450.02, 4161.51, 4177.73, 136.155, 136.08, 2.432, 3.0260000000000002, 2.98, 3.036, 2.98, 1182.16, 1188.35, 1181.16, 1.0623, 1.0649, 1.9409999999999998, 1.9409999999999998, 1.9409999999999998, 17.0733, 17.0051, 98.15, 42727.09, 42960.11, 16195.7025, 16103.1425, 3.62, 3.62, 8225.473333333333, 8203.113333333333, 8235.373333333333, 8168.96, 16588.25, 110.7, 114.6, 110.55, 1323.745, 941.5, 939.49, 945.62, 938.64, 110.8, 111.18, 110.4, 1.1331, 1.1242, 1160.64, 1165.64, 1160.64, 446.94, 446.94, 446.69, 1367.4, 1367.4, 9910.5, 9881.7, 1.6558, 1.6581, 1.6474, 423.5, 421.0, 18948.67, 19007.55, 19110.980000000003, 18903.85, 4267.440000000001, 4300.725, 4.145, 4.145, 4.145, 4.145, 0.8201, 0.8243, 0.8196, 5899.22, 5917.8, 5889.33, 0.7355, 0.7184999999999999, 0.74875, 993.81, 989.82, 1048.27, 1329.39, 1330.67, 1320.65, 13621.55, 13581.45, 13644.28, 8538.98, 1296.38, 1297.26, 1249.4133333333334, 3.0772, 4.0889999999999995, 4.0889999999999995, 105.35, 18.95, 601.63, 607.13, 599.38, 4.2410000000000005, 2923.82
2014-01-03, 1946.14, 2.8, 2.734, 1.3672, 1.3756, 399.82, 403.37, 404.43, 399.64, 6717.91, 6759.37, 8.628, 8.6485, 8.532, 173.58, 173.2, 4.3210000000000015, 4.331, 50341.25, 51522.19, 51656.14, 50246.3, 2.417, 2.396, 2.417, 2.396, 9400.04, 9620.93, 1415.505, 1485.115, 1500.205, 3.092, 6358.3, 6211.3, 1845.86, 1827.74, 3.466, 3.466, 2112.13, 2113.11, 2101.02, 1451.39, 1453.95, 1431.35, 4160.03, 4160.96, 135.485, 136.09, 2.418, 2.991, 3.0380000000000003, 3.0410000000000004, 2.978, 1168.38, 1182.62, 1162.99, 1.0671, 1.0645, 1.963, 1.9709999999999999, 1.933, 17.0485, 16.825, 95.34, 42188.45, 42725.53, 16100.095, 16023.575, 3.67, 3.67, 8247.966666666665, 8191.016666666666, 8255.016666666666, 8168.55, 16573.07, 111.4, 111.05, 110.2, 1320.76, 936.04, 937.27, 940.45, 928.36, 107.78, 111.0, 107.65, 1.1335, 1.1209, 1160.5, 1160.5, 1146.6, 439.99, 445.55, 435.72, 1391.7, 1391.7, 9923.6, 9758.4, 1.6454, 1.6606, 1.6415, 427.25, 418.5, 18929.63, 19080.37, 19196.99, 18885.93, 4294.49, 4327.27, 3.9819999999999998, 4.143, 4.148, 3.977, 0.8194, 0.8234, 0.8137, 5913.48, 5972.1, 5912.78, 0.7340000000000001, 0.726, 0.7475, 984.49, 983.33, 1051.15, 1322.52, 1337.77, 1321.92, 13594.19, 13621.4, 13621.4, 8621.49, 1291.93, 1292.77, 1230.77, 3.07, 3.972, 4.085, 105.44, 20.31, 605.0, 605.0, 595.88, 4.331, 2880.45
2014-01-06, 1953.28, 2.786, 2.73, 1.3588, 1.3672, 401.97, 400.38, 402.6, 399.13, 6730.67, 6747.33, 8.642999999999999, 8.676, 8.592, 173.84, 173.76, 4.303999999999999, 4.39, 50981.09, 50348.27, 50981.09, 50268.72, 2.412, 2.414, 2.414, 2.406, 9435.15, 9453.48, 1401.8925, 1475.6325000000006, 1502.1725, 3.049, 6221.7, 6171.25, 1833.21, 1829.13, 3.428, 3.428, 2101.54, 2102.17, 2075.9, 1435.76, 1444.32, 1432.32, 4148.56, 4152.96, 136.12, 135.45, 2.415, 2.998, 2.984, 3.012, 2.969, 1165.85, 1167.78, 1164.07, 1.0635, 1.0672, 1.9409999999999998, 1.9580000000000002, 1.929, 16.8899, 16.8625, 93.86, 42064.97, 42191.11, 16004.4875, 15944.0075, 3.69, 3.72, 8270.46, 8178.92, 8274.66, 8168.14, 16518.74, 116.35, 111.5, 111.2, 1320.52, 944.36, 935.82, 950.7, 934.45, 106.89, 107.88, 106.79, 1.1401, 1.1261, 1151.76, 1157.76, 1151.22, 444.15, 445.63, 440.3, 1405.5, 1405.5, 9765.0, 9722.5, 1.6416, 1.6477, 1.6397, 424.0, 417.0, 19112.65, 19002.98, 19163.22, 18950.98, 4297.72, 4298.23, 3.898, 3.951, 3.952, 3.891, 0.8184, 0.8317, 0.8176, 5968.36, 6007.79, 5956.71, 0.7324999999999999, 0.7335, 0.74625, 992.43, 983.89, 1052.4, 1321.08, 1329.88, 1318.395, 13548.86, 13594.19, 13594.19, 8629.615, 1215.86, 1234.52, 1208.6, 2.9945, 3.94, 3.958, 104.87, 20.09, 596.88, 608.88, 596.38, 4.343999999999999, 2903.99
2014-01-07, 1959.44, 2.763, 2.708, 1.3628, 1.3589, 399.85, 401.71, 402.71, 399.6, 6730.73, 6751.98, 8.665, 8.753, 8.651, 174.37, 174.24, 4.306, 4.379, 50973.62, 50980.15, 51002.29, 50451.42, 2.435, 2.435, 2.435, 2.435, 9428.0, 9468.8, 1388.28, 1466.15, 1504.14, 3.017, 6224.7, 6170.25, 1832.31, 1823.73, 3.384, 3.412, 2078.68, 2078.68, 2034.01, 1433.53, 1454.67, 1433.11, 4137.03, 4139.78, 137.4, 136.05, 2.395, 2.958, 3.013, 3.013, 2.947, 1178.41, 1164.72, 1163.96, 1.0655, 1.0636, 1.9269999999999998, 1.9280000000000002, 1.905, 16.9678, 16.955, 93.2, 41525.95, 42093.56, 15908.88, 15864.44, 3.66, 3.7, 8272.23, 8262.65, 8285.12, 8232.49, 16532.99, 121.0, 116.5, 115.7, 1321.945, 955.39, 944.01, 956.78, 943.17, 106.73, 106.8, 106.58, 1.1401, 1.1323, 1159.27, 1159.85, 1146.97, 448.4, 449.34, 442.87, 1405.0, 1405.0, 9768.4, 9766.4, 1.6406, 1.6435, 1.6338, 428.0, 423.5, 19233.74, 19095.65, 19303.82, 19095.63, 4259.58, 4263.62, 3.905, 3.883, 3.906, 3.8819999999999997, 0.8271, 0.8305, 0.8249, 5974.5, 5975.0, 5938.26, 0.731, 0.741, 0.745, 999.91, 990.98, 1055.85, 1319.64, 1321.99, 1314.87, 13495.54, 13548.86, 13560.64, 8637.74, 1222.69, 1231.62, 1205.44, 2.9446, 3.929, 3.928, 104.94, 20.24, 608.13, 612.38, 605.13, 4.391, 2892.96
2014-01-08, 1958.96, 2.721, 2.677, 1.3616, 1.3627, 402.97, 400.58, 403.27, 399.23, 6755.45, 6768.89, 8.734, 8.7885, 8.683, 175.9, 175.6, 4.2989999999999995, 4.43, 50430.02, 50981.58, 51477.81, 50429.14, 2.406, 2.207, 2.406, 2.207, 9506.2, 9518.72, 1389.315, 1464.41, 1485.065, 2.983, 6221.5, 6144.75, 1828.71, 1828.71, 3.41, 3.4139999999999997, 2034.22, 2052.28, 2029.25, 1451.18, 1460.55, 1448.79, 4128.57, 4158.18, 137.92, 137.34, 2.367, 2.9410000000000003, 2.9610000000000003, 2.967, 2.937, 1176.44, 1177.72, 1173.99, 1.0766, 1.0654, 1.9069999999999998, 1.912, 1.881, 17.0844, 17.0555, 93.35, 41778.6, 41532.88, 15814.37, 15784.25, 3.65, 3.68, 8319.4, 8290.96, 8346.25, 8267.8, 16562.32, 117.25, 121.5, 116.65, 1323.37, 954.75, 954.99, 957.66, 950.07, 107.35, 107.03, 106.88, 1.1378, 1.1303, 1150.86, 1160.02, 1147.16, 450.79, 454.02, 447.24, 1395.5, 1395.5, 9912.5, 9881.9, 1.6403, 1.644, 1.6374, 430.0, 425.25, 19468.75, 19263.05, 19500.01, 19190.06, 4206.3, 4212.32, 3.8160000000000003, 3.903, 3.904, 3.792, 0.8289, 0.8302, 0.8252, 5945.05, 5989.42, 5942.62, 0.696, 0.731, 0.732, 993.45, 990.73, 1065.7, 1328.99, 1331.25, 1317.71, 13596.93, 13495.05, 13617.09, 8620.37, 1236.41, 1262.44, 1235.51, 2.9512, 3.878, 3.929, 104.73, 20.25, 606.38, 609.88, 601.88, 4.334, 2911.57
2014-01-09, 1946.11, 2.736, 2.682, 1.3575, 1.3617, 403.86, 403.56, 403.9, 402.63, 6721.78, 6755.53, 8.725, 8.748, 8.684, 176.55, 175.69, 4.216, 4.365, 50576.64, 50431.23, 50792.61, 50423.58, 2.412, 2.412, 2.412, 2.412, 9497.84, 9516.26, 1390.35, 1462.67, 1465.99, 2.984, 6192.1, 6160.35, 1837.9, 1831.4, 3.409, 3.425, 2047.26, 2062.95, 2037.11, 1454.76, 1457.33, 1443.9, 4154.28, 4171.75, 137.435, 137.79, 2.369, 2.991, 2.945, 3.01, 2.945, 1169.88, 1175.21, 1166.98, 1.0819, 1.0766, 1.893, 1.91, 1.8730000000000002, 17.1465, 17.0711, 92.26, 41515.49, 41783.8, 16121.45, 15906.57, 3.64, 3.67, 8352.82, 8340.09, 8352.82, 8310.24, 16528.88, 120.9, 117.55, 117.55, 1323.2, 948.74, 953.64, 954.55, 947.4, 107.15, 107.49, 107.0, 1.1379, 1.1305, 1159.18, 1159.37, 1151.97, 444.66, 451.31, 443.75, 1392.6, 1392.6, 10190.4, 10117.2, 1.6448, 1.6472, 1.6376, 427.75, 414.0, 19436.3, 19509.26, 19640.56, 19383.41, 4183.55, 4204.3, 3.7969999999999997, 3.822, 3.822, 3.741, 0.8282, 0.8318, 0.8247, 5975.02, 6064.69, 5973.24, 0.7170000000000001, 0.695, 0.7170000000000001, 984.98, 982.92, 1068.65, 1327.07, 1333.3, 1323.86, 13614.63, 13596.93, 13639.2, 8659.26, 1261.69, 1273.62, 1253.6, 2.9576, 3.888, 3.886, 105.12, 19.72, 603.13, 607.13, 587.38, 4.311, 2932.73
2014-01-10, 1938.54, 2.728, 2.681, 1.3609, 1.3577, 401.97, 403.52, 405.0, 401.11, 6691.34, 6746.41, 8.729, 8.7435, 8.657, 176.63, 175.27, 4.005, 4.194, 49321.68, 50575.78, 50575.78, 49258.63, 2.438, 2.447, 2.447, 2.437, 9421.61, 9549.5, 1388.86, 1465.14, 1462.67, 3.003, 6188.05, 6148.25, 1839.0, 1830.38, 3.38, 3.38, 2041.77, 2057.2, 2026.45, 1446.24, 1452.36, 1439.9, 4179.04, 4182.74, 137.085, 137.4, 2.421, 2.969, 2.987, 3.0010000000000003, 2.96, 1171.67, 1169.03, 1163.82, 1.084, 1.0818, 1.9069999999999998, 1.93, 1.883, 17.1904, 17.0671, 91.24, 41585.54, 41554.33, 15880.33, 15838.44, 3.67, 3.7, 8295.9, 8341.2, 8362.8, 8283.48, 16525.35, 119.35, 120.9, 118.3, 1322.3, 945.75, 948.04, 951.3, 941.76, 106.39, 107.35, 106.12, 1.1344, 1.1267, 1161.26, 1163.88, 1152.17, 444.69, 446.75, 442.02, 1397.9, 1397.9, 10255.7, 10186.3, 1.6481, 1.6497, 1.6441, 416.75, 408.0, 19503.0, 19479.53, 19718.49, 19339.77, 4199.97, 4216.82, 3.773, 3.8080000000000003, 3.813, 3.674, 0.8263, 0.8272, 0.8227, 6056.0, 6087.3, 6048.86, 0.703, 0.7170000000000001, 0.7170000000000001, 980.58, 976.74, 1069.4, 1324.17, 1328.56, 1319.8, 13629.41, 13614.73, 13644.16, 8678.53, 1264.03, 1277.5, 1255.11, 2.9573, 3.883, 3.895, 105.05, 19.445, 588.13, 590.75, 578.38, 4.343, 2928.72
2014-01-13, 1948.92, 2.7089999999999996, 2.551, 1.367, 1.3609, 403.95, 404.01, 405.95, 402.97, 6739.94, 6769.94, 8.716000000000001, 8.7425, 8.689, 175.51, 175.17, 4.053, 4.099, 49696.45, 49321.68, 50145.37, 49267.26, 2.418, 2.4419999999999997, 2.4419999999999997, 2.418, 9473.24, 9529.7, 1395.91, 1469.19, 1465.74, 2.972, 6239.1, 6139.6, 1840.06, 1832.43, 3.3680000000000003, 3.398, 2023.54, 2029.3, 2008.01, 1445.64, 1453.51, 1440.91, 4168.94, 4174.68, 136.925, 137.01, 2.373, 2.86, 2.9730000000000003, 2.9739999999999998, 2.8560000000000003, 1176.41, 1170.93, 1167.02, 1.0895, 1.0842, 1.903, 1.9040000000000001, 1.839, 17.1159, 17.0886, 91.99, 42458.51, 41586.85, 15912.06, 15754.7, 3.64, 3.67, 8365.12, 8363.84, 8401.13, 8349.81, 16487.65, 120.65, 118.55, 117.85, 1325.96, 955.17, 945.09, 956.33, 942.63, 107.25, 106.44, 106.03, 1.1387, 1.127, 1160.17, 1164.53, 1154.89, 450.2, 450.43, 442.61, 1398.9, 1398.9, 10293.6, 10248.8, 1.6482, 1.6521, 1.6402, 433.0, 406.25, 19569.0, 19602.2, 19665.08, 19497.19, 4196.69, 4270.16, 3.813, 3.803, 3.824, 3.7880000000000003, 0.8253, 0.8308, 0.8204, 6069.72, 6113.71, 6069.34, 0.701, 0.701, 0.7070000000000001, 974.6, 969.33, 1063.35, 1333.895, 1336.09, 1324.26, 13747.52, 13629.69, 13750.66, 8702.55, 1247.27, 1259.5, 1240.38, 2.9211, 3.9139999999999997, 3.915, 105.12, 20.095, 584.38, 590.25, 560.88, 4.274, 2934.89
2014-01-14, 1946.07, 2.5639999999999996, 2.53, 1.3672, 1.3669, 404.93, 404.94, 405.38, 403.31, 6757.15, 6765.6, 8.677999999999999, 8.785, 8.674, 174.46, 174.38, 4.274, 4.313, 49426.9, 49708.29, 50003.23, 49308.77, 2.342, 2.307, 2.342, 2.307, 9510.17, 9519.3, 1401.82, 1477.56, 1469.19, 2.87, 6288.2, 6189.55, 1841.26, 1815.52, 3.41, 3.41, 2014.98, 2027.18, 2000.4, 1450.61, 1452.78, 1440.92, 4167.41, 4179.47, 136.31, 136.86, 2.344, 2.8289999999999997, 2.864, 2.865, 2.819, 1175.75, 1176.5, 1167.49, 1.0863, 1.089, 1.841, 1.854, 1.815, 17.0547, 17.0466, 91.43, 42158.62, 42455.97, 15667.23, 15569.195, 3.61, 3.62, 8412.89, 8397.08, 8420.78, 8371.15, 16453.13, 119.85, 120.35, 118.75, 1328.33, 956.96, 955.19, 960.74, 948.67, 106.75, 107.25, 106.36, 1.1492, 1.1347, 1162.94, 1164.12, 1142.38, 447.93, 451.96, 447.01, 1416.0, 1416.0, 10336.3, 10298.3, 1.6383, 1.6509, 1.6347, 435.5, 430.5, 19697.25, 19677.21, 19741.76, 19594.1, 4294.19, 4393.32, 3.833, 3.82, 3.847, 3.7910000000000004, 0.8293, 0.8389, 0.828, 6083.83, 6121.34, 6080.86, 0.0, 0.685, 0.685, 973.08, 966.45, 1056.4, 1343.62, 1343.62, 1328.72, 13681.48, 13747.52, 13771.13, 8726.57, 1244.21, 1283.76, 1244.14, 2.9425, 3.8989999999999996, 3.923, 104.13, 20.3, 571.75, 575.88, 570.13, 4.2330000000000005, 2944.48
2014-01-15, 1953.28, 2.588, 2.548, 1.3679, 1.367, 406.57, 401.31, 406.57, 400.46, 6766.86, 6772.63, 8.765, 8.797, 8.762, 174.84, 174.79, 4.369, 4.382, 49703.1, 49421.07, 49833.53, 49263.11, 2.33, 2.324, 2.33, 2.324, 9540.51, 9540.51, 1388.69, 1469.64, 1477.59, 2.8489999999999998, 6280.35, 6234.15, 1821.36, 1821.36, 3.3930000000000002, 3.3939999999999997, 2007.16, 2027.43, 2001.14, 1444.13, 1451.36, 1443.53, 4129.6, 4183.84, 136.62, 136.24, 2.3209999999999997, 2.873, 2.8360000000000003, 2.875, 2.8289999999999997, 1173.79, 1174.8, 1171.87, 1.0945, 1.0863, 1.806, 1.8219999999999998, 1.8019999999999998, 17.1789, 17.1756, 91.5, 42439.79, 42151.47, 15422.4, 15383.69, 3.62, 3.63, 8384.65, 8333.06, 8388.5, 8324.93, 16373.92, 119.2, 119.75, 118.15, 1313.92, 949.91, 956.34, 958.37, 947.82, 106.39, 106.62, 106.06, 1.1466, 1.1352, 1151.73, 1163.43, 1148.09, 450.75, 451.26, 447.24, 1411.8, 1411.8, 10274.1, 10223.1, 1.6441, 1.6466, 1.6368, 434.0, 427.25, 19730.38, 19541.92, 19748.69, 19466.87, 4348.275, 4426.4, 3.824, 3.8360000000000003, 3.842, 3.8139999999999996, 0.8375, 0.8432, 0.8355, 6100.110000000002, 6118.865, 6098.625, 0.669, 0.672, 0.675, 967.89, 965.89, 1057.1, 1337.92, 1341.07, 1331.55, 13692.38, 13681.48, 13747.04, 8713.48, 1276.39, 1300.65, 1274.33, 2.927, 3.885, 3.8989999999999996, 104.28, 20.31, 571.38, 579.63, 570.63, 4.2010000000000005, 2940.79
2014-01-16, 1957.32, 2.6039999999999996, 2.562, 1.3605, 1.368, 408.62, 407.59, 408.93, 406.65, 6819.86, 6825.2, 8.809, 8.83, 8.772, 175.75, 175.48, 4.325, 4.4319999999999995, 50105.37, 49714.97, 50229.75, 49714.97, 2.384, 2.33, 2.3890000000000002, 2.33, 9733.81, 9747.4, 1401.78, 1486.51, 1469.76, 2.88, 6325.2, 6265.3, 1840.52, 1840.52, 3.3810000000000002, 3.409, 2024.23, 2027.41, 2010.2, 1448.36, 1454.69, 1443.49, 4196.53, 4218.79, 137.165, 136.55, 2.492, 2.8930000000000002, 2.875, 2.912, 2.86, 1170.91, 1173.04, 1166.67, 1.0934, 1.0947, 1.828, 1.8430000000000002, 1.807, 17.2667, 17.213, 92.43, 42511.25, 42434.87, 15808.73, 15636.57, 3.65, 3.67, 8423.42, 8409.3, 8433.93, 8385.7, 16505.28, 117.2, 118.8, 115.95, 1329.39, 948.25, 949.3, 953.81, 944.25, 107.13, 106.17, 105.8, 1.1387, 1.1307, 1165.99, 1171.97, 1163.43, 450.58, 454.43, 449.7, 1405.9, 1405.9, 10380.8, 10368.4, 1.6371, 1.6446, 1.6324, 431.5, 425.5, 20045.76, 19796.4, 20071.13, 19796.06, 4402.36, 4459.48, 3.766, 3.82, 3.82, 3.763, 0.8379, 0.8394, 0.8319, 6116.39, 6116.39, 6116.39, 0.67, 0.669, 0.6729999999999999, 972.79, 966.5, 1062.9, 1352.27, 1352.56, 1347.57, 13772.58, 13692.38, 13785.02, 8757.43, 1293.39, 1297.76, 1275.78, 2.9385, 3.8689999999999998, 3.878, 104.69, 20.195, 579.5, 579.63, 566.88, 4.254, 2957.98
2014-01-17, 1944.48, 2.582, 2.519, 1.362, 1.3604, 407.59, 408.51, 408.72, 407.08, 6815.42, 6831.74, 8.806000000000003, 8.818, 8.761000000000001, 176.1, 175.51, 4.382, 4.495, 49696.28, 50106.34, 50577.38, 49628.01, 2.403, 2.385, 2.4130000000000003, 2.385, 9717.71, 9747.37, 1397.23, 1480.73, 1486.37, 2.861, 6346.5, 6299.85, 1847.99, 1840.3, 3.406, 3.406, 2022.54, 2034.71, 2014.41, 1445.45, 1452.02, 1443.66, 4209.59, 4219.28, 137.14, 137.03, 2.459, 2.841, 2.8930000000000002, 2.8930000000000002, 2.838, 1175.2, 1169.62, 1167.69, 1.0932, 1.0934, 1.825, 1.827, 1.774, 17.2869, 17.2276, 93.6, 42172.73, 42508.97, 15747.2, 15710.14, 3.65, 3.68, 8450.67, 8422.59, 8464.98, 8416.73, 16477.7, 118.35, 117.5, 117.35, 1340.12, 938.16, 946.99, 948.71, 932.66, 107.09, 106.82, 106.44, 1.1354, 1.1171, 1172.71, 1173.13, 1168.7, 449.96, 453.5, 447.04, 1405.7, 1405.7, 10532.2, 10441.4, 1.6354, 1.6382, 1.6317, 430.0, 425.0, 19875.69, 20059.06, 20065.32, 19841.09, 4455.55, 4457.76, 3.736, 3.7539999999999996, 3.767, 3.734, 0.8336, 0.836, 0.8294, 6119.73, 6177.06, 6116.39, 0.6709999999999999, 0.6709999999999999, 0.682, 972.88, 969.79, 1065.2, 1348.95, 1351.99, 1346.26, 13831.58, 13772.75, 13831.58, 8779.88, 1281.26, 1304.89, 1280.09, 2.978, 3.846, 3.8569999999999998, 104.94, 20.125, 568.38, 573.63, 564.13, 4.1930000000000005, 2964.8
2014-01-20, 1953.78, 2.5380000000000003, 2.5, 1.3541, 1.362, 408.26, 404.85, 408.55, 404.85, 6829.3, 6840.5, 8.753, 8.7825, 8.731, 175.18, 174.94, 4.3260000000000005, 4.385, 49181.86, 49696.28, 49868.22, 49174.03, 2.36, 2.404, 2.404, 2.36, 9742.96, 9789.89, 1395.79, 1486.88, 1480.63, 2.846, 6327.1, 6246.35, 1844.23, 1835.23, 3.385, 3.407, 2017.52, 2017.87, 2001.33, 1447.7, 1449.47, 1433.67, 4207.82, 4217.24, 136.91, 137.07, 2.416, 2.821, 2.845, 2.86, 2.818, 1166.49, 1174.2, 1162.78, 1.0962, 1.093, 1.778, 1.78, 1.751, 17.2378, 17.2207, 93.94, 41911.31, 42172.86, 15734.46, 15621.8, 3.64, 3.64, 8478.89, 8473.87, 8485.96, 8457.14, 16495.26, 117.15, 118.0, 116.3, 1341.12, 932.52, 937.57, 939.66, 929.15, 106.48, 105.55, 105.44, 1.1231, 1.1167, 1172.09, 1173.37, 1166.76, 453.27, 453.91, 448.13, 1417.1, 1417.1, 10453.7, 10393.5, 1.6424, 1.6461, 1.6312, 428.0, 422.25, 19969.33, 19880.51, 20027.08, 19796.27, 4408.37, 4429.57, 3.705, 3.721, 3.722, 3.673, 0.835, 0.8356, 0.8244, 6168.2, 6178.19, 6131.05, 0.675, 0.6729999999999999, 0.685, 968.62, 965.48, 1061.9, 1338.58, 1348.875, 1335.885, 13888.21, 13831.58, 13910.38, 8764.744999999999, 1305.07, 1306.82, 1287.2, 2.99, 3.8160000000000003, 3.8289999999999997, 104.5, 20.09, 572.88, 574.25, 562.88, 4.113, 2969.15
