@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Open numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2009-11-03, 1549.92, 3.44, 3.44, 3.44, 1.4769, 1.4846, 1.4684, 302.11, 304.69, 5104.5, 5044.5, 5115.7, 12.4115, 11.908, 175.2, 5.034, 5.115, 4.817, 62629.96, 60818.35, 2.423, 2.423, 2.423, 5430.82, 5410.61, 5472.03, 5376.63, 1358.76, 1317.1, 1266.3, 1237.04, 1266.62, 3.66, 3.66, 3.66, 4637.799999999998, 4731.675, 4791.75, 1042.88, 1036.18, 1029.38, 2.937, 2.96, 2.9730000000000003, 2.917, 3076.65, 3077.91, 2923.53, 1752.35, 1759.75, 1739.76, 2049.2, 2047.42, 2069.49, 2024.27, 153.1, 153.03, 152.09, 3.54, 3.424, 3.424, 1160.79, 1155.59, 1165.59, 1151.77, 1.078, 1.0871, 1.0713, 3.24, 3.24, 3.24, 62539.0, 62455.0, 25.2481, 25.5446, 25.1236, 78.66, 76.56, 28902.12, 29106.675, 9903.77, 9736.14, 5.38, 6291.22, 6256.44, 6312.51, 6231.81, 9789.44, 9712.13, 9647.06, 142.35, 942.34, 942.34, 1063.69, 1080.9, 0.8961, 0.9054, 0.895, 77.08, 1963.48, 1.2651, 1.2744, 1.2449, 562.4, 553.31, 672.05, 672.0, 1061.8, 11465.8, 11514.8, 11344.3, 1.6391, 1.6415, 1.648, 1.6328, 21882.14, 22514.63, 2365.65, 2373.2, 3.7769999999999997, 3.7769999999999997, 3.7769999999999997, 0.72, 0.7267, 0.713, 2970.56, 2993.06, 2964.67, 1.385, 1.385, 1.385, 1100.7, 1107.61, 1089.94, 1186.5, 1005.95, 996.84, 10963.67, 13.1323, 13.2244, 13.3292, 6374.35, 6281.86, 673.5, 677.22, 667.52, 2.046, 2.0071, 3.926, 3.926, 89.71, 89.71, 16.430999999999994, 514.63, 496.38, 518.13, 495.63, 5.597, 2391.16, 2380.29
2009-11-04, 1579.93, 3.428, 3.428, 3.428, 1.4715, 1.4811, 1.4624, 300.78, 301.68, 5037.2, 5104.5, 5104.5, 12.445, 12.185, 174.52, 4.83, 4.94, 4.761, 61539.2, 60723.96, 2.418, 2.418, 2.418, 5353.35, 5412.06, 5412.06, 5312.64, 1357.06, 1301.47, 1218.42, 1266.3, 1266.3, 3.719, 3.719, 3.719, 4563.9, 4712.25, 4729.85, 1045.41, 1040.92, 1033.94, 2.948, 2.9219999999999997, 2.952, 2.89, 3114.23, 3121.2, 3078.94, 1753.38, 1755.53, 1728.24, 2057.32, 2034.09, 2057.32, 2031.25, 153.755, 152.93, 151.4, 3.58, 3.469, 3.469, 1161.01, 1159.74, 1162.48, 1142.7, 1.0674, 1.0854, 1.0654, 3.2710000000000004, 3.2710000000000004, 3.2710000000000004, 63098.0, 61000.0, 25.2988, 25.3228, 24.8953, 79.77, 76.55, 28646.71, 29055.82, 9844.525, 9752.025, 5.39, 6213.35, 6229.04, 6236.0, 6146.09, 9771.91, 9787.47, 9649.78, 141.1, 931.17, 931.17, 1071.35, 1077.03, 0.9003, 0.9062, 0.8927, 78.32, 1960.96, 1.2641, 1.2699, 1.2498, 570.62, 557.22, 682.67, 671.15, 1087.0, 11242.4, 11358.4, 11179.9, 1.6418, 1.6405, 1.6457, 1.6262, 22101.15, 22180.48, 2371.95, 2386.18, 3.8139999999999996, 3.8139999999999996, 3.8139999999999996, 0.7228, 0.7238, 0.7096, 2964.19, 2995.24, 2957.88, 1.4, 1.4, 1.3775, 1115.68, 1118.29, 1088.6, 1191.6, 991.9, 985.41, 11025.9, 13.1916, 13.1228, 13.2092, 6381.6, 6280.94, 674.48, 676.96, 666.81, 2.0733, 2.0465, 3.96, 3.96, 90.42, 89.88, 17.171, 518.19, 507.13, 522.94, 500.63, 5.537000000000001, 2378.69, 2338.47
2009-11-05, 1552.24, 3.483, 3.483, 3.483, 1.4878, 1.4909, 1.4701, 302.66, 306.79, 5107.9, 5037.2, 5120.8, 12.3385, 12.257, 174.49, 4.925, 4.984, 4.71, 62649.99, 62649.99, 2.4530000000000003, 2.4530000000000003, 2.4530000000000003, 5444.23, 5378.16, 5471.0, 5364.92, 1331.67, 1302.255, 1238.46, 1242.365, 1262.48, 3.79, 3.79, 3.79, 4710.8, 4567.3, 4717.8, 1046.5, 1047.14, 1045.15, 2.985, 2.9819999999999998, 2.9989999999999997, 2.97, 3128.54, 3141.45, 3096.35, 1746.32, 1755.17, 1731.06, 2055.52, 2067.56, 2081.1, 2053.0, 151.405, 153.67, 151.3, 3.609, 3.52, 3.52, 1156.17, 1161.37, 1162.09, 1145.19, 1.0621, 1.0685, 1.0594, 3.3169999999999997, 3.3169999999999997, 3.3169999999999997, 64437.0, 63870.0, 25.2512, 25.2726, 24.9079, 81.06, 79.12, 28935.34, 29598.31, 9785.28, 9767.91, 5.43, 6267.11, 6238.39, 6280.75, 6220.01, 9802.14, 9767.3, 9745.76, 140.75, 919.33, 938.39, 1075.56, 1077.77, 0.8957, 0.8992, 0.8916, 79.45, 1959.29, 1.2714, 1.2757, 1.2533, 563.12, 562.92, 681.81, 682.19, 1097.4, 11387.7, 11398.8, 11286.0, 1.6566, 1.644, 1.6599, 1.6401, 22133.42, 22428.9, 2334.94, 2371.9, 3.8489999999999998, 3.8489999999999998, 3.8489999999999998, 0.7222, 0.7312, 0.7168, 2902.7, 2966.3, 2901.55, 1.415, 1.415, 1.37, 1103.18, 1118.51, 1098.86, 1173.4, 1016.58, 1000.37, 11187.87, 12.9393, 13.1861, 13.1956, 6363.44, 6283.31, 674.31, 686.41, 672.76, 2.0902, 2.0659, 3.9819999999999998, 3.9819999999999998, 90.42, 90.05, 17.395, 521.75, 517.88, 527.75, 505.63, 5.63, 2365.94, 2365.94
2009-11-06, 1572.46, 3.532, 3.532, 3.532, 1.4881, 1.4918, 1.4808, 302.33, 309.12, 5125.6, 5107.1, 5154.6, 12.3635, 12.259, 173.25, 4.732, 4.882, 4.676, 63907.38, 63699.86, 2.475, 2.475, 2.475, 5480.92, 5404.83, 5512.0, 5356.13, 1306.28, 1303.04, 1258.5, 1218.43, 1258.66, 3.8539999999999996, 3.8539999999999996, 3.8539999999999996, 4765.55, 4711.65, 4776.35, 1066.63, 1047.3, 1047.3, 2.95, 2.96, 2.964, 2.938, 3155.05, 3158.72, 3122.52, 1749.7, 1757.3, 1739.96, 2105.32, 2078.83, 2105.32, 2075.61, 151.72, 151.34, 151.08, 3.625, 3.5269999999999997, 3.5269999999999997, 1157.4, 1154.43, 1162.67, 1152.23, 1.0661, 1.0682, 1.0604, 3.345, 3.345, 3.345, 65463.0, 63880.0, 25.033, 25.2876, 24.9468, 80.52, 79.34, 29432.3, 29859.97, 9803.5, 9691.69, 5.46, 6285.2, 6204.3, 6306.64, 6195.73, 10005.96, 9807.8, 9807.8, 142.1, 935.86, 950.26, 1067.57, 1074.94, 0.8977, 0.9, 0.8929, 78.95, 1961.89, 1.2708, 1.2723, 1.2601, 581.15, 563.33, 685.2, 680.73, 1092.3, 11548.9, 11621.1, 11249.6, 1.6593, 1.6566, 1.6639, 1.6467, 22116.19, 22703.26, 2371.65, 2376.26, 3.8819999999999997, 3.8819999999999997, 3.8819999999999997, 0.7216, 0.7241, 0.716, 2854.82, 2913.43, 2841.63, 1.44, 1.46, 1.405, 1102.8, 1110.82, 1100.78, 1175.8, 1022.64, 1003.91, 11180.7, 12.9565, 12.9202, 13.1082, 6334.733333333333, 6267.876666666668, 682.37, 687.96, 681.63, 2.0576, 2.0825, 3.987, 3.987, 90.69, 90.01, 17.4, 512.25, 521.75, 521.75, 510.88, 5.625, 2401.59, 2377.66
2009-11-09, 1576.79, 3.52, 3.52, 3.52, 1.4849, 1.4915, 1.4813, 308.44, 309.75, 5142.7, 5125.6, 5159.0, 12.348, 11.981, 172.62, 4.815, 4.827, 4.555, 64820.15, 63586.55, 2.479, 2.479, 2.479, 5488.25, 5464.55, 5526.86, 5410.54, 1348.82, 1326.16, 1241.92, 1258.5, 1268.76, 3.887, 3.887, 3.887, 4796.15, 4767.5, 4836.2, 1069.3, 1064.95, 1059.32, 2.946, 2.935, 2.95, 2.92, 3164.04, 3183.57, 3156.99, 1734.51, 1753.37, 1727.17, 2112.44, 2089.49, 2117.62, 2088.24, 150.725, 151.6, 150.05, 3.628, 3.5010000000000003, 3.5010000000000003, 1148.63, 1155.24, 1159.99, 1142.21, 1.0743, 1.0782, 1.0608, 3.3810000000000002, 3.3810000000000002, 3.3810000000000002, 64910.0, 65400.0, 24.9947, 25.1214, 24.8167, 80.34, 76.71, 29734.8, 29884.92, 9812.73, 9767.0, 5.49, 6293.61, 6286.61, 6317.1, 6229.04, 10023.42, 10001.35, 9898.49, 138.9, 944.82, 950.18, 1069.25, 1073.83, 0.8968, 0.8994, 0.8929, 78.81, 1953.18, 1.2799, 1.2801, 1.268, 580.35, 574.84, 679.84, 684.24, 1100.0, 11580.6, 11627.7, 11391.6, 1.6621, 1.6577, 1.6638, 1.652, 22591.16, 22738.66, 2367.62, 2403.27, 3.89, 3.89, 3.89, 0.725, 0.7277, 0.7196, 2911.62, 2921.91, 2854.18, 1.45, 1.46, 1.425, 1086.4, 1106.36, 1082.72, 1168.1, 1034.11, 1022.14, 11259.58, 12.9897, 12.9505, 13.0264, 6306.026666666668, 6252.443333333334, 690.76, 698.63, 689.92, 2.0035, 2.0618, 3.995, 3.995, 90.8, 89.63, 17.365, 497.88, 512.13, 512.13, 496.63, 5.7, 2429.62, 2411.64
2009-11-10, 1582.3, 3.503, 3.503, 3.503, 1.4994, 1.5021, 1.4851, 310.5, 314.6, 5235.2, 5142.7, 5240.0, 12.2755, 12.197, 170.87, 4.605, 4.69, 4.473, 64474.89, 64474.89, 2.46, 2.46, 2.46, 5619.72, 5514.34, 5626.15, 5514.34, 1337.54, 1335.11, 1304.62, 1241.92, 1304.63, 3.835, 3.835, 3.835, 4898.4, 4796.15, 4905.25, 1093.08, 1072.31, 1072.31, 2.9619999999999997, 2.986, 2.99, 2.9619999999999997, 3175.59, 3176.66, 3141.77, 1732.13, 1738.89, 1723.38, 2154.06, 2128.46, 2154.06, 2128.15, 149.045, 150.32, 148.78, 3.6, 3.484, 3.484, 1145.76, 1150.57, 1151.81, 1139.97, 1.0567, 1.0749, 1.0543, 3.3160000000000003, 3.3160000000000003, 3.3160000000000003, 66757.0, 66000.0, 24.874, 24.9796, 24.763, 80.19, 77.77, 29898.45, 30646.43, 9777.64, 9731.59, 5.48, 6385.14, 6352.0, 6391.43, 6341.85, 10226.94, 10020.62, 10020.62, 140.05, 941.54, 961.11, 1077.46, 1078.39, 0.8931, 0.898, 0.8895, 78.52, 1947.23, 1.2902, 1.2912, 1.2793, 592.31, 583.85, 679.39, 677.98, 1109.3, 11816.8, 11816.8, 11653.8, 1.6753, 1.6662, 1.6845, 1.6618, 22799.31, 23082.33, 2395.41, 2406.92, 3.841, 3.841, 3.841, 0.7446, 0.7462, 0.7323, 2867.58, 2921.63, 2864.71, 1.48, 1.48, 1.41, 1092.39, 1095.92, 1079.28, 1155.1, 1045.58, 1040.37, 11488.27, 12.8309, 12.9705, 12.998, 6277.32, 6237.01, 702.35, 713.48, 699.44, 2.0627, 2.0145, 3.968, 3.968, 89.88, 89.74, 17.47, 519.75, 497.88, 523.88, 497.88, 5.735, 2455.42, 2451.77
2009-11-11, 1594.82, 3.495, 3.495, 3.495, 1.4983, 1.5021, 1.4937, 314.91, 315.52, 5230.5, 5235.2, 5264.3, 12.3015, 12.158, 170.31, 4.635, 4.665, 4.436, 66214.34, 65705.51, 2.447, 2.447, 2.447, 5613.2, 5627.16, 5650.88, 5602.55, 1408.1, 1398.28, 1322.8, 1304.63, 1329.47, 3.7889999999999997, 3.7889999999999997, 3.7889999999999997, 4881.7, 4898.9, 4947.7, 1093.01, 1091.86, 1087.4, 2.957, 2.95, 2.958, 2.944, 3178.61, 3211.11, 3176.26, 1735.05, 1743.28, 1729.19, 2151.08, 2147.24, 2160.64, 2141.27, 149.445, 148.97, 148.89, 3.5610000000000004, 3.478, 3.478, 1148.89, 1145.1, 1154.1, 1143.62, 1.0495, 1.0608, 1.0482, 3.286, 3.286, 3.286, 66852.0, 66400.0, 24.8568, 25.1562, 24.8257, 80.51, 77.89, 30640.89, 30953.87, 9904.68, 9857.1, 5.5, 6369.1, 6392.7, 6399.42, 6360.77, 10246.97, 10223.01, 10148.12, 134.05, 960.22, 961.72, 1073.2, 1082.72, 0.8945, 0.9018, 0.8932, 78.92, 1946.69, 1.2915, 1.2931, 1.2837, 586.97, 583.87, 676.72, 678.98, 1108.6, 11814.0, 11891.9, 11777.8, 1.6734, 1.6761, 1.6789, 1.66, 23167.17, 23247.54, 2406.74, 2432.34, 3.8110000000000004, 3.8110000000000004, 3.8110000000000004, 0.7412, 0.7448, 0.7376, 2843.66, 2875.53, 2841.68, 1.47, 1.485, 1.455, 1102.99, 1106.55, 1091.86, 1158.2, 1045.48, 1042.11, 11486.88, 12.8889, 12.826, 12.9659, 6322.94, 6226.73, 715.64, 717.51, 705.31, 2.0523, 2.0549, 3.904, 3.904, 89.86, 89.69, 17.212, 521.63, 511.38, 526.75, 507.88, 5.725, 2497.82, 2461.99
2009-11-12, 1572.73, 3.5010000000000003, 3.5010000000000003, 3.5010000000000003, 1.4983, 1.505, 1.4953, 316.67, 320.06, 5266.8, 5230.5, 5301.1, 12.3215, 12.251, 170.33, 4.545, 4.566, 4.433, 66303.48, 66027.66, 2.43, 2.43, 2.43, 5668.35, 5633.09, 5705.89, 5633.09, 1436.54, 1430.7, 1316.19, 1322.8, 1338.1, 3.7569999999999997, 3.7569999999999997, 3.7569999999999997, 5003.95, 4882.3, 5016.7, 1098.51, 1096.04, 1093.81, 2.9619999999999997, 3.0069999999999997, 3.0069999999999997, 2.96, 3175.19, 3186.59, 3149.07, 1733.42, 1744.19, 1723.73, 2166.9, 2166.53, 2177.91, 2155.25, 149.295, 149.31, 148.55, 3.58, 3.444, 3.444, 1147.59, 1148.24, 1155.05, 1140.78, 1.0457, 1.0506, 1.0433, 3.342, 3.342, 3.342, 66906.0, 67375.0, 24.9666, 25.1297, 24.8208, 80.1, 78.57, 30777.93, 31212.68, 9890.18, 9849.99, 5.49, 6374.7, 6415.56, 6423.17, 6356.6, 10291.26, 10247.42, 10217.19, 132.7, 958.46, 968.14, 1076.54, 1082.78, 0.895, 0.9052, 0.8942, 78.62, 1947.25, 1.2898, 1.2955, 1.2847, 592.71, 588.25, 673.61, 675.74, 1117.6, 11801.4, 11893.6, 11784.9, 1.6568, 1.6742, 1.6799, 1.6536, 23204.7, 23476.04, 2382.58, 2414.91, 3.827, 3.827, 3.827, 0.7405, 0.7438, 0.7382, 2854.24, 2864.62, 2843.55, 1.44, 1.48, 1.43, 1106.07, 1107.78, 1098.89, 1157.0, 1055.03, 1051.09, 11559.67, 12.8777, 12.8764, 12.9899, 6255.2, 6196.67, 711.36, 717.9, 709.35, 2.0558, 2.0455, 3.906, 3.906, 89.64, 89.29, 17.527, 530.38, 521.38, 539.38, 521.38, 5.682, 2482.5, 2471.32
2009-11-13, 1571.99, 3.5069999999999997, 3.5069999999999997, 3.5069999999999997, 1.4843, 1.5017, 1.482, 316.94, 320.06, 5276.5, 5266.8, 5304.9, 12.338, 12.25, 170.1, 4.49, 4.5169999999999995, 4.357, 66427.12, 64318.86, 2.381, 2.381, 2.381, 5663.96, 5657.9, 5726.38, 5632.77, 1434.45, 1410.51, 1315.78, 1316.17, 1318.59, 3.78, 3.78, 3.78, 4952.65, 5004.4, 5014.4, 1087.24, 1098.31, 1084.9, 2.943, 2.937, 2.952, 2.937, 3172.95, 3199.87, 3163.08, 1723.27, 1738.68, 1714.76, 2149.02, 2166.98, 2179.19, 2145.83, 149.805, 149.15, 148.87, 3.589, 3.444, 3.444, 1140.58, 1146.37, 1151.36, 1134.25, 1.0556, 1.0579, 1.0414, 3.3710000000000004, 3.3710000000000004, 3.3710000000000004, 64837.0, 66610.0, 24.8932, 25.1237, 24.7021, 79.69, 76.52, 31093.56, 31195.97, 9921.45, 9788.49, 5.4, 6355.76, 6348.91, 6378.08, 6332.05, 10197.47, 10289.82, 10157.64, 130.65, 964.25, 976.86, 1074.27, 1084.59, 0.9038, 0.9066, 0.8943, 78.26, 1926.1, 1.2824, 1.2990000000000002, 1.2794, 580.32, 579.83, 669.36, 671.67, 1121.3, 11834.5, 11916.4, 11757.4, 1.6588, 1.6571, 1.6629, 1.6516, 23209.43, 23433.26, 2405.13, 2434.01, 3.827, 3.827, 3.827, 0.7338, 0.7442, 0.7308, 2927.56, 2939.1, 2852.13, 1.38, 1.435, 1.38, 1099.17, 1111.36, 1094.15, 1161.0, 1055.07, 1049.66, 11456.12, 12.8471, 12.8616, 12.9421, 6280.94, 6220.37, 715.98, 717.34, 696.72, 1.991, 2.0606, 4.044, 4.044, 89.93, 89.65, 17.255, 531.13, 530.38, 541.63, 522.25, 5.627999999999999, 2463.51, 2460.04
2009-11-16, 1592.47, 3.471, 3.471, 3.471, 1.4917, 1.4939, 1.4826, 316.78, 317.99, 5296.4, 5276.5, 5297.4, 12.339, 12.264, 170.35, 4.385, 4.459, 4.287, 64451.89, 64228.85, 2.384, 2.384, 2.384, 5686.83, 5661.82, 5700.51, 5615.68, 1425.31, 1407.27, 1310.27, 1315.86, 1315.86, 3.793, 3.793, 3.793, 4998.95, 4952.35, 5017.9, 1093.48, 1087.59, 1085.33, 2.969, 2.952, 2.965, 2.9330000000000003, 3187.65, 3189.09, 3127.5, 1725.71, 1728.14, 1705.62, 2167.88, 2156.68, 2172.05, 2145.92, 149.265, 149.67, 148.42, 3.623, 3.423, 3.423, 1143.37, 1139.98, 1145.06, 1129.34, 1.0505, 1.057, 1.0473, 3.3819999999999997, 3.3819999999999997, 3.3819999999999997, 65695.0, 65450.0, 24.8448, 25.0444, 24.8041, 77.67, 75.57, 30761.25, 31002.14, 9793.19, 9719.38, 5.36, 6351.08, 6330.86, 6356.54, 6296.78, 10270.47, 10197.85, 10162.93, 131.1, 969.94, 971.53, 1071.49, 1080.97, 0.8951, 0.8965, 0.8902, 76.92, 1932.55, 1.2933, 1.2947, 1.2819999999999998, 586.28, 576.73, 672.05, 668.59, 1118.2, 11867.0, 11868.6, 11754.1, 1.669, 1.6579, 1.6706, 1.6569, 23135.22, 23284.2, 2420.07, 2431.23, 3.8819999999999997, 3.8819999999999997, 3.8819999999999997, 0.7436, 0.7445, 0.7316, 2979.41, 2987.48, 2927.56, 1.35, 1.38, 1.35, 1101.24, 1104.92, 1091.4, 1156.8, 1059.925, 1057.22, 11417.41, 12.8927, 12.8402, 12.933, 6306.68, 6244.070000000002, 697.55, 702.51, 693.72, 1.9661, 1.989, 4.09, 4.09, 90.29, 89.47, 17.37, 539.63, 531.13, 540.13, 531.13, 5.6, 2502.1, 2489.24
2009-11-17, 1585.98, 3.397, 3.397, 3.397, 1.4973, 1.5017, 1.4880000000000002, 320.74, 322.48, 5382.7, 5296.4, 5397.0, 12.2525, 12.234000000000002, 169.71, 4.44, 4.6560000000000015, 4.382, 65325.52, 65325.52, 2.245, 2.245, 2.245, 5804.82, 5717.46, 5812.84, 5717.46, 1419.49, 1418.02, 1365.18, 1311.1, 1365.84, 3.742, 3.742, 3.742, 5058.05, 4996.5, 5073.2, 1109.3, 1094.13, 1094.13, 3.1, 3.017, 3.096, 3.017, 3275.05, 3275.55, 3206.43, 1722.88, 1732.86, 1713.95, 2197.85, 2177.31, 2205.32, 2177.0, 148.455, 149.19, 148.37, 3.588, 3.3489999999999998, 3.3489999999999998, 1142.22, 1143.04, 1148.12, 1135.09, 1.0475, 1.0544, 1.0427, 3.315, 3.315, 3.315, 66985.0, 66640.0, 24.974, 25.1451, 24.9255, 79.43, 76.35, 30936.525, 31256.325, 9784.14, 9725.81, 5.41, 6422.81, 6385.66, 6434.91, 6384.05, 10406.96, 10267.53, 10267.53, 136.35, 967.62, 975.52, 1079.52, 1085.24, 0.8926, 0.8982, 0.8867, 79.27, 1945.5, 1.297, 1.3024, 1.2893, 602.87, 588.65, 672.18, 670.19, 1149.4, 11986.9, 12007.1, 11910.1, 1.6828, 1.6715, 1.6879, 1.6668, 23450.82, 23708.35, 2427.31, 2471.71, 3.8689999999999998, 3.8689999999999998, 3.8689999999999998, 0.7490000000000001, 0.7524, 0.7398, 2979.21, 2999.06, 2977.77, 1.34, 1.35, 1.325, 1098.91, 1106.97, 1094.27, 1150.5, 1064.78, 1064.78, 11539.78, 12.9095, 12.908, 12.9802, 6332.42, 6267.77, 701.71, 709.38, 700.67, 2.032, 1.9631, 4.065, 4.065, 89.64, 88.76, 18.39, 562.38, 539.5, 563.63, 539.5, 5.62, 2518.62, 2518.62
