@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute US_WHEAT_Now numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-10-30, 2029.47, 1.5490000000000002, 1.469, 1.557, 1.464, 1.0924, 462.99, 463.81, 464.77, 460.26, 6437.85, 6358.16, 8.5055, 179.68, 179.19, 2.301, 46740.16, 46740.16, 45628.35, 1.495, 1.5, 10800.84, 10886.98, 10741.14, 839.57, 852.66, 834.53, 1708.6, 1725.9, 1727.29, 1.9269999999999998, 1.931, 1.831, 8111.75, 8179.6, 2089.41, 2088.35, 2082.63, 2.316, 2.334, 3387.32, 3387.77, 1259.47, 1242.51, 5074.27, 5071.04, 5084.63, 5066.89, 147.375, 147.74, 147.04, 0.7879999999999999, 2.18, 2.081, 1154.43, 1.3191, 1.3131, 0.544, 0.449, 46176.0, 47190.0, 46085.0, 17.628, 17.6459, 17.4236, 46.79, 45.16, 44634.81, 44738.26, 18935.71, 18809.48, 2.0540000000000003, 2.065, 8957.27, 8966.85, 8969.06, 120.55, 118.2, 1505.98, 807.93, 814.69, 816.13, 0.7157, 0.7141, 48.8, 49.38, 48.17, 1747.32, 0.999, 0.9914, 1163.95, 1172.95, 1177.65, 296.6, 292.82, 1183.4, 1183.4, 1183.4, 10397.2, 10298.1, 1.5264, 376.0, 375.5, 22442.69, 22702.16, 4472.02, 4601.56, 1.645, 1.67, 1.57, 0.6694, 0.6696, 0.6715, 7096.31, 7070.13, 0.313, 0.299, 867.13, 867.97, 871.62, 862.7, 1146.18, 1148.39, 1573.74, 13841.85, 13869.94, 9.4147, 7220.06, 7109.31, 1411.29, 1387.75, 1.4748, 1.483, 1.4956, 1.4677, 1.4909999999999999, 1.432, 1.406, 121.13, 121.19, 515.38, 3587.02, 3603.54, 3604.92, 3567.09
2015-11-02, 2035.24, 1.541, 1.5319999999999998, 1.567, 1.525, 1.0976, 462.12, 464.17, 464.96, 458.27, 6410.28, 6337.65, 8.381, 180.62, 178.75, 2.248, 45628.35, 45975.26, 45400.69, 1.579, 1.569, 10850.14, 10850.58, 10748.7, 845.54, 837.79, 831.2, 1711.53, 1708.51, 1723.04, 1.926, 1.949, 1.901, 8065.8, 8146.1, 2079.36, 2090.0, 2079.34, 2.313, 2.3209999999999997, 3382.56, 3380.28, 1262.74, 1246.18, 5053.75, 5079.76, 5085.22, 5053.75, 147.235, 147.24, 146.46, 0.841, 2.1830000000000003, 2.142, 1155.02, 1.3169, 1.3054, 0.546, 0.5, 46323.0, 46565.0, 45900.0, 17.435, 17.5059, 17.3613, 47.03, 45.48, 44542.76, 44635.8, 19083.1, 18784.69, 2.1069999999999998, 2.13, 8938.65, 8984.54, 8984.54, 121.95, 119.15, 1508.45, 814.73, 806.82, 816.77, 0.7167, 0.7121, 49.56, 50.0, 48.28, 1747.05, 1.0014, 0.9908, 1160.05, 1164.05, 1168.55, 295.91, 296.22, 1176.8, 1176.8, 1176.8, 10360.7, 10258.7, 1.531, 379.75, 378.75, 22442.51, 22539.67, 4455.18, 4462.97, 1.6740000000000002, 1.72, 1.6030000000000002, 0.6777, 0.6688, 0.6797, 7071.12, 7042.06, 0.317, 0.304, 872.58, 866.44, 875.01, 861.3, 1142.17, 1142.85, 1572.79, 13762.77, 13766.57, 9.3688, 7169.13, 7072.395, 1398.9, 1389.83, 1.4994, 1.4675, 1.5071, 1.4675, 1.5, 1.469, 1.4340000000000002, 120.62, 121.47, 522.13, 3600.2, 3594.37, 3611.09, 3575.52
2015-11-03, 2048.4, 1.5730000000000002, 1.541, 1.5959999999999999, 1.531, 1.1015, 464.58, 457.84, 465.57, 457.84, 6364.42, 6317.29, 8.363, 179.63, 179.06, 2.2680000000000002, 45748.58, 47014.465, 45633.495, 1.558, 1.569, 10950.67, 10977.18, 10744.37, 853.77, 843.79, 838.9, 1735.75, 1710.9, 1737.14, 1.944, 1.964, 1.925, 8050.8, 8060.7, 2104.05, 2080.76, 2080.76, 2.316, 2.291, 3325.08, 3337.58, 1262.11, 1250.31, 5127.15, 5065.64, 5130.51, 5061.47, 146.885, 147.04, 146.53, 0.857, 2.189, 2.13, 1153.55, 1.3077, 1.3065, 0.5820000000000001, 0.51, 47497.5, 47867.5, 46310.0, 17.4199, 17.4852, 17.3044, 46.73, 45.56, 44948.675, 44589.82, 18683.24, 18641.22, 2.1109999999999998, 2.126, 8936.08, 8892.68, 8955.8, 121.4, 118.0, 1509.7, 813.48, 812.81, 817.22, 0.7145, 0.7105, 48.79, 49.69, 48.61, 1758.04, 1.0033, 0.9951, 1185.75, 1163.05, 1188.85, 295.63, 295.43, 1172.0, 1172.0, 1172.0, 10418.2, 10259.1, 1.545, 381.25, 376.0, 22482.39, 22341.59, 4464.96, 4442.42, 1.7530000000000001, 1.766, 1.706, 0.6744, 0.6762, 0.6792, 7044.26, 7029.07, 0.315, 0.307, 869.36, 871.23, 875.39, 866.41, 1140.66, 1144.2, 1571.84, 13530.95, 13632.65, 9.4011, 7118.2, 7035.48, 1413.57, 1395.35, 1.5069, 1.5129, 1.5271, 1.4951, 1.5530000000000002, 1.524, 1.516, 120.75, 120.81, 507.88, 3624.18, 3571.56, 3632.1, 3571.56
2015-11-04, 2052.77, 1.6159999999999999, 1.57, 1.629, 1.565, 1.1014, 466.85, 465.59, 466.85, 464.08, 6383.61, 6344.7, 8.3855, 178.33, 178.0, 2.254, 45868.81, 48053.67, 45866.3, 1.6059999999999999, 1.579, 10951.15, 10972.28, 10883.94, 886.36, 856.05, 854.87, 1763.6, 1735.76, 1766.85, 1.9709999999999999, 1.975, 1.921, 8060.7, 8100.35, 2109.79, 2102.63, 2097.51, 2.327, 2.3080000000000003, 3316.7, 3330.32, 1254.75, 1236.04, 5145.13, 5114.31, 5163.47, 5109.68, 145.79, 146.75, 145.5, 0.903, 2.225, 2.165, 1140.0, 1.3095, 1.3036, 0.5820000000000001, 0.5379999999999999, 48672.0, 49170.0, 46720.0, 17.3456, 17.3725, 17.1851, 48.36, 45.96, 45354.59, 44543.84, 18805.075, 18784.065, 2.1519999999999997, 2.154, 8935.5, 8920.24, 8937.01, 121.7, 117.8, 1508.68, 812.01, 812.43, 817.56, 0.7144, 0.7096, 50.54, 50.91, 48.46, 1753.27, 1.0078, 0.9973, 1191.45, 1183.45, 1198.45, 299.62, 295.25, 1150.2, 1150.2, 1150.2, 10465.2, 10375.4, 1.5417, 376.5, 375.75, 22459.45, 22517.39, 4533.09, 4496.66, 1.735, 1.749, 1.714, 0.6664, 0.6741, 0.6782, 7029.93, 6998.39, 0.3195, 0.3115, 865.13, 868.36, 869.94, 861.08, 1138.38, 1138.88, 1584.79, 13643.33, 13740.36, 9.3157, 7091.35, 6940.89, 1420.6, 1408.53, 1.5659999999999998, 1.5092, 1.5796, 1.5037, 1.557, 1.54, 1.525, 121.06, 121.23, 516.38, 3609.8, 3620.71, 3625.79, 3600.62
2015-11-05, 2049.41, 1.6340000000000001, 1.61, 1.6480000000000001, 1.604, 1.0962, 468.84, 469.78, 473.03, 468.56, 6459.46, 6383.04, 8.4075, 179.18, 177.85, 2.276, 48058.83, 49054.38, 47440.69, 1.6380000000000001, 1.6219999999999999, 10845.24, 10990.72, 10825.55, 881.81, 872.605, 865.005, 1764.94, 1750.35, 1775.605, 1.9980000000000002, 2.011, 1.965, 8040.2, 8116.1, 2102.31, 2110.6, 2096.98, 2.32, 2.3369999999999997, 3459.64, 3325.62, 1241.75, 1231.3, 5142.48, 5155.62, 5162.57, 5122.78, 146.47, 145.66, 145.39, 0.905, 2.241, 2.198, 1142.79, 1.3061, 1.3043, 0.605, 0.551, 48189.0, 49755.0, 47975.0, 17.2145, 17.4095, 17.1844, 48.28, 46.17, 45373.17, 45356.18, 18926.91, 18926.91, 2.175, 2.187, 8951.76, 8977.1, 9037.55, 122.35, 119.8, 1533.95, 811.53, 811.12, 817.37, 0.711, 0.7051, 48.58, 50.87, 48.49, 1740.55, 1.0079, 1.0006, 1189.45, 1194.85, 1197.15, 298.72, 299.23, 1142.8, 1142.8, 1142.8, 10473.5, 10454.0, 1.5419, 379.5, 376.5, 22312.63, 22557.93, 4612.56, 4560.73, 1.7619999999999998, 1.764, 1.6840000000000002, 0.6593, 0.6662, 0.6673, 7000.33, 6984.16, 0.324, 0.316, 863.28, 864.2, 868.36, 861.71, 1129.91, 1139.04, 1587.17, 13745.78, 13790.07, 9.29, 7035.82, 6889.89, 1425.36, 1417.47, 1.5035, 1.5678, 1.5816, 1.5019, 1.5590000000000002, 1.5390000000000001, 1.493, 121.56, 121.73, 526.38, 3609.71, 3611.45, 3636.2, 3603.7
2015-11-06, 2041.07, 1.6480000000000001, 1.639, 1.666, 1.6219999999999999, 1.0865, 466.6, 470.01, 471.31, 465.58, 6421.81, 6358.12, 8.4275, 179.31, 178.81, 2.266, 47711.77, 48061.34, 47430.37, 1.6380000000000001, 1.6380000000000001, 10887.74, 10963.9, 10784.28, 877.26, 889.16, 875.14, 1766.28, 1764.94, 1784.36, 1.972, 2.013, 1.946, 7955.45, 8031.2, 2099.93, 2101.68, 2090.41, 2.253, 2.28, 3522.82, 3459.22, 1243.32, 1231.34, 5127.74, 5144.15, 5154.86, 5098.49, 146.81, 146.33, 146.28, 0.9229999999999999, 2.263, 2.22, 1143.4, 1.3147, 1.3138, 0.621, 0.58, 48514.0, 48620.0, 47930.0, 17.2854, 17.3888, 17.2576, 46.65, 45.12, 45195.65, 45373.89, 19116.41, 18995.96, 2.16, 2.175, 8990.16, 8983.78, 9032.75, 122.0, 118.75, 1535.05, 812.87, 810.54, 817.79, 0.7059, 0.7038, 47.98, 49.0, 47.93, 1744.82, 1.0083, 0.9999, 1189.65, 1190.05, 1193.05, 300.93, 298.43, 1141.7, 1141.7, 1141.7, 10431.2, 10385.0, 1.5385, 379.5, 373.75, 22223.7, 22320.41, 4577.23, 4600.64, 1.804, 1.8159999999999998, 1.739, 0.6613, 0.6591, 0.6651, 7005.12, 6997.51, 0.32899999999999996, 0.318, 864.21, 862.55, 868.41, 861.61, 1135.21, 1143.14, 1584.83, 13652.23, 13664.5, 9.3242, 7037.07, 6956.75, 1427.05, 1412.51, 1.4872, 1.5187, 1.5196, 1.4857, 1.594, 1.5719999999999998, 1.551, 121.75, 122.01, 525.88, 3600.24, 3628.51, 3628.68, 3593.98
2015-11-09, 2025.7, 1.714, 1.6440000000000001, 1.734, 1.6340000000000001, 1.0886, 469.83, 466.54, 472.49, 465.05, 6395.19, 6332.73, 8.5235, 181.45, 178.87, 2.364, 48046.47, 48046.47, 46397.11, 1.6369999999999998, 1.6369999999999998, 10988.03, 11055.45, 10843.48, 854.34, 878.12, 850.41, 1754.36, 1766.18, 1778.18, 2.04, 2.053, 1.9280000000000002, 7954.3, 8002.65, 2099.2, 2098.6, 2083.74, 2.241, 2.2640000000000002, 3590.03, 3514.44, 1245.58, 1223.67, 5147.12, 5124.04, 5147.12, 5092.87, 148.735, 146.67, 146.5, 0.9309999999999999, 2.349, 2.2230000000000003, 1144.88, 1.3171, 1.3154, 0.7020000000000001, 0.589, 47417.0, 48380.0, 46835.0, 17.2607, 17.5392, 17.2393, 45.64, 44.11, 45243.85, 45195.72, 19265.6, 19164.86, 2.199, 2.2, 8970.27, 8970.26, 9014.25, 121.15, 116.9, 1536.58, 812.53, 811.64, 819.84, 0.7155, 0.7107, 47.42, 48.58, 47.27, 1728.56, 1.0095, 0.9959, 1200.75, 1188.25, 1201.45, 305.67, 300.56, 1129.5, 1129.5, 1129.5, 10453.2, 10318.5, 1.5207, 374.75, 370.0, 22529.94, 22220.34, 4566.55, 4586.59, 1.925, 1.933, 1.794, 0.6524, 0.6611, 0.6632, 7033.46, 7017.39, 0.322, 0.309, 866.33, 863.19, 870.49, 859.95, 1137.96, 1155.84, 1577.835, 13562.23, 13593.67, 9.2871, 7027.379999999999, 6935.105, 1416.42, 1408.94, 1.4896, 1.4891, 1.5121, 1.4812, 1.7690000000000001, 1.693, 1.6680000000000001, 123.16, 123.29, 522.88, 3649.19, 3610.27, 3659.73, 3607.17
2015-11-10, 1996.59, 1.72, 1.715, 1.7590000000000001, 1.715, 1.0738, 465.01, 470.9, 471.99, 464.61, 6380.42, 6292.05, 8.522, 182.13, 180.76, 2.373, 46914.8, 47000.5, 46057.43, 1.778, 1.778, 10815.45, 10995.48, 10807.17, 855.26, 856.4, 849.73, 1751.44, 1754.19, 1763.52, 2.0469999999999997, 2.089, 2.039, 7915.2, 7937.75, 2078.58, 2096.56, 2068.24, 2.23, 2.238, 3646.88, 3588.5, 1252.78, 1235.34, 5095.3, 5128.94, 5133.44, 5066.1, 149.485, 148.7, 148.47, 0.998, 2.377, 2.323, 1154.75, 1.3302, 1.3242, 0.725, 0.6659999999999999, 46559.0, 47555.0, 46400.0, 17.424, 17.5066, 17.3413, 45.12, 43.64, 44479.23, 45238.14, 19642.74, 19389.74, 2.281, 2.295, 8876.67, 8968.06, 8970.04, 119.7, 116.95, 1537.25, 816.6, 810.78, 821.28, 0.7124, 0.7105, 47.19, 48.41, 47.01, 1733.41, 1.0077, 0.9963, 1184.65, 1200.45, 1200.45, 305.02, 305.5, 1130.8, 1130.8, 1130.8, 10325.2, 10322.9, 1.5048, 372.75, 366.5, 22107.3, 22509.21, 4499.51, 4553.42, 1.962, 1.9969999999999999, 1.94, 0.6532, 0.6514, 0.6566, 7059.68, 7042.89, 0.34700000000000003, 0.335, 872.25, 866.16, 877.14, 865.48, 1153.6, 1162.7, 1570.84, 13556.59, 13556.59, 9.3205, 7017.69, 6913.46, 1413.7, 1401.77, 1.4774, 1.4958, 1.5219999999999998, 1.4745, 1.778, 1.806, 1.755, 123.19, 123.61, 501.63, 3623.84, 3652.0, 3659.29, 3618.83
2015-11-11, 1997.27, 1.7080000000000002, 1.713, 1.736, 1.7009999999999998, 1.0751, 465.2, 467.13, 467.83, 461.13, 6329.69, 6250.31, 8.544, 182.17, 181.57, 2.305, 46195.05, 46206.57, 45396.88, 1.7730000000000001, 1.7730000000000001, 10832.52, 10863.56, 10728.95, 854.08, 853.02, 846.98, 1746.94, 1751.45, 1754.57, 2.0269999999999997, 2.0580000000000003, 2.0140000000000002, 7783.35, 7885.1, 2081.72, 2077.19, 2069.91, 2.2159999999999997, 2.217, 3640.49, 3617.4, 1248.04, 1237.31, 5083.24, 5068.55, 5086.89, 5051.22, 149.5, 149.35, 149.02, 0.9390000000000001, 2.353, 2.311, 1151.9, 1.3288, 1.3243, 0.679, 0.62, 46717.0, 47140.0, 45785.0, 17.4142, 17.5509, 17.3805, 44.76, 43.57, 44359.89, 44474.34, 19671.26, 19457.05, 2.282, 2.305, 8849.77, 8899.98, 8900.09, 118.55, 115.75, 1517.85, 814.85, 815.43, 820.77, 0.7111, 0.7065, 47.44, 47.86, 46.96, 1749.65, 1.005, 0.9975, 1189.55, 1181.55, 1189.55, 308.97, 304.74, 1131.0, 1135.0, 1135.0, 10336.8, 10244.3, 1.5113, 367.0, 356.0, 22444.0, 22254.23, 4451.05, 4464.13, 1.8769999999999998, 1.962, 1.8659999999999999, 0.6528, 0.6533, 0.6561, 7052.615, 7028.695, 0.34, 0.319, 873.09, 871.37, 876.48, 870.3, 1158.78, 1162.74, 1567.11, 13451.15, 13451.15, 9.3697, 7029.93, 6960.03, 1403.26, 1394.71, 1.4865, 1.4795, 1.5011, 1.4682, 1.695, 1.743, 1.675, 123.14, 123.45, 491.38, 3612.97, 3624.76, 3633.44, 3594.28
2015-11-12, 1993.36, 1.7069999999999999, 1.7069999999999999, 1.7069999999999999, 1.7069999999999999, 1.0724, 469.2, 466.43, 472.07, 466.41, 6327.16, 6272.69, 8.522, 181.43, 181.09, 2.332, 46207.25, 47231.25, 46207.25, 1.756, 1.75, 10907.87, 10994.54, 10843.68, 845.72, 852.72, 842.85, 1740.56, 1747.02, 1755.87, 2.05, 2.0580000000000003, 2.025, 7825.0, 7847.95, 2075.0, 2083.41, 2074.85, 2.2159999999999997, 2.213, 3650.25, 3635.0, 1245.06, 1236.11, 5067.02, 5098.12, 5111.19, 5066.68, 149.055, 149.35, 148.65, 0.905, 2.335, 2.331, 1149.6, 1.3275, 1.3230000000000002, 0.644, 0.59, 47587.0, 47725.0, 46815.0, 17.4883, 17.5231, 17.4037, 44.11, 42.62, 44347.91, 44353.63, 19691.39, 19602.01, 2.3209999999999997, 2.335, 8884.55, 8856.73, 8950.35, 117.65, 116.35, 1518.3, 815.65, 813.91, 818.0, 0.7093, 0.7047, 45.81, 47.73, 45.62, 1750.33, 1.0049, 0.998, 1177.45, 1189.85, 1189.85, 306.92, 308.68, 1127.0, 1127.0, 1127.0, 10377.2, 10344.2, 1.5122, 360.5, 359.5, 22385.11, 22463.41, 4451.59, 4450.22, 1.8359999999999999, 1.9069999999999998, 1.811, 0.6559, 0.6529, 0.6591, 7045.55, 7014.5, 0.326, 0.314, 871.14, 872.13, 874.22, 868.71, 1158.9, 1159.19, 1568.48, 13429.16, 13438.78, 9.3684, 7153.86, 6986.88, 1400.97, 1389.94, 1.4477, 1.4776, 1.4986, 1.4435, 1.6230000000000002, 1.719, 1.621, 122.84, 123.25, 495.13, 3655.69, 3625.9, 3671.3, 3621.18
2015-11-13, 1973.29, 1.6980000000000002, 1.723, 1.7280000000000002, 1.669, 1.0743, 459.85, 466.96, 470.15, 459.24, 6300.9, 6178.68, 8.5495, 182.01, 180.66, 2.265, 47065.01, 47459.94, 46695.8, 1.761, 1.761, 10782.63, 10957.61, 10735.17, 831.95, 839.87, 826.34, 1739.96, 1739.29, 1750.65, 2.01, 2.057, 2.008, 7793.625, 7811.525, 2045.97, 2072.29, 2045.66, 2.173, 2.2, 3632.9, 3656.82, 1255.99, 1238.4, 5005.08, 5043.1, 5062.49, 5004.46, 149.58, 148.93, 148.42, 0.9059999999999999, 2.354, 2.299, 1159.05, 1.3259999999999998, 1.3222, 0.625, 0.59, 47232.0, 47930.0, 47000.0, 17.4666, 17.6072, 17.4082, 43.33, 41.54, 44120.52, 44351.17, 19697.77, 19597.99, 2.322, 2.329, 8816.94, 8890.42, 8928.98, 117.15, 115.0, 1512.61, 826.16, 814.66, 829.69, 0.7063, 0.7038, 44.06, 46.27, 43.89, 1755.24, 1.0146, 1.0007, 1157.25, 1169.75, 1171.25, 307.42, 306.51, 1122.9, 1122.9, 1122.9, 10144.0, 10113.4, 1.5208, 361.75, 359.25, 21859.29, 22345.46, 4462.23, 4458.65, 1.8419999999999999, 1.857, 1.791, 0.6542, 0.6564, 0.6583, 7017.48, 6997.07, 0.322, 0.312, 872.2, 870.2, 876.02, 868.38, 1155.28, 1163.04, 1570.78, 13318.12, 13318.12, 9.3637, 7161.45, 7081.74, 1387.75, 1379.1, 1.4066, 1.4521, 1.465, 1.4057, 1.607, 1.645, 1.571, 122.61, 123.09, 497.63, 3609.24, 3651.38, 3666.06, 3599.86
2015-11-16, 1943.02, 1.649, 1.694, 1.706, 1.643, 1.0816, 453.55, 457.6, 459.16, 449.61, 6178.95, 6088.76, 8.5735, 183.62, 181.64, 2.285, 46883.71, 46883.71, 46311.23, 1.75, 1.75, 10708.4, 10811.78, 10607.46, 814.93, 824.54, 812.56, 1728.17, 1739.84, 1744.09, 1.9769999999999999, 2.012, 1.964, 7762.25, 7775.1, 2023.04, 2044.64, 2022.02, 2.17, 2.166, 3580.84, 3600.76, 1261.68, 1250.01, 4927.88, 4980.86, 4989.06, 4925.35, 150.985, 149.44, 149.27, 0.865, 2.32, 2.267, 1162.55, 1.3291, 1.3264, 0.613, 0.5529999999999999, 46831.0, 47305.0, 46660.0, 17.5311, 17.7208, 17.5111, 42.21, 40.22, 43617.73, 44120.82, 19596.91, 19388.91, 2.335, 2.346, 8749.84, 8818.15, 8821.37, 116.2, 111.6, 1485.56, 834.62, 825.27, 836.51, 0.71, 0.7038, 43.61, 44.85, 43.57, 1764.06, 1.0179, 1.0094, 1145.45, 1151.25, 1159.45, 304.33, 307.14, 1122.9, 1122.9, 1122.9, 10111.4, 10012.3, 1.5233, 361.5, 358.0, 21842.56, 21819.12, 4472.84, 4442.02, 1.7930000000000001, 1.84, 1.788, 0.6548, 0.6543, 0.6558, 7003.47, 6997.63, 0.313, 0.302, 878.53, 871.35, 880.09, 870.68, 1158.88, 1171.64, 1549.365, 13104.73, 13162.41, 9.4342, 7065.924999999997, 6979.775, 1385.7, 1379.1, 1.3813, 1.4069, 1.4279, 1.3773, 1.581, 1.5859999999999999, 1.561, 122.64, 123.0, 496.13, 3603.18, 3602.47, 3620.35, 3582.33
2015-11-17, 1963.58, 1.649, 1.6340000000000001, 1.655, 1.6280000000000001, 1.0751, 454.29, 448.36, 455.84, 448.36, 6161.9, 6079.79, 8.6015, 183.58, 183.38, 2.449, 46518.63, 46905.35, 46398.64, 1.679, 1.6680000000000001, 10713.23, 10763.65, 10608.83, 824.17, 815.25, 814.73, 1739.8, 1728.12, 1751.66, 1.944, 1.983, 1.9369999999999998, 7806.6, 7838.85, 2053.19, 2022.08, 2019.39, 2.1180000000000003, 2.16, 3606.96, 3522.46, 1262.26, 1248.34, 4984.62, 4916.14, 4984.91, 4908.66, 150.9, 150.98, 150.76, 0.855, 2.278, 2.238, 1158.98, 1.3323, 1.3291, 0.5760000000000001, 0.528, 47228.0, 47405.0, 46730.0, 17.6867, 17.8014, 17.6776, 42.25, 40.06, 43901.19, 43867.605, 19393.69, 19252.04, 2.28, 2.2969999999999997, 8727.09, 8697.31, 8768.73, 115.0, 112.2, 1485.68, 830.03, 833.96, 836.25, 0.7051, 0.7018, 44.56, 45.18, 43.15, 1783.89, 1.0163, 1.0061, 1155.95, 1145.95, 1157.15, 306.24, 303.95, 1124.1, 1123.4, 1123.4, 10124.5, 10005.2, 1.5236, 358.25, 357.25, 21811.36, 21606.99, 4442.18, 4438.69, 1.798, 1.8459999999999999, 1.781, 0.6493, 0.6532, 0.6585, 7005.67, 6965.98, 0.313, 0.298, 877.41, 878.14, 882.9, 876.22, 1170.25, 1175.66, 1527.95, 13080.69, 13317.52, 9.4835, 6970.4, 6877.81, 1388.81, 1368.79, 1.3851, 1.3865, 1.3989, 1.3508, 1.585, 1.561, 1.554, 123.17, 123.3, 493.88, 3632.44, 3585.08, 3638.53, 3582.01
