@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_Low numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Low numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Open numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Low numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Now numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_High numeric

@data
2013-01-23, 1980.41, 1.9080000000000001, 1.3321, 1.3312, 353.45, 352.79, 353.79, 351.34, 6179.17, 6180.98, 6188.58, 6149.18, 11.0565, 11.053, 11.0975, 171.01, 171.0, 171.78, 3.5580000000000003, 3.572, 3.505, 61995.23, 1.0390000000000001, 1.062, 1.0390000000000001, 7741.88, 7746.91, 7634.26, 1580.8, 1537.68, 2.024, 2.059, 2.016, 6048.5, 6080.15, 1485.98, 3.6910000000000003, 3.654, 3.6910000000000003, 3.654, 2335.81, 1416.2, 1423.49, 1410.81, 3135.63, 3143.18, 3121.54, 2.15, 2.2030000000000003, 1.8430000000000002, 1.8430000000000002, 1.8430000000000002, 1144.77, 1140.86, 1136.19, 1.6269999999999998, 1.569, 61798.0, 62170.0, 61635.0, 19.7815, 19.7167, 96.24, 45320.3, 45218.11, 10765.1, 10859.42, 10615.2, 3.02, 7291.85, 7340.71, 13622.96, 148.6, 154.8, 156.45, 148.2, 1142.96, 1135.33, 0.8413, 0.8409, 0.836, 111.71, 112.65, 111.35, 1684.3, 1679.9, 1.2981, 1.2902, 899.24, 891.08, 520.98, 518.13, 1692.8, 1687.8, 8632.1, 8655.0, 8675.4, 1.5811, 728.5, 17715.9, 17632.13, 17764.69, 5.1610000000000005, 5.195, 5.207999999999998, 5.016, 0.8409, 0.8358, 0.843, 5889.47, 5862.02, 0.738, 0.759, 1071.03, 1076.02, 1068.4, 1063.66, 1061.75, 1204.06, 1190.445, 12824.63, 12824.63, 11.9869, 12.0446, 7007.61, 7007.78, 3.0473, 4.152, 88.71, 89.58, 90.06, 32.147, 776.38, 3.388, 3.388, 3.388, 3.372, 2552.18
2013-01-24, 1964.48, 1.855, 1.3318, 1.3321, 353.01, 355.14, 355.54, 352.64, 6197.64, 6179.17, 6200.49, 6178.47, 11.0875, 11.036, 11.0915, 171.63, 170.87, 171.69, 3.554, 3.573, 3.512, 61969.36, 1.001, 1.045, 1.001, 7702.92, 7731.63, 7684.84, 1587.88, 1525.28, 1.989, 2.004, 1.982, 6054.3, 6052.85, 1492.56, 3.6710000000000003, 3.68, 3.68, 3.668, 2325.12, 1415.66, 1423.93, 1414.6, 3155.82, 3161.06, 3149.74, 2.126, 2.16, 1.828, 1.828, 1.828, 1148.51, 1143.79, 1142.19, 1.585, 1.536, 62134.0, 62145.0, 61650.0, 19.7475, 19.7473, 95.23, 45442.98, 45321.3, 10575.6, 10663.09, 10486.99, 3.02, 7391.95, 7406.46, 13710.13, 150.4, 148.85, 151.8, 148.35, 1141.99, 1136.75, 0.8406, 0.8409, 0.8376, 112.42, 113.15, 112.06, 1691.29, 1682.53, 1.2973, 1.2918, 899.53, 896.22, 520.17, 520.17, 1686.3, 1685.2, 8613.3, 8637.9, 8650.4, 1.5802, 720.75, 17579.0, 17749.53, 17752.55, 5.069, 5.13, 5.153, 5.056, 0.8424, 0.8408, 0.8440000000000001, 5888.13, 5870.93, 0.74, 0.7509999999999999, 1071.17, 1076.66, 1066.09, 1067.19, 1062.97, 1214.69, 1201.81, 12794.05, 12828.93, 12.0308, 12.1074, 6998.34, 7011.03, 3.071, 4.166, 88.61, 88.69, 88.79, 32.409, 772.88, 3.322, 3.362, 3.372, 3.322, 2553.73
2013-01-25, 1946.69, 1.8430000000000002, 1.3376, 1.3319, 354.13, 353.27, 354.74, 352.25, 6264.91, 6197.64, 6271.4, 6186.48, 11.108, 11.074000000000002, 11.125, 171.9, 171.6, 172.2, 3.446, 3.57, 3.4410000000000003, 62249.42, 1.012, 1.018, 0.903, 7700.53, 7753.3, 7661.96, 1585.01, 1537.44, 2.01, 1.972, 1.9369999999999998, 6019.35, 6046.2, 1494.81, 3.6639999999999997, 3.658, 3.675, 3.6519999999999997, 2362.94, 1421.06, 1431.14, 1418.61, 3125.67, 3153.56, 3124.45, 2.171, 2.178, 1.8519999999999999, 1.8519999999999999, 1.8519999999999999, 1151.42, 1147.95, 1144.64, 1.5819999999999999, 1.505, 61204.0, 62410.0, 60985.0, 19.8774, 19.8051, 95.95, 45428.7, 45453.14, 10441.11, 10634.74, 10441.11, 3.0, 7457.74, 7465.76, 13779.33, 146.55, 150.65, 151.3, 146.1, 1146.93, 1137.84, 0.8471, 0.8405, 0.8388, 112.76, 113.65, 112.4, 1687.92, 1681.98, 1.2955, 1.2825, 904.27, 896.34, 524.13, 523.48, 1669.5, 1668.0, 8665.6, 8597.2, 8673.0, 1.5754, 724.25, 17756.63, 17530.64, 17765.65, 5.012, 5.0710000000000015, 5.1, 5.001, 0.8378, 0.8421, 0.8446, 5888.22, 5870.36, 0.7340000000000001, 0.753, 1067.77, 1070.87, 1063.57, 1069.15, 1066.55, 1200.65, 1190.8, 12823.62, 12863.47, 11.8288, 12.1087, 7006.086666666667, 7019.903333333333, 3.0795, 4.146, 90.33, 88.6, 90.54, 31.695, 771.38, 3.293, 3.307, 3.307, 3.267, 2556.34
2013-01-28, 1939.71, 1.8880000000000001, 1.3462, 1.3377, 355.74, 353.73, 356.21, 353.52, 6284.45, 6264.91, 6284.45, 6247.33, 11.143, 11.088, 11.143, 172.91, 171.8, 172.91, 3.444, 3.452, 3.411, 61781.14, 1.04, 1.051, 1.013, 7746.78, 7865.16, 7743.19, 1597.75, 1533.77, 2.056, 1.999, 1.993, 6074.65, 6024.5, 1494.82, 3.639, 3.665, 3.665, 3.634, 2308.38, 1428.85, 1449.83, 1427.78, 3140.65, 3156.2, 3135.86, 2.229, 2.24, 1.949, 1.949, 1.949, 1160.53, 1149.7, 1148.09, 1.653, 1.556, 60612.5, 61920.0, 60482.5, 19.8976, 19.8867, 95.88, 45575.86, 45431.78, 10797.3, 10926.65, 10790.95, 3.0, 7458.66, 7468.38, 13825.33, 148.3, 147.2, 148.5, 146.4, 1158.5, 1144.71, 0.8518, 0.8468, 0.846, 113.28, 113.84, 112.83, 1699.37, 1684.92, 1.2889, 1.2823, 905.24, 900.1, 526.0, 526.0, 1656.4, 1657.2, 8724.6, 8642.6, 8734.1, 1.5748, 720.75, 17726.89, 17736.05, 17876.0, 5.1579999999999995, 5.221, 5.2360000000000015, 5.126, 0.8373, 0.8375, 0.8394, 5887.4050000000025, 5854.85, 0.73, 0.7440000000000001, 1065.74, 1072.84, 1064.37, 1075.58, 1068.55, 1199.765, 1190.03, 12816.63, 12875.35, 11.8293, 11.8812, 7013.833333333332, 7028.776666666668, 3.0895, 4.0710000000000015, 90.92, 90.3, 91.19, 31.18, 775.88, 3.3280000000000003, 3.33, 3.33, 3.313, 2573.66
2013-01-29, 1955.96, 1.935, 1.3456, 1.3464, 356.68, 356.45, 357.55, 356.17, 6294.41, 6284.45, 6311.26, 6277.04, 11.283, 11.132, 11.303, 175.48, 172.86, 175.88, 3.2889999999999997, 3.392, 3.267, 61312.86, 1.146, 1.151, 1.112, 7859.83, 7871.79, 7831.72, 1615.04, 1544.02, 2.104, 2.075, 2.062, 6074.8, 6082.1, 1502.96, 3.6489999999999996, 3.638, 3.66, 3.634, 2346.92, 1446.86, 1473.06, 1446.32, 3152.17, 3161.83, 3144.89, 2.283, 2.3, 1.965, 1.965, 1.965, 1178.73, 1158.51, 1157.26, 1.712, 1.636, 60021.0, 61430.0, 59980.0, 19.982, 19.982, 96.44, 45912.51, 45584.18, 11002.86, 11002.86, 10824.31, 3.01, 7483.95, 7495.83, 13862.57, 149.0, 148.1, 149.8, 146.95, 1162.49, 1157.66, 0.8574, 0.8533, 0.8527, 113.45, 113.8, 112.6, 1713.22, 1694.18, 1.2912, 1.2852, 907.91, 900.88, 529.46, 529.46, 1652.4, 1651.6, 8672.5, 8755.9, 8755.9, 1.5674, 729.25, 17897.41, 17801.79, 17924.92, 5.2379999999999995, 5.17, 5.246, 5.149, 0.8341, 0.8372, 0.8376, 5886.59, 5839.34, 0.748, 0.753, 1068.39, 1085.56, 1066.27, 1091.92, 1076.03, 1198.88, 1189.26, 12815.91, 12859.93, 12.0275, 12.0788, 7021.58, 7037.65, 3.0592, 4.123, 90.85, 90.9, 91.25, 30.756, 778.38, 3.438, 3.425, 3.483, 3.408, 2584.97
2013-01-30, 1964.43, 1.955, 1.3493, 1.3455, 358.08, 356.49, 358.11, 356.12, 6339.19, 6294.41, 6346.37, 6285.77, 11.2025, 11.267, 11.2945, 174.18, 175.36, 175.61, 3.2260000000000004, 3.273, 3.207, 60427.64, 1.151, 1.157, 1.146, 7841.96, 7857.14, 7800.12, 1618.96, 1562.93, 2.085, 2.0909999999999997, 2.056, 6049.9, 6064.7, 1500.18, 3.678, 3.6460000000000004, 3.678, 3.6460000000000004, 2363.8, 1468.24, 1470.62, 1452.16, 3149.62, 3156.94, 3133.11, 2.266, 2.2840000000000003, 1.999, 1.999, 1.999, 1176.41, 1177.91, 1167.57, 1.699, 1.6540000000000001, 60462.0, 60350.0, 59690.0, 20.1928, 20.1105, 97.57, 45907.98, 45912.51, 10751.01, 10937.63, 10751.01, 3.02, 7458.03, 7465.98, 13880.01, 149.8, 149.05, 150.5, 148.25, 1161.97, 1155.74, 0.8561, 0.8572, 0.8526, 113.48, 114.49, 113.07, 1708.58, 1698.69, 1.2939, 1.2875, 907.31, 902.62, 546.57, 541.46, 1660.7, 1660.7, 8643.0, 8674.4, 8690.9, 1.5684, 729.5, 17891.91, 17887.16, 17937.17, 5.157, 5.2860000000000005, 5.29, 5.119, 0.8395, 0.8337, 0.8396, 5865.73, 5800.75, 0.769, 0.7809999999999999, 1084.5, 1087.02, 1075.23, 1084.12, 1082.3, 1197.95, 1182.07, 12830.56, 12849.16, 11.9475, 12.0767, 7027.81, 7027.83, 3.059, 4.152, 90.73, 90.83, 91.01, 31.159000000000002, 773.88, 3.5069999999999997, 3.447, 3.517, 3.438, 2580.76
2013-01-31, 1961.94, 1.9709999999999999, 1.3568, 1.3491, 357.54, 358.45, 358.92, 356.68, 6323.11, 6339.19, 6354.46, 6316.29, 11.2135, 11.19, 11.2295, 174.61, 174.11, 174.88, 3.335, 3.262, 3.261, 60404.64, 1.258, 1.27, 1.157, 7855.68, 7863.35, 7775.03, 1612.42, 1549.75, 2.1180000000000003, 2.11, 2.083, 6055.75, 6065.0, 1507.84, 3.74, 3.694, 3.74, 3.694, 2383.76, 1462.16, 1476.98, 1454.65, 3157.43, 3164.06, 3135.83, 2.3, 2.3169999999999997, 1.992, 1.992, 1.992, 1192.56, 1175.91, 1169.09, 1.734, 1.6769999999999998, 59315.0, 60650.0, 59385.0, 20.1547, 20.0595, 97.94, 45753.18, 45910.78, 10913.97, 11113.95, 10905.64, 3.09, 7387.9, 7456.47, 13896.95, 147.7, 149.9, 150.8, 147.15, 1173.38, 1162.97, 0.8584, 0.8561, 0.8552, 114.28, 115.24, 114.07, 1716.36, 1698.15, 1.294, 1.284, 907.3, 894.34, 545.62, 543.05, 1679.9, 1661.8, 8571.9, 8647.1, 8689.2, 1.5726, 740.25, 17289.91, 17968.6, 17983.63, 5.195, 5.153, 5.202000000000001, 5.13, 0.8359, 0.8393, 0.8393, 5828.99, 5799.45, 0.773, 0.7809999999999999, 1081.77, 1085.89, 1076.54, 1086.3, 1079.05, 1192.4, 1174.22, 12794.44, 12895.28, 11.9288, 11.965, 7043.55, 7044.4, 3.1091, 4.157, 91.08, 90.73, 91.4, 32.152, 786.75, 3.525, 3.523, 3.535, 3.495, 2579.82
2013-02-01, 1957.79, 1.974, 1.3579, 1.3567, 354.35, 356.22, 357.23, 354.0, 6276.88, 6323.11, 6323.11, 6276.88, 11.2195, 11.2, 11.2695, 174.95, 174.56, 175.51, 3.339, 3.335, 3.2430000000000003, 59771.23, 1.264, 1.27, 1.236, 7800.45, 7812.34, 7765.2, 1608.46, 1543.43, 2.095, 2.093, 2.061, 6034.75, 6045.65, 1501.96, 3.7239999999999998, 3.753, 3.753, 3.7230000000000003, 2391.82, 1473.17, 1481.39, 1470.76, 3140.67, 3154.18, 3136.82, 2.2569999999999997, 2.307, 1.985, 1.985, 1.985, 1195.29, 1191.93, 1190.23, 1.709, 1.656, 59838.0, 59795.0, 59085.0, 20.3667, 20.3667, 97.49, 45278.06, 45732.64, 11057.5, 11145.38, 11007.77, 3.1, 7390.86, 7417.95, 13860.58, 146.95, 148.05, 148.6, 146.55, 1182.12, 1168.25, 0.8563, 0.8583, 0.8551, 114.91, 115.76, 114.28, 1725.26, 1713.18, 1.2931, 1.2852, 902.9, 895.75, 544.91, 544.91, 1660.6, 1657.4, 8362.3, 8542.5, 8543.7, 1.5776, 740.5, 17439.06, 17331.31, 17519.78, 5.218, 5.316, 5.316, 5.2139999999999995, 0.8388, 0.8359, 0.8422, 5841.58, 5816.89, 0.754, 0.7809999999999999, 1084.33, 1093.12, 1082.69, 1088.26, 1086.8, 1181.8, 1172.55, 12685.24, 12794.44, 11.8843, 12.0107, 7037.513333333332, 7045.616666666668, 3.1232, 4.29, 91.72, 91.07, 91.77, 31.335, 781.63, 3.455, 3.48, 3.485, 3.455, 2562.91
2013-02-04, 1953.21, 1.96, 1.364, 1.3577, 355.55, 354.42, 356.88, 354.38, 6347.24, 6276.88, 6353.95, 6275.5, 11.276, 11.204, 11.299, 175.87, 174.84, 176.44, 3.301, 3.3280000000000003, 3.278, 60496.05, 1.2930000000000001, 1.327, 1.2590000000000001, 7792.59, 7853.37, 7784.97, 1620.31, 1546.52, 2.085, 2.093, 2.0580000000000003, 5998.9, 6040.95, 1498.11, 3.7760000000000002, 3.7310000000000003, 3.7760000000000002, 3.7310000000000003, 2421.15, 1476.38, 1501.67, 1475.59, 3162.94, 3183.14, 3154.91, 2.252, 2.291, 2.025, 2.025, 2.025, 1206.82, 1194.3, 1193.54, 1.7069999999999999, 1.6340000000000001, 60348.0, 60580.0, 59710.0, 20.4036, 20.4002, 97.77, 45768.49, 45278.72, 11193.72, 11237.84, 11142.26, 3.1, 7420.35, 7440.87, 13860.58, 147.95, 146.95, 149.8, 146.9, 1178.87, 1167.53, 0.8692, 0.8562, 0.8556, 115.77, 117.07, 115.4, 1719.94, 1718.6, 1.2934, 1.2858, 912.76, 902.07, 546.05, 544.8, 1669.4, 1659.9, 8229.7, 8233.4, 8301.3, 1.569, 736.0, 17318.94, 17411.8, 17558.21, 5.206, 5.182, 5.225, 5.154, 0.8454, 0.8385, 0.8471, 5831.71, 5799.69, 0.772, 0.774, 1090.03, 1101.25, 1089.17, 1095.19, 1086.3, 1190.4, 1181.09, 12768.83, 12783.13, 11.8023, 11.9631, 7031.4766666666665, 7046.833333333332, 3.1208, 4.265, 92.72, 91.69, 92.96, 31.941999999999997, 766.13, 3.51, 3.5, 3.52, 3.495, 2563.08
2013-02-05, 1938.18, 1.982, 1.3514, 1.3642, 349.69, 356.03, 356.23, 349.57, 6246.84, 6347.24, 6347.26, 6236.66, 11.2695, 11.28, 11.2915, 174.85, 176.15, 176.23, 3.315, 3.313, 3.259, 60350.37, 1.3730000000000002, 1.3730000000000002, 1.35, 7822.54, 7837.64, 7637.68, 1610.94, 1547.22, 2.0980000000000003, 2.128, 2.081, 5987.25, 6025.2, 1513.17, 3.759, 3.767, 3.767, 3.767, 2440.38, 1496.53, 1498.99, 1470.95, 3161.72, 3169.63, 3130.57, 2.246, 2.303, 1.9569999999999999, 1.9569999999999999, 1.9569999999999999, 1199.76, 1206.95, 1190.24, 1.715, 1.615, 59484.0, 60140.0, 59230.0, 20.6261, 20.3962, 96.17, 45728.305, 45523.77, 11254.16, 11285.49, 11194.74, 3.14, 7362.72, 7445.9, 13866.83, 144.35, 147.5, 148.05, 143.95, 1177.41, 1160.48, 0.8575, 0.8694, 0.8565, 116.5, 116.67, 115.32, 1717.91, 1700.62, 1.2942, 1.2886, 911.18, 898.36, 551.67, 544.73, 1675.3, 1661.6, 7919.6, 8225.0, 8227.7, 1.5683, 734.25, 16539.0, 17283.86, 17284.79, 5.438, 5.2989999999999995, 5.4479999999999995, 5.294, 0.8432, 0.8449, 0.8492, 5824.110000000002, 5790.495, 0.8079999999999999, 0.8079999999999999, 1100.41, 1101.36, 1085.79, 1089.8, 1083.65, 1199.0, 1189.63, 12717.62, 12768.83, 11.804, 11.8343, 7025.44, 7048.05, 3.165, 4.376, 92.38, 92.82, 93.18, 31.7, 765.38, 3.595, 3.537, 3.615, 3.537, 2561.54
2013-02-06, 1936.19, 1.984, 1.3584, 1.3514, 348.43, 350.13, 350.38, 347.99, 6282.76, 6246.84, 6296.47, 6244.07, 11.233, 11.262, 11.293, 174.48, 174.77, 175.21, 3.3989999999999996, 3.33, 3.318, 59974.37, 1.3159999999999998, 1.345, 1.2990000000000002, 7643.54, 7677.14, 7622.3, 1599.47, 1535.37, 2.125, 2.128, 2.077, 5956.9, 5948.2, 1495.71, 3.761, 3.764, 3.7680000000000002, 3.752, 2437.41, 1472.15, 1477.7, 1460.86, 3140.9, 3178.52, 3136.82, 2.279, 2.309, 2.005, 2.005, 2.005, 1196.53, 1199.33, 1189.39, 1.681, 1.597, 59418.0, 59960.0, 59125.0, 20.44, 20.3284, 96.64, 45688.12, 45768.82, 11105.24, 11170.85, 11046.92, 3.09, 7404.63, 7423.06, 13880.08, 144.05, 144.55, 145.7, 143.75, 1175.54, 1156.82, 0.8675, 0.8571, 0.8551, 115.47, 117.23, 115.01, 1701.38, 1697.47, 1.2944, 1.2834, 909.61, 899.27, 545.68, 542.65, 1672.4, 1666.5, 8093.6, 7901.5, 8126.8, 1.5631, 729.0, 16712.26, 16484.76, 16802.86, 5.37, 5.2989999999999995, 5.5070000000000014, 5.354, 0.845, 0.843, 0.8465, 5816.51, 5781.3, 0.797, 0.8029999999999999, 1090.88, 1094.46, 1083.95, 1086.87, 1084.0, 1205.51, 1192.41, 12745.65, 12786.79, 11.6162, 11.8513, 6992.52, 7025.44, 3.1588, 4.426, 93.63, 92.36, 93.65, 31.859, 757.63, 3.515, 3.53, 3.545, 3.495, 2524.82
2013-02-07, 1931.77, 1.984, 1.3523, 1.3584, 345.86, 348.62, 349.53, 345.2, 6295.34, 6282.76, 6321.45, 6265.55, 11.22, 11.223, 11.272, 174.87, 174.36, 175.19, 3.418, 3.424, 3.398, 59582.09, 1.334, 1.339, 1.334, 7665.88, 7694.42, 7537.29, 1599.0, 1540.39, 2.1, 2.106, 2.075, 5959.2, 5988.05, 1511.29, 3.733, 3.7560000000000002, 3.7560000000000002, 3.7319999999999998, 2441.73, 1475.34, 1483.26, 1469.74, 3159.38, 3174.82, 3157.35, 2.283, 2.295, 1.964, 1.964, 1.964, 1197.19, 1195.96, 1189.57, 1.661, 1.6119999999999999, 58924.0, 59630.0, 58555.0, 20.4379, 20.3857, 96.62, 45570.71, 45680.33, 11236.7, 11498.42, 11232.05, 3.08, 7433.47, 7465.51, 13913.18, 142.1, 144.2, 144.45, 141.8, 1181.03, 1168.67, 0.8634, 0.867, 0.8613, 116.45, 117.05, 115.72, 1706.05, 1696.82, 1.2873, 1.2736, 911.45, 903.76, 547.11, 545.66, 1677.7, 1668.0, 8056.2, 8115.4, 8161.0, 1.5631, 722.5, 16602.85, 16707.82, 16805.14, 5.435, 5.377999999999999, 5.435, 5.331, 0.8397, 0.845, 0.846, 5796.63, 5776.61, 0.78, 0.809, 1090.75, 1095.53, 1087.97, 1089.5, 1083.9, 1212.53, 1201.27, 12761.59, 12783.73, 11.6456, 11.6807, 6982.89, 7032.64, 3.195, 4.427, 93.64, 93.61, 94.06, 31.861, 759.75, 3.537, 3.53, 3.568, 3.5269999999999997, 2530.06
2013-02-08, 1950.9, 1.9780000000000002, 1.3396, 1.3521, 343.7, 346.7, 347.4, 343.7, 6228.42, 6295.34, 6313.0, 6216.72, 11.2495, 11.209, 11.2495, 174.95, 174.75, 175.12, 3.285, 3.4389999999999996, 3.282, 59435.43, 1.305, 1.305, 1.3030000000000002, 7581.37, 7661.31, 7565.32, 1592.43, 1530.38, 2.108, 2.074, 2.072, 5938.8, 5936.45, 1512.12, 3.72, 3.74, 3.74, 3.717, 2433.89, 1472.22, 1478.45, 1457.42, 3167.44, 3170.42, 3135.98, 2.246, 2.335, 1.959, 1.959, 1.959, 1186.96, 1196.31, 1184.43, 1.665, 1.5930000000000002, 58331.0, 59445.0, 58080.0, 20.4834, 20.4039, 95.83, 45019.21, 45571.95, 11406.32, 11446.81, 11295.62, 3.05, 7337.05, 7427.41, 13852.2, 140.3, 142.1, 143.3, 139.65, 1177.06, 1163.65, 0.8529, 0.8634, 0.8515, 116.9, 117.83, 116.71, 1712.63, 1702.4, 1.2807, 1.2729, 911.49, 902.82, 547.02, 546.29, 1670.4, 1663.1, 8014.6, 8081.5, 8160.1, 1.5644, 710.75, 16400.56, 16635.69, 16828.15, 5.414, 5.487, 5.525, 5.393, 0.833, 0.8392, 0.84, 5825.35, 5780.09, 0.767, 0.7759999999999999, 1093.7, 1096.4, 1090.48, 1090.4, 1087.15, 1210.46, 1204.52, 12755.92, 12790.11, 11.6546, 11.7158, 7007.656666666668, 7040.83, 3.1882, 4.513999999999999, 93.63, 93.62, 93.91, 31.386999999999997, 756.75, 3.4730000000000003, 3.487, 3.5069999999999997, 3.467, 2515.67
2013-02-12, 1945.79, 1.954, 1.3365, 1.3398, 345.13, 344.56, 345.96, 343.66, 6263.93, 6228.42, 6278.07, 6228.42, 11.3375, 11.244000000000002, 11.3395, 175.86, 174.91, 175.96, 3.272, 3.295, 3.2560000000000002, 58638.39, 1.263, 1.2890000000000001, 1.204, 7607.57, 7655.31, 7577.34, 1577.74, 1526.12, 2.094, 2.101, 2.07, 5903.5, 5929.1, 1509.39, 3.753, 3.758, 3.758, 3.752, 2443.03, 1460.26, 1472.07, 1458.24, 3178.06, 3196.89, 3177.18, 2.234, 2.256, 1.95, 1.95, 1.95, 1194.81, 1186.88, 1185.07, 1.631, 1.585, 58480.0, 58645.0, 57970.0, 20.48, 20.4032, 95.72, 45089.36, 45025.2, 11179.97, 11299.71, 11135.89, 3.05, 7395.97, 7406.27, 13944.05, 141.05, 139.9, 142.05, 139.4, 1175.64, 1165.52, 0.846, 0.8525, 0.8444, 117.48, 119.17, 117.31, 1731.3, 1711.16, 1.2807, 1.2717, 914.15, 908.09, 554.22, 553.41, 1666.0, 1664.8, 8174.9, 8025.4, 8183.3, 1.5706, 709.0, 16630.5, 16415.34, 16637.68, 5.38, 5.471, 5.471, 5.308, 0.8361, 0.8327, 0.8388, 5859.65, 5810.42, 0.765, 0.775, 1092.33, 1099.88, 1091.5, 1096.0, 1090.2, 1219.89, 1209.815, 12801.23, 12823.5, 11.818, 11.8927, 7032.423333333332, 7049.02, 3.215, 4.512, 92.69, 93.61, 93.74, 31.425, 756.13, 3.475, 3.4730000000000003, 3.49, 3.4530000000000003, 2509.34
