@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2011-8-24, -21.9, 0.076, 0.039, 0.0078, -0.0017, 0.0006, 34.12, 10.19, -0.058, -0.046, -0.81, -0.85, -0.78, -31.93, -544.14, 0.025, 0.025, 44.71, 0.87, 28.56, 0.18, 6.1, 15.58, 50.1, 81.45, 38.53, 0.81, 16.86, 0.038, 0.001, 0.001, 38.16, -9.69, 0.77, 0.77, 100.68, 48.72, -0.665, -0.57, 0.013, 0.013, 0.013, 0.049, 0.049, 0.049, -6.46, -8.17, -430.0, -0.1503, -0.0134, 2.27, 1081.88, 1054.72, 5.0, 15.0, 0.04, 0.03, 0.01, 161.82, 109.77, 34.21, -0.9, 2.25, 7.14, 8.57, 0.77, 0.0029, 0.0004, -0.4, 1.45, -5.25, -8.46, 0.0108, 0.0053, 0.0009, -16.7, 11.27, 1.09, -3.75, -30.4, -14.1, 0.0032, -0.0015, 0.0018, 8.0, 8.5, 27.01, 60.35, 0.015, 0.019, 0.008, 0.0099, -23.61, -64.08, 0.026, 0.004, -2.4, -3.08, -3.32, -5.55, -1.6, -3.6, -3.39, 33.14, -124.22, 120.41, -15.81, -0.0449, 4.42, -2.53, 35.07, -0.13, 0.0412, 0.03, 0.03, 0.08, -0.26, -1.04, -0.975, 17.37, 5.25, 0.09, 0.09, 0.09, 62.16, 26.93
2011-8-25, 9.8, 0.075, 0.031, -0.0025, 0.0074, 0.0027, 76.43, 57.42, 0.049, -0.009000000000000001, 1.12, -0.81, 0.32, 1346.96, 1139.74, -0.008, -0.008, 107.04, 2.71, 12.45, 17.51, 0.21, 9.6, -60.0, 9.2, 15.25, 37.8, 16.21, 0.003, 0.006999999999999999, 0.006999999999999999, -12.93, 37.53, 15.1, 5.23, 21.63, 24.74, 0.72, -0.66, 0.064, 0.064, 0.064, 0.136, 0.136, 0.136, -10.11, -1.32, 610.0, -0.0705, -0.1819, 1.15, -30.61, 282.46, 110.0, -15.0, -0.04, 0.02, 0.0, 38.38, 43.8, 321.2, 6.9, 4.55, 22.42, 0.37, 4.79, 0.005, 0.0026, 1.56, 0.8, -4.08, -6.12, -0.0035, -0.0004, 0.0063, 26.2, 12.93, -3.79, 1.67, -104.2, 89.3, -0.0121, 0.0028, -0.0089, 6.5, 7.5, 25.29, 19.1, 0.012, 0.011, 0.012, -0.0034, -66.3, -36.92, -0.001, 0.035, 5.79, -3.07, 4.08, 5.5, -8.5, -1.75, 9.3, -4.48, 199.44, 71.57, 199.99, 0.0231, 58.57, 42.68, 10.26, -13.02, 0.0558, 0.036000000000000004, 0.036000000000000004, -0.27, 0.15, -3.124, -0.98, -8.37, 17.62, 0.015, 0.015, 0.015, -10.52, 1.33
2011-8-26, 14.37, -0.062, 0.091, -0.0033, -0.002, -0.0052, -74.75, 3.58, 0.0225, 0.054000000000000006, 0.89, 1.09, 0.93, 9.74, -315.41, 0.104, 0.104, 33.94, 17.21, 12.57, -19.11, 17.43, 7.84, -49.3, -19.7, -18.33, 14.53, 12.12, 0.08199999999999999, 0.079, 0.093, 74.17, -16.01, 47.02, 4.84, -48.06, 12.1, 0.76, 0.74, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -0.06, -0.06, -0.06, 1.27, 1.21, 350.0, 0.1048, -0.0154, -1.54, -740.54, -204.46, -45.0, 120.0, 0.0, -0.01, -0.01, 117.72, 50.61, 145.24, 2.25, 0.55, -3.52, 1.87, 0.89, 0.0028, 0.0067, 0.66, 0.45, 0.17, -4.68, -0.0005, 0.0009, -0.0004, 18.9, 6.6, 5.44, -1.65, 5.7, -70.0, -0.0089, -0.0126, -0.0103, 0.5, -4.0, -20.32, -5.46, 0.01, 0.025, -0.002, 0.0022, -49.02, 0.0, 0.025, 0.016, 4.74, 6.12, 7.96, 6.0, 8.0, 6.4, -26.38, -12.94, 49.73, -30.69, -4.17, -0.0215, 13.905, 20.79875, 20.11125, 1.42, 0.0009, 0.014, 0.014, 0.36, 0.62, 1.5830000000000002, -0.255, 7.75, -8.62, 0.04, 0.04, 0.04, 70.43, 36.31
2011-8-29, 50.55, -0.008, -0.06, 0.0119, -0.0038, 0.0002, -1.18, -104.66, -0.0415, -0.015, -1.4, 0.92, -0.12, -841.03, -706.25, -0.014, -0.014, -188.35, -12.68, -10.63, 16.33, -19.1, -12.46, -91.8, -75.4, 17.53, -17.84, -9.45, 0.02, 0.0, 0.0, -3.07, 55.81, 0.34, -0.71, 60.22, 3.14, -1.23, 0.74, -0.051, -0.051, -0.051, -0.044, -0.044, -0.044, 10.98, -1.5, -660.0, -0.2648, 0.1069, -0.06, 137.84, -519.18, -10.0, -0.5, 0.0, -0.04, -0.02, -88.65, -92.39, -175.82, 2.45, 2.65, -23.38, 4.99, 2.0, 0.0026, 0.0031, 0.25, 0.25, -6.18, 0.67, 0.0082, 0.0062, 0.0014, -27.1, -9.1, -3.19, 0.27, 34.3, -113.6, 0.0086, -0.0085, -0.0054, 0.5, 5.75, -38.92, -34.54, -0.004, -0.009000000000000001, -0.009000000000000001, 0.0089, 26.49, 26.49, 0.003, -0.014, -1.99, 5.4, -3.49, -9.5, 6.1, -0.3, 16.825, 10.59, -152.87, -39.48, -154.76, 0.0365, 13.905, 20.79875, 20.11125, -41.07, 0.0197, 0.018000000000000002, 0.018000000000000002, 0.38, -0.24, 0.207, -0.26, 7.62, 7.12, -0.02, -0.02, -0.02, -49.19, -43.63
2011-8-30, 14.32, 0.044, 0.02, 0.0011, 0.0123, 0.0137, 69.37, 67.045, -0.0675, -0.047, -0.76, -1.41, -1.41, 400.73, 1384.92, -0.009000000000000001, -0.009000000000000001, 126.03, 12.73, 23.48, 53.52, 16.28, 31.51, 171.8, -33.05, 33.28, 19.06, 29.05, -0.01, 0.013, -0.001, -35.78, -6.74, -21.17, -7.12, 82.26, 76.54, -0.69, -1.2, 0.075, 0.075, 0.075, 0.07400000000000001, 0.07400000000000001, 0.07400000000000001, -35.51, -35.34, 630.0, -0.0726, -0.2996, 2.16, 973.82, 796.47, 51.0, 11.5, 0.03, 0.03, 0.02, 122.73, 222.78, 141.45, 4.95, 4.7, 21.01, 3.05, 5.56, -0.0014, 0.0009, 0.2, 1.03, -5.47, -10.29, 0.0121, 0.0096, 0.009000000000000001, 28.4, 31.15, 1.4, -0.19, -5.7, 209.5, 0.0038, 0.0048, 0.0119, 20.75, 22.25, 10.82333333, 6.873333333, -0.002, 0.029, 0.039, 0.0089, 13.76, -8.17, -0.02, 0.008, -0.53, -1.82, -0.31, -5.8, -11.0, -7.0, 16.825, 10.59, 225.52, 184.08, 273.56, -0.1158, 13.905, 20.79875, 20.11125, 27.35, 0.0295, 0.015, 0.015, -0.64, -0.44, -0.406, 0.061, 27.75, 16.75, 0.025, 0.025, 0.025, 21.56, 65.49
2011-8-31, 36.29, -0.04, 0.028, -0.0064, 0.0019, -0.0081, 69.37, 67.045, -0.0395, -0.03, -0.11, -0.76, -0.61, 1504.51, 1068.87, 0.013, 0.013, 15.64, 71.49, 51.91, 1.74, 53.53, 41.32, 81.4, 167.05, 2.84, 31.85, 9.82, 0.034, 0.005, 0.08, -9.82, -2.87, 19.67, -12.41, 14.0, 26.95, -0.435, -0.71, -0.075, -0.075, -0.075, -0.08800000000000001, -0.08800000000000001, -0.08800000000000001, -20.52, -16.18, 830.0, -0.0904, -0.0312, 1.35, 132.87, 164.87, 162.0, 193.0, -0.03, 0.0, 0.02, 58.69, 27.14, 245.48, 4.25, 0.65, 9.8, -1.21, 2.98, 0.0016, -0.0019, 1.59, 1.52, -17.0, -0.12, 0.004, 0.006999999999999999, 0.012, 17.2, 7.35, -4.26, 1.5, 38.3, 49.8, -0.0105, 0.0087, -0.0071, 5.0, -4.75, 10.82333333, 6.873333333, 0.025, -0.005, 0.013, 0.003, -14.15, 7.43, 0.001, -0.02, -5.22, -0.65, -3.15, -3.35, -4.0, -2.6, -1.35, 6.16, 96.66, 140.8, 119.98, -0.0182, 13.905, 20.79875, 20.11125, 22.72, 0.0107, 0.033, 0.033, 0.19, -0.07, 0.857, -0.116, -3.87, 19.38, -0.002, -0.002, -0.002, 19.64, 0.88
2011-9-1, 0.59, 0.092, -0.048, -0.0067, -0.008, -0.0025, 125.87, 128.0, -0.064, -0.081, -1.36, -0.37, -0.13, 538.79, 974.43, -0.006, -0.006, 139.29, -5.31, 14.18, 31.95, 1.76, 13.97, 13.0, 45.51666667, 5.97, 3.24, 10.61, 0.064, 0.022, 0.032, 0.75, -26.07, -40.72, -14.48, 3.35, 22.05, -0.57, -0.45, 0.094, 0.094, 0.094, 0.058, 0.058, 0.058, -10.66, 10.75, 845.0, 0.0281, -0.0502, 1.21, 572.19, 520.0, -24.0, -33.0, 0.02, -0.05, -0.03, 9.85, 30.99, 28.35, 1.2, 1.2, 24.81, -3.53, -4.5, -0.0012, 0.0012, 1.49, 0.94, -14.06, -17.49, 0.0008, -0.0021, 0.0, 13.1, 6.3, -0.64, -6.23, 1.8, 273.8, -0.0051, -0.0112, -0.0025, 6.5, 9.25, 10.82333333, 6.873333333, 0.019, 0.015, 0.016, -0.0004, 20.24, 20.4, 0.008, -0.005, -4.96, -5.89, -3.49, -5.45, -1.5, -6.9, 11.34, 11.24, 160.01, 113.7, 179.92, -0.0565, 13.905, 20.79875, 20.11125, -10.23, 0.0546, 0.016, 0.016, -0.23, -0.11, 0.301, 0.725, 2.25, -3.63, -0.04, -0.04, -0.04, 1.13, 19.57
2011-9-2, -12.95, -0.1, 0.092, -0.012, -0.0061, -0.0136, 24.12, 38.07, -0.0115, -0.036000000000000004, -0.22, -0.94, -1.01, 1098.87, 1098.87, 0.023, 0.023, -75.15, 39.93, 4.0, 5.53, 31.94, 4.31, 13.0, 45.51666667, -14.47, 6.12, -1.42, -0.044, 0.06, -0.025, -11.3, 3.27, 10.38, -13.89, -33.42, -7.08, -0.075, -0.56, -0.035, -0.035, -0.035, -0.102, -0.102, -0.102, 14.91, 7.71, 1705.0, 0.0443, 0.0355, 0.54, -83.24, 422.19, 75.0, 93.0, -0.06, 0.05, 0.0, 53.94, 10.84, 52.82, -0.25, 4.7, 2.99, 1.91, -2.66, -0.0034, -0.003, 1.0, 0.17, -9.18, -15.17, 0.0037, 0.0055, 0.0012, -5.0, -3.0, -13.15, -8.16, -2.5, 42.5, -0.0073, -0.0062, -0.0101, -6.75, -28.25, 10.82333333, 6.873333333, 0.006999999999999999, 0.045, 0.023, 0.0003, 20.24, 20.4, 0.018000000000000002, 0.026, 0.03, -5.12, -4.09, -1.0, -5.0, -3.1, -0.31, -1.46, 80.44, 20.11, 48.84, -0.0681, 13.905, 20.79875, 20.11125, 26.13, -0.0056, 0.019, 0.019, 0.04, 0.4, -0.217, 0.04, -23.0, 1.88, 0.048, 0.048, 0.048, 53.47, 25.88
2011-9-5, -81.92, -0.09, -0.103, -0.0054, -0.0115, -0.004, -126.62, -31.02, 0.014, 0.001, 0.3, -0.24, -0.35, 1615.39, -196.62, -0.05, -0.05, -159.0, -0.56, -12.33, -35.69, 3.57, -8.3, 13.0, 45.51666667, -30.45, -15.22, -25.39, -0.036000000000000004, -0.04, -0.04, -27.76, -18.24, -27.49, -4.25, -65.71, -91.72, 0.065, -0.07, -0.104, -0.104, -0.104, -0.138, -0.138, -0.138, 17.65, 36.05, 785.0, -0.0323, -0.0323, -2.79, -503.43, -506.18, -30.0, -89.0, -0.03, -0.05, -0.05, -85.16, -143.47, -121.24, 3.15, 0.95, -14.7, -7.66, -3.46, -0.0053, -0.0049, -0.67, -0.78, 5.67, -8.0, -0.0113, -0.0021, -0.0042, -33.0, -35.2, -7.88, -9.82, 47.7, -297.6, 0.0037, -0.0057, 0.0043, -22.75, 2.5, 10.82333333, 6.873333333, 0.066, -0.018000000000000002, 0.016, -0.0034, 74.56, 67.77, 0.014, 0.041, -8.18, 1.2, -1.92, 1.2, -4.5, 0.1, -34.92, -32.125, -204.41, -97.79, -132.58, 0.0399, 13.905, 20.79875, 20.11125, -9.01, -0.0686, 0.129, 0.129, 0.13, -0.27, 1.538, 0.33, 10.75, -22.75, -0.02, -0.02, -0.02, -32.87, -25.81
2011-9-6, -19.12, -0.031, -0.07200000000000001, -0.0113, -0.0093, -0.0123, -189.45, -126.62, 0.0365, 0.068, 0.56, 0.17, 0.67, -1592.98, -1484.01, -0.118, -0.118, -214.39, -44.47, -43.32, -23.06, -33.79, -23.56, -22.8, -110.9, -4.365, -14.965, -14.965, -0.0335, -0.03, -0.015, -49.54, -41.46, -47.21, -6.46, -3.25, -17.505, 0.46, 0.04, -0.083, -0.083, -0.083, -0.006, -0.006, -0.006, 13.39, -8.32, -2735.0, -0.0178, 0.0315, -1.11, -1254.41, -503.11, -149.0, -153.0, -0.15, -0.07, -0.07, -203.01, -187.82, -127.375, -3.12, -5.87, -36.0, -6.39, -4.86, -0.0014, -0.0011, -1.68, -2.08, -4.64, -0.94, -0.006999999999999999, -0.0136, -0.0092, -17.0, -8.4, 0.9, -2.33, -1.9, -397.0, -0.0104, -0.0027, -0.0111, 26.13, 17.13, 10.82333333, 6.873333333, 0.138, 0.139, 0.09, -0.0196, -3.24, 3.39, -0.042, -0.028, -1.14, -9.39, -6.28, 4.0, 4.0, 5.8, -34.92, -32.125, -80.08, -52.115, -100.38, 0.0277, 13.905, 20.79875, 20.11125, -16.89, -0.0471, 0.28600000000000003, 0.28600000000000003, -0.04, 0.01, 0.047, 0.873, -10.25, 11.5, -0.171, -0.171, -0.171, -65.25, -95.88
2011-9-7, 66.75, -0.031, -0.07200000000000001, -0.0092, -0.006999999999999999, -0.0088, 54.26, -101.76, 0.04, -0.006999999999999999, 1.11, 0.52, 0.92, -1522.62, -696.25, -0.045, -0.045, -89.0, -41.07, -7.53, 6.87, -23.0, -2.7, 47.1, -5.55, -4.365, -14.965, -14.965, -0.0335, -0.03, -0.015, -8.22, -44.53, -27.86, -2.82, -3.25, -17.505, 0.57, 0.49, 0.005, 0.005, 0.005, -0.006, -0.006, -0.006, 7.31, 2.17, -450.0, 0.0475, -0.0069, -1.11, 559.32, -668.13, -150.0, -172.0, 0.02, -0.13, -0.1, -93.07, 22.83, -127.375, -4.98, -2.48, -15.8, 0.17, -1.45, 0.0036, -0.0005, -2.61, 1.11, -10.34, 2.08, -0.0029, 0.0026, -0.0017, -17.0, -8.4, -0.82, 0.48, -1.9, -130.1, -0.0171, -0.0041, -0.0138, -17.38, -12.63, -21.16, -12.11, -0.071, 0.097, 0.001, -0.0036, 47.42, -6.3, -0.034, -0.036000000000000004, 4.6, -0.87, 5.64, 5.05, 4.5, 3.2, -29.62, -30.35, -80.08, -52.115, -100.38, -0.055, -29.01, -50.98, -21.99, -12.34, 0.001, -0.078, -0.078, 0.08, 0.75, -1.249, -0.733, -2.0, -10.75, -0.059, -0.059, -0.059, -70.87, -18.05
2011-9-8, 13.18, 0.03, 0.021, 0.0097, -0.0103, 0.0019, 161.75, 131.94, -0.0615, 0.008, -1.31, 0.69, -0.41, 805.235, 1243.57, 0.03, 0.03, 74.12, 2.45, 15.13, 46.82, 6.87, 15.84, 60.35, 86.8, 33.38, -8.12, 24.65, 0.075, -0.015, 0.014, 45.57, 15.37, 34.51, 3.53, 75.11, 71.17, -0.625, 0.57, -0.039, -0.039, -0.039, 0.059, 0.059, 0.059, -112.39, -114.48, 1350.0, -0.1336, -0.0296, 2.95, 740.25, 727.28, 55.0, 115.0, 0.03, 0.02, 0.04, 329.17, 269.37, -99.68, 3.4, 2.6, 18.44, 11.87, 2.85, 0.0036, 0.0039, 3.52, 2.89, -2.84, -10.34, 0.0158, 0.0054, -0.0002, 34.3, 26.17, -2.54, 1.87, -55.7, 220.2, 0.0048, -0.0172, -0.0004, 5.75, -1.25, 111.37, 60.91, -0.168, -0.14, -0.142, 0.0089, -41.82, 11.71, 0.02, -0.03, 3.03, 5.43, -1.44, -5.0, 1.5, 0.0, 39.67, 17.78, 164.36, 124.05, 158.92, -0.0011, 62.87, 22.04, 2.81, 15.36, 0.0761, -0.245, -0.245, 0.6, -0.18, -0.246, -1.08, -10.13, -2.25, 0.135, 0.135, 0.135, 51.28, 43.49
2011-9-9, -33.71, -0.056, -0.011, -0.0215, 0.01, -0.012, 21.79, 47.61, 0.0555, -0.009000000000000001, 1.34, -0.85, 0.44, 805.235, 1243.57, -0.1, -0.1, 67.45, 51.1, 37.59, 9.94, 46.86, 36.78, 28.6, 59.05, -12.72, 32.13, 5.78, 0.013, 0.038, 0.008, -17.15, 43.02, 7.63, -13.96, -19.8, 19.51, 0.82, -0.64, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, 0.56, -2.3, 1350.0, 0.1249, -0.1118, 2.25, -467.21, 129.49, 125.0, 58.0, -0.02, 0.05, 0.0, 14.24, 34.9, 277.23, 0.55, -1.15, 7.25, -2.22, 7.2, -0.0117, -0.0077, 2.64, 0.1, 6.87, -3.16, -0.0015, 0.0053, 0.0096, 10.2, 3.13, 1.69, -0.67, 40.2, 121.2, -0.0033, 0.0045, -0.0006, -11.0, -11.75, 19.36, 87.82, 0.016, -0.147, -0.043, -0.0003, 41.75, 33.76, 0.009000000000000001, 0.029, -0.52, 1.53, 5.35, 6.35, -4.0, -1.1, -9.63, 13.84, 83.62, 24.58, 144.46, 0.0372, -17.62666667, -11.54, 0.706666667, 6.16, 0.0263, 0.029, 0.029, -0.18, 0.05, 0.907, 0.94, -15.37, -10.63, -0.05, -0.05, -0.05, 15.61, 26.38
2011-9-14, -63.77, -0.096, -0.031, -0.0229, -0.0211, -0.0244, -125.73, -17.79, 0.0145, 0.042, 0.03, 1.22, 0.36, 1005.63, -1080.85, 0.081, 0.081, -72.89, 5.41, -32.87, -38.24, 9.85, -23.12, -93.8, 22.1, -31.67, -12.61, -19.03, -0.141, -0.023, -0.017, -1.19, -16.99, 4.04, -22.92, -61.15, -50.05, 0.16, 0.83, -0.08800000000000001, -0.08800000000000001, -0.08800000000000001, -0.062, -0.062, -0.062, -17.66, -15.78, -195.0, -0.1179, 0.1391, -2.76, -899.76, -629.32, -92.0, -30.0, -0.06, -0.07, -0.05, 25.0, -25.11, -120.26, -3.35, -3.35, -7.98, -9.19, -10.57, -0.0103, -0.0099, -1.79, -1.43, -5.9, 7.14, 0.0014, 0.0046, 0.0008, -17.0, -21.6, -4.3, -6.33, 2.0, -367.6, -0.0076, -0.0028, -0.006999999999999999, -14.25, -2.0, 6.72, 13.24, 0.127, 0.045, 0.087, -0.0115, -6.36, -10.57, -0.009000000000000001, -0.003, -6.4, 0.93, -3.11, 1.5, 7.0, 5.8, -13.14, -28.41, -64.94, -70.54, -298.25, 0.0051, -17.62666667, -11.54, 0.706666667, 8.1, -0.0867, 0.132, 0.132, 0.21, 0.26, -0.906, -0.22, -9.0, -14.75, 0.0, 0.0, 0.0, 0.87, -50.22
2011-9-15, 24.92, 0.08199999999999999, -0.03, 0.0094, -0.02, -0.0037, 12.37, -81.61, 0.124, 0.058, 4.53, -0.18, 4.68, -2070.24, -437.72, -0.04, -0.04, -52.97, -103.14, -69.22, -13.3, -58.25, -30.56, -46.9, -196.25, 34.45, -12.05, 17.01, -0.102, -0.14, -0.166, -12.92, -28.38, -42.49, 50.78, 104.56, 82.38, 3.775, -0.01, 0.154, 0.154, 0.154, 0.077, 0.077, 0.077, -5.0, 30.61, -1405.0, 0.0604, -0.2037, 2.57, 849.16, 55.65, -145.0, -230.0, -0.06, -0.03, -0.03, -197.45, -109.39, -187.77, -7.9, -7.9, -22.01, 8.31, -13.72, 0.0122, 0.0043, -2.33, -2.47, 34.25, -17.6, -0.0091, -0.0133, -0.0092, 11.3, 23.0, 1.85, -3.62, -32.9, 135.5, -0.0116, -0.0182, -0.0137, -12.0, -14.75, -131.17, -216.21, 0.214, 0.326, 0.267, -0.0033, -61.54, -108.58, -0.01, -0.011, 37.15, 4.36, 29.42, 29.65, 23.0, 18.1, -13.14, -28.41, -313.8, -301.71, -195.79, 0.5497, -17.62666667, -11.54, 0.706666667, -37.09, -0.0479, 0.189, 0.189, -0.61, -0.8, -1.104, -0.9, -25.13, -34.5, -0.18, -0.18, -0.18, -118.68, -63.75
2011-9-16, 66.02, 0.097, 0.004, 0.0131, 0.0061, 0.0113, 110.52, 96.32, 0.005, -0.031, 1.17, 4.76, 1.7, 743.47, 1106.29, -0.003, -0.003, 218.76, -1.62, 16.51, 20.36, 6.76, 22.12, 63.15, 97.3, 20.43, 16.12, 6.73, 0.06, -0.046, 0.013, -5.78, 4.27, 10.64, 25.06, 34.52, 8.17, 1.005, 3.94, 0.059, 0.059, 0.059, 0.091, 0.091, 0.091, 38.99, 19.8, 460.0, 0.1806, 0.0724, -0.2, 519.66, 438.87, 45.0, 135.0, 0.1, -0.02, 0.03, 103.25, 82.45, 140.89, -5.4, -3.05, 31.04, 14.27, 18.78, 0.0069, 0.0058, 0.48, 3.4, 14.86, 45.73, 0.006, 0.0008, 0.002, 12.7, 0.5, 7.43, 4.8, -45.0, 292.2, 0.0036, -0.0014, 0.0023, 14.0, -4.75, -67.93, -65.28, 0.024, -0.023, 0.028, 0.0045, -34.45, -23.59, -0.002, -0.004, 14.65, 25.44, 13.08, 6.85, 4.85, 6.25, 20.33, 28.33, 94.51, 55.2, 128.12, 0.0836, 15.60666667, 18.51, 14.41666667, -8.0, 0.0287, 0.008, 0.008, -0.23, 0.24, -1.016, -0.915, -6.25, 1.0, 0.032, 0.032, 0.032, 56.7, 54.95
2011-9-19, -19.16, 0.003, 0.099, -0.0078, 0.0142, 0.0051, 30.87, 39.36, -0.0095, -0.051, -0.08, 1.11, -1.03, 94.1, 61.16, 0.011, 0.011, 89.37, 33.01, -2.99, -13.78, 20.36, 1.68, 8.55, 61.0, 6.9, 19.77, 10.95, -0.025, 0.076, 0.016, 3.29, 7.32, 2.91, -11.76, 15.24, 18.33, -0.215, 0.96, -0.105, -0.105, -0.105, -0.026, -0.026, -0.026, 16.87, -7.71, -405.0, 0.0871, 0.0235, -1.01, -52.24, -2.475, 135.0, 145.0, 0.04, 0.07, 0.05, 36.13, 45.37, 185.99, -5.65, -8.0, 12.82, 1.57, 9.72, -0.0048, 0.0016, 0.05, -1.85, -3.98, 13.97, 0.0019, 0.0038, 0.0064, 5.0, 5.1, -11.31, -0.47, 33.6, 50.5, -0.0013, 0.0033, 0.0015, -23.25, -8.5, 20.9, 65.36, -0.098, 0.029, -0.1, 0.0059, -44.68, 3.34, 0.013, 0.008, 5.01, 14.08, 4.21, -1.5, -1.15, 0.95, -11.47, 2.24, 66.85, 38.71, -29.67, -0.0356, 15.60666667, 18.51, 14.41666667, 15.16, 0.0661, -0.078, -0.078, 0.0, -0.33, 1.328, -0.01, -4.37, -6.37, 0.095, 0.095, 0.095, 52.01, 31.72
