@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-04-29, 2142.63, 1677.89, 1676.32, 1682.17, 1667.36, 11607.7, 11656.0, 11684.6, 11543.0, 23532.09, 23793.6, 23859.9, 23487.13, 15346.07, 15340.8, 15348.34, 15278.69, 3843.74, 3775.41
2015-04-30, 2127.17, 1670.99, 1677.89, 1694.26, 1666.52, 11378.9, 11619.0, 11651.9, 11371.5, 22995.63, 23653.94, 23695.24, 22995.63, 15347.34, 15288.04, 15363.79, 15242.1, 3802.23, 3703.43
2015-05-04, 2132.23, 1688.34, 1670.99, 1692.32, 1668.6, 11385.0, 11351.1, 11469.2, 11258.0, 23045.52, 22963.92, 23180.43, 22725.83, 15224.52, 15324.2, 15324.2, 15192.46, 3708.94, 3660.02
2015-05-06, 2104.58, 1701.3249999999994, 1696.575, 1707.885, 1683.245, 11429.1, 11377.1, 11501.8, 11280.5, 23217.17, 23082.15, 23365.16, 22859.79, 15367.47, 15347.73, 15403.45, 15340.88, 3690.79, 3651.25
2015-05-07, 2091.0, 1714.31, 1722.16, 1723.45, 1697.89, 11163.6, 11100.4, 11232.8, 11048.3, 22659.85, 22609.88, 22840.27, 22472.5, 15023.89, 15145.48, 15148.51, 14945.01, 3607.66, 3569.52
2015-05-08, 2085.52, 1686.98, 1713.09, 1713.09, 1676.21, 11180.3, 11125.1, 11214.8, 10928.2, 22841.92, 22514.6, 22854.19, 22296.58, 15088.82, 15016.86, 15103.53, 14934.3, 3593.06, 3532.39
2015-05-11, 2097.38, 1708.52, 1686.94, 1713.59, 1684.32, 11424.7, 11260.8, 11424.7, 11212.9, 23312.43, 23032.05, 23312.43, 22921.32, 15170.02, 15141.65, 15200.22, 15099.22, 3656.18, 3603.82
2015-05-12, 2096.77, 1706.57, 1697.68, 1716.78, 1686.83, 11445.8, 11433.7, 11481.6, 11377.7, 23321.86, 23312.57, 23367.78, 23124.27, 15152.64, 15182.17, 15237.18, 15108.85, 3693.45, 3665.18
2015-05-13, 2114.16, 1704.62, 1708.42, 1719.97, 1689.34, 11322.6, 11332.0, 11354.0, 11221.5, 23104.87, 23181.83, 23269.97, 22942.36, 15043.15, 15127.02, 15127.02, 15026.19, 3694.29, 3650.84
2015-05-14, 2120.33, 1682.26, 1704.5, 1707.91, 1681.14, 11324.6, 11366.0, 11430.9, 11282.4, 23210.97, 23170.53, 23401.44, 23123.49, 14980.72, 15053.53, 15095.54, 14948.28, 3696.98, 3650.28
2015-05-15, 2106.5, 1677.57, 1682.26, 1694.7, 1672.22, 11398.7, 11304.6, 11428.3, 11203.9, 23548.59, 23207.45, 23548.59, 23030.75, 15028.12, 14999.61, 15036.82, 14983.97, 3687.02, 3634.28
2015-05-18, 2113.72, 1691.46, 1677.77, 1694.9, 1677.77, 11317.3, 11438.8, 11438.8, 11265.9, 23473.46, 23615.27, 23741.11, 23433.29, 15108.12, 15020.34, 15108.12, 14990.72, 3704.78, 3660.49
2015-05-19, 2120.85, 1678.55, 1691.53, 1696.49, 1677.69, 11345.0, 11336.8, 11368.0, 11203.1, 23198.1, 23217.23, 23364.67, 23002.36, 15114.57, 15068.09, 15133.6, 15027.02, 3693.59, 3640.84
2015-05-20, 2139.54, 1659.36, 1678.31, 1681.23, 1646.86, 11497.7, 11406.1, 11537.8, 11404.0, 23713.26, 23350.11, 23713.26, 23331.35, 15121.02, 15115.84, 15159.08, 15063.32, 3745.12, 3697.5
2015-05-21, 2122.81, 1636.86, 1659.18, 1662.19, 1631.79, 11574.1, 11505.1, 11588.7, 11460.6, 23772.61, 23668.82, 23772.8, 23578.14, 15072.83, 15146.7, 15187.02, 15051.7, 3759.1, 3732.95
2015-05-22, 2146.1, 1659.33, 1637.14, 1663.15, 1632.44, 11595.4, 11517.9, 11595.4, 11515.7, 23739.69, 23719.78, 23757.06, 23584.52, 15203.61, 15092.25, 15230.72, 15092.25, 3762.08, 3739.37
2015-05-26, 2143.5, 1665.66, 1659.47, 1667.88, 1653.03, 11554.2, 11594.7, 11609.9, 11533.7, 23781.78, 23701.39, 23815.5, 23686.3, 15200.76, 15196.8, 15218.02, 15139.16, 3778.34, 3757.02
2015-05-27, 2107.5, 1651.66, 1655.85, 1666.83, 1646.13, 11240.3, 11297.1, 11344.7, 11169.4, 23326.95, 23328.63, 23505.52, 23178.67, 15050.81, 15181.02, 15188.65, 14974.3, 3755.21, 3706.53
2015-05-28, 2110.89, 1660.98, 1651.73, 1664.2, 1637.44, 11431.1, 11281.7, 11467.8, 11247.2, 23861.07, 23443.27, 23879.84, 23419.71, 15110.47, 15066.7, 15144.4, 15016.42, 3766.13, 3712.51
2015-05-29, 2114.8, 1657.62, 1660.65, 1678.64, 1656.24, 11382.8, 11387.9, 11450.7, 11291.9, 23744.13, 23761.96, 23866.19, 23626.7, 15107.0, 15110.59, 15161.29, 15005.03, 3761.4, 3733.59
2015-06-01, 2102.37, 1609.19, 1657.67, 1680.01, 1609.19, 11217.6, 11375.6, 11402.7, 11192.1, 23495.68, 23789.29, 23821.33, 23495.68, 15014.09, 15096.97, 15118.57, 14956.0, 3757.95, 3707.97
2015-06-02, 2078.64, 1616.94, 1610.07, 1640.89, 1610.07, 11238.1, 11264.8, 11343.2, 11180.5, 23435.67, 23582.62, 23704.72, 23379.45, 15074.13, 15040.88, 15078.58, 14982.35, 3728.99, 3694.92
2015-06-03, 2063.16, 1643.41, 1616.97, 1650.62, 1612.87, 11271.4, 11314.5, 11369.1, 11151.3, 23576.16, 23520.63, 23717.7, 23264.64, 15104.74, 15075.9, 15155.65, 15049.54, 3713.55, 3666.74
2015-06-04, 2072.86, 1628.87, 1643.99, 1653.4, 1616.06, 11267.6, 11302.9, 11361.8, 11201.1, 23608.83, 23589.64, 23796.94, 23473.44, 15154.68, 15119.45, 15182.22, 15104.04, 3750.2, 3702.59
2015-06-05, 2068.1, 1638.07, 1628.8, 1644.34, 1627.05, 11146.1, 11201.2, 11292.7, 11070.0, 23336.5, 23480.15, 23564.36, 23217.09, 15019.39, 15096.19, 15114.51, 14957.57, 3716.97, 3664.26
2015-06-08, 2065.19, 1652.07, 1638.12, 1652.07, 1633.49, 11062.0, 11061.5, 11127.9, 10984.1, 22847.34, 23104.55, 23250.63, 22805.03, 14957.16, 14995.31, 15060.9, 14946.0, 3677.76, 3632.19
2015-06-09, 2064.03, 1646.89, 1652.21, 1668.46, 1642.2, 10917.3, 11022.8, 11056.1, 10917.3, 22642.29, 22858.07, 22959.41, 22642.29, 14743.33, 14939.12, 14939.12, 14714.72, 3655.99, 3621.89
2015-06-10, 2051.32, 1664.01, 1646.89, 1665.92, 1637.4, 10938.1, 10895.0, 10945.0, 10750.0, 22527.46, 22621.71, 22758.27, 22303.96, 14817.71, 14742.1, 14840.12, 14687.0, 3621.64, 3568.63
2015-06-11, 2056.61, 1653.09, 1664.03, 1667.19, 1650.89, 11097.5, 10879.9, 11138.4, 10854.4, 23091.49, 22508.55, 23155.72, 22416.36, 14889.04, 14860.93, 14953.03, 14843.48, 3669.81, 3597.31
2015-06-12, 2052.17, 1652.24, 1653.06, 1654.89, 1638.18, 11156.7, 11097.6, 11231.3, 11085.1, 23172.34, 23017.97, 23436.02, 23001.82, 14830.88, 14894.19, 14921.47, 14810.66, 3701.23, 3655.75
2015-06-15, 2042.32, 1654.765, 1652.675, 1656.5700000000006, 1634.035, 11030.5, 11124.5, 11159.3, 10932.6, 22877.81, 23157.17, 23303.81, 22678.54, 14741.15, 14798.31, 14798.31, 14725.25, 3664.89, 3606.97
2015-06-16, 2028.72, 1657.29, 1652.29, 1658.25, 1629.89, 10842.1, 10893.6, 10939.9, 10775.6, 22328.03, 22595.98, 22656.31, 22287.89, 14756.05, 14684.22, 14784.53, 14651.36, 3598.6, 3569.91
2015-06-17, 2034.86, 1668.82, 1657.37, 1674.03, 1649.27, 10871.4, 10766.0, 10895.5, 10659.7, 22383.48, 22191.31, 22446.28, 21986.65, 14753.05, 14743.7, 14753.99, 14683.38, 3599.82, 3526.09
2015-06-18, 2041.88, 1664.66, 1668.84, 1678.91, 1662.0, 10813.4, 10900.0, 10933.9, 10779.5, 22225.06, 22408.84, 22565.64, 22210.93, 14732.98, 14773.03, 14825.13, 14659.89, 3606.05, 3553.88
2015-06-19, 2046.96, 1660.14, 1664.65, 1671.85, 1658.43, 10871.9, 10788.5, 10888.4, 10654.3, 22460.02, 22224.11, 22460.02, 21855.05, 14770.64, 14731.55, 14781.45, 14685.15, 3584.15, 3518.47
2015-06-22, 2055.16, 1663.03, 1660.56, 1665.71, 1655.59, 10944.3, 10890.7, 11029.1, 10880.8, 22699.37, 22412.14, 22750.06, 22349.68, 14653.12, 14680.26, 14746.39, 14584.43, 3627.93, 3581.1
2015-06-23, 2081.2, 1671.8, 1664.11, 1679.41, 1663.59, 11368.2, 11184.5, 11394.2, 11168.9, 23485.95, 23115.33, 23485.95, 22987.33, 14790.48, 14644.92, 14827.2, 14644.92, 3683.0, 3638.22
2015-06-24, 2085.53, 1657.23, 1672.27, 1676.22, 1656.41, 11402.5, 11461.5, 11497.1, 11384.5, 23567.25, 23607.87, 23731.87, 23520.57, 14904.91, 14814.37, 14923.76, 14814.37, 3763.0, 3700.16
2015-06-25, 2085.06, 1651.85, 1658.03, 1664.57, 1642.13, 11321.9, 11419.0, 11420.1, 11220.4, 23443.07, 23636.07, 23704.8, 23240.56, 14947.51, 14901.23, 14995.33, 14871.88, 3750.88, 3704.73
2015-06-26, 2090.26, 1631.99, 1651.14, 1655.78, 1631.99, 11308.4, 11245.0, 11441.3, 11213.1, 23642.62, 23280.79, 23815.59, 23280.79, 14897.5, 14957.24, 14957.24, 14861.68, 3742.69, 3685.91
2015-06-29, 2060.49, 1644.45, 1631.92, 1647.81, 1626.87, 11372.3, 11238.7, 11434.8, 11199.9, 23800.47, 23517.64, 23849.64, 23405.14, 14808.09, 14886.34, 14886.34, 14782.47, 3736.93, 3683.43
2015-06-30, 2074.2, 1634.93, 1644.45, 1644.45, 1625.73, 10853.9, 11148.4, 11202.6, 10816.4, 22569.95, 23337.32, 23400.38, 22569.95, 14490.15, 14738.48, 14738.48, 14482.16, 3660.52, 3550.64
2015-07-01, 2097.89, 1654.55, 1634.93, 1655.24, 1626.09, 10769.5, 10811.6, 10954.5, 10723.2, 22460.71, 22456.29, 22862.19, 22337.79, 14553.33, 14542.08, 14607.9, 14492.23, 3632.44, 3574.7
2015-07-02, 2107.33, 1639.7, 1654.57, 1659.97, 1638.47, 10911.5, 10857.7, 11036.9, 10784.3, 22943.64, 22623.4, 23127.42, 22568.26, 14595.66, 14565.12, 14635.655, 14526.25, 3667.05, 3589.85
2015-07-03, 2104.41, 1641.05, 1639.78, 1646.96, 1633.8, 10846.4, 10932.0, 10960.7, 10835.5, 22616.5, 22961.14, 23049.7, 22616.5, 14637.99, 14588.16, 14663.41, 14560.27, 3655.41, 3621.9
2015-07-06, 2053.93, 1631.65, 1641.01, 1642.19, 1625.49, 10779.8, 10835.7, 10860.7, 10730.0, 22508.13, 22611.14, 22709.01, 22332.75, 14682.39, 14637.07, 14682.39, 14622.3, 3625.47, 3576.88
2015-07-07, 2040.29, 1621.27, 1627.71, 1627.71, 1613.71, 10540.1, 10571.8, 10653.7, 10496.0, 21600.72, 21874.02, 22065.93, 21600.72, 14593.57, 14594.64, 14670.26, 14524.64, 3573.66, 3530.48
2015-07-08, 2016.21, 1614.14, 1621.35, 1629.58, 1606.4, 10346.0, 10554.9, 10588.5, 10332.1, 20958.48, 21732.67, 21858.91, 20958.48, 14624.5, 14602.37, 14625.11, 14389.1, 3549.19, 3480.12
2015-07-09, 2027.81, 1595.0, 1614.14, 1616.52, 1573.98, 10430.3, 10364.7, 10478.7, 10316.4, 21512.39, 21038.03, 21557.39, 20937.34, 14412.07, 14599.99, 14599.99, 14379.92, 3518.24, 3479.46
2015-07-10, 2031.17, 1614.59, 1595.08, 1614.84, 1595.08, 10706.4, 10479.4, 10761.1, 10463.6, 22268.51, 21570.81, 22337.12, 21519.28, 14278.49, 14451.5, 14558.69, 14275.54, 3596.57, 3513.15
2015-07-13, 2061.52, 1623.99, 1615.11, 1625.59, 1615.11, 11036.1, 10958.2, 11069.8, 10896.9, 22937.4, 22626.33, 22948.77, 22554.77, 14411.07, 14338.06, 14419.52, 14338.06, 3680.13, 3638.12
2015-07-14, 2059.23, 1642.97, 1618.23, 1642.97, 1618.21, 11224.2, 11178.2, 11253.5, 11121.8, 23167.04, 23099.65, 23340.11, 22870.66, 14533.22, 14499.36, 14566.02, 14453.26, 3752.35, 3707.0
2015-07-15, 2072.91, 1647.01, 1643.0, 1647.01, 1626.18, 11258.3, 11220.1, 11258.3, 11140.8, 23097.51, 23126.81, 23140.1, 22886.25, 14599.4, 14527.03, 14613.45, 14453.68, 3756.25, 3731.83
2015-07-16, 2087.89, 1641.22, 1638.3, 1643.98, 1627.25, 11335.7, 11262.0, 11360.4, 11234.3, 23392.75, 23140.94, 23392.75, 23113.22, 14662.28, 14608.86, 14706.34, 14541.74, 3790.18, 3753.99
2015-07-17, 2076.79, 1652.59, 1640.81, 1652.93, 1637.3, 11510.6, 11405.2, 11536.3, 11398.6, 23783.14, 23516.66, 23784.54, 23484.83, 14731.08, 14713.68, 14748.0, 14693.99, 3845.43, 3799.5
2015-07-20, 2073.31, 1650.08, 1652.52, 1660.0, 1646.4, 11480.7, 11551.0, 11551.0, 11472.6, 23765.41, 23852.24, 23875.64, 23690.76, 14642.84, 14738.3, 14738.3, 14597.56, 3851.01, 3828.23
2015-07-21, 2083.62, 1626.76, 1650.09, 1652.03, 1619.47, 11556.1, 11506.9, 11612.6, 11499.4, 24031.19, 23798.84, 24157.39, 23797.8, 14425.55, 14630.51, 14630.51, 14405.06, 3867.21, 3840.43
2015-07-22, 2064.73, 1635.69, 1627.19, 1639.91, 1618.58, 11458.6, 11571.9, 11579.7, 11432.1, 23712.9, 24071.63, 24121.03, 23699.94, 14376.24, 14452.45, 14511.99, 14335.76, 3859.7, 3816.97
2015-07-23, 2065.07, 1635.63, 1634.89, 1635.63, 1620.5, 11484.3, 11389.2, 11525.4, 11365.5, 23681.11, 23585.94, 23802.6, 23536.15, 14307.12, 14334.96, 14361.01, 14231.1, 3830.62, 3799.85
2015-07-24, 2045.96, 1616.14, 1634.79, 1634.79, 1614.99, 11441.9, 11552.0, 11553.6, 11429.4, 23633.05, 23824.72, 23885.52, 23610.43, 14265.37, 14339.29, 14339.29, 14168.9, 3827.11, 3788.09
2015-07-27, 2038.81, 1595.61, 1615.69, 1622.29, 1593.11, 11309.3, 11415.4, 11460.3, 11300.9, 23507.7, 23599.78, 23813.85, 23491.59, 14186.24, 14260.13, 14275.47, 14145.27, 3809.18, 3769.09
2015-07-28, 2039.1, 1584.92, 1595.5, 1599.25, 1570.46, 11145.4, 11252.7, 11264.2, 11136.7, 22809.3, 23387.02, 23396.65, 22809.3, 14001.37, 14101.04, 14112.13, 13956.05, 3757.06, 3699.59
2015-07-29, 2037.62, 1604.5, 1584.92, 1610.66, 1578.06, 11252.4, 11179.5, 11294.0, 11168.1, 23328.02, 22979.54, 23328.02, 22951.01, 14077.36, 14031.16, 14104.3, 13938.9, 3726.25, 3684.34
2015-07-30, 2019.03, 1622.32, 1604.56, 1624.63, 1600.54, 11282.9, 11310.0, 11325.6, 11185.8, 23248.9, 23424.86, 23469.4, 23035.24, 14301.8, 14079.38, 14303.81, 14059.28, 3734.42, 3701.26
2015-07-31, 2030.16, 1636.72, 1622.69, 1638.48, 1620.25, 11168.6, 11347.7, 11362.4, 11117.6, 23396.09, 23380.85, 23479.83, 23191.18, 14382.78, 14308.68, 14386.75, 14226.57, 3732.87, 3704.45
2015-08-03, 2008.49, 1669.0, 1636.72, 1669.0, 1630.18, 11180.7, 11198.4, 11200.9, 11039.5, 23538.03, 23459.38, 23538.03, 23293.35, 14468.44, 14420.6, 14501.58, 14391.6, 3762.64, 3736.28
2015-08-04, 2027.99, 1663.74, 1668.13, 1676.24, 1654.46, 11265.9, 11180.6, 11288.5, 11141.2, 23714.38, 23553.15, 23748.68, 23478.05, 14479.745, 14443.215, 14508.685, 14408.245, 3802.88, 3766.9
2015-08-05, 2029.76, 1674.46, 1663.31, 1676.57, 1659.27, 11150.5, 11240.3, 11244.8, 11098.5, 23473.25, 23657.52, 23662.05, 23341.76, 14491.05, 14465.83, 14515.79, 14424.89, 3804.0, 3778.11
2015-08-06, 2013.29, 1693.07, 1674.63, 1696.74, 1665.14, 11279.5, 11195.0, 11302.9, 11184.7, 23911.81, 23579.64, 23917.64, 23555.21, 14502.99, 14538.38, 14622.35, 14484.69, 3843.07, 3811.26
2015-08-07, 2010.23, 1675.71, 1693.07, 1698.24, 1670.6, 11253.6, 11263.6, 11327.0, 11239.4, 23811.09, 23852.49, 23970.56, 23804.98, 14405.91, 14499.43, 14499.43, 14378.62, 3853.21, 3834.91
2015-08-10, 2003.17, 1690.44, 1676.75, 1695.39, 1676.75, 11178.2, 11244.9, 11264.0, 11176.8, 23705.0, 23807.22, 23866.98, 23705.0, 14302.7, 14397.92, 14458.11, 14265.03, 3835.61, 3796.49
2015-08-11, 1986.65, 1702.02, 1690.47, 1702.65, 1674.45, 11311.7, 11239.5, 11330.0, 11129.3, 23966.44, 23705.0, 23992.48, 23659.78, 14466.39, 14346.69, 14471.13, 14343.09, 3815.66, 3776.19
2015-08-12, 1975.47, 1697.87, 1702.02, 1721.32, 1694.79, 11152.3, 11278.5, 11319.1, 11137.8, 23698.49, 23916.25, 23979.61, 23698.49, 14414.67, 14408.48, 14414.67, 14264.32, 3797.0, 3749.09
2015-08-13, 1983.46, 1697.65, 1697.9, 1703.57, 1683.35, 10880.1, 11054.4, 11054.4, 10840.3, 22997.55, 23530.52, 23533.01, 22923.11, 14339.53, 14359.62, 14359.62, 14182.46, 3726.41, 3628.93
2015-08-17, 1968.52, 1704.11, 1697.59, 1713.22, 1690.07, 10947.9, 11030.8, 11057.1, 10938.5, 23356.01, 23347.39, 23545.82, 23255.67, 14238.4, 14322.23, 14340.57, 14223.62, 3705.31, 3664.88
2015-08-18, 1956.26, 1707.95, 1712.48, 1714.92, 1694.6, 10900.3, 10983.1, 11023.3, 10774.4, 23407.99, 23367.64, 23465.37, 23103.65, 14251.53, 14267.24, 14267.24, 14184.58, 3680.8, 3620.46
2015-08-19, 1939.38, 1691.24, 1707.95, 1707.95, 1685.89, 10897.9, 10878.0, 10952.2, 10846.1, 23389.72, 23334.75, 23495.41, 23259.17, 14193.87, 14217.69, 14227.44, 14125.54, 3664.03, 3638.87
2015-08-20, 1914.55, 1673.86, 1691.29, 1701.4, 1665.72, 10782.4, 10843.7, 10905.3, 10776.8, 22975.32, 23209.96, 23338.8, 22975.32, 14036.63, 14187.62, 14187.62, 14013.99, 3647.06, 3597.43
2015-08-21, 1876.07, 1695.57, 1673.96, 1697.64, 1668.74, 10587.0, 10748.2, 10797.5, 10564.8, 22378.65, 22836.57, 23011.01, 22352.15, 13737.0, 14022.14, 14022.14, 13736.96, 3605.17, 3537.73
2015-08-24, 1829.81, 1663.31, 1695.48, 1695.48, 1663.31, 10271.7, 10434.4, 10576.2, 10270.2, 21746.17, 22002.39, 22379.62, 21746.17, 13473.67, 13664.84, 13697.53, 13468.72, 3535.81, 3437.23
2015-08-25, 1846.63, 1634.14, 1659.31, 1659.31, 1603.72, 9756.6, 9973.7, 10078.0, 9502.4, 20450.43, 20992.9, 21349.59, 20158.22, 13052.74, 13350.97, 13396.76, 12705.17, 3352.83, 3175.25
2015-08-26, 1894.09, 1658.13, 1634.35, 1672.27, 1634.35, 10115.4, 9880.4, 10168.1, 9819.9, 21649.69, 20864.96, 21664.32, 20632.97, 13150.93, 13314.57, 13445.63, 13134.33, 3405.54, 3296.09
2015-08-27, 1908.0, 1660.95, 1658.32, 1675.05, 1633.46, 9984.5, 10005.8, 10132.9, 9875.4, 21473.81, 21323.81, 21801.61, 21151.43, 13381.59, 13318.99, 13393.22, 13061.9, 3406.63, 3311.58
2015-08-28, 1937.67, 1695.22, 1661.0, 1697.21, 1661.0, 10290.2, 10229.6, 10357.3, 10176.2, 22201.24, 21943.04, 22263.44, 21768.24, 13766.67, 13465.57, 13845.66, 13465.57, 3458.42, 3404.45
2015-08-31, 1941.49, 1719.16, 1695.23, 1723.15, 1690.41, 10352.9, 10322.7, 10352.9, 10235.7, 21993.74, 22248.57, 22276.16, 21846.12, 13865.07, 13734.67, 13866.27, 13710.09, 3461.33, 3419.03
2015-09-01, 1914.23, 1733.17, 1718.06, 1733.17, 1706.97, 10259.0, 10297.2, 10319.1, 10190.4, 21941.92, 22003.46, 22112.24, 21775.98, 13859.12, 13832.85, 13888.19, 13653.87, 3467.77, 3436.11
2015-09-02, 1915.22, 1697.99, 1705.81, 1733.57, 1689.36, 9992.8, 10136.1, 10148.5, 9921.1, 21451.37, 21734.67, 21854.59, 21343.88, 13481.9, 13691.8, 13691.8, 13419.12, 3439.5, 3364.99
2015-09-03, 1915.53, 1690.82, 1697.98, 1716.94, 1687.32, 9938.3, 10009.7, 10071.1, 9855.8, 21612.0, 21566.39, 21827.59, 21429.98, 13545.25, 13553.31, 13626.94, 13419.99, 3437.6, 3381.35
2015-09-04, 1886.04, 1710.57, 1690.83, 1717.14, 1690.83, 10042.4, 10023.8, 10118.7, 9945.9, 22177.37, 21743.95, 22291.71, 21690.2, 13596.41, 13567.01, 13706.76, 13538.81, 3473.83, 3421.66
2015-09-07, 1883.22, 1698.16, 1710.58, 1712.74, 1691.77, 9821.8, 9947.0, 9950.8, 9737.9, 21472.68, 21920.62, 21955.09, 21424.04, 13478.31, 13469.25, 13509.95, 13414.58, 3442.17, 3386.7
2015-09-08, 1878.68, 1701.18, 1698.16, 1708.58, 1695.63, 9805.4, 9893.5, 9931.8, 9796.6, 21622.34, 21680.44, 21754.59, 21501.54, 13554.49, 13552.685, 13596.76, 13504.03, 3437.85, 3394.95
2015-09-09, 1934.2, 1714.18, 1701.82, 1732.58, 1701.82, 9866.2, 9860.3, 9987.7, 9857.6, 21941.31, 21718.97, 22124.99, 21710.72, 13630.67, 13636.12, 13683.57, 13593.48, 3488.07, 3427.81
2015-09-10, 1962.11, 1722.43, 1715.73, 1735.79, 1715.73, 10037.8, 10078.8, 10193.0, 10031.1, 22126.57, 22397.93, 22448.77, 22126.57, 13531.85, 13706.57, 13766.65, 13516.99, 3538.99, 3490.06
2015-09-11, 1941.37, 1718.9, 1722.05, 1730.08, 1710.46, 9859.0, 9929.2, 9989.7, 9840.0, 21901.45, 21944.66, 22121.02, 21806.95, 13569.89, 13504.08, 13643.54, 13504.08, 3497.18, 3449.75
2015-09-14, 1931.46, 1718.06, 1718.88, 1727.77, 1713.05, 9737.9, 9877.0, 9886.0, 9722.7, 21762.63, 22049.88, 22063.76, 21706.73, 13461.47, 13522.76, 13523.46, 13404.63, 3472.01, 3423.32
2015-09-15, 1937.56, 1729.75, 1717.6, 1740.22, 1716.3, 9696.4, 9764.8, 9836.9, 9685.6, 21553.8, 21815.55, 21860.37, 21497.11, 13353.34, 13459.99, 13459.99, 13353.34, 3469.36, 3406.91
2015-09-16, 1975.45, 1716.26, 1729.91, 1731.46, 1708.46, 9782.5, 9708.3, 9834.8, 9620.7, 21903.63, 21584.05, 21992.67, 21434.66, 13462.71, 13370.24, 13478.67, 13365.31, 3434.47, 3383.11
2015-09-17, 1976.49, 1731.81, 1716.27, 1734.03, 1716.27, 9976.8, 9869.5, 9983.0, 9843.0, 22059.21, 22085.15, 22180.98, 21907.83, 13763.78, 13501.27, 13776.69, 13501.27, 3504.95, 3448.78
2015-09-18, 1995.95, 1729.2, 1731.81, 1735.45, 1722.44, 10106.6, 10015.0, 10141.8, 9988.9, 22099.53, 22110.78, 22129.89, 21974.52, 13787.16, 13762.98, 13876.0, 13704.56, 3491.12, 3464.21
2015-09-21, 1964.68, 1710.84, 1730.15, 1739.54, 1703.25, 9847.2, 10048.6, 10050.3, 9801.7, 21514.9, 22004.13, 22004.13, 21504.45, 13646.9, 13692.58, 13692.58, 13587.44, 3464.7, 3387.32
2015-09-22, 1982.06, 1699.72, 1710.87, 1719.17, 1697.4, 9856.8, 9826.1, 9952.0, 9820.3, 21755.42, 21473.98, 21803.13, 21460.65, 13779.44, 13701.7, 13847.41, 13687.09, 3462.99, 3411.28
2015-09-23, 1944.64, 1664.25, 1699.92, 1702.35, 1656.18, 9550.2, 9856.1, 9857.8, 9528.2, 21031.8, 21705.85, 21705.85, 21017.08, 13491.09, 13646.13, 13646.13, 13452.51, 3449.93, 3341.11
2015-09-24, 1947.1, 1640.7, 1664.27, 1666.85, 1638.21, 9474.6, 9529.0, 9659.1, 9463.9, 21068.88, 21124.08, 21408.6, 20947.14, 13383.69, 13537.07, 13560.07, 13378.01, 3381.28, 3322.51
2015-09-25, 1942.85, 1621.43, 1640.7, 1640.7, 1611.98, 9291.4, 9492.1, 9540.2, 9231.3, 20581.83, 21055.59, 21215.58, 20544.96, 13338.67, 13334.25, 13384.51, 13237.43, 3363.88, 3280.65
2015-09-30, 1962.81, 1639.64, 1621.44, 1648.27, 1621.44, 9519.5, 9444.2, 9575.3, 9430.2, 21339.11, 20963.21, 21400.25, 20914.55, 13378.57, 13450.98, 13468.75, 13350.66, 3393.75, 3337.79
2015-10-01, 1979.32, 1642.97, 1630.53, 1654.28, 1630.53, 9559.9, 9580.6, 9606.3, 9491.1, 21294.98, 21039.6, 21320.6, 20971.28, 13306.96, 13135.19, 13310.55, 13135.19, 3358.71, 3324.26
2015-10-02, 1969.68, 1626.97, 1644.52, 1649.52, 1616.87, 9567.3, 9668.9, 9718.0, 9543.8, 21142.86, 21502.67, 21551.3, 21101.46, 13241.89, 13362.53, 13379.85, 13152.09, 3397.44, 3316.86
2015-10-05, 1978.25, 1612.56, 1627.07, 1630.75, 1603.48, 9603.6, 9650.4, 9688.1, 9428.8, 21395.29, 21368.53, 21547.94, 21052.48, 13339.74, 13179.52, 13341.68, 13086.39, 3384.09, 3291.95
2015-10-06, 1990.65, 1652.47, 1612.71, 1654.73, 1612.71, 9971.3, 9777.3, 9980.9, 9731.5, 21980.08, 21736.12, 22026.56, 21623.22, 13552.2, 13416.25, 13590.73, 13416.25, 3445.84, 3379.49
2015-10-07, 2005.84, 1670.69, 1652.49, 1670.69, 1649.61, 10103.3, 9996.5, 10138.2, 9909.5, 22182.65, 21945.48, 22182.65, 21802.13, 13647.26, 13582.12, 13690.86, 13582.12, 3465.06, 3418.66
2015-10-08, 2019.53, 1679.49, 1670.68, 1679.49, 1656.41, 10170.0, 10176.1, 10289.8, 10119.9, 22007.34, 22218.34, 22343.41, 22007.34, 13868.35, 13735.38, 13873.84, 13735.38, 3487.3, 3434.72
2015-10-12, 2021.63, 1689.32, 1679.36, 1691.82, 1660.37, 10181.2, 10137.8, 10190.3, 10063.2, 22156.74, 22045.42, 22195.14, 21984.89, 13978.66, 13860.99, 13994.52, 13839.52, 3452.6, 3419.63
