@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2007-05-28, 1657.91, 6570.5, 6565.4, 6575.2, 6532.5, 51617.97, 50541.22, 51632.73, 50541.22, 7739.2, 7672.95, 7746.92, 7658.27, 1794.76, 1790.38, 1797.21, 1777.54, 1581.51, 1578.5, 1591.0, 1555.38, 4248.15, 4197.85, 4256.4, 4141.35, 1515.73, 1507.5, 1517.41, 1507.5, 3.327, 3.2430000000000003, 3.333, 3.2430000000000003, 2557.19, 2547.41, 2560.03, 2544.46, 118.655, 119.0, 119.395, 118.57, 1.0808, 1.085, 1.0872, 1.0776, 51643.0, 50560.0, 51800.0, 50560.0, 23.1174, 23.1042, 23.1174, 23.1042, 65.2, 64.48, 65.3, 64.21, 30700.01, 30338.58, 30700.35, 30338.58, 13507.28, 13441.94, 13571.48, 13410.0, 112.9, 113.65, 114.05, 112.2, 1269.04, 1273.09, 1274.8, 1266.93, 70.69, 70.85, 71.22, 69.83, 1841.42, 1848.23, 1854.13, 1839.67, 1.2496, 1.2502, 1.2573, 1.2479, 829.93, 825.2, 831.75, 825.2, 655.1, 655.9, 655.9, 655.7, 376.0, 376.0, 379.75, 370.75, 2060.43, 2051.5, 2060.43, 2043.96, 4.425, 4.425, 4.425, 4.425, 0.7258, 0.7247, 0.7286, 0.7236, 2559.54, 2562.7, 2580.8, 2557.21, 928.3, 932.2, 934.3, 928.1, 1119.5175, 1108.5, 1122.0475, 1107.1125, 14024.07, 13988.89, 14076.96, 13946.27, 719.14, 717.74, 723.83, 716.38, 1.9391, 1.929, 1.9549, 1.925, 12.935, 12.92, 12.92, 12.88, 4675.72, 4645.03
2007-05-29, 1661.8, 6588.5, 6567.95, 6594.299999999997, 6551.5, 52119.97, 51616.29, 52208.88, 51616.29, 7760.12, 7715.905, 7767.235000000002, 7697.035, 1770.42, 1795.44, 1797.87, 1765.37, 1560.83, 1581.51, 1595.63, 1547.43, 4256.55, 4248.35, 4295.6, 4242.8, 1516.92, 1511.525, 1519.605, 1509.76, 3.3265, 3.2840000000000003, 3.3310000000000004, 3.2615, 2564.625, 2554.225, 2568.195, 2551.4300000000007, 118.765, 118.61, 119.125, 118.58, 1.0802, 1.0796, 1.0814, 1.0789, 52316.0, 51750.0, 52360.0, 51750.0, 22.972, 22.9589, 22.972, 22.9589, 64.175, 64.73, 65.27, 63.375, 30928.43, 30687.56, 30928.43, 30625.61, 13514.31, 13474.61, 13587.37, 13419.43, 111.8, 113.075, 113.375, 111.175, 1275.09, 1269.04, 1276.82, 1269.04, 69.71, 70.5, 70.5, 69.51, 1842.27, 1840.49, 1848.32, 1840.03, 1.2527, 1.2502, 1.2558, 1.2489, 833.73, 828.22, 835.165, 828.22, 656.1, 656.5, 656.5, 656.4000000000002, 370.375, 375.125, 377.875, 367.0, 2076.76, 2073.5, 2080.86, 2061.14, 4.4319999999999995, 4.4319999999999995, 4.4319999999999995, 4.4319999999999995, 0.7274, 0.7256, 0.7287, 0.725, 2537.68, 2559.54, 2562.35, 2537.24, 928.75, 931.25, 931.85, 928.35, 1125.84, 1110.29, 1126.66, 1110.29, 14073.74, 14041.32, 14073.74, 14024.07, 727.93, 720.91, 728.0, 720.27, 1.90405, 1.93405, 1.9469999999999998, 1.89245, 13.0465, 12.99, 13.06, 12.97, 4689.51, 4662.7
2007-05-30, 1662.72, 6606.5, 6570.5, 6613.4, 6570.5, 51713.18, 52121.28, 52544.68, 51270.98, 7781.04, 7758.86, 7787.55, 7735.8, 1737.56, 1770.06, 1778.59, 1734.53, 1524.79, 1560.82, 1574.51, 1518.3, 4293.25, 4257.6, 4298.85, 4248.9, 1518.11, 1515.55, 1521.8, 1512.02, 3.326, 3.325, 3.3289999999999997, 3.28, 2572.06, 2561.04, 2576.36, 2558.4, 118.605, 118.72, 118.895, 118.52, 1.0739, 1.0798, 1.0838, 1.0711, 51679.0, 52330.0, 52700.0, 51280.0, 23.1033, 23.0913, 23.1033, 23.0913, 63.15, 64.98, 65.24, 62.54, 30664.73, 30932.16, 31053.34, 30492.59, 13521.34, 13507.28, 13603.26, 13428.86, 110.7, 112.5, 112.7, 110.15, 1271.01, 1275.09, 1280.49, 1268.98, 68.13, 69.84, 70.24, 67.59, 1837.76, 1841.31, 1846.41, 1835.13, 1.2506, 1.2519, 1.2547, 1.2461, 837.53, 831.24, 838.58, 831.24, 657.1, 657.1, 657.1, 657.1, 364.75, 374.25, 376.0, 363.25, 2058.74, 2076.44, 2079.02, 2052.31, 4.442, 4.442, 4.442, 4.442, 0.7265, 0.7273, 0.7303, 0.7245, 2506.32, 2537.68, 2537.68, 2502.88, 927.6, 928.7, 929.8, 927.3, 1130.88, 1131.12, 1135.01, 1128.52, 13962.72, 14073.0, 14084.34, 13962.72, 727.79, 728.42, 733.27, 725.5, 1.869, 1.9391, 1.9391, 1.8599, 13.158, 13.06, 13.2, 13.06, 4683.15, 4650.48
2007-05-31, 1700.91, 6602.1, 6606.5, 6606.5, 6533.5, 52527.65, 51706.27, 52595.31, 50606.54, 7764.97, 7741.95, 7768.75, 7675.89, 1724.69, 1736.44, 1736.44, 1707.81, 1516.09, 1524.42, 1524.79, 1485.66, 4249.65, 4292.7, 4301.6, 4241.35, 1530.23, 1517.6, 1530.23, 1510.06, 3.306, 3.3080000000000003, 3.32, 3.275, 2592.59, 2556.17, 2592.59, 2551.68, 119.285, 118.57, 119.395, 118.56, 1.0745, 1.0736, 1.0762, 1.0688, 52586.0, 51850.0, 52730.0, 50630.0, 22.8529, 22.8399, 22.8529, 22.8399, 63.49, 63.26, 63.87, 62.88, 31380.0, 30575.22, 31383.96, 30324.37, 13633.08, 13517.89, 13650.64, 13403.26, 111.35, 110.4, 111.5, 110.15, 1261.27, 1271.01, 1271.01, 1254.81, 67.84, 68.32, 68.64, 67.15, 1839.61, 1837.35, 1845.99, 1835.22, 1.26, 1.2495, 1.2609, 1.2481, 843.35, 836.49, 843.38, 831.18, 653.1, 655.7, 658.4, 651.5, 382.25, 364.0, 384.75, 363.5, 2055.4, 2054.41, 2065.5, 2043.3, 4.4430000000000005, 4.4430000000000005, 4.4430000000000005, 4.4430000000000005, 0.7301, 0.7264, 0.7314, 0.7256, 2508.3, 2506.32, 2513.25, 2496.07, 931.0, 929.4, 931.4, 928.2, 1117.97, 1121.67, 1121.67, 1112.89, 14081.71, 13927.23, 14096.52, 13895.88, 737.4, 726.55, 739.36, 725.59, 1.8755, 1.8775, 1.889, 1.8616, 13.155, 13.04, 13.04, 13.04, 4654.99, 4622.42
2007-06-01, 1716.24, 6621.4, 6602.1, 6650.2, 6602.1, 52268.46, 52535.94, 52877.49, 52097.89, 7883.04, 7790.93, 7895.71, 7790.93, 1780.33, 1726.93, 1781.13, 1726.93, 1570.34, 1516.1, 1570.83, 1516.09, 4295.8, 4250.25, 4306.75, 4250.25, 1530.62, 1530.19, 1535.56, 1528.26, 3.3930000000000002, 3.375, 3.39, 3.35, 2604.52, 2599.47, 2607.9, 2594.29, 118.825, 119.22, 119.285, 118.7, 1.0705, 1.0742, 1.0749, 1.0665, 52294.0, 52600.0, 53060.0, 52100.0, 23.0588, 23.0428, 23.0588, 23.0428, 64.01, 63.31, 64.27, 62.43, 31398.96, 31376.65, 32029.45, 31376.65, 13627.64, 13633.0, 13718.82, 13564.49, 111.9, 111.05, 112.25, 110.1, 1276.32, 1261.27, 1281.01, 1261.27, 68.04, 67.99, 68.2, 66.8, 1837.55, 1838.78, 1839.97, 1830.62, 1.265, 1.2586, 1.2689, 1.2551, 847.18, 844.19, 849.26, 843.71, 661.0, 652.5, 662.0, 652.5, 390.25, 383.0, 395.75, 380.5, 2084.32, 2076.75, 2084.32, 2068.64, 4.458, 4.458, 4.458, 4.458, 0.7363, 0.7298, 0.7379, 0.7282, 2517.065, 2507.3100000000004, 2522.265000000001, 2502.1850000000004, 927.75, 928.75, 928.85, 927.15, 1126.37, 1130.46, 1134.41, 1124.0, 14056.78, 14085.26, 14132.2, 14056.78, 745.665, 734.43, 747.06, 733.435, 1.8827, 1.87, 1.891, 1.8531, 13.409, 13.409, 13.409, 13.409, 4713.56, 4673.1
2007-06-04, 1737.59, 6676.7, 6621.4, 6676.7, 6621.3, 53422.67, 52270.96, 53422.67, 52270.96, 7987.85, 7891.2, 8001.63, 7889.74, 1829.5, 1780.39, 1829.89, 1771.15, 1619.89, 1570.41, 1621.49, 1555.67, 4297.05, 4296.05, 4325.8, 4288.55, 1536.34, 1530.62, 1540.56, 1530.62, 3.4019999999999997, 3.417, 3.417, 3.377, 2613.92, 2614.01, 2626.4, 2608.69, 118.865, 118.79, 118.955, 118.56, 1.0608, 1.0701, 1.0713, 1.0598, 53370.0, 52300.0, 53450.0, 52300.0, 23.0383, 23.0206, 23.0383, 23.0206, 65.08, 64.23, 65.25, 63.8, 31946.4, 31402.97, 31950.44, 31380.59, 13668.11, 13628.69, 13756.69, 13562.54, 117.4, 111.9, 117.9, 111.9, 1292.02, 1276.32, 1293.28, 1276.32, 69.07, 68.15, 69.25, 67.61, 1839.95, 1836.54, 1840.97, 1832.59, 1.2749, 1.2649, 1.2764, 1.2637, 853.45, 848.62, 856.39, 848.62, 671.2, 661.5, 672.0, 660.8, 386.75, 390.0, 395.0, 385.5, 2098.035, 2088.715, 2098.84, 2081.585, 4.463, 4.463, 4.463, 4.463, 0.745, 0.7368, 0.7454, 0.7359, 2525.83, 2508.3, 2531.28, 2508.3, 928.35, 927.65, 928.55, 926.15, 1128.3, 1129.92, 1133.95, 1124.585, 14119.37, 14084.53, 14151.43, 14056.78, 753.93, 742.31, 754.76, 741.28, 1.9228, 1.8875, 1.9316, 1.8732, 13.681, 13.681, 13.681, 13.681, 4714.65, 4685.99
2007-06-05, 1742.19, 6664.1, 6676.7, 6686.1, 6641.2, 53242.68, 53422.98, 53422.98, 52651.23, 7976.79, 7973.68, 8010.39, 7936.18, 1826.99, 1829.91, 1832.2, 1817.82, 1611.81, 1619.89, 1624.54, 1597.73, 4267.05, 4300.7, 4362.95, 4256.45, 1539.18, 1536.28, 1540.53, 1532.31, 3.466, 3.465, 3.484, 3.4130000000000003, 2618.29, 2606.05, 2619.75, 2604.85, 118.86, 118.8, 118.96, 118.69, 1.0585, 1.0614, 1.0621, 1.0549, 53164.0, 52950.0, 53300.0, 52660.0, 23.0876, 23.0756, 23.0876, 23.0756, 66.21, 64.87, 66.48, 64.53, 32096.21, 31946.4, 32096.21, 31822.27, 13676.32, 13667.21, 13723.37, 13575.14, 115.3, 116.9, 118.4, 114.8, 1284.82, 1292.02, 1295.87, 1281.09, 70.4, 68.94, 70.63, 68.7, 1848.15, 1839.59, 1849.63, 1837.95, 1.2767, 1.2745, 1.2777, 1.2697, 855.09, 852.53, 855.19, 849.26, 670.7, 671.2, 673.7, 668.9, 383.6, 385.0, 389.4, 383.0, 2111.75, 2100.68, 2113.36, 2094.53, 4.498, 4.498, 4.498, 4.498, 0.7477, 0.7447, 0.7484, 0.7434, 2512.55, 2525.83, 2528.11, 2512.13, 927.95, 928.65, 929.05, 927.55, 1130.23, 1129.38, 1133.49, 1125.17, 14146.74, 14044.36, 14146.74, 14009.01, 770.61, 757.35, 775.41, 757.35, 1.9646, 1.9228, 1.9822, 1.9152, 13.686, 13.765, 13.765, 13.75, 4705.99, 4679.52
2007-06-07, 1753.04, 6632.8, 6664.1, 6686.6, 6625.7, 53162.21, 53244.53, 53270.61, 52672.76, 7919.83, 7987.11, 7996.61, 7880.35, 1833.66, 1827.25, 1848.22, 1827.25, 1615.31, 1611.81, 1632.14, 1611.81, 4284.65, 4268.9, 4292.5, 4249.1, 1530.95, 1539.12, 1539.12, 1525.62, 3.446, 3.472, 3.472, 3.435, 2611.23, 2611.16, 2613.31, 2595.01, 118.73, 118.81, 118.87, 118.64, 1.0636, 1.0583, 1.0639, 1.0562, 53014.0, 53150.0, 53210.0, 52600.0, 23.0261, 23.006, 23.0261, 23.006, 65.61, 66.05, 66.2, 65.23, 32271.38, 32096.21, 32274.51, 31816.65, 13595.46, 13673.19, 13689.4, 13523.7, 116.55, 115.5, 117.15, 115.3, 1281.04, 1284.82, 1291.31, 1277.17, 70.45, 70.25, 70.67, 69.85, 1847.97, 1847.13, 1851.61, 1844.29, 1.2816, 1.2768, 1.2854, 1.2739, 848.25, 853.48, 853.48, 844.1, 669.6, 672.1, 674.0, 669.3, 380.25, 384.0, 390.0, 377.0, 2093.11, 2111.23, 2117.56, 2084.17, 4.5310000000000015, 4.5310000000000015, 4.5310000000000015, 4.5310000000000015, 0.7495, 0.7475, 0.7548, 0.746, 2529.93, 2512.55, 2537.03, 2512.55, 927.0, 927.4, 928.0, 926.7, 1133.85, 1142.27, 1142.27, 1133.71, 14141.69, 14133.1, 14170.25, 14108.63, 760.59, 773.1, 773.99, 758.8, 1.9644, 1.9579, 1.985, 1.9542, 13.757, 13.757, 13.757, 13.757, 4707.04, 4675.97
2007-06-08, 1727.28, 6505.1, 6522.7, 6574.9, 6478.0, 52745.945, 52644.71, 52885.46, 51778.63000000001, 7618.61, 7750.38, 7786.94, 7590.17, 1803.59, 1823.04, 1826.32, 1803.14, 1587.93, 1607.91, 1615.1, 1585.9, 4179.5, 4197.6, 4230.05, 4130.5, 1490.72, 1517.36, 1517.36, 1490.37, 3.377, 3.36, 3.4, 3.35, 2541.38, 2577.37, 2585.73, 2541.38, 118.585, 118.64, 119.035, 118.52, 1.0665, 1.0579, 1.0668, 1.0563, 52698.5, 51575.0, 52865.0, 51300.0, 22.8197, 22.8051, 22.8197, 22.8051, 66.93, 65.9, 67.42, 65.82, 31184.49, 31669.55, 31870.86, 30647.24, 13266.73, 13463.48, 13517.85, 13236.34, 116.95, 116.2, 117.5, 115.5, 1232.8, 1281.04, 1281.04, 1227.97, 71.22, 71.05, 71.72, 70.51, 1833.26, 1846.19, 1852.55, 1829.18, 1.2897, 1.2896, 1.3008, 1.2873, 825.32, 839.5, 839.5, 824.84, 660.1, 671.4, 671.4, 658.3, 384.75, 375.25, 386.5, 372.0, 2093.81, 2084.35, 2105.6, 2082.36, 4.595, 4.595, 4.595, 4.595, 0.7496, 0.7552, 0.7576, 0.7488, 2549.74, 2554.81, 2561.64, 2544.13, 926.8, 928.3, 929.8, 926.4, 1111.01, 1126.97, 1128.02, 1101.51, 13703.88, 13924.19, 13964.5, 13700.58, 758.83, 757.42, 760.65, 753.83, 1.9764, 1.973, 1.9915, 1.9645, 13.435, 13.725, 13.725, 13.48, 4614.87, 4504.38
2007-06-11, 1716.56, 6505.1, 6505.1, 6519.4, 6451.4, 52329.68, 52044.89, 52500.31, 50884.5, 7590.5, 7576.01, 7644.96, 7499.43, 1790.09, 1803.11, 1803.11, 1779.66, 1587.66, 1587.93, 1594.41, 1566.32, 4145.0, 4179.5, 4195.15, 4126.1, 1507.67, 1490.71, 1507.76, 1487.41, 3.258, 3.27, 3.28, 3.248, 2573.54, 2541.14, 2573.74, 2534.97, 119.135, 118.54, 119.205, 118.53, 1.0613, 1.0657, 1.0716, 1.0594, 52383.0, 50000.0, 52520.0, 50000.0, 22.7604, 22.7418, 22.7604, 22.7418, 64.76, 66.7, 66.83, 64.56, 31466.6, 31184.49, 31479.5, 31020.71, 13424.39, 13267.14, 13445.19, 13207.73, 114.85, 116.2, 117.5, 115.5, 1238.91, 1232.8, 1243.19, 1211.7, 68.6, 70.9, 71.1, 68.41, 1834.31, 1832.15, 1842.33, 1826.52, 1.3016, 1.2908, 1.3038, 1.2888, 835.31, 824.97, 836.11, 822.22, 645.5, 658.5, 659.6, 645.2, 382.0, 385.5, 388.5, 376.5, 2054.45, 2057.32, 2067.52, 2045.58, 4.601, 4.601, 4.601, 4.601, 0.764, 0.7487, 0.764, 0.7469, 2555.51, 2549.74, 2569.19, 2534.99, 931.05, 928.85, 931.35, 928.65, 1111.1, 1118.87, 1121.535, 1098.855, 13798.5, 13650.08, 13809.39, 13650.78, 752.0, 750.75, 757.24, 750.75, 1.8988, 1.9725, 1.977, 1.895, 12.999, 12.999, 12.999, 12.999, 4513.8, 4452.95
2007-06-12, 1729.88, 6567.5, 6505.1, 6567.5, 6505.1, 52776.84, 52324.19, 52951.86, 52183.52, 7706.1, 7623.33, 7706.1, 7623.33, 1795.62, 1801.49, 1804.3, 1781.6733333333334, 1595.3833333333334, 1589.9633333333334, 1600.1833333333334, 1571.783333333333, 4145.6, 4183.75, 4205.2, 4134.95, 1509.12, 1507.64, 1515.53, 1503.35, 3.3510000000000004, 3.3369999999999997, 3.35, 3.3169999999999997, 2572.15, 2569.64, 2584.82, 2566.84, 119.34, 119.09, 119.41, 118.97, 1.06, 1.0616, 1.0637, 1.0597, 52763.0, 52400.0, 52950.0, 52200.0, 22.952, 22.9349, 22.952, 22.9349, 65.97, 64.7, 66.07, 64.52, 31833.44, 31466.6, 31916.76, 31444.99, 13424.96, 13423.74, 13519.88, 13335.16, 115.4, 115.0, 116.2, 113.85, 1249.7, 1238.91, 1254.07, 1238.91, 69.56, 68.69, 69.65, 68.2, 1836.24, 1832.84, 1837.74, 1828.52, 1.3013, 1.2996, 1.3046, 1.2939, 833.18, 834.35, 837.23, 829.02, 654.3, 649.2, 654.4, 649.2, 396.0, 396.75, 400.75, 389.5, 2084.03, 2071.29, 2084.03, 2068.1, 4.582, 4.582, 4.582, 4.582, 0.7518, 0.7621, 0.7637, 0.7461, 2525.83, 2555.51, 2566.54, 2547.06, 932.55, 931.05, 932.75, 930.05, 1111.19, 1110.77, 1115.05, 1096.2, 13832.82, 13826.29, 13893.77, 13798.5, 754.15, 752.08, 754.42, 744.67, 1.9291, 1.9005, 1.934, 1.889, 13.237, 13.115, 13.23, 13.055, 4567.07, 4539.55
2007-06-13, 1721.99, 6520.4, 6567.5, 6586.6, 6513.7, 51797.14, 52775.58, 52775.58, 51642.61, 7678.26, 7693.6, 7740.02, 7629.46, 1801.15, 1799.87, 1805.49, 1783.686666666667, 1603.1066666666666, 1591.996666666667, 1605.956666666667, 1577.246666666667, 4155.2, 4139.7, 4166.85, 4100.8, 1493.0, 1509.12, 1511.33, 1492.97, 3.2880000000000003, 3.2760000000000002, 3.285, 3.265, 2549.77, 2560.41, 2576.89, 2547.99, 118.91, 119.3, 119.36, 118.82, 1.0676, 1.0597, 1.0683, 1.0590000000000002, 51686.0, 52650.0, 52820.0, 51580.0, 23.0288, 23.0141, 23.0288, 23.0141, 65.35, 65.88, 66.08, 64.87, 31608.59, 31831.77, 31885.04, 31448.06, 13295.01, 13424.39, 13474.12, 13264.05, 113.45, 115.25, 115.75, 112.4, 1237.4, 1249.7, 1259.02, 1230.76, 68.79, 69.4, 69.62, 68.3, 1835.02, 1835.89, 1839.21, 1830.27, 1.2949, 1.3004, 1.3017, 1.2932, 821.72, 830.82, 831.91, 819.75, 648.5, 653.8, 653.8, 646.9, 393.5, 393.5, 397.25, 387.5, 2108.58, 2089.1, 2112.17, 2089.1, 4.669, 4.669, 4.669, 4.669, 0.7485, 0.7504, 0.7545, 0.7479, 2581.04, 2557.11, 2593.85, 2555.88, 929.5, 931.3, 932.1, 928.9, 1092.92, 1108.18, 1110.99, 1091.46, 13724.33, 13775.73, 13852.07, 13721.71, 743.42, 753.78, 753.78, 743.42, 1.9139, 1.9291, 1.9329, 1.8973, 13.055, 12.995, 13.16, 12.995, 4577.15, 4538.5
2007-06-14, 1769.18, 6559.6, 6520.4, 6567.3, 6483.6, 52993.73, 51798.6, 53226.44, 51798.6, 7680.76, 7652.59, 7701.01, 7595.69, 1806.68, 1798.25, 1806.68, 1785.7, 1610.83, 1594.03, 1611.73, 1582.71, 4113.05, 4155.2, 4161.8, 4102.95, 1515.67, 1492.65, 1515.7, 1492.65, 3.318, 3.275, 3.32, 3.238, 2582.31, 2558.47, 2582.31, 2556.72, 119.17, 118.86, 119.3, 118.86, 1.0671, 1.0671, 1.0741, 1.0646, 52816.0, 51610.0, 52950.0, 51650.0, 22.8744, 22.8642, 22.8744, 22.8642, 66.26, 65.22, 66.48, 64.91, 31884.06, 31638.37, 31888.53, 31513.37, 13482.35, 13287.62, 13502.76, 13287.62, 114.6, 113.85, 114.9, 112.8, 1244.43, 1237.4, 1247.39, 1226.93, 69.94, 68.7, 70.36, 68.34, 1837.85, 1834.15, 1840.3, 1832.24, 1.2965, 1.2948, 1.2994, 1.2902, 832.54, 822.99, 833.88, 822.76, 648.2, 646.6, 651.5, 644.3, 404.5, 393.5, 406.5, 389.5, 2088.6, 2087.48, 2091.59, 2080.08, 4.704, 4.704, 4.704, 4.704, 0.7515, 0.7479, 0.7526, 0.7451, 2600.81, 2581.04, 2604.19, 2581.04, 931.45, 930.65, 932.55, 930.25, 1096.65, 1082.29, 1097.36, 1078.47, 13859.52, 13773.97, 13862.54, 13724.33, 726.6, 740.67, 740.67, 726.6, 1.962, 1.9131, 1.9718, 1.9042, 13.027000000000001, 13.027000000000001, 13.027000000000001, 13.027000000000001, 4589.47, 4525.44
2007-06-15, 1772.26, 6649.9, 6559.6, 6654.3, 6559.6, 53712.89, 53010.54, 53797.61, 53008.61, 7849.16, 7753.18, 7850.73, 7752.04, 1870.11, 1806.68, 1870.11, 1806.68, 1662.71, 1611.57, 1662.71, 1610.83, 4170.0, 4113.2, 4174.05, 4112.85, 1522.97, 1515.58, 1526.45, 1515.58, 3.397, 3.39, 3.429, 3.3760000000000003, 2599.41, 2584.14, 2604.76, 2583.93, 118.955, 119.11, 119.185, 118.86, 1.0688, 1.0668, 1.0692, 1.0647, 54341.0, 53500.0, 54500.0, 53300.0, 22.9308, 22.9109, 22.9308, 22.9109, 67.65, 66.03, 67.89, 65.95, 32114.09, 31884.06, 32216.61, 31884.06, 13553.73, 13482.43, 13622.66, 13444.07, 114.75, 114.2, 115.85, 113.8, 1267.73, 1244.43, 1269.26, 1244.43, 70.96, 69.95, 71.33, 69.91, 1831.72, 1836.87, 1838.03, 1827.22, 1.2885, 1.2957, 1.2971, 1.2852, 837.12, 832.91, 840.98, 832.91, 651.6, 652.6, 652.8, 650.0, 409.5, 404.0, 414.0, 402.5, 2108.41, 2107.73, 2113.39, 2096.84, 4.697, 4.697, 4.697, 4.697, 0.7498, 0.7503, 0.7529, 0.7467, 2590.61, 2600.81, 2610.4, 2588.59, 929.9, 930.2, 930.7, 929.3, 1107.32, 1107.4, 1109.64, 1101.94, 14001.99, 13864.36, 14003.07, 13859.52, 734.93, 732.54, 737.67, 732.13, 2.0161, 1.961, 2.0227, 1.9571, 13.135, 13.15, 13.15, 13.15, 4645.04, 4617.13
