@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric

@data
2015-04-29, 2142.63, 1.5619999999999998, 1.4580000000000002, 1.0981, 1.0894, 501.66, 507.79, 507.97, 498.33, 7030.53, 7103.99, 8.225, 8.277000000000001, 8.184, 171.72, 171.28, 2.517, 2.5269999999999997, 55812.03, 55549.05, 56017.63, 54972.93, 1.43, 1.4280000000000002, 1.43, 1.4280000000000002, 11811.66, 12047.38, 1029.71, 1677.89, 1676.32, 1.7069999999999999, 8308.0, 8185.15, 2108.35, 2094.89, 2.765, 2.7910000000000004, 4527.64, 4572.39, 4432.9, 1162.64, 1171.19, 1161.07, 5063.26, 5075.3, 137.335, 137.8, 0.42, 2.003, 1.9240000000000002, 2.0069999999999997, 1.916, 1114.13, 1118.57, 1110.37, 1.2035, 1.2085, 0.161, 0.17300000000000001, 0.141, 16.8572, 16.8511, 56.07, 45338.36, 45514.04, 20058.95, 20031.71, 2.369, 2.37, 9259.81, 9301.87, 9316.19, 9190.98, 18119.65, 138.15, 136.55, 135.25, 1671.51, 854.11, 839.03, 855.04, 836.82, 64.64, 64.74, 63.9, 1.0588, 1.0397, 1255.05, 1261.55, 1240.65, 362.48, 370.62, 361.22, 1270.4, 1270.4, 11656.0, 11543.0, 1.5338, 1.5343, 1.5176, 363.5, 359.0, 23532.09, 23793.6, 23859.9, 23487.13, 5211.14, 5242.16, 1.327, 1.264, 1.357, 1.263, 0.764, 0.7744, 0.7614, 7126.41, 7144.8, 7125.12, 0.303, 0.305, 0.311, 884.44, 881.45, 1069.01, 1659.99, 1678.0, 1657.61, 15346.07, 15340.8, 15348.34, 9758.99, 1549.2, 1549.53, 1525.92, 1.9204, 1.38, 1.33, 119.22, 16.587, 475.13, 478.38, 464.13, 2.577, 3802.25
2015-04-30, 2127.17, 1.645, 1.54, 1.1132, 1.0983, 489.26, 502.25, 503.67, 488.5, 6946.28, 7058.19, 8.189, 8.297, 8.186, 171.39, 171.33, 2.6060000000000003, 2.612, 55325.29, 55808.64, 55808.64, 55067.39, 1.516, 1.516, 1.516, 1.516, 11432.72, 11885.05, 1031.78, 1670.99, 1677.89, 1.8430000000000002, 8308.2, 8219.2, 2112.49, 2097.41, 2.78, 2.8, 4446.12, 4499.94, 4398.64, 1167.59, 1194.41, 1166.32, 5028.45, 5053.85, 138.09, 137.2, 0.5539999999999999, 2.046, 1.986, 2.081, 1.98, 1138.88, 1112.78, 1111.62, 1.202, 1.2035, 0.168, 0.29100000000000004, 0.165, 16.8619, 16.7912, 56.54, 44942.23, 45338.36, 19789.48, 19767.16, 2.396, 2.427, 9105.05, 9295.25, 9308.78, 9105.05, 18096.46, 138.35, 137.65, 136.9, 1632.68, 857.16, 853.04, 862.71, 849.99, 65.84, 64.64, 64.13, 1.0644, 1.0529, 1254.35, 1257.05, 1243.85, 361.45, 367.26, 360.3, 1269.0, 1269.0, 11619.0, 11371.5, 1.544, 1.55, 1.5329, 364.5, 359.5, 22995.63, 23653.94, 23695.24, 22995.63, 5229.56, 5237.21, 1.4409999999999998, 1.339, 1.4569999999999999, 1.339, 0.7708, 0.7752, 0.7669, 7139.41, 7185.01, 7134.43, 0.317, 0.312, 0.3305, 890.53, 883.05, 1064.37, 1648.56, 1665.16, 1645.22, 15347.34, 15288.04, 15363.79, 9818.98, 1521.55, 1529.29, 1513.42, 1.9125, 1.484, 1.392, 119.38, 16.57, 476.5, 483.88, 474.13, 2.593, 3703.43
2015-05-04, 2132.23, 1.6580000000000001, 1.5719999999999998, 1.1225, 1.113, 487.85, 490.03, 491.32, 484.8, 6960.63, 6970.34, 8.258, 8.3235, 8.236, 172.42, 172.03, 2.7510000000000003, 2.77, 56229.38, 55312.11, 56229.38, 55079.75, 1.544, 1.527, 1.544, 1.527, 11454.38, 11570.64, 1029.31, 1688.34, 1670.99, 1.8840000000000001, 8229.4, 8144.75, 2105.52, 2077.59, 2.7880000000000003, 2.889, 4483.01, 4507.34, 4441.05, 1189.94, 1214.59, 1184.84, 4996.99, 5015.96, 139.0, 137.91, 0.65, 2.035, 2.033, 2.11, 2.019, 1155.33, 1137.69, 1133.93, 1.2077, 1.2018, 0.284, 0.386, 0.273, 16.8417, 16.7999, 58.38, 44582.39, 44950.32, 19520.01, 19502.61, 2.401, 2.419, 9077.12, 9069.4, 9107.3, 9027.6, 18033.33, 136.55, 138.8, 137.2, 1615.45, 851.63, 855.78, 858.42, 845.46, 66.78, 65.63, 65.37, 1.0590000000000002, 1.042, 1238.05, 1241.55, 1214.15, 357.38, 363.94, 356.0, 1242.0, 1242.0, 11351.1, 11258.0, 1.5351, 1.5492, 1.5303, 367.75, 360.0, 23045.52, 22963.92, 23180.43, 22725.83, 5087.93, 5141.5, 1.5, 1.459, 1.604, 1.4569999999999999, 0.768, 0.7688, 0.7573, 7180.29, 7193.88, 7172.43, 0.331, 0.319, 0.35, 892.1, 886.27, 1069.94, 1644.85, 1652.93, 1640.17, 15224.52, 15324.2, 15324.2, 9897.46, 1520.55, 1531.5, 1520.01, 1.9427, 1.5219999999999998, 1.492, 119.92, 16.545, 483.75, 488.63, 471.88, 2.662, 3674.18
2015-05-06, 2104.58, 1.723, 1.6580000000000001, 1.1146, 1.1202, 491.17, 488.24, 493.36, 484.55, 6947.185, 6972.58, 8.332, 8.36, 8.28, 174.13, 173.62, 2.821, 2.824, 57353.98, 56230.03, 57519.55, 56230.03, 1.6280000000000001, 1.544, 1.6280000000000001, 1.544, 11619.85, 11656.89, 1047.75, 1701.3249999999994, 1696.575, 1.9525, 8346.0, 8220.45, 2110.23, 2110.23, 2.9130000000000003, 2.929, 4441.34, 4487.57, 4387.43, 1210.29, 1212.52, 1201.79, 5018.35, 5043.62, 139.54, 139.35, 0.7090000000000001, 2.146, 2.133, 2.148, 2.0869999999999997, 1158.65, 1155.74, 1149.32, 1.2096, 1.2157, 0.379, 0.455, 0.36200000000000004, 16.9506, 16.9252, 58.45, 45238.47, 44589.1, 19444.003333333334, 19421.02333333333, 2.48, 2.501, 9095.82, 9112.04, 9144.87, 9076.5, 18133.76, 131.85, 132.5, 131.5, 1630.29, 847.88, 846.13, 850.36, 842.98, 66.45, 66.4, 65.95, 1.0462, 1.0389, 1226.25, 1241.25, 1226.25, 350.52, 359.3, 349.36, 1248.0, 1248.0, 11377.1, 11280.5, 1.5119999999999998, 1.5176, 1.509, 360.75, 356.75, 23217.17, 23082.15, 23365.16, 22859.79, 5093.33, 5171.09, 1.4869999999999999, 1.526, 1.544, 1.459, 0.7525, 0.7562, 0.7506, 7191.91, 7200.985000000002, 7176.49, 0.3670000000000001, 0.3670000000000001, 0.3670000000000001, 894.41, 885.92, 1081.25, 1643.91, 1647.73, 1631.96, 15367.47, 15347.73, 15403.45, 9790.31, 1525.0549999999994, 1531.625, 1517.4, 1.98, 1.5090000000000001, 1.534, 120.31, 16.15, 471.75, 474.38, 466.5, 2.7039999999999997, 3672.52
2015-05-07, 2091.0, 1.834, 1.7369999999999999, 1.1353, 1.1187, 478.15, 482.29, 483.87, 476.96, 6933.74, 6974.82, 8.279, 8.318, 8.258, 174.08, 173.66, 2.7760000000000002, 2.822, 57103.14, 58050.31, 58574.79, 56819.7, 1.724, 1.639, 1.724, 1.639, 11350.15, 11457.93, 1066.19, 1714.31, 1722.16, 2.021, 8331.95, 8083.0, 2091.26, 2067.93, 2.935, 2.945, 4311.64, 4376.35, 4187.37, 1208.42, 1227.51, 1206.98, 4956.7, 4965.1, 139.37, 139.38, 0.9, 2.252, 2.185, 2.258, 2.178, 1179.04, 1166.08, 1163.15, 1.2046, 1.2071, 0.528, 0.601, 0.513, 17.0463, 16.9239, 60.54, 44853.26, 45078.58, 19367.996666666666, 19339.436666666665, 2.536, 2.574, 8888.92, 8993.83, 8998.61, 8859.34, 18019.75, 128.05, 132.4, 127.85, 1573.9, 860.93, 857.91, 868.04, 855.58, 67.77, 67.71, 67.35, 1.0649, 1.0523, 1220.35, 1222.55, 1210.35, 356.12, 357.39, 351.42, 1255.7, 1255.7, 11100.4, 11048.3, 1.5245, 1.5292, 1.515, 369.0, 361.75, 22659.85, 22609.88, 22840.27, 22472.5, 5133.74, 5184.95, 1.909, 1.9069999999999998, 1.91, 1.695, 0.7556, 0.7576, 0.7457, 7203.53, 7208.09, 7180.55, 0.4015000000000001, 0.3775000000000001, 0.40399999999999997, 896.82, 893.21, 1081.4, 1622.31, 1633.94, 1621.39, 15023.89, 15145.48, 15148.51, 9799.15, 1529.56, 1531.75, 1514.79, 2.0189, 1.925, 1.912, 120.08, 16.52, 468.38, 482.13, 467.5, 2.9589999999999996, 3589.0
2015-05-08, 2085.52, 1.834, 1.742, 1.1267, 1.1347, 478.78, 474.84, 479.89, 469.82, 6886.95, 6933.74, 8.276, 8.3465, 8.264, 174.05, 173.8, 2.734, 2.821, 56921.39, 57103.14, 57289.51, 56507.22, 1.7719999999999998, 1.724, 1.7719999999999998, 1.724, 11407.97, 11437.57, 1060.73, 1686.98, 1713.09, 2.07, 8122.6, 7997.15, 2079.96, 2074.99, 2.932, 2.9360000000000004, 4197.9, 4213.76, 4108.01, 1224.63, 1245.56, 1221.87, 4917.75, 4957.12, 141.09, 139.21, 0.898, 2.178, 2.241, 2.312, 2.167, 1186.95, 1177.65, 1175.35, 1.2128, 1.205, 0.614, 0.7959999999999999, 0.579, 16.9626, 16.924, 58.49, 44768.8, 44848.46, 19291.99, 19257.85, 2.555, 2.573, 8873.55, 8839.37, 8901.26, 8729.0, 17973.07, 130.85, 129.05, 129.05, 1558.16, 865.03, 860.03, 872.15, 856.89, 65.54, 67.37, 65.17, 1.0633, 1.0505, 1219.85, 1230.55, 1214.15, 361.54, 362.95, 355.28, 1247.5, 1247.5, 11125.1, 10928.2, 1.5246, 1.5276, 1.5164, 366.25, 357.25, 22841.92, 22514.6, 22854.19, 22296.58, 5155.33, 5183.49, 1.7409999999999999, 1.9369999999999998, 2.006, 1.7309999999999999, 0.7495, 0.753, 0.7423, 7191.47, 7212.9, 7186.99, 0.436, 0.38799999999999996, 0.441, 902.06, 894.56, 1080.2, 1632.78, 1633.61, 1613.91, 15088.82, 15016.86, 15103.53, 9782.8, 1514.84, 1521.86, 1498.31, 2.0096, 1.76, 1.942, 119.86, 16.33, 480.38, 483.88, 471.38, 3.012, 3585.26
2015-05-11, 2097.38, 1.767, 1.6669999999999998, 1.1204, 1.1267, 490.79, 482.38, 491.1, 481.56, 7046.82, 7046.82, 8.312999999999999, 8.33, 8.27, 176.11, 174.87, 2.88, 2.888, 57149.33, 56964.9, 57620.54, 56595.09, 1.696, 1.7069999999999999, 1.7069999999999999, 1.696, 11709.73, 11710.41, 1059.52, 1708.52, 1686.94, 1.9380000000000002, 8224.95, 8123.45, 2092.13, 2092.13, 2.928, 2.937, 4152.98, 4206.86, 4099.04, 1231.28, 1233.84, 1216.02, 4991.63, 5014.33, 140.325, 140.96, 0.8290000000000001, 2.142, 2.176, 2.2, 2.101, 1168.75, 1185.59, 1165.19, 1.2071, 1.213, 0.575, 0.636, 0.526, 17.0578, 16.9694, 58.14, 45125.95, 44770.08, 19379.19, 19302.71, 2.435, 2.504, 9093.33, 8994.97, 9110.69, 8941.39, 18205.23, 132.9, 134.1, 132.0, 1580.13, 863.16, 863.81, 868.87, 858.08, 65.39, 65.64, 64.23, 1.0579, 1.0471, 1235.95, 1240.35, 1231.95, 365.93, 366.09, 358.77, 1251.5, 1251.5, 11260.8, 11212.9, 1.5457, 1.5524, 1.5244, 359.0, 356.5, 23312.43, 23032.05, 23312.43, 22921.32, 5175.78, 5200.52, 1.6640000000000001, 1.689, 1.801, 1.66, 0.7444, 0.7503, 0.7419, 7214.3, 7228.8, 7212.28, 0.419, 0.428, 0.434, 901.33, 896.52, 1094.11, 1641.045, 1643.92, 1629.0, 15170.02, 15141.65, 15200.22, 9751.895, 1502.29, 1514.64, 1494.92, 1.9635, 1.6680000000000001, 1.713, 120.25, 16.37, 472.25, 482.38, 471.88, 2.862, 3652.87
2015-05-12, 2096.77, 1.8330000000000002, 1.6869999999999998, 1.1155, 1.1197, 492.75, 491.4, 493.47, 489.41, 7029.85, 7083.72, 8.282, 8.346, 8.254, 175.09, 174.51, 2.802, 2.935, 57197.1, 57166.46, 57489.84, 57013.1, 1.6869999999999998, 1.662, 1.6869999999999998, 1.662, 11673.35, 11702.13, 1064.855, 1706.57, 1697.68, 1.952, 8332.75, 8224.65, 2115.56, 2104.58, 2.938, 2.938, 4231.27, 4334.88, 4187.82, 1216.99, 1225.15, 1213.1, 5003.26, 5017.38, 141.525, 140.24, 0.887, 2.287, 2.137, 2.287, 2.13, 1174.35, 1167.99, 1163.5, 1.2104, 1.2077, 0.534, 0.619, 0.52, 17.0637, 17.0088, 58.75, 45179.97, 45125.48, 19620.91, 19586.81, 2.457, 2.457, 9117.33, 9114.29, 9139.05, 9056.2, 18199.95, 133.35, 133.5, 133.5, 1607.65, 865.7, 863.61, 868.74, 858.2, 64.91, 65.37, 64.25, 1.0579, 1.0501, 1232.55, 1244.15, 1232.55, 358.38, 367.93, 357.81, 1246.3, 1246.3, 11433.7, 11377.7, 1.5587, 1.5614, 1.5393, 361.0, 357.0, 23321.86, 23312.57, 23367.78, 23124.27, 5200.81, 5215.28, 1.7469999999999999, 1.719, 1.76, 1.699, 0.752, 0.7527, 0.7327, 7218.58, 7222.48, 7209.46, 0.396, 0.41, 0.41, 906.54, 896.37, 1088.4, 1649.31, 1654.23, 1644.09, 15152.64, 15182.17, 15237.18, 9720.99, 1517.05, 1520.49, 1501.3, 1.9537, 1.7519999999999998, 1.7309999999999999, 120.17, 16.475, 482.88, 484.13, 476.38, 2.8560000000000003, 3687.19
2015-05-13, 2114.16, 1.915, 1.791, 1.1214, 1.1155, 488.97, 490.74, 490.8, 486.02, 6933.8, 7029.85, 8.329, 8.3505, 8.267000000000001, 176.5, 175.74, 2.897, 2.931, 56792.05, 57193.39, 57423.61, 56752.57, 1.835, 1.7930000000000001, 1.835, 1.7930000000000001, 11472.41, 11565.2, 1070.19, 1704.62, 1708.42, 2.05, 8326.65, 8115.3, 2102.87, 2085.57, 2.917, 2.9589999999999996, 4342.37, 4402.31, 4317.98, 1222.63, 1237.22, 1219.37, 4966.44, 4995.5, 141.035, 141.39, 0.976, 2.247, 2.276, 2.366, 2.234, 1176.41, 1172.97, 1170.35, 1.2016, 1.2105, 0.6679999999999999, 0.74, 0.642, 17.1226, 16.9804, 59.12, 44950.49, 45180.24, 19624.84, 19467.65, 2.593, 2.595, 9044.98, 9065.82, 9070.56, 8989.48, 18119.18, 134.5, 132.95, 132.95, 1589.66, 871.91, 864.53, 876.88, 863.83, 66.86, 64.77, 64.68, 1.0682, 1.0536, 1230.75, 1238.05, 1216.15, 361.93, 363.15, 355.54, 1256.0, 1256.0, 11332.0, 11221.5, 1.5671, 1.5717, 1.5561, 362.0, 355.25, 23104.87, 23181.83, 23269.97, 22942.36, 5175.95, 5217.11, 1.8230000000000002, 1.821, 1.889, 1.786, 0.7333, 0.741, 0.7325, 7210.58, 7265.52, 7210.58, 0.456, 0.415, 0.47700000000000004, 909.82, 903.95, 1097.14, 1638.83, 1644.39, 1636.57, 15043.15, 15127.02, 15127.02, 9630.95, 1499.28, 1501.12, 1478.9, 1.9425, 1.865, 1.815, 120.28, 16.465, 481.0, 489.88, 478.38, 2.9989999999999997, 3670.56
2015-05-14, 2120.33, 1.839, 1.739, 1.1357, 1.1214, 486.69, 490.08, 492.58, 484.85, 6949.63, 6989.91, 8.275, 8.3705, 8.25, 175.9, 175.37, 2.935, 2.972, 56372.04, 56790.23, 56899.73, 56199.12, 1.764, 1.77, 1.781, 1.764, 11351.46, 11596.47, 1082.21, 1682.26, 1704.5, 2.015, 8254.95, 8089.8, 2099.62, 2096.04, 2.947, 2.964, 4402.38, 4415.63, 4342.48, 1224.73, 1242.58, 1222.53, 4991.42, 5012.97, 140.995, 140.89, 0.958, 2.295, 2.26, 2.298, 2.189, 1192.22, 1175.46, 1172.59, 1.1957, 1.2016, 0.685, 0.7240000000000001, 0.599, 17.0247, 16.9527, 60.02, 45038.14, 44939.57, 19764.72, 19494.7, 2.545, 2.5780000000000003, 9050.66, 9077.22, 9092.18, 9034.41, 18132.79, 134.4, 134.75, 134.75, 1603.95, 886.67, 870.62, 887.24, 868.42, 66.81, 67.32, 66.41, 1.0763, 1.0605, 1235.85, 1240.75, 1228.55, 359.49, 366.74, 358.46, 1281.2, 1281.2, 11366.0, 11282.4, 1.5745, 1.577, 1.5633, 359.0, 352.75, 23210.97, 23170.53, 23401.44, 23123.49, 5217.15, 5254.86, 1.825, 1.835, 1.9180000000000001, 1.7209999999999999, 0.736, 0.7507, 0.7314, 7262.68, 7272.41, 7243.69, 0.461, 0.447, 0.469, 914.12, 906.98, 1093.22, 1659.22, 1659.54, 1643.0, 14980.72, 15053.53, 15095.54, 9672.83, 1490.93, 1497.02, 1487.46, 2.0105, 1.869, 1.858, 119.99, 16.525, 480.88, 486.13, 471.13, 2.9989999999999997, 3657.91
2015-05-15, 2106.5, 1.8330000000000002, 1.788, 1.141, 1.1359, 490.69, 484.31, 491.94, 481.06, 6973.04, 6977.93, 8.31, 8.36, 8.275, 175.99, 175.34, 3.008, 3.02, 56656.57, 56376.28, 56920.94, 56104.78, 1.7830000000000001, 1.7930000000000001, 1.8159999999999998, 1.7830000000000001, 11559.82, 11579.8, 1054.9, 1677.57, 1682.26, 2.046, 8236.25, 8137.3, 2100.43, 2100.43, 2.938, 2.9589999999999996, 4372.82, 4397.74, 4329.04, 1240.15, 1248.14, 1235.81, 5016.68, 5051.72, 140.45, 140.86, 0.976, 2.235, 2.28, 2.292, 2.2230000000000003, 1192.61, 1190.94, 1187.56, 1.1983, 1.1957, 0.758, 0.774, 0.68, 17.0557, 17.0156, 59.36, 45271.46, 45048.94, 19570.24, 19546.82, 2.502, 2.592, 9080.29, 9107.61, 9141.04, 9066.795, 18255.21, 135.65, 135.5, 135.5, 1609.485, 879.65, 885.59, 894.08, 877.42, 66.59, 66.54, 66.25, 1.0807, 1.0639, 1238.55, 1245.65, 1232.65, 363.66, 364.57, 357.74, 1288.0, 1288.0, 11304.6, 11203.9, 1.5776, 1.5817, 1.5729, 363.75, 356.0, 23548.59, 23207.45, 23548.59, 23030.75, 5234.79, 5259.895, 1.841, 1.867, 1.92, 1.81, 0.7482, 0.7564, 0.747, 7244.15, 7255.55, 7234.86, 0.452, 0.46799999999999997, 0.47600000000000003, 908.46, 906.07, 1092.97, 1658.69, 1664.98, 1655.62, 15028.12, 14999.61, 15036.82, 9777.19, 1496.2, 1500.38, 1484.95, 1.9992, 1.8559999999999999, 1.865, 119.38, 17.125, 481.13, 515.0, 481.13, 3.022, 3679.9
2015-05-18, 2113.72, 1.794, 1.7109999999999999, 1.1452, 1.141, 490.96, 492.38, 495.44, 489.08, 6960.49, 7009.41, 8.281, 8.37, 8.267000000000001, 175.46, 174.39, 3.016, 3.036, 57248.63, 56655.82, 57287.7, 56422.19, 1.7380000000000002, 1.7409999999999999, 1.7830000000000001, 1.735, 11447.03, 11632.36, 1074.73, 1691.46, 1677.77, 1.9769999999999999, 8279.2, 8212.2, 2122.07, 2116.79, 2.94, 2.9539999999999997, 4366.82, 4366.82, 4278.55, 1240.75, 1249.05, 1231.91, 5059.15, 5062.65, 139.815, 140.39, 0.92, 2.148, 2.23, 2.234, 2.1319999999999997, 1183.17, 1190.99, 1174.32, 1.2012, 1.1984, 0.6829999999999999, 0.6920000000000001, 0.632, 17.1513, 17.0499, 58.42, 45332.8, 45272.39, 19732.92, 19633.75, 2.542, 2.5610000000000004, 9109.92, 9138.0, 9189.9, 9099.18, 18272.72, 137.2, 137.95, 137.95, 1615.02, 870.66, 878.14, 884.07, 869.02, 66.81, 66.75, 65.37, 1.0692, 1.0593, 1242.95, 1244.55, 1236.85, 361.58, 366.2, 360.9, 1287.9, 1287.9, 11438.8, 11265.9, 1.5723, 1.5809, 1.5701, 371.5, 362.0, 23473.46, 23615.27, 23741.11, 23433.29, 5252.43, 5264.93, 1.7409999999999999, 1.815, 1.845, 1.735, 0.7494, 0.7504, 0.7428, 7240.45, 7267.1, 7236.87, 0.397, 0.44, 0.44, 902.16, 898.95, 1089.16, 1670.87, 1674.7, 1660.4299999999994, 15108.12, 15020.34, 15108.12, 9803.475, 1496.98, 1512.19, 1494.79, 2.004, 1.79, 1.834, 119.95, 17.485, 515.0, 519.63, 506.13, 2.935, 3674.05
2015-05-19, 2120.85, 1.8325, 1.749, 1.1315, 1.1441, 490.15, 491.13, 492.83, 484.24, 6968.87, 7015.49, 8.272, 8.3075, 8.249, 174.49, 174.41, 3.01, 3.048, 56204.23, 57249.93, 57605.86, 55926.47, 1.7069999999999999, 1.7009999999999998, 1.7069999999999999, 1.6869999999999998, 11594.28, 11594.96, 1075.47, 1678.55, 1691.53, 1.963, 8384.6, 8271.95, 2121.3, 2120.01, 2.955, 2.96, 4277.89, 4324.83, 4260.51, 1239.99, 1243.29, 1230.68, 5040.92, 5084.5, 140.69, 139.72, 0.948, 2.234, 2.153, 2.2430000000000003, 2.1390000000000002, 1176.83, 1182.13, 1175.5, 1.216, 1.2012, 0.6509999999999999, 0.6709999999999999, 0.624, 17.0693, 17.0204, 59.06, 45408.34, 45330.1, 19890.27, 19741.22, 2.513, 2.528, 9196.55, 9141.55, 9202.92, 9111.42, 18325.54, 141.65, 137.6, 137.6, 1611.59, 871.16, 868.79, 873.82, 866.47, 66.27, 66.91, 65.92, 1.0641, 1.0556, 1240.55, 1259.55, 1239.75, 362.57, 363.06, 358.82, 1290.2, 1290.2, 11336.8, 11203.1, 1.5653, 1.5751, 1.5639, 371.25, 364.0, 23198.1, 23217.23, 23364.67, 23002.36, 5222.44, 5239.87, 1.849, 1.7930000000000001, 1.8840000000000001, 1.7719999999999998, 0.7443, 0.746, 0.7366, 7260.84, 7277.14, 7246.53, 0.381, 0.382, 0.39, 896.75, 893.99, 1084.1, 1683.05, 1684.42, 1665.24, 15114.57, 15068.09, 15133.6, 9829.76, 1510.21, 1515.65, 1505.67, 2.0048, 1.9080000000000001, 1.829, 120.04, 17.62, 510.88, 529.88, 507.88, 2.8739999999999997, 3685.78
