@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric

@data
2009-07-09, 1430.89, 3.39, 3.39, 3.39, 1.3877, 1.3939, 1.3831, 247.44, 244.21, 4140.2, 4197.5, 12.5525, 12.475, 12.6005, 187.38, 186.41, 188.06, 185.93, 3.41, 49177.55, 49845.94, 2.7039999999999997, 2.7039999999999997, 2.7039999999999997, 4572.65, 4558.0, 889.77, 922.67, 885.82, 904.58, 916.76, 916.76, 896.13, 3.613, 3.613, 3.613, 4078.9, 4201.85, 886.8, 869.32, 2.148, 2.205, 3080.77, 3011.21, 1765.52, 1761.72, 1747.17, 1756.0, 163.69, 163.69, 3.64, 3.306, 3.306, 1173.93, 1161.81, 1.1674, 1.1727, 3.267, 3.267, 3.267, 49434.0, 26.2313, 26.64, 25.9779, 60.14, 60.01, 23468.98, 23359.1, 23537.81, 9407.98, 5.1, 5.1, 5305.1, 5352.9, 8178.41, 8259.05, 113.0, 783.84, 786.07, 996.05, 1011.92, 984.81, 0.8635, 0.8673, 62.5, 63.13, 60.3, 2057.14, 2046.03, 2069.35, 2038.29, 1.139, 1.1532, 1.1303, 479.68, 486.83, 473.54, 639.34, 629.25, 919.6, 919.6, 905.6, 9360.6, 9461.8, 9503.5, 9326.0, 1.6067, 1.614, 339.25, 336.75, 335.25, 18321.28, 18321.28, 17916.76, 2100.0550000000007, 4.082, 4.082, 0.6311, 0.6195, 2376.22, 2392.28, 2407.2, 2370.99, 1.28, 1.25, 1096.85, 1087.8, 1105.75, 1086.31, 1280.35, 1278.55, 1275.35, 834.13, 9653.45, 9794.14, 9867.87, 9535.5, 13.7924, 13.9683, 5374.18, 575.87, 570.4, 576.06, 567.45, 1.5379, 1.591, 1.5324, 4.434, 4.434, 92.71, 94.61, 94.72, 13.07, 13.09, 12.785, 485.5, 493.5, 5.43, 5.43, 1960.6
2009-07-10, 1428.62, 3.307, 3.307, 3.307, 1.4026, 1.4074, 1.3857, 246.36, 245.66, 4158.7, 4186.4, 12.602, 12.488, 12.614, 187.09, 186.59, 187.66, 186.17, 3.489, 49199.165, 49586.145, 2.615, 2.615, 2.615, 4630.07, 4596.32, 884.94, 892.12, 884.94, 896.2, 905.72, 920.02, 892.63, 3.792, 3.792, 3.792, 4080.95, 4114.9, 887.86, 878.45, 2.227, 2.148, 3123.03, 3064.21, 1769.37, 1766.64, 1752.55, 1756.97, 164.56, 164.09, 3.74, 3.4130000000000003, 3.4130000000000003, 1185.44, 1167.58, 1.1619, 1.1681, 3.303, 3.303, 3.303, 49385.0, 26.3113, 26.4073, 26.0241, 60.41, 59.25, 23634.27, 23502.41, 23725.19, 9291.06, 5.03, 5.03, 5318.0, 5346.79, 8183.17, 8273.48, 113.55, 778.56, 787.84, 1000.64, 1005.8, 988.51, 0.8582, 0.8656, 60.9, 62.17, 59.76, 2089.22, 2047.69, 2093.94, 2043.32, 1.142, 1.1469, 1.1349, 479.27, 483.91, 478.97, 636.57, 635.47, 907.2, 917.4, 907.2, 9443.1, 9400.3, 9517.7, 9390.3, 1.6341, 1.6383, 343.5, 341.25, 338.75, 17947.41, 18358.02, 17947.41, 2116.86, 4.084, 4.084, 0.6338, 0.6248, 2348.26, 2376.22, 2380.19, 2340.67, 1.29, 1.255, 1099.72, 1091.76, 1105.88, 1091.66, 1278.2, 1275.5, 1272.4, 844.56, 9773.92, 9718.47, 9820.46, 9647.06, 13.7545, 13.814, 5379.7266666666665, 581.99, 575.31, 581.99, 573.1, 1.5344, 1.5689, 1.5109, 4.475, 4.475, 93.16, 92.73, 93.59, 12.84, 12.9, 12.785, 494.25, 497.0, 5.3229999999999995, 5.3229999999999995, 1968.69
2009-07-13, 1378.12, 3.325, 3.325, 3.325, 1.3933, 1.4033, 1.3879, 245.64, 243.2, 4127.2, 4160.5, 12.708, 12.585, 12.708, 188.64, 186.87, 188.64, 185.88, 3.449, 49220.78, 49326.35, 2.6, 2.6, 2.6, 4576.31, 4570.05, 835.23, 884.94, 834.14, 871.33, 896.72, 899.68, 869.79, 3.7430000000000003, 3.7430000000000003, 3.7430000000000003, 4003.9, 4129.95, 883.57, 872.81, 2.2, 2.185, 3113.93, 3099.99, 1791.34, 1777.43, 1756.03, 1744.61, 164.85, 163.84, 3.708, 3.304, 3.304, 1186.23, 1172.55, 1.1639, 1.1677, 3.258, 3.258, 3.258, 49336.0, 26.4282, 26.4372, 26.0439, 59.89, 58.72, 23656.26, 23634.27, 23665.63, 9265.24, 4.98, 4.98, 5283.36, 5286.0, 8146.52, 8216.65, 112.3, 779.18, 779.28, 1003.73, 1006.05, 990.61, 0.86, 0.863, 61.43, 61.44, 59.53, 2088.08, 2087.38, 2095.69, 2070.08, 1.1389, 1.1451, 1.1313, 480.98, 481.93, 474.52, 640.91, 630.64, 910.7, 913.5, 908.5, 9344.9, 9382.3, 9431.0, 9324.6, 1.62, 1.6346, 345.5, 343.5, 337.0, 18158.56, 18164.34, 17819.25, 2090.58, 4.055, 4.055, 0.6326, 0.6233, 2363.09, 2348.26, 2376.3, 2346.61, 1.295, 1.285, 1107.45, 1099.19, 1110.78, 1093.05, 1288.9, 1277.2, 1270.4, 836.905, 9747.13, 9698.66, 9773.92, 9630.03, 13.934, 14.0303, 5385.2733333333335, 566.03, 579.52, 579.56, 566.03, 1.5335, 1.546, 1.4959, 4.456, 4.456, 92.54, 93.16, 93.17, 12.82, 12.82, 12.575, 494.5, 495.25, 5.395, 5.395, 1964.24
2009-07-14, 1385.56, 3.325, 3.325, 3.325, 1.3979, 1.4002, 1.3897, 242.61, 241.36, 4202.1, 4209.3, 12.838, 12.669, 12.894, 191.65, 187.0, 192.66, 187.0, 3.3560000000000003, 49186.93, 49643.72, 2.5469999999999997, 2.5469999999999997, 2.5469999999999997, 4722.34, 4524.01, 835.61, 842.57, 818.87, 881.15, 862.7, 893.87, 852.12, 3.653, 3.653, 3.653, 3974.05, 4003.4, 901.05, 875.32, 2.213, 2.22, 3080.56, 3076.3, 1781.75, 1781.37, 1793.21, 1761.03, 164.85, 164.84, 3.7289999999999996, 3.36, 3.36, 1208.97, 1176.52, 1.1515, 1.1673, 3.2739999999999996, 3.2739999999999996, 3.2739999999999996, 49663.0, 26.7627, 26.7627, 26.1353, 59.69, 58.32, 23951.96, 23656.26, 23952.77, 9050.33, 5.04, 5.04, 5222.54, 5315.78, 8331.68, 8348.08, 112.3, 774.0, 789.76, 1025.01, 1026.45, 994.82, 0.8613, 0.8702, 60.66, 61.59, 59.49, 2124.93, 2068.34, 2126.49, 2066.68, 1.1434, 1.145, 1.1289, 493.31, 493.31, 475.28, 644.4, 643.15, 911.5, 920.5, 908.4, 9567.4, 9295.3, 9579.3, 9241.2, 1.6231, 1.624, 359.0, 348.5, 339.0, 17836.99, 18217.47, 17626.08, 2063.95, 4.0760000000000005, 4.0760000000000005, 0.6344, 0.6194, 2368.87, 2363.09, 2395.34, 2362.5, 1.3, 1.29, 1137.16, 1099.1, 1138.55, 1098.53, 1309.5, 1286.4, 1283.9, 829.25, 9891.93, 9733.74, 9891.93, 9588.44, 14.083, 14.3183, 5390.82, 562.55, 560.77, 564.63, 556.11, 1.5038, 1.5398, 1.4871, 4.45, 4.45, 93.09, 92.46, 93.16, 12.665, 12.845, 12.48, 493.75, 517.0, 5.332000000000002, 5.332000000000002, 1993.59
2009-07-15, 1420.86, 3.4389999999999996, 3.4389999999999996, 3.4389999999999996, 1.3969999999999998, 1.4017, 1.3911, 250.8, 249.92, 4237.7, 4256.4, 12.7215, 12.75, 12.7945, 189.63, 191.58, 191.66, 188.64, 3.472, 48872.58, 49646.96, 2.574, 2.574, 2.574, 4781.69, 4705.91, 866.55, 869.96, 836.61, 891.41, 899.66, 917.63, 891.36, 3.734, 3.734, 3.734, 4111.4, 4128.9, 905.84, 896.5, 2.29, 2.249, 3145.16, 3088.58, 1830.11, 1801.49, 1799.73, 1790.7, 168.88, 166.34, 3.745, 3.4739999999999998, 3.4739999999999998, 1190.35, 1183.48, 1.1333, 1.1534, 3.3, 3.3, 3.3, 49223.0, 26.5078, 26.7302, 26.3536, 59.52, 59.15, 24340.65, 23953.78, 24410.86, 9166.63, 5.1, 5.1, 5355.79, 5396.89, 8359.49, 8407.48, 112.9, 786.59, 795.86, 1029.82, 1030.07, 1010.96, 0.8561, 0.8618, 61.09, 62.26, 60.48, 2114.19, 2124.77, 2132.78, 2094.5, 1.1593, 1.1603, 1.1403, 496.52, 496.69, 490.81, 658.08, 651.11, 920.2, 926.2, 920.2, 9634.0, 9612.6, 9676.1, 9551.7, 1.6321, 1.6347, 350.0, 369.0, 348.0, 18895.0, 19177.23, 18895.0, 2059.84, 4.093999999999999, 4.093999999999999, 0.6416, 0.6316, 2369.11, 2368.87, 2375.28, 2366.61, 1.305, 1.295, 1143.65, 1137.17, 1144.46, 1119.87, 1295.7, 1303.5, 1289.7, 855.06, 9986.15, 9967.99, 9993.78, 9881.05, 13.843, 14.0973, 5448.07, 577.75, 570.0, 579.22, 569.29, 1.5119, 1.5409, 1.4962, 4.475, 4.475, 93.64, 93.1, 93.76, 12.83, 12.97, 12.83, 515.25, 516.0, 5.4, 5.4, 2025.71
2009-07-16, 1432.22, 3.4960000000000004, 3.4960000000000004, 3.4960000000000004, 1.4106, 1.4135, 1.3962, 253.68, 253.68, 4346.5, 4346.5, 12.5715, 12.603, 12.6985, 186.26, 188.04, 189.19, 185.98, 3.5269999999999997, 51296.66, 51488.37, 2.4330000000000003, 2.4330000000000003, 2.4330000000000003, 4928.44, 4798.69, 887.85, 887.85, 866.42, 941.21, 902.17, 941.21, 902.17, 3.7939999999999996, 3.7939999999999996, 3.7939999999999996, 4233.5, 4249.55, 933.95, 910.15, 2.3819999999999997, 2.305, 3188.55, 3156.62, 1809.26, 1787.15, 1862.9, 1827.61, 167.11, 163.93, 3.8139999999999996, 3.614, 3.614, 1183.28, 1174.39, 1.1127, 1.1351, 3.3760000000000003, 3.3760000000000003, 3.3760000000000003, 51693.0, 26.1966, 26.6754, 26.1433, 61.54, 59.65, 25336.33, 24340.79, 25336.39, 9250.73, 5.15, 5.15, 5389.0, 5473.79, 8616.21, 8643.04, 115.65, 795.02, 820.93, 1022.77, 1031.27, 1014.04, 0.8589, 0.8607, 61.35, 63.83, 61.33, 2090.53, 2113.51, 2119.41, 2084.67, 1.1661, 1.1693, 1.1525, 515.64, 515.76, 500.87, 655.19, 650.38, 928.9, 941.0, 928.3, 9905.3, 9687.1, 9905.3, 9670.8, 1.6427, 1.6471, 329.5, 338.5, 328.0, 18450.54, 19130.0, 18450.54, 2123.46, 4.121, 4.121, 0.6509999999999999, 0.6386, 2373.04, 2369.11, 2377.58, 2364.76, 1.34, 1.33, 1142.53, 1142.35, 1144.89, 1125.4, 1272.5, 1286.8, 1272.5, 861.6, 10215.46, 10123.16, 10244.3, 9986.15, 13.5007, 13.8895, 5576.61, 587.86, 581.68, 588.56, 579.71, 1.5821, 1.5916, 1.5165, 4.482, 4.482, 94.18, 93.63, 94.46, 13.115, 13.335, 13.115, 530.0, 549.0, 5.54, 5.54, 2082.29
2009-07-17, 1440.1, 3.431, 3.431, 3.431, 1.4148, 1.4167, 1.4055, 260.88, 259.76, 4361.8, 4385.1, 12.546, 12.478, 12.586, 185.4, 185.14, 185.97, 184.51, 3.68, 51918.2, 52338.14, 2.637, 2.637, 2.637, 4957.19, 4904.24, 903.23, 903.23, 887.9, 938.73, 949.32, 952.51, 928.23, 3.752, 3.752, 3.752, 4231.4, 4305.0, 943.96, 927.45, 2.38, 2.375, 3183.74, 3175.96, 1791.8, 1777.77, 1885.03, 1856.05, 163.94, 162.63, 3.737, 3.573, 3.573, 1180.06, 1171.03, 1.1176, 1.1227, 3.319, 3.319, 3.319, 52285.0, 26.0463, 26.2836, 25.9077, 62.02, 60.29, 25735.56, 25336.46, 25737.59, 9317.11, 5.16, 5.16, 5484.23, 5560.89, 8711.82, 8750.28, 113.5, 821.05, 827.77, 1020.11, 1022.38, 1007.97, 0.8604, 0.8615, 63.23, 63.3, 61.99, 2082.26, 2086.2, 2089.18, 2068.98, 1.1692, 1.1712, 1.1563, 522.02, 523.13, 512.11, 653.76, 649.71, 938.4, 938.4, 934.8, 9997.6, 9887.7, 10069.3, 9855.1, 1.6442, 1.6479, 316.75, 330.0, 316.25, 19130.0, 19365.19, 18962.13, 2154.88, 4.091, 4.091, 0.6499, 0.6386, 2370.55, 2373.04, 2383.5, 2369.62, 1.335, 1.335, 1133.49, 1141.19, 1142.41, 1125.55, 1266.5, 1265.4, 1261.0, 868.77, 10304.42, 10178.84, 10335.5, 10163.5, 13.5007, 13.5574, 5598.466666666666, 582.74, 597.15, 597.92, 582.74, 1.5994, 1.608, 1.5585, 4.404, 4.404, 93.71, 94.17, 94.43, 13.2, 13.245, 13.185, 534.0, 549.0, 5.595, 5.595, 2084.55
2009-07-20, 1478.51, 3.4930000000000003, 3.4930000000000003, 3.4930000000000003, 1.4099, 1.415, 1.4063, 265.32, 264.47, 4388.8, 4411.9, 12.383, 12.475, 12.545, 184.07, 185.32, 185.4, 183.62, 3.785, 52072.49, 52352.32, 2.59, 2.59, 2.59, 4978.4, 4960.65, 925.0, 928.42, 902.8, 966.18, 941.36, 968.9, 935.39, 3.818, 3.818, 3.818, 4374.95, 4390.4, 941.89, 934.65, 2.414, 2.3680000000000003, 3189.74, 3158.57, 1790.5, 1768.72, 1886.61, 1880.31, 163.35, 161.86, 3.812, 3.6489999999999996, 3.6489999999999996, 1167.97, 1162.65, 1.1134, 1.12, 3.409, 3.409, 3.409, 52320.0, 25.8905, 26.1621, 25.7703, 63.56, 61.04, 25741.96, 25733.7, 25881.17, 9360.59, 5.27, 5.27, 5578.4, 5601.66, 8743.94, 8797.97, 116.25, 824.18, 844.13, 1009.09, 1020.22, 1002.77, 0.8634, 0.8662, 63.8, 65.93, 62.81, 2053.56, 2081.81, 2082.94, 2045.09, 1.1643, 1.1693, 1.1557, 519.22, 522.42, 517.62, 652.48, 646.71, 936.9, 937.8, 931.8, 10041.9, 10049.3, 10125.8, 9962.9, 1.633, 1.6446, 322.25, 317.25, 316.0, 19232.95, 19356.25, 19123.95, 2126.51, 4.14, 4.14, 0.6476, 0.6419, 2395.02, 2370.55, 2403.93, 2370.55, 1.33, 1.31, 1129.37, 1132.58, 1133.38, 1121.49, 1257.5, 1260.5, 1255.0, 879.6800000000003, 10369.42, 10324.41, 10404.27, 10251.65, 13.3506, 13.5312, 5620.323333333334, 596.11, 587.91, 597.54, 584.55, 1.641, 1.6571, 1.5746, 4.407, 4.407, 94.21, 93.7, 94.37, 13.26, 13.395, 13.075, 533.0, 547.5, 5.565, 5.565, 2083.11
2009-07-21, 1488.99, 3.4360000000000004, 3.4360000000000004, 3.4360000000000004, 1.4228, 1.4251, 1.4109, 268.74, 267.53, 4443.6, 4464.8, 12.255, 12.33, 12.402, 182.19, 183.55, 184.36, 182.1, 3.7739999999999996, 53154.93, 53262.15, 2.6639999999999997, 2.6639999999999997, 2.6639999999999997, 5030.15, 5007.95, 972.31, 974.2, 925.0, 985.81, 971.22, 1000.6, 971.22, 3.824, 3.824, 3.824, 4502.25, 4510.3, 951.62, 940.99, 2.46, 2.439, 3266.92, 3192.9, 1774.26, 1765.75, 1909.29, 1896.99, 162.18, 160.5, 3.7939999999999996, 3.612, 3.612, 1165.92, 1160.32, 1.1069, 1.1155, 3.418, 3.418, 3.418, 53463.0, 25.8625, 25.9603, 25.7172, 63.98, 63.19, 26284.06, 25758.29, 26407.19, 9434.755, 5.38, 5.38, 5615.87, 5660.51, 8848.15, 8884.43, 119.75, 842.15, 852.31, 1015.33, 1018.43, 1005.54, 0.8599, 0.8653, 65.03, 66.76, 65.03, 2059.09, 2053.81, 2063.15, 2045.7, 1.1753, 1.1784, 1.1635, 526.96, 526.96, 521.48, 651.19, 646.77, 954.1, 954.5, 950.9, 10142.8, 10136.9, 10163.7, 10078.7, 1.6545, 1.6559, 323.25, 322.0, 318.25, 19282.58, 19634.67, 19282.58, 2142.0, 4.073, 4.073, 0.6587, 0.6465, 2422.92, 2395.02, 2428.89, 2395.02, 1.32, 1.31, 1125.08, 1126.55, 1134.42, 1121.12, 1244.5, 1254.5, 1244.5, 890.59, 10540.71, 10478.53, 10561.66, 10369.42, 13.2105, 13.3529, 5642.18, 613.67, 603.78, 613.67, 602.6, 1.6894, 1.6969, 1.6375, 4.363, 4.363, 94.16, 94.36, 94.78, 13.45, 13.725, 13.45, 541.75, 553.75, 5.755, 5.755, 2105.34
2009-07-22, 1494.04, 3.424, 3.424, 3.424, 1.4213, 1.4278, 1.4162, 269.5, 269.06, 4481.2, 4502.1, 12.462, 12.215, 12.532, 183.34, 181.85, 184.29, 181.49, 3.745, 53233.57, 53715.54, 2.609, 2.609, 2.609, 5093.97, 5027.3, 987.69, 992.15, 965.38, 1002.88, 986.45, 1018.32, 977.32, 3.775, 3.775, 3.775, 4469.1, 4524.0, 956.53, 943.22, 2.443, 2.455, 3213.21, 3207.5, 1769.59, 1761.63, 1916.2, 1917.39, 160.51, 159.96, 3.716, 3.484, 3.484, 1173.76, 1159.34, 1.104, 1.1117, 3.362, 3.362, 3.362, 53600.0, 25.97, 26.2238, 25.6143, 64.72, 63.51, 26004.02, 26282.06, 26450.33, 9508.92, 5.37, 5.37, 5632.57, 5677.31, 8915.94, 8991.07, 119.95, 843.72, 854.26, 1024.97, 1025.47, 1008.33, 0.8636, 0.8674, 66.63, 67.92, 65.69, 2061.26, 2058.57, 2079.2, 2039.51, 1.1773, 1.18, 1.1673, 525.22, 529.25, 518.59, 655.74, 651.04, 948.6, 948.6, 945.8, 10122.2, 10163.0, 10222.7, 10095.8, 1.6446, 1.6555, 311.5, 323.0, 310.25, 19516.72, 20007.24, 19516.72, 2157.49, 4.032, 4.032, 0.6607, 0.6498, 2473.57, 2422.92, 2485.71, 2422.92, 1.31, 1.31, 1134.11, 1123.76, 1141.7, 1119.16, 1252.4, 1247.2, 1244.7, 891.34, 10515.32, 10592.28, 10597.68, 10423.14, 13.3568, 13.4324, 5681.53, 609.83, 611.06, 618.22, 609.83, 1.6984, 1.7373, 1.6744, 4.303999999999999, 4.303999999999999, 93.55, 94.14, 94.38, 13.63, 13.63, 13.475, 542.25, 544.25, 5.622000000000001, 5.622000000000001, 2111.16
2009-07-23, 1496.49, 3.448, 3.448, 3.448, 1.4211, 1.426, 1.4155, 270.89, 267.85, 4493.7, 4498.0, 12.429, 12.401, 12.481, 183.23, 182.63, 183.61, 181.97, 3.904, 53072.57, 53663.62, 2.415, 2.415, 2.415, 5121.56, 5050.4, 963.06, 988.03, 962.39, 980.71, 1002.67, 1013.48, 974.95, 3.8539999999999996, 3.8539999999999996, 3.8539999999999996, 4398.9, 4557.95, 959.83, 947.75, 2.5180000000000002, 2.431, 3296.61, 3207.26, 1773.82, 1762.45, 1926.38, 1908.83, 160.96, 160.37, 3.739, 3.5439999999999996, 3.5439999999999996, 1172.95, 1162.22, 1.0998, 1.1093, 3.384, 3.384, 3.384, 53319.0, 25.8488, 26.1013, 25.6157, 65.4, 63.76, 26288.21, 26004.08, 26378.74, 9608.77, 5.32, 5.32, 5640.34, 5649.34, 8881.26, 8993.48, 120.1, 851.3, 853.38, 1020.87, 1028.12, 1009.87, 0.8633, 0.8697, 66.37, 67.48, 65.5, 2059.57, 2052.76, 2065.96, 2034.59, 1.1769, 1.1839, 1.1694, 528.7, 531.31, 522.43, 657.62, 651.47, 949.2, 952.2, 946.4, 10153.4, 10123.3, 10153.4, 10046.6, 1.646, 1.6507, 308.0, 311.25, 304.0, 19830.29, 19963.44, 19625.0, 2156.41, 4.003, 4.003, 0.6628, 0.6527, 2485.28, 2473.57, 2505.18, 2473.57, 1.31, 1.31, 1138.07, 1129.16, 1142.95, 1124.58, 1251.6, 1248.0, 1243.5, 904.33, 10432.35, 10422.71, 10545.27, 10404.93, 13.3726, 13.4239, 5667.64, 598.22, 613.68, 618.96, 597.64, 1.7112, 1.7251, 1.6761, 4.306, 4.306, 93.58, 93.55, 93.86, 13.62, 13.73, 13.61, 531.0, 532.5, 5.685, 5.685, 2125.66
2009-07-24, 1502.59, 3.528, 3.528, 3.528, 1.416, 1.4292, 1.4119, 271.85, 269.21, 4559.8, 4566.8, 12.436, 12.399, 12.492, 182.66, 182.96, 183.93, 182.06, 3.891, 54249.36, 54628.73, 2.548, 2.548, 2.548, 5247.28, 5101.26, 975.96, 977.58, 963.58, 1031.37, 988.88, 1032.12, 988.58, 3.966, 3.966, 3.966, 4523.75, 4532.4, 979.42, 953.27, 2.519, 2.495, 3328.49, 3289.22, 1777.31, 1757.41, 1973.6, 1924.96, 161.42, 160.46, 3.7689999999999997, 3.658, 3.658, 1161.84, 1155.16, 1.0901, 1.1012, 3.463, 3.463, 3.463, 54420.0, 25.8752, 26.0771, 25.6433, 67.16, 64.4, 26805.42, 26287.45, 26896.77, 9703.84, 5.31, 5.31, 5666.55, 5765.51, 9069.29, 9143.05, 124.55, 852.54, 874.48, 1014.44, 1027.19, 1009.03, 0.8585, 0.8652, 66.87, 69.78, 66.7, 2056.46, 2058.81, 2070.19, 2047.53, 1.173, 1.1839, 1.1682, 545.85, 547.42, 528.11, 656.57, 652.18, 954.2, 954.2, 949.8, 10369.8, 10176.7, 10403.0, 10170.8, 1.6482, 1.6588, 327.0, 311.5, 311.5, 19925.71, 20242.31, 19820.72, 2162.75, 4.045, 4.045, 0.6627, 0.6515, 2480.56, 2485.28, 2492.65, 2475.91, 1.34, 1.34, 1144.52, 1136.74, 1151.31, 1130.64, 1247.7, 1252.7, 1246.6, 911.35, 10675.68, 10425.88, 10675.68, 10432.35, 13.1434, 13.414, 5717.096666666667, 612.19, 606.48, 612.19, 605.03, 1.7644, 1.7761, 1.7009, 4.343, 4.343, 94.96, 93.6, 95.29, 13.765, 13.765, 13.765, 522.75, 538.75, 5.66, 5.66, 2140.85
