@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute US_WHEAT_Now numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2017-06-01, 2344.61, 1.416, 1.433, 1.4340000000000002, 1.3980000000000001, 1.1186, 524.07, 525.6, 527.62, 524.07, 7586.45, 7519.68, 8.4455, 164.41, 163.4, 3.1460000000000004, 63960.81, 63984.42, 62672.65, 1.2990000000000002, 1.305, 12615.06, 12709.13, 12582.8, 1053.3, 1077.39, 1048.93, 1900.38, 1934.03, 1936.65, 1.0490000000000002, 1.0490000000000002, 0.986, 9621.25, 9649.6, 2411.8, 2415.63, 2403.59, 2.577, 2.5669999999999997, 3117.18, 3125.33, 1261.46, 1249.81, 6198.52, 6221.62, 6221.99, 6164.07, 143.69, 144.3, 143.45, 0.7040000000000001, 2.2319999999999998, 2.1959999999999997, 1156.9, 1.3459, 1.3435, 0.317, 0.28600000000000003, 62921.0, 64175.0, 62770.0, 17.3949, 17.4052, 17.3228, 49.71, 47.73, 48788.44, 49275.63, 19650.57, 19589.25, 2.222, 2.228, 9016.64, 9010.58, 9076.47, 133.4, 128.3, 1650.26, 831.96, 839.48, 840.39, 0.87, 0.8694, 50.31, 51.92, 49.81, 1445.98, 1.036, 1.0267, 1370.21, 1372.2, 1374.43, 347.01, 344.82, 1325.6, 1325.6, 1325.6, 10880.0, 10856.2, 1.2859, 370.25, 369.0, 20731.68, 20852.62, 5738.15, 5697.81, 1.546, 1.548, 1.5, 0.7084, 0.7096, 0.7123, 6657.62, 6655.25, 0.046, 0.037000000000000005, 829.31, 835.42, 835.97, 827.53, 1124.49, 1125.16, 1419.063333333333, 15374.35, 15382.06, 10.071, 6894.6, 6857.82, 1574.44, 1558.22, 1.5153, 1.5523, 1.5525, 1.499, 2.199, 2.1719999999999997, 2.144, 110.78, 111.25, 429.5, 3888.32, 3894.13, 3913.48, 3881.33
2017-06-02, 2371.72, 1.426, 1.425, 1.45, 1.409, 1.1242, 527.03, 524.11, 527.96, 523.46, 7558.63, 7518.32, 8.4385, 164.83, 164.08, 3.08, 62711.47, 63293.49, 62165.21, 1.3090000000000002, 1.3090000000000002, 12664.92, 12677.6, 12621.53, 1045.63, 1058.7, 1037.97, 1869.66, 1900.89, 1904.82, 1.0759999999999998, 1.082, 1.04, 9616.1, 9634.65, 2430.06, 2415.65, 2413.54, 2.5839999999999996, 2.576, 3102.62, 3108.42, 1262.61, 1256.29, 6246.83, 6215.91, 6247.07, 6200.45, 144.02, 143.68, 143.54, 0.7240000000000001, 2.239, 2.208, 1155.1, 1.3501, 1.3472, 0.32799999999999996, 0.297, 62454.0, 63460.0, 62285.0, 17.3665, 17.4603, 17.3471, 49.17, 47.9, 49101.64, 48795.89, 19860.03, 19686.32, 2.2119999999999997, 2.234, 9024.92, 9008.91, 9074.63, 130.0, 127.5, 1646.81, 827.45, 832.01, 835.29, 0.872, 0.8683, 50.63, 51.45, 50.23, 1443.07, 1.0315, 1.0214, 1396.06, 1370.33, 1396.2, 345.2, 346.66, 1320.3, 1320.3, 1320.3, 10881.0, 10836.4, 1.2889, 371.5, 367.5, 20936.07, 20781.43, 5740.299999999997, 5723.615, 1.5619999999999998, 1.594, 1.536, 0.706, 0.7086, 0.7091, 6673.97, 6664.42, 0.045, 0.039, 830.27, 829.32, 833.4, 828.84, 1119.65, 1124.22, 1418.72, 15363.07, 15493.9, 10.0584, 6884.67, 6863.33, 1565.63, 1559.51, 1.5017, 1.5234, 1.5376, 1.4923, 2.252, 2.197, 2.185, 111.36, 111.48, 429.25, 3897.29, 3892.79, 3907.66, 3886.41
2017-06-05, 2368.62, 1.401, 1.429, 1.429, 1.382, 1.1213, 526.74, 529.62, 531.61, 525.92, 7598.99, 7539.96, 8.4525, 164.19, 163.87, 3.051, 62289.2, 62773.25, 62160.72, 1.31, 1.31, 12822.94, 12878.59, 12734.78, 1046.02, 1043.82, 1027.78, 1881.87, 1868.75, 1881.97, 1.037, 1.065, 1.032, 9653.5, 9673.5, 2439.07, 2431.28, 2427.71, 2.571, 2.555, 3105.54, 3094.23, 1264.93, 1255.79, 6305.8, 6261.59, 6308.76, 6253.77, 143.595, 144.025, 143.455, 0.706, 2.224, 2.144, 1162.27, 1.3514, 1.3479, 0.309, 0.268, 62607.0, 63030.0, 62265.0, 17.3957, 17.4532, 17.3524, 48.19, 46.74, 49317.38, 49100.82, 20177.28, 19967.0, 2.209, 2.2230000000000003, 9043.96, 9071.13, 9088.91, 128.15, 125.25, 1656.02, 832.75, 827.8, 834.0, 0.8707, 0.8696, 49.95, 50.52, 48.95, 1445.91, 1.0291, 1.022, 1405.39, 1396.08, 1414.96, 344.3, 344.89, 1330.2, 1321.9, 1321.9, 10905.9, 10879.6, 1.2881, 370.5, 369.5, 20928.24, 21035.63, 5742.45, 5749.42, 1.574, 1.58, 1.526, 0.7141, 0.7062, 0.7148, 6695.39, 6676.13, 0.059000000000000004, 0.051, 829.55, 830.28, 832.52, 826.93, 1122.13, 1124.51, 1423.205, 15466.08, 15466.08, 10.0278, 6929.59, 6868.3899999999985, 1570.96, 1564.7, 1.4848, 1.5001, 1.5001, 1.4634, 2.261, 2.23, 2.21, 110.42, 111.72, 429.25, 3915.04, 3918.17, 3947.07, 3909.88
2017-06-07, 2360.14, 1.413, 1.413, 1.42, 1.4080000000000001, 1.128, 524.44, 526.43, 526.65, 523.79, 7562.0, 7519.06, 8.437000000000001, 164.36, 163.74, 3.0260000000000002, 62503.01, 62800.45, 62009.52, 1.242, 1.264, 12747.715, 12812.505, 12687.65, 1044.34, 1047.1, 1040.51, 1877.69, 1882.83, 1894.5, 1.042, 1.071, 1.04, 9675.1, 9687.2, 2436.1, 2437.83, 2434.32, 2.5540000000000003, 2.557, 3091.66, 3102.11, 1263.31, 1255.18, 6295.68, 6305.47, 6310.61, 6292.15, 143.515, 143.525, 143.205, 0.7090000000000001, 2.189, 2.154, 1158.51, 1.3493, 1.3458, 0.302, 0.275, 62570.0, 62960.0, 62055.0, 17.359, 17.4193, 17.3364, 48.42, 46.86, 49592.49, 49244.27, 20170.82, 20104.13, 2.177, 2.186, 8960.345, 8986.794999999998, 9016.105, 129.45, 125.7, 1649.3, 837.28, 830.28, 840.0, 0.877, 0.8694, 49.47, 50.74, 49.04, 1436.66, 1.0362, 1.0234, 1396.45, 1405.13, 1405.13, 339.19, 344.15, 1332.7, 1332.7, 1332.7, 10884.7, 10842.1, 1.285, 373.75, 372.0, 20721.04, 20901.18, 5748.23, 5747.89, 1.575, 1.585, 1.551, 0.7138, 0.7132, 0.7151, 6692.97, 6673.49, 0.053, 0.047, 830.0, 828.87, 832.35, 827.62, 1118.35, 1120.93, 1427.69, 15420.64, 15447.69, 10.0953, 6974.51, 6873.45, 1573.13, 1562.73, 1.4593, 1.4835, 1.5031, 1.4527, 2.271, 2.2430000000000003, 2.242, 110.47, 110.73, 429.5, 3900.35, 3918.18, 3922.71, 3898.88
2017-06-08, 2363.57, 1.409, 1.396, 1.422, 1.396, 1.1277, 523.1, 521.71, 527.38, 520.59, 7555.62, 7476.33, 8.463, 165.44, 164.35, 3.0610000000000004, 62954.86, 63636.64, 62911.55, 1.18, 1.18, 12672.49, 12746.42, 12640.52, 1034.31, 1042.37, 1033.27, 1868.42, 1870.69, 1889.45, 1.003, 1.0070000000000001, 0.978, 9663.9, 9678.55, 2433.14, 2432.03, 2424.75, 2.549, 2.546, 3140.32, 3101.76, 1268.49, 1259.39, 6297.38, 6290.44, 6302.78, 6267.18, 144.235, 143.455, 143.445, 0.664, 2.1830000000000003, 2.145, 1165.06, 1.3453, 1.3424, 0.273, 0.244, 63271.0, 63805.0, 63030.0, 17.3573, 17.507, 17.3552, 48.23, 45.65, 49274.97, 49194.22, 19984.62, 19908.07, 2.16, 2.17, 8876.73, 8902.46, 8943.3, 126.8, 125.45, 1648.47, 848.88, 839.5, 851.14, 0.8736, 0.8676, 48.06, 50.14, 47.96, 1443.27, 1.0452, 1.0346, 1396.67, 1395.53, 1400.41, 343.87, 340.75, 1342.7, 1342.7, 1342.7, 10871.7, 10761.7, 1.2912, 378.25, 378.25, 20739.91, 20743.54, 5717.32, 5716.97, 1.5659999999999998, 1.5659999999999998, 1.517, 0.7195, 0.7182, 0.7208, 6672.14, 6663.31, 0.05, 0.039, 832.25, 831.02, 837.26, 830.8, 1118.07, 1126.0, 1425.4, 15445.71, 15495.76, 10.2127, 6951.07, 6917.51, 1573.16, 1565.93, 1.4162, 1.4609, 1.4667, 1.4128, 2.2969999999999997, 2.265, 2.247, 109.81, 109.91, 444.75, 3906.81, 3874.64, 3932.57, 3864.91
2017-06-09, 2381.69, 1.42, 1.41, 1.433, 1.4, 1.1257, 523.55, 523.57, 525.89, 523.22, 7489.66, 7449.98, 8.479, 164.99, 164.79, 3.0189999999999997, 63170.97, 63170.97, 62376.3, 1.239, 1.206, 12713.58, 12740.36, 12684.71, 1038.5, 1031.56, 1022.85, 1874.21, 1869.49, 1874.45, 1.033, 1.048, 1.002, 9647.25, 9688.7, 2433.79, 2434.27, 2427.94, 2.6069999999999998, 2.55, 3150.33, 3136.47, 1269.45, 1256.66, 6321.76, 6311.73, 6324.06, 6282.93, 143.89, 144.23, 143.87, 0.644, 2.215, 2.178, 1159.94, 1.3509, 1.3485, 0.29, 0.244, 62804.0, 63495.0, 62415.0, 17.4444, 17.5116, 17.4352, 46.18, 45.2, 49087.46, 49302.66, 19909.26, 19896.35, 2.173, 2.185, 8811.62, 8884.67, 8890.87, 126.75, 125.35, 1651.72, 846.62, 848.84, 850.77, 0.8685, 0.8649, 47.86, 48.6, 47.56, 1457.08, 1.0454, 1.0408, 1415.61, 1396.78, 1419.32, 343.98, 343.54, 1329.0, 1329.0, 1329.0, 10953.1, 10837.4, 1.2961, 385.0, 384.25, 21042.41, 20746.85, 5702.92, 5719.03, 1.472, 1.5530000000000002, 1.463, 0.7216, 0.7195, 0.7224, 6670.81, 6661.355, 0.085, 0.051, 830.59, 832.3, 834.68, 830.39, 1124.29, 1128.01, 1426.27, 15354.94, 15423.71, 10.1767, 6946.42, 6865.14, 1571.78, 1563.31, 1.4223, 1.4268, 1.4405, 1.4098, 2.1719999999999997, 2.278, 2.1519999999999997, 110.0, 110.42, 449.75, 3918.23, 3908.97, 3926.6, 3897.36
2017-06-12, 2357.87, 1.423, 1.422, 1.462, 1.401, 1.1217, 527.3, 524.56, 527.82, 523.49, 7545.12, 7449.73, 8.4715, 165.53, 164.44, 3.034, 62755.23, 63065.79, 62095.46, 1.3030000000000002, 1.261, 12815.72, 12821.03, 12711.53, 1041.49, 1037.02, 1031.63, 1883.34, 1873.26, 1888.92, 1.005, 1.068, 0.995, 9668.25, 9676.25, 2431.77, 2436.39, 2415.7, 2.6460000000000004, 2.623, 3158.4, 3147.45, 1261.09, 1253.74, 6207.92, 6330.25, 6341.7, 6137.68, 144.32, 143.9, 143.59, 0.615, 2.228, 2.166, 1160.58, 1.351, 1.3422, 0.278, 0.24600000000000002, 62241.0, 63170.0, 62120.0, 17.461, 17.5227, 17.4238, 46.18, 45.27, 49081.73, 49046.86, 20013.26, 19927.07, 2.165, 2.178, 8845.85, 8826.82, 8875.88, 128.75, 126.4, 1656.09, 847.4, 846.68, 848.89, 0.866, 0.8653, 48.15, 48.56, 47.4, 1453.58, 1.0447, 1.0391, 1421.71, 1416.15, 1433.79, 341.3, 343.56, 1321.0, 1321.0, 1321.0, 10978.3, 10884.7, 1.2958, 384.25, 380.75, 21122.42, 21045.19, 5675.52, 5699.25, 1.4380000000000002, 1.4769999999999999, 1.413, 0.7211, 0.7215, 0.7222, 6669.48, 6659.4, 0.066, 0.054000000000000006, 835.41, 830.53, 838.18, 828.54, 1121.95, 1126.02, 1425.9, 15415.24, 15505.23, 10.1479, 6893.26, 6826.700000000003, 1571.7, 1564.53, 1.4312, 1.4225, 1.4482, 1.4132, 2.084, 2.17, 2.082, 110.34, 110.81, 445.75, 3946.42, 3924.74, 3957.46, 3924.64
2017-06-13, 2374.7, 1.4880000000000002, 1.425, 1.4909999999999999, 1.412, 1.1196, 521.89, 525.21, 525.4, 521.43, 7540.53, 7483.61, 8.522, 166.37, 165.11, 3.032, 62218.56, 62286.33, 61278.79, 1.347, 1.3519999999999999, 12690.44, 12782.73, 12666.39, 1036.24, 1035.34, 1029.83, 1872.305, 1872.165, 1880.105, 0.9670000000000001, 1.012, 0.965, 9616.4, 9647.05, 2429.39, 2425.88, 2419.97, 2.612, 2.622, 3139.88, 3149.53, 1272.19, 1259.22, 6175.47, 6153.56, 6183.81, 6110.66, 145.01, 144.36, 144.09, 0.595, 2.2230000000000003, 2.187, 1167.4, 1.3458, 1.3319, 0.27, 0.243, 61692.0, 62465.0, 61295.0, 17.5179, 17.5936, 17.488, 46.71, 45.66, 49128.76, 49073.66, 19908.58, 19837.64, 2.224, 2.2319999999999998, 8807.85, 8812.93, 8833.36, 129.1, 126.75, 1654.65, 852.92, 847.04, 855.25, 0.8797, 0.8779, 48.29, 49.15, 48.01, 1432.88, 1.0454, 1.0409, 1419.21, 1421.1, 1426.1, 340.85, 340.9, 1318.6, 1318.6, 1318.6, 10842.4, 10818.5, 1.2731, 386.0, 376.25, 20910.23, 21077.46, 5691.44, 5668.72, 1.44, 1.4480000000000002, 1.395, 0.72, 0.7204, 0.7215, 6668.31, 6661.55, 0.064, 0.054000000000000006, 848.83, 835.97, 849.68, 834.41, 1125.36, 1133.26, 1425.53, 15476.25, 15594.17, 10.1794, 6840.1, 6788.26, 1569.7, 1560.75, 1.4254, 1.4312, 1.4541, 1.4235, 2.015, 2.023, 1.995, 109.94, 110.44, 434.0, 3899.49, 3937.2, 3940.48, 3893.27
2017-06-14, 2372.64, 1.561, 1.495, 1.5730000000000002, 1.495, 1.1203, 523.39, 523.38, 524.38, 522.2, 7540.05, 7491.86, 8.5095, 165.87, 165.54, 3.011, 61708.42, 62011.87, 61510.01, 1.376, 1.38, 12764.98, 12790.3, 12727.83, 1030.99, 1033.66, 1028.03, 1861.27, 1871.07, 1871.29, 1.034, 1.05, 0.975, 9606.9, 9654.15, 2440.35, 2434.15, 2431.28, 2.593, 2.62, 3153.74, 3134.01, 1268.11, 1261.73, 6220.37, 6206.11, 6226.41, 6180.04, 144.625, 145.015, 144.475, 0.596, 2.227, 2.2, 1164.05, 1.3326, 1.3211, 0.28, 0.249, 61839.0, 62095.0, 61470.0, 17.544, 17.5719, 17.4964, 46.57, 45.56, 49026.83, 49183.47, 19898.75, 19850.86, 2.177, 2.221, 8867.07, 8835.34, 8879.25, 128.2, 125.75, 1653.52, 850.03, 852.92, 855.47, 0.8848, 0.878, 48.72, 48.82, 47.87, 1431.43, 1.0473, 1.04, 1425.98, 1420.06, 1427.55, 340.12, 340.53, 1318.3, 1318.3, 1318.3, 10882.1, 10846.5, 1.266, 379.25, 377.5, 21088.78, 20988.55, 5707.65, 5694.95, 1.431, 1.4680000000000002, 1.411, 0.7221, 0.7198, 0.7229, 6663.75, 6641.29, 0.068, 0.057999999999999996, 851.63, 848.83, 854.38, 848.42, 1130.97, 1131.59, 1422.7, 15380.22, 15380.93, 10.2333, 6827.39, 6810.52, 1573.32, 1564.55, 1.4477, 1.4232, 1.4521, 1.4181, 1.976, 2.029, 1.965, 110.07, 110.28, 444.5, 3910.86, 3903.71, 3919.45, 3895.63
2017-06-15, 2361.65, 1.49, 1.555, 1.575, 1.4880000000000002, 1.121, 521.71, 524.84, 528.06, 521.71, 7545.07, 7474.4, 8.49, 164.9, 164.15, 2.9619999999999997, 61830.77, 62475.1, 61507.58, 1.374, 1.369, 12805.95, 12921.17, 12788.7, 1013.78, 1029.08, 1013.04, 1838.32, 1861.5, 1862.3, 0.9309999999999999, 1.0390000000000001, 0.9279999999999999, 9618.15, 9627.4, 2437.92, 2443.75, 2428.34, 2.571, 2.58, 3130.67, 3146.75, 1265.17, 1253.22, 6194.89, 6237.46, 6237.53, 6153.55, 143.62, 144.63, 143.17, 0.578, 2.211, 2.103, 1153.32, 1.324, 1.3164, 0.273, 0.225, 62004.0, 62480.0, 61845.0, 17.521, 17.5318, 17.3783, 46.49, 44.54, 49291.03, 49121.2, 19883.52, 19879.6, 2.174, 2.2030000000000003, 8849.4, 8877.06, 8917.5, 127.9, 125.3, 1657.2, 849.75, 850.03, 855.97, 0.8789, 0.8765, 47.0, 48.69, 46.74, 1438.2, 1.0493, 1.04, 1417.57, 1426.03, 1426.13, 342.05, 339.81, 1325.3, 1322.5, 1322.5, 10775.8, 10775.3, 1.2755, 381.0, 376.75, 20960.55, 21095.34, 5792.9, 5708.07, 1.376, 1.435, 1.359, 0.7269, 0.7224, 0.7323, 6647.44, 6644.3, 0.068, 0.061, 845.46, 851.61, 854.16, 844.12, 1127.73, 1128.31, 1425.03, 15381.63, 15381.63, 10.1931, 6865.12, 6819.52, 1578.53, 1570.7, 1.4102, 1.4412, 1.4575, 1.4062, 1.9380000000000002, 1.975, 1.9180000000000001, 109.58, 110.36, 443.12, 3902.48, 3918.78, 3945.48, 3902.48
2017-06-16, 2361.83, 1.528, 1.494, 1.5390000000000001, 1.494, 1.1219, 518.75, 521.07, 521.17, 515.84, 7474.51, 7377.86, 8.5245, 166.11, 164.52, 2.943, 61871.11, 62198.17, 61388.485, 1.3090000000000002, 1.276, 12691.81, 12804.47, 12620.9, 991.96, 1005.68, 972.08, 1817.82, 1833.42, 1833.42, 1.033, 1.036, 0.941, 9578.05, 9621.4, 2432.46, 2424.14, 2418.53, 2.5639999999999996, 2.57, 3132.49, 3125.59, 1263.69, 1254.85, 6165.5, 6127.05, 6170.15, 6107.85, 144.95, 143.61, 143.47, 0.5870000000000001, 2.1719999999999997, 2.125, 1159.65, 1.3244, 1.3224, 0.299, 0.23, 62249.5, 62600.0, 61995.0, 17.4403, 17.548, 17.4228, 44.81, 44.22, 49139.7, 49233.21, 19831.82, 19755.34, 2.123, 2.134, 8853.01, 8854.52, 8856.82, 127.65, 125.6, 1641.52, 857.06, 849.81, 859.48, 0.8795, 0.8721, 46.92, 47.2, 46.7, 1428.14, 1.0502, 1.0422, 1410.08, 1415.47, 1415.47, 345.29, 341.72, 1303.9, 1303.9, 1303.9, 10699.6, 10598.0, 1.275, 376.75, 370.0, 20847.51, 20928.53, 5776.28, 5776.3, 1.4180000000000001, 1.4809999999999999, 1.385, 0.7208, 0.7258, 0.7271, 6672.47, 6669.73, 0.06, 0.054000000000000006, 852.21, 845.46, 853.3, 844.98, 1119.93, 1132.59, 1427.87, 15111.77, 15176.42, 10.1887, 6855.93, 6820.8, 1580.52, 1573.53, 1.4146, 1.41, 1.4193, 1.4032, 1.966, 1.9469999999999998, 1.944, 110.94, 111.0, 454.75, 3888.87, 3894.82, 3896.21, 3856.5
2017-06-19, 2370.9, 1.5230000000000001, 1.5330000000000001, 1.5519999999999998, 1.514, 1.1142, 520.67, 520.2, 522.0, 518.28, 7478.99, 7419.36, 8.5625, 166.38, 165.47, 3.049, 61911.45, 61921.24, 61269.39, 1.364, 1.314, 12752.73, 12762.35, 12707.59, 994.38, 990.04, 987.81, 1822.91, 1818.87, 1833.7, 1.0170000000000001, 1.072, 1.008, 9588.05, 9615.85, 2433.15, 2431.24, 2422.88, 2.562, 2.557, 3123.17, 3126.37, 1271.07, 1257.67, 6151.76, 6154.28, 6161.56, 6125.5, 145.255, 144.965, 144.565, 0.629, 2.1790000000000003, 2.144, 1163.56, 1.3269, 1.3209, 0.318, 0.27399999999999997, 62495.0, 62720.0, 62145.0, 17.512, 17.6235, 17.465, 44.94, 44.24, 49221.03, 49134.1, 19943.26, 19884.8, 2.1519999999999997, 2.155, 8963.29, 8903.14, 8963.29, 127.1, 123.0, 1638.42, 863.46, 857.24, 866.28, 0.8737, 0.8717, 47.37, 47.61, 46.81, 1442.27, 1.0559, 1.0482, 1406.73, 1407.22, 1407.22, 344.09, 344.88, 1305.8, 1305.8, 1305.8, 10759.4, 10702.1, 1.2754, 378.75, 377.0, 20940.73, 20999.93, 5723.64, 5768.16, 1.4609999999999999, 1.496, 1.413, 0.725, 0.7207, 0.726, 6695.16, 6694.64, 0.065, 0.054000000000000006, 857.61, 852.24, 858.79, 850.72, 1130.84, 1139.01, 1427.83, 15148.53, 15214.21, 10.1594, 6966.96, 6849.21, 1579.23, 1573.15, 1.4269999999999998, 1.4113, 1.4363, 1.4099, 1.989, 1.97, 1.9509999999999998, 110.86, 111.44, 466.0, 3908.43, 3902.21, 3920.25, 3895.82
2017-06-20, 2369.23, 1.54, 1.5219999999999998, 1.547, 1.5, 1.1199, 525.87, 524.65, 527.42, 524.59, 7537.84, 7463.54, 8.562000000000001, 166.69, 165.63, 2.966, 61619.86, 62272.28, 61619.86, 1.348, 1.348, 12888.95, 12912.85, 12833.01, 998.34, 992.75, 992.01, 1849.78, 1820.83, 1851.7, 1.033, 1.051, 1.0170000000000001, 9657.55, 9673.3, 2453.46, 2442.55, 2441.79, 2.59, 2.5869999999999997, 3144.37, 3122.16, 1272.28, 1264.02, 6239.01, 6196.85, 6243.31, 6194.0, 145.74, 145.24, 144.77, 0.622, 2.193, 2.1390000000000002, 1165.39, 1.3217, 1.3191, 0.298, 0.272, 62924.0, 63185.0, 62505.0, 17.5713, 17.6425, 17.5162, 45.06, 44.05, 49169.57, 49231.61, 20067.75, 19949.88, 2.158, 2.176, 9030.3, 9014.34, 9036.18, 124.55, 123.2, 1655.08, 863.77, 862.53, 865.3, 0.8754, 0.8733, 46.91, 47.76, 46.77, 1448.43, 1.0562, 1.0502, 1418.08, 1407.07, 1420.19, 346.29, 343.52, 1296.1, 1297.9, 1295.0, 10848.9, 10807.6, 1.2787, 378.25, 375.25, 21014.25, 20989.24, 5741.91, 5731.08, 1.439, 1.4680000000000002, 1.4240000000000002, 0.7235, 0.7255, 0.7302, 6718.28, 6683.16, 0.06, 0.054000000000000006, 859.96, 857.27, 861.18, 854.22, 1132.56, 1137.86, 1427.79, 15242.9, 15325.9, 10.1715, 7077.99, 6877.62, 1583.77, 1579.32, 1.4111, 1.4232, 1.4381, 1.4071, 1.95, 1.965, 1.94, 111.53, 111.61, 467.75, 3935.27, 3929.21, 3942.91, 3926.46
