@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_Open numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2008-3-11, 16.31, 0.001, 0.001, -0.0024, -0.0057, -0.0001, -7.13, 0.67, -3.85, -70.8, -47.6, -39.1, 0.014, 1.17, 1.06, 1.17, 0.255, 0.059, -0.059, -1868.72, -1386.26, -65.91, -63.44, 22.87, 27.585, -16.355, -0.071, -51.75, -20.0, -0.057, -0.058, -50.2, -75.69, -145.3, 10.88, 10.82, 6.66, -25.61, -18.26, 0.895, 1.035, 0.95, -0.026, -0.026, -0.075, -0.075, -0.075, 12.76, 0.0069, 0.0041, 0.011, -0.023, -0.023, -0.023, 0.0, -1400.0, 0.2142, 0.2129, 2.75, 1.67, -307.55, 0.1, 0.1, 0.1, -119.14, -29.91, -153.54, -146.05, -87.19, -0.5, -3.9, -2.25, 1.35, -10.86, -12.53, -2.47, -1.92, 0.0021, 1.78, 0.47, 9.68, 22.41, 16.31, -0.0075, -16.14, -11.34, -1.45, -0.83, -0.83, 16.5, -12.1, 0.0061, 0.0004, 0.0002, -26.25, -368.0, -396.0, -64.295, -66.29, -0.075, -0.075, -0.0031, 0.0, -3.69, -0.01, 0.025, 4.25, 8.25, 6.95, -11.97, -21.725, -20.88, -276.63, -167.28, 0.0925, 0.0639, 0.0951, -90.50666667, -11.73, -10.74, 0.0069, 0.01, 0.01, -1.01, 0.13, -0.46, -0.09, -26.75, 29.75, -10.75, -0.142, 11.19, -8.51
2008-3-12, 17.35, -0.039, -0.039, -0.0018, 0.0093, -0.003, 5.68, -3.26, 5.29, 61.3, 64.6, 12.5, 0.009000000000000001, 0.73, 1.64, 1.97, -0.024, 0.076, 0.217, 2368.45, 9.92, 76.49, -24.58, 22.87, 27.585, -16.355, -0.032, 112.35, 47.28, -0.107, -0.005, -143.96, -99.7, -57.06, 6.8, 9.61, -1.49, 38.87, 23.83, 0.635, 1.765, 1.01, -0.063, -0.063, 0.134, 0.134, 0.134, -7.9, -0.0053, 0.0077, 0.0037, -0.043, -0.043, -0.043, 266.0, 100.0, 0.213, 0.2142, 0.85, 1.51, 153.27, 0.0, 0.0, 0.0, 88.0, -50.33, 416.66, -151.71, 49.86, 1.9, 1.7, 2.4, 2.55, 14.95, -10.86, 17.26, 7.04, 0.0001, 1.09, 1.37, 7.3, 7.04, 17.9, -0.0005, 29.84, 4.46, 7.76, 7.9, 7.9, 302.8, 141.8, -0.0089, -0.001, -0.009000000000000001, 26.0, 664.0, 169.0, -4.34, -68.69, 0.046, 0.046, -0.0001, 4.07, -6.98, 0.005, -0.02, 1.66, 14.05, 11.85, -0.85, -1.18, 0.5, 339.44, 24.72, 0.1453, 0.1567, 0.0242, 0.0, -7.72, -0.2, -0.0043, -0.038, -0.038, 1.64, -0.14, -0.022, -0.535, 66.5, 158.0, 72.0, -0.09, -28.14, 43.28
2008-3-13, -43.21, 0.064, 0.064, -0.0009, 0.0074, 0.0051, 6.17, 11.72, 3.39, 86.0, 29.3, 61.3, -0.034, 0.23, -0.88, -1.04, 0.011, -0.052000000000000005, 0.016, -191.14, 2016.4, 74.8, 111.99, 21.28, 2.94, 55.17, 0.068, 121.9, -11.88, 0.006999999999999999, -0.041, 133.02, 107.07, 5.31, 23.41, -5.18, 50.32, 26.85, 48.88, 0.205, -0.915, -0.4, 0.029, 0.029, -0.16, -0.16, -0.16, 19.09, -0.0016, -0.0048, -0.0055, 0.066, 0.066, 0.066, -66.0, 1750.0, 0.1894, 0.188, 1.17, 0.48, 1048.45, 0.0, 0.0, 0.0, 102.03, 181.15, -46.57, 407.28, 296.46, 1.7, 2.85, 1.25, 2.0, 18.16, 14.95, 2.08, 7.04, 0.003, 1.02, 0.63, 23.56, 8.66, 0.13, 0.0058, -6.5, 19.22, 6.56, -4.79, -4.85, 153.6, 367.1, -0.0007, 0.006999999999999999, 0.0061, 3.5, 43.0, 576.0, 32.71, 96.13, 0.012, 0.012, 0.0122, 5.51, 12.73, 0.0, 0.025, 1.44, -7.5, -6.6, 15.14, 24.68, 23.85, -47.18, 232.28, -0.1085, -0.0905, -0.0522, 133.56, 20.34, 20.05, 0.0286, 0.014, 0.014, -1.84, 0.08, 0.235, -0.01, 54.0, -5.0, 45.0, 0.265, 131.96, 61.73
2008-3-14, -15.36, -0.056, -0.056, 0.0229, 0.0075, 0.0188, -5.26, -8.11, -7.47, -84.0, -36.3, -61.5, 0.13, 1.75, 1.37, 1.69, 0.219, 0.171, 0.139, 103.13, -1854.26, -98.81, -44.9, -20.32, -29.89, -18.67, 0.068, -274.6, 6.71, 0.028, 0.017, -221.35, -217.53, -166.53, 25.0, 33.02, -40.69, -10.06, -42.0, 1.425, 1.395, 1.22, -0.049, -0.049, 0.086, 0.086, 0.086, 15.49, -0.0072, -0.0023, -0.0041, -0.042, -0.042, -0.042, 157.0, -1850.0, -0.084, -0.0904, 0.41, 0.8, -483.23, 0.06, 0.06, 0.06, 6.69, -88.54, 35.5, -52.12, -204.91, 3.75, -0.1, 3.3, 1.15, -11.27, 18.16, 23.67, 20.38, 0.002, 1.27, 1.43, 27.16, 22.42, 33.15, 0.0097, 12.4, -12.59, 0.69, 11.31, 4.04, -185.4, -231.5, 0.0202, 0.0111, 0.0196, -1.75, -541.0, -1075.0, -115.65, -109.53, -0.003, -0.003, 0.0015, -6.63, -9.54, -0.057, -0.005, 10.37, 10.65, 9.65, -37.73, -22.37, -25.94, 146.15, -114.0, 0.2099, 0.2772, 0.2473, -138.45, 0.35, -11.22, 0.0615, -0.033, -0.033, -1.05, -1.75, 0.428, 0.48, 52.75, -2.25, 54.0, -0.23, -59.8, -60.42
2008-3-17, -25.82, -0.015, -0.015, 0.0061, 0.0044, 0.001, -2.25, 1.01, 6.26, -60.7, 5.6, -33.1, -0.006999999999999999, 2.13, 1.44, 2.22, -0.362, 0.036000000000000004, -0.199, -288.72, 541.69, -48.66, -29.45, 5.06, 4.39, -8.28, -0.067, 27.4, -27.34, -0.005, 0.041, -76.57, -54.67, -10.55, 27.34, 20.2, 51.93, 4.56, -7.63, 1.995, 1.935, 1.02, 0.009000000000000001, 0.009000000000000001, -0.06, -0.06, -0.06, 26.6, 0.0067, -0.0065, 0.002, 0.005, 0.005, 0.005, -613.0, 400.0, 0.2587, 0.2574, -0.12, -0.08, -205.17, 0.02, 0.02, 0.02, -119.7, 82.08, -194.65, 49.9, -51.45, -5.55, 5.1, 0.95, -4.25, -12.3, -11.27, 5.5, 11.92, 0.006999999999999999, 0.01, 0.14, 16.18, 27.6, 30.82, 0.0, -16.81, 1.32, 0.54, -0.72, 4.93, 206.3, 56.5, 0.0054, 0.0007, -0.0077, 2.0, -318.0, 42.0, -57.17, -51.0, -0.025, -0.025, 0.0103, -4.37, -4.87, -0.005, -0.03, 13.88, 14.5, 7.4, -30.09, -26.505, -24.16, -190.66, 36.99, 0.1847, 0.2373, 0.1542, -138.45, -7.24, 1.87, 0.0958, 0.043, 0.043, -1.5, -0.86, 0.235, 0.42, -34.75, -50.75, -85.0, 0.1, 12.61, 56.5
2008-3-18, 14.31, -0.025, -0.025, 0.0098, 0.0216, 0.0153, -16.38, -14.54, -17.68, -217.3, -150.3, -181.4, 0.232, 3.95, 2.43, 4.69, -0.768, -0.191, -0.736, -1979.15, -1367.12, -269.6, -139.25, -73.57, -69.89, 4.39, -0.025, -125.45, -11.54, 0.07, -0.02, -15.49, -59.52, -78.7, 47.81, 35.88, -104.27, -76.58, -36.33, 3.81, 4.5, 2.43, -0.013, -0.013, -0.16899999999999998, -0.16899999999999998, -0.16899999999999998, 40.56, 0.0079, 0.0052, 0.0042, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -1353.0, -1350.0, 0.2339, 0.2314, -4.53, 0.88, 179.555, 0.05, 0.05, 0.05, -357.77, -330.99, 21.16, -199.94, -130.99, -15.75, -10.0, -10.0, -14.4, -37.66, -12.3, 9.11, 18.14, 0.0112, -5.8, -0.05, 34.02, 15.54, 43.06, -0.0037, -12.42, -10.0, 12.21, 2.01, 3.69, -440.6, -266.9, -0.0157, -0.017, -0.0234, -0.75, -111.0, -384.0, -71.1, -142.1, -0.031, -0.031, -0.0193, -22.85, -4.84, 0.0, 0.07, 14.05, 32.9, 18.8, -30.09, -26.505, -24.16, -300.69, -362.52, 0.3402, 0.6628, 0.35100000000000003, -138.45, -11.34, -10.5, -0.1191, -0.066, -0.066, -1.59, -3.16, -0.35200000000000004, 0.43, -33.75, -18.0, -28.5, -0.13, -122.09, -160.42
2008-3-19, 33.48, -0.085, -0.085, 0.0006, -0.0072, -0.0067, 11.56, 3.14, 4.15, 191.4, -21.7, 0.0, 0.063, -2.01, 3.94, -0.01, 0.314, -0.63, 0.046, 1920.94, 697.34, 211.09, -123.29, 27.92, 25.82, -69.89, -0.033, -13.55, 54.14, -0.14, -0.111, -151.69, -78.49, -205.75, -33.42, 12.22, 48.67, 67.73, 51.39, -2.105, -0.055, 1.61, -0.016, -0.016, 0.206, 0.206, 0.206, -33.38, -0.0047, 0.0101, 0.0033, -0.031, -0.031, -0.031, 1454.0, 860.0, 0.9611, 0.9672, 3.74, -2.0, 179.555, -0.06, -0.06, -0.06, 239.61, -35.2, 420.41, 29.47, 325.48, 1.5, -12.7, -12.45, 0.7, 27.99, -37.66, -7.47, -13.58, -0.0088, 3.81, -1.79, -20.39, 34.92, -17.96, -0.0207, 31.45, 5.28, 4.63, 12.1, -0.16, 165.1, 141.7, -0.0183, 0.0045, 0.0015, -25.75, -111.0, -384.0, 27.48, 2.87, 0.057, 0.057, 0.0055, 8.11, 1.49, 0.019, -0.015, 3.18, -0.6, 11.0, 21.42, -10.45, -10.36, 184.55, 154.31, 0.4189, -0.1139, 0.0325, 0.0, -6.09, -6.77, 0.0526, -0.01, -0.01, 2.61, 1.12, -0.332, -0.94, -54.25, -52.0, -11.75, -0.202, 29.76, 80.19
2008-3-20, 1.16, 0.081, 0.081, -0.0108, -0.0047, -0.0035, -0.54, 9.96, 5.34, -60.2, 43.6, 110.4, -0.033, 0.26, -2.04, -1.38, -0.39, -0.023, -0.133, -3105.42, -1234.42, -32.17, 191.61, -2.32, -5.32, 25.82, 0.056, 65.35, -32.32, 0.026, -0.003, -43.52, -48.88, 70.57, 1.01, -10.83, 56.51, 12.64, 3.15, -0.045, -1.665, -1.07, 0.097, 0.097, -0.173, -0.173, -0.173, 5.61, 0.0218, -0.0055, -0.0015, 0.073, 0.073, 0.073, -2778.0, -1510.0, -0.4558, -0.4649, -4.94, -0.82, -50.05, 0.02, 0.02, 0.02, 59.12, 222.28, -293.0, 415.6, 101.35, -2.85, 3.75, 4.65, -3.35, -8.91, 27.99, -15.65, 1.84, 0.0094, -4.84, -1.08, -23.79, -20.4, -12.27, 0.009000000000000001, -17.8, 13.16, -13.07, -8.61, 3.65, 159.0, 94.2, 0.009000000000000001, -0.0123, -0.0152, 13.75, -564.0, 115.0, -16.23, 59.12, -0.031, -0.031, -0.0006, -15.11, -8.06, -0.019, -0.01, -19.38, -11.9, -8.2, 15.33, 21.0, 16.73, -427.32, -256.92, -0.4384, -0.2991, -0.08, 25.84, 12.79, 8.65, -0.0534, 0.032, 0.032, -1.27, 0.81, -1.495, -0.325, 34.5, 0.0, -45.75, 0.264, 103.64, 32.73
2008-3-21, 22.3, -0.044, -0.044, 0.0018, -0.0135, -0.0186, -1.15, -9.48, -6.75, -50.4, -108.0, -62.9, 0.123, 0.29, 0.95, -0.09, 0.041, -0.22, -0.313, 159.95, -981.21, -41.23, -98.18, -69.65, -33.34, -5.32, -0.053, 1.966666667, 31.09, -0.142, -0.142, -24.55, 43.73, -161.49, -20.2, -11.63, -51.62, -22.79, -1.84, -0.02, -0.19, 0.92, -0.06, -0.06, 0.011, 0.011, 0.011, -11.0, 0.0101, 0.0206, 0.0228, -0.043, -0.043, -0.043, -49.0, -900.0, 0.0565, 0.0658, -2.64, -6.29, 50.94666667, 0.02, 0.02, 0.02, -63.13, -131.99, 261.66, -289.09, -52.59, -2.05, -5.25, -5.2, -4.75, -10.86, -8.91, -12.82, -17.85, -0.0108, -0.34, -4.29, 2.68, -25.63, -26.85, -0.0175, 17.29, 1.23, -2.47, 2.72, -9.15, -147.4, -84.1, -0.0255, -0.0269, -0.0069, -22.0, -502.0, -639.0, 5.24, -3.52, -0.022, -0.022, -0.0105, -3.38, -6.853333332999999, 0.0025, -0.0475, -6.77, -1.3, 8.1, -7.91, -18.1, -2.92, 66.26, -241.33, 0.1463, -0.0265, 0.0469, -52.56666667, -14.66, -11.33, -0.0564, -0.042, -0.042, 0.63, 0.79, -1.59, -1.89, -86.75, -76.0, -98.0, -0.09, -112.23, -81.52
2008-3-24, 9.61, 0.004, 0.004, -0.0208, -0.0178, 0.0009, 3.736666667, 5.006666667, 4.18, 64.63333333, 52.9, 11.1, -0.07200000000000001, -0.94, -0.88, -0.95, 0.132, 0.1085, 0.172, 412.61, 584.735, 68.24, 37.46333333, 17.86, 7.29, -33.34, -0.002, 1.966666667, 10.185, -0.011, 0.025, 68.61, -19.56, 230.06, -10.64, -8.95, 23.85, 39.295, 30.04, -0.855, -1.085, -0.82, 0.0, 0.0, 0.1085, 0.1085, 0.1085, -7.83, -0.0012, 0.0112, 0.0119, 0.013333333, 0.013333333, 0.013333333, 448.0, 565.0, 0.2453, 0.245, -0.49, -0.135, 50.94666667, -0.06, -0.06, -0.06, 74.85333333, 88.94333333, 93.66, 129.77, 160.745, -1.075, -0.575, -0.4, 1.1, 12.44, -3.62, -2.73, -21.65, 0.0013, -0.26, 0.235, -17.13, 4.04, -14.99, -0.0189, 9.93, 8.68, -3.76, -6.87, 1.95, 128.53333329999998, 171.56666669999996, 0.004, -0.0014, 0.0076, -7.625, 360.6666667, 353.0, 5.24, -3.52, 0.036000000000000004, 0.036000000000000004, 0.0027, -3.38, -6.853333332999999, 0.0025, -0.0475, -8.33, -9.8, -7.0, 17.43, 18.805, 14.535, 122.04, 160.87, -0.0773, -0.1154, -0.0208, -52.56666667, 1.3, 0.82, 0.0115, -0.000666667, -0.000666667, 0.21, 0.55, 0.131, -0.33, -45.125, -15.875, 5.75, -0.006666666999999999, 40.53, 36.77333333
2008-3-25, 19.63, 0.004, 0.004, -0.0011, -0.0016, -0.0064, 3.736666667, 5.006666667, 4.18, 64.63333333, 52.9, 11.1, -0.081, -0.89, -1.3, -1.82, 0.132, 0.1085, 0.172, 412.61, 584.735, 68.24, 37.46333333, 36.3, 46.88, 7.29, -0.002, 1.966666667, 10.185, -0.011, 0.025, 40.24, 2.42, -121.45, -9.0, -14.06, 23.85, 39.295, 30.04, -0.745, -0.825, -0.76, 0.0, 0.0, 0.1085, 0.1085, 0.1085, -15.44, -0.0057, 0.0005, -0.0068, 0.013333333, 0.013333333, 0.013333333, 448.0, 565.0, -0.326, -0.3183, -0.49, -0.135, 50.94666667, 0.1, 0.1, 0.1, 74.85333333, 88.94333333, 93.66, 129.77, 160.745, -1.075, -0.575, -0.4, 1.1, 12.44, -3.62, -1.14, -3.3, -0.0016, -0.26, 0.235, -8.1, -17.73, -17.42, 0.0075, 9.93, 8.68, -7.99, -2.99, -8.61, 128.53333329999998, 171.56666669999996, -0.0049, 0.001, -0.0052, -7.625, 360.6666667, 353.0, 5.24, -3.52, 0.036000000000000004, 0.036000000000000004, -0.001, -3.38, -6.853333332999999, -0.019, 0.045, -10.2, -4.4, -5.3, 17.43, 18.805, 14.535, 122.04, 160.87, -0.0644, -0.0953, -0.16, -52.56666667, 4.53, 2.41, 0.0115, -0.000666667, -0.000666667, 1.09, 0.34, 0.131, -0.33, -45.125, -15.875, 5.75, -0.006666666999999999, 40.53, 36.77333333
2008-3-26, 4.74, 0.077, 0.077, 0.0011, 0.0201, 0.0066, 3.736666667, 5.006666667, 4.18, 64.63333333, 52.9, 11.1, -0.206, -2.91, -0.78, -0.36, 0.09, 0.039, 0.27, 1421.53, 826.36, 68.24, 37.46333333, -7.01, -29.33, 46.88, -0.002, 77.0, 3.11, 0.068, 0.04, -270.41, -181.27, -103.41, -12.82, -15.34, 60.96, 10.08, 43.86, -2.725, -0.765, -2.62, 0.002, 0.002, -0.045, -0.045, -0.045, -8.47, -0.0004, -0.0083, -0.0031, 0.013333333, 0.013333333, 0.013333333, 1200.0, 1070.0, -0.1315, -0.1433, 0.36, -0.56, 555.57, 0.0, 0.0, 0.0, 74.85333333, 88.94333333, -16.04, 185.37, 51.45, 3.9, -1.75, 0.55, 1.6, 12.44, -3.62, -8.24, 2.35, 0.0024, 0.74, -0.18, -22.72, -6.01, -4.57, 0.0062, 3.99, 13.94, -8.67, -9.93, -10.25, 128.53333329999998, 171.56666669999996, 0.0058, 0.0189, 0.009000000000000001, 16.25, 360.6666667, 353.0, 80.33, 70.43, 0.036000000000000004, 0.036000000000000004, 0.0094, 19.74, 12.23, 0.0, 0.01, -10.25, -8.95, -20.35, 11.63, 16.56, 12.86, 302.5, 244.08, -0.189, -0.1785, -0.1793, 0.0, 5.11, 9.42, -0.0931, -0.000666667, -0.000666667, -0.6, 0.28, 0.695, 0.24, 39.25, 56.5, 27.5, -0.006666666999999999, 40.53, 36.77333333
2008-3-27, -3.43, -0.044, -0.044, 0.0197, 0.0201, 0.0176, 1.11, -2.69, -1.1, -28.7, -15.2, 143.9, -0.006999999999999999, 1.95, -1.55, 0.31, 0.153, 0.16399999999999998, 0.07400000000000001, 181.22, 938.63, -35.45, 64.98, 1.25, -0.29, -29.33, 0.13, 191.85, -11.86, 0.04, 0.046, 84.19, 39.11, 69.58, 37.12, 46.78, -0.54, -15.6, -5.57, 1.31, -0.61, -0.23, 0.124, 0.124, -0.049, -0.049, -0.049, 28.48, 0.001, 0.0012, -0.003, 0.12, 0.12, 0.12, 234.0, 850.0, -0.5552, -0.5561, 4.68, 4.5, 138.76, -0.03, -0.03, -0.03, -49.87, -13.35, -109.74, -15.55, -88.0, -0.35, 2.8, 1.6, 0.95, -0.23, 37.31, 12.93, 7.73, 0.0097, 3.39, 3.08, 22.83, -1.64, -2.43, 0.0063, -3.16, -0.55, 8.32, 2.51, 11.5, -7.6, -5.0, 0.0179, 0.0044, 0.0076, 22.0, -172.0, -54.0, 21.02, 41.42, 0.03, 0.03, 0.0011, 3.78, -2.09, 0.014, -0.05, 12.3, -1.35, -1.55, -7.35, -7.44, -5.08, 69.64, 257.95, -0.1436, 0.1118, 0.0407, 35.22, 10.08, 4.42, 0.0636, 0.111, 0.111, -1.1, -0.74, 0.584, 0.52, 57.25, -27.5, 15.0, 0.071, -37.22, -39.04
2008-3-28, 25.59, -0.022, -0.022, 0.0212, -0.0012, 0.0142, 3.87, 1.93, 7.13, 57.1, 45.9, 11.8, -0.012, 0.51, 1.86, 0.66, 0.006, -0.005, -0.006, -653.6, -79.87, 88.8, -22.41, 34.94, 24.88, -0.29, 0.008, -39.05, -15.37, 0.035, 0.15, -102.85, -157.04, -183.21, -4.22, -28.87, -13.58, -15.27, -26.02, 0.14, 0.56, 0.14, -0.014, -0.014, 0.06, 0.06, 0.06, -4.62, 0.0004, 0.0002, 0.0031, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -670.0, -190.0, 0.3117, 0.3078, 1.68, 1.86, 235.28, -0.12, -0.12, -0.12, 80.41, -54.76, -120.4, -109.91, -44.86, 0.25, -0.05, -1.85, -0.95, 21.12, -0.22, -1.15, 0.49, -0.003, 1.01, 1.42, 2.16, 0.0, 22.62, 0.0024, -9.72, -3.82, -2.22, 2.13, -7.44, 169.8, 55.1, 0.0021, 0.0082, 0.0098, 2.25, 388.0, 134.0, 10.71, 2.14, 0.002, 0.002, 0.0012, -1.25, 1.94, 0.005, 0.0, -14.1, 4.15, 0.95, -9.37, -10.47, -3.51, 13.92, 72.35, 0.1966, 0.0705, -0.0061, -105.25, -4.17, 2.73, 0.1254, 0.015, 0.015, 0.66, -0.32, 0.16699999999999998, 0.33, -45.0, -39.25, -30.0, 0.027000000000000003, -15.33, 26.91
2008-3-31, 2.16, -0.01, -0.01, -0.0063, -0.0007, 0.0015, -0.99, 4.01, -1.56, -24.6, 12.2, 22.8, 0.051, 0.75, 0.09, 0.35, 0.222, 0.205, 0.317, -309.56, -486.4, -18.16, 101.19, 19.27, 9.26, 24.88, 0.058, 26.75, -10.54, 0.13, 0.014, -162.65, 49.47, -50.67, 10.24, 17.19, -23.72, -11.2, -23.6, 0.69, 0.06, 0.66, 0.061, 0.061, -0.083, -0.083, -0.083, 4.38, 0.0041, -0.0006, 0.0016, 0.05, 0.05, 0.05, -571.0, -510.0, 0.1505, 0.1608, -1.96, -0.59, -68.93, 0.01, 0.01, 0.01, -25.61, 108.86, -86.06, -117.96, -100.54, -2.15, 0.5, -0.2, -0.2, -1.28, 21.12, 4.26, 1.85, 0.0063, -1.23, -0.18, -1.87, 0.83, 0.7, -0.0011, -9.21, -9.81, 0.55, -3.75, 0.11, -17.9, 58.4, -0.001, -0.0103, -0.014, 3.5, 27.0, 336.0, 26.24, 42.94, 0.005, 0.005, -0.006, 16.55, 15.13, 0.0, 0.02, 10.57, 0.55, 5.15, -12.915, -12.75, -17.315, -171.99, -125.2, -0.0539, -0.0701, 0.0754, -105.25, 8.37, 4.77, 0.0416, 0.014, 0.014, -0.49, 0.54, -0.613, 0.01, -26.5, -30.0, -32.25, -0.047, 46.51, -1.3
2008-4-1, -1.74, -0.019, -0.019, 0.0033, 0.0055, 0.0019, 1.44, -3.37, -0.8, 9.2, -32.1, -88.1, -0.029, -0.4, 0.33, -0.66, 0.301, 0.36, 0.159, 515.95, -275.74, -24.93, -57.1, 4.53, 0.56, 15.84, -0.14300000000000002, -92.5, 7.48, -0.051, -0.045, 87.28, -34.93, 88.33, -7.17, -7.43, -26.17, -15.01, 3.72, -0.38, -0.58, -0.38, -0.016, -0.016, -0.02, -0.02, -0.02, -1.46, 0.0035, 0.005, 0.0049, -0.014, -0.014, -0.014, 341.0, -270.0, 0.0371, 0.0384, -4.04, -0.85, 86.38, 0.0, 0.0, 0.0, -15.04, -111.53, 46.49, -88.0, -69.04, -3.0, -3.15, -1.8, -2.5, 0.42, -1.28, -7.47, -7.02, 0.0033, -3.47, -0.1, -17.23, 1.5, -21.79, -0.0091, 4.79, -0.63, -5.36, -1.14, -5.05, -208.2, -232.3, -0.0096, -0.011, -0.006999999999999999, 7.5, -80.0, -275.0, -30.29, -18.06, -0.044, -0.044, -0.0095, -14.39, -3.21, 0.005, 0.005, -14.07, -4.55, 6.95, -12.915, -12.75, -17.315, 116.34, -93.74, 0.1296, 0.0158, -0.0113, -105.25, 0.64, -3.77, -0.0925, -0.032, -0.032, 0.68, -0.28, -0.625, -0.165, -14.5, -7.0, -38.75, 0.125, -41.33, -6.59
