@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Open numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Low numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute CSE_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute Tadawul_Open numeric
@attribute SET_Now numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2016-1-15, -21.14, -0.062, -0.0012, 0.0022, 0.0054, 0.0028, -11.71, -0.0105, -0.8, -0.07, 0.011, -0.029, 555.67, -548.38, -363.6, -0.064, -166.76, -275.5, -314.3, -4.35, -13.39, -4.01, -7.71, -23.55, -0.023, -0.031, -90.5, 18.0, 31.56, -48.66, 0.008, 0.018000000000000002, 0.01, 58.05, -167.06, -46.72, -81.74, 2.2, 11.14, 88.94, -160.65, 0.01, 0.36, -0.04, 0.006999999999999999, 9.88, 11.03, 0.0025, 0.0079, 0.0016, -0.036000000000000004, -0.03, -455.0, -0.029, -0.047, 0.06, 0.18, 343.97, -15.98, -64.19, -323.92, 0.005, -0.012, -0.009000000000000001, -0.027000000000000003, -71.83, -211.87, 227.64, -111.46, 1.1, 0.2, -18.79, 0.0034, 0.0054, 0.0055, 0.72, -0.69, -0.23, -4.61, 8.72, -0.0028, 15.48, -35.1, -17.08, 0.6, 2.22, -14.2, -14.2, -219.5, 0.0007, -0.003, 0.0, -0.5, 0.0, -336.46, -232.23, -388.13, -457.57, -33.0, 0.004, -0.057, 0.014, -108.17, -0.01, -3.24, -2.15, -1.16, -0.16, -43.38, -28.76, -81.4, -0.0529, -0.0034, -30.72, -15.32, -2.12, 0.0114, -0.0161, -0.006, 0.0, 0.02, -0.11, -0.34, -0.408, -0.113, -0.363, -2.5, -5.87, -8.5, -0.071, -0.07200000000000001, -73.09, -60.92, -81.38
2016-1-18, -0.42, -0.019, 0.0052, -0.0014, 0.0042, 0.002, -4.7, 0.0155, 1.23, -0.79, -0.13, -0.141, -930.98, -8.07, -472.62, 0.025, -248.93, -58.49, -155.68, 3.29, -0.22, -72.41, -3.96, -60.97, -0.017, -0.015, 94.25, -16.5, -41.51, 25.0, 0.013, -0.011, -0.022, -106.68, 114.0, -10.58, 16.32, -3.93, 7.09, -126.58, -81.0, 0.105, -0.07, 0.024, -0.063, 6.96, -0.66, 0.0173, 0.0025, 0.0155, -0.004, -0.014, -840.0, -0.0818, -0.0102, 0.58, -1.15, -505.05, 339.73, 137.53, 204.04, -0.005, 0.033, 0.018000000000000002, 0.035, -69.03, -118.5, -390.97, -127.72, -1.0, -0.45, -10.57, -0.0007, 0.009000000000000001, 0.0002, -2.09, -0.21, -0.91, -2.88, -8.55, -0.011, -17.95, 13.28, -9.66, -1.86, -0.92, 15.2, 15.2, -58.1, -0.0156, -0.0015, 5.25, 3.25, 0.5, -607.47, -184.46, -224.75, -458.53, 15.59, -0.029, -0.027000000000000003, -0.043, -60.795, 0.03, -5.17, -3.55, -4.38, -2.51, 0.95, -15.265, -109.46, 0.1465, -0.0525, -258.81, -17.44, -15.05, -0.0465, -0.003, -0.0209, -0.036000000000000004, 0.36, 0.0, -0.78, 0.147, 0.147, 0.147, -8.75, -3.25, -3.0, 0.011, 0.026, -70.81, -33.03, -22.34
2016-1-19, 11.19, -0.062, -0.0025, 0.0052, -0.0046, 0.0014, -1.17, -0.034, -0.33, 1.23, -0.092, -0.02, -631.86, -860.78, -48.8, 0.036000000000000004, -23.42, -235.76, -1.14, -44.06, -39.66, 14.07, -72.93, -14.83, -0.048, -0.023, -141.3, -90.9, 0.5, -14.01, -0.018000000000000002, 0.0095, -0.0005, 12.87, -140.51, -56.26, -39.17, 14.21, -11.36, -5.735, 41.84, -0.505, -0.15, -0.059, 0.056, -9.48, 1.3, 0.0025, 0.0179, 0.01, -0.012, 0.008, -30.0, -0.0942, -0.0792, -1.42, 0.54, -242.91, -507.48, -695.53, -560.61, 0.017, -0.034, -0.004, -0.026, -142.23, 19.6, 13.97, -91.185, 0.375, 0.475, -25.92, 0.0115, -0.0026, 0.0071, -0.39, -1.44, -1.15, -8.38, -8.22, -0.0013, -6.425, -6.81, -3.045, -1.38, -1.34, -33.1, -34.2, -169.3, -0.0014, -0.0106, 0.0, -0.25, 7.25, -509.08, -496.63, -409.94, -479.96, -38.24, -0.009000000000000001, 0.014, 0.016, -60.795, -0.019, -3.63, -7.98, -5.73, 7.08, 0.95, -15.265, -37.49, -0.0524, 0.1469, -258.81, -0.8, -14.04, -0.0129, -0.0416, -0.0244, 0.036000000000000004, -1.14, -0.81, 0.06, 0.016, 0.021, 0.101, 3.125, 2.125, 2.75, -0.046, -0.08800000000000001, -44.45, -90.06, -77.09
2016-1-20, -44.19, 0.043, 0.0017, -0.0026, 0.0, -0.0008, 7.56, -0.0345, -0.61, -0.28, 0.003, 0.037000000000000005, 119.74, 223.43, 3.96, 0.0, 142.36, 180.04, 168.7, -0.15, 19.32, 23.13, 14.65, 39.49, 0.045, 0.053, -38.55, 27.75, 0.5, -14.01, -0.018000000000000002, 0.0095, -0.0005, 93.9, 66.87, 66.62, 61.7, -6.9, -5.71, -5.735, 41.84, -0.68, -0.97, 0.005, -0.021, -6.77, -6.5, 0.0015, 0.0016, -0.0062, -0.002, 0.006999999999999999, 100.0, -0.0212, -0.0761, -0.56, -1.46, 204.46, -230.97, 75.36, 51.05, 0.028, 0.033, 0.024, 0.031, 86.19, 111.62, 13.97, -91.185, 0.375, 0.475, 19.14, -0.0009, 0.0043, -0.0012, 0.21, 0.66, 0.93, -6.8, -17.42, 0.0011, -6.425, -6.81, -3.045, -1.51, -1.68, 31.4, 32.5, 29.8, -0.0086, 0.0016, 4.5, 6.25, 0.75, 193.66, -138.8, -192.59, -90.14, -4.29, -0.038, -0.023, -0.024, -41.37, 0.0, -3.62, -0.46, -2.31, -3.09, 7.86, 23.26, -19.12, -0.0606, -0.0506, 4.71, 20.96, 17.07, -0.0127, 0.0099, -0.0029, -0.001, 0.43, 0.66, 0.68, 0.21, 0.16, 0.08, 3.125, 2.125, 2.75, 0.024, 0.056, 42.73, 14.81, 12.14
2016-1-21, -4.92, -0.044, -0.0018, 0.0018, 0.0036, 0.0016, -13.83, 0.02, 0.27, -0.65, 0.036000000000000004, -0.021, -411.53, -800.48, -895.16, 0.2, -272.57, -292.51, -312.08, 4.15, -20.59, -15.17, 19.09, -20.8, -0.07400000000000001, -0.099, -24.8, -122.65, -22.0, -12.48, 0.024, -0.006, 0.015, -31.05, 78.6, 4.21, 45.52, -2.15, 11.37, -5.26, -142.83, 0.245, 0.41, 0.009000000000000001, -0.08199999999999999, 8.83, 7.7, -0.0074, 0.0022, 0.0101, 0.04, 0.004, -1235.0, -0.016, 0.0165, -0.87, -2.02, 35.16, 195.37, 127.99, -56.99, -0.058, 0.023, -0.013, -0.023, -141.73, -252.29, -249.28, -182.51, -4.05, -1.9, -9.56, 0.0057, 0.0043, 0.0085, -0.88, -1.49, -1.5, -16.18, 1.75, -0.0005, 4.44, -18.51, -9.15, -2.07, -1.96, 15.9, 15.9, -258.5, 0.0033, -0.0121, 1.0, -0.25, 1.25, -912.61, -663.09, -692.17, -678.89, -8.45, 0.085, 0.047, -0.044, -22.06, -0.002, 5.44, 2.74, -0.04, -4.33, -30.58, -28.81, -363.02, 0.077, -0.0619, 221.28, -17.03, -3.45, -0.043, -0.0401, -0.0517, 0.098, 0.3, -0.44, -1.27, 0.037000000000000005, 0.08199999999999999, 0.08199999999999999, -2.25, -3.5, -3.25, 0.012, 0.009000000000000001, -97.33, -50.93, -73.59
2016-1-22, 38.9, 0.104, -0.0017, -0.0017, -0.0055, -0.0098, 3.92, -0.0125, -0.88, 0.28, 0.044, 0.04, 71.63, 23.15, 448.75, 0.131, 182.52, -29.44, 34.17, -22.38, -18.36, 46.8, -11.05, 28.84, 0.002, 0.022, 19.65, 8.5, 9.66, -14.72, 0.012, 0.008, 0.017, -96.21, -58.62, -17.49, -71.84, -0.13, -9.45, 0.37, 75.48, -0.375, -0.45, -0.06, 0.017, -5.06, -12.78, -0.0242, -0.008, -0.0152, -0.023, -0.043, 325.0, -0.061, -0.0512, 0.02, 1.68, 322.47, 26.05, -563.42, -296.74, -0.016, -0.043, -0.031, -0.008, -64.47, 42.4, 115.94, 49.14, 2.8, -0.05, -12.36, -0.0029, -0.0013, -0.0052, 1.37, 1.09, 0.19, 6.72, -3.17, 0.006, -1.97, 7.74, 5.82, -5.61, -5.82, -8.1, -8.1, 104.1, 0.0027, 0.0029, -1.75, 2.75, 0.25, 755.31, -343.72, 274.34, -32.54, -28.09, -0.053, 0.019, 0.001, 88.53, -0.002, 10.26, 7.99, 5.69, 1.04, 6.41, -15.37, 240.97, -0.1152, 0.0756, -286.56, -3.37, -7.38, 0.0318, 0.0115, -0.0051, -0.108, -0.69, 0.14, 0.49, -0.064, -0.064, -0.064, -0.62, 4.62, 3.12, -0.022, -0.035, 70.74, -40.87, 40.12
2016-1-25, 14.0, 0.07, -0.0077, -0.0019, -0.0043, 0.0011, 16.52, -0.0315, -0.91, -0.82, 0.014, -0.021, 314.11, 364.62, 242.11, -0.062, 190.72, 361.86, 356.16, 13.71, 60.87, 40.79, 53.18, 52.35, 0.046, 0.064, -20.95, 77.6, 37.91, 15.94, 0.034, 0.024, 0.031, 36.08, -23.28, -67.43, -28.35, -7.53, -15.28, 119.12, 76.69, -0.755, -0.5, 0.039, 0.058, -14.14, -11.96, -0.0146, -0.0235, -0.0239, -0.035, 0.022, 355.0, -0.0588, -0.069, 1.49, 1.66, 454.43, 374.71, -130.14, 259.38, 0.047, 0.006, 0.019, -0.001, 170.52, 185.36, 210.83, 98.2, 1.6, 2.85, 44.43, -0.0028, -0.0092, -0.0091, 2.93, 2.46, 2.0, -3.3, 0.41, 0.0094, 23.32, 0.28, 7.34, 2.94, -1.02, -1.0, -1.0, 293.2, 0.0047, 0.0115, 3.25, -0.5, 1.0, 305.2, 1021.67, 555.14, 1054.86, -6.29, 0.006, -0.068, 0.001, 32.53, 0.021, 4.35, 1.68, 6.74, -4.23, 6.47, 17.715, 419.42, -0.1443, -0.1093, 75.905, 22.42, 17.24, 0.0982, 0.0733, 0.0531, 0.018000000000000002, 0.78, 1.06, 1.07, -0.04, 0.207, 0.207, 2.37, -0.25, 2.13, 0.039, 0.043, 95.1, 129.71, 89.13
2016-1-26, -21.74, -0.013, 0.0052, -0.0075, -0.0021, -0.0002, 2.78, -0.0315, 0.31, -0.95, 0.006999999999999999, 0.006999999999999999, -266.87, -206.29, -312.29, -0.127, -28.73, 27.89, -23.2, 51.02, 7.99, -1.42, 34.5, 17.44, 0.008, -0.036000000000000004, 113.05, 93.6, -29.82, 28.88, 0.002, -0.008, -0.016, 21.95, 22.97, 24.42, 60.1, -16.44, -4.93, -72.69, 17.21, -0.305, -0.37, 0.024, -0.011, -10.87, -1.76, 0.0174, -0.0149, -0.0007, 0.021, 0.011, -427.5, -0.0466, -0.0424, 2.21, 0.15, -144.96, 415.25, 809.09, 214.28, -0.022, 0.02, -0.004, 0.026, 117.38, 27.37, -208.29, -50.33, 0.45, -0.35, 3.57, -0.0079, -0.0032, 0.0027, -1.68, 0.51, 0.71, -3.94, -3.63, -0.0063, -23.29, 19.62, -2.41, 0.82, 3.16, 9.8, 9.8, -32.5, -0.0016, -0.0053, -0.5, 1.5, 1.5, -386.95, 74.42, -155.3, -293.21, 62.86, -0.029, 0.019, 0.051, -27.41, 0.0, -8.87, -0.01, -1.91, -6.5, 6.47, 17.715, -61.32, 0.0598, -0.1372, 75.905, -0.33, 12.78, -0.0604, 0.014, 0.0218, 0.003, 0.8, -0.03, 0.64, 0.197, -0.195, -0.195, 1.0, 4.0, 3.12, 0.043, 0.037000000000000005, -14.84, 45.4, 2.29
2016-1-27, 26.18, -0.054000000000000006, 0.0022, 0.0051, 0.0017, 0.0031, -5.65, 0.005, -0.31, 0.29, -0.012, 0.044, -266.87, -206.29, -312.29, 0.01, 86.6, -190.88, -118.06, -24.92, -18.57, -11.55, -1.39, -4.45, -0.058, -0.002, 0.425, -0.75, 26.55, -27.49, 0.023, 0.031, 0.038, -188.72, -26.36, -43.79, -167.99, 8.29, 6.42, 49.18, -37.56, 0.47, 0.59, -0.054000000000000006, -0.042, 5.12, -0.81, -0.0175, 0.0174, 0.0032, -0.031, -0.033, -427.5, 0.0369, 0.0459, -2.24, -0.43, 456.04, -148.78, -312.68, -368.72, -0.029, -0.035, -0.03, -0.03, -140.99, -70.05, 282.01, 99.33, 0.25, 0.05, 8.31, 0.0046, 0.0045, -0.0004, 1.3, -0.09, -0.73, 0.52, 1.91, -0.002, 20.6, -21.24, 0.08, 2.29, 0.27, 14.9, 14.9, -65.2, 0.0103, 0.0057, -0.5, -1.0, -1.0, 282.36, -787.59, -189.16, -341.27, -2.23, -0.069, -0.06, -0.07200000000000001, -31.96, -0.015, 9.38, 6.23, 0.52, 2.0, 2.87, -28.64, 45.15, -0.0238, 0.0479, -1.2, 0.37, -8.23, 0.0324, -0.0237, -0.021, -0.058, -0.21, -0.24, -0.53, 0.304, 0.29, 0.29, 5.88, 4.75, 2.38, -0.096, -0.08199999999999999, 38.9, -70.13, 14.47
2016-1-28, 9.07, 0.015, 0.0022, 0.0021, 0.0042, 0.0032, 6.98, 0.041, 1.73, -0.32, 0.033, 0.022, 878.89, 734.38, 289.74, -0.025, 58.07, 181.86, 165.0, 15.76, 19.57, 42.56, -11.76, 9.19, 0.032, 0.011, 0.425, -0.75, -20.68, 23.73, 0.009000000000000001, 0.032, 0.019, -14.23, -151.64, -143.22, -105.54, 1.01, 8.1, -99.5, 11.83, 0.37, 0.05, -0.016, 0.019, 1.09, 2.17, -0.0023, -0.0174, -0.0169, -0.013, -0.012, 1165.0, -0.0393, -0.0223, 0.74, 0.89, 177.5, 448.98, 116.06, 402.75, 0.021, 0.003, 0.011, 0.006999999999999999, 86.47, 95.42, -222.77, 49.24, 1.5, 3.1, 1.35, -0.0039, 0.0, 0.0015, 1.3, 0.77, 1.56, 9.95, 6.7, 0.0063, -15.22, 18.71, 2.34, -1.32, 2.37, -3.4, -3.4, 43.0, -0.0118, -0.001, 0.0, -1.0, 0.5, -75.8, 622.76, 47.9, 314.24, 66.26, -0.025, -0.058, -0.049, -6.41, -0.001, 8.77, 5.28, 9.61, -1.38, -7.95, 21.32, 74.37, 0.0679, -0.0238, 26.86, 10.22, 16.44, 0.0575, 0.0406, 0.0495, -0.012, 0.12, 0.46, 0.38, -0.104, 0.055, 0.055, 2.62, -2.75, -4.5, 0.012, 0.011, -13.96, 67.27, -10.15
2016-1-29, 5.12, 0.011, 0.0046, 0.002, 0.0052, 0.0018, -0.07, 0.021, -0.07, 1.75, -0.032, -0.01, 253.82, 334.22, 594.0, 0.034, -241.23, 44.86, -133.84, 20.12, 32.29, 24.36, 42.53, 34.75, 0.003, -0.01, -43.1, -10.1, 10.41, -17.3, 0.019, -0.013, -0.002, -79.9, -44.92, -28.23, 9.19, 13.92, 2.51, 38.51, -15.06, 0.405, 0.49, 0.006999999999999999, -0.009000000000000001, 0.98, 7.42, -0.0064, -0.0022, -0.0034, -0.016, -0.039, 355.0, 0.0208, 0.0081, 1.64, 1.6, 283.13, 177.65, 110.65, -6.83, 0.004, 0.004, 0.019, 0.012, 16.64, -108.34, 125.18, -132.89, 0.95, -0.25, -10.71, 0.0079, 0.0, 0.003, 0.79, 2.35, 1.73, 0.95, 9.05, 0.0066, 0.52, -12.75, -7.37, 2.48, -0.83, -0.2, -0.2, 70.4, 0.0128, 0.0054, -3.75, -0.75, -2.5, -658.08, -225.49, -65.8, -515.22, 24.77, 0.006, -0.024, -0.019, 3.43, 0.0, 3.28, 2.15, 5.88, 10.5, 4.32, -4.44, 171.06, -0.0217, 0.067, 61.25, 10.11, -1.26, 0.0057, 0.0647, 0.0621, -0.009000000000000001, 0.26, -0.08, 0.38, -0.224, -0.085, -0.085, -7.5, -8.87, -3.0, -0.009000000000000001, 0.003, -51.72, -12.67, -0.48
2016-2-1, 12.76, -0.048, -0.0102, 0.0047, -0.0018, -0.0057, 5.07, 0.0745, 0.02, -0.1, 0.079, 0.084, 1775.8, 1306.17, 638.62, 0.05, 158.52, -53.7, 61.56, 24.61, 11.86, 12.99, 24.38, 18.75, -0.048, -0.071, -13.15, -6.8, 46.88, 8.78, -0.009000000000000001, 0.002, 0.009000000000000001, 81.94, -58.31, 14.83, 2.3, 4.53, 4.58, 107.27, -21.72, 0.36, -0.38, -0.009000000000000001, -0.06, 1.62, -7.13, -0.0056, -0.006999999999999999, -0.0013, -0.049, -0.052000000000000005, 1255.0, 0.1088, 0.0008, 1.51, 0.91, 1237.75, 285.15, 95.22, 403.49, -0.035, 0.017, -0.001, -0.044, -38.54, 107.15, 396.66, 364.16, -2.8, -0.2, -6.84, -0.0039, -0.0013, -0.0032, 0.85, -0.84, 1.03, 14.19, -6.75, 0.0014, 32.11, -0.63, 20.9, 5.37, 1.41, -1.6, -1.6, 4.4, -0.0115, 0.0003, 6.5, 2.25, 0.0, 467.34, -261.42, -285.67, 269.78, 10.42, -0.113, -0.056, -0.062, 20.16, 0.001, 3.72, 4.91, 0.81, -1.09, 9.195, 10.385, 180.82, -0.1842, -0.0216, 149.005, 12.58, 12.7, 0.0242, -0.0299, 0.0137, -0.065, 0.13, 2.7, 0.09, 0.013, -0.09, -0.09, -4.5, 2.5, 0.25, 0.002, 0.004, 76.85, -2.98, 16.94
2016-2-2, -18.22, -0.006999999999999999, 0.0051, -0.0105, -0.0036, 0.0002, 3.62, 0.0415, -0.87, 0.03, -0.011, -0.087, 164.05, 164.05, 1103.38, -0.086, -40.23, 51.15, -17.78, 12.72, -5.01, -11.71, 13.0, 1.66, -0.069, -0.004, 176.15, 138.45, -0.86, 42.94, -0.021, -0.004, -0.021, -48.75, 78.13, -20.11, 5.83, -11.63, -10.44, 6.42, 75.5, -0.26, 0.36, -0.054000000000000006, -0.006, -8.43, -2.67, -0.0026, -0.0053, -0.0048, -0.042, -0.024, 170.0, -0.0327, 0.0487, 0.13, -1.36, -269.14, 626.845, 544.54, 266.44, -0.058, -0.068, -0.077, -0.046, 155.02, 30.84, -17.12, 44.68, 1.4, -1.9, 5.98, -0.0006, -0.0027, -0.0022, -0.5, 1.25, 0.33, -13.24, -0.72, 0.0, -2.99, 30.01, 1.89, 1.39, 4.93, 11.6, 11.6, 80.7, 0.0186, 0.0033, -0.75, -0.75, 2.75, -171.34, 192.63, 134.85, -39.38, 6.61, 0.053, 0.006999999999999999, -0.018000000000000002, 23.13, -0.13, -2.2, 0.44, 0.34, 0.38, 9.195, 10.385, -10.83, -0.0382, -0.184, 149.005, -3.64, 6.04, -0.0186, 0.0208, -0.0033, 0.041, 2.3, -0.22, 2.18, 0.1, -0.02, 0.105, 4.0, -2.13, 0.5, -0.06, -0.064, 2.31, 52.84, 17.73
2016-2-3, -15.93, -0.005, 0.0031, 0.0059, 0.0029, 0.0072, -7.84, 0.021, 1.44, -0.87, -0.077, -0.08800000000000001, -1973.87, -6.26, -1141.92, -0.049, -176.84, -102.55, -101.61, -22.47, -21.36, -14.95, -13.64, -10.36, 0.051, -0.021, -22.85, -113.2, -36.35, -1.68, 0.024, 0.005, 0.015, 60.72, -43.0, 19.9, 32.36, 0.21, 10.85, -103.42, 1.1, 0.3, -0.17, 0.01, -0.058, 4.97, 1.03, 0.0106, -0.0025, 0.0019, 0.0, -0.005, -520.0, 0.032, -0.0466, -2.46, -1.72, -269.14, 626.845, 16.92, -40.67, 0.002, -0.041, -0.027000000000000003, -0.017, -106.89, -103.2, -295.64, -90.77, 2.1, 2.55, -25.52, -0.0064, -0.0008, 0.0, -1.52, -2.07, -1.69, 14.42, 17.36, -0.0009, -23.55, -2.97, -6.71, 0.41, 2.53, -1.4, -1.4, -124.0, -0.0022, -0.0001, 1.25, 2.0, 1.25, -563.5, -204.62, -296.4, -418.87, -7.46, 0.02, 0.03, 0.049, 62.78, -0.014, 0.4, -0.73, 3.19, -5.32, -13.16, -0.43, -203.71, 0.1654, -0.0374, -10.85, -12.04, -8.63, -0.0256, -0.0403, -0.0387, 0.028, -0.12, -0.42, -0.84, -0.053, 0.015, -0.11, -0.5, 5.75, 1.87, 0.033, 0.03, -53.73, -14.47, -17.76
2016-2-4, 25.59, -0.075, 0.0185, 0.0025, 0.0202, 0.0017, -6.45, 0.022, -1.65, 1.45, -0.1, -0.075, 992.65, -838.09, 0.36, 0.16899999999999998, -146.22, -179.65, -185.99, -29.04, -9.4, -11.91, -13.47, -5.09, -0.068, -0.028, -174.2, -77.75, 9.5, -28.19, 0.025, 0.036000000000000004, 0.037000000000000005, -10.32, 31.59, -9.09, 8.9, 14.18, 23.23, -12.71, -44.87, 0.805, -0.16, -0.093, -0.054000000000000006, 19.13, 13.65, -0.0272, 0.0109, 0.0021, -0.035, -0.036000000000000004, -380.0, 0.0457, -0.0037, -1.62, -0.17, 165.05, -519.25, -219.11, -349.02, -0.059, -0.037000000000000005, -0.052000000000000005, -0.041, -48.19, -91.14, 183.12, -38.52, 1.7, 1.2, -8.76, 0.0032, 0.0001, -0.0014, 2.32, 1.35, 0.07, 11.44, 17.14, -0.0025, 1.46, -21.06, -13.64, 4.43, 1.97, 13.2, 13.2, -252.8, 0.0193, 0.0206, -1.5, -0.5, 1.25, -510.41, -540.57, -497.69, -725.54, -21.86, -0.034, 0.028, 0.011, -23.16, -0.006999999999999999, 8.92, 13.3, 2.54, 10.05, -9.3, -15.71, -66.72, 0.0813, 0.1644, -111.53, 6.47, -9.23, 0.0677, 0.0482, 0.0166, -0.035, -1.04, -1.0, -2.79, 0.444, 0.14, 0.515, -0.12, -2.87, 1.38, -0.095, -0.095, -59.37, -59.95, -48.33
2016-2-5, 1.53, 0.027000000000000003, 0.0104, 0.0187, 0.0094, 0.0167, 4.59, -0.0655, -1.07, -1.66, 0.006, -0.017, 1232.92, 1718.51, 992.64, -0.031, -41.46, -18.86, -80.89, 30.24, 32.01, 41.58, -12.69, 0.4, 0.012, 0.014, 19.0, 15.65, 2.92, 4.6, 0.039, 0.035, 0.025, 41.77, 31.86, 47.23, 54.43, 9.56, -9.5, 5.32, -51.34, -1.83, -2.04, 0.033, 0.048, -9.28, -5.44, -0.0028, -0.0279, -0.0304, -0.004, 0.024, 1715.0, -0.123, -0.1801, 2.96, 2.13, 494.39, 134.43, -426.3, -306.12, 0.006, -0.005, 0.019, 0.01, -59.73, -115.48, 79.92, 104.15, 1.65, 2.1, 3.21, 0.0025, 0.0083, 0.0065, -0.58, 0.31, 1.85, 6.19, -23.28, 0.0022, 4.49, 0.43, 8.19, -1.91, 0.4, 14.4, 14.0, 2.0, -0.0015, 0.0017, -2.5, 0.25, -2.25, 214.0, -238.55, -236.57, 31.68, 73.0, 0.095, 0.025, 0.022, 0.92, 0.015, -5.26, -1.82, 0.71, -11.7, 6.46, 7.59, 285.69, 0.0189, 0.0772, 53.17, 5.34, 19.26, 0.0019, 0.0237, 0.0597, 0.053, -2.06, -1.81, -0.53, 0.116, 0.365, 0.125, 3.5, 2.37, -2.0, 0.026, 0.019, -27.01, -27.88, -33.29
