@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_High numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric

@data
2013-11-27, 6.17, -0.028, -0.044, 0.0023, -3.35, -1.14, -58.4, -12.13, -38.08, -0.008, -0.21, -0.012, -0.012, -816.6, -682.54, -0.028, 0.002, 34.57, -8.34, -18.04, -10.18, -0.042, -0.027000000000000003, 63.3, 0.27, -16.57, 6.43, -5.61, 19.9, 0.06, -0.21, -0.14, 0.08, -0.03, -0.017, -0.019, -0.02, -0.036000000000000004, 7.23, -7.06, -0.0025, 0.0009, -0.028, -875.0, -535.0, 0.0063, 0.0365, -0.41, 0.19, -254.03, -103.89, -2.83, -41.16, 0.0, 2.97, -25.95, -1.16, 0.4, 3.62, 2.0, -3.02, 0.0014, 0.0017, -0.12, 2.08, -4.24, -0.0004, 0.0022, 1.88, -1.2, -0.7, -32.3, -10.7, 3.3, 0.006, 0.0006, 2.25, -1.5, -10.03, -147.92, 0.17, -14.27, -81.47, 0.012, 0.043, 0.031, -0.0013, -27.66, -17.06, -18.86, -0.02, -0.004, -3.95, 1.47, 0.4, -0.98, -1.13, -3.41, -5.26, -5.12, -6.26, -35.16, 0.043, -0.0594, -48.23, -41.48, -39.48, 5.83, 7.12, 0.0123, 0.0518, -0.004, -0.012, -0.026, -1.75, -0.05, 4.08
2013-11-28, 16.96, 0.024, -0.023, 0.0043, 2.11, -0.75, 13.25, -32.81, -0.51, -0.0885, -0.04, 0.081, 0.093, 414.3, 14.39, 0.001, 0.006999999999999999, 8.26, -19.02, -8.95, -13.71, 0.026, -0.014, -36.55, 4.48, 15.04, 1.46, 6.69, 18.82, 0.06, 0.1, -0.02, 0.14, 0.01, -0.014, 0.005, 0.029, -0.005, -0.83, 7.2, 0.0043, 0.0008, -0.018000000000000002, -490.0, -305.0, 0.1068, 0.026, -1.38, -1.09, 49.24, -65.61, -87.43, -65.21, 0.0, -29.6, -26.1, 2.44, 0.85, 0.6, 3.34, -4.72, 0.0002, -0.0005, 0.43, -0.08, 12.53, -0.003, -0.0053, 9.15, -1.97, -1.9, 58.0, 84.9, 46.7, 0.0072, 0.0057, -6.75, -2.75, 150.52, 40.85, -70.22, -59.96, -15.21, -0.013, 0.002, 0.004, -0.0042, -3.34, -27.76, -31.82, -0.019, -0.019, 0.87, -3.28, 0.53, 0.25, -0.2, 5.24, -0.55, 2.42, -122.51, -82.99, -0.0834, 0.0462, 2.19, -48.23, -39.14, 14.42, 6.68, 0.0025, 0.017, -0.02, 0.01, -0.003, 6.25, -0.042, 5.72
2013-11-29, -0.9, -0.009000000000000001, 0.024, 0.0006, 0.53, 0.86, 5.0, 15.37, 6.86, -0.094, 0.58, 0.024, 0.04, -14.38, 249.21, 0.016, 0.016, 63.21, -11.35, 4.04, -1.94, -0.013, 0.035, 29.3, -0.71, 26.77, 3.29, 2.09, 11.945, 0.05, 0.09, 0.44, 0.1, -0.008, 0.028, -0.002, 0.009000000000000001, 0.023, 3.16, -0.24, -0.0003, 0.004, 0.032, 605.0, 345.0, -0.0305, 0.0647, -0.02, -1.24, 874.55, 277.49, 207.67, 216.33, 0.02, -7.44, -4.82, 15.895, -0.475, 5.14, 4.83, 2.6, -0.0031, -0.0035, -0.45, 0.4, 3.17, -0.0032, 0.0028, 4.195, -6.71, -120.4, 72.9, 64.8, 107.7, 0.0054, 0.0081, 0.375, -1.375, 174.57, 117.39, 4.87, 2.09, -17.13, 0.0, -0.013, -0.002, -0.0034, 7.53, -3.91, 8.18, 0.003, -0.001, -4.43, 0.14, 0.35, 3.6, 3.4, 6.27, 2.94, 4.67, 12.46, 11.65, -0.0123, -0.08199999999999999, 24.63, 2.19, 37.78, -13.66, 5.31, -0.0094, -0.0035, 0.002, -0.011, -0.008, 1.875, 0.059, 2.97
2013-12-2, -14.09, 0.011, 0.0, 0.0016, -0.2, -0.26, -3.9, 2.06, 5.96, 0.012, -0.7, 0.02, -0.001, 635.66, 149.94, 0.076, 0.076, 17.81, -1.56, -0.11, -3.44, 0.026, -0.006999999999999999, 11.9, -0.71, -9.45, -5.93, 2.72, 11.945, -0.415, 0.01, -0.495, -0.35, -0.006, -0.03, -0.017, -0.002, 0.009000000000000001, -4.49, 2.64, 0.003, -0.0011, -0.032, -260.0, 250.0, -0.0832, -0.1071, 0.44, 1.54, 287.82, -65.25, 39.24, -1.13, 0.0, 3.26, 18.13, 15.895, -0.475, 1.37, -1.45, -1.79, -0.0014, -0.0006, -1.17, -0.36, -0.63, 0.0028, -0.0019, 4.195, 2.41, 133.4, 52.9, 30.4, 10.4, 0.0026, 0.0037, 0.375, -1.375, -77.88, 158.49, -43.93, -18.08, 15.62, -0.025, -0.011, -0.035, 0.0012, 22.89, 7.59, 10.75, 0.005, -0.001, 1.37, -5.64, -3.19, -3.0, -4.3, 7.05, 12.945, 11.65, 9.69, 95.91, -0.0438, -0.0168, 4.515, 0.25, -9.815, 11.68, -7.67, 0.0103, 0.0001, -0.033, -0.037000000000000005, -0.015, 1.875, -0.029, 0.62
2013-12-3, -21.42, 0.054000000000000006, 0.019, -0.0054, -0.56, 0.56, -55.24, -24.16, -53.33, 0.147, -0.33, 0.031, 0.024, -1237.62, -601.96, 0.028, 0.02, 7.54, 1.59, -6.09, 4.92, 0.073, 0.07, 67.25, -4.91, 6.98, -4.79, -6.04, -1.21, 0.05, -0.41, -0.3, -0.18, 0.016, 0.008, 0.006999999999999999, 0.051, 0.006999999999999999, -2.77, -3.66, 0.0026, 0.0047, 0.039, -75.0, -785.0, 0.0249, 0.0589, 1.1, 0.18, 332.6, -6.8, -1.69, -24.94, 0.06, 16.06, 2.47, -18.04, 1.8, -4.33, -5.76, -0.43, -0.0019, -0.0042, 1.76, -1.44, 5.35, 0.0014, 0.0028, -14.8, -4.83, -26.6, -37.8, -70.6, -109.0, -0.0011, 0.0028, -4.0, -2.25, -288.92, -80.57, 48.81, 75.15, 47.06, 0.033, -0.008, 0.012, 0.0055, -0.99, 27.78, 20.3, 0.005, -0.001, -5.93, -2.42, 0.29, -2.39, -1.85, 7.05, 12.945, 11.65, 23.65, -37.64, -0.0484, -0.0443, 4.515, 0.25, -9.815, 3.13, 3.12, 0.0023, -0.0148, 0.021, 0.029, 0.022, 4.0, 0.06, -1.11
2013-12-4, -22.56, -0.015, 0.032, -0.0002, -5.42, -1.97, -62.9, -61.93, -63.86, -0.064, 0.8, 0.024, 0.048, -895.98, -1021.33, 0.035, 0.043, -160.99, -14.1, -24.42, -15.38, -0.025, 0.01, 33.1, -5.75, -4.0, 8.78, -4.75, -18.41, 0.345, 0.05, 0.615, 0.23, -0.026, -0.005, -0.019, -0.013, 0.048, 8.49, -3.33, 0.0017, 0.0023, 0.006999999999999999, -1080.0, -735.0, 0.0314, -0.0219, 2.22, 2.88, -355.01, 94.59, 87.8, 91.13, 0.02, -17.43, -35.13, -82.4, -1.05, -2.69, -3.98, 5.88, -0.0026, -0.0011, 1.17, 1.93, 3.47, 0.0005, -0.003, -8.04, -3.41, -2.6, -94.3, -108.8, -110.6, 0.0035, 0.0003, 1.75, 5.75, -365.81, -258.24, 49.26, -11.53, 3.75, -0.027000000000000003, 0.055, -0.006999999999999999, 0.0057, -0.98, -5.59, 9.68, 0.019, 0.016, -2.87, 0.68, 2.72, 0.62, 4.78, -7.6, -6.56, -8.82, 24.11, -39.53, 0.0707, -0.0478, -105.12, 33.16, 1.83, 9.63, 18.48, 0.015, 0.0198, 0.048, 0.021, 0.019, -5.5, 0.02, -20.46
2013-12-5, -2.03, 0.063, -0.017, 0.0005, -2.43, -4.02, -22.46, -50.78, -51.61, -0.07, -0.15, -0.004, 0.008, -133.1, -109.78, -0.014, -0.019, -153.31, -19.69, -9.58, -17.75, 0.08800000000000001, 0.037000000000000005, -16.3, -2.34, 32.95, 1.14, 8.27, 1.66, 0.06, 0.3, -0.1, 0.23, 0.049, 0.024, 0.015, 0.053, -0.013, 3.12, 8.01, 0.0036, 0.0008, 0.06, -235.0, -380.0, 0.0935, 0.0913, 1.16, 0.62, -272.87, -341.72, -227.34, -214.79, -0.02, -170.43, -136.51, -94.21, 1.05, -20.97, -16.81, -10.88, 0.0012, 0.0025, -0.74, 1.38, -2.01, 0.0004, -0.0001, -8.05, -3.04, 28.3, -127.3, -89.8, -108.4, -0.0007, -0.0018, 5.0, 7.0, -53.79, -335.91, -52.31, -52.46, -28.05, 0.058, -0.026, 0.024, -0.0045, 9.8, -0.85, -16.55, -0.003, 0.006999999999999999, 1.84, -2.55, 0.53, 2.47, -0.78, -0.87, -5.5, -5.59, -99.64, -99.64, 0.0213, 0.0701, 1.94, -105.12, -93.17, -7.26, -4.41, -0.006, 0.0071, 0.003, 0.052000000000000005, 0.024, 3.0, 0.017, -41.12
2013-12-6, -4.36, 0.026, 0.059, 0.0014, -4.43, -3.92, -11.64, -25.82, 7.42, -0.009000000000000001, -0.12, 0.139, -0.002, 571.84, 106.41, 0.075, 0.08, 8.18, -1.29, -10.01, -8.37, 0.011, 0.027000000000000003, 74.5, -7.78, -5.61, 3.72, 1.08, -8.03, -0.41, 0.03, -0.15, -0.23, 0.053, 0.048, 0.036000000000000004, 0.036000000000000004, 0.047, 4.16, 2.91, -0.0008, -0.0012, 0.049, -60.0, 235.0, 0.0331, 0.0914, 0.18, 0.41, 126.52, -230.45, -165.67, -149.16, 0.03, -63.09, -35.08, -24.01, -1.8, -6.58, -4.1, 0.75, 0.0006, 0.006, -0.9, -1.26, -2.85, -0.0113, -0.0083, 8.13, -2.77, -15.5, -88.5, -71.1, -111.9, -0.0051, -0.0028, 4.0, -3.75, -319.84, -129.89, -28.02, -25.5, -54.36, 0.069, 0.029, 0.026, 0.0022, -2.34, 9.12, 6.76, 0.001, 0.005, -2.8, -0.89, -3.03, -0.15, -1.05, 4.44, -2.54, 2.27, -14.95, -14.95, 0.0284, 0.016, 12.61, 1.94, 1.9, -7.53, -5.91, -0.0095, -0.0018, 0.049, 0.092, 0.043, -9.25, 0.068, -22.0
2013-12-9, 19.97, 0.014, 0.029, 0.0088, 3.3, -0.21, 53.66, 36.85, 9.18, -0.014, -0.23, 0.047, 0.152, 156.64, 389.79, -0.075, -0.075, 6.12, 12.76, 19.42, 3.56, -0.025, 0.03, -28.05, 20.06, -7.11, 1.66, 4.46, 26.15, -0.23, -0.33, -0.29, -0.32, 0.0, 0.036000000000000004, 0.06, -0.016, 0.044, 4.1, 4.83, 0.0006, -0.0003, 0.022, 445.0, 260.0, 0.0636, 0.005, 0.27, 0.08, -81.21, 122.37, -241.99, -102.83, 0.0, 35.26, -1.59, -60.95, -1.95, -3.68, -5.51, 2.62, 0.0071, 0.0013, 0.63, -0.58, -5.83, 0.0029, 0.0026, 2.72, 5.35, -2.6, -121.9, -164.1, -152.6, 0.0015, -0.0002, -3.0, -1.25, 131.27, -231.73, -35.75, -37.72, -25.92, -0.075, 0.056, 0.011, 0.0066, 29.66, -1.79, 43.45, 0.041, 0.021, 0.47, -3.22, -1.72, -1.93, -2.15, -2.395, 3.77, 1.265, -104.28, 8.7, -0.1305, 0.0347, 57.905, 45.1, 57.2, -7.53, -5.91, 0.0069, -0.001, 0.076, 0.02, 0.051, -8.0, 0.035, -0.04
2013-12-10, -6.93, -0.024, 0.016, 0.0064, 0.37, 0.52, 7.49, 12.71, 38.41, -0.0415, -0.57, 0.049, 0.036000000000000004, 221.11, 222.15, 0.079, 0.07, 87.24, 21.28, 17.03, 16.09, 0.029, -0.041, 180.6, 3.28, 1.02, -2.08, 3.23, 11.92, -0.505, -0.3, -0.475, -0.52, -0.002, -0.029, -0.006, -0.016, -0.015, -2.42, 2.22, -0.0038, 0.0001, -0.036000000000000004, 35.0, -80.0, 0.0167, 0.0572, -0.31, -0.1, 31.18, 350.35, 444.06, 322.84, -0.04, 27.72, -0.57, 193.94, 0.25, 4.6, 6.09, -2.63, 0.0029, 0.0015, -2.22, 0.62, -3.16, -0.0009, 0.0012, 3.9, 2.62, 4.6, 8.2, 80.1, 157.8, 0.0081, 0.0025, 1.5, 4.0, 161.13, 89.22, 7.94, 22.85, 31.45, -0.06, -0.093, -0.053, -0.0002, 11.06, 30.88, -10.13, -0.012, 0.012, -0.55, 0.03, -4.05, -6.62, -5.35, -2.395, 3.77, 1.265, 80.08, 38.41, -0.0755, -0.1132, 57.905, 45.1, 57.2, 5.85, 1.31, -0.0422, -0.0432, -0.07, -0.085, -0.047, 2.25, 0.005, 17.85
2013-12-11, -15.48, -0.054000000000000006, -0.025, 0.0039, -1.82, 1.42, -36.17, 3.47, -15.74, -0.0165, 0.05, 0.039, 0.06, -172.36, 123.55, -0.027000000000000003, -0.018000000000000002, -79.39, 2.27, -1.56, 4.05, -0.036000000000000004, 0.001, -60.3, -5.75, 1.33, 1.06, -3.58, -7.77, -0.13, -0.41, -0.24, -0.11, -0.015, -0.006999999999999999, -0.011, -0.038, -0.02, 3.13, -0.52, -0.0021, -0.0021, -0.01, 165.0, -25.0, 0.0099, -0.0352, 1.17, 0.77, 360.43, -38.9, 77.37, -16.24, -0.02, -47.6, -30.03, 4.63, 0.45, 1.7, -2.11, 3.13, -0.0035, -0.0016, -0.01, -2.38, 4.42, 0.003, 0.003, -7.05, 2.53, 26.9, 55.5, 57.1, 28.6, 0.0016, 0.0095, 4.0, 2.25, -48.8, 104.27, 14.25, 48.72, 28.44, -0.08900000000000001, -0.049, -0.091, 0.003, -42.78, 9.26, -7.1, 0.006999999999999999, -0.002, -2.07, 1.08, -0.95, 0.25, -0.35, -11.87, -9.28, -7.64, 32.04, 8.79, 0.0339, -0.0907, 39.84, 38.22, 42.07, 0.965, -3.04, 0.003, 0.0014, -0.044, -0.062, -0.08, -5.0, -0.046, 5.24
2013-12-12, -10.04, 0.034, -0.049, 0.0006, -2.41, -2.42, -15.59, -16.34, -11.28, -0.003, -0.05, 0.061, -0.027000000000000003, -925.03, -887.67, -0.023, -0.023, -26.46, -1.72, 0.53, -1.21, -0.017, -0.035, -47.5, -20.4, -21.87, 2.75, 0.08, -8.93, 0.01, -0.22, -0.07, -0.05, -0.003, -0.012, -0.011, 0.052000000000000005, -0.023, 1.34, 2.08, -0.0027, -0.0017, 0.0, -250.0, -245.0, -0.0557, -0.0365, -1.07, 0.01, 188.18, -96.25, -124.04, -71.67, 0.02, -92.25, -32.16, -53.37, 3.25, -12.55, -6.38, -10.51, 0.0006, 0.004, 0.32, 0.14, -2.31, 0.0049, -0.0016, -19.59, 1.52, -3.4, -16.6, -63.0, -63.4, -0.0071, -0.0079, -0.5, 0.75, -262.76, -44.73, 49.49, 6.15, 14.51, 0.004, -0.062, -0.033, -0.0056, 9.29, -46.35, -31.63, -0.006999999999999999, 0.002, 0.64, 2.35, 0.12, -1.37, -0.48, -8.71, -14.97, -10.77, 11.33, -36.73, 0.0411, 0.0251, 0.26, 39.84, 8.9, 0.965, -3.04, 0.0039, -0.0005, -0.055, -0.047, -0.023, -8.75, -0.017, -9.37
2013-12-13, -5.02, 0.016, 0.031, -0.0003, -5.33, -5.4, -62.47, -47.85, -71.73, -0.029, 0.32, 0.086, 0.135, 53.62, -225.68, 0.04, 0.024, -81.23, -1.97, -14.93, -4.68, 0.039, 0.03, -30.45, -6.72, -14.08, -4.06, 3.53, -51.54, -0.075, 0.05, 0.285, 0.02, 0.016, 0.014, 0.008, 0.024, 0.038, -4.31, 2.16, 0.0034, -0.0027, 0.01, -950.0, -780.0, -0.16699999999999998, -0.0029, 0.06, -0.57, -91.74, -173.24, -132.61, -169.64, 0.02, -4.15, -73.38, -125.93, -0.5, -2.75, -11.14, -12.29, 0.0052, 0.0002, -1.03, 0.07, -4.62, -0.0104, -0.006, -0.07, -6.59, -30.9, -112.8, -122.6, -109.8, -0.0025, -0.0018, 3.75, -0.25, -169.09, -295.3, -34.99, -33.76, -23.2, 0.061, 0.046, 0.081, -0.0008, 5.38, 14.9, 13.06, -0.001, -0.005, 1.59, -4.25, -0.62, 2.82, 2.33, -16.01, -24.38, -18.06, -190.67, -180.29, -0.0994, 0.0487, -12.04, 0.26, -11.12, -13.14, -3.52, -0.0411, -0.0285, 0.036000000000000004, 0.053, 0.052000000000000005, -0.88, -0.018000000000000002, -25.23
2013-12-16, -1.76, 0.0, 0.017, -0.0026, -0.96, -2.9, -5.29, -44.96, -2.48, -0.053, -0.25, 0.009000000000000001, 0.034, -70.43, 163.8, 0.024, 0.016, 6.3, -12.86, 3.02, -7.4, -0.008, -0.001, -75.45, -0.18, -9.91, 1.28, -4.5, 3.91, 0.24, -0.09, -0.23, 0.01, -0.012, 0.001, 0.006, -0.013, 0.018000000000000002, 1.88, -4.44, 0.0018, 0.0023, -0.003, 350.0, 245.0, -0.0728, -0.1866, -0.9, -0.56, -91.74, 61.29, -60.43, 140.28, -0.03, -83.45, -72.29, -99.16, 2.2, -6.65, -3.34, 4.24, -0.0007, 0.001, 0.16, -0.99, -3.77, -0.0107, -0.0113, 1.1, 0.93, 10.3, -78.1, -9.3, -2.4, -0.0051, -0.0059, -1.25, -1.75, 0.86, -95.44, -25.29, -33.75, -48.36, 0.003, 0.025, 0.012, 0.0018, 2.47, 3.16, 3.37, 0.028, 0.009000000000000001, -5.09, 0.28, 1.85, -2.0, -1.8, 0.885, -6.815, -3.41, -19.03, 0.76, 0.0337, -0.1035, -1.265, -1.345, 1.48, -15.08, -10.98, -0.0044, -0.0157, 0.015, -0.01, -0.006, -7.62, -0.024, -9.24
2013-12-17, 4.59, 0.012, -0.013, 0.0014, 4.58, 3.49, 82.24, 68.4, -11.28, 0.006, 0.15, -0.125, -0.138, 228.43, 42.56, 0.024, 0.046, 7.17, 9.19, 17.46, 12.77, -0.016, -0.01, -32.95, 11.22, -2.94, 1.41, 1.14, 25.55, -0.035, 0.26, 0.125, 0.04, 0.005, -0.013, -0.013, 0.013, -0.011, 2.48, 1.6, -0.0074, -0.0007, -0.01, -195.0, 105.0, 0.1191, 0.0429, 0.88, 0.07, -422.46, -250.2, 91.46, -124.59, -0.06, -39.07, 32.18, 13.94, 3.65, -0.39, 7.3, -1.9, 0.0016, 0.0013, 1.64, 0.62, -2.16, 0.0031, 0.0005, 9.66, 2.21, 10.2, 7.9, 102.6, 21.8, -0.0001, 0.0024, -4.25, -3.5, 416.69, -1.91, -55.9, -54.07, -54.55, -0.029, -0.006999999999999999, -0.021, -0.0008, 8.11, 1.79, 2.79, -0.002, 0.017, 6.46, 6.48, -0.35, 2.55, 0.85, 0.885, -6.815, -3.41, 11.29, 81.79, 0.0169, 0.0322, -1.265, -1.345, 1.48, -12.73, -18.7, 0.0145, 0.023, -0.024, -0.019, -0.039, -6.25, 0.005, 17.0
2013-12-18, 8.89, -0.037000000000000005, 0.02, 0.0, -3.27, -1.93, -36.01, -8.96, 60.36, -0.03, -0.44, 0.008, -0.009000000000000001, -189.26, 0.41, 0.017, 0.002, 87.37, 10.3, 9.17, 12.38, -0.013, -0.006, 9.85, -5.54, -36.16, -2.15, 1.31, -8.31, -0.26, -0.09, -0.35, -0.07, 0.001, 0.004, 0.009000000000000001, -0.042, 0.008, 0.65, 2.07, 0.0021, 0.0002, 0.004, -55.0, -85.0, -0.1109, -0.0406, -0.26, 0.21, 159.88, 125.72, -118.13, -86.22, -0.03, 48.38, -12.93, 124.46, -0.35, 10.55, 5.9, -7.18, 0.0015, 0.0012, -2.03, 0.05, -4.49, -0.0019, -0.0006, 2.18, -0.81, -18.2, 124.7, -38.5, 78.7, -0.0034, -0.0064, -2.75, 2.5, -297.21, 320.64, -9.85, 36.14, 38.6, 0.029, -0.026, 0.002, 0.0013, 8.11, 1.79, 2.79, -0.02, -0.014, -1.65, -3.32, -2.1, -2.85, -2.75, -8.61, 18.86, 2.65, 58.73, -1.52, 0.0139, 0.0164, 27.24, -11.88, 9.71, 8.78, 1.96, -0.0273, -0.028, -0.042, -0.028, -0.001, -2.0, -0.053, 4.0
2013-12-19, 1.02, 0.047, -0.023, -0.0049, 3.0, 0.8, 5.89, 2.26, 3.6, -0.019, 0.16, 0.008, 0.05, 473.08, 61.31, -0.046, -0.035, 36.93, 5.53, 7.52, 5.23, 0.055, 0.023, -48.25, 29.65, -8.95, -6.87, -1.02, 35.69, 0.175, -0.16, 0.135, 0.04, 0.01, 0.006, 0.003, 0.059, -0.033, -10.58, 1.82, 0.0085, 0.0027, 0.002, 250.0, 325.0, 0.0, -0.0307, 0.58, 0.11, -286.16, 309.17, -16.98, 266.29, 0.01, 29.62, 22.27, -7.49, -0.6, 0.15, 2.45, -2.59, 0.0022, -0.0002, 1.19, -0.87, 16.98, -0.0048, -0.0019, -0.58, 1.56, 6.8, 3.2, 31.4, 4.9, 0.0127, 0.0038, 3.0, 0.75, 206.28, -110.15, 43.4, 17.28, 24.11, 0.05, 0.023, 0.019, -0.0034, -0.12, 16.25, 11.86, -0.008, -0.017, -2.11, -6.74, 1.35, 0.75, 0.95, 5.0, -4.71, -4.5, -4.25, 133.27, -0.145, 0.0207, 28.21, 27.24, 39.36, 12.68, 13.27, 0.0472, 0.0034, 0.003, 0.022, 0.004, -7.75, -0.046, 7.4
2013-12-20, 7.7, 0.021, 0.028, -0.0026, 6.66, 6.51, 92.62, 60.24, 5.89, 0.031, 1.49, 0.13699999999999998, 0.024, 1070.0, 467.47, 0.046, 0.047, 135.19, 21.19, 11.08, 20.92, 0.041, 0.049, 123.95, -1.05, 2.55, 7.9, -7.32, -6.68, 0.945, 0.14, 1.195, 0.15, 0.016, 0.031, 0.015, 0.033, 0.046, 2.95, -10.85, 0.0025, 0.0058, 0.042, 1075.0, 1335.0, 0.1067, 0.0907, 0.97, 1.16, 320.9, 271.42, 536.19, 303.4, 0.0, 83.79, 116.1, 285.94, 1.5, 18.12, 23.43, 7.26, -0.0116, -0.0097, 0.66, 0.92, 5.36, -0.0003, -0.0003, 12.9, -1.9, -40.2, 138.8, 207.6, 187.5, -0.0021, 0.0074, -1.0, 1.25, 322.5, 288.6, 36.73, 43.23, 36.48, -0.031, 0.063, 0.011, -0.0048, 55.24, -0.05, 45.41, 0.02, 0.01, -7.86, -1.55, 7.48, 1.65, 9.35, -2.04, 11.97, 9.48, 154.57, 38.52, 0.0751, -0.1454, 69.15, 28.21, 58.5, -3.23, -0.09, 0.0205, 0.0438, 0.031, 0.011, 0.002, 2.25, 0.039, 40.28
2013-12-23, 13.54, -0.033, 0.019, -0.0025, 3.73, 4.09, 21.88, 32.1, 84.71, 0.0135, 0.3, 0.021, 0.134, -447.69, 446.79, 0.038, 0.029, 95.74, -11.3, -0.76, -6.29, -0.026, 0.024, -73.95, 8.72, -27.4, 3.73, 7.98, 48.23, 0.25, 0.95, 0.2, 0.94, 0.0, 0.013, 0.021, -0.039, 0.053, 4.95, 3.01, 0.0009, -0.003, 0.016, 775.0, -95.0, 0.0746, 0.0293, 0.55, 0.23, 118.86, 11.2, -18.74, -21.4, 0.02, 115.51, 60.86, 16.06, -2.15, 13.51, 10.49, 7.63, -0.0003, 0.001, 1.48, 0.84, 1.25, 0.0048, 0.0081, 2.72, -1.59, 12.0, 144.8, 57.6, 87.6, -0.0034, -0.0017, 4.75, 3.25, 111.62, 143.83, 0.75, -26.56, -27.69, 0.016, -0.03, 0.019, 0.002, -9.64, 56.26, 12.54, 0.01, 0.025, 10.56, 7.29, 2.07, 7.0, 1.6, 12.975, 4.125, 9.885, 57.46, 107.71, 0.0364, 0.0731, 26.08, 55.35, 29.67, -3.91, -7.45, 0.0475, 0.026, 0.006999999999999999, 0.028, 0.032, -5.5, 0.047, 30.31
