@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Low numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute NASDAQ_Now numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric

@data
2008-8-8, 4.72, -0.056, -0.056, -0.056, -0.056, -0.0092, -0.004, -0.0013, 2.65, 1.76, -8.6, 10.8, -0.22, 0.67, 0.05, -0.202, -0.066, 1073.69, 487.54, -0.0285, -17.9, 51.98, 24.62, 12.87, 50.63, 56.99, -0.059, -0.059, -23.12, 2.52, -5.16, -11.71, -0.01, 8.21, 5.9, -0.41, -7.36, -1.05, -22.64, 0.1, 0.1, -0.086, -0.086, -0.086, -0.132, -0.132, -1.68, -0.105, -0.105, -0.105, 280.0, 0.0474, 1.29, 0.8, -1.76, 39.86, -129.9, 198.56, 0.0, 0.0, 0.0, 0.0, -27.27, -224.64, 51.78, -2.15, -5.0, -7.26, -0.0031, 0.0004, 0.0011, -0.0024, 0.86, 0.65, -2.17, -5.95, 0.0023, -0.0059, -12.49, 2.99, -2.7, -7.58, -6.36, -4.7, -0.0037, -0.0056, -15.0, -5.0, 0.75, 140.0, 40.0, 317.0, 274.0, 11.81, -0.111, -0.111, -0.0039, 16.96, 0.72, 10.64, 0.02, -3.52, -2.88, 0.7, 3.1, -16.75, -10.49, 106.09, 0.0263, -0.0985, -127.81333329999998, -206.02, -148.2966667, 6.19, 26.55, 9.76, -0.0043, -0.0045, -0.081, -0.081, -0.081, -0.081, -0.27, -0.18, 0.053, -14.5, 35.75, -0.058, -77.23
2008-8-11, 12.37, -0.033, -0.033, -0.033, -0.033, -0.0316, -0.0094, -0.017, -5.43, -3.86, 11.7, -40.1, 1.99, -0.46, 0.29, -0.32299999999999995, -0.29600000000000004, -528.84, -808.63, -0.08199999999999999, 18.16, -34.67, -77.94, -16.53, -93.76, -56.54, -0.002, -0.002, 30.25, -20.22, 11.34, -2.18, -0.086, -121.86, 6.93, -16.77, -13.19, -8.68, 58.37, 1.525, 1.365, 0.0, 0.0, 0.0, 0.006999999999999999, 0.006999999999999999, -5.77, 0.008, 0.008, 0.008, -1030.0, 0.0176, -1.7, -3.29, -80.02, -55.32, 43.42, -231.46, -0.07, -0.07, -0.07, -0.07, 80.03, 302.89, -223.33, 2.2, -4.01, -5.19, -0.0069, -0.0032, -0.0042, -0.0069, -4.53, -3.45, -3.19, 1.02, -0.0109, 0.0005, 20.89, -9.41, -0.57, 3.93, -2.85, -19.2, -0.0236, -0.0041, 13.75, 1.75, -9.25, -65.0, 84.0, -222.0, -244.0, -3.08, 0.017, 0.017, -0.0145, -6.32, -6.18, 0.0, -0.035, -0.4, -3.94, 12.75, -1.15, 1.83, -106.88, -124.8, 0.0533, 0.0283, -127.81333329999998, -206.02, -148.2966667, 15.9, -5.64, 9.91, -0.1056, -0.0759, -0.03, -0.03, -0.03, -0.03, 0.73, 0.68, -1.145, 57.5, -2.25, -0.065, 21.63
2008-8-12, -3.97, 0.026, 0.026, 0.026, 0.026, -0.0101, -0.0386, -0.0251, 6.68, 4.05, 52.6, 66.9, 0.57, 2.09, 1.46, 0.101, -0.03, -427.77, -1582.83, -0.071, 47.98, 26.76, 112.43, -96.44, -72.31, -70.55, 0.029, 0.029, 9.0, 28.13, 15.3, 29.3, -0.006999999999999999, -135.65, -128.54, -124.43, -11.01, -19.8, 25.85, 0.015, 1.015, 0.012, 0.012, 0.012, 0.063, 0.063, -3.68, 0.006, 0.006, 0.006, 180.0, 0.2514, -3.18, -1.9, 0.17, 35.71, 262.5, 232.93, 0.09, 0.09, 0.09, 0.09, 75.63, 48.03, 297.58, -4.25, -8.31, 1.08, -0.0016, -0.0075, -0.0057, -0.0014, -0.66, -1.73, -6.43, 4.54, -0.0014, -0.0123, 16.76, 21.26, 21.48, -7.65, -0.36, -33.1, -0.0099, -0.0308, -22.75, -21.75, -1.5, 468.0, 184.0, 444.0, 405.0, -62.01, 0.016, 0.016, -0.0005, 1.08, 1.23, -1.01, -0.005, -2.26, -1.47, 0.0, 13.35, 1.83, -44.91, -55.89, 0.0076, 0.0319, -127.81333329999998, -206.02, -148.2966667, 14.04, 15.62, 16.09, -0.0085, -0.0465, 0.019, 0.019, 0.019, 0.019, -0.09, 0.02, -0.75, -60.0, -9.5, -0.009000000000000001, 35.52
2008-8-13, -14.4, -0.043, -0.043, -0.043, -0.043, 0.0015, -0.0036, -0.0119, 1.46, 4.15, -7.3, 13.6, -0.1, -0.19, 0.29, -0.019, 0.073, -1868.77, -244.2, 0.047, -23.76, 13.84, -10.04, 67.66, 84.76, 102.13, -0.075, -0.075, -15.73, 10.37, -8.36, -5.77, -0.123, -12.87, -150.67, -116.75, 8.98, -3.81, -9.34, 0.585, -0.315, -0.051, -0.051, -0.051, -0.097, -0.097, 3.84, -0.029, -0.029, -0.029, -2050.0, -0.1156, -0.95, -0.41, -285.69, -336.3, -127.31, 138.53, 0.02, 0.02, 0.02, 0.02, -35.89, -139.88, 52.03, -0.1, -2.98, -10.94, 0.0068, -0.0011, 0.0032, -0.0005, -1.52, -0.6, -2.06, -16.91, -0.0192, 0.0009, -6.12, 15.06, 9.54, 5.94, -0.29, -14.4, -0.0137, -0.0021, -2.5, 11.25, -7.5, -177.0, 235.0, -41.0, 156.0, -76.34, -0.04, -0.04, -0.0047, -2.09, -4.75, -18.86, -0.045, 9.12, -1.35, 4.5, 0.95, -6.58, -69.39, -26.15, 0.1149, 0.0221, 97.8, 183.48, 105.21, -6.245, -3.1, -3.53, -0.0414, -0.0035, -0.02, -0.02, -0.02, -0.02, -0.85, -0.03, 0.15, 32.5, -14.0, -0.038, 13.18
2008-8-14, 9.47, 0.025, 0.025, 0.025, 0.025, 0.0004, 0.0009, 0.0014, 3.86, 0.7, -85.9, -54.2, 1.11, 0.48, 0.64, 0.126, -0.183, -212.01, -289.47, -0.091, -163.68, -60.08, -127.91, 0.85, 42.77, 38.35, -0.033, -0.033, -3.76, -16.15, -10.76, -10.78, 0.052000000000000005, -10.9, -4.69, -25.98, 9.37, 8.15, -1.99, 0.785, 0.675, 0.003, 0.003, 0.003, 0.038, 0.038, 7.42, -0.017, -0.017, -0.017, 170.0, -0.0543, 1.51, 0.56, -61.91, -73.22, -280.55, -192.35, 0.03, 0.03, 0.03, 0.03, -108.34, -109.51, -148.89, 1.6, -8.02, -0.49, 0.0116, 0.0069, 0.0114, 0.0061, 2.32, 0.54, -6.9, 3.41, -0.0007, -0.0202, 2.75, -5.49, -5.1, 7.34, 5.35, 7.3, -0.0273, -0.0152, 12.75, 23.0, 24.25, -622.0, -240.0, -177.0, -516.0, 5.94, 0.001, 0.001, -0.0106, -17.29, -12.29, 1.57, -0.006999999999999999, 6.56, 8.02, 6.0, 3.2, -3.94, 104.87, -55.0, 0.0358, 0.1156, 22.88, 97.8, 29.06, -6.245, -3.1, -3.53, 0.0536, 0.0075, -0.011, -0.011, -0.011, -0.011, 0.26, -0.62, 0.03, -5.5, 50.25, -0.015, -73.52
2008-8-18, -4.48, -0.02, -0.02, -0.02, -0.02, -0.0116, 0.0016, -0.0029, -1.85, -4.23, 48.8, 8.5, -0.14, 0.85, 0.57, -0.32, -0.05, 64.12, 538.01, -0.145, 20.02, -85.34, -47.75, 2.98, 0.0, 1.58, 0.037000000000000005, 0.037000000000000005, 7.1, -6.53, 6.08, 1.98, 0.036000000000000004, -9.22, -8.33, -4.52, -11.22, 9.99, 25.05, 0.0, -0.01, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.042, -0.042, -7.84, -0.016, -0.016, -0.016, 1550.0, -0.0639, -0.04, -0.28, 352.8, 263.11, -66.25, -263.03, 0.13, 0.13, 0.13, 0.13, 12.96, 82.97, -100.74, -2.0, 9.18, 1.95, -0.0056, 0.0116, 0.0006, 0.0063, -0.83, 0.87, -15.97, -24.74, 0.0004, 0.0018, 6.69, 1.01, 6.45, -5.4, -0.49, -5.9, -0.0005, -0.0262, 37.0, 20.5, 20.5, 20.0, -293.0, -371.0, -209.0, 43.12, -0.013, -0.013, 0.0142, 4.06, -0.77, -11.93, -0.013, -0.64, 8.02, 0.25, 3.85, -3.65, 31.94, 168.35, -0.0216, 0.0332, 111.55, 95.905, 91.49, 9.78, -0.39, 3.5, -0.0326, -0.0314, -0.004, -0.004, -0.004, -0.004, 0.25, 0.25, 0.055, 61.0, 37.75, 0.047, 10.81
2008-8-19, -26.3, -0.065, -0.065, -0.065, -0.065, -0.0112, -0.0241, -0.0182, -4.07, 1.28, -47.2, -20.3, -0.39, 0.06, 0.01, -0.248, -0.18600000000000005, -320.86, -1523.13, 0.04, -9.33, 4.63, 5.37, -11.58, 2.23, 22.59, -0.044, -0.044, -14.33, 16.03, 0.11, -2.33, 0.011, -117.21, 19.58, 1.25, -14.12, -25.32, -36.69, -0.23, 0.79, -0.057, -0.057, -0.057, -0.079, -0.079, -4.35, -0.065, -0.065, -0.065, -1000.0, -0.334, -2.07, -0.59, 88.26, -47.51, 208.65, 28.88, 0.06, 0.06, 0.06, 0.06, 24.94, -136.54, 127.58, -2.0, -8.74, 1.97, -0.0044, -0.0107, -0.0086, -0.0043, -0.7, -1.03, -5.87, 6.93, -0.0006, 0.0011, -12.41, 8.59, -5.61, -8.12, -4.36, -13.0, -0.0043, -0.0051, -12.0, -0.25, 6.0, 89.0, -207.0, 83.0, 79.0, -32.07, -0.055, -0.055, 0.006999999999999999, -19.43, -19.25, -6.36, 0.01, -2.33, 2.62, -1.5, 2.15, 15.08, -174.35, -180.88, -0.0467, -0.0925, 111.55, 95.905, 91.49, 2.55, -0.11, -2.14, -0.0143, -0.0103, -0.044, -0.044, -0.044, -0.044, 0.35, 0.53, -1.778, -28.0, -13.0, -0.094, 20.02
2008-8-20, -0.7, 0.026, 0.026, 0.026, 0.026, 0.0093, 0.0001, 0.0028, -3.13, -8.6, -129.8, -108.2, 2.4, 0.34, 0.67, 0.08800000000000001, -0.034, -926.06, -705.46, -0.03, -150.45, -84.7, -106.22, -25.1, -100.13, -95.19, -0.004, -0.004, -11.91, -21.49, -23.57, -11.4, 0.014, 24.6, -154.54, -99.57, 30.95, -1.15, -32.62, 1.915, 0.855, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.019, 0.019, 19.73, 0.026, 0.026, 0.026, -650.0, -0.0284, 1.3, -0.36, -460.42, -281.4, -300.4, 45.01, 0.0, 0.0, 0.0, 0.0, -116.22, -130.84, -181.56, 0.5, 1.0, 3.07, 0.0035, 0.0007, 0.0016, 0.0001, 1.31, -0.15, -3.01, 8.06, 0.0035, -0.0021, -11.94, -14.47, -11.05, 16.4, 4.02, -2.4, 0.0032, -0.0011, 15.25, 14.5, 5.5, -610.0, -129.0, -225.0, -384.0, -32.07, 0.036000000000000004, 0.036000000000000004, 0.0004, -2.92, 3.47, 0.0, -0.01, 17.96, -5.63, 14.75, 2.5, 3.47, -49.69, -58.04, 0.1728, 0.0251, 7.56, 54.17, 66.13, -15.64, -13.47, -10.99, 0.0389, 0.0525, 0.041, 0.041, 0.041, 0.041, -0.38, -0.19, 0.068, 35.5, -1.75, 0.009000000000000001, -72.05
2008-8-21, -28.12, 0.017, 0.017, 0.017, 0.017, -0.0045, 0.0103, 0.0011, -4.66, -1.72, 51.4, 3.3, -2.08, 1.14, -0.35, 0.101, 0.136, 314.28, 1295.95, -0.043, 35.37, -64.42, -6.24, -64.27, 7.62, 9.7, -0.024, -0.024, 7.85, -9.31, -0.64, -1.95, 0.06, 178.81, 35.24, 167.54, -27.27, 32.4, 4.72, -1.935, 0.015, -0.058, -0.058, -0.058, -0.032, -0.032, -22.02, -0.034, -0.034, -0.034, 1220.0, 0.2723, 0.38, 0.97, 146.52, 275.05, -13.36, -262.52, -0.11, -0.11, -0.11, -0.11, -15.17, 68.88, -132.15, 2.65, 16.7, 1.6, 0.0001, 0.0033, 0.0013, 0.0027, 1.11, 0.91, 32.43, -0.44, 0.0031, 0.0034, 1.57, -8.13, -2.07, -8.15, 4.25, 15.1, -0.0061, 0.0047, 12.75, 4.25, 22.5, -109.0, -193.0, -432.0, -310.0, 27.2, -0.044, -0.044, 0.0044, 9.72, 0.23, -3.66, 0.05, -14.28, 17.39, -9.5, 6.1, 6.32, 174.93, 47.97, -0.1507, 0.1749, 44.75, 7.56, -8.21, -1.59, -2.45, -0.61, 0.0398, -0.0028, -0.059, -0.059, -0.059, -0.059, 0.1, -0.04, -0.005, -15.5, 4.5, 0.04, -1.88
2008-8-22, -15.68, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.0163, -0.0044, 0.0101, -1.17, -1.06, -1.6, -9.0, 2.43, -1.5, -0.01, 0.175, 0.099, 1739.03, 1739.03, -0.094, -80.84, -43.31, -43.39, 15.72, -5.51, -16.04, 0.001, 0.001, 3.18, 3.73, 5.39, 4.06, 0.1, -91.56, 152.01, -5.03, 34.32, -26.85, -8.7, 1.555, 0.255, 0.077, 0.077, 0.077, 0.028, 0.028, 22.22, 0.044, 0.044, 0.044, 470.0, -0.0855, 5.01, 2.79, -80.38, -206.76, -99.48, 131.36, -0.03, -0.03, -0.03, -0.03, -99.48, 12.78, 69.29, 1.35, -12.66, 6.83, 0.0014, 0.0004, 0.0011, 0.0008, 5.8, 2.94, -34.24, 11.71, 0.0033, 0.0016, -6.35, -2.64, -2.37, 11.42, 5.18, 21.1, 0.0176, -0.006, 11.5, 27.25, 10.25, -390.0, -366.0, -287.0, -191.0, 18.55, 0.052000000000000005, 0.052000000000000005, 0.002, -13.38, -2.37, -1.13, -0.055, 30.76, -13.77, 6.0, -1.0, 1.07, 215.78, 286.29, 0.2296, -0.1497, 156.6933333, 160.1033333, 157.2533333, 0.36, -1.2, -9.1, 0.1371, 0.154, 0.042, 0.042, 0.042, 0.042, -1.46, -0.41, 0.465, 30.75, 54.5, -0.12, -29.61
2008-8-25, 5.2, 0.017, 0.017, 0.017, 0.017, -0.0114, 0.0153, -0.0006, 2.33, 5.11, 135.4, 56.6, 1.76, 1.96, 1.96, -0.409, -0.247, 553.67, -177.93, 0.0505, 105.46, 62.48, 10.09, 6.8, 21.34, 26.29, 0.045, 0.045, 14.48, 6.52, 11.69, 12.37, -0.024, -26.49, -70.03, -91.73, 8.8, 32.8, 34.33, 1.775, 1.405, 0.031, 0.031, 0.031, 0.041, 0.041, 1.44, 0.044, 0.044, 0.044, 230.0, 0.1773, -0.18, -1.22, -84.72, 38.14, -86.17, -157.97, 0.07, 0.07, 0.07, 0.07, 93.59, 197.85, 11.56, 1.35, 17.17, 7.85, 0.0056, 0.001, 0.0043, 0.0018, -6.24, -1.17, 38.72, 15.06, -0.0158, 0.0024, 12.35, -2.81, 2.84, 1.24, 4.95, -2.7, -0.0271, 0.0163, 21.75, -8.0, 7.5, 332.0, -140.0, -58.0, -33.0, 32.24, 0.03, 0.03, -0.0023, -0.69, -6.89, -9.73, 0.025, 5.74, 26.1, 13.75, 4.9, 3.415, -36.61, -10.3, -0.0181, 0.2245, 156.6933333, 160.1033333, 157.2533333, -11.77, -8.85, -0.34, -0.1695, -0.041, 0.044, 0.044, 0.044, 0.044, 1.67, 0.27, -0.195, 19.25, -37.5, 0.048, 57.32
2008-8-26, -11.86, -0.041, -0.041, -0.041, -0.041, -0.0042, -0.0108, -0.0094, 3.81, -0.29, -17.45, 0.65, 1.64, 2.23, 2.02, -0.018000000000000002, -0.151, -79.19, -733.6, 0.0505, -45.47, 5.59, 59.92, -33.13, -54.78, -52.51, -0.057, -0.057, -25.36, 12.88, -2.62, -12.72, 0.039, 8.14, -6.37, 17.28, 13.81, 9.1, -49.12, 1.535, 1.845, -0.094, -0.094, -0.094, -0.08800000000000001, -0.08800000000000001, 13.91, -0.095, -0.095, -0.095, -570.0, 0.1152, -5.8, -0.5, -3.93, -144.49, 212.62, 70.17, 0.13, 0.13, 0.13, 0.13, -31.54, -241.81, 199.4, 0.15, -0.57, 3.34, -0.0026, 0.0058, 0.0014, 0.0033, 0.11, -0.38, -2.99, 9.88, 0.0026, -0.0098, -17.06, 10.8, -7.24, 6.39, 1.61, -3.3, 0.0006, -0.027000000000000003, -2.25, 11.5, -3.25, -190.0, 125.0, 19.0, 167.0, 6.73, -0.086, -0.086, -0.0043, -10.23, -12.31, -4.74, 0.03, 9.11, 9.18, 12.25, 8.9, 3.415, -91.93, -81.26, 0.1712, -0.0131, 156.6933333, 160.1033333, 157.2533333, 1.61, -1.49, 0.18, 0.0203, -0.1319, -0.085, -0.085, -0.085, -0.085, -0.7, 0.14, -0.055, -18.0, -9.75, 0.005, -24.3
2008-8-27, 3.67, -0.034, -0.034, -0.034, -0.034, -0.0101, -0.0036, -0.0047, -5.26, -2.7, -17.45, 0.65, 1.74, 1.86, 2.07, 0.453, 0.271, -1376.77, -315.05, -0.077, 43.57, 8.98, -51.04, -56.48, -99.73, -75.16, -0.057, -0.057, 4.67, -23.44, -14.82, -1.66, -0.086, -63.29, -23.14, -40.97, 4.57, 14.23, -3.62, 1.39, 1.36, -0.017, -0.017, -0.017, -0.006, -0.006, 6.57, -0.013, -0.013, -0.013, -720.0, 0.2353, 1.83, -1.32, -425.2, -543.76, -99.95, -86.51, -0.04, -0.04, -0.04, -0.04, 31.14, 26.62, -242.63, -0.45, 6.75, -3.55, 0.0001, -0.0025, -0.0024, -0.0019, 0.6, -1.35, 24.29, 7.05, -0.004, 0.0003, 2.97, -15.81, -1.41, 7.84, 9.16, 6.2, -0.0133, 0.0015, -14.0, -25.5, -10.25, 77.0, -249.0, -95.0, -319.0, -19.67, -0.003, -0.003, -0.0139, -4.59, -0.7, -5.63, -0.05, 11.56, 9.83, 10.75, 16.7, -5.14, -125.12, -14.65, 0.0747, 0.173, 48.2, 34.52, 60.13, -15.85, -11.01, -15.41, 0.0585, 0.0929, 0.011, 0.011, 0.011, 0.011, 0.26, -0.35, 0.207, -35.0, -40.25, -0.042, 21.21
2008-8-28, -19.77, -0.011, -0.011, -0.011, -0.011, 0.0072, -0.0104, 0.0016, 2.23, 2.48, 57.4, 65.4, -0.41, 1.55, 0.09, 0.116, 0.388, -111.49, 212.8, -0.019, -19.49, -24.0, 14.06, -34.75, 10.77, 20.45, -0.026, -0.026, 10.15, 4.26, 9.4, 6.82, 0.071, -7.93, -41.07, -17.03, 4.39, 4.45, 20.49, -0.265, 0.205, 0.051, 0.051, 0.051, -0.015, -0.015, -0.25, 0.048, 0.048, 0.048, 420.0, 0.3138, 1.74, 3.28, -64.78, 189.33, -25.75, 23.36, -0.04, -0.04, -0.04, -0.04, -7.08, 89.64, 28.9, 6.25, -0.6, 5.11, 0.0058, 0.0008, 0.0051, 0.0022, 1.59, 2.67, 3.72, 4.59, -0.0034, -0.0063, 9.44, 3.14, 6.64, 0.59, 1.14, -0.7, -0.0046, -0.0137, -6.0, 2.0, -1.0, -19.0, 196.0, 23.0, 178.0, 23.51, 0.067, 0.067, 0.0045, -5.61, 7.56, 0.11, 0.0, 0.17, 12.11, -2.0, 10.75, 2.31, 252.53, 55.14, -0.0123, 0.07200000000000001, -83.02, 48.2, -3.65, 3.45, 6.63, 6.57, 0.0518, 0.0515, 0.056, 0.056, 0.056, 0.056, -0.03, -0.04, -0.104, -8.75, -5.25, -0.036000000000000004, 8.53
2008-8-29, 0.09, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.0023, 0.0065, 0.0034, 2.3, 5.08, 73.1, 62.2, 0.26, -0.57, -0.16, -0.344, -0.5539999999999999, 1150.19, 1150.19, -0.02, 99.51, 109.65, 13.3, 42.53, 31.18, 31.27, 0.014, 0.014, 19.02, 12.5, 15.63, 13.76, -0.1, 7.99, -1.92, -11.74, -1.44, 3.97, 29.18, 0.085, -0.945, 0.012, 0.012, 0.012, 0.019, 0.019, -1.12, 0.008, 0.008, 0.008, 1000.0, -0.097, 0.87, -1.56, 97.22, 69.77, 15.29, 93.33, -0.06, -0.06, -0.06, -0.06, 103.76, 212.67, 87.41, -0.8, 1.55, 0.57, 0.0017, 0.0049, 0.003, 0.0056, -2.05, -1.51, -7.92, -23.7, 0.0044, -0.0032, 14.84, 10.54, 10.68, -4.41, -1.57, -0.8, -0.0065, -0.0044, 3.0, -6.75, -3.5, 667.0, 21.0, 636.0, 183.0, 13.79, -0.002, -0.002, 0.0063, 3.51, -3.6, 3.51, -0.005, -4.02, -1.26, 0.5, -8.85, -21.19, 175.78, 231.58, 0.0136, -0.0151, -49.03333333, -74.98333333, -72.51333333, 9.87, 7.14, 11.11, -0.0791, 0.0075, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -0.08, -0.18, 0.027000000000000003, -27.0, -31.75, 0.051, 58.13
2008-9-1, -59.81, 0.026, 0.026, 0.026, 0.026, -0.0025, -0.0008, -0.0041, 6.33, 2.34, 35.4, 90.5, 0.17, 0.35, 0.67, -0.107, 0.204, 872.26, 161.7, -0.033, 1.76, 1.75, 135.79, -0.2, 41.45, 32.73, -0.009000000000000001, -0.009000000000000001, -17.85, 12.7, -3.09, -1.05, -0.032, 47.23, 19.09, 46.6, 3.8, 0.24, -44.12, 0.56, 0.62, 0.016, 0.016, 0.016, 0.041, 0.041, 2.16, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 300.0, -0.0676, -1.74, 0.92, -20.34, 91.18, 304.62, 97.73, 0.0, 0.0, 0.0, 0.0, 48.34, -171.63, 213.36, -0.05, 6.28, 1.58, 0.0018, 0.002, 0.0015, 0.0015, -0.12, 0.69, -4.38, 3.66, -0.0062, 0.0078, -8.29, 11.49, 3.17, 4.58, -0.59, 7.2, -0.0071, -0.0054, -8.25, 4.0, 1.0, 164.0, 781.0, 215.0, 727.0, 21.09, -0.003, -0.003, -0.0023, 13.62, 1.89, -0.73, 0.005, -8.47, -3.22, 4.25, 1.3, -5.855, 20.77, 132.62, 0.0978, 0.0177, -49.03333333, -74.98333333, -72.51333333, 7.49, 3.12, -4.79, -0.0007, -0.0525, 0.008, 0.008, 0.008, 0.008, -0.67, -0.14, 0.165, -15.25, -16.25, -0.02, 44.2
2008-9-2, -7.29, -0.0265, -0.0265, -0.0265, -0.0265, -0.0068, -0.0002, -0.0051, -2.4, -1.69, -33.8, -13.6, 4.46, 0.42, 0.59, -0.341, -0.383, -722.88, -744.53, 0.0, -0.5, -8.95, -60.12, 21.07, 2.91, 3.7, -0.018000000000000002, -0.018000000000000002, -2.625, -4.33, 2.725, -5.27, -0.084, -72.23, 19.42, -40.38, 31.16, 5.66, -9.14, 3.42, 4.36, -0.05, -0.05, -0.05, -0.0435, -0.0435, 24.01, -0.051, -0.051, -0.051, -1550.0, -0.0716, -0.08, -4.77, -16.78, 51.74, -238.69, 11.36, 0.14, 0.14, 0.14, 0.14, -10.99, -13.315, -83.8, -2.475, -3.73, 16.61, 0.0056, 0.0072, 0.006, 0.0057, -4.64, -4.33, -10.54, 30.5, -0.0054, -0.0092, -0.495, -0.17, -2.785, 9.41, 5.02, -20.45, -0.0207, -0.0161, -4.75, -11.125, -14.125, -14.0, -155.0, -4.0, -40.0, -1.32, -0.045, -0.045, -0.0041, -12.49, -8.49, 1.29, 0.035, 22.25, -5.95, 26.75, 3.2, -5.855, 0.0, -181.865, 0.3203, 0.1375, -49.03333333, -74.98333333, -72.51333333, -7.59, -8.06, 0.12, -0.05415, 0.0095, -0.064, -0.064, -0.064, -0.064, -0.75, -0.9, 0.055, -19.0, -21.5, -0.015, 8.27
