@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-11-19, 1988.91, 1.65, 1.655, 1.673, 1.641, 1.064, 465.93, 464.09, 6283.9, 8.499, 8.5895, 8.443999999999999, 182.67, 183.17, 182.47, 2.347, 2.3280000000000003, 47435.58, 47950.71, 1.679, 1.685, 10901.74, 876.56, 884.05, 864.05, 1.931, 1.9469999999999998, 1.9269999999999998, 7843.4, 2085.31, 3568.47, 3605.06, 5001.67, 150.48, 151.69, 0.8340000000000001, 1151.84, 1158.35, 1141.4, 1.3319, 1.337, 0.508, 0.515, 0.532, 0.495, 47779.0, 47355.0, 48325.0, 17.6624, 40.75, 41.11, 39.91, 44505.59, 44182.25, 19840.0, 19643.97, 8990.96, 17737.16, 17485.49, 114.0, 1513.93, 1515.21, 1504.38, 825.44, 0.6996, 0.7021, 43.97, 44.74, 43.34, 1777.09, 1787.2, 1772.94, 1.0058, 1172.05, 1172.75, 311.21, 1108.5, 1108.5, 10261.1, 10284.0, 10307.4, 10226.5, 1.521, 1.5249, 1.5186, 362.0, 22197.26, 22205.0, 22054.51, 4497.91, 4513.7, 4521.56, 4497.91, 1.734, 1.758, 1.768, 1.7280000000000002, 0.6468, 0.6478, 0.6499, 0.6434, 6981.97, 6978.22, 6983.17, 6974.75, 0.302, 0.302, 0.307, 0.3, 876.98, 877.39, 882.69, 873.25, 1166.3, 1169.52, 1175.75, 1166.18, 1569.26, 1555.94, 1571.3, 1552.23, 13399.97, 13317.89, 13421.83, 13317.89, 9.4334, 9.4668, 9.5313, 9.4235, 6953.47, 6916.77, 6954.79, 6906.53, 1376.82, 1390.95, 1394.28, 1374.97, 1.3804, 1.3814, 1.4028, 1.3632, 1.528, 1.5590000000000002, 1.564, 1.518, 123.64, 123.43, 123.69, 123.19, 14.08, 14.02, 14.1, 14.02, 483.38, 487.38, 490.25, 480.63, 2.9130000000000003, 2.908, 2.9219999999999997, 2.891, 3683.38, 3674.62, 3692.52, 3672.31
2015-11-20, 1989.86, 1.6230000000000002, 1.642, 1.651, 1.62, 1.0657, 469.0, 470.12, 6366.85, 8.445, 8.477, 8.378, 181.05, 182.48, 180.86, 2.276, 2.255, 48138.89, 48226.83, 1.685, 1.685, 11061.88, 883.82, 896.8, 873.73, 1.889, 1.91, 1.881, 7854.9, 2086.74, 3617.06, 3573.78, 5067.27, 149.11, 150.75, 0.807, 1142.15, 1149.21, 1136.97, 1.3303, 1.3315, 0.48, 0.5, 0.511, 0.47600000000000003, 48508.0, 48300.0, 48745.0, 17.4862, 40.54, 40.72, 39.89, 44620.6, 44519.85, 19959.06, 19761.56, 9008.65, 17732.75, 17739.83, 112.5, 1514.18, 1530.91, 1507.83, 827.24, 0.7020000000000001, 0.7028, 44.3, 44.76, 43.7, 1767.06, 1783.06, 1764.51, 1.0087, 1166.45, 1172.25, 312.14, 1117.2, 1117.2, 10354.7, 10340.5, 10408.4, 10325.7, 1.5236, 1.5336, 1.5223, 361.75, 22249.49, 22321.42, 22095.52, 4518.94, 4517.58, 4530.9, 4513.35, 1.692, 1.7209999999999999, 1.722, 1.67, 0.6565, 0.6476, 0.6597, 0.6469, 7020.18, 6988.78, 7033.11, 6981.97, 0.302, 0.3, 0.303, 0.3, 870.1, 876.01, 879.29, 867.96, 1155.66, 1166.39, 1168.3, 1155.5, 1573.66, 1585.28, 1585.28, 1572.23, 13473.83, 13399.7, 13478.82, 13384.75, 9.4059, 9.4254, 9.4595, 9.3934, 7034.08, 6953.47, 7051.98, 6954.27, 1384.97, 1384.19, 1388.34, 1381.41, 1.3718, 1.3807, 1.3971, 1.3688, 1.505, 1.506, 1.535, 1.493, 122.86, 123.62, 123.64, 122.6, 14.242, 14.242, 14.242, 14.242, 490.38, 483.0, 492.75, 481.63, 2.904, 2.8930000000000002, 2.918, 2.885, 3701.84, 3696.61, 3726.4, 3695.15
2015-11-23, 2003.7, 1.625, 1.633, 1.6340000000000001, 1.607, 1.0736, 468.69, 470.91, 6360.73, 8.381, 8.4745, 8.378, 180.83, 180.91, 180.04, 2.145, 2.123, 48144.58, 48485.955, 1.624, 1.64, 11123.81, 888.36, 893.38, 872.04, 1.871, 1.896, 1.8619999999999999, 7906.95, 2097.06, 3630.5, 3620.79, 5094.31, 148.98, 149.75, 0.818, 1139.51, 1145.14, 1128.68, 1.3286, 1.3357, 0.479, 0.489, 0.5, 0.469, 48416.5, 48500.0, 48917.5, 17.4789, 40.39, 40.54, 38.99, 44895.02, 44621.41, 19879.81, 19715.74, 9015.83, 17823.81, 17732.75, 120.95, 1512.77, 1525.48, 1505.94, 828.76, 0.7008, 0.7029, 44.38, 45.5, 44.06, 1754.04, 1773.53, 1748.48, 1.014, 1175.15, 1180.35, 311.64, 1115.4, 1115.4, 10290.3, 10373.2, 10385.0, 10247.6, 1.5292, 1.5312, 1.5183, 363.5, 22222.2, 22246.61, 21946.45, 4561.33, 4505.9, 4561.33, 4505.37, 1.659, 1.682, 1.6880000000000002, 1.6219999999999999, 0.6567, 0.6568, 0.6609, 0.6554, 7017.44, 7021.3, 7024.68, 6997.05, 0.314, 0.301, 0.32, 0.3, 865.34, 869.15, 872.97, 862.44, 1154.62, 1155.86, 1160.62, 1150.8, 1573.67, 1580.735, 1581.595, 1570.285, 13433.49, 13504.47, 13514.77, 13413.66, 9.3941, 9.3966, 9.4441, 9.3589, 7091.8449999999975, 7066.32, 7118.504999999999, 7041.275, 1393.84, 1386.99, 1396.33, 1383.14, 1.3713, 1.3775, 1.3965, 1.3624, 1.489, 1.505, 1.5090000000000001, 1.473, 122.91, 122.85, 123.07, 122.7, 14.106, 14.106, 14.106, 14.106, 489.13, 489.38, 494.88, 486.38, 2.8989999999999996, 2.859, 2.907, 2.845, 3702.62, 3706.18, 3714.82, 3681.12
2015-11-24, 2016.29, 1.6119999999999999, 1.625, 1.662, 1.604, 1.0647, 466.18, 467.96, 6334.63, 8.445, 8.4775, 8.431000000000001, 181.38, 180.63, 180.6, 2.21, 2.051, 48150.27, 48745.08, 1.651, 1.651, 11105.92, 897.56, 902.91, 871.71, 1.879, 1.8980000000000001, 1.875, 7877.5, 2095.61, 3610.31, 3630.87, 5084.85, 149.53, 149.93, 0.875, 1132.11, 1140.73, 1130.35, 1.3337, 1.3436, 0.534, 0.491, 0.5489999999999999, 0.485, 48325.0, 48700.0, 49090.0, 17.4539, 41.75, 41.49, 40.41, 44779.14, 44878.78, 19916.905, 19775.25, 8924.41, 17792.68, 17823.61, 122.3, 1521.87, 1521.87, 1509.27, 829.61, 0.7032, 0.7038, 44.46, 45.73, 43.57, 1752.72, 1761.03, 1748.6, 1.0151, 1180.05, 1185.85, 313.43, 1106.3, 1106.3, 10277.4, 10262.3, 10307.7, 10206.8, 1.5189, 1.5198, 1.5107, 362.5, 22078.1, 22390.39, 21995.27, 4541.07, 4570.16, 4590.31, 4541.07, 1.65, 1.6480000000000001, 1.689, 1.645, 0.6521, 0.6562, 0.6583, 0.6498, 7055.84, 7025.55, 7072.67, 7017.44, 0.318, 0.3085, 0.3235, 0.3065, 867.12, 864.78, 869.39, 863.2, 1158.86, 1154.61, 1161.98, 1154.39, 1573.68, 1576.19, 1577.91, 1568.34, 13382.38, 13417.63, 13508.09, 13372.04, 9.4336, 9.3928, 9.4497, 9.3796, 7149.61, 7179.17, 7185.03, 7128.28, 1394.22, 1397.27, 1401.77, 1393.99, 1.3743, 1.3651, 1.4041, 1.3454, 1.5330000000000001, 1.499, 1.545, 1.496, 122.84, 122.77, 123.28, 122.73, 14.042, 14.14, 14.145, 14.14, 497.38, 487.25, 499.63, 485.88, 2.938, 2.9189999999999996, 2.9530000000000003, 2.89, 3692.64, 3697.44, 3716.35, 3680.0
2015-11-25, 2009.42, 1.6159999999999999, 1.608, 1.621, 1.587, 1.0634, 461.29, 463.76, 6305.49, 8.436, 8.4545, 8.355, 179.46, 181.21, 179.22, 2.2, 2.13, 48284.19, 48320.34, 1.645, 1.645, 11064.78, 867.54, 901.22, 856.02, 1.8659999999999999, 1.8630000000000002, 1.831, 7870.35, 2094.12, 3616.11, 3602.89, 5050.14, 147.96, 149.7, 0.838, 1136.61, 1139.65, 1125.25, 1.3362, 1.3378, 0.513, 0.52, 0.529, 0.486, 48577.0, 48005.0, 48700.0, 17.3058, 42.87, 42.04, 41.86, 44576.23, 44777.71, 19954.0, 19834.76, 8808.53, 17812.19, 17770.9, 121.25, 1515.8, 1515.8, 1486.74, 828.74, 0.7053, 0.7083, 45.11, 46.5, 44.92, 1730.05, 1755.03, 1727.17, 1.0164, 1187.35, 1190.55, 311.93, 1113.2, 1113.2, 10207.2, 10231.3, 10231.3, 10045.6, 1.5126, 1.5159, 1.5055, 367.0, 22194.41, 22229.12, 21840.84, 4545.38, 4535.7, 4555.27, 4534.58, 1.641, 1.636, 1.645, 1.619, 0.6555, 0.6522, 0.6562, 0.6504, 7009.99, 7056.83, 7058.13, 7004.21, 0.322, 0.316, 0.327, 0.313, 862.0, 866.27, 868.35, 860.67, 1146.72, 1158.86, 1160.2, 1146.45, 1562.28, 1571.43, 1573.63, 1557.53, 13407.83, 13371.74, 13461.17, 13359.57, 9.3583, 9.4235, 9.4422, 9.3466, 7202.1, 7149.61, 7241.64, 7149.61, 1384.92, 1395.73, 1400.2, 1383.03, 1.3997, 1.3801, 1.4131, 1.3774, 1.5019999999999998, 1.508, 1.5219999999999998, 1.4809999999999999, 122.53, 122.83, 122.97, 122.29, 14.169, 14.275, 14.28, 14.275, 488.13, 496.75, 497.13, 487.88, 2.9389999999999996, 2.929, 2.9419999999999997, 2.898, 3672.45, 3680.7, 3681.9, 3640.83
2015-11-26, 2030.68, 1.59, 1.614, 1.615, 1.578, 1.0642, 468.07, 462.42, 6348.05, 8.357000000000001, 8.3975, 8.333, 179.09, 179.26, 178.57, 2.206, 2.133, 46866.63, 48269.74, 1.6380000000000001, 1.6380000000000001, 10958.4, 878.89, 881.63, 868.05, 1.8940000000000001, 1.87, 1.8559999999999999, 7883.725, 2093.0, 3647.93, 3614.07, 5101.18, 147.63, 148.21, 0.8079999999999999, 1126.68, 1131.0, 1115.73, 1.3303, 1.334, 0.47600000000000003, 0.513, 0.525, 0.46399999999999997, 46982.0, 48100.0, 48245.0, 17.2405, 43.04, 42.69, 41.72, 44138.75, 44576.23, 19871.75, 19786.53, 8934.48, 17813.39, 17820.81, 122.65, 1488.89, 1508.38, 1487.95, 826.24, 0.7025, 0.708, 46.04, 46.5, 45.03, 1730.97, 1735.51, 1721.81, 1.0163, 1198.75, 1199.55, 310.48, 1110.0, 1110.0, 10227.3, 10184.2, 10247.1, 10083.1, 1.5078, 1.5137, 1.5055, 364.25, 22025.79, 22400.4, 21944.09, 4585.55, 4557.47, 4585.55, 4557.39, 1.5719999999999998, 1.6380000000000001, 1.642, 1.564, 0.6579, 0.6561, 0.6587, 0.6551, 6986.68, 7029.645, 7034.06, 6982.83, 0.309, 0.316, 0.318, 0.308, 861.22, 861.12, 864.74, 857.1, 1144.21, 1146.72, 1148.7, 1142.21, 1560.23, 1571.65, 1573.04, 1559.64, 13403.42, 13410.39, 13481.33, 13368.11, 9.3239, 9.3482, 9.3922, 9.304, 7208.36, 7202.1, 7229.18, 7188.31, 1381.46, 1388.53, 1391.08, 1377.88, 1.4027, 1.3967, 1.4079, 1.3743, 1.442, 1.5090000000000001, 1.511, 1.426, 122.72, 122.51, 122.95, 122.23, 14.168, 14.168, 14.168, 14.168, 487.63, 488.38, 492.38, 487.38, 2.889, 2.915, 2.935, 2.875, 3708.69, 3677.4, 3727.99, 3671.63
2015-11-27, 2028.99, 1.574, 1.59, 1.59, 1.561, 1.0627, 472.24, 468.32, 6395.33, 8.351, 8.3875, 8.32, 179.81, 178.89, 178.53, 2.2430000000000003, 2.237, 47145.63, 47199.04, 1.617, 1.617, 11180.94, 874.66, 889.54, 867.83, 1.835, 1.8730000000000002, 1.831, 7897.1, 2093.145, 3635.55, 3659.57, 5104.845, 148.23, 148.58, 0.81, 1118.5, 1126.56, 1115.42, 1.329, 1.3326, 0.473, 0.47700000000000004, 0.485, 0.45899999999999996, 47320.0, 47145.0, 47450.0, 17.2595, 42.59, 43.08, 42.3, 44374.52, 44137.19, 19992.44, 19926.1, 8968.25, 17805.940000000002, 17813.425000000007, 121.8, 1505.39, 1524.62, 1502.3, 824.5, 0.7025, 0.7047, 46.23, 46.32, 45.0, 1735.21, 1739.16, 1725.47, 1.0141, 1201.5, 1202.55, 307.72, 1070.8, 1074.2, 10332.3, 10217.3, 10352.9, 10174.8, 1.513, 1.5133, 1.5065, 364.75, 22354.48, 22597.95, 22339.31, 4597.06, 4595.86, 4621.26, 4583.3, 1.5619999999999998, 1.575, 1.5919999999999999, 1.554, 0.6571, 0.6583, 0.6602, 0.6566, 6963.37, 7002.46, 7009.99, 6961.45, 0.301, 0.302, 0.305, 0.298, 864.27, 860.33, 865.03, 857.99, 1148.88, 1144.21, 1151.44, 1141.96, 1561.49, 1555.66, 1563.54, 1555.66, 13425.19, 13410.25, 13451.56, 13401.17, 9.3695, 9.3141, 9.391, 9.2995, 7238.56, 7208.36, 7255.89, 7203.81, 1365.81, 1383.84, 1386.13, 1363.61, 1.3785, 1.4037, 1.4053, 1.3658, 1.443, 1.4369999999999998, 1.4569999999999999, 1.4169999999999998, 122.62, 122.68, 122.75, 122.47, 14.23, 14.15, 14.345, 14.105, 483.315, 488.005, 490.005, 482.755, 2.835, 2.8739999999999997, 2.877, 2.82, 3752.71, 3712.09, 3752.71, 3709.03
2015-11-30, 1991.97, 1.568, 1.574, 1.575, 1.547, 1.061, 472.17, 470.34, 6393.13, 8.357999999999999, 8.399, 8.347000000000001, 180.9, 179.63, 179.5, 2.2119999999999997, 2.205, 45872.92, 47144.44, 1.617, 1.617, 11277.91, 856.3, 873.67, 851.29, 1.815, 1.841, 1.801, 7959.3, 2093.29, 3436.3, 3616.54, 5108.51, 149.255, 149.335, 0.767, 1121.09, 1130.17, 1116.1, 1.3293, 1.3377, 0.455, 0.46399999999999997, 0.474, 0.4370000000000001, 45949.0, 47000.0, 47170.0, 17.29, 41.71, 43.25, 41.67, 44247.98, 44387.1, 19994.05, 19831.25, 9002.96, 17798.49, 17806.04, 120.95, 1519.6, 1527.62, 1511.62, 827.68, 0.7045, 0.7057, 45.57, 45.63, 44.79, 1739.59, 1744.62, 1731.92, 1.0137, 1204.25, 1205.55, 310.8, 1096.5, 1096.5, 10310.7, 10285.8, 10390.7, 10264.5, 1.5103, 1.5109, 1.503, 365.25, 22482.88, 22707.68, 22432.56, 4560.56, 4599.08, 4606.8, 4541.97, 1.537, 1.545, 1.557, 1.508, 0.6534, 0.6572, 0.6582, 0.6523, 6961.41, 6964.3, 6974.14, 6958.29, 0.304, 0.302, 0.311, 0.302, 865.14, 863.33, 868.27, 861.55, 1156.83, 1148.75, 1157.4, 1148.53, 1560.995, 1558.635, 1565.985, 1556.255, 13368.24, 13406.79, 13424.78, 13353.45, 9.4169, 9.3598, 9.447, 9.3545, 7239.245000000001, 7230.0, 7256.620000000001, 7209.89, 1363.13, 1364.17, 1368.92, 1359.96, 1.3524, 1.4027, 1.403, 1.35, 1.392, 1.425, 1.43, 1.383, 122.84, 122.6, 122.89, 122.28, 14.008, 14.16, 14.35, 13.905, 479.0, 487.63, 487.63, 478.13, 2.845, 2.838, 2.8539999999999996, 2.8110000000000004, 3752.79, 3744.28, 3772.05, 3733.58
2015-12-01, 2023.93, 1.571, 1.5659999999999998, 1.588, 1.565, 1.0591, 469.52, 470.92, 6387.11, 8.384, 8.419, 8.339, 181.4, 180.72, 180.45, 2.235, 2.175, 45120.36, 45930.7, 1.595, 1.595, 11268.31, 847.1, 857.08, 841.0, 1.83, 1.8219999999999998, 1.805, 7966.0, 2093.81, 3445.4, 3433.86, 5098.7, 149.7, 149.92, 0.7959999999999999, 1120.69, 1130.13, 1119.55, 1.3365, 1.3394, 0.475, 0.462, 0.48700000000000004, 0.45799999999999996, 45492.0, 45800.0, 46100.0, 17.4627, 41.65, 41.77, 41.5, 43418.55, 44241.29, 19867.95, 19707.67, 8993.1, 17719.92, 17802.84, 120.6, 1521.9, 1542.12, 1515.33, 829.26, 0.7016, 0.7055, 44.86, 45.75, 44.44, 1747.47, 1748.01, 1734.62, 1.0135, 1198.45, 1206.85, 302.25, 1105.9, 1105.9, 10386.9, 10299.0, 10430.3, 10275.9, 1.5038, 1.5071, 1.4994, 359.75, 22525.64, 22773.09, 22505.79, 4446.46, 4527.41, 4535.97, 4446.46, 1.525, 1.516, 1.5390000000000001, 1.508, 0.6584, 0.6525, 0.6594, 0.6517, 6909.15, 6954.29, 6961.41, 6909.15, 0.305, 0.303, 0.309, 0.302, 868.56, 864.39, 869.7, 862.64, 1160.61, 1156.77, 1161.9, 1155.48, 1560.5, 1561.61, 1568.43, 1556.85, 13469.83, 13390.61, 13495.47, 13390.61, 9.4281, 9.4064, 9.4647, 9.3726, 7239.93, 7251.64, 7257.35, 7215.97, 1359.7, 1360.72, 1369.99, 1354.1, 1.3369, 1.356, 1.3869, 1.3217, 1.4269999999999998, 1.395, 1.429, 1.393, 123.1, 122.79, 123.36, 122.66, 14.05, 14.02, 14.155, 13.955, 475.63, 476.63, 480.38, 475.13, 2.855, 2.864, 2.865, 2.8089999999999997, 3760.89, 3748.22, 3768.94, 3736.44
2015-12-02, 2009.29, 1.493, 1.5819999999999999, 1.5930000000000002, 1.493, 1.0566, 467.32, 471.22, 6402.36, 8.379, 8.426, 8.357000000000001, 180.62, 181.24, 180.39, 2.231, 2.193, 45046.75, 45482.2, 1.569, 1.569, 11422.47, 839.14, 850.37, 833.9, 1.767, 1.85, 1.7630000000000001, 7972.15, 2103.37, 3456.31, 3442.44, 5120.17, 149.08, 150.0, 0.7879999999999999, 1126.82, 1131.12, 1121.56, 1.3366, 1.3391, 0.469, 0.484, 0.521, 0.456, 45054.0, 45445.0, 45615.0, 17.3961, 41.85, 41.73, 41.17, 43984.9, 43418.55, 20012.4, 19797.55, 8993.24, 17888.35, 17719.72, 116.3, 1536.28, 1546.53, 1527.45, 836.87, 0.7049, 0.7054, 44.62, 45.18, 44.03, 1742.89, 1751.71, 1740.43, 1.018, 1204.35, 1204.85, 302.96, 1104.0, 1104.0, 10379.2, 10409.9, 10469.2, 10344.9, 1.5055, 1.5126, 1.5049, 365.25, 22795.45, 22844.38, 22581.33, 4557.67, 4504.22, 4557.67, 4504.22, 1.4969999999999999, 1.5490000000000002, 1.57, 1.4869999999999999, 0.6676, 0.6586, 0.6694, 0.6586, 6895.19, 6909.32, 6920.0, 6895.19, 0.303, 0.305, 0.308, 0.301, 865.26, 867.78, 872.21, 862.87, 1155.69, 1160.59, 1162.6, 1155.33, 1572.9, 1571.48, 1577.47, 1569.43, 13636.06, 13488.41, 13653.7, 13482.35, 9.4058, 9.4178, 9.4401, 9.3795, 7293.79, 7239.93, 7300.43, 7239.93, 1357.01, 1363.13, 1364.83, 1353.08, 1.369, 1.3613, 1.3898, 1.3516, 1.402, 1.444, 1.462, 1.401, 122.87, 123.08, 123.29, 122.62, 14.055, 14.04, 14.215, 14.04, 471.38, 474.63, 480.13, 470.88, 2.835, 2.862, 2.862, 2.827, 3744.1, 3767.0, 3773.73, 3733.86
2015-12-03, 1994.07, 1.515, 1.506, 1.534, 1.4869999999999999, 1.0633, 467.06, 468.43, 6447.34, 8.376, 8.462, 8.365, 181.75, 180.45, 180.19, 2.165, 2.151, 44914.53, 45338.44, 1.5130000000000001, 1.5130000000000001, 11301.51, 833.94, 847.88, 826.81, 1.749, 1.775, 1.723, 7979.3, 2104.27, 3536.91, 3450.28, 5117.15, 150.06, 150.65, 0.7809999999999999, 1125.32, 1142.61, 1122.08, 1.3354, 1.3407, 0.46799999999999997, 0.469, 0.484, 0.44799999999999995, 45044.0, 44900.0, 45545.0, 17.465, 39.94, 41.69, 39.84, 43417.05, 43984.39, 20002.12, 19926.22, 9016.56, 17729.68, 17883.14, 116.9, 1530.61, 1539.54, 1521.64, 843.87, 0.71, 0.7115, 44.32, 44.64, 42.43, 1738.88, 1756.52, 1733.13, 1.0269, 1193.75, 1206.15, 304.15, 1094.4, 1094.4, 10342.0, 10411.9, 10447.0, 10323.5, 1.5083, 1.5087, 1.4897, 367.0, 22676.41, 22730.25, 22515.11, 4545.86, 4559.15, 4568.41, 4541.67, 1.49, 1.501, 1.505, 1.454, 0.664, 0.6679, 0.6683, 0.6614, 6862.79, 6891.22, 6906.3, 6862.79, 0.326, 0.318, 0.327, 0.317, 871.6, 864.48, 876.26, 862.92, 1163.01, 1155.68, 1167.49, 1154.05, 1575.4, 1576.73, 1579.77, 1573.0, 13463.82, 13622.52, 13629.18, 13442.28, 9.4366, 9.3946, 9.4732, 9.3784, 7347.43, 7293.79, 7349.01, 7274.28, 1339.45, 1356.88, 1364.96, 1339.3, 1.3049, 1.3605, 1.3741, 1.3033, 1.392, 1.416, 1.423, 1.375, 123.25, 122.87, 123.67, 122.8, 13.979000000000001, 14.125, 14.14, 13.89, 467.13, 471.25, 473.38, 465.63, 2.821, 2.8280000000000003, 2.8280000000000003, 2.793, 3732.94, 3743.44, 3754.01, 3724.84
