@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Low numeric

@data
2013-11-12, 1995.48, 2.627, 2.5815, 2.5660000000000003, 1.3407, 1.3361, 395.13, 395.73, 6728.37, 6744.77, 6702.01, 9.265, 176.07, 176.14, 3.574, 3.5980000000000003, 3.542, 52623.87, 1.954, 1.9880000000000002, 1.945, 9107.86, 9081.58, 1443.32, 1427.64, 1483.46, 1482.88, 2.804, 6110.4, 6141.65, 1773.44, 1767.85, 3.262, 3.27, 2109.47, 2103.3, 2117.28, 1437.8, 1419.1, 1417.19, 3919.79, 3913.64, 3925.34, 3904.72, 137.01, 2.2969999999999997, 2.3080000000000003, 2.7680000000000002, 2.7510000000000003, 2.7680000000000002, 2.7510000000000003, 1152.72, 1167.57, 1149.85, 1.0479, 1.0487, 1.0463, 1.7530000000000001, 52450.0, 52155.0, 17.0949, 16.8735, 95.14, 95.38, 39863.45, 14269.84, 14271.48, 3.6, 3.57, 8280.2, 8301.49, 15783.1, 15759.28, 103.25, 104.1, 103.05, 1283.96, 1287.99, 1282.67, 1003.75, 996.59, 0.8385, 0.8397, 106.4, 105.15, 1699.92, 1718.46, 1.1687, 1.1695, 1.1659, 1101.5, 1099.76, 1096.33, 457.24, 1415.2, 1415.2, 1415.2, 9789.5, 9670.0, 1.5989, 1.6006, 1.5964, 434.75, 437.25, 19107.85, 18894.1, 4441.72, 4485.06, 4433.21, 4.095, 4.101, 4.084, 0.8253, 0.8242, 0.8288, 0.8224, 5862.82, 5855.99, 5862.82, 0.601, 0.608, 1024.93, 1012.31, 1072.5, 1072.9, 1311.55, 1313.95, 13378.33, 13393.64, 13358.39, 10.8164, 10.8418, 10.6993, 8271.14, 8248.16, 8274.25, 8226.73, 1408.53, 1379.79, 2.8913, 2.9022, 2.8664, 4.121, 4.13, 4.144, 4.106, 98.89, 21.272, 21.272, 651.13, 659.38, 4.2780000000000005, 4.206, 2893.52
2013-11-13, 1963.56, 2.645, 2.645, 2.623, 1.3436, 1.3407, 395.24, 396.11, 6726.79, 6728.37, 6693.26, 9.172, 176.18, 176.31, 3.617, 3.656, 3.5610000000000004, 51804.33, 2.055, 2.055, 1.9880000000000002, 9076.48, 9102.99, 1438.83, 1422.43, 1500.41, 1481.29, 2.801, 6087.25, 6108.7, 1771.78, 1762.29, 3.236, 3.234, 2126.77, 2110.72, 2127.94, 1442.02, 1437.12, 1432.27, 3919.92, 3907.82, 3922.27, 3902.67, 138.27, 2.329, 2.344, 2.7739999999999996, 2.766, 2.792, 2.753, 1165.85, 1171.89, 1161.31, 1.0476, 1.0509, 1.0461, 1.788, 52625.0, 51540.0, 16.9644, 16.8023, 93.04, 95.22, 39688.19, 14588.68, 14289.87, 3.58, 3.58, 8261.31, 8299.36, 15750.67, 15773.15, 105.8, 103.5, 103.25, 1288.01, 1288.01, 1278.91, 998.23, 1003.18, 0.8448, 0.8455, 105.81, 105.51, 1713.91, 1715.4, 1.1625, 1.1681, 1.1596, 1101.47, 1099.26, 1095.36, 456.7, 1406.7, 1406.7, 1406.7, 9707.6, 9684.1, 1.5905, 1.5989, 1.5853, 432.25, 438.0, 19005.02, 18974.89, 4380.64, 4455.16, 4371.02, 4.107, 4.122, 4.103, 0.8222, 0.8251, 0.8263, 0.8166, 5812.84, 5863.63, 5863.81, 0.59, 0.606, 1024.59, 1020.13, 1073.25, 1074.09, 1309.07, 1311.85, 13358.39, 13378.51, 13324.7, 10.7719, 10.8239, 10.7296, 8329.48, 8271.14, 8350.51, 8263.84, 1422.06, 1410.18, 2.8532, 2.9015, 2.8468, 4.144, 4.145, 4.158, 4.129, 99.07, 20.768, 20.65, 647.0, 651.88, 4.288, 4.246, 2894.07
2013-11-14, 1967.56, 2.58, 2.6289999999999996, 2.576, 1.3487, 1.3436, 391.25, 392.49, 6630.0, 6726.81, 6613.98, 9.185, 175.78, 176.39, 3.5660000000000003, 3.662, 3.54, 52230.29, 2.043, 2.0580000000000003, 2.035, 9054.83, 9056.71, 1439.78, 1406.01, 1466.82, 1464.61, 2.804, 5998.85, 6042.25, 1782.0, 1760.64, 3.1639999999999997, 3.2, 2087.94, 2117.89, 2117.91, 1444.41, 1441.0, 1433.37, 3965.57, 3899.38, 3965.57, 3899.31, 138.35, 2.2840000000000003, 2.3369999999999997, 2.716, 2.77, 2.772, 2.688, 1168.97, 1173.58, 1163.27, 1.0494, 1.0498, 1.045, 1.7369999999999999, 51500.0, 51360.0, 16.9484, 16.7829, 93.88, 94.54, 39594.09, 14567.16, 14527.97, 3.59, 3.55, 8234.72, 8262.83, 15821.63, 15739.5, 103.05, 105.8, 102.5, 1276.32, 1278.37, 1269.75, 1002.52, 997.67, 0.8398, 0.8467, 107.12, 105.89, 1705.84, 1720.89, 1.1668, 1.1623, 1.1586, 1112.18, 1096.54, 1095.69, 457.41, 1401.3, 1401.3, 1401.3, 9675.2, 9615.2, 1.6058, 1.5905, 1.5878, 429.75, 434.5, 18733.02, 18687.94, 4301.89, 4358.49, 4284.03, 4.103, 4.118, 4.083, 0.8289, 0.8218, 0.8292, 0.8192, 5816.04, 5811.65, 5818.21, 0.605, 0.609, 1024.89, 1019.97, 1071.01, 1074.55, 1307.31, 1305.69, 13325.9, 13379.29, 13289.75, 10.7916, 10.8057, 10.7454, 8297.79, 8329.48, 8351.14, 8284.43, 1414.04, 1403.07, 2.8977, 2.9026, 2.85, 4.119, 4.16, 4.1739999999999995, 4.105, 99.08, 20.432000000000002, 20.475, 646.38, 648.88, 4.303, 4.263, 2856.32
2013-11-15, 2005.64, 2.5540000000000003, 2.585, 2.545, 1.3459, 1.3489, 394.76, 395.47, 6666.13, 6696.16, 6630.0, 9.134, 175.41, 175.78, 3.605, 3.6239999999999997, 3.491, 53451.6, 1.9769999999999999, 1.9769999999999999, 1.964, 9149.66, 9137.48, 1439.31, 1406.36, 1490.89, 1466.82, 2.763, 6037.0, 6101.65, 1791.53, 1780.22, 3.161, 3.162, 2100.51, 2087.12, 2102.38, 1438.37, 1443.76, 1432.77, 3972.74, 3956.47, 3975.89, 3949.01, 138.08, 2.247, 2.276, 2.693, 2.718, 2.739, 2.6839999999999997, 1171.42, 1173.51, 1161.75, 1.0455, 1.0527, 1.0439, 1.702, 52700.0, 52585.0, 16.9793, 16.8325, 93.76, 94.43, 39765.92, 14876.41, 14665.75, 3.51, 3.5, 8304.97, 8312.1, 15876.22, 15806.22, 102.6, 103.1, 102.15, 1284.46, 1289.46, 1281.84, 995.72, 1001.72, 0.8378, 0.8417, 108.54, 107.15, 1718.78, 1721.57, 1.1623, 1.1659, 1.1582, 1111.44, 1111.41, 1105.57, 456.65, 1415.9, 1415.9, 1415.9, 9708.7, 9610.4, 1.6065, 1.6057, 1.5988, 426.5, 431.25, 18760.78, 18491.77, 4367.37, 4382.9, 4323.88, 4.065, 4.066, 4.062, 0.8274, 0.8288, 0.8355, 0.823, 5829.05, 5816.82, 5832.76, 0.601, 0.607, 1025.47, 1014.82, 1068.66, 1071.01, 1315.86, 1312.17, 13370.66, 13460.79, 13370.66, 10.6845, 10.8029, 10.6629, 8317.16, 8297.79, 8319.34, 8288.98, 1421.82, 1410.91, 2.9306, 2.9466, 2.8876, 4.067, 4.092, 4.105, 4.059, 99.11, 20.712, 20.75, 645.88, 652.88, 4.216, 4.1530000000000005, 2882.15
2013-11-18, 2010.81, 2.56, 2.57, 2.553, 1.3495, 1.3458, 395.15, 396.26, 6693.44, 6703.12, 6665.45, 9.128, 174.45, 175.48, 3.66, 3.667, 3.575, 53879.32, 1.974, 1.974, 1.935, 9168.69, 9157.6, 1449.31, 1431.93, 1493.79, 1488.57, 2.7510000000000003, 6074.025, 6149.225, 1798.22, 1790.66, 3.173, 3.1689999999999996, 2135.83, 2100.9, 2153.21, 1434.3, 1437.6, 1427.71, 3985.97, 3978.27, 3985.97, 3969.22, 137.76, 2.255, 2.276, 2.7030000000000003, 2.696, 2.7319999999999998, 2.6910000000000003, 1165.4, 1166.09, 1156.1, 1.0465, 1.0486, 1.0433, 1.709, 53312.5, 53222.5, 16.9395, 16.8032, 93.84, 94.55, 40306.05, 15165.92, 15034.33, 3.55, 3.54, 8327.31, 8328.62, 15961.7, 15876.16, 105.75, 102.8, 102.7, 1291.87, 1296.76, 1289.77, 995.89, 994.93, 0.8372, 0.8388, 108.5, 107.69, 1715.87, 1717.28, 1.1681, 1.1615, 1.1595, 1116.2, 1111.39, 1109.72, 458.07, 1416.9, 1416.9, 1416.9, 9695.9, 9650.4, 1.6122, 1.6065, 1.6048, 422.0, 430.0, 18687.19, 18562.37, 4335.45, 4406.64, 4322.08, 4.084, 4.084, 4.069, 0.8341, 0.8272, 0.8342, 0.8264, 5810.97, 5829.29, 5837.3, 0.609, 0.638, 1021.62, 1013.33, 1062.8, 1069.05, 1325.0, 1320.235, 13431.38, 13490.19, 13431.38, 10.6084, 10.685, 10.5805, 8362.52, 8340.78, 8372.415, 8331.835, 1427.69, 1414.3, 2.9389, 2.9438, 2.9217, 4.098, 4.067, 4.1080000000000005, 4.067, 99.93, 20.717, 20.717, 646.0, 648.38, 4.218999999999999, 4.154, 2869.1
2013-11-19, 2031.64, 2.526, 2.5540000000000003, 2.519, 1.3505, 1.3502, 394.9, 398.04, 6723.46, 6732.1, 6671.63, 9.06, 173.22, 174.46, 3.617, 3.705, 3.611, 54307.04, 1.965, 1.965, 1.965, 9225.43, 9154.23, 1463.52, 1444.24, 1510.61, 1494.53, 2.7239999999999998, 6111.05, 6196.8, 1802.33, 1788.0, 3.154, 3.18, 2197.22, 2147.37, 2198.32, 1425.17, 1434.17, 1423.4, 3949.07, 3990.06, 3994.97, 3942.84, 137.01, 2.244, 2.28, 2.6660000000000004, 2.714, 2.721, 2.662, 1161.29, 1162.61, 1153.46, 1.0439, 1.0447, 1.0415, 1.6840000000000002, 53925.0, 53860.0, 16.9444, 16.8344, 93.03, 94.3, 40667.215, 15164.3, 15253.24, 3.58, 3.58, 8351.38, 8365.65, 15976.02, 15962.72, 105.75, 105.85, 105.0, 1293.99, 1305.43, 1293.43, 989.55, 995.1, 0.8383, 0.8403, 108.47, 107.53, 1712.51, 1713.97, 1.1687, 1.1676, 1.1659, 1107.29, 1118.4, 1105.22, 455.28, 1400.0, 1400.0, 1400.0, 9783.1, 9640.7, 1.611, 1.6122, 1.6082, 412.0, 422.5, 19105.46, 18578.36, 4393.59, 4403.56, 4360.86, 4.0710000000000015, 4.0710000000000015, 4.065, 0.8335, 0.8331, 0.8405, 0.8321, 5824.48, 5811.66, 5825.29, 0.648, 0.653, 1018.49, 1010.29, 1055.29, 1062.8, 1334.14, 1328.3, 13482.63, 13512.47, 13441.4, 10.5529, 10.6121, 10.5242, 8407.88, 8383.77, 8425.49, 8374.69, 1430.37, 1422.39, 2.9222, 2.945, 2.9097, 4.067, 4.087, 4.113, 4.065, 99.77, 20.349, 20.4, 646.25, 649.63, 4.224, 4.143, 2865.36
2013-11-20, 2017.24, 2.563, 2.535, 2.526, 1.3539, 1.3505, 396.31, 396.76, 6698.01, 6723.46, 6677.85, 9.06, 173.2, 173.69, 3.556, 3.647, 3.545, 53032.91, 1.959, 1.9780000000000002, 1.9469999999999998, 9193.29, 9197.47, 1466.23, 1449.96, 1511.19, 1505.52, 2.7230000000000003, 6197.25, 6212.4, 1795.51, 1784.72, 3.162, 3.159, 2193.12, 2198.32, 2203.3, 1428.84, 1424.35, 1423.11, 3931.55, 3945.97, 3960.44, 3923.47, 136.07, 2.27, 2.281, 2.7119999999999997, 2.6689999999999996, 2.716, 2.66, 1154.6, 1159.87, 1153.86, 1.0427, 1.0486, 1.0412, 1.72, 54200.0, 52920.0, 17.0679, 16.8964, 93.34, 93.46, 41028.38, 15126.56, 15096.63, 3.56, 3.56, 8300.12, 8329.84, 15967.03, 15974.06, 104.65, 105.8, 104.45, 1299.34, 1301.17, 1296.41, 995.63, 988.81, 0.8399, 0.8407, 106.92, 106.81, 1699.14, 1705.05, 1.1732, 1.1679, 1.1653, 1101.38, 1107.3, 1097.53, 462.56, 1401.1, 1401.1, 1401.1, 9629.8, 9626.2, 1.6121, 1.611, 1.6059, 417.75, 419.0, 18766.78, 18766.78, 4398.34, 4405.07, 4365.02, 4.092, 4.0760000000000005, 4.067, 0.8371, 0.8333, 0.8373, 0.8306, 5809.15, 5829.56, 5838.06, 0.636, 0.642, 1013.89, 1005.78, 1055.31, 1058.05, 1335.31, 1335.07, 13458.06, 13497.51, 13442.55, 10.5373, 10.6091, 10.5181, 8359.59, 8407.88, 8408.07, 8344.73, 1422.18, 1409.2, 2.9058, 2.9431, 2.9017, 4.074, 4.069, 4.077, 4.048, 99.55, 20.326, 20.255, 642.75, 651.13, 4.208, 4.183, 2849.87
2013-11-21, 1993.78, 2.635, 2.571, 2.537, 1.3439, 1.3539, 394.46, 398.04, 6681.08, 6711.42, 6661.7, 9.05, 173.46, 173.76, 3.674, 3.681, 3.549, 52860.465, 2.017, 2.017, 1.972, 9202.07, 9175.64, 1455.05, 1434.72, 1508.52, 1495.03, 2.739, 6186.85, 6204.35, 1795.73, 1777.23, 3.162, 3.165, 2206.61, 2201.47, 2207.1, 1420.33, 1428.07, 1417.0, 3921.27, 3940.98, 3952.08, 3911.61, 136.08, 2.266, 2.32, 2.804, 2.707, 2.806, 2.685, 1157.53, 1163.85, 1148.88, 1.047, 1.0475, 1.0433, 1.722, 53347.5, 52510.0, 16.9743, 16.8562, 93.33, 93.93, 40641.31, 15076.08, 15176.35, 3.64, 3.61, 8281.21, 8315.36, 15900.82, 15971.2, 107.35, 104.3, 104.3, 1296.68, 1298.28, 1289.67, 986.49, 994.84, 0.8345, 0.8420000000000001, 108.06, 106.51, 1700.22, 1708.97, 1.1635, 1.1724, 1.1612, 1099.79, 1104.04, 1096.46, 463.98, 1385.4, 1385.4, 1385.4, 9559.5, 9507.0, 1.6105, 1.6119, 1.6087, 417.0, 419.0, 18728.25, 18600.56, 4350.79, 4408.4, 4331.61, 4.098, 4.103, 4.073, 0.8273, 0.8367, 0.8393, 0.8249, 5793.53, 5807.69, 5813.28, 0.618, 0.624, 1012.72, 1006.83, 1056.83, 1058.65, 1344.34, 1337.35, 13442.77, 13459.95, 13387.29, 10.5651, 10.5911, 10.5207, 8337.32, 8359.59, 8359.71, 8332.48, 1420.93, 1401.5, 2.9545, 2.9595, 2.9054, 4.074, 4.085, 4.117, 4.06, 99.77, 20.05, 20.135, 650.0, 654.63, 4.3, 4.244, 2839.01
2013-11-22, 2006.23, 2.623, 2.6260000000000003, 2.615, 1.3482, 1.344, 394.8, 396.73, 6681.33, 6697.69, 6643.47, 9.022, 174.32, 174.7, 3.702, 3.7430000000000003, 3.661, 52688.02, 2.082, 2.095, 2.082, 9196.08, 9127.89, 1447.2, 1423.06, 1494.07, 1489.98, 2.813, 6096.5, 6097.35, 1797.16, 1783.52, 3.197, 3.18, 2205.77, 2197.01, 2206.53, 1431.96, 1419.53, 1418.37, 3969.16, 3938.11, 3970.91, 3936.82, 136.26, 2.296, 2.335, 2.7880000000000003, 2.8110000000000004, 2.839, 2.775, 1152.52, 1163.72, 1151.13, 1.0454, 1.0528, 1.0444, 1.7409999999999999, 52495.0, 52100.0, 16.9928, 16.8265, 95.44, 95.63, 40797.74, 15365.6, 15176.65, 3.69, 3.68, 8268.69, 8304.59, 16009.99, 15908.07, 110.45, 107.7, 107.7, 1288.71, 1290.58, 1281.77, 980.77, 985.72, 0.8322, 0.8359, 110.08, 107.62, 1701.03, 1720.81, 1.1542, 1.1632, 1.1509, 1119.62, 1103.38, 1103.38, 458.22, 1369.1, 1369.1, 1369.1, 9599.3, 9467.0, 1.62, 1.6107, 1.6073, 423.0, 424.0, 18841.85, 18556.4, 4326.2, 4338.15, 4300.13, 4.1110000000000015, 4.133, 4.092, 0.8205, 0.8270000000000001, 0.8274, 0.8171, 5801.85, 5793.71, 5824.94, 0.615, 0.633, 1017.13, 1008.07, 1062.12, 1064.42, 1344.85, 1342.03, 13430.14, 13505.35, 13430.14, 10.5, 10.6036, 10.4902, 8337.78, 8337.32, 8345.04, 8315.01, 1395.29, 1374.37, 3.0067, 3.0083, 2.949, 4.095, 4.122, 4.128, 4.0680000000000005, 99.98, 19.928, 19.928, 647.88, 653.38, 4.334, 4.31, 2835.31
2013-11-25, 2015.98, 2.574, 2.62, 2.573, 1.3558, 1.3482, 396.28, 397.92, 6674.3, 6711.03, 6661.04, 9.024, 174.19, 174.5, 3.7680000000000002, 3.787, 3.682, 52800.74, 2.055, 2.059, 2.046, 9219.04, 9210.69, 1447.86, 1425.14, 1504.1, 1492.23, 2.7939999999999996, 6027.35, 6049.6, 1804.84, 1794.7, 3.227, 3.219, 2196.38, 2206.47, 2211.07, 1439.15, 1431.01, 1427.44, 3991.65, 3977.31, 3991.66, 3973.0, 136.92, 2.279, 2.302, 2.7439999999999998, 2.784, 2.793, 2.7439999999999998, 1162.52, 1170.79, 1158.87, 1.0518, 1.057, 1.0511, 1.749, 52500.0, 52140.0, 16.92, 16.8044, 94.84, 95.57, 40998.81, 15381.72, 15513.45, 3.66, 3.65, 8250.43, 8342.53, 16064.77, 16008.71, 107.1, 110.65, 107.0, 1292.37, 1297.87, 1290.45, 973.44, 980.08, 0.8356, 0.8364, 111.05, 109.65, 1719.42, 1722.61, 1.1463, 1.1539, 1.1419, 1124.92, 1120.91, 1117.56, 457.82, 1370.3, 1370.3, 1370.3, 9677.4, 9588.0, 1.6226, 1.6199, 1.6178, 422.25, 426.75, 18822.31, 18720.67, 4317.96, 4359.58, 4303.53, 4.114, 4.102, 4.099, 0.8195, 0.8203, 0.8244, 0.8123, 5792.72, 5802.47, 5807.93, 0.643, 0.6509999999999999, 1010.74, 1003.49, 1061.44, 1063.25, 1347.49, 1349.27, 13475.33, 13517.02, 13469.21, 10.4808, 10.5157, 10.4655, 8342.235, 8362.744999999999, 8370.175, 8327.445, 1377.43, 1354.96, 3.0413, 3.0508, 2.9972, 4.086, 4.082, 4.115, 4.0760000000000005, 100.92, 19.855999999999998, 19.855999999999998, 649.38, 653.63, 4.359, 4.31, 2827.54
2013-11-26, 2022.64, 2.552, 2.596, 2.552, 1.3516, 1.355, 397.66, 398.59, 6694.62, 6709.08, 6674.3, 9.012, 174.0, 174.53, 3.7889999999999997, 3.8489999999999998, 3.753, 52263.51, 2.0909999999999997, 2.0909999999999997, 2.055, 9299.95, 9258.22, 1452.85, 1432.18, 1502.41, 1501.63, 2.773, 6035.95, 6123.5, 1808.1, 1800.58, 3.239, 3.225, 2186.12, 2186.06, 2209.15, 1432.91, 1437.43, 1429.29, 3994.57, 4004.37, 4007.09, 3987.16, 136.85, 2.265, 2.286, 2.73, 2.755, 2.77, 2.728, 1168.75, 1171.6, 1159.91, 1.0518, 1.0585, 1.0511, 1.7269999999999999, 52975.0, 52200.0, 17.0127, 16.8608, 94.09, 94.5, 41203.38, 15619.13, 15504.78, 3.64, 3.61, 8304.05, 8323.66, 16072.54, 16072.09, 108.1, 107.7, 106.05, 1301.35, 1306.13, 1301.22, 971.12, 972.29, 0.8367, 0.8377, 111.0, 108.05, 1721.56, 1724.62, 1.1454, 1.1454, 1.1421, 1124.72, 1126.85, 1123.1, 461.12, 1366.8, 1366.8, 1366.8, 9689.1, 9656.5, 1.6156, 1.6229, 1.6134, 424.75, 426.5, 18784.3, 18699.78, 4334.8, 4346.66, 4316.73, 4.1530000000000005, 4.114, 4.112, 0.8207, 0.818, 0.8229, 0.8164, 5775.67, 5793.02, 5806.84, 0.626, 0.647, 1012.6, 1002.19, 1060.12, 1063.18, 1350.13, 1356.51, 13478.37, 13507.27, 13460.92, 10.4261, 10.4917, 10.3979, 8346.69, 8388.17, 8395.31, 8339.88, 1359.9, 1345.02, 3.0321, 3.053, 2.9701, 4.087, 4.087, 4.102, 4.078, 101.11, 19.88, 19.88, 658.63, 662.38, 4.306, 4.279, 2851.54
2013-11-27, 2028.81, 2.524, 2.552, 2.508, 1.3572, 1.3517, 396.86, 397.45, 6636.22, 6696.95, 6636.22, 8.976, 174.06, 174.32, 3.818, 3.8369999999999997, 3.741, 51446.91, 2.063, 2.063, 2.057, 9290.07, 9297.65, 1444.51, 1413.97, 1484.37, 1480.41, 2.7310000000000003, 6099.25, 6112.7, 1808.42, 1800.77, 3.2289999999999996, 3.241, 2183.07, 2184.33, 2192.58, 1439.34, 1431.82, 1431.5, 4017.75, 3996.7, 4026.99, 3989.49, 136.64, 2.235, 2.269, 2.71, 2.719, 2.734, 2.694, 1161.69, 1170.36, 1161.06, 1.0545, 1.056, 1.052, 1.6909999999999998, 52100.0, 51390.0, 17.0492, 16.9157, 93.68, 94.69, 40949.35, 15515.24, 15501.95, 3.62, 3.61, 8238.92, 8297.71, 16072.8, 16070.93, 108.15, 108.1, 107.6, 1304.97, 1308.13, 1304.07, 968.1, 970.36, 0.8370000000000001, 0.8394, 110.88, 110.41, 1711.17, 1720.38, 1.1425, 1.145, 1.139, 1134.53, 1125.45, 1124.98, 459.2, 1366.1, 1366.1, 1366.1, 9714.6, 9659.8, 1.6216, 1.6156, 1.614, 418.5, 425.0, 18774.27, 18618.18, 4235.26, 4332.39, 4235.26, 4.165, 4.157, 4.143, 0.8194, 0.8204, 0.8265, 0.8151, 5748.01, 5775.96, 5787.98, 0.64, 0.643, 1009.03, 1003.66, 1060.52, 1062.05, 1346.72, 1351.25, 13472.11, 13472.11, 13348.83, 10.4691, 10.4856, 10.4113, 8298.46, 8346.69, 8355.83, 8285.61, 1367.02, 1345.19, 3.0444, 3.0548, 3.0219, 4.063, 4.083, 4.09, 4.052, 101.13, 19.846, 19.93, 659.0, 660.63, 4.256, 4.226, 2850.76
