@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute FTSE_Now_x numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2011-03-07, 1980.27, 3.335, 3.322, 1.3985, 1.4009, 1.3939, 367.95, 5990.39, 12.658, 170.21, 169.43, 170.33, 169.43, 3.8089999999999997, 68012.1, 68219.94, 3.0439999999999996, 3.0439999999999996, 2017.82, 2004.8, 1764.96, 1758.68, 3.713, 5538.75, 5586.2, 5608.2, 1321.15, 1330.73, 1331.08, 1312.59, 4.4719999999999995, 4.467, 4.458, 2942.31, 2902.19, 2944.46, 1563.26, 1564.6, 1553.42, 2797.64, 2798.07, 142.92, 3.6430000000000002, 3.6430000000000002, 3.492, 1207.77, 1194.76, 1209.2, 1193.61, 0.9721, 0.9745, 0.9698, 3.2889999999999997, 3.2889999999999997, 68724.0, 68900.0, 68070.0, 24.952, 24.7389, 104.42, 101.7, 101.54, 36900.84, 37132.98, 10750.0, 10770.5, 10660.5, 4.73, 4.71, 6530.54, 6619.19, 6524.26, 12169.88, 12258.88, 12306.26, 12056.81, 1115.47, 1111.19, 1134.17, 1123.64, 0.8579, 0.8562, 114.85, 116.49, 114.79, 1812.06, 828.6, 829.0, 675.25, 675.03, 680.76, 674.34, 1428.2, 1418.9, 10498.7, 10596.0, 10627.2, 10463.8, 1.6275, 1.6277, 1.6307, 1.6235, 721.25, 735.0, 716.25, 22138.44, 22256.0, 22112.0, 3543.55, 3495.1, 5.4670000000000005, 0.7396, 0.7402, 7664.72, 7520.74, 1.3, 1.2919999999999998, 1145.47, 1117.85, 1115.25, 1274.205, 1267.04, 1277.4250000000004, 1264.15, 14252.77, 14260.26, 14280.62, 13.5089, 13.5908, 5687.906666666668, 5814.9, 1000.53, 994.94, 3.0893, 3.0446, 3.0446, 4.887, 83.05, 35.317, 34.245, 832.63, 821.25, 813.75, 5.565, 5.565, 2698.55, 2693.76
2011-03-08, 1996.32, 3.3539999999999996, 3.3310000000000004, 1.3973, 1.4038, 1.3952, 366.08, 5973.78, 12.712, 170.72, 170.14, 171.14, 169.73, 3.927, 67762.65000000001, 68165.56666666668, 2.985, 2.985, 2021.22, 2003.9133333333327, 1769.72, 1762.3966666666668, 3.715, 5463.15, 5490.05, 5491.25, 1310.13, 1322.72, 1327.68, 1303.99, 4.313, 4.47, 4.295, 2996.21, 2952.72, 3000.43, 1564.01, 1570.92, 1557.59, 2793.19, 2794.82, 143.13, 3.64, 3.64, 3.516, 1208.22, 1207.06, 1214.32, 1202.11, 0.9733, 0.9746, 0.97, 3.29, 3.29, 68418.33333333331, 68666.66666666669, 67948.33333333331, 25.0124, 24.7267, 105.44, 104.65, 104.25, 36603.3, 36901.78, 10610.0, 10615.0, 10465.5, 4.71, 4.69, 6495.52, 6509.38, 6482.83, 12090.03, 12171.09, 12268.87, 12025.51, 1111.47, 1105.5, 1132.05, 1126.34, 0.8596, 0.8568, 116.12, 118.5, 114.5, 1818.28, 828.3, 828.6, 677.33, 674.82, 678.9, 673.55, 1434.1, 1434.5, 10495.7, 10478.1, 10623.9, 10417.5, 1.6202, 1.6273, 1.6344, 1.6183, 710.75, 726.0, 704.25, 22145.79, 22089.0, 21982.0, 3563.05, 3526.03, 5.444, 0.7373, 0.7402, 7582.55, 7664.72, 1.278, 1.2830000000000001, 1147.92, 1119.35, 1120.5, 1275.86, 1261.15, 1276.91, 1260.66, 14092.35, 14303.29, 14329.49, 13.5767, 13.6601, 5762.5, 5952.99, 1004.39, 996.19, 3.0657, 3.0905, 3.0456, 4.908, 82.39, 35.855, 35.67, 799.88, 831.38, 798.38, 5.505, 5.505, 2697.4, 2680.17
2011-03-09, 2001.47, 3.3989999999999996, 3.272, 1.3904, 1.3994, 1.3861, 366.38, 5961.82, 12.71, 169.82, 170.28, 170.67, 169.74, 3.864, 67513.2, 68111.19333333334, 2.986, 2.986, 2024.62, 2003.0266666666666, 1774.48, 1766.1133333333332, 3.755, 5520.8, 5466.1, 5530.55, 1321.82, 1311.05, 1325.74, 1306.86, 4.325, 4.34, 4.248, 2999.94, 2996.73, 3001.62, 1551.51, 1565.39, 1548.97, 2745.23, 2775.41, 143.06, 3.674, 3.674, 3.551, 1192.96, 1204.52, 1209.55, 1190.65, 0.9725, 0.9748, 0.9705, 3.3139999999999996, 3.3139999999999996, 68112.66666666669, 68433.33333333331, 67826.66666666669, 24.9346, 24.7436, 105.02, 104.85, 103.33, 36688.12, 36603.3, 10520.0, 10565.5, 10505.5, 4.71, 4.67, 6511.21, 6522.44, 6480.33, 12214.38, 12085.8, 12276.37, 12039.02, 1121.33, 1119.08, 1126.83, 1124.3, 0.8621, 0.8585, 114.8, 115.29, 112.13, 1808.26, 812.0, 828.8, 674.7, 675.61, 677.89, 673.59, 1426.9, 1431.6, 10568.7, 10529.4, 10568.7, 10412.9, 1.616, 1.6199, 1.621, 1.6124, 698.75, 712.0, 694.5, 22303.69, 22252.0, 22117.0, 3580.31, 3551.72, 5.4910000000000005, 0.7372, 0.7418, 7445.9, 7582.55, 1.2990000000000002, 1.2790000000000001, 1147.33, 1115.95, 1118.35, 1265.2, 1275.3, 1277.3, 1264.66, 14012.97, 14130.57, 14110.38, 13.5677, 13.6161, 5950.74, 6157.92, 1018.57, 1006.92, 3.0111, 3.0469, 2.9829, 4.968, 82.85, 35.653, 35.815, 781.25, 801.63, 778.38, 5.535, 5.535, 2683.88, 2666.71
2011-03-10, 1981.58, 3.34, 3.3289999999999997, 1.3908, 1.3943, 1.3854, 366.25, 5937.3, 12.674, 170.02, 169.58, 170.38, 169.14, 3.93, 67263.75, 68056.82, 2.98, 2.98, 2028.02, 2002.14, 1779.24, 1769.83, 3.7489999999999997, 5531.0, 5542.4, 5563.3, 1320.02, 1319.92, 1323.21, 1312.27, 4.199, 4.331, 4.17, 3002.15, 3002.55, 3012.04, 1549.99, 1555.87, 1542.26, 2756.34, 2761.77, 142.6, 3.661, 3.661, 3.469, 1198.8, 1191.16, 1203.9, 1187.11, 0.9714, 0.9716, 0.9666, 3.298, 3.298, 67807.0, 68200.0, 67705.0, 24.8747, 24.6757, 104.38, 104.96, 103.9, 36450.19, 36690.56, 10615.0, 10660.5, 10565.5, 4.69, 4.61, 6446.6, 6515.72, 6444.64, 12213.09, 12211.16, 12293.74, 12106.68, 1125.9, 1123.62, 1126.24, 1118.57, 0.8604, 0.8562, 112.95, 116.18, 112.16, 1800.84, 823.1, 826.4, 674.02, 673.28, 678.38, 671.44, 1429.3, 1430.0, 10559.5, 10594.5, 10602.4, 10497.3, 1.6202, 1.6162, 1.6244, 1.6138, 695.0, 707.25, 685.0, 22442.72, 22362.0, 22277.0, 3609.21, 3577.37, 5.553, 0.74, 0.7416, 7343.45, 7445.9, 1.3, 1.304, 1147.14, 1114.7, 1115.45, 1253.21, 1274.18, 1275.1, 1250.96, 13884.71, 14014.22, 14031.85, 13.4807, 13.5068, 6073.79, 6157.97, 1025.71, 1016.27, 3.0707, 3.01, 2.994, 4.992, 82.93, 36.043, 36.03, 759.38, 782.13, 749.88, 5.55, 5.55, 2687.47, 2671.42
2011-03-11, 1955.54, 3.2680000000000002, 3.2680000000000002, 1.3794, 1.3927, 1.3775, 362.14, 5845.29, 12.666, 171.51, 169.58, 171.51, 169.56, 3.83, 66040.66, 67255.94, 2.897, 2.897, 2012.22, 1947.36, 1731.8, 1730.45, 3.6839999999999997, 5494.4, 5516.1, 5516.3, 1295.11, 1315.72, 1315.72, 1294.21, 4.184, 4.202, 4.123, 2957.14, 2995.77, 2995.77, 1555.09, 1560.41, 1546.78, 2719.29, 2721.21, 142.88, 3.615, 3.615, 3.362, 1209.45, 1196.34, 1210.71, 1195.43, 0.9688, 0.977, 0.9684, 3.245, 3.245, 66486.0, 67350.0, 66300.0, 24.9902, 24.7234, 102.7, 104.45, 100.62, 35891.41, 36440.14, 10528.0, 10543.5, 10400.5, 4.62, 4.49, 6404.62, 6412.54, 6392.13, 11984.61, 12211.43, 12211.43, 11924.48, 1120.59, 1116.04, 1128.18, 1122.27, 0.8582, 0.8531, 116.12, 116.55, 113.52, 1802.65, 810.8, 810.8, 678.25, 672.76, 680.61, 672.52, 1412.2, 1429.5, 10435.6, 10444.9, 10479.3, 10351.2, 1.6054, 1.6199, 1.6217, 1.6037, 676.25, 696.0, 675.0, 22084.46, 22278.0, 21993.0, 3598.49, 3564.77, 5.558, 0.736, 0.7378, 7383.92, 7343.49, 1.301, 1.29, 1149.03, 1127.45, 1114.95, 1262.47, 1249.29, 1264.68, 1248.16, 13638.58, 13746.69, 13884.43, 13.443, 13.605, 6152.403333333334, 6208.5233333333335, 1020.14, 1013.66, 3.0449, 3.0702, 2.9903, 4.977, 83.17, 35.064, 35.945, 739.5, 762.88, 734.25, 5.492000000000001, 5.492000000000001, 2672.21, 2652.37
2011-03-14, 1971.23, 3.2760000000000002, 3.234, 1.391, 1.3916, 1.3752, 359.07, 5828.67, 12.814, 171.32, 171.21, 171.66, 170.65, 3.889, 66684.6, 67014.07, 2.819, 2.819, 1949.35, 1921.13, 1719.95, 1712.36, 3.6319999999999997, 5445.45, 5456.15, 5502.7, 1304.28, 1293.43, 1308.35, 1291.99, 4.195, 4.184, 4.079, 2933.8, 2942.42, 2966.98, 1566.7, 1567.49, 1549.08, 2689.65, 2724.61, 144.0, 3.556, 3.556, 3.4019999999999997, 1211.78, 1206.4, 1215.83, 1202.46, 0.9755, 0.9803, 0.9703, 3.2039999999999997, 3.2039999999999997, 67184.0, 66500.0, 66120.0, 25.0071, 24.8277, 101.16, 102.64, 99.01, 36091.22, 35888.46, 10350.0, 10375.5, 10225.5, 4.47, 4.41, 6353.76, 6345.95, 6339.97, 12044.4, 11976.96, 12087.01, 11936.32, 1111.27, 1101.44, 1142.74, 1121.05, 0.8590000000000001, 0.8585, 115.01, 115.68, 112.25, 1807.02, 793.2, 807.5, 676.47, 676.84, 679.18, 674.05, 1421.5, 1413.7, 10398.4, 10346.2, 10452.8, 10313.6, 1.6081, 1.6058, 1.6088, 1.5977, 659.25, 677.75, 646.25, 21863.02, 21935.0, 21825.0, 3587.28, 3513.09, 5.572, 0.7346, 0.7456, 7313.02, 7383.92, 1.2830000000000001, 1.3019999999999998, 1153.36, 1126.35, 1126.15, 1258.48, 1247.33, 1260.48, 1245.725, 13674.25, 13477.97, 13709.38, 13.5678, 13.7973, 6231.016666666666, 6259.076666666668, 1014.78, 1004.44, 3.029, 3.0460000000000003, 2.9839, 4.869, 83.3, 35.933, 35.165, 717.38, 737.63, 704.13, 5.462999999999999, 5.462999999999999, 2648.19, 2640.23
2011-03-15, 1923.92, 3.2239999999999998, 3.216, 1.399, 1.4003, 1.3902, 356.32, 5775.24, 12.798, 171.24, 170.88, 173.05, 170.42, 3.9139999999999997, 67169.25, 67333.15, 2.747, 2.747, 1929.59, 1918.61, 1726.78, 1706.9, 3.568, 5531.5, 5436.5, 5537.3, 1296.39, 1301.19, 1301.19, 1286.37, 4.173, 4.199, 4.15, 2937.63, 2923.98, 2939.65, 1573.99, 1583.21, 1560.94, 2695.66, 2715.22, 143.83, 3.562, 3.562, 3.365, 1217.14, 1207.93, 1224.38, 1206.16, 0.9735, 0.9766, 0.9709, 3.227, 3.227, 67787.0, 66900.0, 66575.0, 25.2177, 24.7602, 101.19, 100.31, 98.47, 36205.76, 36088.89, 9575.0, 9817.5, 9520.0, 4.4, 4.32, 6274.47, 6307.37, 6274.47, 11993.16, 12042.13, 12058.44, 11873.43, 1092.47, 1089.27, 1135.07, 1130.37, 0.8679, 0.8632, 113.6, 114.18, 111.16, 1806.81, 794.1, 803.6, 677.89, 674.73, 683.2, 672.95, 1424.6, 1420.0, 10415.9, 10386.2, 10637.7, 10364.5, 1.6172, 1.6084, 1.62, 1.6027, 664.0, 668.0, 650.5, 21804.32, 21742.0, 21719.0, 3583.5, 3524.79, 5.497000000000001, 0.7395, 0.7413, 7169.76, 7313.02, 1.204, 1.22, 1156.34, 1125.0, 1125.25, 1254.49, 1245.37, 1256.28, 1243.29, 13619.19, 13545.01, 13673.88, 13.7297, 13.9433, 6309.63, 6309.63, 1022.89, 1007.19, 3.0638, 3.0298, 2.9966, 4.7860000000000005, 82.46, 35.825, 36.265, 722.13, 712.25, 706.13, 5.42, 5.42, 2640.82, 2638.7
2011-03-16, 1957.97, 3.2030000000000003, 3.116, 1.3996, 1.4013, 1.3853, 348.09, 5695.28, 12.815, 173.08, 170.96, 173.37, 170.59, 3.9410000000000003, 67005.22, 67167.57, 2.763, 2.763, 1944.91, 1890.06, 1700.54, 1681.08, 3.5269999999999997, 5449.65, 5420.0, 5497.85, 1281.87, 1288.46, 1288.46, 1261.12, 4.125, 4.155, 4.07, 2896.26, 2927.98, 2927.98, 1588.67, 1592.13, 1567.66, 2619.4, 2680.57, 143.84, 3.47, 3.47, 3.307, 1238.6, 1214.85, 1244.71, 1211.28, 0.9738, 0.9976, 0.9734, 3.14, 3.14, 67591.0, 66300.0, 65850.0, 25.2919, 24.8625, 97.18, 101.86, 96.71, 36012.17, 36203.78, 9235.0, 9287.5, 7862.5, 4.37, 4.2, 6101.01, 6153.47, 6007.29, 11855.42, 11988.69, 11988.69, 11648.5, 1073.39, 1045.58, 1123.76, 1114.36, 0.8647, 0.8623, 113.82, 113.82, 107.88, 1816.18, 780.0, 796.6, 681.75, 676.74, 686.73, 675.26, 1392.6, 1413.3, 10329.7, 10250.2, 10376.9, 10076.5, 1.6075, 1.6171, 1.6186, 1.5982, 636.0, 667.75, 636.0, 21365.4, 21336.0, 20938.0, 3569.28, 3476.69, 5.327000000000001, 0.7389, 0.7396, 7029.02, 7169.76, 1.21, 1.202, 1153.0, 1135.05, 1124.75, 1243.29, 1230.06, 1243.29, 1224.85, 13546.96, 13275.44, 13604.05, 13.7518, 14.1216, 6230.7, 6230.7, 1010.55, 996.44, 2.9538, 3.06, 2.9160000000000004, 4.71, 82.03, 34.116, 35.8, 680.75, 722.0, 661.13, 5.377999999999999, 5.377999999999999, 2607.6, 2531.89
2011-03-17, 1959.03, 3.153, 3.153, 1.3903, 1.4002, 1.3865, 343.2, 5598.23, 12.911, 173.47, 172.46, 173.47, 171.74, 3.938, 66002.57, 67502.05, 2.823, 2.823, 1906.83, 1904.19, 1705.18, 1698.32, 3.4760000000000004, 5511.15, 5475.95, 5535.1, 1256.88, 1279.46, 1280.91, 1249.05, 4.187, 4.221, 4.173, 2930.8, 2894.25, 2934.02, 1582.03, 1590.03, 1574.09, 2652.92, 2669.27, 144.75, 3.4389999999999996, 3.4389999999999996, 3.1919999999999997, 1261.1, 1236.02, 1261.1, 1228.74, 0.9851, 0.997, 0.9807, 3.088, 3.088, 66478.0, 67655.0, 66115.0, 25.2412, 24.9746, 97.98, 97.4, 96.22, 35655.31, 36010.85, 9105.0, 9135.5, 8782.5, 4.38, 4.28, 6021.55, 6121.94, 6000.12, 11613.3, 11854.13, 11862.08, 11548.14, 1073.76, 1055.45, 1111.66, 1107.66, 0.87, 0.866, 108.25, 111.76, 107.35, 1823.2, 786.9, 796.1, 679.09, 680.65, 683.72, 676.97, 1396.0, 1398.0, 10092.6, 10372.2, 10422.2, 10079.9, 1.6037, 1.6087, 1.6134, 1.5987, 616.5, 647.75, 608.0, 20861.78, 21408.0, 20798.0, 3535.23, 3493.61, 5.295, 0.7309, 0.7361, 7115.62, 7028.99, 1.2109999999999999, 1.2229999999999999, 1150.58, 1137.95, 1135.55, 1250.56, 1255.57, 1257.73, 1244.8, 13524.82, 13541.05, 13680.87, 14.0395, 14.5946, 6011.85, 6120.67, 1011.3, 1004.55, 2.9972, 2.9431, 2.92, 4.694, 81.19, 34.471, 34.35, 671.63, 680.13, 656.5, 5.403, 5.403, 2587.46, 2522.96
2011-03-18, 1981.13, 3.188, 3.128, 1.4022, 1.4053, 1.3869, 349.26, 5693.8, 12.938, 172.61, 172.85, 174.38, 172.19, 4.158, 66215.93, 66950.2, 2.758, 2.758, 1915.95, 1895.12, 1737.62, 1703.2, 3.543, 5446.65, 5455.4, 5510.05, 1273.72, 1261.61, 1278.88, 1261.61, 4.336, 4.248, 4.2410000000000005, 2897.3, 2906.95, 2935.62, 1592.24, 1595.85, 1575.34, 2656.08, 2660.5, 145.06, 3.523, 3.523, 3.2569999999999997, 1264.28, 1263.29, 1270.27, 1252.32, 0.9936, 0.9941, 0.9834, 3.1839999999999997, 3.1839999999999997, 66572.0, 67000.0, 66455.0, 25.4057, 25.0171, 101.42, 98.1, 96.6, 35621.68, 35657.64, 8543.0, 9080.5, 8443.0, 4.4, 4.32, 6073.42, 6029.09, 6000.12, 11774.59, 11614.82, 11842.55, 11614.82, 1065.55, 1061.02, 1113.88, 1102.33, 0.8693, 0.8666, 110.24, 115.5, 109.45, 1816.16, 793.4, 794.3, 676.43, 677.94, 684.01, 669.33, 1404.0, 1387.7, 10325.6, 10183.7, 10375.0, 10085.5, 1.6141, 1.5993, 1.617, 1.5983, 646.5, 646.5, 616.0, 21140.59, 20833.0, 20833.0, 3531.29, 3465.61, 5.232, 0.7187, 0.7252, 7269.59, 7115.95, 1.206, 1.215, 1142.58, 1135.45, 1137.95, 1267.54, 1245.44, 1267.54, 1243.85, 13746.15, 13682.75, 13755.38, 14.6235, 14.7416, 6122.496666666668, 6205.343333333332, 1004.04, 998.66, 3.0649, 2.998, 2.9658, 4.729, 79.76, 34.26, 33.8, 715.38, 671.38, 667.38, 5.332000000000002, 5.332000000000002, 2549.88, 2532.02
2011-03-21, 2003.42, 3.17, 3.1489999999999996, 1.4179, 1.4187, 1.3981, 350.41, 5720.8, 12.897, 171.31, 172.43, 172.53, 171.24, 4.168, 66879.89, 67384.47, 2.806, 2.806, 1945.74, 1942.85, 1747.32, 1732.82, 3.509, 5373.7, 5475.35, 5483.05, 1279.21, 1276.71, 1288.88, 1276.18, 4.33, 4.333, 4.294, 2906.89, 2920.81, 2930.61, 1595.78, 1596.67, 1574.68, 2665.54, 2665.56, 144.2, 3.5580000000000003, 3.5580000000000003, 3.2680000000000002, 1248.9, 1260.65, 1263.35, 1240.31, 0.9855, 0.9868, 0.9804, 3.1889999999999996, 3.1889999999999996, 67431.0, 67015.0, 66860.0, 25.135, 24.9203, 101.07, 101.78, 100.14, 35418.5, 35621.68, 9083.0, 9260.5, 9075.0, 4.48, 4.42, 6098.05, 6106.17, 6082.9, 11858.52, 11777.23, 11971.14, 11777.23, 1082.51, 1081.2, 1121.74, 1108.4, 0.8682, 0.8674, 115.5, 117.29, 113.07, 1829.16, 794.0, 796.0, 675.62, 675.03, 676.72, 670.24, 1415.9, 1406.4, 10328.4, 10382.8, 10448.6, 10262.1, 1.6238, 1.614, 1.6257, 1.6062, 683.5, 691.5, 652.25, 21197.1, 21292.0, 21055.0, 3511.67, 3476.64, 5.287000000000001, 0.7185, 0.7327, 7184.94, 7269.59, 1.21, 1.217, 1150.13, 1125.45, 1133.35, 1279.16, 1262.145, 1281.475, 1260.685, 13789.63, 13819.63, 13875.7, 14.342, 14.3516, 6233.1433333333325, 6290.016666666666, 1010.65, 1003.29, 3.0243, 3.063, 3.0051, 4.68, 82.0, 35.06, 34.835, 724.88, 715.88, 714.5, 5.398, 5.398, 2574.87, 2567.18
2011-03-22, 2013.66, 3.218, 3.1839999999999997, 1.4227, 1.4241, 1.4138, 356.7, 5786.09, 12.822, 170.82, 171.27, 172.12, 170.4, 4.1610000000000005, 66689.61, 67675.88, 2.8310000000000004, 2.8310000000000004, 1962.92, 1960.72, 1753.19, 1742.24, 3.5260000000000002, 5364.75, 5408.75, 5413.3, 1298.38, 1281.65, 1300.58, 1281.65, 4.276, 4.351, 4.27, 2909.14, 2913.91, 2927.07, 1595.6, 1601.22, 1585.46, 2675.47, 2699.7, 143.47, 3.5869999999999997, 3.5869999999999997, 3.332, 1239.45, 1246.79, 1250.24, 1234.69, 0.9851, 0.9854, 0.9748, 3.241, 3.241, 67134.0, 68200.0, 67050.0, 25.1518, 24.86, 102.33, 102.12, 101.66, 35671.925, 35533.494999999995, 9314.0, 9435.5, 9265.25, 4.51, 4.47, 6223.91, 6164.82, 6154.36, 12036.53, 11860.11, 12117.88, 11860.11, 1104.07, 1100.06, 1129.02, 1119.59, 0.8740000000000001, 0.8693, 114.75, 116.22, 114.6, 1825.14, 805.0, 813.7, 672.78, 675.01, 678.51, 670.43, 1426.2, 1433.5, 10574.4, 10473.7, 10574.4, 10418.9, 1.6313, 1.6225, 1.633, 1.6204, 686.5, 698.5, 676.0, 21503.0, 21478.0, 21278.0, 3519.87, 3493.14, 5.193, 0.732, 0.7362, 7156.33, 7184.94, 1.229, 1.2135, 1141.77, 1121.45, 1127.1, 1290.78, 1278.85, 1295.41, 1277.52, 14013.7, 13919.01, 14016.74, 13.9193, 13.9718, 6343.79, 6374.69, 1020.01, 1009.83, 3.0525, 3.0336, 3.0336, 4.7219999999999995, 81.32, 36.00199999999999, 35.75, 718.63, 737.63, 717.38, 5.43, 5.43, 2601.32, 2599.78
2011-03-23, 2012.18, 3.187, 3.175, 1.4202, 1.4249, 1.4173, 356.38, 5762.71, 12.827, 171.16, 170.48, 171.56, 170.48, 4.254, 67578.33, 67630.53, 2.8489999999999998, 2.8489999999999998, 1981.98, 1965.73, 1741.34, 1730.35, 3.6, 5413.85, 5390.85, 5428.15, 1293.77, 1298.29, 1299.35, 1292.7, 4.303, 4.279, 4.268, 2919.14, 2917.69, 2923.39, 1591.71, 1600.98, 1587.14, 2692.13, 2695.46, 143.46, 3.5989999999999998, 3.5989999999999998, 3.3280000000000003, 1240.73, 1236.28, 1245.59, 1235.05, 0.9783, 0.9814, 0.9743, 3.265, 3.265, 67936.0, 67200.0, 66925.0, 25.0607, 24.8545, 104.0, 102.1, 101.43, 35925.35, 35445.31, 9545.0, 9610.5, 9455.5, 4.5, 4.48, 6227.03, 6232.9, 6207.93, 12018.63, 12036.37, 12096.01, 11965.38, 1109.24, 1098.18, 1132.38, 1124.71, 0.8721, 0.8654, 114.98, 116.09, 114.15, 1824.82, 814.5, 815.8, 675.5, 671.38, 676.07, 670.92, 1427.5, 1430.4, 10576.1, 10584.8, 10734.3, 10549.7, 1.6368, 1.6305, 1.6403, 1.6292, 686.75, 687.0, 673.0, 21556.82, 21563.0, 21455.0, 3530.39, 3497.55, 5.228, 0.7355, 0.7448, 7220.26, 7156.33, 1.248, 1.21, 1144.05, 1121.0, 1120.95, 1296.64, 1291.9, 1300.8, 1287.92, 14000.0, 14008.31, 14035.05, 13.7931, 13.8866, 6357.37, 6407.38, 1025.48, 1019.14, 3.0762, 3.0463, 3.0374, 4.78, 81.23, 36.271, 36.19, 725.25, 718.5, 705.5, 5.425, 5.425, 2631.03, 2599.14
