@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Open numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_Now numeric
@attribute BEL_Low numeric

@data
2008-11-07, 1134.49, 3.741, 1.2702, 1.2961, 1.2967, 1.2702, 271.68, 275.42, 260.61, 4530.7, 4260.3, 11.707, 185.43, 195.19, 6.979, 7.343, 37785.66, 37785.66, 35386.61, 2.224, 2.224, 4813.57, 5101.98, 822.64, 822.64, 766.0, 700.59, 775.19, 775.19, 700.56, 4.3260000000000005, 4.3260000000000005, 4.3260000000000005, 2892.65, 2998.45, 3007.8, 904.88, 952.4, 952.4, 1.8, 1717.72, 1720.42, 1728.22, 1703.1, 1690.86, 1641.0, 1717.48, 1634.03, 1659.57, 1676.92, 1603.87, 171.84, 163.39, 171.86, 163.35, 4.042, 3.6910000000000003, 3.6910000000000003, 3.6910000000000003, 1093.52, 1145.31, 1090.51, 1.1927, 1.1616, 3.72, 3.72, 3.72, 38000.0, 26.6202, 26.5695, 65.02, 60.16, 19650.86, 20446.77, 19602.42, 8899.14, 9373.65, 5.3, 5.3, 5.3, 5.3, 5924.9, 6027.54, 8695.79, 9134.01, 9216.37, 8607.14, 111.0, 115.7, 658.02, 702.52, 656.4, 885.38, 917.98, 856.4, 0.8166, 0.7996, 57.43, 2079.93, 2015.32, 2135.09, 0.9991, 0.9925, 495.84, 514.46, 495.84, 731.2, 759.0, 9111.0, 1.5922, 1.5606, 378.0, 390.25, 391.5, 374.5, 21607.0, 22077.0, 22758.0, 1303.3, 4.345, 4.345, 0.5981, 0.6034, 0.5833, 1964.23, 1.555, 1282.9, 1331.9, 1282.9, 759.61, 765.5, 749.65, 9555.41, 9843.91, 9424.41, 13.6225, 12.8872, 13.6559, 5977.966666666666, 6118.993333333333, 462.93, 443.31, 462.93, 2.0594, 1.9355, 4.68, 4.68, 97.31, 98.21, 98.65, 10.055, 10.01, 513.5, 5.14, 5.14, 2132.87, 2118.97
2008-11-10, 1152.46, 3.717, 1.2739, 1.2718, 1.2853, 1.2654, 262.19, 268.57, 257.65, 4408.1, 4263.8, 12.446, 195.06, 201.03, 6.7570000000000014, 6.968999999999999, 36361.91, 37716.28, 36296.7, 2.177, 2.177, 4938.46, 5018.41, 777.52, 777.67, 758.65, 725.93, 700.59, 732.54, 683.84, 4.191, 4.191, 4.191, 2973.0, 2893.25, 3010.0, 930.99, 907.44, 931.46, 1.7519999999999998, 1747.71, 1686.52, 1762.23, 1680.6, 1689.19, 1691.58, 1741.41, 1648.15, 1629.69, 1654.25, 1615.51, 171.1, 171.7, 176.96, 167.06, 4.0489999999999995, 3.793, 3.793, 3.793, 1130.1, 1164.51, 1099.24, 1.1889, 1.1671, 3.667, 3.667, 3.667, 37700.0, 28.0438, 28.0168, 60.67, 59.97, 19865.22, 20186.29, 19658.33, 8583.0, 8774.49, 5.38, 5.38, 5.38, 5.38, 6008.16, 5966.01, 8943.81, 8696.03, 9032.54, 8661.22, 112.1, 111.0, 679.2, 658.02, 658.02, 896.94, 914.65, 863.18, 0.8199, 0.8063, 57.35, 2078.12, 2077.91, 2137.9, 1.0109, 0.9829, 505.79, 499.24, 494.26, 733.2, 743.0, 9013.7, 1.5629, 1.5536, 375.5, 379.25, 388.0, 375.0, 21911.0, 21614.0, 22063.0, 1273.31, 4.2589999999999995, 4.2589999999999995, 0.5842, 0.5942, 0.579, 1928.58, 1.52, 1366.35, 1371.45, 1298.35, 770.9549999999997, 777.4200000000003, 755.61, 9596.21, 9635.46, 9501.39, 13.4734, 13.6199, 14.1119, 5872.0633333333335, 6013.456666666668, 463.81, 459.98, 466.6, 2.0041, 1.9367, 4.586, 4.586, 98.66, 97.29, 98.66, 9.963, 9.99, 515.0, 5.1770000000000005, 5.1770000000000005, 2156.59, 2108.41
2008-11-11, 1128.73, 3.716, 1.2733, 1.2821, 1.293, 1.2719, 273.03, 278.19, 265.95, 4524.9, 4365.0, 12.082, 193.79, 196.06, 7.2479999999999976, 7.308, 36672.34, 38724.56, 36297.56, 2.1919999999999997, 2.1919999999999997, 5025.53, 5135.15, 773.55, 833.87, 773.55, 741.51, 725.93, 787.43, 725.93, 4.192, 4.192, 4.192, 3148.25, 2973.3, 3161.25, 919.21, 936.75, 951.95, 1.8630000000000002, 1874.8, 1782.31, 1876.16, 1782.31, 1693.56, 1695.18, 1723.67, 1674.04, 1680.67, 1680.67, 1603.33, 171.615, 170.63, 172.555, 168.35, 4.067, 3.759, 3.759, 3.759, 1127.55, 1140.48, 1110.28, 1.1983, 1.166, 3.681, 3.681, 3.681, 39250.0, 28.029, 27.948, 61.8, 59.1, 20020.53, 20381.19, 19745.23, 9081.43, 8711.99, 5.46, 5.46, 5.46, 5.46, 6090.62, 6166.46, 8870.54, 8946.6, 9212.94, 8735.61, 112.8, 112.95, 684.71, 679.2, 679.2, 889.3, 928.87, 882.65, 0.8211, 0.8099, 59.08, 2077.6, 2091.0, 2123.99, 0.9964, 0.9902, 493.1, 511.71, 490.06, 745.6, 753.6, 9268.2, 1.582, 1.5577, 383.5, 383.25, 390.0, 372.75, 22077.0, 21911.0, 22739.0, 1364.65, 4.25, 4.25, 0.597, 0.6043, 0.5776, 1899.05, 1.54, 1325.5, 1337.4, 1307.3, 782.3, 789.34, 761.57, 9688.8, 9892.24, 9596.21, 13.5701, 13.3196, 13.6296, 5766.16, 5907.92, 456.44, 469.48, 470.97, 2.094, 1.945, 4.592, 4.592, 97.97, 99.03, 99.45, 10.22, 10.15, 505.25, 5.185, 5.185, 2187.89, 2181.79
2008-11-12, 1123.86, 3.6855, 1.2519, 1.2755, 1.2801, 1.2506, 262.51, 264.4, 256.79, 4403.9, 4231.5, 12.027, 193.78, 199.62, 6.705, 7.25, 36775.18, 37628.78, 35499.2, 2.0980000000000003, 2.0980000000000003, 4761.58, 4984.32, 810.79, 810.79, 725.89, 647.8, 741.51, 741.51, 644.81, 4.2219999999999995, 4.2219999999999995, 4.2219999999999995, 2938.65, 3147.2, 3147.2, 898.95, 917.15, 917.15, 1.693, 1843.61, 1872.07, 1887.8, 1840.92, 1665.1, 1693.09, 1736.87, 1658.66, 1598.59, 1612.42, 1563.95, 171.605, 171.29, 175.865, 169.65, 4.061, 3.7075, 3.7075, 3.7075, 1126.05, 1156.14, 1115.74, 1.2052, 1.189, 3.6689999999999996, 3.6689999999999996, 3.6689999999999996, 36500.0, 27.7372, 27.6735, 62.14, 58.32, 19795.25, 20020.53, 19540.67, 8809.3, 8965.29, 5.64, 5.64, 5.64, 5.64, 5880.79, 5979.37, 8693.96, 8864.32, 8892.2, 8499.62, 112.3, 112.7, 649.46, 684.71, 645.92, 875.21, 914.52, 860.07, 0.8216, 0.8107, 55.71, 2046.27, 2071.43, 2131.27, 0.9895, 0.9763, 482.29, 490.76, 480.82, 732.0, 735.6, 8906.5, 1.5608, 1.5362, 374.25, 383.0, 384.0, 360.25, 20709.0, 21780.0, 22077.0, 1321.78, 4.227, 4.227, 0.5823, 0.5889, 0.5687, 1864.98, 1.54, 1326.5, 1362.9, 1318.4, 765.12, 766.89, 749.08, 9424.0, 9538.14, 9328.07, 13.6117, 13.5404, 13.9304, 5465.85, 5766.16, 442.31, 452.84, 460.23, 1.9919, 1.9093, 4.619, 4.619, 97.29, 97.97, 98.29, 9.805, 9.625, 505.25, 5.04, 5.04, 2133.24, 2121.84
2008-11-13, 1088.44, 3.655, 1.2472, 1.253, 1.2636, 1.247, 261.71, 262.87, 247.85, 4333.4, 4134.5, 12.017, 194.36, 199.7, 6.405, 6.789, 37260.8, 37261.02, 34220.8, 2.043, 2.043, 4620.8, 4875.66, 718.02, 718.02, 634.94, 647.8, 647.8, 647.8, 647.8, 4.107, 4.107, 4.107, 2848.45, 2937.9, 2975.2, 852.3, 893.39, 893.39, 1.639, 1859.11, 1820.44, 1863.9, 1815.08, 1693.0, 1661.57, 1720.64, 1655.07, 1555.17, 1562.78, 1499.21, 175.15, 171.15, 175.86, 171.12, 4.053, 3.656, 3.656, 3.656, 1116.58, 1154.16, 1114.71, 1.2353, 1.1981, 3.7039999999999997, 3.7039999999999997, 3.7039999999999997, 38020.0, 27.0189, 26.9285, 59.0, 55.5, 18804.95, 19781.8, 18804.95, 8695.51, 8694.91, 5.52, 5.52, 5.52, 5.52, 5702.86, 5957.97, 8282.66, 8684.52, 8684.52, 8235.66, 111.75, 113.3, 630.26, 649.46, 623.7, 865.64, 907.58, 859.7, 0.8413, 0.8125, 52.37, 2025.8, 2040.16, 2108.47, 0.9633, 0.9568, 452.8, 478.71, 452.8, 717.7, 734.7, 8604.6, 1.5381, 1.4893, 369.5, 370.5, 389.5, 363.25, 20227.0, 21123.0, 21208.0, 1328.41, 4.164, 4.164, 0.5710000000000001, 0.5805, 0.5545, 1861.995, 1.52, 1348.95, 1363.05, 1337.95, 761.49, 761.51, 716.56, 8922.57, 9286.94, 8861.83, 14.3073, 13.5731, 14.3708, 5485.19, 5485.19, 435.7, 441.22, 443.28, 1.9345, 1.8161, 4.671, 4.671, 94.79, 97.29, 98.06, 9.48, 9.33, 507.0, 5.095, 5.095, 2057.46, 2050.76
2008-11-14, 1088.26, 3.7460000000000004, 1.283, 1.2505, 1.2855, 1.2389, 245.08, 251.84, 243.65, 4198.7, 4079.6, 11.896, 198.36, 205.25, 6.318, 6.487, 34373.88, 36244.0, 33645.08, 2.002, 2.002, 4649.52, 4713.78, 631.55, 633.34, 598.35, 598.43, 647.8, 647.8, 536.66, 4.092, 4.092, 4.092, 2829.4, 2892.95, 2957.0, 911.29, 853.13, 913.01, 1.703, 1927.61, 1837.27, 1942.9, 1825.88, 1779.33, 1693.4, 1788.51, 1684.32, 1503.06, 1596.7, 1428.54, 179.52, 174.74, 180.8, 174.71, 4.05, 3.8560000000000003, 3.8560000000000003, 3.8560000000000003, 1141.11, 1179.66, 1138.81, 1.213, 1.2107, 3.71, 3.71, 3.71, 34750.0, 27.6994, 27.6316, 55.44, 54.67, 19710.1, 19710.84, 18220.66, 8238.64, 8564.47, 5.58, 5.58, 5.58, 5.58, 5740.04, 5646.13, 8835.25, 8281.14, 8898.41, 7947.74, 110.4, 111.75, 634.72, 630.26, 623.32, 927.44, 929.94, 861.06, 0.8663, 0.8334, 51.99, 2069.84, 2026.33, 2091.84, 1.0068, 0.9602, 491.23, 454.1, 433.35, 704.9, 715.5, 8525.9, 1.496, 1.4558, 377.0, 365.75, 379.0, 363.0, 20414.0, 20030.0, 20585.0, 1305.21, 4.209, 4.209, 0.5571, 0.5756, 0.5507, 1859.01, 1.515, 1381.2, 1401.2, 1381.2, 694.71, 705.99, 684.76, 9352.78, 9013.66, 8572.36, 14.2471, 14.2579, 14.6472, 5381.166666666666, 5405.153333333333, 433.47, 424.71, 433.47, 1.9177, 1.7919, 4.699, 4.699, 97.6, 94.8, 98.26, 8.8, 8.83, 521.25, 4.907, 4.907, 2062.82, 2022.07
2008-11-17, 1078.32, 3.636, 1.2634, 1.2787, 1.283, 1.2617, 258.53, 258.93, 250.82, 4342.3, 4169.2, 11.813, 203.5, 205.26, 6.312, 6.45, 36002.88, 36696.86, 35015.93, 1.6780000000000002, 1.6780000000000002, 4710.24, 4874.16, 629.93, 677.03, 629.93, 592.07, 660.79, 660.79, 591.9, 4.063, 4.063, 4.063, 2810.35, 2848.0, 2938.8, 873.29, 904.36, 916.88, 1.7180000000000002, 1986.44, 1943.96, 1987.26, 1921.84, 1769.89, 1776.42, 1792.13, 1752.74, 1560.59, 1587.76, 1513.09, 180.64, 179.32, 180.71, 176.97, 4.003, 3.7310000000000003, 3.7310000000000003, 3.7310000000000003, 1170.82, 1182.26, 1155.58, 1.2283, 1.21, 3.681, 3.681, 3.681, 38000.0, 28.5161, 28.4836, 59.39, 55.69, 19562.14, 19918.49, 19292.25, 8462.39, 8378.13, 5.8, 5.8, 5.8, 5.8, 5834.75, 5878.96, 8497.31, 8822.19, 8980.93, 8421.08, 110.95, 111.5, 635.59, 634.72, 630.35, 909.2, 932.84, 906.05, 0.8639, 0.8519, 54.24, 2065.0, 2063.04, 2094.24, 0.9848, 0.9819, 456.52, 485.75, 456.15, 742.4, 747.1, 8796.7, 1.4848, 1.4659, 380.25, 384.75, 386.25, 370.5, 20831.0, 21124.0, 21137.0, 1262.79, 4.119, 4.119, 0.5706, 0.5712, 0.5524, 1818.45, 1.545, 1388.65, 1400.45, 1372.45, 688.415, 695.815, 672.515, 9055.96, 9249.4, 9025.75, 14.4406, 14.2301, 14.5638, 5277.143333333333, 5325.116666666667, 429.97, 438.87, 440.93, 1.9212, 1.8137, 4.609, 4.609, 97.73, 97.6, 97.73, 9.49, 9.505, 529.0, 5.043, 5.043, 2061.08, 2050.02
2008-11-18, 1036.16, 3.569, 1.2647, 1.2534, 1.2742, 1.2513, 252.32, 254.06, 245.25, 4236.4, 4110.7, 12.042, 205.03, 209.61, 6.5329999999999995, 6.59, 35777.43, 36372.63, 34426.7, 1.635, 1.635, 4557.27, 4733.79, 643.54, 643.54, 604.89, 560.86, 592.07, 596.6, 546.68, 4.1080000000000005, 4.1080000000000005, 4.1080000000000005, 2799.55, 2813.4, 2835.7, 850.75, 873.23, 882.29, 1.6540000000000001, 2030.48, 1981.26, 2031.1, 1963.85, 1781.41, 1753.6, 1798.57, 1750.75, 1494.74, 1526.96, 1481.7, 181.735, 180.53, 184.575, 179.96, 3.995, 3.658, 3.658, 3.658, 1165.4, 1192.88, 1164.82, 1.2235, 1.2113, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 35200.0, 28.5268, 28.4932, 56.74, 54.72, 19299.185, 19740.315, 19062.84, 8522.58, 8366.88, 6.02, 6.02, 6.02, 6.02, 5646.43, 5805.43, 8273.58, 8494.84, 8596.31, 8197.12, 110.55, 110.95, 631.92, 635.59, 623.51, 915.45, 931.3, 890.09, 0.8572, 0.8401, 52.31, 2112.68, 2049.69, 2129.17, 0.9895, 0.9653, 451.3, 457.35, 449.39, 741.9, 741.9, 8416.5, 1.4655, 1.4647, 385.75, 375.0, 389.5, 375.0, 20081.0, 20786.0, 20842.0, 1261.31, 4.16, 4.16, 0.5486, 0.5618, 0.5486, 1800.07, 1.565, 1401.5, 1430.5, 1396.4, 682.12, 685.64, 660.27, 8795.45, 9024.54, 8779.84, 14.6133, 14.5836, 14.8856, 5173.12, 5245.08, 434.21, 428.48, 436.09, 1.8906, 1.7866, 4.6819999999999995, 4.6819999999999995, 96.39, 96.22, 97.53, 9.33, 9.33, 525.5, 4.963, 4.963, 2034.28, 2001.92
2008-11-19, 1016.82, 3.545, 1.2622, 1.2649, 1.27, 1.2567, 247.14, 250.78, 239.29, 4208.5, 4033.4, 11.864, 205.04, 212.3, 6.516, 6.704, 35698.06, 35698.06, 33882.26, 1.588, 1.588, 4579.47, 4607.54, 603.75, 607.31, 570.67, 579.17, 560.86, 579.75, 520.48, 4.083, 4.083, 4.083, 2683.15, 2802.45, 2802.45, 859.12, 852.34, 865.9, 1.6669999999999998, 1902.43, 2020.99, 2050.88, 1889.87, 1829.16, 1779.03, 1839.72, 1769.19, 1488.93, 1498.42, 1429.92, 186.895, 181.51, 186.965, 180.61, 3.9619999999999997, 3.529, 3.529, 3.529, 1173.88, 1210.47, 1166.78, 1.2281, 1.218, 3.639, 3.639, 3.639, 35000.0, 28.4344, 28.3878, 55.01, 53.96, 19036.23, 19562.14, 18833.43, 8328.41, 8415.6, 5.9, 5.9, 5.9, 5.9, 5675.58, 5662.75, 8424.75, 8273.34, 8540.08, 8075.81, 110.6, 109.75, 627.37, 631.92, 609.07, 944.5, 952.88, 906.72, 0.8461, 0.8354, 51.84, 2165.65, 2109.51, 2187.11, 0.9953, 0.9772, 447.51, 452.24, 431.46, 732.6, 744.9, 8268.6, 1.4994, 1.49, 380.0, 384.25, 386.75, 378.5, 20119.0, 20160.0, 20305.0, 1231.98, 4.144, 4.144, 0.5512, 0.5551, 0.546, 1796.31, 1.5, 1401.0, 1449.0, 1401.0, 658.74, 672.43, 648.62, 8835.73, 8865.19, 8659.26, 14.9353, 14.5717, 15.0876, 4969.96, 5174.38, 419.97, 431.36, 432.02, 1.815, 1.7518, 4.644, 4.644, 96.76, 96.39, 97.4, 9.55, 9.3, 526.75, 4.96, 4.96, 2030.96, 1992.83
2008-11-20, 948.69, 3.503, 1.2523, 1.2616, 1.2814, 1.2517, 250.21, 250.21, 238.12, 4213.2, 3999.1, 11.882, 211.98, 213.07, 6.742999999999999, 6.825, 34097.76, 34785.53, 33274.96, 1.5419999999999998, 1.5419999999999998, 4354.09, 4586.69, 601.85, 608.62, 588.72, 558.12, 579.17, 579.17, 534.22, 4.039, 4.039, 4.039, 2635.0, 2682.75, 2772.4, 806.58, 859.03, 864.57, 1.625, 2017.47, 1889.35, 2023.91, 1883.84, 1811.67, 1825.46, 1854.04, 1793.62, 1479.13, 1493.05, 1386.42, 186.685, 186.75, 187.725, 183.2, 3.859, 3.3369999999999997, 3.3369999999999997, 3.3369999999999997, 1202.66, 1211.54, 1180.89, 1.2539, 1.2286, 3.53, 3.53, 3.53, 34605.0, 29.0513, 29.0176, 54.7, 52.79, 18578.38, 19039.07, 18558.37, 8273.22, 8309.35, 5.94, 5.94, 5.94, 5.94, 5524.06, 5703.57, 7997.28, 8420.69, 8534.34, 7967.33, 111.0, 111.35, 594.12, 627.37, 594.12, 923.02, 954.54, 919.59, 0.8465, 0.8335, 51.72, 2165.36, 2163.43, 2206.57, 0.9757, 0.9723, 412.38, 446.26, 412.38, 735.9, 758.8, 8211.5, 1.4949, 1.4901, 378.75, 379.75, 385.0, 375.0, 19535.0, 20110.0, 20121.0, 1185.51, 4.041, 4.041, 0.552, 0.5563, 0.5409, 1767.83, 1.505, 1442.85, 1454.85, 1432.85, 671.12, 673.99, 656.55, 8490.56, 8827.05, 8451.17, 15.0862, 14.9232, 15.1226, 4880.44, 5026.27, 408.51, 421.35, 421.35, 1.8, 1.744, 4.542, 4.542, 95.98, 96.76, 97.07, 9.31, 9.31, 525.25, 4.838, 4.838, 1945.3, 1945.3
2008-11-21, 1003.73, 3.359, 1.2458, 1.2502, 1.2595, 1.2456, 231.09, 232.77, 223.85, 4005.7, 3812.2, 12.133, 211.62, 222.3, 6.316, 6.82, 33750.29, 34094.175, 32177.975, 1.472, 1.472, 4220.2, 4313.16, 603.52, 603.52, 552.09, 533.7, 558.12, 558.12, 503.55, 3.8680000000000003, 3.8680000000000003, 3.8680000000000003, 2553.15, 2634.2, 2634.2, 752.44, 805.87, 820.52, 1.571, 1983.76, 1977.21, 2030.87, 1956.73, 1866.03, 1807.66, 1896.9, 1803.18, 1373.77, 1414.43, 1314.9, 193.26, 186.56, 195.83, 186.53, 3.763, 3.008, 3.008, 3.008, 1191.71, 1252.68, 1190.04, 1.2938, 1.2515, 3.398, 3.398, 3.398, 33102.5, 28.8218, 28.7741, 53.1, 48.5, 18190.7, 18745.6, 18012.36, 7703.04, 8149.77, 5.81, 5.81, 5.81, 5.81, 5306.1, 5426.53, 7552.29, 7995.53, 8224.35, 7464.51, 108.3, 110.1, 587.71, 594.12, 572.47, 912.49, 962.9, 908.52, 0.8505, 0.8332, 48.08, 2206.19, 2161.91, 2264.6, 0.9322, 0.9296, 385.31, 411.66, 384.58, 748.6, 750.0, 7830.9, 1.4956, 1.4723, 363.75, 372.5, 375.0, 360.25, 19124.0, 19535.0, 19535.0, 1144.81, 3.8760000000000003, 3.8760000000000003, 0.5416, 0.5434, 0.519, 1728.07, 1.5, 1451.75, 1517.65, 1451.75, 641.33, 641.35, 590.96, 7724.76, 8347.36, 7713.6, 15.9236, 15.0803, 15.9829, 4763.356666666667, 4878.283333333334, 393.85, 399.62, 399.98, 1.7645, 1.663, 4.436, 4.436, 94.05, 96.02, 96.19, 9.025, 8.875, 500.5, 4.758, 4.758, 1861.99, 1846.06
2008-11-24, 970.14, 3.466, 1.2581, 1.2447, 1.2643, 1.2425, 228.04, 232.94, 220.12, 3946.7, 3734.1, 12.263, 218.95, 223.4, 6.48, 6.547999999999999, 33402.82, 33402.82, 31080.99, 1.3869999999999998, 1.3869999999999998, 4127.41, 4296.86, 560.88, 586.91, 560.88, 516.93, 533.7, 562.33, 515.97, 3.859, 3.859, 3.859, 2693.45, 2553.6, 2718.6, 800.03, 755.84, 801.2, 1.619, 1969.39, 1932.6, 2013.18, 1893.15, 1880.7, 1862.67, 1900.34, 1852.69, 1346.77, 1384.35, 1295.48, 192.855, 193.01, 196.945, 191.99, 3.8360000000000003, 3.2230000000000003, 3.2230000000000003, 3.2230000000000003, 1220.73, 1246.47, 1212.71, 1.2748, 1.2744, 3.378, 3.378, 3.378, 31600.0, 30.2261, 30.1735, 48.57, 48.25, 18251.41, 18453.3, 17942.97, 7910.79, 7600.35, 5.89, 5.89, 5.89, 5.89, 5144.02, 5361.54, 8046.42, 7552.37, 8121.45, 7392.27, 108.95, 108.4, 567.61, 587.71, 560.94, 942.63, 943.98, 907.35, 0.8509, 0.8366, 49.19, 2227.33, 2202.26, 2251.54, 0.9629, 0.9301, 406.54, 389.58, 371.3, 791.7, 784.1, 7862.4, 1.4722, 1.4704, 338.5, 357.75, 362.5, 336.5, 18533.0, 19289.0, 19453.0, 1131.68, 3.8560000000000003, 3.8560000000000003, 0.521, 0.5384, 0.5207, 1718.51, 1.435, 1491.3, 1526.3, 1489.4, 620.37, 632.505, 592.165, 8155.39, 8079.79, 7647.11, 15.5803, 15.9693, 16.2497, 4646.2733333333335, 4730.296666666667, 397.51, 389.11, 397.67, 1.725, 1.64, 4.445, 4.445, 95.89, 94.05, 95.96, 9.48, 9.38, 496.0, 4.625, 4.625, 1783.7, 1783.7
