@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-10-17, 1955.15, 1.825, 1.798, 1.831, 1.797, 1.3054, 1.295, 1.2943, 333.71, 331.52, 334.07, 330.69, 5870.54, 5805.61, 5878.09, 5805.61, 176.67, 177.01, 177.09, 176.32, 59743.87, 59602.21, 60411.52, 59484.16, 0.784, 0.784, 0.784, 0.784, 7376.27, 7309.08, 7387.78, 7293.9, 1488.18, 1466.82, 1488.73, 1466.82, 1456.07, 1443.42, 1456.07, 1439.79, 1.819, 1.819, 1.819, 1.819, 5648.0, 5705.6, 5714.0, 5635.6, 3.708, 3.725, 3.725, 3.705, 2098.81, 2097.05, 2111.78, 2089.69, 142.76, 143.2, 143.28, 142.63, 1.722, 1.722, 1.722, 1.722, 0.9867, 0.9807, 0.9881, 0.9801, 1.5430000000000001, 1.5430000000000001, 1.5430000000000001, 1.5430000000000001, 59709.0, 60000.0, 60420.0, 59455.0, 92.09, 91.76, 92.32, 91.3, 8701.31, 8638.68, 8707.95, 8633.68, 2.95, 2.94, 2.95, 2.93, 6774.02, 6730.34, 6777.77, 6723.34, 1072.86, 1068.03, 1072.86, 1062.72, 835.44, 828.28, 835.46, 828.28, 7940.2, 7747.0, 7941.8, 7741.6, 1.6111, 1.607, 1.6133, 1.6059, 15985.16, 15694.93, 15985.16, 15612.07, 0.762, 0.758, 0.767, 0.758, 1106.59, 1110.49, 1110.49, 1106.15, 1233.61, 1233.71, 1238.67, 1229.63, 12407.7, 12298.12, 12412.23, 12232.05, 14.0288, 14.1006, 14.1122, 14.0006, 4.934, 4.968, 4.968, 4.887, 78.89, 78.62, 78.96, 78.61, 3.025, 3.025, 3.035, 3.0, 2400.0, 2388.05, 2401.13, 2372.89
2012-10-18, 1959.12, 1.912, 1.845, 1.919, 1.824, 1.3119, 1.3054, 1.3053, 335.69, 333.4, 335.84, 333.04, 5910.91, 5870.54, 5915.59, 5868.68, 176.66, 176.58, 176.84, 176.15, 60087.29, 59742.4, 60397.85, 59682.88, 0.768, 0.789, 0.789, 0.768, 7394.55, 7381.08, 7399.99, 7367.59, 1513.96, 1488.65, 1520.63, 1488.25, 1474.3, 1456.07, 1478.11, 1454.02, 1.916, 1.916, 1.916, 1.916, 5660.25, 5681.1, 5684.35, 5633.9, 3.752, 3.717, 3.7539999999999996, 3.717, 2105.62, 2104.28, 2113.16, 2088.04, 142.535, 142.7, 142.765, 142.35, 1.8219999999999998, 1.8219999999999998, 1.8219999999999998, 1.8219999999999998, 0.9778, 0.9867, 0.9873, 0.9771, 1.6280000000000001, 1.6280000000000001, 1.6280000000000001, 1.6280000000000001, 60069.0, 59930.0, 60400.0, 59840.0, 92.12, 92.08, 92.85, 91.55, 8806.55, 8777.39, 8837.19, 8758.7, 2.98, 2.98, 2.98, 2.97, 6786.4, 6758.55, 6789.75, 6754.44, 1075.5, 1073.94, 1076.16, 1068.85, 842.52, 835.43, 842.87, 835.43, 8128.2, 8005.8, 8131.9, 7987.0, 1.6149, 1.6109, 1.6178, 1.6107, 16233.84, 16040.62, 16234.09, 15969.57, 0.772, 0.769, 0.777, 0.769, 1104.89, 1106.5, 1106.5, 1103.8, 1233.49, 1231.42, 1238.25, 1229.47, 12461.25, 12423.72, 12463.33, 12396.67, 13.9952, 14.0208, 14.0643, 13.965, 4.7669999999999995, 4.81, 4.842, 4.76, 78.94, 78.88, 79.04, 78.59, 3.138, 3.13, 3.17, 3.122, 2418.76, 2408.44, 2420.42, 2407.28
2012-10-19, 1943.84, 1.9, 1.8880000000000001, 1.9140000000000001, 1.867, 1.3066, 1.3119, 1.3055, 335.32, 334.84, 335.65, 333.16, 5917.05, 5910.91, 5928.27, 5896.49, 176.8, 176.49, 176.84, 176.37, 59733.9, 60087.38, 60087.38, 59321.52, 0.784, 0.816, 0.816, 0.784, 7437.23, 7401.41, 7447.81, 7389.01, 1512.01, 1513.96, 1527.77, 1503.76, 1475.27, 1474.29, 1486.88, 1467.52, 1.9180000000000001, 1.9180000000000001, 1.9180000000000001, 1.9180000000000001, 5718.7, 5675.3, 5722.5, 5650.55, 3.747, 3.7560000000000002, 3.7560000000000002, 3.7319999999999998, 2131.69, 2108.5, 2137.69, 2107.49, 142.585, 142.47, 142.685, 142.36, 1.831, 1.831, 1.831, 1.831, 0.9853, 0.9779, 0.986, 0.9761, 1.609, 1.609, 1.609, 1.609, 60332.0, 60550.0, 60700.0, 59880.0, 92.1, 92.06, 92.59, 90.66, 8982.86, 8886.56, 8992.36, 8877.17, 3.03, 3.01, 3.03, 3.0, 6781.72, 6748.23, 6789.76, 6742.21, 1082.72, 1076.75, 1083.57, 1072.49, 837.12, 842.5, 842.5, 837.12, 8100.3, 8143.8, 8156.6, 8035.5, 1.6045, 1.6149, 1.6172, 1.6042, 16185.45, 16248.26, 16280.95, 15990.08, 0.794, 0.784, 0.8009999999999999, 0.784, 1105.05, 1104.78, 1105.9, 1103.96, 1217.26, 1226.87, 1231.01, 1215.47, 12466.12, 12425.51, 12494.0, 12425.04, 13.9395, 13.9795, 13.9907, 13.8982, 4.77, 4.77, 4.823, 4.751, 79.28, 78.91, 79.45, 78.9, 3.235, 3.233, 3.25, 3.205, 2408.43, 2416.69, 2417.56, 2395.51
2012-10-22, 1941.59, 1.8459999999999999, 1.8869999999999998, 1.9, 1.837, 1.3022, 1.3065, 1.3012, 334.17, 334.91, 335.81, 333.87, 5896.15, 5917.05, 5919.73, 5892.23, 176.8, 176.73, 177.07, 176.13, 58922.04, 59701.02, 59846.13, 58782.08, 0.784, 0.784, 0.784, 0.784, 7380.64, 7413.69, 7430.12, 7363.5, 1494.44, 1512.5, 1516.96, 1493.53, 1460.06, 1475.28, 1476.77, 1458.57, 1.88, 1.88, 1.88, 1.88, 5684.25, 5703.3, 5711.7, 5660.0, 3.648, 3.721, 3.721, 3.64, 2128.3, 2129.82, 2136.87, 2125.74, 142.665, 142.52, 142.795, 142.22, 1.766, 1.766, 1.766, 1.766, 0.9937, 0.9851, 0.994, 0.9842, 1.604, 1.604, 1.604, 1.604, 59384.0, 60200.0, 60385.0, 59255.0, 90.05, 92.04, 93.05, 89.83, 9002.68, 8944.03, 9016.9, 8940.38, 3.02, 3.01, 3.03, 3.01, 6756.14, 6779.08, 6797.74, 6754.99, 1064.64, 1079.35, 1081.39, 1064.62, 821.0, 832.44, 837.12, 817.78, 7913.4, 8053.8, 8070.6, 7880.9, 1.6005, 1.6045, 1.6068, 1.5997, 15862.31, 16147.55, 16196.88, 15848.26, 0.784, 0.795, 0.795, 0.775, 1105.66, 1105.05, 1106.7, 1102.84, 1212.385, 1215.29, 1223.975, 1206.765, 12415.98, 12437.91, 12465.02, 12372.91, 13.941, 13.9318, 13.96, 13.8829, 4.77, 4.747, 4.789, 4.7010000000000005, 79.32, 79.26, 79.43, 79.11, 3.207, 3.247, 3.253, 3.193, 2386.4, 2399.94, 2404.67, 2381.69
2012-10-23, 1926.81, 1.87, 1.871, 1.886, 1.845, 1.306, 1.3013, 1.3011, 334.46, 334.09, 336.54, 333.66, 5882.91, 5896.15, 5911.03, 5869.88, 176.61, 176.74, 176.99, 176.41, 58700.3, 58924.81, 59204.62, 58540.97, 0.757, 0.7509999999999999, 0.767, 0.7509999999999999, 7328.05, 7372.36, 7390.1, 7313.24, 1497.63, 1494.36, 1503.27, 1484.1, 1474.92, 1460.04, 1476.09, 1451.62, 1.903, 1.903, 1.903, 1.903, 5717.15, 5667.6, 5721.55, 5658.05, 3.6260000000000003, 3.64, 3.64, 3.6189999999999998, 2132.76, 2118.52, 2138.03, 2112.75, 142.525, 142.6, 142.815, 142.37, 1.815, 1.815, 1.815, 1.815, 0.9921, 0.994, 0.9967, 0.9917, 1.625, 1.625, 1.625, 1.625, 59237.0, 59500.0, 59690.0, 59020.0, 88.73, 89.52, 90.8, 88.21, 9010.71, 8874.52, 9031.55, 8867.79, 3.04, 2.98, 3.04, 2.98, 6746.71, 6755.55, 6775.65, 6738.02, 1067.28, 1063.94, 1075.95, 1061.89, 820.52, 821.06, 821.88, 816.7, 7877.1, 7911.2, 7955.7, 7841.5, 1.6014, 1.6008, 1.6054, 1.5991, 15866.78, 15862.3, 16024.3, 15726.38, 0.782, 0.784, 0.784, 0.77, 1104.6, 1105.76, 1106.9, 1104.0, 1207.51, 1203.71, 1216.94, 1198.06, 12403.54, 12362.66, 12430.48, 12340.41, 13.8144, 13.9377, 13.9706, 13.7995, 4.751, 4.789, 4.79, 4.726, 79.94, 79.3, 79.96, 79.19, 3.1519999999999997, 3.13, 3.1519999999999997, 3.112, 2377.25, 2380.05, 2389.11, 2369.58
2012-10-24, 1913.96, 1.8530000000000002, 1.86, 1.865, 1.8219999999999998, 1.2986, 1.306, 1.2952, 326.75, 334.32, 334.67, 326.25, 5797.91, 5882.91, 5893.43, 5788.96, 176.61, 175.93, 176.63, 175.93, 57690.24, 58678.92, 58678.92, 57387.79, 0.754, 0.7484999999999999, 0.7589999999999999, 0.7429999999999999, 7173.69, 7339.16, 7343.6, 7153.8, 1456.73, 1499.63, 1499.63, 1454.3, 1455.31, 1474.91, 1475.41, 1451.12, 1.824, 1.824, 1.824, 1.824, 5691.4, 5715.65, 5720.8, 5681.45, 3.576, 3.583, 3.5839999999999996, 3.57, 2114.45, 2132.11, 2136.22, 2111.92, 142.375, 142.45, 142.505, 141.96, 1.761, 1.761, 1.761, 1.761, 0.9924, 0.9922, 0.9979, 0.9899, 1.569, 1.569, 1.569, 1.569, 58104.0, 58850.0, 58870.0, 57800.0, 86.67, 89.14, 89.29, 85.69, 9014.25, 9066.03, 9075.58, 8970.5, 3.03, 3.03, 3.06, 3.02, 6626.79, 6745.22, 6745.22, 6615.26, 1048.6, 1068.52, 1068.52, 1044.2, 816.2, 814.77, 820.52, 807.24, 7747.7, 7863.9, 7886.6, 7699.8, 1.5953, 1.6014, 1.6025, 1.5911, 15578.95, 15920.02, 15923.34, 15499.26, 0.785, 0.7809999999999999, 0.799, 0.7809999999999999, 1103.45, 1100.75, 1103.65, 1100.75, 1192.07, 1200.78, 1204.05, 1190.19, 12225.84, 12260.95, 12391.86, 12141.19, 13.8156, 13.8047, 13.8433, 13.7528, 4.872, 4.783, 4.898, 4.76, 79.86, 79.94, 79.99, 79.69, 3.188, 3.195, 3.225, 3.1719999999999997, 2348.75, 2376.7, 2377.23, 2344.28
2012-10-25, 1924.5, 1.85, 1.876, 1.882, 1.831, 1.2974, 1.2986, 1.2921, 328.49, 327.55, 329.27, 325.34, 5804.78, 5797.91, 5823.24, 5776.64, 176.69, 176.86, 177.06, 176.26, 57160.74, 57685.63, 57985.95, 57158.65, 0.7509999999999999, 0.746, 0.7509999999999999, 0.735, 7192.85, 7202.03, 7216.13, 7120.68, 1462.43, 1457.07, 1471.99, 1444.38, 1451.61, 1455.31, 1463.08, 1437.42, 1.8619999999999999, 1.8530000000000002, 1.88, 1.818, 5698.35, 5702.225, 5719.775, 5683.575, 3.576, 3.5839999999999996, 3.5839999999999996, 3.562, 2115.99, 2106.83, 2124.0, 2104.67, 142.45, 142.32, 142.75, 142.23, 1.794, 1.794, 1.794, 1.794, 0.9935, 0.9924, 0.9959, 0.9886, 1.57, 1.594, 1.6019999999999999, 1.554, 57621.0, 58395.0, 58475.0, 57640.0, 85.73, 86.6, 87.47, 84.94, 8954.3, 8896.41, 9043.8, 8896.41, 3.01, 3.0, 3.02, 2.99, 6627.41, 6628.37, 6640.66, 6598.52, 1050.47, 1043.61, 1054.72, 1034.55, 813.65, 816.18, 820.23, 811.92, 7791.5, 7773.1, 7819.7, 7653.2, 1.6038, 1.5953, 1.6049, 1.5935, 15706.56, 15618.31, 15771.68, 15408.24, 0.779, 0.775, 0.7829999999999999, 0.774, 1104.0, 1105.5, 1106.3, 1102.9, 1202.49, 1194.07, 1204.91, 1190.84, 12195.02, 12258.07, 12261.05, 12186.59, 13.8346, 13.8095, 13.8562, 13.7939, 4.843, 4.881, 4.912, 4.835, 79.81, 79.84, 79.91, 79.68, 3.213, 3.138, 3.225, 3.128, 2361.57, 2350.59, 2369.41, 2338.04
2012-10-26, 1891.43, 1.896, 1.89, 1.916, 1.854, 1.2934, 1.2973, 1.2926, 329.25, 329.62, 331.61, 328.73, 5805.05, 5804.78, 5840.57, 5802.22, 175.94, 176.51, 176.62, 175.69, 57836.78, 57160.74, 58273.55, 57160.74, 0.7509999999999999, 0.762, 0.762, 0.7509999999999999, 7200.23, 7203.12, 7256.22, 7181.45, 1456.91, 1462.43, 1474.23, 1456.22, 1446.0, 1451.61, 1459.72, 1444.51, 1.905, 1.885, 1.953, 1.876, 5705.3, 5688.8, 5718.75, 5685.7, 3.5639999999999996, 3.5869999999999997, 3.5869999999999997, 3.555, 2101.58, 2114.76, 2128.74, 2100.61, 141.7, 142.37, 142.42, 141.59, 1.8119999999999998, 1.8119999999999998, 1.8119999999999998, 1.8119999999999998, 0.9949, 0.9936, 0.9954, 0.9899, 1.579, 1.589, 1.6269999999999998, 1.5719999999999998, 58248.0, 58000.0, 58745.0, 57930.0, 86.05, 85.65, 86.75, 85.23, 9055.2, 8952.13, 9057.31, 8941.85, 3.0, 3.01, 3.02, 2.99, 6606.57, 6611.81, 6644.64, 6604.21, 1057.74, 1049.93, 1062.34, 1046.12, 816.82, 818.69, 821.46, 811.59, 7779.2, 7780.6, 7851.3, 7766.3, 1.6118, 1.6038, 1.6146, 1.6026, 15528.47, 15689.9, 15841.34, 15528.47, 0.7809999999999999, 0.772, 0.782, 0.772, 1098.2, 1103.1, 1103.5, 1097.6, 1209.74, 1199.96, 1214.44, 1199.16, 12300.23, 12289.67, 12326.69, 12195.02, 13.6728, 13.8283, 13.8325, 13.6601, 4.852, 4.823, 4.869, 4.793, 80.3, 79.78, 80.34, 79.74, 3.26, 3.255, 3.27, 3.225, 2355.03, 2363.95, 2375.53, 2353.38
2012-10-29, 1891.52, 1.8359999999999999, 1.876, 1.879, 1.8319999999999999, 1.2942, 1.2934, 1.2883, 329.45, 327.44, 330.37, 326.32, 5806.71, 5805.05, 5817.94, 5753.31, 175.66, 175.64, 176.14, 175.37, 57276.81, 57833.44, 57833.44, 57060.99, 0.746, 0.74, 0.7509999999999999, 0.74, 7231.85, 7161.73, 7257.37, 7147.51, 1441.38, 1456.85, 1457.53, 1426.27, 1433.52, 1446.0, 1446.22, 1424.51, 1.8730000000000002, 1.891, 1.8969999999999998, 1.851, 5664.3, 5683.55, 5697.2, 5641.75, 3.563, 3.5410000000000004, 3.5789999999999997, 3.5410000000000004, 2066.21, 2100.1, 2102.16, 2058.06, 141.615, 141.66, 141.765, 141.22, 1.749, 1.749, 1.749, 1.749, 0.9966, 0.995, 0.9996, 0.994, 1.544, 1.5530000000000002, 1.568, 1.5090000000000001, 57747.0, 57660.0, 58275.0, 57395.0, 86.28, 86.0, 86.37, 85.0, 8933.06, 9058.93, 9075.59, 8933.06, 2.98, 2.99, 3.0, 2.97, 6600.84, 6596.34, 6613.62, 6566.63, 1059.2, 1050.11, 1061.01, 1048.17, 813.25, 816.62, 819.42, 807.91, 7775.6, 7708.4, 7803.7, 7665.6, 1.6105, 1.6118, 1.6142, 1.608, 15584.86, 15406.43, 15636.86, 15322.8, 0.768, 0.789, 0.789, 0.767, 1097.58, 1096.85, 1098.75, 1095.15, 1204.675, 1201.89, 1209.52, 1198.435, 12300.3, 12301.6, 12353.16, 12290.44, 13.78, 13.6618, 13.8095, 13.6317, 4.897, 4.91, 4.931, 4.869, 79.65, 80.29, 80.36, 79.48, 3.265, 3.295, 3.32, 3.265, 2371.91, 2353.84, 2378.05, 2349.19
2012-10-30, 1899.58, 1.797, 1.8259999999999998, 1.839, 1.788, 1.2904, 1.2948, 1.2885, 328.39, 328.54, 329.25, 326.94, 5795.1, 5806.71, 5812.67, 5763.51, 175.85, 175.55, 175.88, 175.07, 57176.58, 57266.83, 57266.83, 56580.85, 0.7140000000000001, 0.708, 0.7190000000000001, 0.708, 7203.16, 7205.05, 7225.32, 7171.96, 1435.05, 1441.38, 1442.76, 1426.26, 1431.9, 1433.51, 1434.69, 1422.34, 1.796, 1.837, 1.84, 1.79, 5665.6, 5665.2, 5698.3, 5645.1, 3.5, 3.529, 3.529, 3.495, 2058.94, 2061.85, 2068.24, 2053.09, 141.675, 141.54, 141.695, 141.15, 1.7209999999999999, 1.7209999999999999, 1.7209999999999999, 1.7209999999999999, 1.0011, 0.9978, 1.0014, 0.9971, 1.455, 1.511, 1.5230000000000001, 1.45, 57487.0, 56990.0, 57475.0, 56845.0, 85.54, 86.43, 86.43, 84.66, 8929.34, 8958.79, 8986.05, 8909.37, 2.98, 2.97, 2.99, 2.97, 6601.42, 6589.78, 6606.79, 6581.67, 1055.57, 1054.79, 1059.51, 1051.52, 815.0766666666667, 815.5133333333333, 819.1899999999997, 809.2266666666667, 7728.6, 7749.4, 7779.7, 7684.5, 1.6033, 1.6117, 1.6124, 1.6006, 15349.12, 15492.42, 15492.42, 15262.94, 0.774, 0.765, 0.778, 0.765, 1098.01, 1097.58, 1098.16, 1094.55, 1199.61, 1203.82, 1204.6, 1197.71, 12312.75, 12282.08, 12317.95, 12250.47, 13.7578, 13.7766, 13.8085, 13.7298, 5.003, 4.971, 5.011, 4.954, 79.81, 79.63, 79.84, 79.51, 3.2230000000000003, 3.185, 3.237, 3.185, 2356.7, 2362.22, 2363.61, 2345.56
2012-10-31, 1912.06, 1.8130000000000002, 1.797, 1.8130000000000002, 1.795, 1.2959, 1.2904, 1.2887, 332.35, 328.51, 332.35, 328.51, 5849.9, 5795.1, 5852.17, 5794.92, 174.88, 175.76, 175.8, 174.49, 57683.76, 57178.08, 57763.82, 57178.08, 0.708, 0.703, 0.708, 0.703, 7284.4, 7239.69, 7292.83, 7239.04, 1430.1, 1435.05, 1443.4, 1426.47, 1421.75, 1431.9, 1439.39, 1419.66, 1.825, 1.815, 1.839, 1.8090000000000002, 5597.9, 5656.35, 5689.9, 5589.9, 3.5060000000000002, 3.509, 3.53, 3.498, 2062.35, 2059.2, 2075.91, 2054.26, 140.82, 141.6, 141.64, 140.63, 1.7075, 1.7075, 1.7075, 1.7075, 0.9993, 1.001, 1.0019, 0.998, 1.476, 1.456, 1.495, 1.452, 58069.0, 57820.0, 58150.0, 57560.0, 85.68, 85.31, 86.24, 85.1, 8841.98, 8941.82, 8995.81, 8841.98, 2.97, 2.98, 3.0, 2.97, 6633.1, 6601.68, 6649.11, 6600.94, 1059.2, 1054.95, 1061.62, 1054.73, 816.9033333333333, 814.4066666666665, 818.96, 810.5433333333333, 7833.9, 7763.6, 7844.0, 7755.9, 1.6075, 1.6035, 1.6088, 1.602, 15521.77, 15410.66, 15530.66, 15408.19, 0.763, 0.773, 0.773, 0.759, 1091.35, 1097.66, 1097.66, 1090.2, 1209.12, 1203.75, 1213.72, 1202.32, 12377.05, 12302.52, 12395.43, 12294.59, 13.7035, 13.7492, 13.7754, 13.6228, 4.992, 5.006, 5.022, 4.965, 79.64, 79.78, 79.99, 79.25, 3.1319999999999997, 3.138, 3.168, 3.122, 2383.33, 2357.23, 2383.34, 2355.73
2012-11-01, 1898.44, 1.7830000000000001, 1.8330000000000002, 1.835, 1.774, 1.296, 1.2961, 1.2946, 330.76, 332.52, 334.24, 330.76, 5782.7, 5849.9, 5866.67, 5782.7, 174.81, 174.84, 174.94, 174.58, 57068.18, 57682.24, 57935.41, 56929.03, 0.7240000000000001, 0.7190000000000001, 0.74, 0.7140000000000001, 7260.63, 7305.07, 7347.51, 7260.63, 1433.96, 1429.95, 1448.33, 1428.48, 1425.7, 1421.74, 1436.04, 1420.52, 1.8459999999999999, 1.8459999999999999, 1.8719999999999999, 1.828, 5619.7, 5596.75, 5624.4, 5583.05, 3.5269999999999997, 3.5439999999999996, 3.545, 3.5189999999999997, 2068.88, 2061.12, 2070.48, 2053.58, 140.685, 140.78, 140.875, 140.52, 1.694, 1.694, 1.694, 1.694, 0.9993, 0.9992, 1.0017, 0.9959, 1.459, 1.48, 1.5119999999999998, 1.459, 57384.0, 58450.0, 58450.0, 57235.0, 86.24, 85.73, 87.19, 85.61, 8928.29, 8911.08, 8985.58, 8905.44, 2.96, 2.98, 2.98, 2.95, 6595.13, 6624.58, 6644.99, 6595.13, 1052.11, 1061.21, 1065.7, 1051.96, 818.73, 813.3, 818.73, 811.86, 7842.9, 7831.4, 7939.9, 7830.9, 1.6130000000000002, 1.6073, 1.6139, 1.6067, 15539.71, 15580.56, 15714.75, 15539.71, 0.7759999999999999, 0.7709999999999999, 0.779, 0.7709999999999999, 1090.32, 1091.55, 1091.75, 1089.57, 1214.22, 1212.03, 1219.83, 1207.13, 12422.91, 12416.67, 12462.26, 12389.97, 13.6623, 13.7079, 13.7207, 13.6209, 4.961, 4.999, 4.999, 4.945, 79.77, 79.6, 79.95, 79.49, 3.1319999999999997, 3.1719999999999997, 3.178, 3.128, 2369.21, 2382.29, 2400.18, 2369.21
2012-11-02, 1918.72, 1.7890000000000001, 1.7930000000000001, 1.814, 1.775, 1.2942, 1.2959, 1.2923, 335.43, 330.5, 336.05, 330.24, 5861.92, 5782.7, 5866.76, 5777.96, 174.75, 174.74, 175.25, 174.56, 58382.68, 57065.39, 58382.68, 56959.94, 0.708, 0.703, 0.708, 0.6970000000000001, 7335.67, 7255.3, 7356.18, 7255.11, 1443.5, 1433.96, 1443.89, 1415.38, 1430.91, 1425.71, 1432.28, 1407.48, 1.8730000000000002, 1.864, 1.8969999999999998, 1.861, 5645.05, 5609.85, 5649.75, 5601.95, 3.555, 3.55, 3.571, 3.5469999999999997, 2104.43, 2070.02, 2109.5, 2069.95, 140.73, 140.62, 141.04, 140.6, 1.73, 1.73, 1.73, 1.73, 0.9965, 0.9992, 1.0014, 0.9957, 1.462, 1.4680000000000002, 1.4869999999999999, 1.4580000000000002, 58710.0, 57440.0, 58730.0, 57315.0, 87.09, 86.1, 87.42, 85.92, 8946.87, 8931.71, 8976.08, 8871.48, 2.96, 2.96, 2.97, 2.95, 6660.25, 6572.82, 6660.25, 6572.82, 1062.51, 1050.03, 1064.08, 1047.28, 827.85, 818.68, 828.48, 818.43, 7886.4, 7807.1, 7928.8, 7790.3, 1.6130000000000002, 1.6128, 1.6176, 1.6117, 15806.73, 15484.51, 15813.2, 15427.16, 0.782, 0.7759999999999999, 0.795, 0.7759999999999999, 1090.67, 1090.32, 1093.04, 1090.14, 1219.71, 1214.77, 1220.23, 1213.99, 12499.76, 12408.53, 12511.46, 12413.72, 13.6078, 13.6599, 13.6749, 13.5876, 4.926, 4.978, 4.979, 4.891, 80.14, 79.76, 80.2, 79.75, 3.168, 3.138, 3.1719999999999997, 3.1319999999999997, 2387.89, 2367.81, 2392.77, 2358.64
