@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute EUR_KRW_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-02-13, 1957.5, 176.41, 177.35, 178.12, 176.22, 49532.72, 48240.39, 49689.79, 48240.39, 1261.0, 142.065, 142.78, 143.445, 141.91, 1183.33, 1192.39, 1200.23, 1181.15, 49499.0, 48895.0, 49745.0, 48895.0, 0.7426, 0.7365, 0.7488, 0.7312, 1101.56, 1108.25, 1112.32, 1101.47, 15114.87, 3574.1, 3540.87
2015-02-16, 1958.23, 175.94, 176.23, 176.5, 175.37, 50635.92, 49545.82, 50726.24, 49475.52, 1258.32, 141.55, 141.93, 142.14, 141.17, 1177.54, 1182.13, 1187.31, 1174.19, 50698.0, 49760.0, 50950.0, 49760.0, 0.7456, 0.7422, 0.7475, 0.7409, 1097.88, 1101.22, 1102.21, 1095.46, 15256.73, 3587.81, 3567.02
2015-02-17, 1961.45, 176.32, 175.73, 176.75, 175.15, 50850.82666666667, 50109.78, 51047.41, 49937.45, 1260.49, 141.995, 141.41, 142.365, 140.93, 1181.77, 1174.43, 1188.4, 1173.57, 51142.0, 50420.0, 51473.33333333334, 50388.33333333334, 0.7501, 0.7431, 0.7531, 0.743, 1101.77, 1097.67, 1104.2, 1094.06, 15223.445, 3575.55, 3557.93
2015-02-23, 1968.39, 177.27, 176.16, 177.32, 175.38, 51065.73333333333, 50673.74, 51368.58, 50399.38, 1266.58, 142.9, 141.86, 142.96, 141.4, 1183.56, 1180.45, 1189.8, 1177.11, 51586.0, 51080.0, 51996.66666666666, 51016.66666666666, 0.7539, 0.7498, 0.7555, 0.748, 1108.87, 1101.77, 1109.2, 1097.9, 15190.16, 3573.59, 3533.44
2015-02-24, 1976.12, 177.2, 177.11, 177.82, 176.91, 51280.64, 51237.7, 51689.75, 50861.31, 1267.19, 142.89, 142.78, 143.4, 142.65, 1167.17, 1178.67, 1182.88, 1162.75, 52030.0, 51740.0, 52520.0, 51645.0, 0.7524, 0.7528, 0.755, 0.7484, 1108.4, 1108.95, 1112.3, 1107.65, 15120.75, 3658.12, 3640.33
2015-02-25, 1990.47, 176.79, 177.03, 178.5, 176.54, 51874.17, 51288.45, 51956.03, 51049.05, 1264.54, 142.565, 142.75, 143.925, 142.36, 1163.42, 1165.81, 1176.46, 1161.09, 52623.0, 51930.0, 52785.0, 51645.0, 0.7490000000000001, 0.7521, 0.7534, 0.742, 1105.83, 1108.4, 1116.48, 1105.37, 15150.7, 3670.44, 3637.66
2015-02-26, 1993.08, 175.85, 176.61, 176.92, 175.16, 51811.02, 51862.94, 51862.94, 51050.85, 1255.71, 141.895, 142.43, 142.695, 141.38, 1160.47, 1162.24, 1166.09, 1154.53, 52534.0, 51650.0, 52610.0, 51650.0, 0.7556, 0.7490000000000001, 0.7564, 0.7472, 1100.71, 1105.83, 1106.7, 1097.49, 15155.11, 3688.95, 3660.57
2015-02-27, 1985.8, 176.18, 175.68, 176.26, 174.6, 51760.54, 51812.18, 51922.43, 51181.33, 1253.88, 142.19, 141.76, 142.27, 140.91, 1157.03, 1159.18, 1162.5, 1149.8, 52469.0, 52500.0, 52850.0, 51810.0, 0.7534, 0.7552, 0.7618, 0.7509999999999999, 1102.65, 1100.71, 1103.19, 1093.87, 15241.16, 3713.84, 3673.58
2015-03-02, 1996.81, 175.66, 176.0, 176.19, 174.91, 51583.09, 51760.01, 52457.05, 51474.36, 1237.4, 141.99, 142.05, 142.2, 141.39, 1155.23, 1155.74, 1164.26, 1150.91, 52292.0, 52710.0, 53200.0, 51965.0, 0.7564, 0.7531, 0.7574, 0.7514, 1101.28, 1102.4, 1102.86, 1097.51, 15234.34, 3714.44, 3681.23
2015-03-03, 2001.38, 175.86, 175.61, 176.54, 175.21, 51020.81, 51579.99, 51579.99, 50774.73, 1237.38, 142.23, 141.96, 142.71, 141.72, 1151.17, 1153.54, 1159.12, 1146.58, 51681.0, 52290.0, 52435.0, 51365.0, 0.7509999999999999, 0.7583, 0.7604, 0.7497, 1103.05, 1102.05, 1106.7, 1100.1, 15212.26, 3729.61, 3703.93
2015-03-04, 1998.29, 174.81, 175.68, 176.17, 174.38, 51304.1, 51020.81, 51432.21, 50995.26, 1235.5, 141.425, 142.1, 142.505, 141.12, 1141.22, 1149.64, 1153.73, 1138.91, 51910.0, 51515.0, 52095.0, 51515.0, 0.755, 0.7507, 0.7574, 0.75, 1096.83, 1103.05, 1105.1, 1095.35, 15109.88, 3720.95, 3665.27
2015-03-05, 1998.38, 175.67, 174.65, 175.83, 174.33, 50468.05, 51303.15, 51303.15, 50399.11, 1228.78, 142.03, 141.29, 142.17, 141.05, 1143.55, 1139.71, 1148.17, 1135.29, 51115.0, 51300.0, 51480.0, 50925.0, 0.759, 0.7549, 0.7615, 0.754, 1101.52, 1096.83, 1102.6, 1094.87, 14995.07, 3702.16, 3669.37
2015-03-06, 2012.94, 175.93, 175.49, 176.08, 175.15, 50365.2, 50472.1, 50734.01, 50114.42, 1224.62, 142.135, 141.9, 142.245, 141.66, 1131.2, 1142.21, 1144.1, 1127.88, 50924.0, 51405.0, 51415.0, 50650.0, 0.7481, 0.7586, 0.7602, 0.7449, 1102.35, 1101.52, 1103.35, 1099.63, 15094.84, 3735.71, 3697.22
2015-03-09, 1992.82, 177.38, 175.75, 177.71, 175.05, 49981.19, 50355.37, 50400.94, 49779.36, 1216.57, 143.205, 141.99, 143.445, 141.35, 1126.35, 1130.05, 1133.37, 1117.06, 50507.0, 50915.0, 50925.0, 50295.0, 0.7362, 0.7479, 0.752, 0.7351, 1110.81, 1101.95, 1112.84, 1097.33, 14910.3, 3753.48, 3722.9
2015-03-10, 1984.77, 178.0, 177.3, 178.33, 176.72, 49181.01, 49978.36, 49978.36, 48951.61, 1212.99, 143.685, 143.14, 143.955, 142.74, 1130.95, 1124.92, 1134.28, 1123.0, 49627.0, 50310.0, 50360.0, 49440.0, 0.7361, 0.7355, 0.7399, 0.732, 1115.0, 1111.41, 1117.09, 1108.4, 14854.49, 3722.68, 3699.48
2015-03-11, 1980.83, 180.04, 177.84, 180.04, 177.83, 48293.4, 49177.14, 49177.14, 48292.94, 1214.02, 145.26, 143.54, 145.28, 143.54, 1127.86, 1129.82, 1136.25, 1122.08, 48767.0, 49000.0, 49705.0, 48600.0, 0.7275, 0.7352, 0.7362, 0.7249, 1127.41, 1115.05, 1127.41, 1115.0, 14627.97, 3719.53, 3669.46
2015-03-12, 1970.59, 180.78, 179.88, 180.97, 179.31, 48905.58, 48308.69, 48936.86, 48308.69, 1210.09, 145.685, 145.13, 145.965, 144.69, 1121.59, 1126.75, 1132.52, 1116.31, 49343.0, 48865.0, 49795.0, 48740.0, 0.7294, 0.7272, 0.731, 0.7182, 1132.08, 1127.5, 1133.27, 1123.9, 14637.62, 3724.41, 3675.54
2015-03-13, 1985.79, 179.75, 180.59, 181.53, 178.54, 48880.4, 48907.69, 49632.75, 48684.32, 1199.68, 144.88, 145.55, 146.4, 143.95, 1123.0, 1120.33, 1128.03, 1111.36, 49272.0, 49605.0, 50190.0, 49090.0, 0.7388, 0.7288, 0.745, 0.7269, 1125.64, 1132.08, 1136.8, 1119.25, 14719.68, 3733.59, 3709.84
2015-03-16, 1987.33, 181.82, 179.61, 181.97, 178.98, 48595.81, 48858.37, 48858.37, 47904.85, 1203.45, 146.56, 144.79, 146.62, 144.29, 1132.57, 1122.06, 1133.71, 1115.81, 48976.0, 49200.0, 49200.0, 48065.0, 0.7341, 0.7385, 0.7409, 0.7307, 1138.12, 1125.97, 1139.01, 1121.38, 14606.19, 3730.91, 3714.85
2015-03-17, 2029.91, 180.75, 181.67, 181.96, 180.08, 48848.21, 48601.62, 49205.3, 48393.5, 1199.92, 145.775, 146.45, 146.685, 145.23, 1123.15, 1128.81, 1133.47, 1119.98, 49233.0, 49000.0, 49710.0, 48750.0, 0.737, 0.7316, 0.7414, 0.7311, 1131.91, 1138.35, 1139.11, 1128.83, 14719.27, 3775.75, 3729.87
2015-03-18, 2028.45, 180.7, 180.54, 181.19, 179.92, 50285.12, 48849.26, 50384.2, 48840.99, 1200.27, 145.48, 145.62, 145.97, 144.82, 1122.23, 1121.93, 1126.27, 1116.31, 50653.0, 48980.0, 50810.0, 48980.0, 0.7306, 0.7365, 0.7406, 0.7294, 1129.3, 1131.71, 1133.5, 1125.53, 14722.47, 3786.1, 3719.56
2015-03-19, 2037.89, 178.45, 180.5, 181.56, 178.22, 51526.19, 50283.51, 51772.78, 49787.68, 1224.22, 143.275, 145.33, 145.775, 143.09, 1136.14, 1121.12, 1156.52, 1117.84, 51970.0, 50580.0, 52215.0, 50130.0, 0.7486, 0.7304, 0.7554, 0.7273, 1111.66, 1129.15, 1130.95, 1111.32, 14825.18, 3738.42, 3712.56
2015-03-20, 2037.24, 181.09, 178.31, 181.47, 178.11, 50953.53, 51530.22, 51547.21, 50790.52, 1213.93, 144.61, 143.16, 144.93, 142.99, 1133.25, 1135.18, 1138.49, 1119.92, 51277.0, 51800.0, 51940.0, 51105.0, 0.7415, 0.7482, 0.7545, 0.7369, 1122.03, 1111.83, 1124.36, 1110.59, 14817.49, 3745.2, 3719.7
2015-03-23, 2036.59, 179.44, 180.92, 181.88, 178.94, 51966.58, 50964.41, 52285.68, 50964.41, 1211.63, 143.53, 144.47, 145.41, 143.18, 1141.65, 1132.24, 1147.77, 1129.92, 52335.0, 51505.0, 52690.0, 51370.0, 0.7567, 0.741, 0.7593, 0.7394, 1113.51, 1122.07, 1128.15, 1111.61, 14913.86, 3772.1, 3735.41
2015-03-24, 2041.37, 178.11, 179.24, 180.5, 177.72, 51908.46, 51969.99, 52177.88, 51515.95, 1214.27, 142.69, 143.4, 144.39, 142.38, 1145.45, 1138.46, 1147.93, 1134.06, 52145.0, 52200.0, 52530.0, 51850.0, 0.7653, 0.7555, 0.7676, 0.7546, 1106.73, 1113.5, 1120.0, 1105.46, 14925.1, 3763.38, 3730.62
2015-03-25, 2042.81, 177.87, 177.91, 178.69, 177.22, 51506.07, 51907.94, 52222.91, 51006.4, 1219.14, 142.295, 142.54, 143.085, 141.82, 1151.84, 1144.06, 1158.99, 1136.71, 51746.0, 52500.0, 52570.0, 51260.0, 0.7653, 0.7651, 0.7696, 0.7611, 1103.69, 1106.62, 1109.6, 1100.73, 14930.92, 3773.56, 3733.86
2015-03-26, 2022.56, 177.38, 177.76, 178.37, 176.79, 51858.3, 51507.37, 52318.75, 51507.37, 1213.59, 142.095, 142.21, 142.715, 141.61, 1148.05, 1150.67, 1154.37, 1142.98, 52111.0, 51700.0, 52635.0, 51700.0, 0.7607, 0.7652, 0.7693, 0.7582, 1101.9, 1103.69, 1106.78, 1099.35, 14929.37, 3776.89, 3740.65
2015-03-27, 2019.8, 177.93, 177.2, 178.48, 176.95, 50579.85, 51835.48, 51835.48, 50528.1, 1222.02, 142.505, 141.96, 143.055, 141.75, 1147.59, 1146.89, 1165.14, 1142.2, 50736.0, 51800.0, 51950.0, 50580.0, 0.7599, 0.7604, 0.7665, 0.7551, 1105.07, 1101.9, 1109.2, 1100.35, 14848.99, 3721.47, 3668.25
2015-03-30, 2030.04, 177.59, 177.75, 178.26, 177.19, 50094.66, 50574.93, 50574.93, 49908.52, 1209.22, 142.35, 142.36, 142.85, 142.09, 1148.16, 1146.49, 1155.66, 1137.42, 50242.0, 50800.0, 50810.0, 50070.0, 0.7568, 0.7593, 0.7619, 0.7541, 1103.73, 1105.05, 1107.55, 1102.75, 14717.68, 3734.07, 3700.82
2015-03-31, 2041.03, 178.43, 177.5, 178.56, 177.31, 51243.45, 50099.79, 51264.67, 50099.79, 1205.08, 142.81, 142.21, 142.92, 142.12, 1144.93, 1146.77, 1151.65, 1139.99, 51456.0, 50570.0, 51500.0, 50380.0, 0.7514, 0.7562, 0.757, 0.7481, 1107.49, 1104.25, 1108.38, 1103.05, 14855.4, 3765.86, 3716.01
2015-04-01, 2028.45, 178.88, 178.06, 179.5, 177.99, 51150.16, 51242.72, 51465.78, 50612.12, 1202.89, 143.05, 142.67, 143.57, 142.46, 1140.23, 1144.01, 1148.7, 1135.37, 51253.0, 51200.0, 51760.0, 50730.0, 0.747, 0.7511, 0.7513, 0.7454, 1108.99, 1106.31, 1113.4, 1105.88, 14813.71, 3779.75, 3722.22
2015-04-02, 2029.07, 177.19, 178.71, 178.98, 176.76, 52321.76, 51186.27, 52613.04, 51186.27, 1192.32, 141.67, 142.92, 143.1, 141.34, 1136.08, 1139.09, 1142.48, 1131.36, 52500.0, 51365.0, 52815.0, 51350.0, 0.7452, 0.7465, 0.7494, 0.7390000000000001, 1098.3, 1108.99, 1109.5, 1096.77, 14878.53, 3774.36, 3716.55
2015-04-03, 2045.42, 176.1, 177.0, 177.71, 175.62, 53123.02, 52321.76, 53311.58, 52321.76, 1189.36, 140.76, 141.54, 142.09, 140.38, 1137.0, 1134.75, 1140.58, 1131.95, 53323.0, 52450.0, 53530.0, 52325.0, 0.7509, 0.7448, 0.7518, 0.7422, 1091.29, 1098.3, 1101.6, 1089.36, 14912.33, 3773.31, 3744.88
2015-04-06, 2046.43, 175.43, 175.92, 177.23, 174.86, 53430.14, 52722.72500000001, 53728.95, 52721.91, 1199.65, 140.15, 140.61, 141.6, 139.71, 1141.32, 1135.84, 1146.97, 1134.04, 53575.5, 52855.0, 53912.5, 52695.0, 0.7612, 0.7507, 0.7636, 0.7495, 1086.48, 1091.23, 1097.8, 1084.1, 14964.41, 3797.703333333333, 3756.94
2015-04-07, 2047.03, 175.37, 175.15, 175.98, 174.8, 53737.26, 53123.69, 54146.32, 53122.06, 1198.37, 140.1, 139.93, 140.58, 139.65, 1132.98, 1139.35, 1143.58, 1129.52, 53828.0, 53260.0, 54295.0, 53065.0, 0.7541, 0.7589, 0.7623, 0.7513, 1086.13, 1085.89, 1089.9, 1083.7, 15016.49, 3822.0966666666654, 3769.0
2015-04-08, 2059.26, 176.81, 175.14, 176.88, 175.1, 53729.16, 53737.99, 54002.37, 53436.15, 1194.58, 141.33, 139.97, 141.38, 139.9, 1134.13, 1131.05, 1141.17, 1129.59, 53822.0, 53945.0, 54150.0, 53515.0, 0.7494, 0.754, 0.7561, 0.7482, 1095.57, 1085.82, 1095.91, 1085.6, 15115.25, 3846.49, 3781.06
2015-04-09, 2058.87, 176.2, 176.64, 177.04, 175.43, 53661.11, 53731.93, 54458.42, 53507.77, 1188.43, 141.02, 141.19, 141.5, 140.4, 1130.58, 1132.98, 1137.38, 1128.35, 53763.0, 54200.0, 54675.0, 53565.0, 0.7552, 0.7489, 0.7613, 0.7481, 1092.93, 1095.57, 1096.9, 1089.18, 15175.35, 3853.02, 3827.79
2015-04-10, 2087.76, 176.74, 176.04, 176.88, 175.47, 53802.66, 53638.15, 54002.39, 53292.23, 1181.97, 141.515, 140.88, 141.555, 140.5, 1121.93, 1129.43, 1134.02, 1116.06, 53830.0, 53800.0, 54115.0, 53350.0, 0.7567, 0.7546, 0.7609, 0.7524, 1096.74, 1092.98, 1097.15, 1089.95, 15216.21, 3871.66, 3838.29
2015-04-13, 2098.92, 176.2, 176.56, 176.94, 175.73, 54214.11, 53802.66, 54413.46, 53555.96, 1171.01, 141.16, 141.38, 141.67, 140.84, 1117.08, 1120.62, 1123.51, 1110.95, 54256.0, 54100.0, 54440.0, 53410.0, 0.7537, 0.7565, 0.7601, 0.7511, 1093.96, 1096.74, 1098.0, 1092.64, 15350.36, 3905.71, 3879.02
2015-04-14, 2111.72, 177.2, 176.08, 177.56, 175.86, 54239.77, 54213.65, 54866.24, 54004.28, 1167.74, 142.15, 141.06, 142.44, 140.89, 1126.42, 1116.26, 1129.22, 1113.85, 54210.0, 54250.0, 54880.0, 53985.0, 0.7454, 0.7522, 0.7539, 0.742, 1101.64, 1094.26, 1103.89, 1092.9, 15352.14, 3908.76, 3891.9
2015-04-15, 2119.96, 175.81, 177.0, 177.36, 175.5, 53981.92, 54240.43, 54625.38, 53773.31, 1169.49, 140.86, 142.02, 142.3, 140.65, 1122.48, 1125.25, 1129.05, 1115.95, 53985.0, 54250.0, 54745.0, 53760.0, 0.7521, 0.7448, 0.7556, 0.7436, 1092.06, 1101.61, 1102.78, 1091.14, 15342.06, 3910.33, 3872.85
2015-04-16, 2139.9, 176.04, 175.65, 177.12, 175.61, 54918.74, 54037.28, 54960.16, 54037.28, 1170.6, 140.91, 140.72, 141.87, 140.67, 1132.43, 1121.34, 1135.22, 1120.06, 54747.0, 54105.0, 54830.0, 54090.0, 0.7591, 0.7518, 0.7621, 0.7485, 1092.34, 1092.06, 1099.5, 1091.57, 15437.02, 3903.65, 3883.82
2015-04-17, 2143.5, 175.01, 175.84, 176.68, 174.37, 54674.21, 54918.74, 54918.74, 54315.74, 1171.58, 139.885, 140.78, 141.425, 139.4, 1134.36, 1131.27, 1137.71, 1118.69, 55527.0, 55650.0, 55835.0, 55185.0, 0.7671, 0.7585, 0.7704, 0.7575, 1084.45, 1092.39, 1096.28, 1081.72, 15324.96, 3891.18, 3855.59
2015-04-20, 2146.71, 174.87, 174.83, 175.66, 173.9, 53954.79, 54671.54, 54671.54, 53896.0, 1173.1, 139.805, 139.77, 140.325, 139.05, 1138.49, 1132.72, 1139.91, 1127.61, 54802.0, 55300.0, 55320.0, 54680.0, 0.7683, 0.7669, 0.7743, 0.7643, 1083.79, 1084.57, 1087.7, 1078.84, 15275.53, 3862.2, 3779.73
2015-04-21, 2144.79, 174.69, 174.59, 175.02, 173.55, 53761.27, 53965.25, 54384.98, 53510.41, 1173.36, 139.77, 139.59, 140.04, 138.92, 1132.51, 1134.4, 1139.98, 1123.87, 54513.0, 55185.0, 55320.0, 54280.0, 0.7663, 0.772, 0.7727, 0.7635, 1083.25, 1083.11, 1085.4, 1077.67, 15376.78, 3835.1, 3798.11
2015-04-22, 2143.89, 174.66, 174.52, 175.24, 174.23, 54189.315, 53863.67, 54616.325, 53636.25, 1166.83, 139.74, 139.64, 140.19, 139.41, 1134.35, 1131.35, 1138.59, 1122.77, 54982.5, 54892.5, 55505.0, 54252.5, 0.7671, 0.7657, 0.7715, 0.7632, 1083.02, 1083.26, 1086.5, 1081.5, 15300.19, 3868.91, 3808.16
2015-04-23, 2173.41, 175.01, 174.53, 175.13, 173.54, 54617.36, 53762.09, 54847.67, 53762.09, 1165.01, 139.88, 139.65, 140.11, 138.7, 1115.7, 1132.06, 1136.24, 1113.23, 55452.0, 54600.0, 55690.0, 54225.0, 0.7665, 0.7663, 0.7743, 0.7653, 1084.07, 1083.33, 1085.8, 1076.0, 15215.87, 3841.35, 3774.93
2015-04-24, 2159.8, 174.44, 174.83, 175.3, 174.04, 55684.85, 54615.89, 55781.72, 54063.82, 1172.12, 139.475, 139.73, 140.105, 139.17, 1132.14, 1114.2, 1134.3, 1113.63, 56481.0, 55060.0, 56635.0, 54725.0, 0.7594, 0.7658, 0.7666, 0.7535, 1080.97, 1084.0, 1085.8, 1079.62, 15266.85, 3806.2, 3756.77
2015-04-27, 2157.54, 173.8, 174.26, 174.65, 173.41, 56594.22, 55687.49, 56965.16, 55687.49, 1175.28, 138.885, 139.34, 139.655, 138.58, 1128.17, 1130.86, 1133.91, 1124.13, 57355.0, 56325.0, 57770.0, 56325.0, 0.7608, 0.7591, 0.7611, 0.754, 1076.39, 1080.97, 1082.35, 1075.1, 15367.99, 3807.54, 3774.04
2015-04-28, 2147.67, 171.89, 173.81, 174.04, 171.62, 55534.5, 56554.31, 56962.2, 55515.39, 1171.86, 137.935, 138.76, 139.085, 137.71, 1119.68, 1128.28, 1130.93, 1115.57, 56238.0, 57465.0, 57740.0, 56045.0, 0.7645, 0.7592, 0.767, 0.7581, 1069.01, 1077.6, 1077.86, 1068.36, 15319.58, 3850.23, 3772.12
2015-04-29, 2142.63, 171.56, 171.72, 172.84, 171.28, 55812.03, 55549.05, 56017.63, 54972.93, 1171.19, 137.335, 137.8, 138.425, 137.1, 1114.13, 1118.57, 1123.91, 1110.37, 56598.0, 56105.0, 56800.0, 55735.0, 0.7718, 0.764, 0.7744, 0.7614, 1064.38, 1069.01, 1072.8, 1063.7, 15278.69, 3843.74, 3775.41
2015-04-30, 2127.17, 172.65, 171.39, 173.17, 171.33, 55325.29, 55808.64, 55808.64, 55067.39, 1194.41, 138.09, 137.2, 138.51, 137.16, 1138.88, 1112.78, 1142.74, 1111.62, 56074.0, 56420.0, 56445.0, 55735.0, 0.7688, 0.7708, 0.7752, 0.7669, 1070.32, 1064.37, 1073.57, 1064.01, 15242.1, 3802.23, 3703.43
2015-05-04, 2132.23, 173.69, 172.42, 173.93, 172.03, 56229.38, 55312.11, 56229.38, 55079.75, 1214.59, 139.0, 137.91, 139.2, 137.64, 1155.33, 1137.69, 1157.99, 1133.93, 56870.0, 55700.0, 56965.0, 55560.0, 0.7617, 0.768, 0.7688, 0.7573, 1077.34, 1069.94, 1078.85, 1067.8, 15192.46, 3708.94, 3660.02
2015-05-06, 2104.58, 174.24, 174.13, 174.64, 173.62, 57353.98, 56230.03, 57519.55, 56230.03, 1212.52, 139.54, 139.35, 139.78, 139.06, 1158.65, 1155.74, 1161.65, 1149.32, 58118.0, 57495.0, 58285.0, 57205.0, 0.7538, 0.7525, 0.7562, 0.7506, 1081.83, 1081.25, 1083.4, 1079.19, 15340.88, 3690.79, 3651.25
2015-05-07, 2091.0, 174.24, 174.08, 174.75, 173.66, 57103.14, 58050.31, 58574.79, 56819.7, 1227.51, 139.37, 139.38, 139.8, 138.89, 1179.04, 1166.08, 1184.03, 1163.15, 57769.0, 58800.0, 59250.0, 57505.0, 0.7498, 0.7556, 0.7576, 0.7457, 1080.35, 1081.4, 1083.6, 1077.8, 14945.01, 3607.66, 3569.52
2015-05-08, 2085.52, 176.27, 174.05, 176.78, 173.8, 56921.39, 57103.14, 57289.51, 56507.22, 1245.56, 141.09, 139.21, 141.51, 139.02, 1186.95, 1177.65, 1203.93, 1175.35, 57588.0, 57650.0, 58065.0, 57130.0, 0.745, 0.7495, 0.753, 0.7423, 1094.01, 1080.2, 1097.2, 1078.68, 14934.3, 3593.06, 3532.39
2015-05-11, 2097.38, 175.22, 176.11, 176.45, 174.87, 57149.33, 56964.9, 57620.54, 56595.09, 1233.84, 140.325, 140.96, 141.225, 140.07, 1168.75, 1185.59, 1188.05, 1165.19, 57766.0, 57885.0, 58490.0, 57220.0, 0.7490000000000001, 0.7444, 0.7503, 0.7419, 1087.99, 1094.11, 1095.0, 1087.01, 15099.22, 3656.18, 3603.82
2015-05-12, 2096.77, 176.69, 175.09, 176.81, 174.51, 57197.1, 57166.46, 57489.84, 57013.1, 1225.15, 141.525, 140.24, 141.625, 139.78, 1174.35, 1167.99, 1177.09, 1163.5, 57776.0, 58065.0, 58145.0, 57570.0, 0.7336, 0.752, 0.7527, 0.7327, 1097.14, 1088.4, 1097.9, 1084.8, 15108.85, 3693.45, 3665.18
2015-05-13, 2114.16, 176.08, 176.5, 176.93, 175.74, 56792.05, 57193.39, 57423.61, 56752.57, 1237.22, 141.035, 141.39, 141.735, 140.77, 1176.41, 1172.97, 1191.25, 1170.35, 57295.0, 57200.0, 58050.0, 57150.0, 0.7362, 0.7333, 0.741, 0.7325, 1093.24, 1097.14, 1098.8, 1092.22, 15026.19, 3694.29, 3650.84
2015-05-14, 2120.33, 176.16, 175.9, 177.42, 175.37, 56372.04, 56790.23, 56899.73, 56199.12, 1242.58, 140.995, 140.89, 142.035, 140.46, 1192.22, 1175.46, 1192.7, 1172.59, 56929.0, 57550.0, 57610.0, 56680.0, 0.7483, 0.736, 0.7507, 0.7314, 1092.97, 1093.22, 1101.2, 1089.88, 14948.28, 3696.98, 3650.28
2015-05-15, 2106.5, 175.54, 175.99, 177.01, 175.34, 56656.57, 56376.28, 56920.94, 56104.78, 1248.14, 140.45, 140.86, 141.67, 140.29, 1192.61, 1190.94, 1201.35, 1187.56, 57204.0, 57200.0, 57490.0, 56580.0, 0.7497, 0.7482, 0.7564, 0.747, 1088.61, 1092.97, 1098.3, 1088.4, 14983.97, 3687.02, 3634.28
2015-05-18, 2113.72, 174.62, 175.46, 176.72, 174.39, 57248.63, 56655.82, 57287.7, 56422.19, 1249.05, 139.815, 140.39, 141.385, 139.64, 1183.17, 1190.99, 1199.75, 1174.32, 57712.0, 57295.0, 57880.0, 56890.0, 0.7474, 0.7494, 0.7504, 0.7428, 1083.72, 1089.16, 1095.8, 1083.46, 14990.72, 3704.78, 3660.49
2015-05-19, 2120.85, 175.75, 174.49, 175.91, 174.41, 56204.23, 57249.93, 57605.86, 55926.47, 1243.29, 140.69, 139.72, 140.8, 139.66, 1176.83, 1182.13, 1186.47, 1175.5, 56608.0, 57775.0, 58280.0, 56335.0, 0.7389, 0.7443, 0.746, 0.7366, 1090.45, 1084.1, 1091.35, 1083.6, 15027.02, 3693.59, 3640.84
2015-05-20, 2139.54, 176.49, 175.59, 176.61, 175.23, 55498.82, 56204.23, 56211.95, 55027.09, 1236.61, 141.3, 140.56, 141.4, 140.25, 1169.14, 1175.5, 1180.56, 1163.11, 55955.0, 56765.0, 56870.0, 55445.0, 0.7345, 0.7388, 0.745, 0.7332, 1095.37, 1090.45, 1096.15, 1088.15, 15063.32, 3745.12, 3697.5
2015-05-21, 2122.81, 176.72, 176.32, 177.17, 176.11, 54901.02, 55497.12, 55644.97, 54819.8, 1222.93, 141.415, 141.16, 141.775, 140.95, 1169.55, 1167.33, 1175.22, 1163.75, 55291.0, 55500.0, 56125.0, 55190.0, 0.7307, 0.7338, 0.7373, 0.7277, 1096.28, 1095.39, 1099.15, 1093.67, 15051.7, 3759.1, 3732.95
2015-05-22, 2146.1, 176.43, 176.53, 177.0, 176.07, 55112.05, 54900.29, 55112.05, 54526.08, 1224.59, 141.015, 141.27, 141.625, 140.78, 1167.08, 1168.05, 1177.05, 1164.51, 55545.0, 55215.0, 55720.0, 54840.0, 0.7353, 0.7302, 0.7354, 0.7289, 1093.32, 1096.16, 1097.92, 1092.48, 15092.25, 3762.08, 3739.37
2015-05-26, 2143.5, 176.96, 176.24, 176.97, 175.57, 54377.29, 55112.05, 55223.01, 54037.59, 1222.37, 141.475, 140.88, 141.485, 140.33, 1161.62, 1165.89, 1174.57, 1155.91, 54724.0, 55050.0, 55820.0, 54380.0, 0.7313, 0.7349, 0.7397, 0.7289, 1096.68, 1093.32, 1096.75, 1088.9, 15139.16, 3778.34, 3757.02
2015-05-27, 2107.5, 178.58, 176.69, 178.66, 176.58, 53629.78, 54609.25, 54609.25, 53548.19, 1209.71, 142.915, 141.36, 142.965, 141.33, 1162.19, 1159.32, 1169.34, 1155.73, 53940.0, 54955.0, 54955.0, 53780.0, 0.7233, 0.7308, 0.7325, 0.7215, 1107.92, 1097.02, 1108.35, 1096.69, 14974.3, 3755.21, 3706.53
