@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2017-04-10, 2133.32, 1.594, 1.545, 1.597, 1.505, 1.0590000000000002, 1.0644, 1.0668, 1.058, 518.7, 515.58, 518.7, 514.22, 7349.37, 7303.2, 7349.37, 7284.73, 8.5445, 8.4835, 8.5535, 164.91, 163.81, 165.4, 163.69, 64593.1, 64201.84, 65197.3, 64016.16, 12225.06, 12174.51, 12225.06, 12144.98, 1113.45, 1143.32, 1143.64, 1110.8, 9198.3, 9223.7, 9250.5, 9188.1, 2355.54, 2356.59, 2363.76, 2350.74, 2.645, 2.625, 2.6460000000000004, 2.6060000000000003, 5877.81, 5873.94, 5892.07, 5855.51, 146.47, 146.83, 64507.0, 64200.0, 65315.0, 63965.0, 49343.64, 49012.22, 49393.25, 48887.08, 18664.63, 18714.98, 18785.73, 18517.43, 8640.91, 8607.87, 8646.47, 8590.58, 20656.1, 20647.81, 20726.07, 20606.95, 1569.67, 1562.82, 1569.73, 1553.43, 0.8558, 0.8535, 0.8581, 0.8528, 1407.97, 1410.43, 1421.61, 1404.03, 1364.56, 1363.84, 1367.5, 1358.01, 5653.49, 5674.01, 5677.72, 5643.35, 15667.13, 15699.55, 15704.13, 15641.29, 1583.53, 1580.16, 1583.88, 1575.44, 3819.44, 3806.75, 3822.16, 3804.35
2017-04-11, 2123.85, 1.599, 1.581, 1.604, 1.571, 1.0596, 1.0593, 1.0609, 1.0571, 519.16, 519.51, 519.76, 516.98, 7348.94, 7349.37, 7359.25, 7337.01, 8.6065, 8.5435, 8.6165, 165.65, 164.7, 165.84, 164.56, 64649.81, 64593.1, 64927.58, 64115.05, 12200.52, 12244.5, 12246.88, 12178.1, 1084.26, 1110.32, 1110.47, 1079.76, 9181.45, 9225.6, 9225.65, 9174.85, 2357.16, 2357.16, 2366.37, 2351.5, 2.602, 2.638, 2.638, 2.6, 5880.93, 5883.43, 5907.85, 5865.56, 147.16, 147.34, 64621.0, 64575.0, 65055.0, 64085.0, 49540.26, 49339.65, 49590.85, 49163.31, 18797.88, 18800.22, 18850.8, 18762.7, 8616.68, 8627.98, 8631.06, 8581.52, 20658.02, 20668.22, 20750.33, 20614.86, 1572.47, 1569.8, 1572.61, 1566.05, 0.8535, 0.8559, 0.8568, 0.8525, 1419.62, 1408.86, 1421.52, 1406.46, 1367.09, 1364.76, 1376.56, 1361.54, 5644.3, 5662.67, 5677.07, 5628.98, 15730.79, 15657.27, 15757.78, 15642.81, 1581.19, 1580.96, 1583.04, 1576.99, 3822.08, 3820.79, 3827.15, 3810.75
2017-04-12, 2128.91, 1.545, 1.57, 1.6019999999999999, 1.536, 1.0602, 1.0595, 1.0631, 1.0577, 518.4, 517.6, 520.31, 515.71, 7365.5, 7348.94, 7406.35, 7332.59, 8.6255, 8.6065, 8.6585, 166.22, 165.4, 166.85, 165.07, 64359.79, 64650.29, 64871.81, 63351.37, 12139.35, 12149.4, 12221.43, 12049.93, 1091.08, 1084.89, 1103.55, 1083.11, 9237.0, 9184.55, 9242.7, 9172.85, 2353.78, 2353.92, 2355.22, 2337.25, 2.6060000000000003, 2.6069999999999998, 2.6069999999999998, 2.5839999999999996, 5866.77, 5871.16, 5878.94, 5819.29, 147.42, 148.05, 64427.0, 64555.0, 64915.0, 63350.0, 49637.93, 49540.76, 49753.57, 49102.8, 18747.87, 18717.55, 18767.7, 18661.86, 8641.55, 8580.82, 8648.84, 8578.8, 20651.3, 20644.32, 20660.03, 20512.56, 1570.91, 1572.1, 1577.63, 1564.88, 0.8488, 0.8535, 0.8552, 0.8485, 1431.07, 1419.92, 1436.21, 1417.88, 1376.95, 1366.47, 1377.23, 1360.54, 5627.93, 5647.9, 5658.73, 5621.79, 15727.11, 15732.94, 15738.31, 15604.1, 1582.78, 1582.51, 1585.93, 1579.96, 3807.6, 3803.98, 3821.88, 3791.28
2017-04-13, 2148.61, 1.506, 1.547, 1.565, 1.505, 1.0666, 1.0606, 1.0677, 1.0589, 517.81, 519.34, 521.48, 517.52, 7348.99, 7365.5, 7402.42, 7348.84, 8.5495, 8.6265, 8.6605, 164.69, 166.02, 166.88, 164.42, 63891.68, 64362.46, 64455.66, 63814.16, 12154.7, 12174.96, 12242.76, 12123.12, 1078.72, 1098.94, 1102.49, 1075.68, 9203.45, 9242.5, 9246.4, 9161.8, 2344.93, 2352.15, 2352.72, 2341.18, 2.544, 2.583, 2.583, 2.536, 5836.16, 5863.59, 5868.09, 5830.44, 146.045, 148.035, 64139.0, 64220.0, 64425.0, 63795.0, 48955.82, 49607.29, 49661.08, 48871.89, 18552.61, 18592.1, 18602.5, 18460.59, 8663.77, 8654.96, 8691.59, 8640.31, 20591.86, 20637.95, 20642.54, 20553.03, 1575.02, 1571.02, 1585.45, 1571.02, 0.8506, 0.8490000000000001, 0.8514, 0.8477, 1423.23, 1430.89, 1436.71, 1421.4, 1359.2, 1376.86, 1376.86, 1358.15, 5644.15, 5633.98, 5650.03, 5631.75, 15648.4, 15701.13, 15714.52, 15642.96, 1589.5, 1584.97, 1589.5, 1584.4, 3807.72, 3808.84, 3824.83, 3804.41
2017-04-14, 2134.88, 1.494, 1.5090000000000001, 1.5290000000000001, 1.493, 1.0614, 1.0664, 1.0679, 1.0609, 515.77, 516.33, 516.88, 514.71, 7327.59, 7348.99, 7348.99, 7298.85, 8.5715, 8.5495, 8.5865, 164.92, 164.48, 165.66, 163.55, 62826.28, 63891.14, 63991.8, 62826.28, 12109.0, 12137.57, 12147.7, 12089.94, 1089.39, 1087.71, 1090.83, 1066.93, 9150.8, 9202.5, 9202.65, 9144.95, 2328.95, 2341.98, 2348.26, 2328.95, 2.57, 2.565, 2.573, 2.565, 5805.15, 5828.37, 5856.54, 5805.15, 146.17, 146.53, 63787.0, 64750.0, 65020.0, 63710.0, 48974.4, 49394.54, 49515.04, 48862.59666666666, 18426.84, 18391.72, 18455.25, 18304.72, 8629.02, 8639.59, 8646.28, 8615.62, 20453.25, 20561.69, 20612.27, 20453.25, 1572.81, 1573.78, 1575.85, 1567.41, 0.8489, 0.8503, 0.8512, 0.8473, 1420.74, 1423.23, 1430.8, 1414.49, 1345.24, 1358.61, 1361.32, 1345.24, 5616.55, 5658.2, 5660.39, 5613.54, 15535.48, 15634.67, 15634.67, 15528.96, 1584.97, 1585.24, 1588.32, 1581.2, 3790.76, 3800.49, 3802.86, 3779.61
2017-04-17, 2145.76, 1.505, 1.5015, 1.5235, 1.4865, 1.0612, 1.0615, 1.0633, 1.0607, 513.7566666666668, 516.07, 516.6166666666667, 512.98, 7267.56, 7341.8566666666675, 7341.8566666666675, 7248.400000000002, 8.5725, 8.5715, 8.6155, 165.05, 164.69, 165.9, 164.56, 63580.605, 63359.36, 64207.74000000001, 62826.93, 12072.813333333335, 12136.916666666664, 12152.623333333333, 12058.873333333333, 1073.15, 1088.17, 1088.31, 1071.72, 9145.05, 9173.625, 9181.325, 9132.6, 2338.98, 2337.3, 2348.7, 2330.73, 2.5825, 2.5755, 2.5860000000000003, 2.575, 5830.9699999999975, 5824.96, 5856.665, 5811.674999999997, 146.205, 146.935, 64575.5, 64400.0, 65260.0, 63830.0, 48992.98, 49181.79, 49369.0, 48853.30333333334, 18335.63, 18531.91, 18531.91, 18285.73, 8595.773333333334, 8638.216666666667, 8645.236666666668, 8585.143333333332, 20545.085, 20523.22, 20628.34, 20469.0, 1567.61, 1573.97, 1576.1366666666665, 1562.63, 0.8473, 0.8488, 0.8497, 0.8466, 1423.3, 1420.72, 1430.99, 1419.6, 1353.21, 1351.985, 1361.285, 1345.3, 5597.02, 5641.41, 5645.950000000003, 5595.5149999999985, 15610.185, 15598.49, 15661.23, 15545.634999999998, 1580.44, 1585.51, 1587.14, 1578.0, 3775.8233333333333, 3800.35, 3805.2333333333336, 3768.376666666666
2017-04-18, 2148.46, 1.516, 1.494, 1.518, 1.48, 1.0643, 1.0615, 1.0674, 1.0603, 511.7433333333333, 515.81, 516.3533333333334, 511.25, 7207.53, 7334.723333333332, 7334.723333333332, 7197.95, 8.527999999999999, 8.572000000000001, 8.596, 164.63, 164.84, 165.6, 164.19, 64334.93, 62827.58, 64423.68, 62827.58, 12036.626666666667, 12136.263333333334, 12157.546666666667, 12027.806666666667, 1094.27, 1071.61, 1095.58, 1065.15, 9139.3, 9144.75, 9160.0, 9120.25, 2349.01, 2332.62, 2349.14, 2332.51, 2.595, 2.5860000000000003, 2.5989999999999998, 2.585, 5856.79, 5821.55, 5856.79, 5818.2, 145.775, 146.605, 65364.0, 64050.0, 65500.0, 63950.0, 49011.56, 48969.04, 49222.96, 48844.01, 18355.26, 18239.84, 18361.44, 18224.68, 8562.526666666667, 8636.843333333332, 8644.193333333333, 8554.666666666668, 20636.92, 20484.75, 20644.41, 20484.75, 1562.41, 1574.16, 1576.4233333333334, 1557.85, 0.8471, 0.8465, 0.8495, 0.8461, 1423.58, 1424.0, 1431.37, 1421.62, 1361.18, 1345.36, 1361.25, 1345.36, 5577.49, 5624.62, 5631.51, 5577.49, 15684.89, 15562.31, 15687.79, 15562.31, 1575.91, 1585.78, 1585.96, 1574.8, 3760.8866666666663, 3800.21, 3807.606666666666, 3757.143333333333
2017-04-19, 2138.4, 1.4340000000000002, 1.5130000000000001, 1.518, 1.4269999999999998, 1.0734, 1.0643, 1.0737, 1.0636, 509.73, 515.55, 516.09, 509.52, 7147.5, 7327.59, 7327.59, 7147.5, 8.5935, 8.5275, 8.6405, 166.03, 164.43, 166.93, 164.35, 64158.84, 64335.74, 64590.7, 63716.75, 12000.44, 12135.61, 12162.47, 11996.74, 1077.21, 1095.17, 1098.48, 1075.71, 9105.15, 9163.0, 9217.9, 9095.45, 2342.19, 2342.53, 2348.35, 2334.54, 2.529, 2.5839999999999996, 2.5839999999999996, 2.521, 5849.47, 5838.59, 5860.04, 5828.57, 146.99, 147.75, 65068.0, 65000.0, 65660.0, 64680.0, 48762.53, 49010.22, 49012.59, 48335.98, 18418.59, 18497.38, 18547.46, 18362.73, 8529.28, 8635.47, 8643.15, 8524.19, 20523.28, 20561.39, 20600.12, 20462.28, 1557.21, 1574.35, 1576.71, 1553.07, 0.8359, 0.847, 0.8514, 0.8314, 1466.92, 1423.32, 1477.75, 1421.53, 1361.89, 1359.89, 1362.49, 1351.42, 5606.52, 5597.67, 5626.52, 5597.17, 15622.57, 15643.03, 15659.35, 15543.43, 1574.42, 1579.62, 1583.78, 1574.42, 3745.95, 3800.07, 3809.98, 3745.91
2017-04-20, 2149.15, 1.466, 1.453, 1.4809999999999999, 1.4340000000000002, 1.0711, 1.073, 1.0738, 1.07, 511.28, 511.4, 514.39, 509.76, 7114.36, 7147.5, 7151.18, 7114.36, 8.6015, 8.5935, 8.6085, 166.04, 165.79, 166.28, 165.09, 63406.97, 64164.93, 64572.29, 63218.81, 12016.45, 12014.03, 12040.23, 12001.86, 1068.55, 1075.56, 1085.07, 1068.55, 9103.5, 9112.2, 9120.5, 9075.15, 2338.17, 2346.79, 2352.63, 2335.05, 2.5340000000000003, 2.55, 2.55, 2.5340000000000003, 5863.03, 5874.43, 5894.68, 5856.34, 147.11, 147.24, 64234.0, 65205.0, 65510.0, 64110.0, 48873.84, 48765.55, 48975.44, 48727.68, 18432.2, 18327.33, 18467.73, 18327.33, 8532.27, 8522.27, 8533.42, 8491.61, 20404.49, 20503.52, 20546.69, 20379.55, 1565.73, 1557.1, 1571.22, 1552.46, 0.8382, 0.8355, 0.8391, 0.8337, 1461.53, 1466.92, 1469.35, 1459.19, 1367.13, 1362.32, 1376.69, 1362.32, 5600.915000000001, 5603.7800000000025, 5622.940000000001, 5593.6, 15552.88, 15658.78, 15683.85, 15532.77, 1567.19, 1573.88, 1575.11, 1567.03, 3770.43, 3746.54, 3774.12, 3746.54
2017-04-21, 2165.04, 1.483, 1.456, 1.496, 1.453, 1.0717, 1.0711, 1.078, 1.0709, 511.72, 510.17, 513.99, 509.4, 7118.54, 7114.36, 7127.58, 7096.83, 8.5425, 8.6015, 8.6135, 165.37, 165.85, 166.28, 164.8, 63760.62, 63406.12, 64163.4, 63388.19, 12027.32, 11968.06, 12050.66, 11941.57, 1083.35, 1064.88, 1083.65, 1062.9, 9136.4, 9108.1, 9143.9, 9102.65, 2355.84, 2342.69, 2361.37, 2340.91, 2.541, 2.526, 2.5380000000000003, 2.526, 5916.78, 5887.87, 5926.23, 5880.19, 146.385, 147.325, 64509.0, 64675.0, 65080.0, 64245.0, 49144.96, 48882.27, 49145.91, 48741.05, 18430.49, 18446.39, 18523.4, 18420.82, 8557.87, 8518.58, 8574.6, 8515.88, 20578.71, 20406.68, 20629.78, 20406.68, 1568.74, 1565.72, 1571.67, 1560.93, 0.8364, 0.838, 0.8416, 0.8356, 1458.38, 1461.54, 1463.82, 1452.35, 1384.15, 1368.39, 1384.58, 1368.39, 5595.31, 5609.89, 5619.36, 5590.03, 15625.56, 15583.51, 15674.95, 15565.99, 1566.28, 1566.7, 1572.9, 1565.67, 3770.28, 3756.17, 3784.03, 3752.91
2017-04-24, 2173.74, 1.4669999999999999, 1.492, 1.493, 1.445, 1.0728, 1.0719, 1.0739, 1.0682, 512.19, 512.7, 513.62, 510.13, 7114.55, 7118.54, 7134.53, 7104.22, 8.517999999999999, 8.544, 8.565, 164.77, 165.17, 165.75, 164.45, 64074.815, 63583.665, 64458.54, 63574.7, 12048.57, 12032.78, 12091.33, 12009.12, 1084.17, 1083.28, 1094.54, 1078.85, 9119.4, 9179.1, 9183.65, 9088.75, 2348.69, 2354.74, 2356.18, 2344.51, 2.537, 2.531, 2.541, 2.531, 5910.52, 5919.02, 5919.23, 5899.43, 145.92, 146.75, 64580.0, 64580.0, 64580.0, 64580.0, 48967.83, 49131.74, 49131.74, 48727.74, 18620.75, 18591.82, 18648.28, 18542.42, 8553.99, 8559.55, 8573.49, 8537.87, 20547.76, 20578.1, 20601.4, 20505.33, 1573.24, 1568.49, 1578.26, 1567.48, 0.8373, 0.8363, 0.8388, 0.8351, 1453.72, 1457.81, 1460.47, 1448.91, 1379.85, 1368.39, 1384.58, 1368.39, 5664.48, 5600.42, 5664.48, 5599.49, 15614.48, 15608.95, 15640.77, 15584.64, 1570.02, 1569.9, 1573.39, 1567.55, 3770.45, 3773.51, 3793.87, 3756.55
2017-04-25, 2196.85, 1.4880000000000002, 1.5090000000000001, 1.541, 1.475, 1.0868, 1.089, 1.0936, 1.0819, 523.73, 522.21, 525.02, 520.99, 7264.68, 7114.55, 7273.9, 7114.55, 8.516, 8.519, 8.557, 164.76, 164.61, 165.56, 163.39, 64389.01, 63761.21, 64753.68, 63761.21, 12454.98, 12296.56, 12456.18, 12289.37, 1116.58, 1090.46, 1116.58, 1090.46, 9217.95, 9135.35, 9225.4, 9130.55, 2374.15, 2370.33, 2376.98, 2369.19, 2.5540000000000003, 2.535, 2.552, 2.535, 5983.82, 5979.96, 5989.92, 5970.25, 145.82, 146.51, 65286.0, 65500.0, 65695.0, 65135.0, 49413.26, 48969.69, 49504.59, 48969.69, 18875.88, 18890.38, 18910.33, 18840.13, 8711.32, 8659.09, 8713.16, 8652.59, 20763.89, 20723.59, 20792.2, 20723.59, 1609.27, 1574.1, 1609.27, 1574.1, 0.8494, 0.8494, 0.851, 0.8449, 1451.33, 1457.74, 1459.21, 1442.4, 1397.94, 1380.53, 1399.96, 1380.53, 5672.6399999999985, 5645.6550000000025, 5680.435, 5626.585, 15712.46, 15693.94, 15763.34, 15682.64, 1564.66, 1571.16, 1572.77, 1562.2, 3887.87, 3874.66, 3887.97, 3860.95
2017-04-26, 2207.84, 1.521, 1.494, 1.53, 1.492, 1.0926, 1.0868, 1.0951, 1.0851, 524.05, 525.61, 526.25, 523.52, 7275.64, 7264.68, 7290.82, 7258.74, 8.4975, 8.5155, 8.5455, 163.88, 164.6, 165.25, 163.17, 65148.35, 64383.5, 65148.35, 63875.22, 12467.04, 12457.83, 12482.9, 12439.11, 1120.89, 1118.77, 1124.1, 1111.26, 9306.6, 9273.05, 9309.2, 9250.35, 2388.61, 2381.51, 2392.48, 2381.15, 2.582, 2.572, 2.5860000000000003, 2.572, 6025.49, 6004.16, 6036.02, 6002.65, 145.025, 146.215, 65950.0, 65500.0, 66035.0, 64715.0, 49808.05, 49411.34, 49821.47, 49411.34, 19079.33, 18872.56, 19109.76, 18867.19, 8775.24, 8718.23, 8787.37, 8716.37, 20996.12, 20915.51, 21026.97, 20909.38, 1617.05, 1609.59, 1620.64, 1606.89, 0.8508, 0.8495, 0.8534, 0.8476, 1448.77, 1451.34, 1453.39, 1438.78, 1411.08, 1400.1, 1415.55, 1400.1, 5680.8, 5690.89, 5696.39, 5653.68, 15745.19, 15748.4, 15792.61, 15735.58, 1562.27, 1567.5, 1569.9, 1553.44, 3889.69, 3893.23, 3898.88, 3880.08
2017-04-27, 2209.46, 1.4780000000000002, 1.521, 1.524, 1.475, 1.0903, 1.0924, 1.0951, 1.0856, 524.46, 523.88, 524.92, 522.54, 7288.72, 7275.64, 7302.57, 7262.32, 8.5285, 8.4965, 8.5615, 164.38, 163.68, 165.01, 162.78, 64861.92, 65143.68, 65436.3, 64679.05, 12472.8, 12466.5, 12486.29, 12442.37, 1119.11, 1122.37, 1125.07, 1107.7, 9351.85, 9336.2, 9367.0, 9301.35, 2387.45, 2388.98, 2398.16, 2386.76, 2.591, 2.59, 2.59, 2.5789999999999997, 6025.23, 6028.12, 6040.89, 6021.72, 145.63, 146.19, 65705.0, 65785.0, 66315.0, 65475.0, 49565.16, 49807.85, 50147.04, 49130.5, 19289.43, 19184.92, 19289.43, 19170.86, 8830.29, 8773.14, 8837.34, 8769.04, 20975.09, 21009.95, 21070.9, 20972.27, 1620.28, 1617.08, 1621.94, 1608.99, 0.8488, 0.8508, 0.8532, 0.8457, 1455.38, 1448.64, 1460.35, 1439.39, 1419.43, 1411.05, 1425.7, 1409.83, 5726.53, 5687.08, 5726.53, 5679.59, 15649.54, 15744.68, 15755.2, 15649.54, 1567.47, 1562.32, 1569.1, 1559.64, 3890.83, 3881.01, 3894.05, 3875.83
2017-04-28, 2205.44, 1.5759999999999998, 1.618, 1.621, 1.5590000000000002, 1.0873, 1.0903, 1.0933, 1.0851, 521.89, 522.41, 522.47, 520.97, 7237.17, 7288.72, 7289.38, 7224.35, 8.5, 8.527999999999999, 8.536, 164.06, 164.22, 164.84, 163.43, 64676.55, 64871.78, 65326.5, 64292.09, 12443.79, 12440.01, 12478.28, 12426.99, 1106.92, 1115.87, 1119.24, 1105.55, 9342.15, 9359.15, 9367.15, 9322.65, 2388.77, 2389.7, 2392.1, 2382.68, 2.58, 2.591, 2.591, 2.5540000000000003, 6048.94, 6038.47, 6050.7, 6031.59, 145.44, 146.04, 65402.0, 65980.0, 66165.0, 65040.0, 49440.96, 49552.32, 49649.47, 49184.12, 19251.87, 19205.59, 19281.7, 19199.59, 8844.78, 8789.49, 8853.96, 8789.49, 20981.33, 20991.12, 21005.8, 20935.8, 1616.58, 1617.35, 1620.74, 1614.57, 0.8426, 0.8486, 0.8498, 0.8414, 1460.29, 1455.62, 1465.65, 1449.51, 1417.13, 1419.57, 1423.52, 1413.68, 5707.03, 5708.23, 5718.9, 5697.79, 15506.47, 15643.63, 15643.63, 15427.32, 1566.77, 1566.83, 1569.36, 1563.58, 3882.69, 3875.49, 3886.12, 3868.41
2017-05-02, 2219.67, 1.55, 1.5819999999999999, 1.595, 1.535, 1.0897, 1.0877, 1.0949, 1.0857, 521.13, 520.56, 522.19, 520.08, 7203.94, 7237.17, 7243.31, 7197.28, 8.537, 8.501, 8.562999999999999, 165.06, 163.86, 165.56, 163.51, 65403.25, 64679.27, 65403.25, 64591.58, 12438.01, 12417.89, 12462.11, 12414.1, 1114.43, 1117.93, 1123.57, 1111.84, 9304.05, 9340.95, 9342.65, 9282.25, 2384.2, 2393.68, 2393.68, 2382.36, 2.596, 2.583, 2.602, 2.5780000000000003, 6047.61, 6072.87, 6074.04, 6040.71, 146.29, 146.76, 66130.0, 65750.0, 66265.0, 65315.0, 49261.33, 49444.98, 49478.26, 49151.9, 19196.74, 19240.65, 19264.57, 19164.68, 8812.67, 8835.97, 8837.17, 8793.12, 20940.51, 20987.39, 20987.76, 20926.75, 1626.99, 1616.7, 1627.73, 1616.33, 0.8415, 0.8427, 0.8467, 0.8405, 1473.61, 1460.58, 1477.72, 1456.55, 1400.43, 1417.75, 1419.21, 1399.75, 5685.3, 5715.09, 5724.51, 5684.59, 15586.13, 15542.15, 15630.04, 15503.62, 1566.32, 1568.56, 1569.12, 1562.82, 3875.53, 3866.54, 3883.91, 3861.91
2017-05-04, 2241.24, 1.516, 1.5759999999999998, 1.584, 1.507, 1.093, 1.0901, 1.0936, 1.0889, 525.48, 522.4, 525.82, 521.79, 7250.05, 7203.94, 7254.32, 7203.94, 8.4825, 8.5345, 8.5365, 163.75, 164.8, 165.01, 163.28, 66721.75, 65404.05, 66851.34, 65404.05, 12507.9, 12478.46, 12511.17, 12433.51, 1120.22, 1118.95, 1129.49, 1117.02, 9313.8, 9339.85, 9352.55, 9269.9, 2391.17, 2391.05, 2392.93, 2385.82, 2.625, 2.6510000000000002, 2.6510000000000002, 2.615, 6095.37, 6102.51, 6102.72, 6081.56, 145.12, 146.3, 67555.0, 66500.0, 67740.0, 66320.0, 49588.84, 49260.12, 49646.61, 49220.77, 19445.7, 19335.72, 19464.3, 19335.02, 8868.56, 8834.28, 8868.56, 8830.79, 20949.89, 20941.19, 20960.92, 20904.06, 1636.51, 1626.99, 1636.51, 1626.04, 0.8448, 0.8459, 0.8488, 0.8423, 1461.02, 1465.97, 1467.45, 1452.92, 1399.36, 1407.54, 1409.05, 1395.63, 5675.81, 5703.87, 5714.34, 5675.81, 15619.65, 15590.32, 15655.96, 15565.67, 1564.12, 1566.59, 1570.07, 1563.91, 3909.88, 3877.34, 3910.69, 3871.78
2017-05-08, 2292.76, 1.538, 1.551, 1.577, 1.526, 1.0984, 1.0884, 1.0987, 1.0874, 528.44, 527.53, 528.76, 525.77, 7248.1, 7234.53, 7280.7, 7226.07, 8.5205, 8.5215, 8.5335, 164.67, 164.17, 164.87, 163.67, 64862.61, 66069.19, 66098.82, 64720.93, 12647.78, 12552.06, 12648.22, 12539.71, 1081.22, 1094.6, 1101.51, 1081.22, 9359.9, 9360.95, 9365.65, 9323.25, 2389.52, 2389.79, 2391.43, 2380.35, 2.502, 2.512, 2.5269999999999997, 2.48, 6075.34, 6075.06, 6080.82, 6054.32, 145.92, 146.1, 65492.0, 66795.0, 66795.0, 65370.0, 48998.11, 49098.06, 49312.07, 48867.37, 19670.7, 19522.365, 19696.89, 19520.075, 8980.02, 8912.9, 8980.02, 8911.72, 20951.47, 20987.83, 20990.79, 20847.95, 1638.33, 1635.69, 1640.71, 1632.91, 0.85, 0.8457, 0.8504, 0.8454, 1467.53, 1458.84, 1468.54, 1454.27, 1388.85, 1391.17, 1394.16, 1380.49, 5669.44, 5656.09, 5676.01, 5643.05, 15396.7, 15509.95, 15523.87, 15367.44, 1573.05, 1565.77, 1574.38, 1565.59, 4003.66, 3963.41, 4003.66, 3954.34
2017-05-10, 2270.12, 1.59, 1.516, 1.59, 1.51, 1.0924, 1.0998, 1.1024, 1.0917, 534.31, 534.08, 535.05, 531.79, 7300.86, 7297.43, 7322.32, 7285.76, 8.517999999999999, 8.515, 8.538, 164.19, 164.27, 164.87, 163.58, 65526.04, 65705.29, 66014.81, 65295.2, 12694.55, 12758.48, 12762.04, 12659.7, 1096.43, 1094.465, 1106.575, 1083.8000000000004, 9314.05, 9311.45, 9338.7, 9297.95, 2399.38, 2399.94, 2401.36, 2393.92, 2.4859999999999998, 2.535, 2.535, 2.47, 6102.66, 6100.66, 6106.12, 6083.06, 145.64, 146.22, 66150.0, 66240.0, 66800.0, 65930.0, 49505.86, 49491.42, 49582.49, 49346.09, 19895.7, 19709.01, 19929.48, 19705.13, 9039.61, 9002.26, 9043.82, 8988.61, 21012.28, 20991.26, 21017.89, 20971.05, 1639.49, 1642.06, 1645.8, 1629.69, 0.8442, 0.8469, 0.8496, 0.8434, 1467.0, 1474.65, 1476.07, 1464.29, 1391.64, 1396.4, 1397.43, 1386.42, 5707.86, 5699.3, 5727.49, 5692.56, 15652.08, 15624.88, 15661.31, 15592.54, 1568.02, 1568.0, 1571.42, 1565.74, 4037.23, 4045.23, 4055.96, 4014.45
