@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-01-14, 2007.04, 1.944, 1.963, 1.975, 1.936, 350.13, 351.33, 351.74, 349.27, 169.96, 170.01, 170.09, 169.41, 61497.43, 61661.87, 61682.83, 61198.0, 1571.73, 1572.0, 1575.42, 1565.57, 1510.84, 1507.16, 1513.02, 1503.38, 2.082, 2.1180000000000003, 2.123, 2.0540000000000003, 5951.3, 6012.4, 6018.85, 5940.6, 3.639, 3.6710000000000003, 3.675, 3.6430000000000002, 2243.0, 2285.19, 2290.2, 2234.95, 136.29, 136.54, 136.6, 135.98, 1.8659999999999999, 1.8659999999999999, 1.8659999999999999, 1.8659999999999999, 1.584, 1.564, 1.6119999999999999, 1.551, 61752.0, 61950.0, 61960.0, 61385.0, 1132.28, 1130.0, 1132.28, 1126.66, 8664.7, 8638.0, 8677.4, 8580.0, 17502.39, 17529.34, 17550.31, 17334.43, 1056.49, 1058.67, 1058.67, 1054.75, 1221.7199999999998, 1218.77, 1225.03, 1211.575, 12602.18, 12600.9, 12603.15, 12545.03, 3.485, 3.5, 3.51, 3.48, 2496.8, 2508.39, 2511.15, 2486.87
2013-01-15, 1983.74, 1.942, 1.9380000000000002, 1.956, 1.9240000000000002, 347.34, 351.71, 351.71, 346.58, 169.84, 169.87, 170.09, 169.73, 62080.79, 61511.35, 62284.76, 61511.35, 1590.21, 1571.73, 1594.17, 1569.66, 1528.48, 1510.84, 1529.57, 1510.21, 2.033, 2.056, 2.059, 2.017, 6024.05, 5967.2, 6036.9, 5962.15, 3.6189999999999998, 3.6630000000000003, 3.674, 3.6239999999999997, 2311.74, 2236.29, 2317.62, 2235.11, 136.255, 136.22, 136.315, 136.13, 1.848, 1.848, 1.848, 1.848, 1.547, 1.5719999999999998, 1.574, 1.5330000000000001, 62220.0, 62150.0, 62495.0, 61875.0, 1132.84, 1133.17, 1138.07, 1130.78, 8632.1, 8699.2, 8721.1, 8601.3, 17391.24, 17576.25, 17683.92, 17270.49, 1056.5, 1056.54, 1056.94, 1055.9, 1219.33, 1220.89, 1225.76, 1216.47, 12603.09, 12627.41, 12636.68, 12582.15, 3.47, 3.457, 3.475, 3.44, 2491.38, 2503.2, 2507.66, 2489.36
2013-01-16, 1977.45, 1.913, 1.933, 1.94, 1.891, 347.86, 346.43, 348.39, 346.05, 170.26, 169.79, 170.27, 169.52, 61727.61, 62078.96, 62151.36, 61694.62, 1576.54, 1590.21, 1593.12, 1576.54, 1515.25, 1528.48, 1528.48, 1515.22, 2.0180000000000002, 2.029, 2.043, 1.9809999999999999, 6056.6, 6037.85, 6068.5, 6018.6, 3.623, 3.597, 3.623, 3.597, 2325.68, 2312.47, 2332.78, 2309.32, 136.425, 136.22, 136.475, 135.98, 1.8359999999999999, 1.8359999999999999, 1.8359999999999999, 1.8359999999999999, 1.5019999999999998, 1.5390000000000001, 1.5490000000000002, 1.496, 61912.0, 62070.0, 62315.0, 61905.0, 1127.51, 1132.5, 1133.97, 1125.39, 8601.0, 8549.6, 8607.5, 8520.6, 17467.48, 17332.58, 17489.98, 17295.11, 1057.57, 1056.45, 1058.07, 1054.75, 1210.24, 1217.9, 1221.9, 1208.74, 12641.97, 12569.21, 12642.03, 12569.77, 3.455, 3.45, 3.475, 3.44, 2499.4, 2489.89, 2503.77, 2486.41
2013-01-17, 1974.27, 1.892, 1.899, 1.906, 1.882, 348.84, 347.52, 349.29, 346.69, 170.32, 170.12, 170.63, 169.91, 61787.35, 61725.63, 61787.35, 61241.06, 1571.15, 1576.54, 1585.82, 1562.16, 1514.86, 1515.25, 1517.32, 1507.34, 1.999, 2.015, 2.028, 1.979, 6001.85, 6049.0, 6055.95, 5992.05, 3.591, 3.593, 3.603, 3.591, 2309.5, 2322.16, 2326.76, 2279.51, 136.58, 136.37, 136.79, 136.18, 1.819, 1.819, 1.819, 1.819, 1.5, 1.5130000000000001, 1.518, 1.473, 61881.0, 61855.0, 61945.0, 61385.0, 1130.62, 1127.19, 1130.65, 1123.74, 8581.1, 8588.9, 8604.0, 8525.5, 17339.95, 17429.49, 17450.39, 17195.88, 1058.8, 1057.57, 1060.5, 1056.25, 1208.65, 1208.99, 1211.39, 1199.89, 12608.82, 12602.47, 12638.42, 12580.32, 3.398, 3.438, 3.443, 3.388, 2504.45, 2496.66, 2505.32, 2487.98
2013-01-18, 1987.85, 1.9509999999999998, 1.89, 1.954, 1.8780000000000001, 351.19, 348.06, 351.39, 347.66, 170.2, 170.23, 170.5, 169.86, 62194.06, 61806.18, 62309.42, 61683.11, 1585.44, 1571.15, 1586.8, 1571.13, 1523.74, 1514.86, 1524.94, 1513.64, 2.04, 1.995, 2.059, 1.989, 6039.2, 6001.25, 6053.2, 5988.1, 3.647, 3.6319999999999997, 3.65, 3.6319999999999997, 2284.91, 2305.14, 2305.6, 2275.88, 136.47, 136.52, 136.72, 136.26, 1.8840000000000001, 1.8840000000000001, 1.8840000000000001, 1.8840000000000001, 1.541, 1.479, 1.561, 1.472, 62459.0, 61955.0, 62535.0, 61760.0, 1136.2, 1129.74, 1137.73, 1129.44, 8628.9, 8568.4, 8664.9, 8565.9, 17587.35, 17343.98, 17587.35, 17323.9, 1057.99, 1058.53, 1059.97, 1056.58, 1207.67, 1206.98, 1208.54, 1203.91, 12674.73, 12614.3, 12684.07, 12608.82, 3.313, 3.362, 3.378, 3.307, 2532.43, 2510.07, 2532.43, 2508.83
2013-01-21, 1986.86, 1.921, 1.962, 1.963, 1.906, 350.89, 352.22, 352.61, 350.78, 170.28, 170.17, 170.34, 169.7, 61956.14, 62196.86, 62395.2, 61822.46, 1603.5, 1585.44, 1605.68, 1584.97, 1540.55, 1523.74, 1542.09, 1523.73, 2.017, 2.073, 2.073, 2.012, 6064.4, 6059.85, 6083.4, 6048.3, 3.6630000000000003, 3.66, 3.678, 3.6519999999999997, 2317.07, 2295.81, 2324.51, 2285.97, 136.515, 136.45, 136.575, 136.07, 1.84, 1.84, 1.84, 1.84, 1.558, 1.6269999999999998, 1.642, 1.557, 62075.0, 62600.0, 62645.0, 61950.0, 1135.02, 1141.17, 1141.17, 1133.46, 8604.0, 8662.3, 8679.8, 8600.7, 17554.13, 17696.74, 17709.05, 17483.31, 1058.35, 1058.17, 1058.75, 1055.25, 1200.34, 1197.585, 1200.985, 1191.495, 12725.69, 12701.96, 12751.16, 12675.61, 3.415, 3.4, 3.415, 3.385, 2539.51, 2534.42, 2546.09, 2532.25
2013-01-22, 1996.52, 1.9369999999999998, 1.925, 1.94, 1.92, 353.07, 351.84, 353.36, 351.84, 171.08, 170.22, 171.13, 170.06, 61899.71, 61962.34, 62051.78, 61804.24, 1600.13, 1603.44, 1603.99, 1594.09, 1537.66, 1540.57, 1542.79, 1533.27, 2.056, 2.019, 2.062, 2.0180000000000002, 6082.3, 6085.75, 6094.35, 6065.1, 3.677, 3.657, 3.6845, 3.653, 2328.22, 2321.49, 2329.58, 2305.1, 137.275, 136.47, 137.295, 136.33, 1.8415, 1.8415, 1.8415, 1.8415, 1.595, 1.57, 1.6, 1.558, 62095.0, 62210.0, 62210.0, 61960.0, 1143.1, 1136.37, 1143.63, 1135.01, 8665.9, 8628.3, 8665.9, 8608.9, 17631.99, 17595.05, 17638.38, 17480.33, 1064.35, 1058.5, 1064.55, 1057.5, 1193.01, 1188.19, 1193.43, 1179.08, 12794.25, 12748.12, 12798.92, 12725.69, 3.378, 3.355, 3.388, 3.352, 2547.39, 2545.12, 2549.62, 2541.02
2013-01-23, 1980.41, 1.913, 1.931, 1.964, 1.9080000000000001, 353.45, 352.79, 353.79, 351.34, 171.01, 171.0, 171.78, 170.56, 61692.29, 61904.35, 61995.23, 61534.06, 1589.02, 1600.13, 1604.63, 1580.8, 1525.36, 1537.68, 1540.01, 1517.01, 2.024, 2.059, 2.069, 2.016, 6048.5, 6080.15, 6101.3, 6040.5, 3.6910000000000003, 3.654, 3.6910000000000003, 3.654, 2315.14, 2326.49, 2335.81, 2301.3, 137.185, 137.21, 137.825, 136.82, 1.8430000000000002, 1.8430000000000002, 1.8430000000000002, 1.8430000000000002, 1.5759999999999998, 1.594, 1.6269999999999998, 1.569, 61798.0, 62015.0, 62170.0, 61635.0, 1139.15, 1142.31, 1142.96, 1135.33, 8632.1, 8655.0, 8675.4, 8588.5, 17715.9, 17632.13, 17764.69, 17394.24, 1063.66, 1064.7, 1068.65, 1061.75, 1198.83, 1196.31, 1204.06, 1190.445, 12824.63, 12774.71, 12824.63, 12758.64, 3.388, 3.388, 3.388, 3.372, 2549.71, 2545.28, 2552.18, 2532.17
2013-01-24, 1964.48, 1.8780000000000001, 1.903, 1.916, 1.855, 353.01, 355.14, 355.54, 352.64, 171.63, 170.87, 171.69, 170.87, 61966.26, 61692.29, 61969.36, 61542.52, 1605.36, 1589.02, 1605.88, 1587.88, 1537.49, 1525.28, 1538.04, 1523.81, 1.989, 2.004, 2.0340000000000003, 1.982, 6054.3, 6052.85, 6069.8, 6021.15, 3.6710000000000003, 3.68, 3.68, 3.668, 2320.91, 2308.52, 2325.12, 2296.49, 137.65, 137.07, 137.69, 137.06, 1.828, 1.828, 1.828, 1.828, 1.545, 1.5630000000000002, 1.585, 1.536, 62134.0, 61900.0, 62145.0, 61650.0, 1140.82, 1137.31, 1141.99, 1136.75, 8613.3, 8637.9, 8650.4, 8585.5, 17579.0, 17749.53, 17752.55, 17555.1, 1067.19, 1062.98, 1067.57, 1062.97, 1204.65, 1204.43, 1214.69, 1201.81, 12794.05, 12779.66, 12828.93, 12792.07, 3.322, 3.362, 3.372, 3.322, 2535.48, 2551.02, 2553.73, 2533.44
2013-01-25, 1946.69, 1.89, 1.8780000000000001, 1.899, 1.8430000000000002, 354.13, 353.27, 354.74, 352.25, 171.9, 171.6, 172.2, 171.3, 61169.83, 61965.59, 62249.42, 60838.29, 1604.65, 1605.36, 1605.36, 1585.01, 1533.77, 1537.44, 1537.44, 1518.82, 2.01, 1.972, 2.021, 1.9369999999999998, 6019.35, 6046.2, 6065.3, 6007.85, 3.6639999999999997, 3.658, 3.675, 3.6519999999999997, 2302.6, 2320.26, 2362.94, 2287.3, 137.895, 137.63, 138.115, 137.45, 1.8519999999999999, 1.8519999999999999, 1.8519999999999999, 1.8519999999999999, 1.574, 1.5490000000000002, 1.5819999999999999, 1.505, 61204.0, 62140.0, 62410.0, 60985.0, 1146.93, 1140.09, 1146.93, 1137.84, 8665.6, 8597.2, 8673.0, 8576.4, 17756.63, 17530.64, 17765.65, 17456.35, 1069.15, 1067.87, 1070.85, 1066.55, 1196.34, 1196.94, 1200.65, 1190.8, 12823.62, 12802.32, 12863.47, 12794.05, 3.293, 3.307, 3.307, 3.267, 2554.0, 2535.26, 2556.34, 2531.21
2013-01-28, 1939.71, 1.952, 1.893, 1.952, 1.8880000000000001, 355.74, 353.73, 356.21, 353.52, 172.91, 171.8, 172.91, 171.8, 60598.45, 61571.66499999999, 61781.14, 60379.82, 1618.84, 1604.66, 1620.43, 1597.75, 1544.02, 1533.77, 1544.8, 1526.03, 2.056, 1.999, 2.074, 1.993, 6074.65, 6024.5, 6080.55, 6014.45, 3.639, 3.665, 3.665, 3.634, 2291.3, 2300.0, 2308.38, 2288.26, 138.715, 137.78, 138.725, 137.77, 1.949, 1.949, 1.949, 1.949, 1.6380000000000001, 1.577, 1.653, 1.556, 60612.5, 61750.0, 61920.0, 60482.5, 1158.5, 1146.81, 1158.5, 1144.71, 8724.6, 8642.6, 8734.1, 8616.3, 17726.89, 17736.05, 17876.0, 17662.88, 1075.58, 1068.55, 1075.58, 1068.55, 1196.84, 1195.22, 1199.765, 1190.03, 12816.63, 12851.52, 12875.35, 12808.66, 3.3280000000000003, 3.33, 3.33, 3.313, 2570.58, 2555.1, 2573.66, 2554.66
2013-01-29, 1955.96, 1.9609999999999999, 1.962, 2.003, 1.935, 356.68, 356.45, 357.55, 356.17, 175.48, 172.86, 175.88, 172.86, 60027.07, 61177.74, 61312.86, 59921.35, 1635.5, 1618.84, 1638.08, 1615.04, 1562.93, 1544.02, 1563.93, 1543.24, 2.104, 2.075, 2.115, 2.062, 6074.8, 6082.1, 6088.4, 6061.4, 3.6489999999999996, 3.638, 3.66, 3.634, 2346.51, 2295.35, 2346.92, 2295.35, 140.765, 138.68, 141.105, 138.66, 1.965, 1.965, 1.965, 1.965, 1.696, 1.6580000000000001, 1.712, 1.636, 60021.0, 61360.0, 61430.0, 59980.0, 1160.25, 1162.18, 1162.49, 1157.66, 8672.5, 8755.9, 8755.9, 8672.5, 17897.41, 17801.79, 17924.92, 17756.1, 1091.92, 1076.03, 1094.4, 1076.03, 1197.34, 1193.5, 1198.88, 1189.26, 12815.91, 12860.36, 12859.93, 12812.06, 3.438, 3.425, 3.483, 3.408, 2574.76, 2574.36, 2584.97, 2562.57
2013-01-30, 1964.43, 1.995, 1.976, 1.999, 1.955, 358.08, 356.49, 358.11, 356.12, 174.18, 175.36, 175.61, 173.81, 60406.33, 60027.0, 60427.64, 59757.7, 1623.87, 1635.5, 1637.0, 1618.96, 1549.75, 1562.93, 1566.42, 1549.31, 2.085, 2.0909999999999997, 2.096, 2.056, 6049.9, 6064.7, 6111.8, 6042.45, 3.678, 3.6460000000000004, 3.678, 3.6460000000000004, 2358.98, 2347.21, 2363.8, 2337.35, 139.735, 140.67, 140.975, 139.45, 1.999, 1.999, 1.999, 1.999, 1.692, 1.689, 1.699, 1.6540000000000001, 60462.0, 59850.0, 60350.0, 59690.0, 1161.97, 1159.75, 1161.97, 1155.74, 8643.0, 8674.4, 8690.9, 8606.8, 17891.91, 17887.16, 17937.17, 17733.28, 1084.12, 1091.62, 1093.6, 1082.3, 1186.5, 1196.95, 1197.95, 1182.07, 12830.56, 12817.4, 12849.16, 12812.99, 3.5069999999999997, 3.447, 3.517, 3.438, 2571.98, 2576.85, 2580.76, 2560.61
2013-01-31, 1961.94, 1.9969999999999999, 2.011, 2.028, 1.9709999999999999, 357.54, 358.45, 358.92, 356.68, 174.61, 174.11, 174.88, 173.28, 59336.7, 60404.64, 60404.64, 59305.44, 1618.77, 1623.87, 1636.03, 1612.42, 1543.43, 1549.75, 1559.46, 1537.1, 2.1180000000000003, 2.11, 2.134, 2.083, 6055.75, 6065.0, 6071.95, 6044.15, 3.74, 3.694, 3.74, 3.694, 2382.47, 2360.75, 2383.76, 2347.89, 140.025, 139.67, 140.215, 139.02, 1.992, 1.992, 1.992, 1.992, 1.7169999999999999, 1.703, 1.734, 1.6769999999999998, 59315.0, 60615.0, 60650.0, 59385.0, 1173.38, 1165.17, 1173.38, 1162.97, 8571.9, 8647.1, 8689.2, 8556.1, 17289.91, 17968.6, 17983.63, 17252.3, 1086.3, 1084.17, 1087.82, 1079.05, 1176.67, 1188.65, 1192.4, 1174.22, 12794.44, 12846.29, 12895.28, 12773.62, 3.525, 3.523, 3.535, 3.495, 2559.63, 2575.91, 2579.82, 2554.59
2013-02-01, 1957.79, 1.994, 1.9880000000000002, 2.01, 1.974, 354.35, 356.22, 357.23, 354.0, 174.95, 174.56, 175.51, 174.56, 59761.49, 59344.44, 59771.23, 59114.02, 1622.13, 1618.71, 1623.63, 1608.46, 1546.76, 1543.43, 1547.34, 1535.52, 2.095, 2.093, 2.12, 2.061, 6034.75, 6045.65, 6058.05, 6025.15, 3.7239999999999998, 3.753, 3.753, 3.7230000000000003, 2385.42, 2383.43, 2391.82, 2371.23, 140.29, 139.96, 140.72, 139.95, 1.985, 1.985, 1.985, 1.985, 1.6769999999999998, 1.679, 1.709, 1.656, 59838.0, 59245.0, 59795.0, 59085.0, 1169.17, 1177.03, 1182.12, 1168.25, 8362.3, 8542.5, 8543.7, 8362.3, 17439.06, 17331.31, 17519.78, 17080.16, 1088.26, 1086.8, 1091.85, 1086.8, 1177.36, 1175.51, 1181.8, 1172.55, 12685.24, 12760.67, 12794.44, 12682.69, 3.455, 3.48, 3.485, 3.455, 2520.35, 2555.6, 2562.91, 2520.35
2013-02-04, 1953.21, 2.042, 2.005, 2.051, 1.96, 355.55, 354.42, 356.88, 354.38, 175.87, 174.84, 176.44, 174.61, 60351.16, 59764.49, 60496.05, 59742.4, 1628.31, 1621.71, 1635.71, 1620.31, 1547.22, 1546.52, 1555.82, 1543.14, 2.085, 2.093, 2.123, 2.0580000000000003, 5998.9, 6040.95, 6052.95, 5983.2, 3.7760000000000002, 3.7310000000000003, 3.7760000000000002, 3.7310000000000003, 2419.02, 2377.41, 2421.15, 2369.57, 141.205, 140.21, 141.635, 140.01, 2.025, 2.025, 2.025, 2.025, 1.665, 1.702, 1.7069999999999999, 1.6340000000000001, 60348.0, 59980.0, 60580.0, 59710.0, 1176.11, 1167.72, 1178.87, 1167.53, 8229.7, 8233.4, 8301.3, 8159.5, 17318.94, 17411.8, 17558.21, 17130.8, 1095.19, 1087.71, 1098.55, 1086.3, 1186.4699999999998, 1185.01, 1190.4, 1181.09, 12768.83, 12741.18, 12783.13, 12691.92, 3.51, 3.5, 3.52, 3.495, 2560.01, 2524.01, 2563.08, 2524.01
2013-02-05, 1938.18, 1.985, 2.06, 2.074, 1.982, 349.69, 356.03, 356.23, 349.57, 174.85, 176.15, 176.23, 173.89, 59575.66, 60350.37, 60350.37, 59256.01, 1612.52, 1628.26, 1637.62, 1610.94, 1535.35, 1547.22, 1553.38, 1533.42, 2.0980000000000003, 2.128, 2.171, 2.081, 5987.25, 6025.2, 6038.5, 5981.25, 3.759, 3.767, 3.767, 3.767, 2428.15, 2425.92, 2440.38, 2417.58, 140.555, 141.45, 141.525, 139.67, 1.9569999999999999, 1.9569999999999999, 1.9569999999999999, 1.9569999999999999, 1.62, 1.714, 1.715, 1.615, 59484.0, 60100.0, 60140.0, 59230.0, 1161.19, 1177.03, 1177.41, 1160.48, 7919.6, 8225.0, 8227.7, 7916.8, 16539.0, 17283.86, 17284.79, 16539.0, 1089.8, 1097.45, 1097.45, 1083.65, 1195.58, 1194.51, 1199.0, 1189.63, 12717.62, 12683.73, 12768.83, 12668.81, 3.595, 3.537, 3.615, 3.537, 2506.23, 2560.13, 2561.54, 2506.23
2013-02-06, 1936.19, 2.017, 1.99, 2.037, 1.984, 348.43, 350.13, 350.38, 347.99, 174.48, 174.77, 175.21, 173.91, 59444.97, 59575.66, 59974.37, 59132.34, 1614.09, 1612.52, 1617.26, 1599.47, 1540.36, 1535.37, 1540.54, 1528.53, 2.125, 2.128, 2.145, 2.077, 5956.9, 5948.2, 5970.35, 5946.9, 3.761, 3.764, 3.7680000000000002, 3.752, 2433.13, 2411.0, 2437.41, 2403.3, 140.155, 140.49, 140.835, 139.69, 2.005, 2.005, 2.005, 2.005, 1.661, 1.617, 1.681, 1.597, 59418.0, 59780.0, 59960.0, 59125.0, 1175.54, 1156.82, 1175.54, 1156.82, 8093.6, 7901.5, 8126.8, 7895.5, 16712.26, 16484.76, 16802.86, 16416.77, 1086.87, 1090.05, 1092.1, 1084.0, 1205.01, 1193.07, 1205.51, 1192.41, 12745.65, 12740.35, 12786.79, 12717.62, 3.515, 3.53, 3.545, 3.495, 2518.66, 2494.72, 2524.82, 2494.72
2013-02-07, 1931.77, 1.995, 2.023, 2.0269999999999997, 1.984, 345.86, 348.62, 349.53, 345.2, 174.87, 174.36, 175.19, 173.91, 58951.07, 59441.63, 59582.09, 58587.81, 1602.99, 1614.09, 1630.74, 1599.0, 1530.38, 1540.39, 1553.19, 1526.93, 2.1, 2.106, 2.117, 2.075, 5959.2, 5988.05, 5990.9, 5953.15, 3.733, 3.7560000000000002, 3.7560000000000002, 3.7319999999999998, 2434.48, 2432.68, 2441.73, 2427.7, 140.505, 140.06, 140.815, 139.71, 1.964, 1.964, 1.964, 1.964, 1.6340000000000001, 1.6569999999999998, 1.661, 1.6119999999999999, 58924.0, 59295.0, 59630.0, 58555.0, 1174.79, 1174.72, 1181.03, 1168.67, 8056.2, 8115.4, 8161.0, 8013.0, 16602.85, 16707.82, 16805.14, 16408.08, 1089.5, 1086.67, 1091.9, 1083.9, 1202.88, 1209.92, 1212.53, 1201.27, 12761.59, 12713.96, 12783.73, 12724.38, 3.537, 3.53, 3.568, 3.5269999999999997, 2503.25, 2517.76, 2530.06, 2491.52
2013-02-08, 1950.9, 1.995, 2.0, 2.0180000000000002, 1.9780000000000002, 343.7, 346.7, 347.4, 343.7, 174.95, 174.75, 175.12, 174.34, 58372.46, 58936.31, 59435.43, 58115.51, 1595.36, 1602.99, 1607.27, 1592.43, 1525.88, 1530.38, 1533.06, 1518.87, 2.108, 2.074, 2.149, 2.072, 5938.8, 5936.45, 5978.5, 5927.6, 3.72, 3.74, 3.74, 3.717, 2418.53, 2430.69, 2433.89, 2394.22, 140.61, 140.43, 140.74, 140.16, 1.959, 1.959, 1.959, 1.959, 1.605, 1.635, 1.665, 1.5930000000000002, 58331.0, 59085.0, 59445.0, 58080.0, 1165.71, 1174.14, 1177.06, 1163.65, 8014.6, 8081.5, 8160.1, 8005.6, 16400.56, 16635.69, 16828.15, 16395.74, 1090.4, 1089.25, 1091.25, 1087.15, 1210.46, 1207.1, 1210.46, 1204.52, 12755.92, 12762.49, 12790.11, 12737.22, 3.4730000000000003, 3.487, 3.5069999999999997, 3.467, 2493.26, 2498.58, 2515.67, 2492.04
2013-02-12, 1945.79, 1.955, 1.994, 1.9969999999999999, 1.954, 345.13, 344.56, 345.96, 343.66, 175.86, 174.91, 175.96, 174.84, 58497.83, 58374.1, 58638.39, 58024.56, 1590.13, 1595.36, 1596.88, 1577.74, 1519.91, 1526.12, 1527.19, 1510.83, 2.094, 2.101, 2.115, 2.07, 5903.5, 5929.1, 5953.7, 5883.65, 3.753, 3.758, 3.758, 3.752, 2432.4, 2416.62, 2443.03, 2414.4, 141.34, 140.57, 141.5, 140.5, 1.95, 1.95, 1.95, 1.95, 1.61, 1.6159999999999999, 1.631, 1.585, 58480.0, 58300.0, 58645.0, 57970.0, 1175.05, 1168.43, 1175.64, 1165.52, 8174.9, 8025.4, 8183.3, 8008.7, 16630.5, 16415.34, 16637.68, 16378.46, 1096.0, 1090.65, 1097.4, 1090.2, 1219.73, 1212.83, 1219.89, 1209.815, 12801.23, 12773.0, 12823.5, 12756.24, 3.475, 3.4730000000000003, 3.49, 3.4530000000000003, 2505.91, 2497.27, 2509.34, 2488.16
2013-02-13, 1976.07, 1.9980000000000002, 1.969, 2.0069999999999997, 1.966, 346.2, 344.62, 346.2, 343.52, 175.44, 175.77, 176.19, 174.79, 58451.785, 58434.3, 58696.42, 58138.225, 1582.35, 1581.95, 1590.31, 1574.3, 1512.03, 1515.87, 1518.75, 1507.56, 2.113, 2.105, 2.128, 2.09, 5922.5, 5894.35, 5927.65, 5886.45, 3.736, 3.7310000000000003, 3.739, 3.7310000000000003, 2430.232, 2421.678, 2443.384, 2414.606, 140.99, 141.25, 141.6, 140.47, 1.979, 1.979, 1.979, 1.979, 1.641, 1.605, 1.653, 1.5959999999999999, 58457.5, 58475.0, 58695.0, 58130.0, 1175.98, 1171.75, 1176.68, 1166.37, 8234.7, 8069.0, 8240.8, 8045.1, 16644.45, 16474.03, 16661.18, 16369.41, 1093.38, 1095.75, 1098.15, 1089.65, 1229.0, 1218.56, 1229.32, 1215.11, 12789.02, 12746.55, 12815.39, 12746.82, 3.485, 3.475, 3.505, 3.47, 2518.43, 2501.91, 2519.92, 2494.32
2013-02-14, 1979.61, 2.039, 1.999, 2.043, 1.996, 345.83, 346.36, 347.3, 344.95, 174.36, 173.91, 174.83, 173.91, 58405.74, 58494.5, 58754.45, 58251.89, 1612.65, 1582.35, 1615.58, 1582.35, 1537.93, 1512.03, 1540.98, 1512.03, 2.21, 2.123, 2.241, 2.116, 5932.95, 5943.15, 5969.5, 5922.95, 3.734, 3.75, 3.75, 3.73, 2428.064, 2426.736, 2443.7380000000007, 2414.812, 140.105, 140.95, 141.065, 139.75, 2.028, 2.028, 2.028, 2.028, 1.6780000000000002, 1.635, 1.699, 1.633, 58435.0, 58650.0, 58745.0, 58290.0, 1185.46, 1179.1, 1186.02, 1176.64, 8306.2, 8257.7, 8343.4, 8211.9, 16712.15, 16701.05, 16793.12, 16570.06, 1086.67, 1084.75, 1089.65, 1084.75, 1225.38, 1231.21, 1232.47, 1223.44, 12775.28, 12813.5, 12814.53, 12763.44, 3.523, 3.505, 3.537, 3.5, 2534.25, 2524.77, 2539.79, 2519.8
